pass_,seq,pulse_us,theta_deg,theta_sd,theta_cross_deg,n,creep_dps,settled
up,10,1470,-3.0143369978091017,0.20793389781877056,0.006229264322896314,50,0.463946261813214,True
up,11,1480,-2.5690196792388393,0.22911479868091186,-0.0007421924311702809,50,-0.551468301343842,False
up,12,1490,-1.7539400787085737,0.27960730419660146,0.029401606164615547,50,-0.6359254490686517,False
up,13,1500,-1.5110117039275526,0.19335800805161507,0.04926788270245226,50,-0.02785160496366553,True
up,14,1510,-1.0563954514695717,0.2321391181165614,0.048903918755139275,50,0.3313800246266947,True
up,15,1520,-0.2212832739449192,0.23270929222567757,0.037200061446706914,50,0.41324806683760346,True
up,16,1530,0.1312657884688673,0.3445651746805307,0.042184351452021075,50,0.3171106659768046,True
up,17,1540,0.8710973287823112,0.2209233441226362,0.015171070718367615,50,-0.2826990072391309,True
up,18,1550,1.3262018004433451,0.302179637845465,0.04519683005476708,50,-1.0736780393178682,False
up,19,1560,1.795822383733805,0.23339864598074048,0.061377507229939565,50,0.2624076293817376,True
up,20,1570,2.749231045437198,0.1732048838678307,0.11643465435928349,51,-0.09460944870144018,True
up,21,1580,3.17216871045616,0.21437915217380718,0.032369942902185755,50,0.17484443115646248,True
up,22,1590,3.741245980040325,0.22121705988828524,0.029380520255294584,50,0.14043879846788915,True
up,23,1600,4.029469417576916,0.23549815941094912,0.09141037226935254,50,-0.8234118642886603,False
up,24,1610,4.673326660896887,0.23896436212695207,0.08291886678825022,50,-0.19746069900928973,True
up,25,1620,5.251236677386131,0.21351356133702587,0.029050634019613143,50,-0.7200079910422985,False
up,26,1630,5.631947230418158,0.22876904279987237,0.03187890148326318,50,-0.4536649705136041,True
up,27,1640,6.209482317210337,0.19110842940307374,0.050508317605388986,50,0.09519975148715214,True
up,28,1650,6.953094391809827,0.25665020102716246,0.017282769325230166,50,0.08383029047029135,True
up,29,1660,7.504259399674065,0.24359593706524177,0.040987482244135835,50,-0.8480165181629776,False
up,30,1670,7.6885841334641984,0.22148953162122192,0.07337847537704391,50,0.11319525354829069,True
up,31,1680,8.015651311970139,0.20014140997692895,0.005290416136611213,50,0.04191183437559884,True
up,32,1690,8.319039443229451,0.43043948923792713,0.14951342545875576,50,0.4837526030322647,True
up2,0,1370,-8.390675792862396,0.23878250102231216,-0.00457089078947007,50,0.3913019284780611,True
up2,1,1380,-8.189456155211682,0.23643711665281372,-0.08820738590822173,50,-0.5573154252897563,False
up2,2,1390,-7.896001553522389,0.20640097377694097,-0.07799003080244489,50,0.04397398153201978,True
up2,3,1400,-7.4141894073010315,0.22163161365712228,-0.11627207361452548,50,-0.6761604007254091,False
up2,4,1410,-7.197537856625931,0.2113150342062025,-0.1403029731134396,50,-0.7453100883833209,False
up2,5,1420,-6.458294177019726,0.21697603016378425,-0.12296901466995365,50,0.29906984592091324,True
up2,6,1430,-5.887844819868071,0.2650997647129508,-0.12707629141891943,50,0.1457031627867589,True
up2,7,1440,-5.100745772459158,0.19853728505959875,-0.1344761996732521,50,0.1275444951687277,True
up2,8,1450,-4.583205343658824,0.2213175149392887,-0.1326495800764522,50,0.21378684250860222,True
up2,9,1460,-3.9918710694574506,0.23295439660475406,-0.11310822061675509,50,-0.16635132159555774,True
up2,10,1470,-3.2073625475532084,0.21980544450157566,-0.15743737746109246,50,-0.08167962649718691,True
up2,11,1480,-2.6037847965821412,0.19417134901704436,-0.15225124420148717,50,-0.09108357958582602,True
up2,12,1490,-1.9630950644795087,0.17355836716389744,-0.04364692908636158,50,0.9046661921853345,False
up2,13,1500,-1.4729966061927189,0.17596642919919533,-0.009431311252654666,50,0.1512686775511884,True
up2,14,1510,-1.1783033391035405,0.19048765824473862,-0.04204290466797687,50,0.22793763838110864,True
up2,15,1520,-0.1567403573564178,0.18980523983012887,-0.0072770154069579,50,-0.11398844891033838,True
up2,16,1530,0.23708504107040426,0.2242566939517391,-0.022579848087053447,50,0.32503802993764136,True
up2,17,1540,0.8700769679064263,0.2255509419932503,-0.09605487932496742,50,0.024276685502017722,True
up2,18,1550,1.269302476945236,0.2323691292323831,-0.1182397650150594,50,-0.5167601675142496,False
up2,19,1560,1.8144977441195862,0.2746813596625187,-0.03308041338485651,50,-0.5030742690944572,False
up2,20,1570,2.531671636736238,0.23535955087202656,-0.10669056871775325,50,-0.21436708926806894,True
up2,21,1580,3.1311226755242747,0.24276646512804137,-0.09638769308492869,50,0.5922850060635781,False
up2,22,1590,3.7819027587090694,0.1847337856244854,-0.08801150965936841,50,0.07759440519055803,True
up2,23,1600,4.137944774894661,0.21606062208187685,-0.03963187774845238,50,-0.026144170018694263,True
up2,24,1610,4.741919047064159,0.1929679766296732,-0.07053866567631843,50,-0.19349511705957703,True
up2,25,1620,5.369140908352095,0.17331098731601485,-0.044449862628324864,50,0.09981760842481685,True
up2,26,1630,5.630657696684439,0.21290924111404286,-0.06544192148488577,50,-0.009993609664959211,True
up2,27,1640,6.257746896808113,0.2322544450574039,-0.05934396168105792,50,0.35042213065569916,True
up2,28,1650,6.805013568772711,0.2181676853803045,-0.1263057719394831,50,-0.539844274647754,False
up2,29,1660,7.4679308109903335,0.21061897902145407,-0.06115115612400274,50,0.22571829635050816,True
up2,30,1670,7.746558739022242,0.1957049839350642,-0.03104444517660141,50,0.1752553558206501,True
up2,31,1680,8.01835620696713,0.19240915927992794,0.012368174978447258,50,0.038515865357436216,True
up2,32,1690,8.285581612991091,0.4633995033974338,0.03554511102054477,50,-0.6301875171258369,False
