t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.72,1784822653.25012,,,,,,,,,,-0.25748,0.08231,0.09216,0.00114,-0.02484,-0.00446,-0.09216,-0.00446,16.0
0.74,1784822653.27012,,,,,,,,,,0.11377,0.11766,-0.04951,-0.00291,0.00683,-0.00147,0.04951,-0.00147,16.0
0.76,1784822653.29012,,,,,,,,,,-0.14152,0.20947,-0.1342,-0.01471,-0.01694,0.00051,0.1342,0.00051,16.0
0.78,1784822653.31012,,,,,,,,,,0.05698,-0.06385,0.0007,0.00718,-0.00099,-0.0005,-0.0007,-0.0005,16.0
0.8,1784822653.33012,,,,,,,,,,0.17075,-0.0565,0.1175,0.01118,0.00497,-0.00447,-0.1175,-0.00447,16.0
0.82,1784822653.35012,,,,,,,,,,0.07768,-0.15677,0.03322,0.01516,0.0049,-0.0035,-0.03322,-0.0035,16.0
0.84,1784822653.37012,,,,,,,,,,-0.02549,-0.13556,0.07091,0.01518,-0.00694,-0.00746,-0.07091,-0.00746,16.0
0.86,1784822653.39012,,,,,,,,,,0.17703,-0.24491,0.05508,0.01899,0.00889,-0.00444,-0.05508,-0.00444,16.0
0.88,1784822653.41012,,,,,,,,,,-0.03361,0.08852,0.06782,-0.00868,-0.00481,0.0015,-0.06782,0.0015,16.0
0.9,1784822653.43012,,,,,,,,,,0.47898,-0.17481,0.03656,0.01802,0.03149,-0.00247,-0.03656,-0.00247,16.0
0.92,1784822653.45012,,,,,,,,,,-0.57925,0.17441,-0.03691,-0.00474,-0.04968,-0.0015,0.03691,-0.0015,16.0
0.94,1784822653.47012,,,,,,,,,,0.16787,-0.10818,0.14507,0.01207,0.00994,-0.00546,-0.14507,-0.00546,16.0
0.96,1784822653.49012,,,,,,,,,,0.09377,0.01445,-0.01041,-0.00286,0.00482,-0.0015,0.01041,-0.0015,16.0
0.98,1784822653.51012,,,,,,,,,,-0.16281,0.24102,0.08807,-0.00582,-0.02096,-0.00444,-0.08807,-0.00444,16.0
1.0,1784822653.53012,,,,,,,,,,-0.17977,0.05896,0.09859,-0.00276,-0.00993,0.00148,-0.09859,0.00148,16.0
1.02,1784822653.55012,,,,,,,,,,0.14688,0.03573,0.02991,0.01013,0.00705,-0.00446,-0.02991,-0.00446,16.0
1.04,1784822653.57012,,,,,,,,,,0.4088,-0.02503,0.18298,0.00508,0.02068,-0.00148,-0.18298,-0.00148,16.0
1.06,1784822653.59012,,,,,,,,,,-0.34599,0.12123,0.01115,-0.00875,-0.02775,-0.0015,-0.01115,-0.0015,16.0
1.08,1784822653.61012,,,,,,,,,,0.27665,-0.02529,0.03625,0.00706,0.01883,-0.00444,-0.03625,-0.00444,16.0
1.1,1784822653.63012,,,,,,,,,,-0.00228,0.07881,-0.09003,-0.00985,-0.00504,0.00251,0.09003,0.00251,16.0
1.12,1784822653.65012,,,,,,,,,,-0.10047,0.19822,-0.0942,-0.01178,-0.00702,0.00054,0.0942,0.00054,16.0
1.14,1784822653.67012,,,,,,,,,,-0.0605,0.0498,0.03993,-0.00079,-0.00594,0.00347,-0.03993,0.00347,16.0
1.16,1784822653.69012,,,,,,,,,,0.14331,9e-05,0.02798,0.00715,0.01004,-0.00546,-0.02798,-0.00546,16.0
1.18,1784822653.71012,,,,,,,,,,0.31238,-0.00089,0.02396,0.00518,0.0218,-0.00251,-0.02396,-0.00251,16.0
1.2,1784822653.73012,,,,,,,,,,-0.00994,0.00094,0.01809,0.00915,-0.00688,-0.00745,-0.01809,-0.00745,16.0
1.22,1784822653.75012,,,,,,,,,,0.28676,-0.02621,0.03438,0.00718,0.01794,-0.00249,-0.03438,-0.00249,16.0
1.24,1784822653.77012,,,,,,,,,,0.19501,-0.07972,0.09804,0.0103,0.01293,-0.00353,-0.09804,-0.00353,16.0
1.26,1784822653.79012,,,,,,,,,,0.1451,-0.21653,0.10289,0.03399,0.00687,-0.01143,-0.10289,-0.01143,16.0
1.28,1784822653.81012,,,,,,,,,,-0.05382,0.01411,-0.08323,0.00515,-0.00976,-0.00346,0.08323,-0.00346,16.0
1.3,1784822653.83012,,,,,,,,,,0.60109,0.01373,0.21441,0.00427,0.03599,-0.00049,-0.21441,-0.00049,16.0
1.32,1784822653.85012,,,,,,,,,,0.56144,-0.2168,0.11478,0.0221,0.03869,-0.00249,-0.11478,-0.00249,16.0
1.34,1784822653.87012,,,,,,,,,,-0.08926,-0.03082,0.07712,0.01204,-0.00901,-0.00348,-0.07712,-0.00348,16.0
1.36,1784822653.89012,,,,,,,,,,-0.01411,0.15129,0.096,-0.00778,-0.00493,-0.00349,-0.096,-0.00349,16.0
1.38,1784822653.91012,,,,,,,,,,0.25106,0.01557,-0.07298,0.00304,0.01176,-0.00447,0.07298,-0.00447,16.0
1.4,1784822653.93012,,,,,,,,,,-0.29489,0.26271,-0.06933,-0.01775,-0.02392,-0.00247,0.06933,-0.00247,16.0
1.42,1784822653.95012,,,,,,,,,,0.01135,0.02852,0.04282,-0.00282,-0.00499,-0.00149,-0.04282,-0.00149,16.0
1.44,1784822653.97012,,,,,,,,,,0.02213,0.09837,0.01308,0.00023,0.00108,-0.00348,-0.01308,-0.00348,16.0
1.46,1784822653.99012,,,,,,,,,,0.33264,-0.02567,0.02629,0.01214,0.01911,-0.00345,-0.02629,-0.00345,16.0
1.48,1784822654.01012,,,,,,,,,,0.55614,-0.15529,0.07425,0.00922,0.04269,0.0015,-0.07425,0.0015,16.0
1.5,1784822654.03012,,,,,,,,,,0.02214,-0.22008,-0.05276,0.02003,-0.00401,-0.00249,0.05276,-0.00249,16.0
1.52,1784822654.05012,,,,,,,,,,-0.00406,0.08661,-0.01236,-0.00182,-0.00095,-0.00347,0.01236,-0.00347,16.0
1.54,1784822654.07012,,,,,,,,,,0.10362,0.00484,-0.07388,0.00114,0.01188,-0.00247,0.07388,-0.00247,16.0
1.56,1784822654.09012,,,,,,,,,,-0.01229,0.13108,-0.05285,-0.00298,-0.00416,-0.00144,0.05285,-0.00144,16.0
1.58,1784822654.11012,,,,,,,,,,-0.28045,0.29486,0.13949,-0.02568,-0.02592,0.00547,-0.13949,0.00547,16.0
1.6,1784822654.13012,,,,,,,,,,-0.06917,0.08528,-0.11519,0.00113,-0.00705,-0.00247,0.11519,-0.00247,16.0
1.62,1784822654.15012,,,,,,,,,,-0.14665,0.11547,0.0211,-0.0038,-0.01089,-0.00049,-0.0211,-0.00049,16.0
1.64,1784822654.17012,,,,,,,,,,0.19896,0.00805,0.03838,0.00217,0.01286,-0.00148,-0.03838,-0.00148,16.0
1.66,1784822654.19012,,,,,,,,,,-0.02827,0.0003,0.10172,0.00304,-0.00604,-0.00146,-0.10172,-0.00146,16.0
1.68,1784822654.21012,,,,,,,,,,-0.12329,0.20095,0.05432,-0.01666,-0.00794,0.0025,-0.05432,0.0025,16.0
1.7,1784822654.23012,,,,,,,,,,0.11454,-0.16179,0.10866,0.01311,0.00791,-0.00148,-0.10866,-0.00148,16.0
1.72,1784822654.25012,,,,,,,,,,-0.01431,0.02763,0.04927,0.00502,-0.00303,-0.00147,-0.04927,-0.00147,16.0
1.74,1784822654.27012,,,,,,,,,,0.05056,0.28679,-0.2421,-0.01892,-0.00315,0.00052,0.2421,0.00052,16.0
1.76,1784822654.29012,,,,,,,,,,-0.2434,0.40149,-0.08904,-0.03169,-0.024,0.00051,0.08904,0.00051,16.0
1.78,1784822654.31012,,,,,,,,,,-0.19016,0.12762,0.07324,-0.0068,-0.01893,-0.00147,-0.07324,-0.00147,16.0
1.8,1784822654.33012,,,,,,,,,,0.0704,0.04679,-0.05608,0.00012,-0.00205,0.0005,0.05608,0.0005,16.0
1.82,1784822654.35012,,,,,,,,,,-0.07905,0.16276,-0.06873,-0.00674,-0.00585,-0.00348,0.06873,-0.00348,16.0
1.84,1784822654.37012,,,,,,,,,,0.36605,-0.06303,0.1457,0.01008,0.02371,-0.00346,-0.1457,-0.00346,16.0
1.86,1784822654.39012,,,,,,,,,,-0.18622,0.08609,-0.07419,-0.00389,-0.02015,0.00052,0.07419,0.00052,16.0
1.88,1784822654.41012,,,,,,,,,,-0.44299,0.25296,-0.10593,-0.01175,-0.04087,0.00057,0.10593,0.00057,16.0
1.9,1784822654.43012,,,,,,,,,,-0.1513,0.05997,-0.09362,0.00415,-0.01383,0.00852,0.09362,0.00852,16.0
1.92,1784822654.45012,,,,,,,,,,0.25146,0.03635,-0.0303,0.00236,0.01934,0.00774,0.0303,0.00774,16.0
1.94,1784822654.47012,,,,,,,,,,-0.56915,-0.26246,-0.08031,0.03619,-0.08698,-0.12479,0.08031,-0.12479,16.0
1.96,1784822654.49012,,,,,,,,,,-0.47836,-0.52451,0.03336,0.04107,-0.0792,-0.1774,-0.03336,-0.1774,16.0
1.98,1784822654.51012,,,,,,,,,,-0.75738,-0.11713,-0.41674,0.02489,-0.10778,-0.16415,0.41674,-0.16415,16.0
2.0,1784822654.53012,,,,,,,,,,-0.36337,0.34889,-0.88093,-0.02053,-0.06587,-0.10739,0.88093,-0.10739,16.0
2.02,1784822654.55012,A1400_B1000,1,1400,1000,1400,1000,11.60873,0.0,0.0,-0.30575,-0.3669,-0.70035,0.03221,-0.03792,-0.09143,0.70035,-0.09143,16.0
2.04,1784822654.57012,A1400_B1000,1,1400,1000,1400,1000,11.60546,0.0,0.0,0.02009,-0.53244,-0.93529,0.03998,-0.02058,-0.08339,0.93529,-0.08339,16.0
2.06,1784822654.59012,A1400_B1000,1,1400,1000,1400,1000,11.603,0.0,0.0,-0.85697,0.05572,-1.99748,0.009,-0.11305,-0.06839,1.99748,-0.06839,16.0
2.08,1784822654.61012,A1400_B1000,1,1400,1000,1400,1000,11.603,0.0,0.0,0.44815,0.16105,-0.89699,-0.01769,0.05309,-0.05254,0.89699,-0.05254,16.0
2.1,1784822654.63012,A1400_B1000,1,1400,1000,1400,1000,11.603,0.0,0.0,-0.92877,0.14743,-2.08237,0.00824,-0.0954,-0.06244,2.08237,-0.06244,16.0
2.12,1784822654.65012,A1400_B1000,1,1400,1000,1400,1000,11.57208,1.68408,19.48831,0.41458,-0.64073,-1.6356,0.02198,0.01199,-0.05649,1.6356,-0.05649,16.0
2.14,1784822654.67012,A1400_B1000,1,1400,1000,1400,1000,11.54104,3.37493,38.95023,-0.05105,0.23696,-1.57074,-0.00862,0.01443,-0.05847,1.57074,-0.05847,16.0
2.16,1784822654.69012,A1400_B1000,1,1400,1000,1400,1000,11.518,4.63,53.32834,-0.78999,0.04093,-2.2093,0.02812,-0.07825,-0.05747,2.2093,-0.05747,16.0
2.18,1784822654.71012,A1400_B1000,1,1400,1000,1400,1000,11.518,4.63,53.32834,-0.66122,-0.32537,-2.76359,0.022,-0.11405,-0.05645,2.76359,-0.05645,16.0
2.2,1784822654.73012,A1400_B1000,1,1400,1000,1400,1000,11.51836,4.60375,53.02772,0.60568,-0.06454,-1.67038,-0.00582,0.05283,-0.05149,1.67038,-0.05149,16.0
2.22,1784822654.75012,A1400_B1000,1,1400,1000,1400,1000,11.52572,4.07016,46.91158,-0.00732,-0.00599,-0.89401,-0.00161,0.0287,-0.05344,0.89401,-0.05344,16.0
2.24,1784822654.77012,A1400_B1000,1,1400,1000,1400,1000,11.53308,3.53657,40.78759,0.22056,-0.35907,-2.42612,0.03707,-0.01703,-0.04748,2.42612,-0.04748,16.0
2.26,1784822654.79012,A1400_B1000,1,1400,1000,1400,1000,11.538,3.18,36.69084,-0.75556,-0.04912,-2.78723,0.02224,-0.01746,-0.04747,2.78723,-0.04747,16.0
2.28,1784822654.81012,A1400_B1000,1,1400,1000,1400,1000,11.538,3.18,36.69084,-0.89571,-0.08702,-2.82672,0.03608,-0.09072,-0.04655,2.82672,-0.04655,16.0
2.3,1784822654.83012,A1400_B1000,1,1400,1000,1400,1000,11.53611,3.15799,36.43086,0.12557,-0.27307,-2.94581,0.02287,-0.03762,-0.05843,2.94581,-0.05843,16.0
2.32,1784822654.85012,A1400_B1000,1,1400,1000,1400,1000,11.517,2.93562,33.80954,0.34152,0.37586,-2.23611,-0.02659,0.0318,-0.0495,2.23611,-0.0495,16.0
2.34,1784822654.87012,A1400_B1000,1,1400,1000,1400,1000,11.49789,2.71326,31.19672,0.21103,-0.00637,-2.75703,0.01493,0.00369,-0.05239,2.75703,-0.05239,16.0
2.36,1784822654.89012,A1400_B1000,1,1400,1000,1400,1000,11.483,2.54,29.16682,0.67526,-0.08476,-1.40593,-0.02369,0.1266,-0.03761,1.40593,-0.03761,16.0
2.38,1784822654.91012,A1400_B1000,1,1400,1000,1400,1000,11.483,2.54,29.16682,0.66487,0.10555,-2.41732,0.00239,0.06367,-0.06043,2.41732,-0.06043,16.0
2.4,1784822654.93012,A1400_B1000,1,1400,1000,1400,1000,11.483,2.54,29.16682,-0.09325,-0.48983,-2.81159,0.0415,0.01154,-0.0524,2.81159,-0.0524,16.0
2.42,1784822654.95012,A1400_B1000,1,1400,1000,1400,1000,11.46241,2.54368,29.15667,-0.86212,0.87378,-2.56884,-0.07003,-0.06167,-0.03953,2.56884,-0.03953,16.0
2.44,1784822654.97012,A1400_B1000,1,1400,1000,1400,1000,11.4418,2.54736,29.14635,0.09068,-0.70854,-2.20239,0.06678,-0.00023,-0.04748,2.20239,-0.04748,16.0
2.46,1784822654.99012,A1400_B1000,1,1400,1000,1400,1000,11.427,2.55,29.13885,0.48274,0.03319,-2.44789,0.00224,-0.03518,-0.04749,2.44789,-0.04749,16.0
2.48,1784822655.01012,A1400_B1000,1,1400,1000,1400,1000,11.427,2.55,29.13885,-1.64554,-0.11787,-3.95474,0.01505,-0.05991,-0.0494,3.95474,-0.0494,16.0
2.5,1784822655.03012,A1400_B1000,1,1400,1000,1400,1000,11.42831,2.54896,29.13034,-0.09395,0.395,-2.89264,-0.00258,-0.04047,-0.0366,2.89264,-0.0366,16.0
2.52,1784822655.05012,A1400_B1000,1,1400,1000,1400,1000,11.45616,2.52698,28.94945,-1.49296,0.04039,-3.34299,0.04038,-0.11439,-0.05745,3.34299,-0.05745,16.0
2.54,1784822655.07012,A1400_B1000,1,1400,1000,1400,1000,11.48401,2.50499,28.76733,-0.00171,0.60227,-3.33627,-0.09123,-0.00484,-0.05245,3.33627,-0.05245,16.0
2.56,1784822655.09012,A1400_B1000,1,1400,1000,1400,1000,11.503,2.49,28.64247,0.16709,0.62621,-2.36419,0.01323,0.02766,-0.04654,2.36419,-0.04654,16.0
2.58,1784822655.11012,A1400_B1000,1,1400,1000,1400,1000,11.503,2.49,28.64247,0.13927,-0.37396,-3.23693,0.02462,-0.02378,-0.05639,3.23693,-0.05639,16.0
2.6,1784822655.13012,A1400_B1000,1,1400,1000,1400,1000,11.50238,2.48987,28.63943,1.49283,0.4664,-1.18748,-0.0664,0.18821,-0.04154,1.18748,-0.04154,16.0
2.62,1784822655.15012,A1400_B1000,1,1400,1000,1400,1000,11.48541,2.48634,28.55657,0.5527,0.00428,-2.8068,0.00832,0.05724,-0.05151,2.8068,-0.05151,16.0
2.64,1784822655.17012,A1400_B1000,1,1400,1000,1400,1000,11.46844,2.4828,28.47384,-0.5696,-0.30481,-3.1019,0.03599,-0.06719,-0.05742,3.1019,-0.05742,16.0
2.66,1784822655.19012,A1400_B1000,1,1400,1000,1400,1000,11.455,2.48,28.4084,0.12907,-0.11155,-1.21676,0.00555,0.07567,-0.04746,1.21676,-0.04746,16.0
2.68,1784822655.21012,A1400_B1000,1,1400,1000,1400,1000,11.455,2.48,28.4084,0.08703,1.13885,-2.71379,-0.09754,0.02358,-0.04364,2.71379,-0.04364,16.0
2.7,1784822655.23012,A1400_B1000,1,1400,1000,1400,1000,11.45503,2.48059,28.41526,-0.30076,0.582,-3.35447,-0.04546,-0.04294,-0.07036,3.35447,-0.07036,16.0
2.72,1784822655.25012,A1400_B1000,1,1400,1000,1400,1000,11.45538,2.48756,28.49597,-0.47946,0.22247,-2.41423,0.01899,-0.02795,-0.04949,2.41423,-0.04949,16.0
2.74,1784822655.27012,A1400_B1000,1,1400,1000,1400,1000,11.45573,2.49453,28.57669,-0.10031,0.11001,-2.79406,-0.00929,-0.01435,-0.05047,2.79406,-0.05047,16.0
2.76,1784822655.29012,A1400_B1000,1,1400,1000,1400,1000,11.456,2.5,28.64,-0.71361,-0.75229,-2.8071,0.08461,-0.06876,-0.0485,2.8071,-0.0485,16.0
2.78,1784822655.31012,A1400_B1000,1,1400,1000,1400,1000,11.456,2.5,28.64,-0.3566,0.20786,-3.16629,-0.00979,-0.02221,-0.0515,3.16629,-0.0515,16.0
2.8,1784822655.33012,A1400_B1000,1,1400,1000,1400,1000,11.456,2.5,28.64,-0.33921,0.33622,-3.2162,-0.00181,-0.0529,-0.05447,3.2162,-0.05447,16.0
2.82,1784822655.35012,A1400_B1000,1,1400,1000,1400,1000,11.43995,2.44164,27.93219,-0.25463,0.01383,-3.25373,0.00429,-0.03126,-0.05233,3.25373,-0.05233,16.0
2.84,1784822655.37012,A1400_B1000,1,1400,1000,1400,1000,11.42369,2.38252,27.21718,-0.24193,-0.19956,-3.88366,0.02592,-0.06986,-0.02672,3.88366,-0.02672,16.0
2.86,1784822655.39012,A1400_B1000,1,1400,1000,1400,1000,11.412,2.34,26.70408,-0.115,0.53608,-2.46004,-0.01536,-0.04109,-0.06739,2.46004,-0.06739,16.0
2.88,1784822655.41012,A1400_B1000,1,1400,1000,1400,1000,11.412,2.34,26.70408,-0.84292,-0.48969,-2.63343,0.06664,-0.05069,-0.05142,2.63343,-0.05142,16.0
2.9,1784822655.43012,A1400_B1000,1,1400,1000,1400,1000,11.412,2.34,26.70408,0.31204,0.05798,-2.02848,-0.02162,0.00682,-0.04057,2.02848,-0.04057,16.0
2.92,1784822655.45012,A1400_B1000,1,1400,1000,1400,1000,11.44838,2.42476,27.75955,-0.24492,0.03349,-2.96737,0.01546,-0.01896,-0.05645,2.96737,-0.05645,16.0
2.94,1784822655.47012,A1400_B1000,1,1400,1000,1400,1000,11.4848,2.50962,28.82252,-0.27545,-0.74957,-3.3578,0.06562,-0.00644,-0.05038,3.3578,-0.05038,16.0
2.96,1784822655.49012,A1400_B1000,1,1400,1000,1400,1000,11.515,2.58,29.7087,0.79029,-0.00964,-0.77177,-0.02667,0.09369,-0.03256,0.77177,-0.03256,16.0
2.98,1784822655.51012,A1400_B1000,1,1400,1000,1400,1000,11.515,2.58,29.7087,0.27465,0.03505,-2.78837,0.00217,0.04562,-0.04656,2.78837,-0.04656,16.0
3.0,1784822655.53012,A1400_B1000,1,1400,1000,1400,1000,11.51709,2.57935,29.70657,-0.00775,0.19711,-3.52971,0.00414,-0.01483,-0.05943,3.52971,-0.05943,16.0
3.02,1784822655.55012,A1400_B1000,1,1400,1000,1400,1000,11.56416,2.56464,29.65788,-0.01102,0.03165,-2.62124,-0.0003,0.02034,-0.05145,2.62124,-0.05145,16.0
3.04,1784822655.57012,A1400_B1000,1,1400,1000,1400,1000,11.61123,2.54993,29.6078,0.95443,0.80196,-2.32162,-0.07787,0.08327,-0.04557,2.32162,-0.04557,16.0
3.06,1784822655.59012,A1400_B1000,1,1400,1000,1400,1000,11.643,2.54,29.57322,-0.39077,-0.75523,-2.77169,0.08719,-0.03672,-0.06036,2.77169,-0.06036,16.0
3.08,1784822655.61012,A1400_B1000,1,1400,1000,1400,1000,11.643,2.54,29.57322,0.10526,0.7221,-2.89085,-0.07802,0.01551,-0.04058,2.89085,-0.04058,16.0
3.1,1784822655.63012,A1400_B1000,1,1400,1000,1400,1000,11.63964,2.54102,29.57654,-0.75186,-0.47475,-3.03981,0.06286,-0.06242,-0.05745,3.03981,-0.05745,16.0
3.12,1784822655.65012,A1400_B1000,1,1400,1000,1400,1000,11.60525,2.55144,29.6101,0.40697,-0.10458,-3.5237,0.01122,0.0408,-0.05149,3.5237,-0.05149,16.0
3.14,1784822655.67012,A1400_B1000,1,1400,1000,1400,1000,11.57085,2.56186,29.64294,-1.69308,0.28782,-3.97954,0.02136,-0.15815,-0.05344,3.97954,-0.05344,16.0
3.16,1784822655.69012,A1400_B1000,1,1400,1000,1400,1000,11.544,2.57,29.66808,0.12016,-0.44624,-2.86958,0.05516,-0.00731,-0.04651,2.86958,-0.04651,16.0
3.18,1784822655.71012,A1400_B1000,1,1400,1000,1400,1000,11.544,2.57,29.66808,-0.75926,-0.66519,-2.29422,0.05442,-0.05524,-0.05238,2.29422,-0.05238,16.0
3.2,1784822655.73012,A1400_B1000,1,1400,1000,1400,1000,11.5435,2.56833,29.64748,-0.50724,1.15784,-4.03509,-0.07207,-0.09128,-0.03553,4.03509,-0.03553,16.0
3.22,1784822655.75012,A1400_B1000,1,1400,1000,1400,1000,11.53836,2.5512,29.43671,0.42226,-0.59851,-2.50851,0.05997,0.03652,-0.04364,2.50851,-0.04364,16.0
3.24,1784822655.77012,A1400_B1000,1,1400,1000,1400,1000,11.53322,2.53408,29.2261,-0.60742,-0.35296,-2.42245,0.02768,-0.03986,-0.0702,2.42245,-0.0702,16.0
3.26,1784822655.79012,A1400_B1000,1,1400,1000,1400,1000,11.529,2.52,29.05308,0.12796,0.82951,-1.99032,-0.05445,-0.00951,-0.02171,1.99032,-0.02171,16.0
3.28,1784822655.81012,A1400_B1000,1,1400,1000,1400,1000,11.529,2.52,29.05308,0.40435,-0.30024,-2.73567,0.0131,0.07937,-0.06042,2.73567,-0.06042,16.0
3.3,1784822655.83012,A1400_B1000,1,1400,1000,1400,1000,11.52844,2.51854,29.03483,-1.11723,-0.01501,-3.35694,0.00305,-0.02253,-0.05039,3.35694,-0.05039,16.0
3.32,1784822655.85012,A1400_B1000,1,1400,1000,1400,1000,11.51448,2.48178,28.5764,1.36095,-0.0288,-1.97372,-0.01619,0.0631,-0.03466,1.97372,-0.03466,16.0
3.34,1784822655.87012,A1400_B1000,1,1400,1000,1400,1000,11.50051,2.44502,28.119,0.6074,0.84664,-2.10525,-0.07569,0.0852,-0.06534,2.10525,-0.06534,16.0
3.36,1784822655.89012,A1400_B1000,1,1400,1000,1400,1000,11.491,2.42,27.80822,-0.73904,0.76177,-3.34714,-0.04957,-0.04609,-0.04153,3.34714,-0.04153,16.0
3.38,1784822655.91012,A1400_B1000,1,1400,1000,1400,1000,11.491,2.42,27.80822,0.74382,-0.32193,-2.8512,-0.00275,0.11511,-0.04946,2.8512,-0.04946,16.0
3.4,1784822655.93012,A1400_B1000,1,1400,1000,1400,1000,11.49025,2.41805,27.78403,0.31333,0.18601,-2.036,0.01222,-0.03276,-0.04659,2.036,-0.04659,16.0
