rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,8037,health,0,-1,none,1520,1520,-632,-1504,-17000,32,18,-30,0,0,6
S,9142,health,0,-1,none,1520,1520,-656,-1424,-17120,28,21,-31,0,1,111
S,10035,health,0,-1,none,1520,1520,-848,-1464,-16984,35,22,-26,0,2,4
S,11037,health,0,-1,none,1520,1520,-616,-1368,-17080,29,24,-24,0,3,6
S,12031,health,0,-1,none,1520,1520,-784,-1384,-17048,29,24,-27,0,4,0
S,13040,health,0,-1,none,1520,1520,-712,-1544,-16936,26,20,-26,0,5,9
S,14032,health,0,-1,none,1520,1520,-768,-1440,-17064,29,21,-24,0,6,1
S,15041,health,0,-1,none,1520,1520,-848,-1328,-16992,31,21,-20,0,7,10
S,16033,health,0,-1,none,1520,1520,-736,-1416,-17016,29,17,-22,0,8,2
S,17042,health,0,-1,none,1520,1520,-856,-1544,-17008,30,19,-30,0,9,11
S,18034,health,0,-1,none,1520,1520,-720,-1424,-16992,30,19,-26,0,10,3
S,19041,health,0,-1,none,1520,1520,-736,-1480,-17176,34,22,-26,0,11,10
S,20033,health,0,-1,none,1520,1520,-776,-1432,-17096,33,19,-25,0,12,2
S,21031,health,0,-1,none,1520,1520,-664,-1512,-16992,34,18,-29,0,13,0
S,22036,health,0,-1,none,1520,1520,-736,-1536,-17048,31,17,-30,0,14,5
S,23032,health,0,-1,none,1520,1520,-712,-1336,-17064,39,21,-28,0,15,1
S,24037,health,0,-1,none,1520,1520,-784,-1624,-16976,34,16,-23,0,16,6
S,25033,health,0,-1,none,1520,1520,-824,-1504,-17104,33,19,-28,0,17,2
S,26039,health,0,-1,none,1520,1520,-752,-1344,-16920,31,18,-24,0,18,8
S,27035,health,0,-1,none,1520,1520,-704,-1440,-16832,28,21,-29,0,19,4
S,28040,health,0,-1,none,1520,1520,-640,-1320,-17016,29,23,-26,0,20,9
S,29036,health,0,-1,none,1520,1520,-744,-1464,-17040,32,18,-25,0,21,5
S,30041,health,0,-1,none,1520,1520,-888,-1424,-17080,32,17,-27,0,22,10
S,31035,health,0,-1,none,1520,1520,-728,-1456,-16960,37,21,-27,0,23,4
S,32040,health,0,-1,none,1520,1520,-712,-1392,-17000,40,20,-31,0,24,9
S,33036,health,0,-1,none,1520,1520,-704,-1424,-17056,36,16,-24,0,25,5
S,34041,health,0,-1,none,1520,1520,-864,-1472,-17104,36,18,-23,0,26,10
S,35035,health,0,-1,none,1520,1520,-648,-1360,-17008,36,17,-30,0,27,4
S,36040,health,0,-1,none,1520,1520,-608,-1488,-17008,35,16,-22,0,28,9
S,37036,health,0,-1,none,1520,1520,-728,-1456,-17064,31,24,-25,0,29,5
S,38041,health,0,-1,none,1520,1520,-680,-1464,-16960,38,18,-23,0,30,10
S,39037,health,0,-1,none,1520,1520,-760,-1448,-17024,36,19,-29,0,31,6
S,40031,health,0,-1,none,1520,1520,-800,-1456,-17024,33,24,-29,0,32,0
S,41040,health,0,-1,none,1520,1520,-720,-1568,-16984,32,21,-33,0,33,9
S,42032,health,0,-1,none,1520,1520,-688,-1376,-17048,28,18,-29,0,34,1
S,43041,health,0,-1,none,1520,1520,-696,-1472,-17088,29,18,-25,0,35,10
S,44033,health,0,-1,none,1520,1520,-664,-1440,-17072,33,19,-23,0,36,2
S,45042,health,0,-1,none,1520,1520,-840,-1496,-17104,34,21,-22,0,37,11
S,46034,health,0,-1,none,1520,1520,-728,-1528,-16984,32,18,-24,0,38,3
S,47041,health,0,-1,none,1520,1520,-744,-1448,-16960,38,22,-23,0,39,10
S,48033,health,0,-1,none,1520,1520,-856,-1456,-17080,32,19,-23,0,40,2
S,49042,health,0,-1,none,1520,1520,-720,-1472,-17088,26,23,-23,0,41,11
S,50034,health,0,-1,none,1520,1520,-680,-1448,-17184,28,24,-25,0,42,3
