t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785436911.1288068,idle_pre,0,1000,1000,0.0,0.0,10334866,-1.5010000000000001,-1.801,-1.987,0.111,-0.073,-0.013000000000000001,-0.02275600000000111,0.13012800000000047,-0.11053599999999797,-0.012316000000000021,-0.00780799999999994,0.004047999999999989,20,20
1785436911.128837,idle_pre,0,1000,1000,0.0,0.0,10334886,-1.358,-2.0420000000000003,-1.817,0.134,-0.051000000000000004,-0.018000000000000002,0.12024399999999891,-0.11087199999999986,0.05946400000000218,0.010683999999999985,0.014192000000000052,-0.0009520000000000119,20,21
1785436911.1288562,idle_pre,0,1000,1000,0.0,0.0,10334906,-1.692,-1.708,-1.929,0.101,-0.085,-0.012,-0.21375600000000095,0.22312800000000044,-0.05253599999999792,-0.022316000000000016,-0.01980799999999995,0.00504799999999999,19,19
1785436911.178997,idle_pre,0,1000,1000,0.0,0.0,10334926,-1.6600000000000001,-1.875,-1.867,0.121,-0.081,-0.019,-0.18175600000000114,0.0561280000000004,0.009464000000002137,-0.0023160000000000264,-0.015807999999999947,-0.0019520000000000093,20,20
1785436911.1790245,idle_pre,0,1000,1000,0.0,0.0,10334946,-1.387,-1.756,-1.856,0.109,-0.058,-0.014,0.09124399999999899,0.1751280000000004,0.020464000000002036,-0.014316000000000023,0.0071920000000000525,0.00304799999999999,21,21
1785436911.2291708,idle_pre,0,1000,1000,0.0,0.0,10334966,-1.116,-1.899,-1.79,0.128,-0.037,-0.019,0.3622439999999989,0.03212800000000038,0.0864640000000021,0.00468399999999998,0.028192000000000057,-0.0019520000000000093,19,19
1785436911.229198,idle_pre,0,1000,1000,0.0,0.0,10334986,-1.7510000000000001,-2.009,-1.797,0.128,-0.081,-0.017,-0.2727560000000011,-0.0778719999999995,0.0794640000000022,0.00468399999999998,-0.015807999999999947,4.7999999999989024e-05,20,20
1785436911.2292154,idle_pre,0,1000,1000,0.0,0.0,10335006,-1.657,-1.7530000000000001,-1.853,0.101,-0.081,-0.014,-0.17875600000000103,0.17812800000000029,0.02346400000000215,-0.022316000000000016,-0.015807999999999947,0.00304799999999999,21,20
1785436911.2793477,idle_pre,0,1000,1000,0.0,0.0,10335026,-1.444,-1.956,-1.754,0.129,-0.066,-0.018000000000000002,0.03424399999999905,-0.02487199999999956,0.12246400000000213,0.005683999999999981,-0.0008079999999999476,-0.0009520000000000119,19,20
1785436911.2793703,idle_pre,0,1000,1000,0.0,0.0,10335046,-1.104,-2.089,-1.82,0.135,-0.04,-0.016,0.3742439999999989,-0.15787199999999957,0.05646400000000207,0.011683999999999986,0.025192000000000055,0.00104799999999999,20,20
1785436911.3294652,idle_pre,0,1000,1000,0.0,0.0,10335066,-1.623,-1.794,-1.899,0.117,-0.076,-0.022,-0.144756000000001,0.13712800000000036,-0.02253599999999789,-0.006316000000000016,-0.010807999999999943,-0.0049520000000000085,20,20
1785436911.329482,idle_pre,0,1000,1000,0.0,0.0,10335086,-2.08,-1.734,-1.986,0.112,-0.109,-0.02,-0.6017560000000011,0.19712800000000041,-0.10953599999999786,-0.01131600000000002,-0.043807999999999944,-0.00295200000000001,20,20
1785436911.329494,idle_pre,0,1000,1000,0.0,0.0,10335106,-2.1510000000000002,-1.736,-1.861,0.105,-0.116,-0.016,-0.6727560000000012,0.1951280000000004,0.015464000000002143,-0.018316000000000027,-0.05080799999999995,0.00104799999999999,20,20
1785436911.3795788,idle_pre,0,1000,1000,0.0,0.0,10335126,-1.192,-1.964,-1.838,0.124,-0.041,-0.018000000000000002,0.28624399999999905,-0.03287199999999957,0.03846400000000205,0.0006839999999999763,0.024192000000000054,-0.0009520000000000119,20,20
1785436911.3795927,idle_pre,0,1000,1000,0.0,0.0,10335146,-1.975,-1.858,-1.92,0.122,-0.099,-0.02,-0.4967560000000011,0.0731280000000003,-0.0435359999999978,-0.0013160000000000255,-0.03380799999999995,-0.00295200000000001,20,20
1785436911.429673,idle_pre,0,1000,1000,0.0,0.0,10335166,-1.7870000000000001,-1.669,-1.774,0.09,-0.08,-0.007,-0.30875600000000114,0.26212800000000036,0.10246400000000211,-0.033316000000000026,-0.014807999999999946,0.010047999999999991,20,19
1785436911.4296863,idle_pre,0,1000,1000,0.0,0.0,10335186,-0.995,-1.863,-1.6480000000000001,0.107,-0.026000000000000002,-0.009000000000000001,0.483243999999999,0.06812800000000041,0.228464000000002,-0.016316000000000025,0.03919200000000005,0.00804799999999999,20,21
1785436911.429697,idle_pre,0,1000,1000,0.0,0.0,10335206,-1.413,-2.028,-1.7890000000000001,0.128,-0.058,-0.018000000000000002,0.06524399999999897,-0.09687199999999963,0.08746400000000198,0.00468399999999998,0.0071920000000000525,-0.0009520000000000119,19,19
1785436911.4797947,idle_pre,0,1000,1000,0.0,0.0,10335226,-0.745,-2.13,-1.844,0.138,-0.002,-0.018000000000000002,0.733243999999999,-0.1988719999999995,0.03246400000000205,0.014683999999999989,0.06319200000000005,-0.0009520000000000119,20,20
1785436911.4798124,idle_pre,0,1000,1000,0.0,0.0,10335246,-1.073,-1.9120000000000001,-1.78,0.127,-0.038,-0.02,0.40524399999999905,0.019128000000000256,0.0964640000000021,0.003683999999999979,0.027192000000000056,-0.00295200000000001,21,21
1785436911.529905,idle_pre,0,1000,1000,0.0,0.0,10335266,-1.458,-1.891,-1.7750000000000001,0.116,-0.061,-0.013000000000000001,0.02024399999999904,0.040128000000000386,0.101464000000002,-0.007316000000000017,0.004192000000000057,0.004047999999999989,19,19
1785436911.5299215,idle_pre,0,1000,1000,0.0,0.0,10335286,-2.101,-1.829,-1.933,0.122,-0.11,-0.02,-0.622756000000001,0.10212800000000044,-0.05653599999999792,-0.0013160000000000255,-0.044807999999999945,-0.00295200000000001,20,20
1785436911.529934,idle_pre,0,1000,1000,0.0,0.0,10335306,-1.332,-1.858,-2.035,0.113,-0.057,-0.015,0.14624399999999893,0.0731280000000003,-0.158535999999998,-0.01031600000000002,0.008192000000000053,0.002047999999999991,21,20
1785436911.5800135,idle_pre,0,1000,1000,0.0,0.0,10335326,-1.32,-2.097,-1.7910000000000001,0.14,-0.051000000000000004,-0.019,0.15824399999999894,-0.16587199999999958,0.08546400000000198,0.01668399999999999,0.014192000000000052,-0.0019520000000000093,19,20
1785436911.580026,idle_pre,0,1000,1000,0.0,0.0,10335346,-2.079,-1.592,-1.949,0.094,-0.117,-0.014,-0.6007560000000012,0.3391280000000003,-0.07253599999999794,-0.029316000000000023,-0.05180799999999995,0.00304799999999999,20,20
1785436911.6301117,idle_pre,0,1000,1000,0.0,0.0,10335366,-1.2570000000000001,-1.86,-1.793,0.107,-0.042,-0.009000000000000001,0.22124399999999889,0.0711280000000003,0.0834640000000022,-0.016316000000000025,0.023192000000000053,0.00804799999999999,20,20
1785436911.6301255,idle_pre,0,1000,1000,0.0,0.0,10335386,-0.991,-1.9120000000000001,-1.976,0.125,-0.027,-0.02,0.487243999999999,0.019128000000000256,-0.09953599999999785,0.0016839999999999772,0.03819200000000006,-0.00295200000000001,20,20
1785436911.6301367,idle_pre,0,1000,1000,0.0,0.0,10335406,-2.028,-1.805,-2.092,0.112,-0.108,-0.017,-0.549756000000001,0.12612800000000046,-0.21553599999999795,-0.01131600000000002,-0.04280799999999994,4.7999999999989024e-05,20,20
1785436911.6802871,idle_pre,0,1000,1000,0.0,0.0,10335426,-1.7670000000000001,-1.621,-1.808,0.093,-0.08600000000000001,-0.012,-0.2887560000000011,0.3101280000000004,0.06846400000000208,-0.030316000000000023,-0.02080799999999995,0.00504799999999999,20,20
1785436911.6803095,idle_pre,0,1000,1000,0.0,0.0,10335446,-1.673,-1.51,-2.005,0.079,-0.074,-0.007,-0.19475600000000104,0.4211280000000004,-0.12853599999999776,-0.04431600000000002,-0.008807999999999941,0.010047999999999991,20,20
1785436911.7304113,idle_pre,0,1000,1000,0.0,0.0,10335466,-0.8200000000000001,-2.1590000000000003,-1.7850000000000001,0.135,-0.013000000000000001,-0.017,0.6582439999999989,-0.22787199999999985,0.09146400000000199,0.011683999999999986,0.05219200000000006,4.7999999999989024e-05,20,19
1785436911.730429,idle_pre,0,1000,1000,0.0,0.0,10335486,-0.855,-2.2520000000000002,-1.7670000000000001,0.15,-0.022,-0.019,0.623243999999999,-0.3208719999999998,0.109464000000002,0.02668399999999997,0.04319200000000006,-0.0019520000000000093,20,21
1785436911.7304409,idle_pre,0,1000,1000,0.0,0.0,10335506,-0.891,-2.036,-1.841,0.134,-0.027,-0.021,0.587243999999999,-0.10487199999999963,0.03546400000000216,0.010683999999999985,0.03819200000000006,-0.003952000000000011,19,19
1785436911.7805192,idle_pre,0,1000,1000,0.0,0.0,10335526,-1.307,-2.169,-1.867,0.135,-0.047,-0.016,0.17124399999999906,-0.23787199999999964,0.009464000000002137,0.011683999999999986,0.018192000000000055,0.00104799999999999,20,20
1785436911.7805316,idle_pre,0,1000,1000,0.0,0.0,10335546,-0.8200000000000001,-2.29,-1.7790000000000001,0.155,-0.016,-0.022,0.6582439999999989,-0.35887199999999964,0.097464000000002,0.031683999999999976,0.049192000000000055,-0.0049520000000000085,21,21
1785436911.7805424,idle_pre,0,1000,1000,0.0,0.0,10335566,-1.953,-1.846,-1.879,0.117,-0.099,-0.021,-0.47475600000000107,0.08512800000000031,-0.0025359999999978733,-0.006316000000000016,-0.03380799999999995,-0.003952000000000011,19,19
1785436911.830631,idle_pre,0,1000,1000,0.0,0.0,10335586,-1.747,-1.792,-1.629,0.099,-0.08700000000000001,-0.009000000000000001,-0.2687560000000011,0.13912800000000036,0.24746400000000213,-0.024316000000000018,-0.021807999999999952,0.00804799999999999,20,20
1785436911.8306458,idle_pre,0,1000,1000,0.0,0.0,10335606,-1.107,-2.084,-1.919,0.137,-0.041,-0.016,0.371243999999999,-0.15287199999999967,-0.04253599999999791,0.013683999999999988,0.024192000000000054,0.00104799999999999,21,20
1785436911.8807442,idle_pre,0,1000,1000,0.0,0.0,10335626,-1.962,-1.7910000000000001,-2.074,0.115,-0.105,-0.015,-0.48375600000000096,0.14012800000000025,-0.1975359999999977,-0.008316000000000018,-0.03980799999999994,0.002047999999999991,19,20
1785436911.8807628,idle_pre,0,1000,1000,0.0,0.0,10335646,-1.116,-2.049,-1.859,0.128,-0.034,-0.016,0.3622439999999989,-0.11787199999999953,0.017464000000002144,0.00468399999999998,0.031192000000000053,0.00104799999999999,20,20
1785436911.8807747,idle_pre,0,1000,1000,0.0,0.0,10335666,-1.373,-2.111,-1.897,0.145,-0.059000000000000004,-0.024,0.105243999999999,-0.1798719999999998,-0.02053599999999789,0.021683999999999967,0.006192000000000052,-0.00695200000000001,20,20
1785436911.9308546,idle_pre,0,1000,1000,0.0,0.0,10335686,-2.055,-1.689,-1.976,0.108,-0.112,-0.014,-0.5767560000000012,0.24212800000000034,-0.09953599999999785,-0.015316000000000024,-0.04680799999999995,0.00304799999999999,20,20
1785436911.9308667,idle_pre,0,1000,1000,0.0,0.0,10335706,-1.389,-1.61,-2.017,0.091,-0.056,-0.008,0.08924399999999899,0.3211280000000003,-0.14053599999999777,-0.032316000000000025,0.009192000000000054,0.00904799999999999,20,20
1785436911.980942,idle_pre,0,1000,1000,0.0,0.0,10335726,-1.327,-2.027,-1.861,0.11800000000000001,-0.053,-0.012,0.15124399999999905,-0.09587199999999974,0.015464000000002143,-0.005316000000000015,0.012192000000000057,0.00504799999999999,20,20
1785436911.980954,idle_pre,0,1000,1000,0.0,0.0,10335746,-1.073,-2.215,-1.762,0.14400000000000002,-0.036000000000000004,-0.018000000000000002,0.40524399999999905,-0.28387199999999946,0.11446400000000212,0.020683999999999994,0.02919200000000005,-0.0009520000000000119,20,20
