t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.0,1784878686.00367,,,,,,,,,,0.24536,0.03449,0.07543,-0.00275,0.01861,0.00089,-0.07543,0.00089,0.0
0.02,1784878686.02367,,,,,,,,,,0.10568,-0.03758,0.09113,0.00456,0.0092,-0.00065,-0.09113,-0.00065,0.0
0.04,1784878686.04367,,,,,,,,,,0.0134,-0.08886,0.123,0.01088,-0.00098,0.00035,-0.123,0.00035,0.0
0.06,1784878686.06367,,,,,,,,,,0.03573,0.00789,0.13972,0.00185,0.00143,0.00067,-0.13972,0.00067,0.0
0.08,1784878686.08367,,,,,,,,,,-0.04324,0.22865,0.14335,-0.0162,-0.0096,0.00204,-0.14335,0.00204,0.0
0.1,1784878686.10367,,,,,,,,,,0.01414,0.1562,0.00218,-0.01675,0.00178,0.00609,-0.00218,0.00609,0.0
0.12,1784878686.12367,,,,,,,,,,-0.03754,0.00626,-0.01314,-0.0026,-0.0026,0.00015,0.01314,0.00015,0.0
0.14,1784878686.14367,,,,,,,,,,-0.14438,0.04094,-0.05119,5e-05,-0.01377,-0.00333,0.05119,-0.00333,0.0
0.16,1784878686.16367,,,,,,,,,,-0.08028,0.15004,0.00639,-0.01352,-0.004,0.00282,-0.00639,0.00282,0.0
0.18,1784878686.18367,,,,,,,,,,0.03932,0.18793,0.07841,-0.01307,0.00033,0.00157,-0.07841,0.00157,0.0
0.2,1784878686.20367,,,,,,,,,,0.11511,-0.04379,0.04206,0.00481,0.00517,-0.0017,-0.04206,-0.0017,0.0
0.22,1784878686.22366,,,,,,,,,,0.01901,-0.06366,0.07364,0.00836,-0.00187,-0.00165,-0.07364,-0.00165,0.0
0.24,1784878686.24366,,,,,,,,,,0.03208,-0.04466,0.07949,0.0061,0.00053,-0.00065,-0.07949,-0.00065,0.0
0.26,1784878686.26366,,,,,,,,,,0.09901,-0.10126,0.12974,0.0092,0.00917,-0.00238,-0.12974,-0.00238,0.0
0.28,1784878686.28366,,,,,,,,,,-0.03588,0.06509,0.06984,-0.00425,-0.0047,0.00282,-0.06984,0.00282,0.0
0.3,1784878686.30366,,,,,,,,,,-0.01806,0.07226,0.07029,-0.00302,-0.00137,0.00294,-0.07029,0.00294,0.0
0.32,1784878686.32366,,,,,,,,,,-0.01956,0.09328,0.09203,-0.00537,-0.00245,-0.00106,-0.09203,-0.00106,0.0
0.34,1784878686.34366,,,,,,,,,,-0.10411,0.04914,0.03454,-0.00275,-0.01145,-0.00165,-0.03454,-0.00165,0.0
0.36,1784878686.36366,,,,,,,,,,-0.09184,0.0162,0.10364,-0.00159,-0.00473,4e-05,-0.10364,4e-05,0.0
0.38,1784878686.38366,,,,,,,,,,-0.01207,-0.01045,0.11482,0.00051,0.00243,-1e-05,-0.11482,-1e-05,0.0
0.4,1784878686.40366,,,,,,,,,,0.09301,-0.00777,0.0829,0.00178,0.00712,0.00172,-0.0829,0.00172,0.0
0.42,1784878686.42366,,,,,,,,,,0.03588,0.00467,0.14841,-0.00095,0.00392,0.00267,-0.14841,0.00267,0.0
0.44,1784878686.44366,,,,,,,,,,0.14311,-0.06727,0.11808,0.00666,0.01195,-0.00143,-0.11808,-0.00143,0.0
0.46,1784878686.46366,,,,,,,,,,-0.04751,0.0328,0.09582,-0.00015,-0.00516,-0.0006,-0.09582,-0.0006,0.0
0.48,1784878686.48366,,,,,,,,,,0.01354,0.09725,0.13005,-0.00727,-0.00164,0.00135,-0.13005,0.00135,0.0
0.5,1784878686.50366,,,,,,,,,,-0.07096,0.05789,0.07871,-0.01164,-0.00213,0.00304,-0.07871,0.00304,0.0
0.52,1784878686.52366,,,,,,,,,,-0.01597,0.01939,0.00936,-0.00502,-0.00188,0.00162,-0.00936,0.00162,0.0
0.54,1784878686.54366,,,,,,,,,,0.01232,0.12498,0.10198,-0.00874,-0.00303,0.00135,-0.10198,0.00135,0.0
0.56,1784878686.56366,,,,,,,,,,0.01593,0.06547,0.11914,-0.00607,-0.00088,0.00099,-0.11914,0.00099,0.0
0.58,1784878686.58366,,,,,,,,,,-0.19042,0.03438,0.02541,-0.00185,-0.01706,0.00067,-0.02541,0.00067,0.0
0.6,1784878686.60366,,,,,,,,,,0.01316,-0.06443,0.13756,0.00698,-0.0007,-1e-05,-0.13756,-1e-05,0.0
0.62,1784878686.62366,,,,,,,,,,0.33212,0.02868,0.16736,0.00053,0.02505,-0.00101,-0.16736,-0.00101,0.0
0.64,1784878686.64366,,,,,,,,,,-0.09352,0.22296,0.08576,-0.01515,-0.00998,-0.00065,-0.08576,-0.00065,0.0
0.66,1784878686.66366,,,,,,,,,,-0.19392,0.24736,0.03649,-0.02022,-0.01564,0.00377,-0.03649,0.00377,0.0
0.68,1784878686.68366,,,,,,,,,,-0.05605,0.09387,0.06214,-0.01065,-0.0052,0.00294,-0.06214,0.00294,0.0
0.7,1784878686.70366,,,,,,,,,,-0.11958,0.08486,0.05165,-0.00622,-0.00945,-0.00243,-0.05165,-0.00243,0.0
0.72,1784878686.72366,,,,,,,,,,-0.10098,0.20244,0.0352,-0.0151,-0.00957,-0.00023,-0.0352,-0.00023,0.0
0.74,1784878686.74366,,,,,,,,,,0.0511,0.10036,0.05243,-0.00556,0.00331,-0.00038,-0.05243,-0.00038,0.0
0.76,1784878686.76366,,,,,,,,,,-0.03773,0.00997,0.09546,0.00146,-0.00087,-0.00065,-0.09546,-0.00065,0.0
0.78,1784878686.78366,,,,,,,,,,0.12505,-0.03633,0.14341,0.00383,0.0111,-0.00033,-0.14341,-0.00033,0.0
0.8,1784878686.80366,,,,,,,,,,0.23795,0.00322,0.10228,0.00068,0.01597,0.00035,-0.10228,0.00035,0.0
0.82,1784878686.82366,,,,,,,,,,0.03515,0.0538,0.00251,-0.0019,0.00172,-0.0007,-0.00251,-0.0007,0.0
0.84,1784878686.84366,,,,,,,,,,-0.02194,0.02352,0.11383,-0.0029,-0.0002,-0.00201,-0.11383,-0.00201,0.0
0.86,1784878686.86366,,,,,,,,,,-0.12376,-0.02176,0.03919,0.00225,-0.00855,0.0004,-0.03919,0.0004,0.0
0.88,1784878686.88366,,,,,,,,,,-0.0938,-0.02902,0.09423,0.00205,-0.00715,-0.00038,-0.09423,-0.00038,0.0
0.9,1784878686.90366,,,,,,,,,,-0.23867,-0.01928,0.12912,0.00488,-0.02001,-0.00201,-0.12912,-0.00201,0.0
0.92,1784878686.92366,,,,,,,,,,-0.1165,0.02861,0.05371,0.00405,-0.01227,-0.00233,-0.05371,-0.00233,0.0
0.94,1784878686.94366,,,,,,,,,,-0.012,0.14758,0.00417,-0.01225,-0.0012,0.0004,-0.00417,0.0004,0.0
0.96,1784878686.96366,,,,,,,,,,-0.01708,0.0791,0.11486,-0.00829,2e-05,0.00099,-0.11486,0.00099,0.0
0.98,1784878686.98366,,,,,,,,,,-0.00959,-0.00454,0.04527,-0.00049,0.00038,0.00135,-0.04527,0.00135,0.0
1.0,1784878687.00366,,,,,,,,,,0.0204,0.11169,0.02898,-0.01015,2e-05,0.00099,-0.02898,0.00099,0.0
1.02,1784878687.02366,,,,,,,,,,-0.06522,0.02326,0.03327,-0.00361,-0.0044,0.00204,-0.03327,0.00204,0.0
1.04,1784878687.04366,,,,,,,,,,-0.14504,0.05805,0.07139,-0.00164,-0.00972,-0.00075,-0.07139,-0.00075,0.0
1.06,1784878687.06366,,,,,,,,,,-0.12704,-0.05982,0.0759,0.0043,-0.00788,-0.00165,-0.0759,-0.00165,0.0
1.08,1784878687.08366,,,,,,,,,,0.03569,-0.08829,0.13935,0.00641,0.00395,-0.00065,-0.13935,-0.00065,0.0
1.1,1784878687.10366,,,,,,,,,,-0.06495,-0.02959,0.15112,0.00578,-0.00565,-0.00101,-0.15112,-0.00101,0.0
1.12,1784878687.12366,,,,,,,,,,-0.14867,0.04732,0.01969,-0.00037,-0.01025,4e-05,-0.01969,4e-05,0.0
1.14,1784878687.14366,,,,,,,,,,-0.0863,0.04582,0.02001,-0.00185,-0.00793,-0.0007,-0.02001,-0.0007,0.0
1.16,1784878687.16366,,,,,,,,,,-0.00701,0.00965,0.0422,0.00151,-0.00593,4e-05,-0.0422,4e-05,0.0
1.18,1784878687.18366,,,,,,,,,,-0.00811,0.09075,-0.00411,-0.00405,-0.00325,0.00204,0.00411,0.00204,0.0
1.2,1784878687.20366,,,,,,,,,,0.02726,0.09699,0.07983,-0.00517,-0.00093,0.0013,-0.07983,0.0013,0.0
1.22,1784878687.22366,,,,,,,,,,0.0242,0.06654,0.03675,-0.0049,0.00107,0.00067,-0.03675,0.00067,0.0
1.24,1784878687.24366,,,,,,,,,,-0.00701,-0.01154,0.06945,-0.00044,-0.00308,0.00067,-0.06945,0.00067,0.0
1.26,1784878687.26366,,,,,,,,,,0.04051,-0.03933,0.02915,0.0011,0.00085,-1e-05,-0.02915,-1e-05,0.0
1.28,1784878687.28366,,,,,,,,,,-0.24474,0.20164,0.092,-0.01835,-0.02431,0.0024,-0.092,0.0024,0.0
1.3,1784878687.30366,,,,,,,,,,-0.03325,0.0683,0.12159,-0.00946,-0.00382,0.00299,-0.12159,0.00299,0.0
1.32,1784878687.32366,,,,,,,,,,0.01976,0.04265,0.08902,-0.00327,-0.0006,0.0013,-0.08902,0.0013,0.0
1.34,1784878687.34366,,,,,,,,,,-0.06431,0.09208,0.15177,-0.00627,-0.00767,0.00135,-0.15177,0.00135,0.0
1.36,1784878687.36366,,,,,,,,,,-0.10448,0.1085,0.07357,-0.00654,-0.0083,0.0003,-0.07357,0.0003,0.0
1.38,1784878687.38366,,,,,,,,,,-0.04173,-0.01492,0.18048,0.00266,-0.00693,-0.00238,-0.18048,-0.00238,0.0
1.4,1784878687.40366,,,,,,,,,,0.11987,0.01811,0.18461,-0.00074,0.00395,9e-05,-0.18461,9e-05,0.0
1.42,1784878687.42366,,,,,,,,,,-0.02274,0.06667,0.16186,-0.00832,-0.00155,0.00235,-0.16186,0.00235,0.0
1.44,1784878687.44366,,,,,,,,,,0.02317,0.02821,0.12599,-0.00475,0.00122,-6e-05,-0.12599,-6e-05,0.0
1.46,1784878687.46366,,,,,,,,,,0.07619,0.09323,-0.00748,-0.00905,0.00197,0.0014,0.00748,0.0014,0.0
1.48,1784878687.48366,,,,,,,,,,-0.09043,0.05705,0.00694,-0.00334,-0.00682,-6e-05,-0.00694,-6e-05,0.0
1.5,1784878687.50366,,,,,,,,,,0.02131,0.02015,-0.07511,-0.00059,0.00131,0.00072,0.07511,0.00072,0.0
1.52,1784878687.52366,,,,,,,,,,-0.0548,0.02876,0.07179,-0.00395,-0.00423,0.0044,-0.07179,0.0044,0.0
1.54,1784878687.54366,,,,,,,,,,0.03923,-0.10822,0.16225,0.00776,0.00436,0.00089,-0.16225,0.00089,0.0
1.56,1784878687.56366,,,,,,,,,,0.01396,0.0783,0.14832,-0.00467,0.00182,4e-05,-0.14832,4e-05,0.0
1.58,1784878687.58366,,,,,,,,,,0.22814,0.00322,0.14777,-0.00024,0.01478,0.00067,-0.14777,0.00067,0.0
1.6,1784878687.60366,,,,,,,,,,0.13938,0.10139,0.05944,-0.01062,0.01109,0.0034,-0.05944,0.0034,0.0
1.62,1784878687.62366,,,,,,,,,,0.01789,0.02082,0.06717,-0.00251,0.00502,0.00194,-0.06717,0.00194,0.0
1.64,1784878687.64366,,,,,,,,,,0.03139,-0.05407,0.1108,0.00205,0.0047,0.00067,-0.1108,0.00067,0.0
1.66,1784878687.66366,,,,,,,,,,0.18763,-0.10882,0.07658,0.00898,0.01631,-0.00206,-0.07658,-0.00206,0.0
1.68,1784878687.68366,,,,,,,,,,0.06488,-0.00363,0.06723,-0.0002,0.0053,-0.00196,-0.06723,-0.00196,0.0
1.7,1784878687.70366,,,,,,,,,,-0.06351,0.05993,0.09963,-0.00554,-0.00572,4e-05,-0.09963,4e-05,0.0
1.72,1784878687.72366,,,,,,,,,,-0.05419,0.10151,0.01051,-0.00522,-0.01003,0.00135,-0.01051,0.00135,0.0
1.74,1784878687.74366,,,,,,,,,,-0.19833,0.01499,0.02889,-0.00044,-0.01745,-0.00038,-0.02889,-0.00038,0.0
1.76,1784878687.76366,,,,,,,,,,-0.12227,-0.04336,0.02377,0.00451,-0.01074,-0.00065,-0.02377,-0.00065,0.0
1.78,1784878687.78366,,,,,,,,,,0.27131,-0.02526,0.07357,0.00168,0.01761,-0.00033,-0.07357,-0.00033,0.0
1.8,1784878687.80366,,,,,,,,,,0.24759,-0.02436,0.10362,-0.0009,0.02187,-0.00033,-0.10362,-0.00033,0.0
1.82,1784878687.82366,,,,,,,,,,0.15382,-0.0452,0.10467,0.00971,0.00914,-0.00101,-0.10467,-0.00101,0.0
1.84,1784878687.84366,,,,,,,,,,0.04601,0.0244,0.093,0.00522,-0.00213,-0.00065,-0.093,-0.00065,0.0
1.86,1784878687.86366,,,,,,,,,,0.07805,-0.08327,0.14264,0.00898,0.00563,-0.00101,-0.14264,-0.00101,0.0
1.88,1784878687.88366,,,,,,,,,,-0.09903,-0.01112,0.11091,0.00253,-0.00638,-0.00065,-0.11091,-0.00065,0.0
1.9,1784878687.90366,,,,,,,,,,-0.02126,-0.05337,0.06859,0.00529,-0.00064,-0.00238,-0.06859,-0.00238,0.0
1.92,1784878687.92366,,,,,,,,,,0.2029,0.06048,0.04695,-0.00557,0.01526,0.00145,-0.04695,0.00145,0.0
1.94,1784878687.94366,,,,,,,,,,0.05292,0.04192,0.11203,-0.00197,0.00262,0.00094,-0.11203,0.00094,0.0
1.96,1784878687.96366,,,,,,,,,,-0.20706,0.09999,0.05649,-0.00337,-0.01965,-0.00101,-0.05649,-0.00101,0.0
1.98,1784878687.98366,,,,,,,,,,-0.06395,0.19229,0.02418,-0.0151,-0.00922,0.00277,-0.02418,0.00277,0.0
2.0,1784878688.00366,,,,,,,,,,-0.03971,-0.0587,0.11028,0.00742,-0.00335,-0.0008,-0.11028,-0.0008,0.0
2.02,1784878688.02366,A1850_B1850,1,1850,1850,1850,1850,12.20104,0.0,0.0,0.09149,-0.08574,0.15172,0.00817,0.00526,-0.0006,-0.15172,-0.0006,0.0
2.04,1784878688.04366,A1850_B1850,1,1850,1850,1850,1850,12.20507,0.0,0.0,0.03627,0.04491,0.16218,-0.00473,0.00765,0.0075,-0.16218,0.0075,0.0
2.06,1784878688.06366,A1850_B1850,1,1850,1850,1850,1850,12.208,0.0,0.0,-0.06414,0.02067,0.16425,-0.00071,-0.00355,-0.01187,-0.16425,-0.01187,0.0
2.08,1784878688.08366,A1850_B1850,1,1850,1850,1850,1850,12.208,0.0,0.0,0.12958,0.07796,0.19199,-0.00132,0.00741,-0.0196,-0.19199,-0.0196,0.0
2.1,1784878688.10366,A1850_B1850,1,1850,1850,1850,1850,12.208,0.0,0.0,0.06999,0.14621,-0.17932,-0.01142,0.00309,-0.00398,0.17932,-0.00398,0.0
2.12,1784878688.12366,A1850_B1850,1,1850,1850,1850,1850,12.15511,3.5816,43.53478,-0.0517,-0.16257,-0.67878,0.01484,-0.0064,-0.01099,0.67878,-0.01099,0.0
2.14,1784878688.14366,A1850_B1850,1,1850,1850,1850,1850,12.09844,7.41858,89.75321,-0.15345,-0.09866,-0.98687,0.0117,-0.02196,-0.01938,0.98687,-0.01938,0.0
2.16,1784878688.16366,A1850_B1850,1,1850,1850,1850,1850,12.055,10.36,124.8898,0.02909,0.20788,-1.61405,-0.03106,-0.00644,-0.01145,1.61405,-0.01145,0.0
2.18,1784878688.18366,A1850_B1850,1,1850,1850,1850,1850,12.055,10.36,124.8898,-0.24767,0.1867,-2.71918,-0.02058,-0.03251,-0.01143,2.71918,-0.01143,0.0
2.2,1784878688.20366,A1850_B1850,1,1850,1850,1850,1850,12.055,10.36,124.8898,0.20189,-0.12467,-2.55525,0.01911,0.03063,-0.0147,2.55525,-0.0147,0.0
2.22,1784878688.22366,A1850_B1850,1,1850,1850,1850,1850,12.02269,10.62135,127.69724,-0.01783,-0.34354,-3.31938,0.02222,-0.01769,-0.00508,3.31938,-0.00508,0.0
2.24,1784878688.24366,A1850_B1850,1,1850,1850,1850,1850,11.98625,10.91616,130.84386,0.17277,0.01189,-3.1529,-0.01296,0.03356,0.00309,3.1529,0.00309,0.0
2.26,1784878688.26366,A1850_B1850,1,1850,1850,1850,1850,11.966,11.08,132.58328,-0.28434,0.08206,-4.56632,0.00011,-0.00491,-0.0008,4.56632,-0.0008,0.0
2.28,1784878688.28366,A1850_B1850,1,1850,1850,1850,1850,11.966,11.08,132.58328,-0.37916,-0.21569,-5.88778,0.03737,-0.03752,0.0035,5.88778,0.0035,0.0
2.3,1784878688.30366,A1850_B1850,1,1850,1850,1850,1850,11.966,11.08,132.58328,0.26706,-0.24341,-6.45856,0.01735,0.04531,-0.00904,6.45856,-0.00904,0.0
2.32,1784878688.32366,A1850_B1850,1,1850,1850,1850,1850,11.70937,19.74208,231.1674,0.60378,-0.60344,-7.54084,0.02874,0.07519,-0.03682,7.54084,-0.03682,0.0
2.34,1784878688.34366,A1850_B1850,1,1850,1850,1850,1850,11.45063,28.47558,326.06339,0.11441,-0.46499,-10.264,0.02712,0.0068,-0.01081,10.264,-0.01081,0.0
2.36,1784878688.36366,A1850_B1850,1,1850,1850,1850,1850,11.284,34.1,384.7844,-0.54897,0.03429,-11.11902,0.00917,-0.03901,-0.00936,11.11902,-0.00936,0.0
2.38,1784878688.38366,A1850_B1850,1,1850,1850,1850,1850,11.284,34.1,384.7844,-0.64073,-0.32504,-12.75994,-0.02286,-0.02239,-0.02316,12.75994,-0.02316,0.0
2.4,1784878688.40366,A1850_B1850,1,1850,1850,1850,1850,11.284,34.1,384.7844,-0.38621,-0.74647,-14.78989,0.03993,-0.01745,-0.0113,14.78989,-0.0113,0.0
2.42,1784878688.42366,A1850_B1850,1,1850,1850,1850,1850,11.34749,32.82287,372.45728,-0.25878,-0.47457,-15.65623,0.04814,-0.00664,-0.0057,15.65623,-0.0057,0.0
2.44,1784878688.44366,A1850_B1850,1,1850,1850,1850,1850,11.41894,31.38585,358.39307,-0.51336,-0.38699,-16.11851,0.0187,-0.04539,-0.00565,16.11851,-0.00565,0.0
2.46,1784878688.46366,A1850_B1850,1,1850,1850,1850,1850,11.459,30.58,350.41622,-0.62112,-0.62364,-15.77274,0.03537,-0.03897,0.00218,15.77274,0.00218,0.0
2.48,1784878688.48366,A1850_B1850,1,1850,1850,1850,1850,11.459,30.58,350.41622,-0.86528,-0.56241,-15.17927,0.02765,-0.03586,0.00772,15.17927,0.00772,0.0
2.5,1784878688.50366,A1850_B1850,1,1850,1850,1850,1850,11.459,30.58,350.41622,-0.70211,-0.23872,-15.47319,0.0017,-0.02117,0.01414,15.47319,0.01414,0.0
2.52,1784878688.52366,A1850_B1850,1,1850,1850,1850,1850,11.51699,29.8477,343.75561,-0.2846,-0.30215,-15.94593,0.02042,0.00683,0.00847,15.94593,0.00847,0.0
2.54,1784878688.54366,A1850_B1850,1,1850,1850,1850,1850,11.57899,29.0648,336.54089,-0.7469,-0.45685,-16.15451,0.02253,-0.04032,0.00809,16.15451,0.00809,0.0
2.56,1784878688.56366,A1850_B1850,1,1850,1850,1850,1850,11.615,28.61,332.30515,-1.05599,-0.40577,-15.50026,0.02051,-0.04854,0.00557,15.50026,0.00557,0.0
2.58,1784878688.58366,A1850_B1850,1,1850,1850,1850,1850,11.615,28.61,332.30515,-0.35458,-0.33811,-15.34234,0.00675,0.01162,0.01597,15.34234,0.01597,0.0
2.6,1784878688.60366,A1850_B1850,1,1850,1850,1850,1850,11.61482,28.60916,332.29034,-0.2613,-0.34871,-15.97956,0.00115,0.02204,0.02099,15.97956,0.02099,0.0
2.62,1784878688.62366,A1850_B1850,1,1850,1850,1850,1850,11.55618,28.32902,327.37522,-0.26836,-0.70068,-15.96303,0.02979,0.0116,0.00906,15.96303,0.00906,0.0
2.64,1784878688.64366,A1850_B1850,1,1850,1850,1850,1850,11.49754,28.04887,322.49296,-0.94842,-0.4537,-15.82309,0.02502,-0.05656,0.0064,15.82309,0.0064,0.0
2.66,1784878688.66366,A1850_B1850,1,1850,1850,1850,1850,11.458,27.86,319.21988,-0.56413,-0.28493,-15.22748,0.02225,-0.01421,0.00767,15.22748,0.00767,0.0
2.68,1784878688.68366,A1850_B1850,1,1850,1850,1850,1850,11.458,27.86,319.21988,-0.12605,-0.34708,-15.05139,0.00565,0.032,0.0022,15.05139,0.0022,0.0
2.7,1784878688.70366,A1850_B1850,1,1850,1850,1850,1850,11.458,27.86,319.21988,-0.32413,-0.46539,-15.63774,0.02274,-0.00329,0.00582,15.63774,0.00582,0.0
2.72,1784878688.72366,A1850_B1850,1,1850,1850,1850,1850,11.47879,27.65882,317.48976,-0.44503,-0.58258,-15.85044,0.03341,-0.00317,0.00799,15.85044,0.00799,0.0
2.74,1784878688.74366,A1850_B1850,1,1850,1850,1850,1850,11.50229,27.43139,315.52377,-0.37169,-0.37224,-16.07931,0.00819,0.0016,0.00972,16.07931,0.00972,0.0
2.76,1784878688.76366,A1850_B1850,1,1850,1850,1850,1850,11.52,27.26,314.0352,-0.33552,-0.02995,-15.94026,-0.00664,0.01063,0.02023,15.94026,0.02023,0.0
2.78,1784878688.78366,A1850_B1850,1,1850,1850,1850,1850,11.52,27.26,314.0352,-0.28601,0.05229,-15.58087,-0.01915,0.00887,0.01237,15.58087,0.01237,0.0
2.8,1784878688.80366,A1850_B1850,1,1850,1850,1850,1850,11.52,27.26,314.0352,-0.61979,-0.47593,-15.60738,0.0236,-0.03939,0.00189,15.60738,0.00189,0.0
2.82,1784878688.82366,A1850_B1850,1,1850,1850,1850,1850,11.54018,27.20768,313.98154,-0.83917,-0.75474,-15.24816,0.05056,-0.03707,0.00992,15.24816,0.00992,0.0
2.84,1784878688.84366,A1850_B1850,1,1850,1850,1850,1850,11.56178,27.15168,313.92177,-0.23709,-0.84385,-14.40204,0.02955,0.01674,0.01809,14.40204,0.01809,0.0
2.86,1784878688.86366,A1850_B1850,1,1850,1850,1850,1850,11.574,27.12,313.88688,-0.62933,-0.28248,-14.15603,-0.01538,-0.01863,0.0265,14.15603,0.0265,0.0
2.88,1784878688.88366,A1850_B1850,1,1850,1850,1850,1850,11.574,27.12,313.88688,-0.68456,-0.0635,-14.72068,-0.01961,-0.01493,0.01601,14.72068,0.01601,0.0
2.9,1784878688.90366,A1850_B1850,1,1850,1850,1850,1850,11.574,27.12,313.88688,-0.4662,-0.28176,-15.40994,0.00627,-0.0054,0.00694,15.40994,0.00694,0.0
2.92,1784878688.92366,A1850_B1850,1,1850,1850,1850,1850,11.54967,26.97805,311.58748,-0.76139,-0.3749,-15.92179,0.02466,-0.02028,0.00909,15.92179,0.00909,0.0
2.94,1784878688.94366,A1850_B1850,1,1850,1850,1850,1850,11.52358,26.82591,309.13058,-0.79282,-0.52094,-15.71221,0.0281,-0.00581,0.01477,15.71221,0.01477,0.0
2.96,1784878688.96366,A1850_B1850,1,1850,1850,1850,1850,11.502,26.7,307.1034,-0.55727,-0.36784,-15.42779,0.01548,-0.00655,0.00164,15.42779,0.00164,0.0
2.98,1784878688.98366,A1850_B1850,1,1850,1850,1850,1850,11.502,26.7,307.1034,-0.77441,-0.33138,-15.4161,-0.00525,-0.03521,0.0056,15.4161,0.0056,0.0
3.0,1784878689.00366,A1850_B1850,1,1850,1850,1850,1850,11.502,26.7,307.1034,-0.15152,-0.26343,-15.31511,0.01032,0.00357,0.01204,15.31511,0.01204,0.0
3.02,1784878689.02366,A1850_B1850,1,1850,1850,1850,1850,11.47725,26.48,303.91753,-0.35699,0.01104,-15.65491,-0.0045,-0.01839,0.01404,15.65491,0.01404,0.0
3.04,1784878689.04366,A1850_B1850,1,1850,1850,1850,1850,11.45058,26.24292,300.49658,-0.47616,-0.2674,-15.38989,0.01452,-0.02154,0.00647,15.38989,0.00647,0.0
3.06,1784878689.06366,A1850_B1850,1,1850,1850,1850,1850,11.43,26.06,297.8658,-0.14478,-0.24018,-15.13388,0.01034,0.02154,0.00267,15.13388,0.00267,0.0
3.08,1784878689.08366,A1850_B1850,1,1850,1850,1850,1850,11.43,26.06,297.8658,-0.29923,-0.12841,-14.83982,-0.0112,0.00491,-0.00143,14.83982,-0.00143,0.0
3.1,1784878689.10366,A1850_B1850,1,1850,1850,1850,1850,11.43,26.06,297.8658,-0.43776,-0.23966,-14.67135,0.00737,0.00814,0.00965,14.67135,0.00965,0.0
3.12,1784878689.12366,A1850_B1850,1,1850,1850,1850,1850,11.49126,26.1494,300.48953,-0.63552,-0.37404,-14.46111,0.0181,-0.00311,0.00747,14.46111,0.00747,0.0
3.14,1784878689.14366,A1850_B1850,1,1850,1850,1850,1850,11.56046,26.25041,303.46686,-0.86524,-0.33498,-14.68966,0.00275,-0.03894,0.00367,14.68966,0.00367,0.0
3.16,1784878689.16366,A1850_B1850,1,1850,1850,1850,1850,11.615,26.33,305.82295,-0.65286,-0.41729,-14.7356,0.00124,-0.01919,0.0146,14.7356,0.0146,0.0
3.18,1784878689.18366,A1850_B1850,1,1850,1850,1850,1850,11.615,26.33,305.82295,-0.45042,-0.30854,-14.84855,-0.00305,0.00526,0.02035,14.84855,0.02035,0.0
3.2,1784878689.20366,A1850_B1850,1,1850,1850,1850,1850,11.615,26.33,305.82295,-0.61567,0.05069,-15.22122,-0.00554,-0.0306,0.00906,15.22122,0.00906,0.0
3.22,1784878689.22366,A1850_B1850,1,1850,1850,1850,1850,11.55538,26.2216,303.00056,-0.71025,-0.15594,-15.47036,0.00844,-0.03769,0.00162,15.47036,0.00162,0.0
3.24,1784878689.24366,A1850_B1850,1,1850,1850,1850,1850,11.48783,26.09879,299.81845,-0.82528,-0.23971,-15.39601,0.01615,-0.03572,-0.00616,15.39601,-0.00616,0.0
3.26,1784878689.26366,A1850_B1850,1,1850,1850,1850,1850,11.45,26.03,298.0435,-0.25452,0.15966,-15.48184,-0.02967,0.00915,-0.00933,15.48184,-0.00933,0.0
3.28,1784878689.28366,A1850_B1850,1,1850,1850,1850,1850,11.45,26.03,298.0435,-0.02395,0.33603,-15.96608,-0.03961,0.02455,-0.00455,15.96608,-0.00455,0.0
3.3,1784878689.30366,A1850_B1850,1,1850,1850,1850,1850,11.45,26.03,298.0435,-0.22334,0.45328,-15.94316,-0.04242,0.01897,0.01202,15.94316,0.01202,0.0
3.32,1784878689.32366,A1850_B1850,1,1850,1850,1850,1850,11.44722,26.06823,298.40877,-0.24582,0.22954,-15.57492,-0.01548,0.00199,0.00911,15.57492,0.00911,0.0
3.34,1784878689.34366,A1850_B1850,1,1850,1850,1850,1850,11.44424,26.10917,298.79964,-0.36334,0.03562,-15.57093,-0.00805,-0.01145,0.0074,15.57093,0.0074,0.0
3.36,1784878689.36366,A1850_B1850,1,1850,1850,1850,1850,11.442,26.14,299.09388,0.02953,-0.06789,-15.52902,-0.00712,0.03147,0.02438,15.52902,0.02438,0.0
3.38,1784878689.38366,A1850_B1850,1,1850,1850,1850,1850,11.442,26.14,299.09388,0.33775,0.22472,-15.68863,-0.02845,0.06363,0.02279,15.68863,0.02279,0.0
3.4,1784878689.40366,A1850_B1850,1,1850,1850,1850,1850,11.44219,26.13982,299.09677,-0.03079,-0.08079,-15.6867,-0.00711,0.02703,0.01525,15.6867,0.01525,0.0
3.42,1784878689.42366,A1850_B1850,1,1850,1850,1850,1850,11.48995,26.09433,299.82264,0.02508,-0.38775,-15.23184,0.02349,0.03297,0.01094,15.23184,0.01094,0.0
3.44,1784878689.44366,A1850_B1850,1,1850,1850,1850,1850,11.53772,26.04884,300.54417,0.00591,-0.25488,-14.94743,0.00687,0.05016,0.00284,14.94743,0.00284,0.0
