t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
2.46,1784878914.46117,A1850_B1850,1,1850,1850,1850,1850,11.16,28.99,323.5284,-0.78546,-0.59224,-14.09208,0.04617,-0.03971,0.00889,14.09208,0.00889,572.0
2.48,1784878914.48117,A1850_B1850,1,1850,1850,1850,1850,11.16,28.99,323.5284,-0.65292,-0.59528,-14.48151,0.02976,-0.02442,0.0113,14.48151,0.0113,572.0
2.5,1784878914.50117,A1850_B1850,1,1850,1850,1850,1850,11.16,28.99,323.5284,-0.24058,-0.47198,-15.55966,0.00758,-0.00998,0.00512,15.55966,0.00512,572.0
2.52,1784878914.52117,A1850_B1850,1,1850,1850,1850,1850,11.18035,28.37252,317.21464,-1.05226,-0.38722,-15.67207,0.00022,-0.07667,0.01118,15.67207,0.01118,572.0
2.54,1784878914.54117,A1850_B1850,1,1850,1850,1850,1850,11.20224,27.70816,310.3935,-0.28279,-0.43188,-15.24333,0.01489,-0.01734,0.00259,15.24333,0.00259,572.0
2.56,1784878914.56117,A1850_B1850,1,1850,1850,1850,1850,11.218,27.23,305.46614,-1.25253,0.28385,-15.29339,-0.03496,-0.07724,0.00141,15.29339,0.00141,572.0
2.58,1784878914.58117,A1850_B1850,1,1850,1850,1850,1850,11.218,27.23,305.46614,-1.08,-0.03885,-14.96073,-0.0033,-0.06913,0.01189,14.96073,0.01189,572.0
2.6,1784878914.60117,A1850_B1850,1,1850,1850,1850,1850,11.218,27.23,305.46614,-0.70542,-0.18864,-14.72258,0.00728,-0.02719,-0.00158,14.72258,-0.00158,572.0
2.62,1784878914.62117,A1850_B1850,1,1850,1850,1850,1850,11.2353,27.07109,304.15187,-0.36802,-0.43227,-15.35478,0.02365,0.00971,-0.00529,15.35478,-0.00529,572.0
2.64,1784878914.64117,A1850_B1850,1,1850,1850,1850,1850,11.25384,26.90088,302.73814,-0.72259,0.02613,-15.2493,-0.01367,-0.01437,0.01012,15.2493,0.01012,572.0
2.66,1784878914.66117,A1850_B1850,1,1850,1850,1850,1850,11.267,26.78,301.73026,-0.20581,-0.43863,-14.62965,0.02117,0.03513,0.00165,14.62965,0.00165,572.0
2.68,1784878914.68117,A1850_B1850,1,1850,1850,1850,1850,11.267,26.78,301.73026,-0.50809,-0.35472,-14.41225,0.00699,-0.00177,0.01724,14.41225,0.01724,572.0
2.7,1784878914.70117,A1850_B1850,1,1850,1850,1850,1850,11.267,26.77933,301.72269,-0.49277,-0.54521,-14.34985,0.02064,-0.006,0.02507,14.34985,0.02507,572.0
2.72,1784878914.72117,A1850_B1850,1,1850,1850,1850,1850,11.26624,26.51529,298.72769,-0.72492,-0.44597,-14.06725,0.01135,-0.02871,0.01448,14.06725,0.01448,572.0
2.74,1784878914.74117,A1850_B1850,1,1850,1850,1850,1850,11.26549,26.25124,295.73309,-0.84397,-0.02722,-14.19481,-0.01426,-0.02936,0.01112,14.19481,0.01112,572.0
2.76,1784878914.76117,A1850_B1850,1,1850,1850,1850,1850,11.265,26.08,293.7912,-0.42526,-0.66774,-13.82907,0.02641,-0.01099,0.01853,13.82907,0.01853,572.0
2.78,1784878914.78117,A1850_B1850,1,1850,1850,1850,1850,11.265,26.08,293.7912,-0.37151,-0.22239,-13.46019,-0.00025,-0.03037,0.03101,13.46019,0.03101,572.0
2.8,1784878914.80117,A1850_B1850,1,1850,1850,1850,1850,11.265,26.08,293.7912,0.03925,-0.52764,-13.98859,0.01087,0.01878,0.01942,13.98859,0.01942,572.0
2.82,1784878914.82117,A1850_B1850,1,1850,1850,1850,1850,11.26605,25.99579,292.86995,-0.39407,-0.59627,-14.12201,0.02299,-0.01943,0.01459,14.12201,0.01459,572.0
2.84,1784878914.84117,A1850_B1850,1,1850,1850,1850,1850,11.26724,25.90048,291.827,0.3015,-0.89165,-13.53695,0.02023,0.04162,0.01265,13.53695,0.01265,572.0
2.86,1784878914.86117,A1850_B1850,1,1850,1850,1850,1850,11.268,25.84,291.16512,-0.63555,-0.57023,-13.68611,0.00746,-0.05147,0.01212,13.68611,0.01212,572.0
2.88,1784878914.88117,A1850_B1850,1,1850,1850,1850,1850,11.268,25.84,291.16512,-0.81943,-0.80825,-13.52124,0.02882,-0.04959,0.01894,13.52124,0.01894,572.0
2.9,1784878914.90117,A1850_B1850,1,1850,1850,1850,1850,11.268,25.84,291.16512,-0.9434,-0.59038,-13.61506,0.02352,-0.04397,0.0233,13.61506,0.0233,572.0
2.92,1784878914.92117,A1850_B1850,1,1850,1850,1850,1850,11.28446,25.7258,290.3017,0.25546,-0.51162,-12.52925,0.01177,0.04378,0.03242,12.52925,0.03242,572.0
2.94,1784878914.94117,A1850_B1850,1,1850,1850,1850,1850,11.3031,25.59645,289.31922,-0.50446,-0.08579,-13.42608,-0.02419,0.00235,0.02689,13.42608,0.02689,572.0
2.96,1784878914.96117,A1850_B1850,1,1850,1850,1850,1850,11.317,25.5,288.5835,-0.4184,-0.18781,-13.53417,0.00077,0.0163,0.01476,13.53417,0.01476,572.0
2.98,1784878914.98117,A1850_B1850,1,1850,1850,1850,1850,11.317,25.5,288.5835,-0.66713,0.29807,-13.19125,-0.03835,0.00011,0.03142,13.19125,0.03142,572.0
3.0,1784878915.00117,A1850_B1850,1,1850,1850,1850,1850,11.317,25.5,288.5835,-0.16975,0.40587,-13.33658,-0.06078,0.02454,0.02618,13.33658,0.02618,572.0
3.02,1784878915.02117,A1850_B1850,1,1850,1850,1850,1850,11.30286,25.38435,286.91586,-0.65283,0.40743,-13.56609,-0.04348,-0.02118,0.01777,13.56609,0.01777,572.0
3.04,1784878915.04117,A1850_B1850,1,1850,1850,1850,1850,11.28561,25.2432,284.88505,-0.68117,0.30806,-13.99182,-0.05166,-0.01459,0.01859,13.99182,0.01859,572.0
3.06,1784878915.06117,A1850_B1850,1,1850,1850,1850,1850,11.273,25.14,283.40322,-0.42122,0.27248,-13.85264,-0.0337,-0.01787,0.01612,13.85264,0.01612,572.0
3.08,1784878915.08117,A1850_B1850,1,1850,1850,1850,1850,11.273,25.14,283.40322,-1.07578,0.54081,-14.27475,-0.06032,-0.07071,0.00683,14.27475,0.00683,572.0
3.1,1784878915.10117,A1850_B1850,1,1850,1850,1850,1850,11.273,25.14,283.40326,-0.90968,0.1836,-14.69076,-0.01994,-0.07282,0.00871,14.69076,0.00871,572.0
3.12,1784878915.12117,A1850_B1850,1,1850,1850,1850,1850,11.28088,25.14375,283.64355,-0.83882,0.25209,-14.68482,-0.03531,-0.07413,0.00947,14.68482,0.00947,572.0
3.14,1784878915.14117,A1850_B1850,1,1850,1850,1850,1850,11.28875,25.1475,283.88389,-0.55203,-0.24089,-14.17263,-0.011,-0.03611,0.02142,14.17263,0.02142,572.0
3.16,1784878915.16117,A1850_B1850,1,1850,1850,1850,1850,11.294,25.15,284.0441,-0.90399,-0.07047,-14.76296,-0.02836,-0.06229,0.01624,14.76296,0.01624,572.0
3.18,1784878915.18117,A1850_B1850,1,1850,1850,1850,1850,11.294,25.15,284.0441,-1.33483,-0.10317,-14.4863,-0.01989,-0.08795,0.00965,14.4863,0.00965,572.0
3.2,1784878915.20117,A1850_B1850,1,1850,1850,1850,1850,11.294,25.15,284.0441,-0.96055,-0.14279,-13.91928,-0.02024,-0.05662,0.02465,13.91928,0.02465,572.0
3.22,1784878915.22117,A1850_B1850,1,1850,1850,1850,1850,11.2411,25.10506,282.20852,-0.44398,-0.07322,-13.80545,-0.02882,0.01814,0.02324,13.80545,0.02324,572.0
3.24,1784878915.24117,A1850_B1850,1,1850,1850,1850,1850,11.18441,25.05688,280.24641,-1.26002,0.52316,-14.22591,-0.07203,-0.0663,0.01559,14.22591,0.01559,572.0
3.26,1784878915.26117,A1850_B1850,1,1850,1850,1850,1850,11.141,25.02,278.74782,-0.90468,-0.31061,-14.14441,-0.01088,-0.05966,0.01383,14.14441,0.01383,572.0
3.28,1784878915.28117,A1850_B1850,1,1850,1850,1850,1850,11.141,25.02,278.74782,-0.87303,0.05659,-14.19529,-0.02689,-0.03087,0.01548,14.19529,0.01548,572.0
3.3,1784878915.30117,A1850_B1850,1,1850,1850,1850,1850,11.141,25.02,278.74782,-1.17508,0.0021,-14.89214,-0.0263,-0.06695,0.01159,14.89214,0.01159,572.0
3.32,1784878915.32117,A1850_B1850,1,1850,1850,1850,1850,11.16291,25.04556,279.58123,-0.81343,-0.17849,-14.62582,-0.01426,-0.05513,0.01035,14.62582,0.01035,572.0
3.34,1784878915.34117,A1850_B1850,1,1850,1850,1850,1850,11.18706,25.07374,280.5015,-0.69908,-0.66554,-14.44103,0.02811,-0.03551,0.02077,14.44103,0.02077,572.0
3.36,1784878915.36117,A1850_B1850,1,1850,1850,1850,1850,11.201,25.09,281.03309,-1.51005,-0.50928,-14.3232,0.0291,-0.09397,0.02101,14.3232,0.02101,572.0
3.38,1784878915.38117,A1850_B1850,1,1850,1850,1850,1850,11.201,25.09,281.03309,-0.546,-0.59346,-13.68779,0.044,-0.02152,0.01006,13.68779,0.01006,572.0
3.4,1784878915.40117,A1850_B1850,1,1850,1850,1850,1850,11.201,25.09,281.03309,-0.79323,-0.45947,-13.2703,0.02541,-0.05124,0.016,13.2703,0.016,572.0
3.42,1784878915.42117,A1850_B1850,1,1850,1850,1850,1850,11.25996,25.05642,282.13417,-0.83827,-0.12732,-13.59571,0.01031,-0.02573,0.02001,13.59571,0.02001,572.0
3.44,1784878915.44117,A1850_B1850,1,1850,1850,1850,1850,11.32331,25.02033,283.31301,-0.42283,0.22203,-13.60016,-0.04662,0.03401,0.00836,13.60016,0.00836,572.0
