t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.64,1784879855.62548,,,,,,,,,,-0.60914,0.09957,0.02192,-0.00553,-0.04784,-0.00093,-0.02192,-0.00093,44.0
0.66,1784879855.64548,,,,,,,,,,-0.29935,-0.14695,0.05511,0.01847,-0.02497,-0.00512,-0.05511,-0.00512,44.0
0.68,1784879855.66548,,,,,,,,,,-0.568,0.21577,-0.05926,-0.01556,-0.04506,0.00126,0.05926,0.00126,44.0
0.7,1784879855.68548,,,,,,,,,,-0.55429,0.16511,-0.04741,-0.01282,-0.04213,0.00275,0.04741,0.00275,44.0
0.72,1784879855.70548,,,,,,,,,,-0.67974,0.33422,-0.22847,-0.02788,-0.04981,0.00329,0.22847,0.00329,44.0
0.74,1784879855.72548,,,,,,,,,,0.03599,0.06651,0.15584,-0.00644,0.00122,0.0012,-0.15584,0.0012,44.0
0.76,1784879855.74548,,,,,,,,,,-0.48541,0.07256,-0.02039,-0.00395,-0.03948,0.00052,0.02039,0.00052,44.0
0.78,1784879855.76548,,,,,,,,,,-0.12735,-0.07544,0.0431,0.00995,-0.00952,-0.0018,-0.0431,-0.0018,44.0
0.8,1784879855.78548,,,,,,,,,,-0.41777,0.11102,0.02258,-0.01108,-0.02848,0.00062,-0.02258,0.00062,44.0
0.82,1784879855.80548,,,,,,,,,,0.15448,0.00101,0.13287,5e-05,0.0108,-0.0008,-0.13287,-0.0008,44.0
0.84,1784879855.82548,,,,,,,,,,-0.18368,-0.00341,0.111,0.00702,-0.01832,-0.00535,-0.111,-0.00535,44.0
0.86,1784879855.84548,,,,,,,,,,-0.58789,0.20722,0.03787,-0.01498,-0.04645,0.00049,-0.03787,0.00049,44.0
0.88,1784879855.86548,,,,,,,,,,-0.73149,0.23286,-0.09064,-0.01456,-0.05948,-0.00135,0.09064,-0.00135,44.0
0.9,1784879855.88548,,,,,,,,,,-0.6062,0.16709,0.05232,-0.00866,-0.04958,-0.00093,-0.05232,-0.00093,44.0
0.92,1784879855.90548,,,,,,,,,,-0.63239,0.1924,-0.00477,-0.01217,-0.04907,0.00184,0.00477,0.00184,44.0
0.94,1784879855.92548,,,,,,,,,,-0.53329,0.12719,-0.00311,-0.00889,-0.04068,0.00097,0.00311,0.00097,44.0
0.96,1784879855.94548,,,,,,,,,,-0.00308,-0.04944,0.10801,0.00331,-0.00081,-0.00025,-0.10801,-0.00025,44.0
0.98,1784879855.96548,,,,,,,,,,0.47978,-0.21284,0.16856,0.01886,0.0379,-0.00048,-0.16856,-0.00048,44.0
1.0,1784879855.98548,,,,,,,,,,0.37801,-0.31475,0.00343,0.02634,0.03055,-0.00203,-0.00343,-0.00203,44.0
1.02,1784879856.00548,,,,,,,,,,-0.11399,-0.16178,-0.15422,0.02128,-0.00726,-0.00558,0.15422,-0.00558,44.0
1.04,1784879856.02548,,,,,,,,,,-0.56252,0.10534,-0.11805,-0.00298,-0.04251,-0.00338,0.11805,-0.00338,44.0
1.06,1784879856.04548,,,,,,,,,,-0.12857,0.09042,0.07112,-0.00643,-0.00585,-0.00016,-0.07112,-0.00016,44.0
1.08,1784879856.06548,,,,,,,,,,0.37771,0.08308,0.01378,-0.0063,0.03025,0.00439,-0.01378,0.00439,44.0
1.1,1784879856.08548,,,,,,,,,,-0.46465,0.18668,-0.04836,-0.0135,-0.03728,0.0001,0.04836,0.0001,44.0
1.12,1784879856.10548,,,,,,,,,,-0.6538,0.2334,-0.07211,-0.01476,-0.05278,0.00162,0.07211,0.00162,44.0
1.14,1784879856.12548,,,,,,,,,,-0.51316,0.14649,-0.05086,-0.00989,-0.03781,-0.00058,0.05086,-0.00058,44.0
1.16,1784879856.14548,,,,,,,,,,-0.50272,0.26977,0.0224,-0.02169,-0.03861,0.00162,-0.0224,0.00162,44.0
1.18,1784879856.16548,,,,,,,,,,-0.16659,-0.0177,0.04857,0.00388,-0.01675,-0.00367,-0.04857,-0.00367,44.0
1.2,1784879856.18548,,,,,,,,,,-0.21048,0.11473,0.01422,-0.00766,-0.02003,0.00149,-0.01422,0.00149,44.0
1.22,1784879856.20548,,,,,,,,,,-0.45144,0.17696,0.03843,-0.01353,-0.03303,0.00275,-0.03843,0.00275,44.0
1.24,1784879856.22548,,,,,,,,,,-0.6558,0.2623,-0.05513,-0.01895,-0.053,0.0002,0.05513,0.0002,44.0
1.26,1784879856.24548,,,,,,,,,,-0.06144,0.02596,0.05161,0.00192,-0.01307,-0.0028,-0.05161,-0.0028,44.0
1.28,1784879856.26548,,,,,,,,,,0.07728,-0.14174,0.03974,0.0224,-0.00307,-0.00735,-0.03974,-0.00735,44.0
1.3,1784879856.28548,,,,,,,,,,0.54188,-0.15447,0.08266,0.01641,0.03706,3e-05,-0.08266,3e-05,44.0
1.32,1784879856.30548,,,,,,,,,,0.37187,0.04776,-0.02348,-0.01053,0.02968,0.00639,0.02348,0.00639,44.0
1.34,1784879856.32548,,,,,,,,,,-0.44922,0.10637,-0.01528,-0.00669,-0.03248,-0.00177,0.01528,-0.00177,44.0
1.36,1784879856.34548,,,,,,,,,,0.30972,-0.11323,0.07965,0.01273,0.02224,-0.00138,-0.07965,-0.00138,44.0
1.38,1784879856.36548,,,,,,,,,,-0.22623,0.11287,-0.06437,-0.0104,-0.01735,0.00029,0.06437,0.00029,44.0
1.4,1784879856.38548,,,,,,,,,,-0.54832,0.323,0.01742,-0.02395,-0.04116,0.00129,-0.01742,0.00129,44.0
1.42,1784879856.40548,,,,,,,,,,-0.67777,0.21717,-0.07522,-0.01547,-0.05226,0.00229,0.07522,0.00229,44.0
1.44,1784879856.42548,,,,,,,,,,-0.56143,0.03085,0.01819,-0.00092,-0.04104,-0.00058,-0.01819,-0.00058,44.0
1.46,1784879856.44548,,,,,,,,,,0.34535,-0.17086,0.13014,0.01098,0.02495,-0.00071,-0.13014,-0.00071,44.0
1.48,1784879856.46548,,,,,,,,,,-0.15876,-0.05794,-0.04656,0.00573,-0.0127,-0.00125,0.04656,-0.00125,44.0
1.5,1784879856.48548,,,,,,,,,,0.0114,-0.06249,0.05196,0.01431,-0.00265,-0.00612,-0.05196,-0.00612,44.0
1.52,1784879856.50548,,,,,,,,,,0.56594,-0.20202,0.12856,0.01902,0.04296,-0.00129,-0.12856,-0.00129,44.0
1.54,1784879856.52548,,,,,,,,,,0.42126,-0.08901,0.15463,0.00786,0.02771,0.00207,-0.15463,0.00207,44.0
1.56,1784879856.54548,,,,,,,,,,-0.25995,0.14812,0.11857,-0.0172,-0.01945,0.00407,-0.11857,0.00407,44.0
1.58,1784879856.56548,,,,,,,,,,0.09009,0.11326,0.09344,-0.01579,0.00773,0.00452,-0.09344,0.00452,44.0
1.6,1784879856.58548,,,,,,,,,,0.50281,-0.00319,0.0478,-0.00424,0.03838,0.00297,-0.0478,0.00297,44.0
1.62,1784879856.60548,,,,,,,,,,0.28746,0.10219,0.00386,-0.01159,0.027,0.00407,-0.00386,0.00407,44.0
1.64,1784879856.62548,,,,,,,,,,0.05466,-0.11251,0.00931,0.00869,0.00113,-0.0009,-0.00931,-0.0009,44.0
1.66,1784879856.64548,,,,,,,,,,0.54947,-0.32883,0.13126,0.02708,0.0407,-0.00093,-0.13126,-0.00093,44.0
1.68,1784879856.66548,,,,,,,,,,0.27458,-0.20862,0.09284,0.0235,0.02075,-0.00512,-0.09284,-0.00512,44.0
1.7,1784879856.68548,,,,,,,,,,-0.40108,0.03908,-0.01819,-0.00098,-0.03154,-0.00338,0.01819,-0.00338,44.0
1.72,1784879856.70548,,,,,,,,,,-0.66987,0.14714,-0.04904,-0.00443,-0.05248,-0.0048,0.04904,-0.0048,44.0
1.74,1784879856.72548,,,,,,,,,,-0.4329,-0.01179,0.08893,0.00576,-0.03484,-0.00238,-0.08893,-0.00238,44.0
1.76,1784879856.74548,,,,,,,,,,0.37156,-0.08717,0.09864,0.0046,0.02676,0.00084,-0.09864,0.00084,44.0
1.78,1784879856.76548,,,,,,,,,,0.22821,0.07357,-0.00483,-0.01433,0.01981,0.00616,0.00483,0.00616,44.0
1.8,1784879856.78548,,,,,,,,,,-0.03108,0.09783,0.03262,-0.01566,0.00142,0.00752,-0.03262,0.00752,44.0
1.82,1784879856.80548,,,,,,,,,,0.07057,0.02326,0.10733,0.00095,0.00887,0.00055,-0.10733,0.00055,44.0
1.84,1784879856.82548,,,,,,,,,,-0.56456,0.26136,0.0253,-0.02317,-0.0406,0.00162,-0.0253,0.00162,44.0
1.86,1784879856.84548,,,,,,,,,,-0.57518,0.16399,-0.0003,-0.01295,-0.04281,-0.00058,0.0003,-0.00058,44.0
1.88,1784879856.86548,,,,,,,,,,0.40061,-0.1279,0.06562,0.0126,0.02915,-0.00225,-0.06562,-0.00225,44.0
1.9,1784879856.88548,,,,,,,,,,-0.02868,-0.00566,-0.02377,-0.00011,0.00104,0.00216,0.02377,0.00216,44.0
1.92,1784879856.90548,,,,,,,,,,-0.08466,-0.00513,0.0429,0.00453,-0.00678,-0.0019,-0.0429,-0.0019,44.0
1.94,1784879856.92548,,,,,,,,,,-0.30777,0.29828,0.04683,-0.02427,-0.0251,0.00194,-0.04683,0.00194,44.0
1.96,1784879856.94548,,,,,,,,,,-0.40717,0.36606,-0.08502,-0.03508,-0.02633,0.00739,0.08502,0.00739,44.0
1.98,1784879856.96548,,,,,,,,,,-0.48084,0.24172,-0.04322,-0.02392,-0.03348,0.00465,0.04322,0.00465,44.0
2.0,1784879856.98548,,,,,,,,,,-0.1963,-0.02384,0.06861,0.00424,-0.01739,-0.00345,-0.06861,-0.00345,44.0
2.02,1784879857.00548,A1850_B1850,1,1850,1850,1850,1850,11.38673,0.35689,4.06386,0.22379,-0.02715,-0.03312,0.00296,0.01744,-6e-05,0.03312,-6e-05,44.0
2.04,1784879857.02548,A1850_B1850,1,1850,1850,1850,1850,11.37546,0.71382,8.12005,-0.05259,0.00089,-0.01854,-0.00108,0.00049,0.00307,0.01854,0.00307,44.0
2.06,1784879857.04548,A1850_B1850,1,1850,1850,1850,1850,11.368,0.95,10.7996,-0.21568,-0.00491,0.00279,2e-05,-0.03484,-0.04757,-0.00279,-0.04757,44.0
2.08,1784879857.06548,A1850_B1850,1,1850,1850,1850,1850,11.368,0.95,10.7996,0.04019,-0.27754,-0.0937,0.03221,-0.00814,-0.05861,0.0937,-0.05861,44.0
2.1,1784879857.08548,A1850_B1850,1,1850,1850,1850,1850,11.368,0.95,10.7996,0.64894,-0.42529,-0.29423,0.04147,0.05079,-0.03813,0.29423,-0.03813,44.0
2.12,1784879857.10548,A1850_B1850,1,1850,1850,1850,1850,11.28373,4.09358,46.19089,0.19047,-0.36335,-0.49224,0.02986,0.02323,-0.00229,0.49224,-0.00229,44.0
2.14,1784879857.12548,A1850_B1850,1,1850,1850,1850,1850,11.19864,7.26767,81.38795,-0.18975,0.35103,-0.89919,-0.02849,-0.01142,0.00575,0.89919,0.00575,44.0
2.16,1784879857.14548,A1850_B1850,1,1850,1850,1850,1850,11.153,8.97,100.04241,-0.6448,0.26698,-1.90095,-0.02054,-0.06364,-0.00299,1.90095,-0.00299,44.0
2.18,1784879857.16548,A1850_B1850,1,1850,1850,1850,1850,11.153,8.97,100.04241,-0.28138,-0.10821,-2.69725,0.02595,-0.03595,-0.00548,2.69725,-0.00548,44.0
2.2,1784879857.18548,A1850_B1850,1,1850,1850,1850,1850,11.153,8.97,100.04241,-0.06178,-0.3335,-2.08944,0.02199,0.02092,-0.00471,2.08944,-0.00471,44.0
2.22,1784879857.20548,A1850_B1850,1,1850,1850,1850,1850,11.14384,9.51207,106.00095,-0.1786,-0.24823,-3.20314,0.02057,-0.03486,-0.00835,3.20314,-0.00835,44.0
2.24,1784879857.22548,A1850_B1850,1,1850,1850,1850,1850,11.13405,10.09128,112.35685,0.05451,0.21354,-2.83872,-0.02807,0.01469,-0.01412,2.83872,-0.01412,44.0
2.26,1784879857.24548,A1850_B1850,1,1850,1850,1850,1850,11.129,10.39,115.63031,-0.47001,0.00167,-3.50853,0.02791,-0.01606,-0.02477,3.50853,-0.02477,44.0
2.28,1784879857.26548,A1850_B1850,1,1850,1850,1850,1850,11.129,10.39,115.63031,-0.25949,-0.06234,-5.49912,0.01054,-0.01936,-0.01742,5.49912,-0.01742,44.0
2.3,1784879857.28548,A1850_B1850,1,1850,1850,1850,1850,11.129,10.39,115.63031,-0.37484,1.25725,-6.60427,-0.09419,-0.01984,-0.00519,6.60427,-0.00519,44.0
2.32,1784879857.30548,A1850_B1850,1,1850,1850,1850,1850,10.96457,18.69183,204.94795,-0.20774,0.87564,-7.06347,-0.12308,-0.01633,-0.02338,7.06347,-0.02338,44.0
2.34,1784879857.32548,A1850_B1850,1,1850,1850,1850,1850,10.79172,27.41896,295.89782,-1.23009,0.18045,-8.87478,-0.01285,-0.10476,-0.02871,8.87478,-0.02871,44.0
2.36,1784879857.34548,A1850_B1850,1,1850,1850,1850,1850,10.7,32.05,342.935,-0.2737,-0.29177,-10.44367,0.04733,-0.03035,-0.02229,10.44367,-0.02229,44.0
2.38,1784879857.36548,A1850_B1850,1,1850,1850,1850,1850,10.7,32.05,342.935,0.15268,-0.05116,-11.59421,-0.03586,0.006,-0.01738,11.59421,-0.01738,44.0
2.4,1784879857.38548,A1850_B1850,1,1850,1850,1850,1850,10.7,32.05,342.935,-0.33538,-0.4408,-13.48186,0.02493,-0.00435,-0.00874,13.48186,-0.00874,44.0
2.42,1784879857.40548,A1850_B1850,1,1850,1850,1850,1850,10.72197,30.36199,325.54028,-0.93375,-0.29934,-13.03103,0.02106,-0.04744,0.00203,13.03103,0.00203,44.0
2.44,1784879857.42548,A1850_B1850,1,1850,1850,1850,1850,10.74505,28.58826,307.18232,-0.55388,-0.21176,-13.30276,0.00473,-0.02956,0.00142,13.30276,0.00142,44.0
2.46,1784879857.44548,A1850_B1850,1,1850,1850,1850,1850,10.757,27.67,297.64619,-0.77603,0.20292,-14.61778,-0.02772,-0.05193,0.00362,14.61778,0.00362,44.0
2.48,1784879857.46548,A1850_B1850,1,1850,1850,1850,1850,10.757,27.67,297.64619,-1.55712,0.10688,-14.68527,-0.01254,-0.10431,0.01613,14.68527,0.01613,44.0
2.5,1784879857.48548,A1850_B1850,1,1850,1850,1850,1850,10.757,27.67,297.64619,-1.06385,-0.14371,-14.1327,0.0084,-0.05814,0.02184,14.1327,0.02184,44.0
2.52,1784879857.50548,A1850_B1850,1,1850,1850,1850,1850,10.78007,26.91846,290.18279,-1.03588,-0.01728,-14.02381,-0.00456,-0.05181,0.02484,14.02381,0.02484,44.0
2.54,1784879857.52548,A1850_B1850,1,1850,1850,1850,1850,10.80334,26.16018,282.61736,-0.95879,0.38313,-13.97899,-0.04281,-0.05884,0.01546,13.97899,0.01546,44.0
2.56,1784879857.54548,A1850_B1850,1,1850,1850,1850,1850,10.819,25.65,277.50735,-0.77676,-0.03863,-13.99049,-0.01693,-0.05223,0.01949,13.99049,0.01949,44.0
2.58,1784879857.56548,A1850_B1850,1,1850,1850,1850,1850,10.819,25.65,277.50735,-0.69425,-0.05285,-14.60832,-0.01659,-0.02288,0.01688,14.60832,0.01688,44.0
2.6,1784879857.58548,A1850_B1850,1,1850,1850,1850,1850,10.82028,25.63972,277.42886,-0.42708,0.17104,-14.81968,-0.02959,-0.00723,0.00081,14.81968,0.00081,44.0
2.62,1784879857.60548,A1850_B1850,1,1850,1850,1850,1850,10.84683,25.42583,275.78961,-1.08161,0.01639,-14.89364,-0.01008,-0.07308,0.00271,14.89364,0.00271,44.0
2.64,1784879857.62548,A1850_B1850,1,1850,1850,1850,1850,10.87338,25.21194,274.13899,-0.79527,-0.22474,-14.17323,0.02046,-0.04266,-0.00322,14.17323,-0.00322,44.0
2.66,1784879857.64548,A1850_B1850,1,1850,1850,1850,1850,10.891,25.07,273.03737,-0.13943,-0.15975,-13.67334,0.00038,0.01847,0.00149,13.67334,0.00149,44.0
2.68,1784879857.66548,A1850_B1850,1,1850,1850,1850,1850,10.891,25.07,273.03737,-0.32719,-0.41797,-14.09118,0.02962,0.00881,-0.00577,14.09118,-0.00577,44.0
2.7,1784879857.68548,A1850_B1850,1,1850,1850,1850,1850,10.89016,25.05889,272.89527,-0.57024,-0.9918,-14.3179,0.06679,-0.015,-0.00538,14.3179,-0.00538,44.0
2.72,1784879857.70548,A1850_B1850,1,1850,1850,1850,1850,10.87345,24.8386,270.08119,-0.15971,-0.62046,-14.55657,0.05202,0.01099,0.00481,14.55657,0.00481,44.0
2.74,1784879857.72548,A1850_B1850,1,1850,1850,1850,1850,10.85673,24.61831,267.27447,-0.22719,-0.52071,-13.78038,0.03154,0.00765,0.00675,13.78038,0.00675,44.0
2.76,1784879857.74548,A1850_B1850,1,1850,1850,1850,1850,10.847,24.49,265.64303,-0.78705,-0.29623,-13.87983,-0.00039,-0.02461,0.0189,13.87983,0.0189,44.0
2.78,1784879857.76548,A1850_B1850,1,1850,1850,1850,1850,10.847,24.49,265.64303,-0.32204,-0.34792,-14.12901,0.00463,-0.02368,-0.00457,14.12901,-0.00457,44.0
2.8,1784879857.78548,A1850_B1850,1,1850,1850,1850,1850,10.847,24.49,265.64303,-0.21316,-0.37566,-13.24437,0.01157,-0.00781,0.00377,13.24437,0.00377,44.0
2.82,1784879857.80548,A1850_B1850,1,1850,1850,1850,1850,10.84892,24.26728,263.27377,-0.74744,0.01979,-13.62201,-0.02159,-0.01868,0.024,13.62201,0.024,44.0
2.84,1784879857.82548,A1850_B1850,1,1850,1850,1850,1850,10.85094,24.0332,260.78277,-0.67227,0.23986,-14.58152,-0.0176,-0.00826,0.00762,14.58152,0.00762,44.0
2.86,1784879857.84548,A1850_B1850,1,1850,1850,1850,1850,10.852,23.91,259.47132,-0.83792,0.29227,-14.40702,-0.01585,-0.0357,0.00771,14.40702,0.00771,44.0
2.88,1784879857.86548,A1850_B1850,1,1850,1850,1850,1850,10.852,23.91,259.47132,-0.58816,-0.22617,-14.4839,0.01443,-0.03336,0.01262,14.4839,0.01262,44.0
2.9,1784879857.88548,A1850_B1850,1,1850,1850,1850,1850,10.852,23.90998,259.47101,-0.73389,-0.54813,-14.01331,0.02889,-0.03848,0.00501,14.01331,0.00501,44.0
2.92,1784879857.90548,A1850_B1850,1,1850,1850,1850,1850,10.84101,23.83043,258.34597,-1.08368,-0.41551,-12.61637,0.01576,-0.07348,0.00794,12.61637,0.00794,44.0
2.94,1784879857.92548,A1850_B1850,1,1850,1850,1850,1850,10.83003,23.75088,257.22268,-1.0881,-0.13485,-13.176,-0.00246,-0.05511,0.00178,13.176,0.00178,44.0
2.96,1784879857.94548,A1850_B1850,1,1850,1850,1850,1850,10.823,23.7,256.5051,-0.06086,0.03918,-13.89818,-0.02743,0.0374,-0.00048,13.89818,-0.00048,44.0
2.98,1784879857.96548,A1850_B1850,1,1850,1850,1850,1850,10.823,23.7,256.5051,0.24953,-0.67166,-14.55826,0.03149,0.05197,-0.00125,14.55826,-0.00125,44.0
3.0,1784879857.98548,A1850_B1850,1,1850,1850,1850,1850,10.823,23.7,256.5051,0.16627,-0.65078,-14.56457,0.04505,0.03665,-0.00071,14.56457,-0.00071,44.0
3.02,1784879858.00548,A1850_B1850,1,1850,1850,1850,1850,10.86917,23.69231,257.51561,-0.42838,-0.25632,-13.13131,0.00709,-0.01728,0.0181,13.13131,0.0181,44.0
3.04,1784879858.02548,A1850_B1850,1,1850,1850,1850,1850,10.91778,23.6842,258.57896,-1.23072,0.12962,-12.61162,-0.02752,-0.06603,0.02275,12.61162,0.02275,44.0
3.06,1784879858.04548,A1850_B1850,1,1850,1850,1850,1850,10.943,23.68,259.13024,-0.43121,0.0033,-13.06679,0.00572,-0.00708,0.01091,13.06679,0.01091,44.0
3.08,1784879858.06548,A1850_B1850,1,1850,1850,1850,1850,10.943,23.68,259.13024,-0.02818,-0.2132,-13.75274,0.02676,-0.0009,-0.00332,13.75274,-0.00332,44.0
3.1,1784879858.08548,A1850_B1850,1,1850,1850,1850,1850,10.943,23.68,259.13024,0.40874,-0.70963,-14.19623,0.05966,0.04843,-0.01267,14.19623,-0.01267,44.0
3.12,1784879858.10548,A1850_B1850,1,1850,1850,1850,1850,10.93158,23.56936,257.65028,0.39105,-0.81431,-13.22369,0.04293,0.06171,0.01184,13.22369,0.01184,44.0
3.14,1784879858.12548,A1850_B1850,1,1850,1850,1850,1850,10.91855,23.44316,255.96542,-0.81411,-0.30564,-12.57562,0.00761,-0.02643,0.01642,12.57562,0.01642,44.0
3.16,1784879858.14548,A1850_B1850,1,1850,1850,1850,1850,10.911,23.37,254.99007,-0.53067,-0.60057,-13.62963,0.04513,-0.02024,0.00701,13.62963,0.00701,44.0
3.18,1784879858.16548,A1850_B1850,1,1850,1850,1850,1850,10.911,23.37,254.99007,-0.10005,-0.53126,-14.18234,0.04841,0.02773,0.00452,14.18234,0.00452,44.0
3.2,1784879858.18548,A1850_B1850,1,1850,1850,1850,1850,10.911,23.37,254.99007,-0.03292,-0.77835,-13.43195,0.05321,0.01504,0.00762,13.43195,0.00762,44.0
3.22,1784879858.20548,A1850_B1850,1,1850,1850,1850,1850,10.87676,23.37,254.18998,-0.53913,-0.87127,-13.30121,0.03612,-0.01055,0.01936,13.30121,0.01936,44.0
3.24,1784879858.22548,A1850_B1850,1,1850,1850,1850,1850,10.84068,23.37,253.34673,-0.291,-0.45832,-12.90749,0.01963,-0.009,0.00859,12.90749,0.00859,44.0
3.26,1784879858.24548,A1850_B1850,1,1850,1850,1850,1850,10.822,23.37,252.91014,-0.99514,0.61305,-14.31278,-0.04545,-0.05341,0.00142,14.31278,0.00142,44.0
3.28,1784879858.26548,A1850_B1850,1,1850,1850,1850,1850,10.822,23.37,252.91014,-0.48529,-0.10706,-13.65648,-0.00626,-0.00583,-0.0049,13.65648,-0.0049,44.0
3.3,1784879858.28548,A1850_B1850,1,1850,1850,1850,1850,10.822,23.37,252.91014,-0.7572,-0.3388,-13.62077,0.0097,-0.03828,-0.00648,13.62077,-0.00648,44.0
3.32,1784879858.30548,A1850_B1850,1,1850,1850,1850,1850,10.7998,23.35469,252.22606,-0.97016,0.06714,-13.43583,-0.01994,-0.06381,0.0059,13.43583,0.0059,44.0
3.34,1784879858.32548,A1850_B1850,1,1850,1850,1850,1850,10.77642,23.33856,251.50614,-0.4851,-0.1971,-13.72736,-0.00299,-0.00118,0.01339,13.72736,0.01339,44.0
3.36,1784879858.34548,A1850_B1850,1,1850,1850,1850,1850,10.764,23.33,251.12412,-0.18503,-0.45832,-13.74562,0.05246,0.01184,0.00755,13.74562,0.00755,44.0
3.38,1784879858.36548,A1850_B1850,1,1850,1850,1850,1850,10.764,23.33,251.12412,0.07466,-0.45054,-13.88348,0.03087,0.02551,0.01016,13.88348,0.01016,44.0
3.4,1784879858.38548,A1850_B1850,1,1850,1850,1850,1850,10.764,23.33,251.12412,-0.04206,-0.65211,-13.25573,0.04601,0.02771,0.00301,13.25573,0.00301,44.0
