rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,7961,health,0,-1,none,1520,1520,-328,-472,-17040,32,19,-26,0,0,5
S,9072,health,0,-1,none,1520,1520,-304,-424,-17048,31,19,-23,0,1,116
S,9994,health,0,-1,none,1520,1520,-264,-536,-17032,29,20,-24,0,2,38
S,10956,health,0,-1,none,1520,1520,-256,-552,-17008,37,19,-26,0,3,0
S,11964,health,0,-1,none,1520,1520,-352,-560,-17064,28,23,-27,0,4,8
S,12959,health,0,-1,none,1520,1520,-328,-544,-17136,32,22,-31,0,5,3
S,13965,health,0,-1,none,1520,1520,-280,-512,-17056,32,19,-23,0,6,9
S,14960,health,0,-1,none,1520,1520,-400,-704,-17016,33,20,-25,0,7,4
S,15966,health,0,-1,none,1520,1520,-344,-464,-17040,38,19,-28,0,8,10
S,16961,health,0,-1,none,1520,1520,-248,-656,-16976,32,17,-26,0,9,5
S,17966,health,0,-1,none,1520,1520,-304,-656,-17120,34,21,-32,0,10,10
S,18961,health,0,-1,none,1520,1520,-288,-480,-17152,33,18,-23,0,11,5
S,19956,health,0,-1,none,1520,1520,-328,-584,-17200,34,17,-25,0,12,0
S,20962,health,0,-1,none,1520,1520,-192,-528,-17088,32,16,-24,0,13,6
S,21957,health,0,-1,none,1520,1520,-192,-520,-17072,33,18,-26,0,14,1
S,22963,health,0,-1,none,1520,1520,-208,-600,-17072,32,21,-29,0,15,7
S,23958,health,0,-1,none,1520,1520,-216,-544,-17080,32,19,-23,0,16,2
S,24964,health,0,-1,none,1520,1520,-136,-560,-17064,32,18,-23,0,17,8
S,25959,health,0,-1,none,1520,1520,-416,-528,-17008,35,19,-26,0,18,3
S,26965,health,0,-1,none,1520,1520,-272,-608,-16952,34,17,-28,0,19,9
S,27960,health,0,-1,none,1520,1520,-184,-520,-17088,32,21,-27,0,20,4
S,28966,health,0,-1,none,1520,1520,-264,-632,-17024,33,25,-26,0,21,10
S,29961,health,0,-1,none,1520,1520,-128,-576,-17096,35,17,-28,0,22,5
S,30967,health,0,-1,none,1520,1520,-368,-568,-17080,35,14,-26,0,23,11
S,31962,health,0,-1,none,1520,1520,-256,-648,-17104,30,15,-24,0,24,6
S,32957,health,0,-1,none,1520,1520,-344,-496,-17072,39,13,-32,0,25,1
S,33963,health,0,-1,none,1520,1520,-288,-568,-17064,36,20,-22,0,26,7
S,34958,health,0,-1,none,1520,1520,-264,-616,-17008,32,22,-21,0,27,2
S,35964,health,0,-1,none,1520,1520,-360,-560,-16992,29,19,-26,0,28,8
S,36959,health,0,-1,none,1520,1520,-312,-496,-17088,30,22,-31,0,29,3
S,37965,health,0,-1,none,1520,1520,-272,-600,-17000,32,15,-26,0,30,9
S,38960,health,0,-1,none,1520,1520,-296,-544,-17144,38,19,-22,0,31,4
S,39966,health,0,-1,none,1520,1520,-368,-664,-17072,34,19,-23,0,32,10
S,40961,health,0,-1,none,1520,1520,-200,-632,-17080,30,20,-24,0,33,5
S,41966,health,0,-1,none,1520,1520,-296,-496,-17040,35,14,-26,0,34,10
S,42961,health,0,-1,none,1520,1520,-408,-616,-17064,33,14,-32,0,35,5
S,43966,health,0,-1,none,1520,1520,-320,-592,-17128,34,16,-26,0,36,10
S,44961,health,0,-1,none,1520,1520,-240,-520,-17184,33,18,-24,0,37,5
S,45966,health,0,-1,none,1520,1520,-360,-592,-17040,35,16,-25,0,38,10
S,46961,health,0,-1,none,1520,1520,-360,-576,-17168,34,18,-29,0,39,5
S,47966,health,0,-1,none,1520,1520,-104,-560,-16984,30,24,-25,0,40,10
S,48961,health,0,-1,none,1520,1520,-296,-704,-16992,40,23,-23,0,41,5
S,49966,health,0,-1,none,1520,1520,-224,-568,-17136,36,18,-35,0,42,10
S,50961,health,0,-1,none,1520,1520,-344,-520,-17032,36,19,-32,0,43,5
S,51967,health,0,-1,none,1520,1520,-184,-624,-17024,38,17,-28,0,44,11
S,52962,health,0,-1,none,1520,1520,-344,-512,-16944,38,21,-25,0,45,6
S,53957,health,0,-1,none,1520,1520,-296,-600,-17184,34,20,-28,0,46,1
S,54963,health,0,-1,none,1520,1520,-168,-624,-17120,33,26,-24,0,47,7
S,55958,health,0,-1,none,1520,1520,-248,-672,-16992,35,22,-28,0,48,2
S,56964,health,0,-1,none,1520,1520,-312,-592,-16952,35,24,-30,0,49,8
S,57959,health,0,-1,none,1520,1520,-288,-456,-17080,35,24,-26,0,50,3
S,58965,health,0,-1,none,1520,1520,-376,-592,-17104,35,23,-26,0,51,9
S,59960,health,0,-1,none,1520,1520,-328,-520,-17072,34,20,-26,0,52,4
S,60966,health,0,-1,none,1520,1520,-296,-632,-17008,32,16,-28,0,53,10
S,61961,health,0,-1,none,1520,1520,-256,-576,-17056,35,17,-29,0,54,5
S,62967,health,0,-1,none,1520,1520,-352,-456,-16920,32,21,-27,0,55,11
S,63962,health,0,-1,none,1520,1520,-304,-520,-17136,36,22,-25,0,56,6
S,64957,health,0,-1,none,1520,1520,-336,-600,-17000,34,23,-27,0,57,1
S,65963,health,0,-1,none,1520,1520,-216,-624,-17024,32,17,-28,0,58,7
S,66958,health,0,-1,none,1520,1520,-240,-560,-17112,31,23,-28,0,59,2
S,67964,health,0,-1,none,1520,1520,-296,-624,-16968,31,19,-30,0,60,8
S,68959,health,0,-1,none,1520,1520,-312,-504,-16952,32,18,-29,0,61,3
S,69965,health,0,-1,none,1520,1520,-256,-576,-16952,34,20,-25,0,62,9
S,70960,health,0,-1,none,1520,1520,-208,-432,-16984,32,25,-28,0,63,4
S,71966,health,0,-1,none,1520,1520,-256,-536,-17136,36,21,-32,0,64,10
S,72961,health,0,-1,none,1520,1520,-240,-528,-17104,38,17,-26,0,65,5
S,73966,health,0,-1,none,1520,1520,-336,-624,-17144,31,22,-28,0,66,10
S,74961,health,0,-1,none,1520,1520,-256,-600,-17072,29,16,-25,0,67,5
S,75966,health,0,-1,none,1520,1520,-208,-528,-17096,33,17,-29,0,68,10
S,76961,health,0,-1,none,1520,1520,-224,-552,-17152,35,12,-26,0,69,5
S,77966,health,0,-1,none,1520,1520,-296,-624,-16960,35,18,-27,0,70,10
S,78961,health,0,-1,none,1520,1520,-264,-696,-16968,32,23,-24,0,71,5
S,79967,health,0,-1,none,1520,1520,-304,-672,-17024,32,24,-25,0,72,11
S,80962,health,0,-1,none,1520,1520,-280,-512,-17048,31,24,-27,0,73,6
S,81957,health,0,-1,none,1520,1520,-312,-696,-17088,32,14,-29,0,74,1
S,82963,health,0,-1,none,1520,1520,-240,-552,-16976,31,16,-26,0,75,7
S,83958,health,0,-1,none,1520,1520,-264,-656,-17104,32,19,-28,0,76,2
S,84964,health,0,-1,none,1520,1520,-352,-648,-17048,27,19,-26,0,77,8
S,85959,health,0,-1,none,1520,1520,-152,-648,-17104,32,18,-28,0,78,3
S,86965,health,0,-1,none,1520,1520,-240,-400,-17008,32,18,-25,0,79,9
S,87960,health,0,-1,none,1520,1520,-208,-512,-17064,31,18,-29,0,80,4
S,88966,health,0,-1,none,1520,1520,-312,-504,-17064,35,17,-23,0,81,10
S,89961,health,0,-1,none,1520,1520,-200,-528,-17120,34,19,-27,0,82,5
S,90966,health,0,-1,none,1520,1520,-448,-528,-17040,31,17,-30,0,83,10
S,91961,health,0,-1,none,1520,1520,-296,-600,-17152,30,15,-27,0,84,5
S,92967,health,0,-1,none,1520,1520,-376,-544,-17056,31,17,-24,0,85,11
S,93962,health,0,-1,none,1520,1520,-360,-576,-17136,38,12,-26,0,86,6
S,94957,health,0,-1,none,1520,1520,-200,-616,-16992,32,16,-28,0,87,1
S,95963,health,0,-1,none,1520,1520,-224,-672,-17128,34,18,-31,0,88,7
S,96958,health,0,-1,none,1520,1520,-304,-448,-16944,33,17,-28,0,89,2
S,97964,health,0,-1,none,1520,1520,-400,-640,-17120,35,21,-26,0,90,8
S,98959,health,0,-1,none,1520,1520,-272,-672,-17080,34,17,-30,0,91,3
S,99965,health,0,-1,none,1520,1520,-264,-600,-17048,32,23,-26,0,92,9
