t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785435603.76042,idle_pre,0,1000,1000,0.0,0.0,49910490,1000,1000,1000,1000,0,0,0,0
1785435603.7760282,idle_pre,0,1000,1000,0.0,0.0,49929899,1000,1000,1000,1000,0,0,0,0
1785435603.796882,idle_pre,0,1000,1000,0.0,0.0,49952356,1000,1000,1000,1000,0,0,0,0
1785435603.8152292,idle_pre,0,1000,1000,0.0,0.0,49970369,1000,1000,1000,1000,0,0,0,0
1785435603.8355021,idle_pre,0,1000,1000,0.0,0.0,49989785,1000,1000,1000,1000,0,0,0,0
1785435603.8603804,idle_pre,0,1000,1000,0.0,0.0,50012246,1000,1000,1000,1000,0,0,0,0
1785435603.875234,idle_pre,0,1000,1000,0.0,0.0,50030261,1000,1000,1000,1000,0,0,0,0
1785435603.8954875,idle_pre,0,1000,1000,0.0,0.0,50049680,1000,1000,1000,1000,0,0,0,0
1785435603.917146,idle_pre,0,1000,1000,0.0,0.0,50072142,1000,1000,1000,1000,0,0,0,0
1785435603.9352531,idle_pre,0,1000,1000,0.0,0.0,50090154,1000,1000,1000,1000,0,0,0,0
1785435603.9609945,idle_pre,0,1000,1000,0.0,0.0,50108075,1000,1000,1000,1000,0,0,0,0
1785435603.9752536,idle_pre,0,1000,1000,0.0,0.0,50129038,1000,1000,1000,1000,0,0,0,0
1785435603.9955208,idle_pre,0,1000,1000,0.0,0.0,50151494,1000,1000,1000,1000,0,0,0,0
1785435604.0154088,idle_pre,0,1000,1000,0.0,0.0,50169460,1000,1000,1000,1000,0,0,0,0
1785435604.0355654,idle_pre,0,1000,1000,0.0,0.0,50188930,1000,1000,1000,1000,0,0,0,0
1785435604.0605745,idle_pre,0,1000,1000,0.0,0.0,50208395,1000,1000,1000,1000,0,0,0,0
1785435604.0755124,idle_pre,0,1000,1000,0.0,0.0,50230856,1000,1000,1000,1000,0,0,0,0
1785435604.0949275,idle_pre,0,1000,1000,0.0,0.0,50248876,1000,1000,1000,1000,0,0,0,0
1785435604.115266,idle_pre,0,1000,1000,0.0,0.0,50268294,1000,1000,1000,1000,0,0,0,0
1785435604.1355245,idle_pre,0,1000,1000,0.0,0.0,50289248,1000,1000,1000,1000,0,0,0,0
1785435604.1606166,idle_pre,0,1000,1000,0.0,0.0,50311709,1000,1000,1000,1000,0,0,0,0
1785435604.1752632,idle_pre,0,1000,1000,0.0,0.0,50329722,1000,1000,1000,1000,0,0,0,0
1785435604.195811,idle_pre,0,1000,1000,0.0,0.0,50349141,1000,1000,1000,1000,0,0,0,0
1785435604.2156386,idle_pre,0,1000,1000,0.0,0.0,50368605,1000,1000,1000,1000,0,0,0,0
1785435604.235499,idle_pre,0,1000,1000,0.0,0.0,50391062,1000,1000,1000,1000,0,0,0,0
1785435604.25987,idle_pre,0,1000,1000,0.0,0.0,50412073,1000,1000,1000,1000,0,0,0,0
1785435604.2753584,idle_pre,0,1000,1000,0.0,0.0,50428494,1000,1000,1000,1000,0,0,0,0
1785435604.2960985,idle_pre,0,1000,1000,0.0,0.0,50450956,1000,1000,1000,1000,0,0,0,0
