t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
2.46,1784880584.4495,A1850_B1850,1,1850,1850,1850,1850,10.782,28.18,303.83676,-1.01827,-0.19498,-13.83997,-0.00494,-0.05238,-0.002,13.83997,-0.002,0.0
2.48,1784880584.4695,A1850_B1850,1,1850,1850,1850,1850,10.782,28.18,303.83676,-0.77085,-0.25447,-14.11535,0.01166,-0.04198,-0.00505,14.11535,-0.00505,0.0
2.5,1784880584.4895,A1850_B1850,1,1850,1850,1850,1850,10.782,28.18,303.83676,-0.25408,0.03055,-13.46193,-0.01033,0.00512,0.00169,13.46193,0.00169,0.0
2.52,1784880584.5095,A1850_B1850,1,1850,1850,1850,1850,10.73059,27.05761,290.344,-1.26084,-0.10932,-13.8662,0.01639,-0.06583,0.00284,13.8662,0.00284,0.0
2.54,1784880584.5295,A1850_B1850,1,1850,1850,1850,1850,10.6733,25.80697,275.4455,-0.66399,0.07215,-14.71646,0.00929,-0.03356,0.0019,14.71646,0.0019,0.0
2.56,1784880584.5495,A1850_B1850,1,1850,1850,1850,1850,10.64,25.08,266.8512,0.80472,-0.09957,-14.05942,0.01006,0.09114,-0.0108,14.05942,-0.0108,0.0
2.58,1784880584.5695,A1850_B1850,1,1850,1850,1850,1850,10.64,25.08,266.8512,0.02594,-0.78561,-13.74073,0.06079,0.01632,-0.02283,13.74073,-0.02283,0.0
2.6,1784880584.5895,A1850_B1850,1,1850,1850,1850,1850,10.64,25.08,266.8512,-0.20462,-0.70658,-13.50876,0.04552,-0.00713,-0.01338,13.50876,-0.01338,0.0
2.62,1784880584.6095,A1850_B1850,1,1850,1850,1850,1850,10.64833,24.91345,265.28661,-1.36827,-1.07654,-14.02266,0.06069,-0.07788,0.00832,14.02266,0.00832,0.0
2.64,1784880584.6295,A1850_B1850,1,1850,1850,1850,1850,10.65707,24.73851,263.64016,-0.27385,-0.33439,-13.18094,-0.01691,0.02854,0.01472,13.18094,0.01472,0.0
2.66,1784880584.6495,A1850_B1850,1,1850,1850,1850,1850,10.662,24.64,262.71168,-0.85339,0.13729,-13.28867,-0.02768,-0.0379,0.01195,13.28867,0.01195,0.0
2.68,1784880584.6695,A1850_B1850,1,1850,1850,1850,1850,10.662,24.64,262.71168,-1.06107,0.2503,-14.47855,-0.05813,-0.05138,0.00602,14.47855,0.00602,0.0
2.7,1784880584.6895,A1850_B1850,1,1850,1850,1850,1850,10.662,24.64,262.71168,0.06302,0.68189,-14.84927,-0.05599,0.03607,0.01562,14.84927,0.01562,0.0
2.72,1784880584.7095,A1850_B1850,1,1850,1850,1850,1850,10.68371,24.54897,262.274,0.23825,-0.15143,-14.06924,-0.01009,0.0354,0.00612,14.06924,0.00612,0.0
2.74,1784880584.7295,A1850_B1850,1,1850,1850,1850,1850,10.70672,24.45248,261.80575,-0.16944,-1.04376,-13.40161,0.06324,0.00705,0.00587,13.40161,0.00587,0.0
2.76,1784880584.7495,A1850_B1850,1,1850,1850,1850,1850,10.724,24.38,261.45112,-0.18292,-0.88573,-12.39345,0.03877,0.00729,0.001,12.39345,0.001,0.0
2.78,1784880584.7695,A1850_B1850,1,1850,1850,1850,1850,10.724,24.38,261.45112,-0.3858,-0.84405,-13.40733,0.05369,-0.00243,-0.00693,13.40733,-0.00693,0.0
2.8,1784880584.7895,A1850_B1850,1,1850,1850,1850,1850,10.724,24.38,261.45112,-0.84631,-0.36244,-14.22177,0.02582,-0.0329,-0.00421,14.22177,-0.00421,0.0
2.82,1784880584.8095,A1850_B1850,1,1850,1850,1850,1850,10.70797,24.09753,258.03555,-0.53919,0.53907,-14.38922,-0.03731,-0.02491,0.00464,14.38922,0.00464,0.0
2.84,1784880584.8295,A1850_B1850,1,1850,1850,1850,1850,10.69186,23.81375,254.61331,-1.1735,-0.0806,-14.16291,-0.01259,-0.08903,0.01559,14.16291,0.01559,0.0
2.86,1784880584.8495,A1850_B1850,1,1850,1850,1850,1850,10.682,23.64,252.52248,-0.93163,-1.01942,-11.86583,0.04756,-0.03023,0.011,11.86583,0.011,0.0
2.88,1784880584.8695,A1850_B1850,1,1850,1850,1850,1850,10.682,23.64,252.52248,-0.74073,-0.04278,-13.44397,-0.01038,-0.04135,-0.00473,13.44397,-0.00473,0.0
2.9,1784880584.8895,A1850_B1850,1,1850,1850,1850,1850,10.682,23.64,252.52248,-0.86665,0.22372,-13.66442,-0.03141,-0.03583,0.00852,13.66442,0.00852,0.0
2.92,1784880584.9095,A1850_B1850,1,1850,1850,1850,1850,10.69034,23.57746,252.05106,-0.34644,-0.42625,-14.72781,0.03341,-0.00351,-0.00185,14.72781,-0.00185,0.0
2.94,1784880584.9295,A1850_B1850,1,1850,1850,1850,1850,10.6991,23.51174,251.55446,-1.15587,-0.74924,-12.94546,0.06141,-0.07873,0.00274,12.94546,0.00274,0.0
2.96,1784880584.9495,A1850_B1850,1,1850,1850,1850,1850,10.706,23.46,251.16276,-0.92936,-0.39539,-12.2526,0.01237,-0.01536,0.01262,12.2526,0.01262,0.0
2.98,1784880584.9695,A1850_B1850,1,1850,1850,1850,1850,10.706,23.46,251.16276,-0.73581,0.00584,-13.81252,-0.01231,-0.01465,0.0002,13.81252,0.0002,0.0
3.0,1784880584.9895,A1850_B1850,1,1850,1850,1850,1850,10.706,23.46,251.16276,-0.84897,0.22942,-14.32683,-0.04996,-0.041,0.03204,14.32683,0.03204,0.0
3.02,1784880585.0095,A1850_B1850,1,1850,1850,1850,1850,10.71964,23.25356,249.26978,0.15319,-0.09171,-13.12712,-0.00606,0.02852,0.0085,13.12712,0.0085,0.0
3.04,1784880585.0295,A1850_B1850,1,1850,1850,1850,1850,10.73436,23.0307,247.21994,-0.89637,-0.85861,-13.18667,0.06334,-0.07692,-0.01553,13.18667,-0.01553,0.0
3.06,1784880585.0495,A1850_B1850,1,1850,1850,1850,1850,10.743,22.9,246.0147,0.00416,-0.50567,-13.41031,0.01244,0.04706,0.01214,13.41031,0.01214,0.0
3.08,1784880585.0695,A1850_B1850,1,1850,1850,1850,1850,10.743,22.9,246.0147,0.01728,0.1191,-14.96423,-0.01718,0.024,0.0041,14.96423,0.0041,0.0
3.1,1784880585.0895,A1850_B1850,1,1850,1850,1850,1850,10.743,22.9,246.0147,-0.81269,-0.3711,-12.3297,0.02011,-0.04493,0.01752,12.3297,0.01752,0.0
3.12,1784880585.1095,A1850_B1850,1,1850,1850,1850,1850,10.72278,22.86098,245.1333,0.32522,-0.66586,-12.68218,0.03864,0.04789,-0.00358,12.68218,-0.00358,0.0
3.14,1784880585.1295,A1850_B1850,1,1850,1850,1850,1850,10.70208,22.82104,244.23258,-0.28262,0.04447,-13.62311,-0.03013,0.00937,-0.00316,13.62311,-0.00316,0.0
3.16,1784880585.1495,A1850_B1850,1,1850,1850,1850,1850,10.686,22.79,243.53394,0.02078,-0.28906,-14.00188,0.01099,0.03074,-0.01288,14.00188,-0.01288,0.0
3.18,1784880585.1695,A1850_B1850,1,1850,1850,1850,1850,10.686,22.79,243.53394,-1.65962,-0.23473,-13.22714,-0.00741,-0.13345,0.01807,13.22714,0.01807,0.0
3.2,1784880585.1895,A1850_B1850,1,1850,1850,1850,1850,10.686,22.79,243.53394,-1.16678,0.25145,-12.92231,-0.03813,-0.06846,0.00717,12.92231,0.00717,0.0
3.22,1784880585.2095,A1850_B1850,1,1850,1850,1850,1850,10.68565,22.80062,243.6394,0.73646,-0.49754,-14.35403,0.06249,0.09906,-0.0136,14.35403,-0.0136,0.0
3.24,1784880585.2295,A1850_B1850,1,1850,1850,1850,1850,10.68527,22.81179,243.75026,0.41354,-1.37213,-12.54444,0.11481,0.07212,0.00244,12.54444,0.00244,0.0
3.26,1784880585.2495,A1850_B1850,1,1850,1850,1850,1850,10.685,22.82,243.8317,-0.39546,-0.70773,-12.78266,0.03907,0.00502,0.00969,12.78266,0.00969,0.0
3.28,1784880585.2695,A1850_B1850,1,1850,1850,1850,1850,10.685,22.82,243.8317,0.02955,-0.05638,-13.802,-0.02628,0.00722,0.0011,13.802,0.0011,0.0
3.3,1784880585.2895,A1850_B1850,1,1850,1850,1850,1850,10.6851,22.82015,243.83558,0.4456,-0.21949,-13.4234,0.01694,0.04144,0.00477,13.4234,0.00477,0.0
3.32,1784880585.3095,A1850_B1850,1,1850,1850,1850,1850,10.75282,22.92288,246.48564,-0.32298,-0.94263,-13.33208,0.06489,0.01307,0.0039,13.33208,0.0039,0.0
3.34,1784880585.3295,A1850_B1850,1,1850,1850,1850,1850,10.82055,23.0256,249.14962,-1.40764,-0.40733,-12.95855,0.04367,-0.08225,0.00192,12.95855,0.00192,0.0
3.36,1784880585.3495,A1850_B1850,1,1850,1850,1850,1850,10.863,23.09,250.82667,-0.5556,0.36053,-14.00291,-0.04076,-0.01741,0.0009,14.00291,0.0009,0.0
3.38,1784880585.3695,A1850_B1850,1,1850,1850,1850,1850,10.863,23.09,250.82667,-0.0504,-1.19658,-13.10088,0.07798,0.02039,0.01062,13.10088,0.01062,0.0
3.4,1784880585.3895,A1850_B1850,1,1850,1850,1850,1850,10.863,23.09,250.82667,-0.42213,-0.12762,-12.59635,-0.00763,0.01157,0.01184,12.59635,0.01184,0.0
3.42,1784880585.4095,A1850_B1850,1,1850,1850,1850,1850,10.79594,22.98568,248.15197,-0.02447,-0.32041,-13.71883,0.00764,0.02887,0.00017,13.71883,0.00017,0.0
