t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785433396.953233,idle_pre,0,1000,1000,0.0,0.0,6808840,-1.911,-1.468,-1.1440000000000001,0.098,-0.085,-0.01,-0.5184970059880238,0.1676666666666662,0.015636726546906843,-0.015654690618762415,-0.03366666666666667,0.0036986027944111433,20,20
1785433396.9532478,idle_pre,0,1000,1000,0.0,0.0,6808860,-2.036,-1.586,-1.178,0.113,-0.106,-0.018000000000000002,-0.6434970059880238,0.04966666666666608,-0.018363273453092965,-0.0006546906187624157,-0.05466666666666666,-0.004301397205588859,21,20
1785433396.953259,idle_pre,0,1000,1000,0.0,0.0,6808880,-0.9540000000000001,-2.009,-0.977,0.15,-0.026000000000000002,-0.02,0.4385029940119761,-0.37333333333333374,0.182636726546907,0.036345309381237575,0.025333333333333333,-0.006301397205588857,19,20
1785433397.0033376,idle_pre,0,1000,1000,0.0,0.0,6808900,-0.544,-1.869,-1.0170000000000001,0.133,0.02,-0.013000000000000001,0.8485029940119762,-0.23333333333333384,0.14263672654690684,0.019345309381237588,0.07133333333333333,0.0006986027944111423,20,20
1785433397.00335,idle_pre,0,1000,1000,0.0,0.0,6808920,-1.2790000000000001,-1.732,-0.985,0.122,-0.043000000000000003,-0.013000000000000001,0.11350299401197605,-0.09633333333333383,0.17463672654690698,0.008345309381237578,0.008333333333333331,0.0006986027944111423,20,20
1785433397.0534275,idle_pre,0,1000,1000,0.0,0.0,6808940,-1.847,-1.602,-1.322,0.109,-0.084,-0.01,-0.4544970059880238,0.03366666666666607,-0.1623632734530931,-0.004654690618762419,-0.03266666666666667,0.0036986027944111433,19,19
1785433397.0534399,idle_pre,0,1000,1000,0.0,0.0,6808960,-1.8780000000000001,-1.508,-1.194,0.105,-0.084,-0.013000000000000001,-0.4854970059880239,0.12766666666666615,-0.03436327345309298,-0.008654690618762423,-0.03266666666666667,0.0006986027944111423,21,20
1785433397.0534506,idle_pre,0,1000,1000,0.0,0.0,6808980,-1.994,-1.451,-1.131,0.098,-0.099,-0.016,-0.6014970059880238,0.1846666666666661,0.028636726546906965,-0.015654690618762415,-0.04766666666666667,-0.002301397205588857,20,21
1785433397.1035109,idle_pre,0,1000,1000,0.0,0.0,6809000,-1.071,-1.6520000000000001,-1.0050000000000001,0.105,-0.023,-0.009000000000000001,0.32150299401197624,-0.016333333333333977,0.15463672654690686,-0.008654690618762423,0.028333333333333335,0.004698602794411142,19,19
1785433397.1035228,idle_pre,0,1000,1000,0.0,0.0,6809020,-1.479,-1.588,-0.9570000000000001,0.115,-0.064,-0.015,-0.0864970059880239,0.04766666666666608,0.2026367265469069,0.001345309381237586,-0.012666666666666666,-0.001301397205588856,20,20
1785433397.1536045,idle_pre,0,1000,1000,0.0,0.0,6809040,-1.234,-1.758,-1.068,0.128,-0.04,-0.016,0.1585029940119762,-0.12233333333333385,0.09163672654690691,0.014345309381237584,0.011333333333333334,-0.002301397205588857,21,21
1785433397.1536193,idle_pre,0,1000,1000,0.0,0.0,6809060,-1.739,-1.512,-1.303,0.106,-0.082,-0.014,-0.3464970059880239,0.12366666666666615,-0.14336327345309297,-0.007654690618762422,-0.03066666666666667,-0.0003013972055888568,19,19
1785433397.1536305,idle_pre,0,1000,1000,0.0,0.0,6809080,-0.9550000000000001,-1.754,-1.217,0.128,-0.018000000000000002,-0.014,0.4375029940119761,-0.11833333333333385,-0.05736327345309311,0.014345309381237584,0.03333333333333333,-0.0003013972055888568,20,20
1785433397.203733,idle_pre,0,1000,1000,0.0,0.0,6809100,-0.6980000000000001,-1.8920000000000001,-1.037,0.132,0.003,-0.013000000000000001,0.6945029940119761,-0.25633333333333397,0.12263672654690705,0.018345309381237587,0.05433333333333334,0.0006986027944111423,21,21
1785433397.2037547,idle_pre,0,1000,1000,0.0,0.0,6809120,-1.399,-1.364,-1.118,0.076,-0.05,-0.006,-0.0064970059880238296,0.27166666666666606,0.041636726546906866,-0.03765469061876242,0.0013333333333333322,0.007698602794411143,19,19
1785433397.203768,idle_pre,0,1000,1000,0.0,0.0,6809140,-2.0140000000000002,-1.5110000000000001,-1.211,0.107,-0.10300000000000001,-0.016,-0.621497005988024,0.12466666666666604,-0.051363273453093106,-0.006654690618762421,-0.05166666666666667,-0.002301397205588857,20,20
1785433397.253867,idle_pre,0,1000,1000,0.0,0.0,6809160,-2.075,-1.48,-1.149,0.113,-0.1,-0.02,-0.682497005988024,0.15566666666666618,0.01063672654690695,-0.0006546906187624157,-0.04866666666666667,-0.006301397205588857,21,20
1785433397.2538853,idle_pre,0,1000,1000,0.0,0.0,6809180,-1.637,-1.811,-1.182,0.135,-0.079,-0.02,-0.24449700598802382,-0.17533333333333379,-0.02236327345309297,0.02134530938123759,-0.027666666666666666,-0.006301397205588857,19,19
1785433397.3039737,idle_pre,0,1000,1000,0.0,0.0,6809200,-0.788,-1.77,-1.036,0.11800000000000001,-0.006,-0.013000000000000001,0.6045029940119762,-0.13433333333333386,0.12363672654690694,0.004345309381237589,0.04533333333333334,0.0006986027944111423,20,21
1785433397.3039904,idle_pre,0,1000,1000,0.0,0.0,6809220,-0.609,-1.719,-0.963,0.123,0.01,-0.013000000000000001,0.7835029940119762,-0.08333333333333393,0.196636726546907,0.00934530938123758,0.06133333333333334,0.0006986027944111423,20,20
1785433397.3040028,idle_pre,0,1000,1000,0.0,0.0,6809240,-1.498,-1.7690000000000001,-1.135,0.127,-0.063,-0.016,-0.1054970059880238,-0.13333333333333397,0.024636726546906962,0.013345309381237583,-0.011666666666666665,-0.002301397205588857,19,19
1785433397.354125,idle_pre,0,1000,1000,0.0,0.0,6809260,-2.0180000000000002,-1.283,-1.301,0.084,-0.091,-0.012,-0.625497005988024,0.35266666666666624,-0.14136327345309296,-0.029654690618762414,-0.03966666666666666,0.0016986027944111432,21,20
1785433397.3541484,idle_pre,0,1000,1000,0.0,0.0,6809280,-1.2570000000000001,-1.78,-1.079,0.121,-0.048,-0.016,0.13550299401197607,-0.14433333333333387,0.08063672654690701,0.0073453093812375775,0.003333333333333334,-0.002301397205588857,20,21
1785433397.4042552,idle_pre,0,1000,1000,0.0,0.0,6809300,-0.9550000000000001,-1.8920000000000001,-0.989,0.14200000000000002,-0.019,-0.019,0.4375029940119761,-0.25633333333333397,0.17063672654690698,0.028345309381237596,0.03233333333333334,-0.005301397205588856,19,19
1785433397.4042761,idle_pre,0,1000,1000,0.0,0.0,6809320,-1.96,-1.798,-1.34,0.126,-0.101,-0.012,-0.5674970059880238,-0.16233333333333388,-0.1803632734530931,0.012345309381237582,-0.04966666666666667,0.0016986027944111432,20,20
1785433397.4042897,idle_pre,0,1000,1000,0.0,0.0,6809340,-0.8240000000000001,-1.808,-1.035,0.128,-0.016,-0.012,0.5685029940119761,-0.1723333333333339,0.12463672654690705,0.014345309381237584,0.035333333333333335,0.0016986027944111432,21,21
1785433397.4544706,idle_pre,0,1000,1000,0.0,0.0,6809360,-1.867,-1.5290000000000001,-1.181,0.116,-0.09,-0.022,-0.4744970059880238,0.10666666666666602,-0.02136327345309308,0.002345309381237587,-0.03866666666666666,-0.008301397205588855,19,19
1785433397.4545019,idle_pre,0,1000,1000,0.0,0.0,6809380,-1.871,-1.399,-1.185,0.095,-0.08700000000000001,-0.011,-0.4784970059880238,0.23666666666666614,-0.025363273453093083,-0.018654690618762418,-0.03566666666666667,0.002698602794411144,20,20
1785433397.5046136,idle_pre,0,1000,1000,0.0,0.0,6809400,-1.173,-1.724,-1.09,0.117,-0.033,-0.01,0.21950299401197615,-0.08833333333333382,0.06963672654690689,0.003345309381237588,0.018333333333333333,0.0036986027944111433,21,21
1785433397.5046353,idle_pre,0,1000,1000,0.0,0.0,6809420,-0.646,-1.931,-1.073,0.135,0.01,-0.014,0.7465029940119762,-0.2953333333333339,0.08663672654690702,0.02134530938123759,0.06133333333333334,-0.0003013972055888568,19,19
1785433397.5046492,idle_pre,0,1000,1000,0.0,0.0,6809440,-0.758,-1.834,-1.121,0.128,-0.004,-0.014,0.6345029940119762,-0.19833333333333392,0.038636726546906974,0.014345309381237584,0.04733333333333334,-0.0003013972055888568,20,20
1785433397.554752,idle_pre,0,1000,1000,0.0,0.0,6809460,-1.024,-1.832,-1.158,0.137,-0.029,-0.018000000000000002,0.36850299401197617,-0.19633333333333391,0.0016367265469070524,0.02334530938123759,0.022333333333333334,-0.004301397205588859,20,20
1785433397.554773,idle_pre,0,1000,1000,0.0,0.0,6809480,-1.948,-1.452,-1.295,0.101,-0.093,-0.016,-0.5554970059880238,0.1836666666666662,-0.13536327345309296,-0.012654690618762413,-0.041666666666666664,-0.002301397205588857,20,19
1785433397.6048572,idle_pre,0,1000,1000,0.0,0.0,6809500,-1.3860000000000001,-1.9120000000000001,-1.0130000000000001,0.14200000000000002,-0.051000000000000004,-0.02,0.006502994011976071,-0.276333333333334,0.14663672654690685,0.028345309381237596,0.0003333333333333313,-0.006301397205588857,20,21
1785433397.6048703,idle_pre,0,1000,1000,0.0,0.0,6809520,-1.948,-1.599,-1.156,0.113,-0.092,-0.015,-0.5554970059880238,0.03666666666666618,0.003636726546907054,-0.0006546906187624157,-0.04066666666666666,-0.001301397205588856,20,20
