t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
4390497,1000,16.0,-1.2562,-1.0442,-3.6495,0.15500,-0.08529,-0.04046,0.0,
4390517,1000,16.0,2.2088,-1.3592,-2.3055,-0.00500,0.22171,-0.06546,0.0,
4390537,1000,16.0,0.7478,-0.6872,-3.4555,0.04600,0.06271,-0.04146,0.0,
4390557,1000,16.0,1.1928,-0.6992,-2.7425,0.03000,0.10371,-0.07346,0.0,
4390577,1000,16.0,-1.7882,0.5288,-3.9375,0.06400,-0.14529,-0.06446,0.0,
4390597,1000,16.0,-0.5762,1.1618,-3.2615,-0.07400,-0.03229,-0.05746,0.0,
4390617,1000,16.0,1.0528,0.3118,-3.8985,-0.02200,0.13971,-0.03646,0.0,
4390637,1000,16.0,0.1778,-0.0962,-2.4405,-0.07100,0.07271,-0.09846,0.0,
4390657,1000,16.0,1.7288,0.2938,-2.7765,-0.11600,0.17671,-0.03846,0.0,
4390677,1000,16.0,0.4308,0.4418,-4.2705,-0.06500,0.04371,-0.03746,0.0,
4390697,1000,16.0,-1.2682,-1.0892,-4.7695,0.17000,-0.14829,-0.02946,0.0,
4390717,1000,16.0,-0.2442,-0.7022,-4.9315,0.05600,-0.08229,-0.02346,0.0,
4390737,1000,16.0,-0.8702,-0.2272,-4.5755,0.06500,-0.07029,0.01754,0.0,
4390757,1000,16.0,1.4228,-1.5612,-4.4925,0.02800,0.16071,-0.04846,0.0,
4390777,1000,16.0,-0.5462,-0.2372,-4.3715,0.02200,-0.07829,-0.01546,0.0,
4390797,1000,16.0,1.5878,-0.8342,-3.6245,0.04000,0.10171,-0.02746,0.0,
4390817,1000,16.0,-1.4742,0.2248,-5.5215,0.03000,-0.12129,-0.01046,0.0,
4390837,1000,16.0,-0.2092,0.6868,-3.5985,-0.00200,0.00171,-0.02746,0.0,
4390857,1000,16.0,-0.1802,0.7758,-3.6755,-0.03700,0.05371,-0.01246,0.0,
4390877,1000,16.0,0.6638,-0.2502,-2.1805,-0.08900,0.08971,-0.07246,0.0,
4390897,1000,16.0,1.0758,1.1208,-2.7165,-0.12300,0.18071,-0.03146,0.0,
4390917,1000,16.0,1.5208,2.5368,-3.3835,-0.23700,0.12971,-0.04246,0.0,
4390937,1000,16.0,-0.1882,0.1438,-3.3685,0.06100,-0.01429,-0.04446,0.0,
4390957,1000,16.0,-0.7912,0.6268,-3.3785,-0.06600,-0.05729,-0.05546,0.0,
4390977,1000,16.0,-0.8532,-0.4532,-3.8345,0.10100,-0.08429,-0.00846,0.0,
4390997,1000,16.0,-0.0412,-0.5932,-3.4405,-0.02000,0.03071,-0.06546,0.0,
4391017,1000,16.0,-0.3822,-1.6692,-4.0295,0.09000,-0.01229,-0.03746,0.0,
4391037,1000,16.0,1.2698,-0.4172,-3.8525,-0.01100,0.11071,-0.03146,0.0,
4391057,1000,16.0,-2.4312,-2.2802,-4.5465,0.25500,-0.25329,-0.03446,0.0,
4391077,1000,16.0,-0.7942,0.2638,-4.6495,0.06000,-0.08229,-0.03446,0.0,
4391097,1000,16.0,-0.0492,0.7888,-4.3955,-0.04200,-0.06229,-0.01346,0.0,
4391117,1000,16.0,0.5038,-1.1392,-3.1945,-0.00300,0.05871,-0.05746,0.0,
4391137,1000,16.0,1.4468,1.5048,-4.2345,-0.15500,0.22571,-0.03846,0.0,
4391157,1000,16.0,2.1478,1.8068,-2.7045,-0.25800,0.19771,-0.04546,0.0,
4391177,1000,16.0,0.0978,0.7268,-4.3025,0.01400,0.05971,-0.06146,0.0,
4391197,1000,16.0,-1.1452,1.6658,-4.6425,-0.10500,-0.03829,-0.04346,0.0,
4391217,1000,16.0,0.1428,0.8558,-3.2355,-0.00200,0.00671,-0.02846,0.0,
4391237,1000,16.0,0.9348,-0.1472,-2.9505,-0.12800,0.12571,-0.06446,0.0,
4391257,1000,16.0,0.7688,0.9698,-3.0125,-0.09800,0.04771,-0.03646,0.0,
4391277,1000,16.0,0.6218,0.0158,-3.3285,-0.03600,0.10471,-0.05046,0.0,
4391297,1000,16.0,-1.1392,-1.5962,-3.9215,0.18500,-0.13629,-0.02446,0.0,
4391317,1000,16.0,-1.2292,-1.6382,-4.0065,0.14600,-0.12829,-0.03646,0.0,
4391337,1000,16.0,-1.7042,0.2558,-5.0325,-0.00600,-0.14629,-0.02146,0.0,
4391357,1000,16.0,0.8348,-0.3902,-2.9535,-0.11500,0.12171,-0.05946,0.0,
4391377,1000,16.0,0.6928,-0.9682,-3.7755,-0.00400,0.01071,-0.06646,0.0,
4391397,1000,16.0,1.5398,0.9068,-4.1255,-0.14700,0.11171,-0.03946,0.0,
4391417,1000,16.0,-0.6152,0.0608,-4.4115,-0.00400,-0.02629,-0.02046,0.0,
4391437,1000,16.0,-0.8842,0.7788,-4.7775,-0.04700,-0.09629,-0.04546,0.0,
4391457,1000,16.0,1.5628,1.3148,-4.1415,-0.13000,0.13671,-0.02646,0.0,
4391477,1000,16.0,0.6088,1.2458,-3.6155,-0.18100,0.11871,-0.05246,0.0,
4391497,1000,16.0,0.3688,0.0758,-3.2645,-0.05300,0.08171,-0.06446,0.0,
4391517,1000,16.0,1.2968,-0.4722,-1.7615,-0.01000,0.17871,-0.04046,0.0,
4391537,1000,16.0,-0.6852,0.6698,-4.3255,0.01500,-0.01129,-0.03046,0.0,
4391557,1000,16.0,-0.3562,-0.9962,-3.9095,0.11800,-0.02229,-0.03246,0.0,
4391577,1000,16.0,-2.3042,-0.0952,-3.9545,0.04200,-0.19829,-0.04246,0.0,
4391597,1000,16.0,0.2838,0.4318,-3.1545,-0.12900,0.07571,-0.04646,0.0,
4391617,1000,16.0,0.5198,1.1688,-3.1835,-0.16000,0.01471,-0.05246,0.0,
4391637,1000,16.0,0.6488,-0.8392,-3.5945,-0.02000,0.02471,-0.06646,0.0,
4391657,1000,16.0,-0.4422,-2.3172,-4.1175,0.23700,-0.04429,-0.03646,0.0,
4391677,1000,16.0,0.0918,0.8358,-4.0535,-0.10300,-0.01729,-0.03546,0.0,
4391697,1000,16.0,-0.2812,-0.5442,-4.9625,0.02100,-0.04629,-0.05946,0.0,
