rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
E,16489,zero,-1,0,1520,1520,,,,,,,0
S,1519754,zero,-1,0,1520,1520,-368,-992,-17096,41,23,-27,0
S,1524703,zero,-1,0,1520,1520,-336,-1096,-17144,37,22,-28,0
S,1529701,zero,-1,0,1520,1520,-312,-1024,-16960,31,23,-30,0
S,1534700,zero,-1,0,1520,1520,-344,-1048,-17136,44,21,-33,0
S,1539701,zero,-1,0,1520,1520,-360,-960,-17016,39,22,-24,0
S,1544700,zero,-1,0,1520,1520,-392,-920,-17008,40,19,-29,0
S,1549702,zero,-1,0,1520,1520,-504,-1024,-17072,40,22,-31,0
S,1554700,zero,-1,0,1520,1520,-280,-816,-17056,36,19,-34,0
S,1559701,zero,-1,0,1520,1520,-488,-936,-17152,37,26,-23,0
S,1564700,zero,-1,0,1520,1520,-336,-960,-17080,37,27,-27,0
S,1569701,zero,-1,0,1520,1520,-384,-1080,-17112,40,26,-27,0
S,1574700,zero,-1,0,1520,1520,-328,-872,-17120,39,24,-27,0
S,1579701,zero,-1,0,1520,1520,-440,-976,-17048,41,22,-31,0
S,1584700,zero,-1,0,1520,1520,-296,-1072,-17096,39,25,-32,0
S,1589701,zero,-1,0,1520,1520,-248,-928,-16976,43,24,-35,0
S,1594700,zero,-1,0,1520,1520,-400,-856,-16968,37,26,-26,0
S,1599701,zero,-1,0,1520,1520,-456,-944,-16952,39,25,-25,0
S,1604700,zero,-1,0,1520,1520,-432,-976,-17136,43,24,-31,0
S,1609701,zero,-1,0,1520,1520,-336,-1048,-17120,36,25,-29,0
S,1614700,zero,-1,0,1520,1520,-400,-808,-17104,35,22,-32,0
S,1619702,zero,-1,0,1520,1520,-424,-1056,-17136,45,20,-27,0
S,1624700,zero,-1,0,1520,1520,-528,-992,-17160,38,22,-30,0
S,1629701,zero,-1,0,1520,1520,-344,-976,-17072,37,26,-30,0
S,1634700,zero,-1,0,1520,1520,-384,-952,-17176,36,22,-28,0
S,1639701,zero,-1,0,1520,1520,-384,-992,-17120,39,20,-28,0
S,1644700,zero,-1,0,1520,1520,-472,-920,-17080,39,30,-28,0
S,1649701,zero,-1,0,1520,1520,-416,-968,-17144,33,21,-25,0
S,1654700,zero,-1,0,1520,1520,-312,-920,-17144,39,23,-28,0
S,1659701,zero,-1,0,1520,1520,-432,-1032,-17016,34,20,-29,0
S,1664700,zero,-1,0,1520,1520,-512,-944,-17024,38,23,-28,0
S,1669701,zero,-1,0,1520,1520,-496,-984,-17048,46,16,-29,0
S,1674700,zero,-1,0,1520,1520,-344,-808,-17176,33,19,-32,0
S,1679701,zero,-1,0,1520,1520,-416,-960,-17032,39,26,-26,0
S,1684700,zero,-1,0,1520,1520,-408,-976,-17128,37,26,-33,0
S,1689701,zero,-1,0,1520,1520,-272,-1000,-17056,35,20,-29,0
S,1694700,zero,-1,0,1520,1520,-424,-968,-17072,41,27,-24,0
S,1699701,zero,-1,0,1520,1520,-424,-864,-17008,33,20,-35,0
S,1704700,zero,-1,0,1520,1520,-376,-968,-17128,36,19,-25,0
S,1709701,zero,-1,0,1520,1520,-368,-920,-16960,36,21,-29,0
S,1714700,zero,-1,0,1520,1520,-352,-984,-17104,34,27,-29,0
S,1719702,zero,-1,0,1520,1520,-456,-1016,-17080,38,18,-29,0
S,1724700,zero,-1,0,1520,1520,-400,-976,-17264,34,22,-29,0
S,1729701,zero,-1,0,1520,1520,-392,-960,-17168,32,26,-25,0
S,1734700,zero,-1,0,1520,1520,-328,-1016,-17080,34,16,-27,0
S,1739701,zero,-1,0,1520,1520,-280,-1048,-17192,40,16,-32,0
S,1744700,zero,-1,0,1520,1520,-352,-952,-17120,36,20,-30,0
S,1749701,zero,-1,0,1520,1520,-400,-952,-17056,31,28,-24,0
S,1754700,zero,-1,0,1520,1520,-440,-960,-17008,40,26,-28,0
S,1759702,zero,-1,0,1520,1520,-352,-984,-17168,37,23,-31,0
S,1764700,zero,-1,0,1520,1520,-352,-944,-17160,40,25,-35,0
S,1769701,zero,-1,0,1520,1520,-376,-968,-17080,37,16,-27,0
S,1774700,zero,-1,0,1520,1520,-360,-1016,-17080,31,26,-32,0
S,1779701,zero,-1,0,1520,1520,-264,-864,-16960,36,29,-30,0
S,1784700,zero,-1,0,1520,1520,-368,-992,-17064,40,22,-34,0
S,1789702,zero,-1,0,1520,1520,-440,-1048,-17104,42,19,-28,0
S,1794700,zero,-1,0,1520,1520,-336,-968,-17072,43,24,-25,0
S,1799701,zero,-1,0,1520,1520,-352,-1040,-16984,39,22,-27,0
S,1804700,zero,-1,0,1520,1520,-320,-1032,-17264,35,24,-28,0
S,1809701,zero,-1,0,1520,1520,-344,-920,-17000,45,24,-33,0
S,1814700,zero,-1,0,1520,1520,-384,-984,-17160,35,22,-33,0
S,1819701,zero,-1,0,1520,1520,-432,-1056,-17128,38,12,-28,0
S,1824700,zero,-1,0,1520,1520,-368,-976,-17056,34,23,-29,0
S,1829701,zero,-1,0,1520,1520,-416,-960,-17032,37,21,-27,0
S,1834700,zero,-1,0,1520,1520,-416,-992,-17120,41,20,-29,0
S,1839702,zero,-1,0,1520,1520,-504,-1016,-17120,33,22,-28,0
S,1844700,zero,-1,0,1520,1520,-536,-1024,-16976,38,25,-38,0
S,1849701,zero,-1,0,1520,1520,-320,-936,-17056,41,26,-33,0
S,1854700,zero,-1,0,1520,1520,-432,-1040,-17056,42,25,-27,0
S,1859701,zero,-1,0,1520,1520,-328,-976,-17192,40,24,-30,0
S,1864700,zero,-1,0,1520,1520,-368,-984,-17120,44,19,-27,0
S,1869701,zero,-1,0,1520,1520,-440,-984,-17048,39,18,-27,0
S,1874700,zero,-1,0,1520,1520,-424,-1096,-17144,40,21,-28,0
S,1879701,zero,-1,0,1520,1520,-464,-888,-17008,35,25,-32,0
S,1884700,zero,-1,0,1520,1520,-472,-928,-17104,34,24,-29,0
S,1889701,zero,-1,0,1520,1520,-352,-856,-17032,37,21,-37,0
S,1894700,zero,-1,0,1520,1520,-304,-1040,-17048,39,25,-33,0
S,1899701,zero,-1,0,1520,1520,-320,-936,-17096,38,23,-26,0
S,1904700,zero,-1,0,1520,1520,-360,-992,-17096,40,22,-32,0
S,1909702,zero,-1,0,1520,1520,-336,-960,-17104,40,25,-30,0
S,1914700,zero,-1,0,1520,1520,-512,-1064,-17176,41,25,-31,0
S,1919701,zero,-1,0,1520,1520,-248,-1032,-17104,37,25,-32,0
S,1924700,zero,-1,0,1520,1520,-352,-1128,-17120,34,23,-32,0
S,1929701,zero,-1,0,1520,1520,-328,-1096,-17144,41,24,-29,0
S,1934700,zero,-1,0,1520,1520,-416,-984,-17080,41,25,-28,0
S,1939701,zero,-1,0,1520,1520,-416,-1032,-17072,36,23,-32,0
S,1944700,zero,-1,0,1520,1520,-368,-1048,-17192,39,19,-28,0
S,1949701,zero,-1,0,1520,1520,-320,-1000,-17152,38,27,-27,0
S,1954700,zero,-1,0,1520,1520,-424,-1016,-17120,41,20,-31,0
S,1959701,zero,-1,0,1520,1520,-176,-992,-17040,32,25,-26,0
S,1964700,zero,-1,0,1520,1520,-328,-984,-17112,36,20,-28,0
S,1969701,zero,-1,0,1520,1520,-416,-1032,-17096,37,25,-31,0
S,1974700,zero,-1,0,1520,1520,-352,-1096,-17112,38,22,-28,0
S,1979702,zero,-1,0,1520,1520,-416,-1000,-17144,34,22,-25,0
S,1984700,zero,-1,0,1520,1520,-328,-968,-17088,34,19,-28,0
S,1989701,zero,-1,0,1520,1520,-272,-1040,-17176,40,27,-33,0
S,1994700,zero,-1,0,1520,1520,-432,-1072,-17112,36,21,-32,0
S,1999701,zero,-1,0,1520,1520,-512,-1128,-17152,41,21,-25,0
S,2004700,zero,-1,0,1520,1520,-440,-1024,-17248,43,21,-32,0
S,2009701,zero,-1,0,1520,1520,-432,-880,-17064,39,20,-26,0
S,2014700,zero,-1,0,1520,1520,-384,-1048,-17136,39,22,-34,0
S,2019702,zero,-1,0,1520,1520,-376,-1016,-17040,38,24,-27,0
S,2024700,zero,-1,0,1520,1520,-360,-1104,-17040,37,21,-31,0
S,2029701,zero,-1,0,1520,1520,-472,-976,-17160,38,19,-30,0
S,2034700,zero,-1,0,1520,1520,-416,-1104,-17152,41,19,-29,0
S,2039701,zero,-1,0,1520,1520,-400,-1096,-17112,36,23,-27,0
S,2044700,zero,-1,0,1520,1520,-312,-976,-17112,37,26,-32,0
S,2049701,zero,-1,0,1520,1520,-408,-960,-17112,39,21,-23,0
S,2054700,zero,-1,0,1520,1520,-328,-1080,-17128,36,20,-29,0
S,2059701,zero,-1,0,1520,1520,-408,-1008,-17152,31,28,-33,0
S,2064700,zero,-1,0,1520,1520,-432,-1016,-17168,36,25,-27,0
S,2069701,zero,-1,0,1520,1520,-480,-856,-17048,36,25,-27,0
S,2074700,zero,-1,0,1520,1520,-488,-880,-17120,31,25,-27,0
S,2079702,zero,-1,0,1520,1520,-376,-936,-17032,32,19,-35,0
S,2084700,zero,-1,0,1520,1520,-360,-952,-16952,36,21,-22,0
S,2089702,zero,-1,0,1520,1520,-464,-944,-17144,39,20,-34,0
S,2094700,zero,-1,0,1520,1520,-352,-976,-17184,35,23,-34,0
S,2099701,zero,-1,0,1520,1520,-400,-928,-17160,43,24,-27,0
S,2104700,zero,-1,0,1520,1520,-280,-920,-17208,39,23,-31,0
S,2109701,zero,-1,0,1520,1520,-376,-1000,-17040,43,23,-33,0
S,2114700,zero,-1,0,1520,1520,-368,-1112,-17016,38,23,-33,0
S,2119701,zero,-1,0,1520,1520,-352,-968,-17128,35,20,-27,0
S,2124700,zero,-1,0,1520,1520,-392,-1152,-17160,42,26,-31,0
S,2129701,zero,-1,0,1520,1520,-552,-976,-17216,38,25,-25,0
S,2134700,zero,-1,0,1520,1520,-352,-928,-17112,35,25,-27,0
S,2139701,zero,-1,0,1520,1520,-312,-928,-17128,43,24,-32,0
S,2144700,zero,-1,0,1520,1520,-352,-1096,-17064,39,20,-31,0
S,2149702,zero,-1,0,1520,1520,-488,-960,-17056,42,24,-29,0
S,2154700,zero,-1,0,1520,1520,-472,-928,-17088,37,17,-25,0
S,2159701,zero,-1,0,1520,1520,-456,-1032,-17040,42,21,-32,0
S,2164700,zero,-1,0,1520,1520,-440,-1096,-17136,36,20,-34,0
S,2169701,zero,-1,0,1520,1520,-352,-880,-17048,37,20,-32,0
S,2174700,zero,-1,0,1520,1520,-424,-936,-17056,37,20,-29,0
S,2179701,zero,-1,0,1520,1520,-384,-992,-17000,40,25,-33,0
S,2184700,zero,-1,0,1520,1520,-288,-1000,-17184,40,23,-27,0
S,2189701,zero,-1,0,1520,1520,-288,-1080,-17160,36,23,-30,0
S,2194700,zero,-1,0,1520,1520,-392,-944,-17104,37,26,-28,0
S,2199701,zero,-1,0,1520,1520,-376,-1128,-17016,38,27,-25,0
S,2204700,zero,-1,0,1520,1520,-400,-1040,-17152,46,23,-29,0
S,2209701,zero,-1,0,1520,1520,-392,-960,-17032,37,28,-27,0
S,2214700,zero,-1,0,1520,1520,-304,-1032,-17080,40,26,-27,0
S,2219702,zero,-1,0,1520,1520,-432,-896,-17144,37,19,-31,0
S,2224700,zero,-1,0,1520,1520,-424,-904,-17168,37,22,-33,0
S,2229701,zero,-1,0,1520,1520,-352,-880,-17072,37,14,-25,0
S,2234700,zero,-1,0,1520,1520,-424,-904,-17064,34,23,-31,0
S,2239701,zero,-1,0,1520,1520,-312,-952,-17096,39,21,-31,0
S,2244700,zero,-1,0,1520,1520,-320,-1000,-17064,39,26,-27,0
S,2249701,zero,-1,0,1520,1520,-336,-1056,-16992,45,16,-24,0
S,2254700,zero,-1,0,1520,1520,-472,-888,-17064,41,26,-32,0
S,2259701,zero,-1,0,1520,1520,-440,-1048,-17184,42,22,-22,0
S,2264700,zero,-1,0,1520,1520,-432,-992,-17152,40,23,-31,0
S,2269701,zero,-1,0,1520,1520,-344,-864,-17104,33,20,-30,0
S,2274700,zero,-1,0,1520,1520,-384,-1016,-16960,35,24,-31,0
S,2279701,zero,-1,0,1520,1520,-360,-1008,-17200,39,24,-25,0
S,2284700,zero,-1,0,1520,1520,-344,-936,-17128,36,24,-28,0
S,2289701,zero,-1,0,1520,1520,-456,-1056,-17144,34,26,-35,0
S,2294700,zero,-1,0,1520,1520,-496,-888,-17048,43,23,-31,0
S,2299701,zero,-1,0,1520,1520,-520,-968,-17064,43,25,-24,0
S,2304700,zero,-1,0,1520,1520,-480,-1040,-17128,43,22,-30,0
S,2309701,zero,-1,0,1520,1520,-408,-992,-17112,37,18,-28,0
S,2314700,zero,-1,0,1520,1520,-328,-1032,-17136,37,11,-27,0
S,2319701,zero,-1,0,1520,1520,-424,-992,-17144,42,26,-30,0
S,2324700,zero,-1,0,1520,1520,-416,-848,-16984,39,21,-31,0
S,2329702,zero,-1,0,1520,1520,-376,-984,-17120,39,25,-28,0
S,2334700,zero,-1,0,1520,1520,-416,-920,-17016,40,25,-23,0
S,2339701,zero,-1,0,1520,1520,-416,-1016,-17024,38,26,-33,0
S,2344700,zero,-1,0,1520,1520,-432,-888,-17136,42,18,-23,0
S,2349701,zero,-1,0,1520,1520,-336,-992,-17184,38,23,-34,0
S,2354700,zero,-1,0,1520,1520,-424,-1080,-17048,40,22,-28,0
S,2359701,zero,-1,0,1520,1520,-376,-1008,-17208,41,16,-32,0
S,2364700,zero,-1,0,1520,1520,-280,-1056,-17040,42,15,-32,0
S,2369701,zero,-1,0,1520,1520,-392,-1040,-17056,37,22,-32,0
S,2374700,zero,-1,0,1520,1520,-328,-1008,-17120,39,23,-36,0
S,2379701,zero,-1,0,1520,1520,-256,-1024,-17072,38,28,-24,0
S,2384700,zero,-1,0,1520,1520,-328,-984,-17120,39,25,-28,0
S,2389702,zero,-1,0,1520,1520,-416,-888,-17128,32,25,-23,0
S,2394700,zero,-1,0,1520,1520,-472,-1072,-17136,38,26,-32,0
S,2399701,zero,-1,0,1520,1520,-496,-1032,-17112,30,24,-27,0
S,2404700,zero,-1,0,1520,1520,-392,-1040,-17232,34,21,-27,0
S,2409701,zero,-1,0,1520,1520,-392,-1120,-17184,38,22,-30,0
S,2414700,zero,-1,0,1520,1520,-416,-1000,-17152,42,19,-27,0
S,2419701,zero,-1,0,1520,1520,-432,-1000,-17024,44,23,-26,0
S,2424700,zero,-1,0,1520,1520,-304,-992,-17184,43,22,-30,0
S,2429702,zero,-1,0,1520,1520,-352,-1000,-17072,47,23,-32,0
S,2434700,zero,-1,0,1520,1520,-248,-1040,-17040,36,25,-33,0
S,2439701,zero,-1,0,1520,1520,-384,-992,-17040,34,32,-27,0
S,2444700,zero,-1,0,1520,1520,-416,-976,-17072,41,25,-35,0
S,2449701,zero,-1,0,1520,1520,-344,-1032,-17128,36,26,-30,0
S,2454700,zero,-1,0,1520,1520,-368,-944,-17184,40,20,-31,0
S,2459701,zero,-1,0,1520,1520,-416,-1000,-17016,31,20,-26,0
S,2464700,zero,-1,0,1520,1520,-392,-1128,-17096,37,24,-27,0
S,2469702,zero,-1,0,1520,1520,-456,-1024,-17136,34,22,-32,0
S,2474700,zero,-1,0,1520,1520,-368,-976,-17112,39,23,-28,0
S,2479701,zero,-1,0,1520,1520,-320,-1000,-17056,46,22,-31,0
S,2484700,zero,-1,0,1520,1520,-312,-1096,-17072,45,21,-23,0
S,2489701,zero,-1,0,1520,1520,-456,-960,-16872,37,25,-30,0
S,2494700,zero,-1,0,1520,1520,-360,-928,-17200,35,23,-30,0
S,2499701,zero,-1,0,1520,1520,-360,-936,-17080,36,24,-33,0
S,2504700,zero,-1,0,1520,1520,-448,-1008,-17128,30,27,-30,0
S,2509701,zero,-1,0,1520,1520,-376,-1000,-17072,35,28,-29,0
S,2514700,zero,-1,0,1520,1520,-320,-968,-17144,36,27,-27,0
S,2519702,zero,-1,0,1520,1520,-384,-1096,-17168,35,28,-31,0
E,2519806,up,-1,0,1370,1520,,,,,,,0
E,4019168,up,0,0,1370,1520,,,,,,,0
S,4019794,up,0,0,1370,1520,2200,-1032,-17136,38,24,-31,0
S,4024783,up,0,0,1370,1520,2168,-952,-17072,38,27,-27,0
S,4029782,up,0,0,1370,1520,2200,-856,-16920,30,23,-31,0
S,4034782,up,0,0,1370,1520,2224,-1168,-16968,43,25,-28,0
S,4039782,up,0,0,1370,1520,2144,-832,-16896,38,28,-27,0
S,4044782,up,0,0,1370,1520,2272,-864,-17000,36,22,-29,0
S,4049782,up,0,0,1370,1520,2248,-896,-16928,40,21,-29,0
S,4054782,up,0,0,1370,1520,2256,-1064,-17080,38,26,-32,0
S,4059782,up,0,0,1370,1520,2216,-1048,-16992,34,21,-25,0
S,4064782,up,0,0,1370,1520,2248,-1008,-16944,41,19,-24,0
S,4069782,up,0,0,1370,1520,2248,-912,-16952,37,23,-34,0
S,4074782,up,0,0,1370,1520,2176,-1008,-16992,39,20,-27,0
S,4079782,up,0,0,1370,1520,2144,-912,-17040,31,23,-30,0
S,4084782,up,0,0,1370,1520,2096,-1040,-17064,37,22,-33,0
S,4089782,up,0,0,1370,1520,2208,-872,-16968,34,28,-26,0
S,4094782,up,0,0,1370,1520,2208,-896,-16848,37,25,-27,0
S,4099782,up,0,0,1370,1520,2168,-1040,-16904,38,24,-25,0
S,4104782,up,0,0,1370,1520,2208,-1032,-16944,42,29,-27,0
S,4109782,up,0,0,1370,1520,2184,-856,-17008,33,23,-30,0
S,4114782,up,0,0,1370,1520,2200,-912,-16952,35,23,-29,0
S,4119782,up,0,0,1370,1520,2136,-976,-16920,34,23,-33,0
S,4124782,up,0,0,1370,1520,2184,-984,-16920,39,20,-26,0
S,4129782,up,0,0,1370,1520,2184,-984,-17040,38,22,-29,0
S,4134782,up,0,0,1370,1520,2160,-976,-16984,36,18,-31,0
S,4139782,up,0,0,1370,1520,2224,-976,-16920,40,22,-34,0
S,4144782,up,0,0,1370,1520,2312,-944,-16832,44,22,-31,0
S,4149782,up,0,0,1370,1520,2352,-904,-16920,36,19,-28,0
S,4154782,up,0,0,1370,1520,2128,-1024,-16944,36,22,-32,0
S,4159782,up,0,0,1370,1520,2176,-992,-16904,39,27,-25,0
S,4164782,up,0,0,1370,1520,2208,-1024,-16912,35,20,-30,0
S,4169782,up,0,0,1370,1520,2112,-864,-16928,37,24,-21,0
S,4174782,up,0,0,1370,1520,2136,-1000,-16808,37,22,-30,0
S,4179782,up,0,0,1370,1520,2200,-896,-16992,39,23,-31,0
S,4184782,up,0,0,1370,1520,2248,-1096,-16896,34,24,-30,0
S,4189782,up,0,0,1370,1520,2120,-984,-17024,35,17,-34,0
S,4194782,up,0,0,1370,1520,2216,-952,-17032,36,20,-30,0
S,4199782,up,0,0,1370,1520,2160,-1016,-17104,36,29,-38,0
S,4204782,up,0,0,1370,1520,2280,-1024,-16936,42,23,-31,0
S,4209782,up,0,0,1370,1520,2120,-960,-16968,39,24,-29,0
S,4214782,up,0,0,1370,1520,2232,-1000,-16920,38,25,-32,0
S,4219782,up,0,0,1370,1520,2152,-1032,-16984,34,26,-28,0
S,4224782,up,0,0,1370,1520,2104,-1040,-16928,37,22,-24,0
S,4229782,up,0,0,1370,1520,2200,-1040,-16952,39,22,-23,0
S,4234782,up,0,0,1370,1520,2144,-944,-16992,33,21,-28,0
S,4239782,up,0,0,1370,1520,2288,-984,-16944,41,24,-31,0
S,4244782,up,0,0,1370,1520,2200,-1056,-17016,32,23,-30,0
S,4249782,up,0,0,1370,1520,2200,-872,-17040,35,19,-31,0
S,4254782,up,0,0,1370,1520,2232,-864,-16848,39,19,-29,0
S,4259782,up,0,0,1370,1520,2248,-984,-16960,42,17,-29,0
S,4264782,up,0,0,1370,1520,2128,-912,-16952,42,27,-28,0
S,4269782,up,0,0,1370,1520,2160,-968,-16816,33,23,-24,0
S,4274782,up,0,0,1370,1520,2160,-992,-16992,36,28,-24,0
S,4279782,up,0,0,1370,1520,2176,-1048,-16920,33,26,-28,0
S,4284782,up,0,0,1370,1520,2096,-944,-17072,33,24,-32,0
S,4289782,up,0,0,1370,1520,2168,-1024,-17032,39,21,-29,0
S,4294782,up,0,0,1370,1520,2256,-912,-17080,38,22,-29,0
S,4299782,up,0,0,1370,1520,2096,-976,-16880,34,22,-23,0
S,4304782,up,0,0,1370,1520,2200,-1008,-16968,39,22,-34,0
S,4309782,up,0,0,1370,1520,2240,-960,-17008,35,25,-30,0
S,4314782,up,0,0,1370,1520,2208,-864,-16968,32,25,-25,0
S,4319782,up,0,0,1370,1520,2080,-1000,-16960,34,20,-34,0
S,4324782,up,0,0,1370,1520,2256,-1024,-16896,41,22,-26,0
S,4329782,up,0,0,1370,1520,2192,-936,-16968,33,17,-26,0
S,4334782,up,0,0,1370,1520,2176,-1024,-16864,35,20,-32,0
S,4339782,up,0,0,1370,1520,2192,-1048,-16928,37,22,-29,0
S,4344782,up,0,0,1370,1520,2288,-976,-16912,38,21,-24,0
S,4349782,up,0,0,1370,1520,2168,-912,-17016,36,24,-30,0
S,4354782,up,0,0,1370,1520,2328,-904,-16936,35,25,-24,0
S,4359782,up,0,0,1370,1520,2144,-968,-16992,37,23,-25,0
S,4364782,up,0,0,1370,1520,2184,-920,-16864,37,27,-30,0
S,4369782,up,0,0,1370,1520,2224,-1048,-16808,43,28,-26,0
S,4374782,up,0,0,1370,1520,2312,-904,-16928,38,27,-25,0
S,4379782,up,0,0,1370,1520,2216,-1048,-16960,36,24,-30,0
S,4384782,up,0,0,1370,1520,2120,-960,-17096,35,17,-29,0
S,4389782,up,0,0,1370,1520,2200,-904,-16904,41,28,-24,0
S,4394782,up,0,0,1370,1520,2200,-904,-16856,42,20,-26,0
S,4399782,up,0,0,1370,1520,2000,-1096,-16896,30,17,-24,0
S,4404782,up,0,0,1370,1520,2272,-1032,-16832,41,25,-28,0
S,4409782,up,0,0,1370,1520,2256,-992,-16920,35,25,-31,0
S,4414782,up,0,0,1370,1520,2264,-928,-16952,34,29,-34,0
S,4419782,up,0,0,1370,1520,2088,-968,-16992,33,23,-29,0
S,4424782,up,0,0,1370,1520,2160,-928,-17072,37,26,-32,0
S,4429782,up,0,0,1370,1520,2232,-920,-16952,31,24,-28,0
S,4434782,up,0,0,1370,1520,2304,-1040,-16944,33,23,-31,0
S,4439782,up,0,0,1370,1520,2360,-992,-16912,38,21,-29,0
S,4444782,up,0,0,1370,1520,2248,-920,-17000,43,25,-28,0
S,4449782,up,0,0,1370,1520,2176,-888,-17112,36,19,-28,0
S,4454782,up,0,0,1370,1520,2352,-848,-17048,34,15,-26,0
S,4459782,up,0,0,1370,1520,2272,-976,-16952,36,24,-30,0
S,4464782,up,0,0,1370,1520,2184,-920,-16984,36,23,-27,0
S,4469783,up,0,0,1370,1520,2112,-880,-16944,33,23,-31,0
S,4474782,up,0,0,1370,1520,2152,-912,-17088,32,22,-29,0
S,4479782,up,0,0,1370,1520,2128,-920,-16912,32,24,-32,0
S,4484782,up,0,0,1370,1520,2104,-1080,-16816,35,21,-27,0
S,4489782,up,0,0,1370,1520,2216,-856,-16992,38,23,-27,0
S,4494782,up,0,0,1370,1520,2200,-920,-16880,42,21,-25,0
S,4499782,up,0,0,1370,1520,2160,-952,-16952,35,28,-32,0
S,4504782,up,0,0,1370,1520,2112,-952,-16872,38,24,-26,0
S,4509782,up,0,0,1370,1520,2128,-976,-17088,33,24,-31,0
S,4514783,up,0,0,1370,1520,2208,-952,-16896,38,26,-37,0
S,4519782,up,0,0,1370,1520,2144,-1064,-16888,36,21,-29,0
E,4519883,up,1,0,1380,1520,,,,,,,0
S,4520514,up,1,0,1380,1520,2296,-896,-16888,40,24,-29,0
S,4525504,up,1,0,1380,1520,2184,-976,-16880,39,27,-26,0
S,4530503,up,1,0,1380,1520,2248,-960,-16888,40,28,-31,0
S,4535503,up,1,0,1380,1520,2336,-912,-17176,39,20,-29,0
S,4540503,up,1,0,1380,1520,2904,-992,-16840,32,22,-8,0
S,4545503,up,1,0,1380,1520,2432,-2480,-16840,31,16,-61,0
S,4550503,up,1,0,1380,1520,2376,80,-17120,38,15,-13,0
S,4555503,up,1,0,1380,1520,1536,-1824,-16864,39,2,-31,0
S,4560503,up,1,0,1380,1520,280,-552,-17152,36,1,-18,0
S,4565503,up,1,0,1380,1520,560,-1168,-17048,29,-49,-184,0
S,4570503,up,1,0,1380,1520,7864,-1496,-15600,31,-13,-10,0
S,4575503,up,1,0,1380,1520,3184,-816,-17600,22,-52,10,0
S,4580503,up,1,0,1380,1520,792,-1624,-16560,31,-45,-12,0
S,4585503,up,1,0,1380,1520,984,856,-16984,38,-40,-21,0
S,4590503,up,1,0,1380,1520,3096,-1536,-16960,39,-42,-35,0
S,4595503,up,1,0,1380,1520,2336,-1880,-16888,38,-38,-15,0
S,4600503,up,1,0,1380,1520,1920,-416,-16704,45,-30,-8,0
S,4605503,up,1,0,1380,1520,2072,-856,-17112,49,-11,-19,0
S,4610503,up,1,0,1380,1520,2224,-1488,-16800,55,16,-21,0
S,4615503,up,1,0,1380,1520,2224,-984,-16984,44,38,-27,0
S,4620503,up,1,0,1380,1520,1880,-632,-16832,35,59,-32,0
S,4625503,up,1,0,1380,1520,2216,-1256,-16904,38,75,-33,0
S,4630503,up,1,0,1380,1520,2320,-928,-16936,22,75,-33,0
S,4635503,up,1,0,1380,1520,1984,-864,-17048,21,70,-33,0
S,4640503,up,1,0,1380,1520,2256,-1000,-16912,17,66,-32,0
S,4645503,up,1,0,1380,1520,1960,-904,-16848,23,55,-35,0
S,4650503,up,1,0,1380,1520,2104,-1016,-16840,34,43,-34,0
S,4655503,up,1,0,1380,1520,2216,-984,-16936,46,24,-32,0
S,4660503,up,1,0,1380,1520,2232,-872,-16976,48,10,-25,0
S,4665503,up,1,0,1380,1520,2200,-992,-17008,48,3,-31,0
S,4670502,up,1,0,1380,1520,2080,-960,-16904,47,-2,-29,0
S,4675503,up,1,0,1380,1520,2184,-944,-16872,45,-9,-26,0
S,4680502,up,1,0,1380,1520,2096,-904,-17008,37,-1,-27,0
S,4685503,up,1,0,1380,1520,2176,-1024,-16904,36,6,-31,0
S,4690503,up,1,0,1380,1520,2184,-984,-17000,35,6,-31,0
S,4695503,up,1,0,1380,1520,2144,-912,-16944,35,16,-20,0
S,4700503,up,1,0,1380,1520,2240,-920,-16912,33,26,-30,0
S,4705503,up,1,0,1380,1520,2072,-912,-16864,37,30,-35,0
S,4710503,up,1,0,1380,1520,2160,-944,-16928,35,41,-33,0
S,4715503,up,1,0,1380,1520,2264,-928,-16952,48,46,-30,0
S,4720503,up,1,0,1380,1520,2064,-976,-16928,42,39,-34,0
S,4725503,up,1,0,1380,1520,2056,-1088,-16824,37,32,-33,0
S,4730503,up,1,0,1380,1520,2080,-1072,-16960,31,26,-28,0
S,4735503,up,1,0,1380,1520,2080,-1016,-16904,30,24,-29,0
S,4740503,up,1,0,1380,1520,2232,-920,-16952,37,17,-28,0
S,4745503,up,1,0,1380,1520,2168,-1008,-16896,39,10,-29,0
S,4750503,up,1,0,1380,1520,2088,-1000,-16952,36,12,-28,0
S,4755503,up,1,0,1380,1520,2200,-1024,-16800,33,12,-27,0
S,4760503,up,1,0,1380,1520,2272,-968,-17016,48,13,-30,0
S,4765503,up,1,0,1380,1520,2240,-1000,-16960,46,14,-31,0
S,4770503,up,1,0,1380,1520,2136,-960,-16800,40,18,-36,0
S,4775503,up,1,0,1380,1520,2064,-1040,-16984,40,25,-29,0
S,4780503,up,1,0,1380,1520,2216,-1072,-16896,31,24,-34,0
S,4785503,up,1,0,1380,1520,2160,-1016,-17008,33,29,-26,0
S,4790503,up,1,0,1380,1520,2144,-1128,-16968,30,32,-32,0
S,4795503,up,1,0,1380,1520,2192,-920,-16792,30,32,-30,0
S,4800503,up,1,0,1380,1520,2120,-1048,-16952,38,29,-29,0
