rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
E,16430,hold,0,1,1520,1480,,,,,,,0
E,1216612,kup,0,1,1520,1480,,,,,,,0
S,1217279,kup,0,1,1520,1480,-400,-512,-17232,40,25,-26,0
S,1227228,kup,0,1,1520,1480,-360,-512,-17192,43,25,-30,0
S,1237225,kup,0,1,1520,1480,-408,-512,-17056,44,22,-26,0
S,1247226,kup,0,1,1520,1480,-360,-512,-17080,42,25,-28,0
S,1257226,kup,0,1,1520,1480,-392,-568,-17088,39,25,-27,0
S,1267225,kup,0,1,1520,1480,-512,-568,-17040,41,23,-33,0
S,1277225,kup,0,1,1520,1480,-424,-416,-17096,33,18,-29,0
S,1287225,kup,0,1,1520,1480,-400,-472,-17144,36,24,-26,0
S,1297225,kup,0,1,1520,1480,-464,-512,-17232,39,25,-24,0
S,1307226,kup,0,1,1520,1480,-448,-416,-17064,41,25,-35,0
S,1317225,kup,0,1,1520,1480,-312,-488,-17144,39,25,-33,0
S,1327226,kup,0,1,1520,1480,-448,-528,-16992,40,25,-32,0
S,1337226,kup,0,1,1520,1480,-440,-448,-17160,40,22,-31,0
S,1347225,kup,0,1,1520,1480,-376,-624,-17072,43,20,-25,0
S,1357226,kup,0,1,1520,1480,-520,-536,-17088,38,21,-34,0
S,1367226,kup,0,1,1520,1480,-312,-504,-17160,39,25,-31,0
S,1377225,kup,0,1,1520,1480,-352,-512,-17016,34,22,-35,0
S,1387225,kup,0,1,1520,1480,-360,-416,-17200,37,22,-24,0
S,1397225,kup,0,1,1520,1480,-336,-512,-17040,39,21,-33,0
S,1407225,kup,0,1,1520,1480,-312,-496,-17200,38,23,-37,0
S,1417226,kup,0,1,1520,1480,-296,-488,-17088,34,25,-35,0
S,1427225,kup,0,1,1520,1480,-432,-464,-17040,31,25,-28,0
S,1437225,kup,0,1,1520,1480,-480,-480,-17128,38,18,-32,0
S,1447226,kup,0,1,1520,1480,-416,-536,-17056,41,24,-25,0
S,1457225,kup,0,1,1520,1480,-456,-536,-16968,42,19,-30,0
S,1467225,kup,0,1,1520,1480,-400,-520,-17008,34,25,-29,0
E,1467326,kup,1,1,1520,1481,,,,,,,0
S,1467958,kup,1,1,1520,1481,-256,-448,-17136,36,20,-26,0
S,1477946,kup,1,1,1520,1481,-432,-608,-17272,42,25,-29,0
S,1487945,kup,1,1,1520,1481,-376,-504,-17200,38,25,-30,0
S,1497945,kup,1,1,1520,1481,-360,-448,-17112,38,24,-26,0
S,1507945,kup,1,1,1520,1481,-368,-504,-16952,40,28,-28,0
S,1517945,kup,1,1,1520,1481,-328,-504,-17160,37,25,-30,0
S,1527945,kup,1,1,1520,1481,-504,-472,-17112,32,23,-30,0
S,1537945,kup,1,1,1520,1481,-312,-520,-17176,43,20,-29,0
S,1547945,kup,1,1,1520,1481,-416,-504,-17032,38,24,-34,0
S,1557945,kup,1,1,1520,1481,-232,-528,-17176,34,19,-31,0
S,1567945,kup,1,1,1520,1481,-376,-472,-17104,36,20,-28,0
S,1577945,kup,1,1,1520,1481,-376,-472,-17192,40,22,-32,0
S,1587945,kup,1,1,1520,1481,-280,-560,-17112,39,24,-28,0
S,1597945,kup,1,1,1520,1481,-368,-552,-17216,41,24,-24,0
S,1607945,kup,1,1,1520,1481,-280,-616,-17144,38,20,-30,0
S,1617945,kup,1,1,1520,1481,-392,-480,-17136,34,25,-24,0
S,1627945,kup,1,1,1520,1481,-376,-512,-17168,41,27,-31,0
S,1637945,kup,1,1,1520,1481,-416,-440,-17080,40,24,-21,0
S,1647945,kup,1,1,1520,1481,-400,-472,-17168,39,21,-28,0
S,1657945,kup,1,1,1520,1481,-392,-520,-17248,42,20,-30,0
S,1667945,kup,1,1,1520,1481,-416,-472,-17072,35,16,-28,0
S,1677945,kup,1,1,1520,1481,-344,-672,-17160,37,29,-27,0
S,1687945,kup,1,1,1520,1481,-456,-608,-17088,37,24,-31,0
S,1697945,kup,1,1,1520,1481,-344,-616,-17176,39,21,-30,0
S,1707945,kup,1,1,1520,1481,-352,-464,-17080,39,24,-29,0
S,1717945,kup,1,1,1520,1481,-440,-536,-17024,39,22,-29,0
E,1718046,kup,2,1,1520,1482,,,,,,,0
S,1718675,kup,2,1,1520,1482,-440,-536,-17024,39,22,-29,0
S,1728664,kup,2,1,1520,1482,-400,-512,-17048,43,24,-29,0
S,1738663,kup,2,1,1520,1482,-256,-560,-17144,41,22,-27,0
S,1748662,kup,2,1,1520,1482,-400,-736,-17208,39,26,-33,0
S,1758663,kup,2,1,1520,1482,-440,-552,-17224,36,22,-27,0
S,1768662,kup,2,1,1520,1482,-376,-464,-17168,39,26,-29,0
S,1778662,kup,2,1,1520,1482,-400,-464,-17064,33,24,-33,0
S,1788663,kup,2,1,1520,1482,-312,-472,-17272,37,21,-28,0
S,1798662,kup,2,1,1520,1482,-440,-464,-17128,39,23,-27,0
S,1808662,kup,2,1,1520,1482,-384,-504,-17176,36,20,-28,0
S,1818663,kup,2,1,1520,1482,-360,-496,-17040,36,23,-32,0
S,1828663,kup,2,1,1520,1482,-488,-520,-17184,41,23,-35,0
S,1838662,kup,2,1,1520,1482,-344,-528,-17088,39,21,-32,0
S,1848662,kup,2,1,1520,1482,-472,-560,-17072,41,27,-33,0
S,1858663,kup,2,1,1520,1482,-360,-568,-17136,38,18,-29,0
S,1868662,kup,2,1,1520,1482,-384,-488,-17256,36,21,-28,0
S,1878662,kup,2,1,1520,1482,-392,-552,-17128,38,19,-29,0
S,1888663,kup,2,1,1520,1482,-400,-480,-17048,40,25,-31,0
S,1898663,kup,2,1,1520,1482,-376,-584,-17184,35,25,-29,0
S,1908662,kup,2,1,1520,1482,-432,-536,-17048,40,20,-31,0
S,1918663,kup,2,1,1520,1482,-488,-432,-17040,36,21,-30,0
S,1928663,kup,2,1,1520,1482,-464,-512,-17128,38,21,-28,0
S,1938663,kup,2,1,1520,1482,-352,-392,-17024,40,29,-28,0
S,1948663,kup,2,1,1520,1482,-336,-472,-17112,40,21,-27,0
S,1958663,kup,2,1,1520,1482,-304,-480,-17104,42,22,-25,0
S,1968662,kup,2,1,1520,1482,-288,-472,-17000,35,21,-28,0
E,1968763,kup,3,1,1520,1483,,,,,,,0
S,1969393,kup,3,1,1520,1483,-448,-536,-17152,38,23,-30,0
S,1979382,kup,3,1,1520,1483,-488,-512,-17056,35,23,-30,0
S,1989381,kup,3,1,1520,1483,-368,-608,-17112,39,22,-34,0
S,1999381,kup,3,1,1520,1483,-392,-384,-17112,39,22,-31,0
S,2009380,kup,3,1,1520,1483,-440,-592,-17080,42,22,-27,0
S,2019381,kup,3,1,1520,1483,-360,-568,-17192,41,23,-28,0
S,2029381,kup,3,1,1520,1483,-368,-456,-17200,41,24,-22,0
S,2039381,kup,3,1,1520,1483,-456,-536,-17152,41,19,-26,0
S,2049381,kup,3,1,1520,1483,-480,-520,-17128,36,24,-30,0
S,2059381,kup,3,1,1520,1483,-384,-472,-17096,35,18,-24,0
S,2069380,kup,3,1,1520,1483,-440,-552,-17232,36,20,-32,0
S,2079381,kup,3,1,1520,1483,-456,-456,-17064,36,24,-24,0
S,2089381,kup,3,1,1520,1483,-336,-664,-17128,36,24,-28,0
S,2099381,kup,3,1,1520,1483,-392,-632,-17104,39,24,-31,0
S,2109381,kup,3,1,1520,1483,-304,-648,-17072,38,26,-31,0
S,2119380,kup,3,1,1520,1483,-392,-640,-16968,48,19,-29,0
S,2129380,kup,3,1,1520,1483,-304,-552,-17088,43,19,-27,0
S,2139381,kup,3,1,1520,1483,-360,-488,-17160,39,23,-31,0
S,2149381,kup,3,1,1520,1483,-400,-656,-17088,44,17,-29,0
S,2159380,kup,3,1,1520,1483,-392,-544,-17144,39,25,-29,0
S,2169381,kup,3,1,1520,1483,-376,-624,-17032,35,24,-30,0
S,2179381,kup,3,1,1520,1483,-384,-520,-17048,39,21,-29,0
S,2189381,kup,3,1,1520,1483,-424,-648,-17176,43,22,-32,0
S,2199381,kup,3,1,1520,1483,-472,-520,-17048,37,23,-27,0
S,2209380,kup,3,1,1520,1483,-328,-512,-17128,45,24,-25,0
S,2219380,kup,3,1,1520,1483,-448,-608,-17136,37,19,-31,0
E,2219483,kup,4,1,1520,1484,,,,,,,0
S,2220117,kup,4,1,1520,1484,-448,-608,-17136,33,18,-30,0
S,2230106,kup,4,1,1520,1484,-440,-424,-17152,38,30,-34,0
S,2240105,kup,4,1,1520,1484,304,-3280,-17728,61,35,8,0
S,2250105,kup,4,1,1520,1484,-1160,1728,-17456,100,25,-36,0
S,2260105,kup,4,1,1520,1484,-568,-296,-17304,96,22,-7,0
S,2270105,kup,4,1,1520,1484,-144,-5456,-17576,106,20,2,0
S,2280105,kup,4,1,1520,1484,-544,-1000,-17536,117,21,-23,0
S,2290105,kup,4,1,1520,1484,-576,-456,-16976,79,21,-24,0
S,2300105,kup,4,1,1520,1484,-448,728,-16824,36,17,-27,0
S,2310105,kup,4,1,1520,1484,-384,40,-16784,-2,18,-35,0
S,2320105,kup,4,1,1520,1484,-504,-800,-17104,-22,25,-32,0
S,2330105,kup,4,1,1520,1484,-544,-616,-17280,-2,31,-29,0
S,2340105,kup,4,1,1520,1484,-304,-760,-17128,26,26,-34,0
S,2350105,kup,4,1,1520,1484,-384,-712,-17112,47,22,-26,0
S,2360105,kup,4,1,1520,1484,-336,-488,-17096,71,16,-23,0
S,2370105,kup,4,1,1520,1484,-464,-432,-17072,73,15,-29,0
S,2380105,kup,4,1,1520,1484,-432,-344,-17176,55,15,-30,0
S,2390105,kup,4,1,1520,1484,-448,-704,-17104,37,19,-34,0
S,2400105,kup,4,1,1520,1484,-504,-512,-17256,19,33,-27,0
S,2410105,kup,4,1,1520,1484,-400,-544,-17000,26,37,-25,0
S,2420105,kup,4,1,1520,1484,-344,-448,-17056,24,36,-29,0
S,2430105,kup,4,1,1520,1484,-376,-568,-17048,39,23,-26,0
S,2440105,kup,4,1,1520,1484,-472,-552,-17064,46,18,-28,0
S,2450105,kup,4,1,1520,1484,-312,-600,-17144,52,16,-32,0
S,2460105,kup,4,1,1520,1484,-368,-520,-17072,45,19,-25,0
S,2470105,kup,4,1,1520,1484,-320,-544,-17064,33,26,-27,0
E,2470206,kup,5,1,1520,1485,,,,,,,0
S,2470836,kup,5,1,1520,1485,-304,-496,-17048,36,28,-28,0
S,2480824,kup,5,1,1520,1485,-432,-528,-17072,33,29,-25,0
S,2490823,kup,5,1,1520,1485,-328,-696,-17128,31,28,-28,0
S,2500823,kup,5,1,1520,1485,-384,-568,-17136,35,20,-28,0
S,2510822,kup,5,1,1520,1485,-360,-496,-17088,47,20,-30,0
S,2520822,kup,5,1,1520,1485,-408,-512,-17176,50,22,-35,0
S,2530823,kup,5,1,1520,1485,-432,-552,-17112,49,18,-25,0
S,2540823,kup,5,1,1520,1485,-416,-592,-17072,39,23,-27,0
S,2550823,kup,5,1,1520,1485,-400,-504,-17016,35,21,-30,0
S,2560823,kup,5,1,1520,1485,-456,-560,-17120,33,21,-24,0
S,2570822,kup,5,1,1520,1485,-368,-584,-17120,30,23,-36,0
S,2580822,kup,5,1,1520,1485,-344,-584,-17096,36,21,-26,0
S,2590822,kup,5,1,1520,1485,-288,-480,-17136,45,21,-27,0
S,2600823,kup,5,1,1520,1485,-376,-584,-17112,39,19,-27,0
S,2610823,kup,5,1,1520,1485,-296,-544,-17032,41,28,-28,0
S,2620822,kup,5,1,1520,1485,-432,-616,-17168,38,25,-32,0
S,2630822,kup,5,1,1520,1485,-440,-608,-17008,34,27,-32,0
S,2640822,kup,5,1,1520,1485,-400,-520,-17080,38,28,-31,0
S,2650823,kup,5,1,1520,1485,-360,-680,-17032,40,23,-29,0
S,2660822,kup,5,1,1520,1485,-440,-592,-17040,43,24,-33,0
S,2670822,kup,5,1,1520,1485,-456,-584,-17112,36,28,-27,0
S,2680822,kup,5,1,1520,1485,-376,-488,-17008,39,20,-32,0
S,2690822,kup,5,1,1520,1485,-424,-552,-17048,37,24,-28,0
S,2700823,kup,5,1,1520,1485,-488,-544,-17168,37,24,-31,0
S,2710823,kup,5,1,1520,1485,-384,-488,-17048,38,21,-27,0
S,2720822,kup,5,1,1520,1485,-280,-488,-17112,42,22,-33,0
E,2720923,kup,6,1,1520,1486,,,,,,,0
S,2721554,kup,6,1,1520,1486,-280,-488,-17112,35,27,-31,0
S,2731544,kup,6,1,1520,1486,-288,-464,-17096,36,20,-32,0
S,2741542,kup,6,1,1520,1486,-280,-600,-17048,44,20,-32,0
S,2751543,kup,6,1,1520,1486,-424,-592,-17048,36,22,-27,0
S,2761542,kup,6,1,1520,1486,-344,-544,-17200,39,21,-32,0
S,2771543,kup,6,1,1520,1486,-216,-544,-17032,37,23,-30,0
S,2781543,kup,6,1,1520,1486,-392,-584,-17096,35,25,-26,0
S,2791542,kup,6,1,1520,1486,-296,-592,-17040,42,24,-30,0
S,2801542,kup,6,1,1520,1486,-456,-344,-17096,36,23,-26,0
S,2811543,kup,6,1,1520,1486,-280,-568,-17160,38,22,-29,0
S,2821542,kup,6,1,1520,1486,-424,-592,-17080,43,21,-29,0
S,2831542,kup,6,1,1520,1486,-376,-480,-17088,35,25,-28,0
S,2841543,kup,6,1,1520,1486,-456,-496,-17040,37,26,-28,0
S,2851543,kup,6,1,1520,1486,-488,-576,-17184,46,28,-28,0
S,2861543,kup,6,1,1520,1486,-360,-536,-17136,37,23,-24,0
S,2871542,kup,6,1,1520,1486,-336,-528,-17096,39,23,-28,0
S,2881542,kup,6,1,1520,1486,-336,-560,-17048,39,27,-27,0
S,2891542,kup,6,1,1520,1486,-360,-560,-17088,44,20,-29,0
S,2901542,kup,6,1,1520,1486,-384,-488,-17224,36,24,-32,0
S,2911543,kup,6,1,1520,1486,-392,-520,-17160,36,19,-30,0
S,2921542,kup,6,1,1520,1486,-392,-560,-17016,39,26,-32,0
S,2931543,kup,6,1,1520,1486,-360,-464,-17064,43,23,-26,0
S,2941542,kup,6,1,1520,1486,-440,-608,-17072,38,23,-25,0
S,2951543,kup,6,1,1520,1486,-344,-608,-17072,40,26,-27,0
S,2961543,kup,6,1,1520,1486,-360,-544,-17088,35,26,-34,0
S,2971542,kup,6,1,1520,1486,-328,-664,-17096,42,23,-30,0
E,2971648,kup,7,1,1520,1487,,,,,,,0
S,2972277,kup,7,1,1520,1487,-368,-576,-17048,40,22,-25,0
S,2982266,kup,7,1,1520,1487,-368,-520,-17048,36,27,-29,0
S,2992265,kup,7,1,1520,1487,-360,-568,-17032,40,22,-32,0
S,3002264,kup,7,1,1520,1487,-376,-608,-17008,35,22,-28,0
S,3012265,kup,7,1,1520,1487,-352,-600,-17032,42,21,-29,0
S,3022265,kup,7,1,1520,1487,-368,-576,-17128,39,17,-27,0
S,3032265,kup,7,1,1520,1487,-400,-600,-17168,39,24,-27,0
S,3042265,kup,7,1,1520,1487,-440,-448,-17024,39,24,-27,0
S,3052265,kup,7,1,1520,1487,-288,-512,-17136,40,18,-28,0
S,3062264,kup,7,1,1520,1487,-384,-536,-17088,37,26,-30,0
S,3072265,kup,7,1,1520,1487,-312,-544,-17152,36,23,-28,0
S,3082264,kup,7,1,1520,1487,-424,-496,-17144,36,23,-30,0
S,3092264,kup,7,1,1520,1487,-400,-536,-17112,36,25,-25,0
S,3102265,kup,7,1,1520,1487,-256,-432,-17000,47,20,-28,0
S,3112265,kup,7,1,1520,1487,-456,-616,-17144,36,22,-33,0
S,3122265,kup,7,1,1520,1487,-360,-472,-17120,39,23,-33,0
S,3132265,kup,7,1,1520,1487,-320,-472,-17016,37,26,-32,0
S,3142265,kup,7,1,1520,1487,-480,-592,-16992,36,24,-23,0
S,3152265,kup,7,1,1520,1487,-320,-568,-17136,38,22,-32,0
S,3162265,kup,7,1,1520,1487,-304,-544,-17064,45,21,-27,0
S,3172265,kup,7,1,1520,1487,-424,-696,-17096,32,23,-32,0
S,3182265,kup,7,1,1520,1487,-368,-600,-17136,37,18,-32,0
S,3192265,kup,7,1,1520,1487,-592,-584,-17048,41,25,-31,0
S,3202265,kup,7,1,1520,1487,-416,-448,-16952,37,19,-28,0
S,3212265,kup,7,1,1520,1487,-416,-488,-17080,40,23,-25,0
S,3222264,kup,7,1,1520,1487,-360,-656,-17048,41,20,-35,0
E,3222365,kup,8,1,1520,1488,,,,,,,0
S,3222997,kup,8,1,1520,1488,-424,-616,-16960,33,19,-29,0
S,3232986,kup,8,1,1520,1488,-288,-576,-16976,37,20,-34,0
S,3242987,kup,8,1,1520,1488,-448,-752,-17056,38,21,-24,0
S,3252987,kup,8,1,1520,1488,-352,-752,-17128,34,24,-32,0
S,3262987,kup,8,1,1520,1488,-432,-544,-17016,41,20,-32,0
S,3272986,kup,8,1,1520,1488,-480,-600,-17128,39,22,-32,0
S,3282987,kup,8,1,1520,1488,-464,-680,-16968,40,25,-31,0
S,3292987,kup,8,1,1520,1488,-352,-544,-17136,39,30,-26,0
S,3302987,kup,8,1,1520,1488,-360,-576,-17192,41,23,-31,0
S,3312987,kup,8,1,1520,1488,-352,-576,-17016,38,24,-33,0
S,3322987,kup,8,1,1520,1488,-344,-440,-17120,33,26,-27,0
S,3332987,kup,8,1,1520,1488,-432,-408,-17056,39,26,-29,0
S,3342986,kup,8,1,1520,1488,-352,-512,-17160,32,23,-25,0
S,3352987,kup,8,1,1520,1488,-336,-504,-17264,45,18,-25,0
S,3362987,kup,8,1,1520,1488,-328,-704,-17016,42,21,-27,0
S,3372987,kup,8,1,1520,1488,-328,-664,-17048,43,20,-32,0
S,3382987,kup,8,1,1520,1488,-424,-536,-17192,39,18,-35,0
S,3392987,kup,8,1,1520,1488,-368,-592,-17152,44,20,-29,0
S,3402987,kup,8,1,1520,1488,-368,-720,-17096,40,18,-26,0
S,3412987,kup,8,1,1520,1488,-312,-512,-17096,36,23,-32,0
S,3422987,kup,8,1,1520,1488,-440,-688,-17224,36,26,-30,0
S,3432987,kup,8,1,1520,1488,-336,-616,-17184,42,22,-23,0
S,3442987,kup,8,1,1520,1488,-424,-680,-17112,41,21,-30,0
S,3452987,kup,8,1,1520,1488,-392,-584,-17152,43,17,-34,0
S,3462987,kup,8,1,1520,1488,-416,-496,-17208,44,26,-30,0
S,3472987,kup,8,1,1520,1488,-368,-424,-17056,45,25,-34,0
E,3473088,kup,9,1,1520,1489,,,,,,,0
S,3473717,kup,9,1,1520,1489,-320,-504,-17064,45,26,-28,0
S,3483707,kup,9,1,1520,1489,-288,-544,-17112,42,25,-26,0
S,3493707,kup,9,1,1520,1489,-544,-680,-17136,41,28,-24,0
S,3503707,kup,9,1,1520,1489,-320,-440,-17088,35,21,-33,0
S,3513707,kup,9,1,1520,1489,-480,-464,-17112,34,27,-33,0
S,3523707,kup,9,1,1520,1489,-376,-664,-17080,40,23,-27,0
S,3533707,kup,9,1,1520,1489,-392,-672,-17056,46,26,-30,0
S,3543707,kup,9,1,1520,1489,-384,-576,-17216,40,24,-25,0
S,3553707,kup,9,1,1520,1489,-424,-440,-17104,36,23,-30,0
S,3563707,kup,9,1,1520,1489,-472,-608,-17080,41,16,-27,0
S,3573707,kup,9,1,1520,1489,-432,-624,-17064,40,24,-30,0
S,3583707,kup,9,1,1520,1489,-328,-528,-17008,39,26,-36,0
S,3593707,kup,9,1,1520,1489,-440,-376,-17168,37,23,-29,0
S,3603707,kup,9,1,1520,1489,-264,-440,-17128,35,22,-28,0
S,3613707,kup,9,1,1520,1489,-536,-560,-17216,40,28,-30,0
S,3623707,kup,9,1,1520,1489,-352,-624,-17056,43,21,-31,0
S,3633707,kup,9,1,1520,1489,-288,-608,-17024,36,19,-32,0
S,3643707,kup,9,1,1520,1489,-424,-592,-17016,43,27,-28,0
S,3653707,kup,9,1,1520,1489,-544,-624,-17176,36,21,-29,0
S,3663707,kup,9,1,1520,1489,-464,-504,-17024,42,24,-29,0
S,3673707,kup,9,1,1520,1489,-440,-488,-17072,35,21,-34,0
S,3683707,kup,9,1,1520,1489,-368,-520,-17072,41,19,-24,0
S,3693707,kup,9,1,1520,1489,-448,-400,-17192,36,21,-30,0
S,3703707,kup,9,1,1520,1489,-344,-536,-17120,41,22,-28,0
S,3713707,kup,9,1,1520,1489,-216,-664,-17048,38,20,-32,0
S,3723707,kup,9,1,1520,1489,-392,-472,-17112,35,27,-27,0
E,3723808,kup,10,1,1520,1490,,,,,,,0
S,3724439,kup,10,1,1520,1490,-336,-696,-17096,38,23,-24,0
S,3734428,kup,10,1,1520,1490,-552,-368,-17152,42,27,-30,0
S,3744426,kup,10,1,1520,1490,-536,728,-16280,46,21,-12,0
S,3754427,kup,10,1,1520,1490,112,-1112,-17232,81,30,-25,0
S,3764427,kup,10,1,1520,1490,-712,-944,-17448,57,23,-22,0
S,3774427,kup,10,1,1520,1490,-408,-1192,-17352,40,14,-24,0
S,3784427,kup,10,1,1520,1490,-360,-840,-16912,29,19,-36,0
S,3794427,kup,10,1,1520,1490,-240,-712,-16992,30,24,-26,0
S,3804427,kup,10,1,1520,1490,-368,-640,-16920,37,32,-30,0
S,3814427,kup,10,1,1520,1490,-312,-640,-17040,44,35,-31,0
S,3824427,kup,10,1,1520,1490,-408,-520,-17032,44,22,-31,0
S,3834427,kup,10,1,1520,1490,-288,-480,-17232,39,15,-32,0
S,3844427,kup,10,1,1520,1490,-280,-536,-17168,32,11,-24,0
S,3854427,kup,10,1,1520,1490,-384,-568,-17136,41,24,-26,0
S,3864427,kup,10,1,1520,1490,-336,-760,-17096,41,32,-28,0
S,3874427,kup,10,1,1520,1490,-488,-608,-16960,40,32,-26,0
S,3884427,kup,10,1,1520,1490,-368,-616,-17112,32,24,-28,0
S,3894426,kup,10,1,1520,1490,-456,-632,-17168,39,25,-28,0
S,3904426,kup,10,1,1520,1490,-288,-456,-17176,41,26,-30,0
S,3914427,kup,10,1,1520,1490,-384,-472,-17200,46,27,-24,0
S,3924427,kup,10,1,1520,1490,-256,-560,-17192,41,23,-31,0
S,3934427,kup,10,1,1520,1490,-416,-504,-17264,32,23,-28,0
S,3944427,kup,10,1,1520,1490,-344,-520,-17152,27,19,-34,0
S,3954427,kup,10,1,1520,1490,-384,-640,-17192,40,22,-29,0
S,3964427,kup,10,1,1520,1490,-368,-560,-17088,41,19,-35,0
S,3974427,kup,10,1,1520,1490,-504,-600,-16992,42,21,-25,0
E,3974529,kup,11,1,1520,1491,,,,,,,0
S,3975165,kup,11,1,1520,1491,-496,-600,-17152,44,15,-29,0
S,3985154,kup,11,1,1520,1491,-384,-592,-16960,37,20,-30,0
S,3995153,kup,11,1,1520,1491,-552,-680,-17184,36,19,-32,0
S,4005153,kup,11,1,1520,1491,-312,-504,-17080,39,22,-29,0
S,4015153,kup,11,1,1520,1491,-352,-536,-17040,35,22,-33,0
S,4025153,kup,11,1,1520,1491,-392,-640,-17168,44,25,-30,0
S,4035153,kup,11,1,1520,1491,-440,-440,-17136,38,17,-27,0
S,4045153,kup,11,1,1520,1491,-440,-520,-17040,39,17,-24,0
S,4055153,kup,11,1,1520,1491,-296,-608,-17048,38,22,-31,0
S,4065153,kup,11,1,1520,1491,-448,-704,-17152,44,24,-28,0
S,4075152,kup,11,1,1520,1491,-224,-536,-17168,41,20,-30,0
S,4085153,kup,11,1,1520,1491,-352,-520,-17160,37,26,-25,0
S,4095153,kup,11,1,1520,1491,-312,-560,-17096,32,22,-32,0
S,4105153,kup,11,1,1520,1491,-344,-472,-17104,40,22,-29,0
S,4115153,kup,11,1,1520,1491,-416,-568,-17168,38,27,-29,0
S,4125152,kup,11,1,1520,1491,-320,-528,-17056,40,27,-28,0
S,4135153,kup,11,1,1520,1491,-304,-504,-17080,36,24,-31,0
S,4145153,kup,11,1,1520,1491,-368,-568,-17096,32,26,-28,0
S,4155153,kup,11,1,1520,1491,-384,-520,-17104,38,23,-24,0
S,4165153,kup,11,1,1520,1491,-344,-568,-17048,39,24,-29,0
S,4175153,kup,11,1,1520,1491,-408,-472,-16968,38,27,-27,0
S,4185153,kup,11,1,1520,1491,-336,-544,-17080,41,22,-28,0
S,4195153,kup,11,1,1520,1491,-488,-592,-17112,41,21,-35,0
S,4205153,kup,11,1,1520,1491,-336,-488,-17240,37,24,-32,0
S,4215153,kup,11,1,1520,1491,-392,-608,-17168,36,24,-29,0
S,4225152,kup,11,1,1520,1491,-376,-552,-17080,35,22,-31,0
E,4225255,kup,12,1,1520,1492,,,,,,,0
S,4225887,kup,12,1,1520,1492,-360,-552,-16992,42,26,-30,0
S,4235876,kup,12,1,1520,1492,-328,-640,-17040,40,26,-28,0
S,4245875,kup,12,1,1520,1492,-408,-552,-17128,33,22,-30,0
S,4255875,kup,12,1,1520,1492,-400,-400,-17088,39,26,-26,0
S,4265875,kup,12,1,1520,1492,-384,-520,-17088,39,27,-35,0
S,4275875,kup,12,1,1520,1492,-352,-544,-17080,40,15,-23,0
S,4285875,kup,12,1,1520,1492,-536,-568,-17080,44,22,-29,0
S,4295875,kup,12,1,1520,1492,-448,-552,-17200,35,23,-30,0
S,4305875,kup,12,1,1520,1492,-488,-592,-17080,38,24,-25,0
S,4315875,kup,12,1,1520,1492,-328,-536,-17112,40,19,-33,0
S,4325875,kup,12,1,1520,1492,-424,-528,-17096,37,23,-32,0
S,4335875,kup,12,1,1520,1492,-384,-632,-17168,40,25,-27,0
S,4345875,kup,12,1,1520,1492,-360,-528,-17136,34,23,-31,0
S,4355875,kup,12,1,1520,1492,-448,-456,-17056,40,22,-28,0
S,4365875,kup,12,1,1520,1492,-424,-560,-17056,41,17,-28,0
S,4375875,kup,12,1,1520,1492,-296,-632,-17112,39,24,-30,0
S,4385875,kup,12,1,1520,1492,-312,-624,-17232,40,29,-28,0
S,4395875,kup,12,1,1520,1492,-472,-536,-17120,37,22,-33,0
S,4405875,kup,12,1,1520,1492,-352,-560,-17096,35,24,-25,0
S,4415875,kup,12,1,1520,1492,-560,-568,-17120,41,23,-25,0
S,4425875,kup,12,1,1520,1492,-416,-560,-17080,40,24,-26,0
S,4435875,kup,12,1,1520,1492,-360,-544,-17112,39,25,-32,0
S,4445875,kup,12,1,1520,1492,-240,-576,-17136,35,24,-31,0
S,4455875,kup,12,1,1520,1492,-352,-496,-17032,40,25,-29,0
S,4465875,kup,12,1,1520,1492,-400,-544,-17136,33,22,-28,0
S,4475875,kup,12,1,1520,1492,-592,-496,-17272,37,20,-31,0
E,4475978,kup,13,1,1520,1493,,,,,,,0
S,4476613,kup,13,1,1520,1493,-432,-600,-17296,34,22,-34,0
S,4486598,kup,13,1,1520,1493,-376,-648,-17240,36,23,-32,0
S,4496597,kup,13,1,1520,1493,-344,-448,-17224,36,17,-31,0
S,4506597,kup,13,1,1520,1493,-416,-464,-17032,45,18,-30,0
S,4516596,kup,13,1,1520,1493,-336,-520,-17008,36,25,-31,0
S,4526596,kup,13,1,1520,1493,-432,-512,-17312,39,25,-25,0
S,4536596,kup,13,1,1520,1493,-376,-440,-17200,40,22,-33,0
S,4546597,kup,13,1,1520,1493,-264,-608,-17104,41,23,-26,0
S,4556597,kup,13,1,1520,1493,-480,-560,-17152,38,21,-32,0
S,4566597,kup,13,1,1520,1493,-480,-560,-17224,41,23,-28,0
S,4576597,kup,13,1,1520,1493,-480,-512,-16992,39,26,-27,0
S,4586597,kup,13,1,1520,1493,-440,-600,-17032,36,24,-33,0
S,4596597,kup,13,1,1520,1493,-400,-464,-17096,35,20,-29,0
S,4606597,kup,13,1,1520,1493,-392,-560,-17120,29,23,-24,0
S,4616596,kup,13,1,1520,1493,-336,-528,-17144,46,25,-34,0
S,4626597,kup,13,1,1520,1493,-488,-424,-17040,40,18,-32,0
S,4636596,kup,13,1,1520,1493,-432,-624,-17048,43,26,-25,0
S,4646597,kup,13,1,1520,1493,-440,-528,-17096,34,25,-31,0
