t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785433858.8193328,idle_pre,0,1000,1000,0.0,0.0,52909156,1000,1000,1000,1000,0,0,0,0
1785433858.8420813,idle_pre,0,1000,1000,0.0,0.0,52930072,1000,1000,1000,1000,0,0,0,0
1785433858.8592188,idle_pre,0,1000,1000,0.0,0.0,52949535,1000,1000,1000,1000,0,0,0,0
1785433858.880289,idle_pre,0,1000,1000,0.0,0.0,52972022,1000,1000,1000,1000,0,0,0,0
1785433858.8987505,idle_pre,0,1000,1000,0.0,0.0,52989968,1000,1000,1000,1000,0,0,0,0
1785433858.9191988,idle_pre,0,1000,1000,0.0,0.0,53009433,1000,1000,1000,1000,0,0,0,0
1785433858.9445636,idle_pre,0,1000,1000,0.0,0.0,53031890,1000,1000,1000,1000,0,0,0,0
1785433858.9587288,idle_pre,0,1000,1000,0.0,0.0,53049856,1000,1000,1000,1000,0,0,0,0
1785433858.9791794,idle_pre,0,1000,1000,0.0,0.0,53069328,1000,1000,1000,1000,0,0,0,0
1785433859.0001993,idle_pre,0,1000,1000,0.0,0.0,53091786,1000,1000,1000,1000,0,0,0,0
1785433859.0187616,idle_pre,0,1000,1000,0.0,0.0,53109751,1000,1000,1000,1000,0,0,0,0
1785433859.043207,idle_pre,0,1000,1000,0.0,0.0,53130717,1000,1000,1000,1000,0,0,0,0
1785433859.0601823,idle_pre,0,1000,1000,0.0,0.0,53150191,1000,1000,1000,1000,0,0,0,0
1785433859.0797007,idle_pre,0,1000,1000,0.0,0.0,53171303,1000,1000,1000,1000,0,0,0,0
1785433859.1002543,idle_pre,0,1000,1000,0.0,0.0,53190616,1000,1000,1000,1000,0,0,0,0
1785433859.1187882,idle_pre,0,1000,1000,0.0,0.0,53210077,1000,1000,1000,1000,0,0,0,0
1785433859.1434207,idle_pre,0,1000,1000,0.0,0.0,53231083,1000,1000,1000,1000,0,0,0,0
1785433859.1602278,idle_pre,0,1000,1000,0.0,0.0,53250512,1000,1000,1000,1000,0,0,0,0
1785433859.1787539,idle_pre,0,1000,1000,0.0,0.0,53269977,1000,1000,1000,1000,0,0,0,0
1785433859.1992362,idle_pre,0,1000,1000,0.0,0.0,53290981,1000,1000,1000,1000,0,0,0,0
1785433859.2207649,idle_pre,0,1000,1000,0.0,0.0,53310396,1000,1000,1000,1000,0,0,0,0
1785433859.2426288,idle_pre,0,1000,1000,0.0,0.0,53328416,1000,1000,1000,1000,0,0,0,0
1785433859.2591965,idle_pre,0,1000,1000,0.0,0.0,53350874,1000,1000,1000,1000,0,0,0,0
1785433859.2802088,idle_pre,0,1000,1000,0.0,0.0,53370293,1000,1000,1000,1000,0,0,0,0
1785433859.2988548,idle_pre,0,1000,1000,0.0,0.0,53388304,1000,1000,1000,1000,0,0,0,0
1785433859.3191917,idle_pre,0,1000,1000,0.0,0.0,53410766,1000,1000,1000,1000,0,0,0,0
1785433859.3445892,idle_pre,0,1000,1000,0.0,0.0,53430191,1000,1000,1000,1000,0,0,0,0
1785433859.359165,idle_pre,0,1000,1000,0.0,0.0,53451152,1000,1000,1000,1000,0,0,0,0
1785433859.380192,idle_pre,0,1000,1000,0.0,0.0,53470665,1000,1000,1000,1000,0,0,0,0
1785433859.398737,idle_pre,0,1000,1000,0.0,0.0,53490149,1000,1000,1000,1000,0,0,0,0
1785433859.4192119,idle_pre,0,1000,1000,0.0,0.0,53511103,1000,1000,1000,1000,0,0,0,0
1785433859.4439704,idle_pre,0,1000,1000,0.0,0.0,53533510,1000,1000,1000,1000,0,0,0,0
1785433859.459194,idle_pre,0,1000,1000,0.0,0.0,53549980,1000,1000,1000,1000,0,0,0,0
1785433859.4796455,idle_pre,0,1000,1000,0.0,0.0,53567992,1000,1000,1000,1000,0,0,0,0
1785433859.4987786,idle_pre,0,1000,1000,0.0,0.0,53590448,1000,1000,1000,1000,0,0,0,0
1785433859.5202181,idle_pre,0,1000,1000,0.0,0.0,53611373,1000,1000,1000,1000,0,0,0,0
1785433859.5427294,idle_pre,0,1000,1000,0.0,0.0,53630836,1000,1000,1000,1000,0,0,0,0
1785433859.5602136,idle_pre,0,1000,1000,0.0,0.0,53650352,1000,1000,1000,1000,0,0,0,0
1785433859.5787742,idle_pre,0,1000,1000,0.0,0.0,53668268,1000,1000,1000,1000,0,0,0,0
1785433859.5993931,idle_pre,0,1000,1000,0.0,0.0,53690730,1000,1000,1000,1000,0,0,0,0
