t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785433858.8259032,idle_pre,0,1000,1000,0.0,0.0,7272235,-1.239,-1.704,-1.208,0.114,-0.035,-0.017,0.059187999999999796,0.033846000000000265,0.17019400000000084,-0.004358000000000015,0.012555999999999956,-0.0013700000000000448,20,21
1785433858.825918,idle_pre,0,1000,1000,0.0,0.0,7272255,-1.56,-1.542,-1.307,0.105,-0.068,-0.014,-0.26181200000000016,0.1958460000000002,0.07119400000000087,-0.013358000000000023,-0.020444000000000045,0.0016299999999999561,20,20
1785433858.8259292,idle_pre,0,1000,1000,0.0,0.0,7272275,-0.898,-1.981,-1.383,0.14,-0.016,-0.021,0.4001879999999999,-0.24315399999999987,-0.0048059999999992,0.021641999999999995,0.03155599999999996,-0.005370000000000045,19,19
1785433858.8760073,idle_pre,0,1000,1000,0.0,0.0,7272295,-0.8270000000000001,-1.983,-1.268,0.134,-0.01,-0.013000000000000001,0.47118799999999983,-0.24515399999999987,0.11019400000000079,0.01564199999999999,0.03755599999999996,0.0026299999999999553,20,20
1785433858.8760195,idle_pre,0,1000,1000,0.0,0.0,7272315,-1.352,-1.418,-1.371,0.084,-0.046,-0.004,-0.05381200000000019,0.3198460000000003,0.007194000000000811,-0.034358000000000014,0.0015559999999999602,0.011629999999999956,21,21
1785433858.9261115,idle_pre,0,1000,1000,0.0,0.0,7272335,-1.232,-1.855,-1.3860000000000001,0.13,-0.043000000000000003,-0.017,0.06618799999999991,-0.11715399999999976,-0.0078059999999993135,0.011641999999999986,0.004555999999999956,-0.0013700000000000448,19,19
1785433858.926128,idle_pre,0,1000,1000,0.0,0.0,7272355,-1.281,-1.821,-1.293,0.124,-0.047,-0.015,0.01718799999999998,-0.08315399999999973,0.08519400000000088,0.00564199999999998,0.0005559999999999593,0.000629999999999957,20,20
1785433858.926139,idle_pre,0,1000,1000,0.0,0.0,7272375,-1.4000000000000001,-1.868,-1.419,0.124,-0.052000000000000005,-0.016,-0.10181200000000024,-0.13015399999999988,-0.04080599999999923,0.00564199999999998,-0.004444000000000045,-0.0003700000000000439,21,21
1785433858.9762304,idle_pre,0,1000,1000,0.0,0.0,7272395,-1.441,-1.643,-1.403,0.111,-0.058,-0.016,-0.14281200000000016,0.09484600000000021,-0.024805999999999218,-0.007358000000000017,-0.010444000000000044,-0.0003700000000000439,19,19
1785433858.9762442,idle_pre,0,1000,1000,0.0,0.0,7272415,-1.695,-1.548,-1.54,0.107,-0.074,-0.013000000000000001,-0.39681200000000016,0.18984600000000018,-0.16180599999999923,-0.01135800000000002,-0.026444000000000037,0.0026299999999999553,20,20
1785433859.026326,idle_pre,0,1000,1000,0.0,0.0,7272435,-1.219,-1.982,-1.379,0.138,-0.042,-0.019,0.07918799999999981,-0.24415399999999976,-0.0008059999999991962,0.019641999999999993,0.005555999999999957,-0.003370000000000043,21,21
1785433859.0263386,idle_pre,0,1000,1000,0.0,0.0,7272455,-0.872,-2.02,-1.174,0.139,-0.016,-0.017,0.4261879999999999,-0.2821539999999998,0.20419400000000087,0.020641999999999994,0.03155599999999996,-0.0013700000000000448,19,19
1785433859.0263493,idle_pre,0,1000,1000,0.0,0.0,7272475,-1.045,-1.776,-1.309,0.11800000000000001,-0.03,-0.014,0.25318799999999997,-0.0381539999999998,0.06919400000000087,-0.0003580000000000111,0.01755599999999996,0.0016299999999999561,20,20
1785433859.0765572,idle_pre,0,1000,1000,0.0,0.0,7272495,-1.212,-1.802,-1.318,0.127,-0.04,-0.016,0.08618799999999993,-0.06415399999999982,0.06019400000000075,0.008641999999999983,0.007555999999999959,-0.0003700000000000439,21,20
1785433859.0766027,idle_pre,0,1000,1000,0.0,0.0,7272515,-1.547,-1.714,-1.254,0.114,-0.074,-0.017,-0.24881200000000003,0.023846000000000256,0.1241940000000008,-0.004358000000000015,-0.026444000000000037,-0.0013700000000000448,19,19
1785433859.1267962,idle_pre,0,1000,1000,0.0,0.0,7272535,-1.2550000000000001,-1.86,-1.233,0.125,-0.041,-0.015,0.04318799999999978,-0.12215399999999987,0.1451940000000007,0.006641999999999981,0.006555999999999958,0.000629999999999957,20,21
1785433859.1268332,idle_pre,0,1000,1000,0.0,0.0,7272555,-1.419,-1.863,-1.37,0.126,-0.056,-0.017,-0.12081200000000014,-0.12515399999999977,0.0081940000000007,0.007641999999999982,-0.008444000000000042,-0.0013700000000000448,20,20
1785433859.1268475,idle_pre,0,1000,1000,0.0,0.0,7272575,-1.422,-1.8880000000000001,-1.374,0.132,-0.053,-0.019,-0.12381200000000003,-0.1501539999999999,0.004194000000000697,0.013641999999999987,-0.005444000000000039,-0.003370000000000043,19,19
1785433859.1769915,idle_pre,0,1000,1000,0.0,0.0,7272595,-1.367,-1.649,-1.564,0.109,-0.055,-0.015,-0.0688120000000001,0.0888460000000002,-0.18580599999999925,-0.009358000000000019,-0.007444000000000041,0.000629999999999957,21,20
1785433859.17702,idle_pre,0,1000,1000,0.0,0.0,7272615,-1.442,-1.693,-1.438,0.113,-0.056,-0.017,-0.14381200000000005,0.044846000000000164,-0.05980599999999914,-0.0053580000000000155,-0.008444000000000042,-0.0013700000000000448,20,21
1785433859.2273455,idle_pre,0,1000,1000,0.0,0.0,7272635,-1.175,-1.623,-1.2610000000000001,0.105,-0.047,-0.017,0.12318799999999985,0.11484600000000023,0.11719400000000069,-0.013358000000000023,0.0005559999999999593,-0.0013700000000000448,19,19
1785433859.2274027,idle_pre,0,1000,1000,0.0,0.0,7272655,-1.1,-1.69,-1.274,0.114,-0.033,-0.013000000000000001,0.1981879999999998,0.04784600000000028,0.10419400000000079,-0.004358000000000015,0.014555999999999958,0.0026299999999999553,20,20
1785433859.2274241,idle_pre,0,1000,1000,0.0,0.0,7272675,-1.428,-1.705,-1.417,0.113,-0.06,-0.013000000000000001,-0.12981200000000004,0.03284600000000015,-0.03880599999999923,-0.0053580000000000155,-0.012444000000000038,0.0026299999999999553,21,21
1785433859.2775633,idle_pre,0,1000,1000,0.0,0.0,7272695,-1.354,-1.669,-1.303,0.114,-0.045,-0.015,-0.055812000000000195,0.06884600000000018,0.07519400000000087,-0.004358000000000015,0.002555999999999961,0.000629999999999957,19,19
1785433859.2775834,idle_pre,0,1000,1000,0.0,0.0,7272715,-1.166,-1.931,-1.356,0.127,-0.041,-0.016,0.13218799999999997,-0.19315399999999983,0.022194000000000713,0.008641999999999983,0.006555999999999958,-0.0003700000000000439,20,20
1785433859.3276782,idle_pre,0,1000,1000,0.0,0.0,7272735,-1.901,-1.659,-1.5050000000000001,0.112,-0.08600000000000001,-0.013000000000000001,-0.6028120000000001,0.0788460000000002,-0.1268059999999993,-0.006358000000000016,-0.03844400000000005,0.0026299999999999553,21,21
1785433859.3276947,idle_pre,0,1000,1000,0.0,0.0,7272755,-1.1440000000000001,-1.819,-1.27,0.125,-0.037,-0.017,0.15418799999999977,-0.08115399999999973,0.10819400000000079,0.006641999999999981,0.010555999999999961,-0.0013700000000000448,19,19
1785433859.3277059,idle_pre,0,1000,1000,0.0,0.0,7272775,-1.724,-1.67,-1.5110000000000001,0.117,-0.08,-0.015,-0.4258120000000001,0.0678460000000003,-0.1328059999999993,-0.001358000000000012,-0.03244400000000004,0.000629999999999957,20,20
1785433859.3778133,idle_pre,0,1000,1000,0.0,0.0,7272795,-0.861,-1.821,-1.246,0.11800000000000001,-0.006,-0.008,0.4371879999999999,-0.08315399999999973,0.1321940000000008,-0.0003580000000000111,0.04155599999999996,0.007629999999999956,21,21
