rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
E,16446,zero,-1,0,1520,1520,,,,,,,0
S,1519953,zero,-1,0,1520,1520,-328,-1136,-17224,33,22,-27,0
S,1524899,zero,-1,0,1520,1520,-376,-944,-17040,40,23,-26,0
S,1529898,zero,-1,0,1520,1520,-360,-1024,-17112,38,19,-28,0
S,1534896,zero,-1,0,1520,1520,-376,-928,-17128,43,25,-30,0
S,1539898,zero,-1,0,1520,1520,-464,-976,-17176,45,20,-26,0
S,1544897,zero,-1,0,1520,1520,-400,-1064,-17080,40,20,-28,0
S,1549898,zero,-1,0,1520,1520,-440,-1024,-17104,37,26,-35,0
S,1554897,zero,-1,0,1520,1520,-392,-1008,-16984,36,26,-27,0
S,1559898,zero,-1,0,1520,1520,-392,-1008,-17128,38,25,-24,0
S,1564897,zero,-1,0,1520,1520,-208,-1024,-17232,37,20,-23,0
S,1569898,zero,-1,0,1520,1520,-352,-872,-17176,36,22,-28,0
S,1574897,zero,-1,0,1520,1520,-392,-968,-17072,38,24,-23,0
S,1579898,zero,-1,0,1520,1520,-328,-960,-17072,39,23,-28,0
S,1584897,zero,-1,0,1520,1520,-496,-1024,-17104,34,18,-30,0
S,1589897,zero,-1,0,1520,1520,-360,-936,-17232,32,20,-32,0
S,1594896,zero,-1,0,1520,1520,-416,-1032,-17024,40,23,-27,0
S,1599898,zero,-1,0,1520,1520,-336,-792,-17064,42,23,-22,0
S,1604897,zero,-1,0,1520,1520,-304,-1024,-17136,40,20,-28,0
S,1609897,zero,-1,0,1520,1520,-376,-888,-17040,43,22,-28,0
S,1614896,zero,-1,0,1520,1520,-344,-992,-17192,40,23,-35,0
S,1619898,zero,-1,0,1520,1520,-352,-896,-16992,40,26,-31,0
S,1624897,zero,-1,0,1520,1520,-280,-984,-17000,35,25,-32,0
S,1629898,zero,-1,0,1520,1520,-256,-960,-17064,37,27,-31,0
S,1634896,zero,-1,0,1520,1520,-304,-1096,-16992,34,28,-31,0
S,1639898,zero,-1,0,1520,1520,-344,-936,-17128,35,27,-27,0
S,1644897,zero,-1,0,1520,1520,-408,-1024,-17168,37,26,-28,0
S,1649897,zero,-1,0,1520,1520,-368,-952,-17080,38,20,-27,0
S,1654896,zero,-1,0,1520,1520,-408,-1016,-17072,37,19,-28,0
S,1659898,zero,-1,0,1520,1520,-376,-976,-17072,37,21,-24,0
S,1664896,zero,-1,0,1520,1520,-320,-1080,-16872,40,23,-26,0
S,1669898,zero,-1,0,1520,1520,-408,-928,-16984,33,23,-34,0
S,1674897,zero,-1,0,1520,1520,-408,-936,-17104,36,19,-27,0
S,1679898,zero,-1,0,1520,1520,-312,-1048,-17040,41,20,-32,0
S,1684896,zero,-1,0,1520,1520,-456,-1000,-16984,37,25,-31,0
S,1689898,zero,-1,0,1520,1520,-400,-952,-17128,39,21,-31,0
S,1694896,zero,-1,0,1520,1520,-304,-1096,-17080,38,25,-28,0
S,1699897,zero,-1,0,1520,1520,-312,-1008,-17224,41,22,-29,0
S,1704897,zero,-1,0,1520,1520,-424,-992,-17144,43,25,-27,0
S,1709898,zero,-1,0,1520,1520,-328,-936,-17104,36,31,-31,0
S,1714897,zero,-1,0,1520,1520,-368,-1008,-17080,37,25,-31,0
S,1719898,zero,-1,0,1520,1520,-432,-992,-17184,38,20,-24,0
S,1724896,zero,-1,0,1520,1520,-384,-1000,-17032,47,21,-28,0
S,1729898,zero,-1,0,1520,1520,-424,-984,-17048,40,21,-25,0
S,1734897,zero,-1,0,1520,1520,-232,-984,-16936,36,18,-28,0
S,1739898,zero,-1,0,1520,1520,-432,-1016,-17160,33,24,-26,0
S,1744896,zero,-1,0,1520,1520,-248,-968,-17224,31,21,-30,0
S,1749898,zero,-1,0,1520,1520,-488,-912,-17208,37,23,-32,0
S,1754896,zero,-1,0,1520,1520,-320,-920,-17128,38,19,-25,0
S,1759898,zero,-1,0,1520,1520,-232,-1056,-17224,32,22,-33,0
S,1764897,zero,-1,0,1520,1520,-424,-1080,-17176,38,23,-27,0
S,1769898,zero,-1,0,1520,1520,-504,-960,-16992,45,29,-25,0
S,1774897,zero,-1,0,1520,1520,-328,-1008,-17072,36,28,-29,0
S,1779898,zero,-1,0,1520,1520,-312,-912,-17016,39,26,-28,0
S,1784897,zero,-1,0,1520,1520,-328,-968,-17032,38,31,-31,0
S,1789898,zero,-1,0,1520,1520,-472,-1040,-17024,37,25,-31,0
S,1794896,zero,-1,0,1520,1520,-344,-936,-17192,32,22,-24,0
S,1799898,zero,-1,0,1520,1520,-408,-920,-17024,34,20,-31,0
S,1804897,zero,-1,0,1520,1520,-400,-888,-17176,38,28,-31,0
S,1809898,zero,-1,0,1520,1520,-400,-928,-17136,39,19,-26,0
S,1814896,zero,-1,0,1520,1520,-360,-1040,-16984,43,26,-29,0
S,1819898,zero,-1,0,1520,1520,-408,-1008,-17176,37,21,-27,0
S,1824896,zero,-1,0,1520,1520,-392,-1032,-17112,44,22,-32,0
S,1829898,zero,-1,0,1520,1520,-504,-1080,-17032,41,25,-30,0
S,1834897,zero,-1,0,1520,1520,-392,-864,-17016,39,28,-26,0
S,1839898,zero,-1,0,1520,1520,-328,-1040,-17120,41,22,-32,0
S,1844897,zero,-1,0,1520,1520,-368,-936,-17200,36,22,-31,0
S,1849898,zero,-1,0,1520,1520,-424,-1112,-17080,29,20,-24,0
S,1854897,zero,-1,0,1520,1520,-448,-1032,-17080,33,26,-29,0
S,1859898,zero,-1,0,1520,1520,-480,-1048,-17104,39,20,-28,0
S,1864897,zero,-1,0,1520,1520,-480,-936,-17200,40,27,-31,0
S,1869898,zero,-1,0,1520,1520,-384,-920,-17040,43,31,-32,0
S,1874897,zero,-1,0,1520,1520,-360,-960,-17048,41,27,-34,0
S,1879898,zero,-1,0,1520,1520,-400,-984,-17184,38,22,-30,0
S,1884897,zero,-1,0,1520,1520,-416,-1112,-16968,42,19,-23,0
S,1889897,zero,-1,0,1520,1520,-264,-968,-17104,38,25,-30,0
S,1894897,zero,-1,0,1520,1520,-376,-1024,-17184,34,21,-26,0
S,1899898,zero,-1,0,1520,1520,-264,-952,-17096,40,22,-30,0
S,1904896,zero,-1,0,1520,1520,-416,-1000,-17128,35,23,-30,0
S,1909898,zero,-1,0,1520,1520,-336,-1104,-17120,35,23,-31,0
S,1914897,zero,-1,0,1520,1520,-368,-1008,-17152,40,24,-27,0
S,1919898,zero,-1,0,1520,1520,-344,-1080,-17000,41,24,-29,0
S,1924896,zero,-1,0,1520,1520,-256,-1040,-17040,42,19,-31,0
S,1929898,zero,-1,0,1520,1520,-384,-976,-17160,39,21,-27,0
S,1934897,zero,-1,0,1520,1520,-432,-968,-17096,40,19,-27,0
S,1939898,zero,-1,0,1520,1520,-336,-1024,-17088,37,19,-28,0
S,1944897,zero,-1,0,1520,1520,-368,-920,-17128,30,26,-29,0
S,1949898,zero,-1,0,1520,1520,-416,-976,-17080,32,23,-25,0
S,1954897,zero,-1,0,1520,1520,-416,-1008,-17072,30,20,-30,0
S,1959898,zero,-1,0,1520,1520,-232,-968,-17104,35,25,-26,0
S,1964896,zero,-1,0,1520,1520,-416,-1016,-17208,48,24,-24,0
S,1969897,zero,-1,0,1520,1520,-400,-960,-17136,47,26,-25,0
S,1974897,zero,-1,0,1520,1520,-392,-984,-17120,45,25,-28,0
S,1979898,zero,-1,0,1520,1520,-344,-920,-17112,41,26,-27,0
S,1984897,zero,-1,0,1520,1520,-392,-936,-17096,38,25,-24,0
S,1989898,zero,-1,0,1520,1520,-424,-1080,-17144,41,17,-32,0
S,1994896,zero,-1,0,1520,1520,-456,-1048,-17096,37,20,-31,0
S,1999898,zero,-1,0,1520,1520,-392,-968,-17072,38,23,-31,0
S,2004896,zero,-1,0,1520,1520,-464,-984,-17160,40,22,-29,0
S,2009898,zero,-1,0,1520,1520,-480,-1040,-17112,39,25,-27,0
S,2014896,zero,-1,0,1520,1520,-400,-1008,-17152,40,25,-28,0
S,2019898,zero,-1,0,1520,1520,-384,-888,-17168,38,20,-27,0
S,2024896,zero,-1,0,1520,1520,-264,-1072,-17208,39,22,-25,0
S,2029898,zero,-1,0,1520,1520,-328,-904,-17096,37,26,-28,0
S,2034896,zero,-1,0,1520,1520,-336,-1104,-17136,37,22,-31,0
S,2039898,zero,-1,0,1520,1520,-296,-976,-17128,34,20,-34,0
S,2044897,zero,-1,0,1520,1520,-296,-1080,-17072,32,28,-30,0
S,2049898,zero,-1,0,1520,1520,-400,-848,-17088,34,24,-31,0
S,2054897,zero,-1,0,1520,1520,-312,-992,-17080,37,24,-27,0
S,2059898,zero,-1,0,1520,1520,-328,-1000,-17008,42,26,-31,0
S,2064897,zero,-1,0,1520,1520,-352,-944,-17080,39,23,-25,0
S,2069898,zero,-1,0,1520,1520,-312,-1040,-17168,36,22,-31,0
S,2074896,zero,-1,0,1520,1520,-296,-1008,-17120,36,23,-31,0
S,2079898,zero,-1,0,1520,1520,-416,-1032,-17064,37,27,-32,0
S,2084897,zero,-1,0,1520,1520,-296,-952,-17056,43,21,-29,0
S,2089898,zero,-1,0,1520,1520,-336,-816,-17088,39,23,-31,0
S,2094896,zero,-1,0,1520,1520,-424,-984,-17016,36,27,-28,0
S,2099898,zero,-1,0,1520,1520,-440,-1008,-17048,39,23,-27,0
S,2104897,zero,-1,0,1520,1520,-440,-984,-17184,36,23,-25,0
S,2109898,zero,-1,0,1520,1520,-432,-992,-17024,33,17,-26,0
S,2114897,zero,-1,0,1520,1520,-328,-896,-17096,36,19,-29,0
S,2119898,zero,-1,0,1520,1520,-416,-864,-17192,40,21,-32,0
S,2124897,zero,-1,0,1520,1520,-344,-1088,-17176,42,24,-31,0
S,2129897,zero,-1,0,1520,1520,-352,-1064,-17104,34,26,-31,0
S,2134897,zero,-1,0,1520,1520,-288,-1008,-17088,37,20,-29,0
S,2139898,zero,-1,0,1520,1520,-344,-984,-17096,34,19,-31,0
S,2144896,zero,-1,0,1520,1520,-328,-928,-16992,40,20,-30,0
S,2149898,zero,-1,0,1520,1520,-440,-1096,-16984,36,21,-26,0
S,2154897,zero,-1,0,1520,1520,-512,-920,-17120,37,23,-31,0
S,2159898,zero,-1,0,1520,1520,-248,-984,-17040,40,25,-26,0
S,2164897,zero,-1,0,1520,1520,-392,-1008,-17120,40,25,-27,0
S,2169898,zero,-1,0,1520,1520,-368,-992,-17104,41,21,-33,0
S,2174896,zero,-1,0,1520,1520,-448,-880,-17008,41,21,-33,0
S,2179898,zero,-1,0,1520,1520,-272,-1096,-17136,35,25,-27,0
S,2184896,zero,-1,0,1520,1520,-336,-1000,-17128,36,24,-30,0
S,2189898,zero,-1,0,1520,1520,-376,-1096,-17024,39,25,-26,0
S,2194897,zero,-1,0,1520,1520,-408,-992,-17112,37,24,-28,0
S,2199898,zero,-1,0,1520,1520,-416,-1072,-16968,45,20,-34,0
S,2204896,zero,-1,0,1520,1520,-392,-992,-17096,40,24,-30,0
S,2209898,zero,-1,0,1520,1520,-368,-936,-17176,43,25,-28,0
S,2214897,zero,-1,0,1520,1520,-384,-944,-17192,42,20,-30,0
S,2219898,zero,-1,0,1520,1520,-488,-1056,-17240,34,24,-25,0
S,2224897,zero,-1,0,1520,1520,-360,-912,-16976,40,27,-27,0
S,2229898,zero,-1,0,1520,1520,-392,-1048,-17000,38,24,-32,0
S,2234897,zero,-1,0,1520,1520,-216,-936,-17032,37,18,-27,0
S,2239898,zero,-1,0,1520,1520,-376,-1152,-17024,36,26,-31,0
S,2244897,zero,-1,0,1520,1520,-344,-896,-17040,32,19,-28,0
S,2249898,zero,-1,0,1520,1520,-392,-1040,-17160,37,26,-28,0
S,2254897,zero,-1,0,1520,1520,-360,-1072,-17080,38,22,-31,0
S,2259898,zero,-1,0,1520,1520,-304,-1040,-17080,33,22,-29,0
S,2264896,zero,-1,0,1520,1520,-360,-1064,-17064,35,26,-29,0
S,2269898,zero,-1,0,1520,1520,-384,-1072,-17120,41,27,-30,0
S,2274897,zero,-1,0,1520,1520,-496,-976,-17224,38,22,-31,0
S,2279898,zero,-1,0,1520,1520,-368,-1048,-17080,35,29,-29,0
S,2284897,zero,-1,0,1520,1520,-440,-1008,-17152,38,24,-31,0
S,2289898,zero,-1,0,1520,1520,-376,-1008,-17104,41,19,-27,0
S,2294896,zero,-1,0,1520,1520,-352,-1016,-17088,34,22,-30,0
S,2299898,zero,-1,0,1520,1520,-400,-1048,-16944,30,18,-32,0
S,2304897,zero,-1,0,1520,1520,-328,-968,-17024,34,22,-29,0
S,2309898,zero,-1,0,1520,1520,-296,-1024,-17032,34,21,-28,0
S,2314897,zero,-1,0,1520,1520,-288,-928,-17112,42,25,-27,0
S,2319898,zero,-1,0,1520,1520,-336,-896,-17016,46,19,-33,0
S,2324896,zero,-1,0,1520,1520,-424,-920,-17072,43,25,-27,0
S,2329898,zero,-1,0,1520,1520,-472,-984,-17096,38,27,-31,0
S,2334896,zero,-1,0,1520,1520,-288,-1048,-16960,35,20,-23,0
S,2339898,zero,-1,0,1520,1520,-344,-992,-17032,36,23,-35,0
S,2344897,zero,-1,0,1520,1520,-384,-968,-17024,36,25,-33,0
S,2349898,zero,-1,0,1520,1520,-384,-912,-17072,38,27,-24,0
S,2354897,zero,-1,0,1520,1520,-352,-1032,-17056,42,25,-29,0
S,2359898,zero,-1,0,1520,1520,-248,-1024,-17104,39,26,-33,0
S,2364896,zero,-1,0,1520,1520,-368,-1024,-17168,34,18,-34,0
S,2369898,zero,-1,0,1520,1520,-344,-1032,-17136,40,25,-28,0
S,2374897,zero,-1,0,1520,1520,-360,-944,-17072,42,21,-28,0
S,2379898,zero,-1,0,1520,1520,-336,-1000,-17080,34,23,-29,0
S,2384897,zero,-1,0,1520,1520,-272,-904,-17104,43,27,-27,0
S,2389898,zero,-1,0,1520,1520,-408,-992,-16888,40,22,-30,0
S,2394897,zero,-1,0,1520,1520,-440,-1088,-17096,36,24,-31,0
S,2399898,zero,-1,0,1520,1520,-272,-1016,-17128,39,22,-28,0
S,2404896,zero,-1,0,1520,1520,-472,-1040,-17112,38,23,-28,0
S,2409898,zero,-1,0,1520,1520,-400,-960,-17160,43,28,-30,0
S,2414897,zero,-1,0,1520,1520,-368,-904,-17192,39,23,-26,0
S,2419898,zero,-1,0,1520,1520,-448,-1048,-17104,38,20,-33,0
S,2424897,zero,-1,0,1520,1520,-296,-920,-16960,32,23,-25,0
S,2429898,zero,-1,0,1520,1520,-368,-1008,-17144,37,25,-30,0
S,2434897,zero,-1,0,1520,1520,-376,-1056,-17080,38,25,-28,0
S,2439898,zero,-1,0,1520,1520,-440,-944,-17016,33,23,-31,0
S,2444897,zero,-1,0,1520,1520,-360,-1040,-17144,38,26,-32,0
S,2449898,zero,-1,0,1520,1520,-368,-856,-17080,37,26,-26,0
S,2454897,zero,-1,0,1520,1520,-480,-1048,-17128,34,24,-28,0
S,2459898,zero,-1,0,1520,1520,-408,-1136,-17056,40,20,-28,0
S,2464897,zero,-1,0,1520,1520,-376,-992,-17104,44,19,-30,0
S,2469898,zero,-1,0,1520,1520,-392,-1008,-17104,36,23,-31,0
S,2474896,zero,-1,0,1520,1520,-520,-1040,-17112,38,22,-25,0
S,2479898,zero,-1,0,1520,1520,-384,-880,-17000,33,30,-33,0
S,2484896,zero,-1,0,1520,1520,-336,-928,-17144,40,26,-32,0
S,2489898,zero,-1,0,1520,1520,-352,-984,-17080,35,27,-26,0
S,2494897,zero,-1,0,1520,1520,-304,-1136,-17112,37,22,-31,0
S,2499898,zero,-1,0,1520,1520,-328,-1024,-17112,38,23,-26,0
S,2504897,zero,-1,0,1520,1520,-344,-1128,-16984,40,22,-29,0
S,2509898,zero,-1,0,1520,1520,-328,-1000,-17168,38,21,-28,0
S,2514897,zero,-1,0,1520,1520,-280,-992,-17072,37,19,-27,0
S,2519898,zero,-1,0,1520,1520,-424,-880,-17136,33,28,-28,0
E,2520000,up,-1,0,1370,1520,,,,,,,0
E,4019365,up,0,0,1370,1520,,,,,,,0
S,4019990,up,0,0,1370,1520,2240,-944,-16920,36,24,-28,0
S,4024979,up,0,0,1370,1520,2200,-1000,-16976,40,19,-27,0
S,4029978,up,0,0,1370,1520,2240,-1072,-16936,36,23,-31,0
S,4034978,up,0,0,1370,1520,2192,-1008,-16744,34,16,-29,0
S,4039978,up,0,0,1370,1520,2120,-1024,-17136,41,24,-25,0
S,4044979,up,0,0,1370,1520,2368,-856,-16992,34,20,-27,0
S,4049978,up,0,0,1370,1520,2032,-992,-16896,30,24,-25,0
S,4054978,up,0,0,1370,1520,2264,-824,-16920,42,22,-23,0
S,4059978,up,0,0,1370,1520,2256,-928,-16960,37,26,-28,0
S,4064979,up,0,0,1370,1520,2224,-1000,-16888,37,21,-30,0
S,4069978,up,0,0,1370,1520,2136,-912,-17040,41,26,-32,0
S,4074978,up,0,0,1370,1520,2200,-936,-17024,39,26,-31,0
S,4079978,up,0,0,1370,1520,2360,-1032,-16872,37,23,-35,0
S,4084978,up,0,0,1370,1520,2144,-1048,-17072,34,22,-27,0
S,4089978,up,0,0,1370,1520,2192,-992,-16792,32,25,-29,0
S,4094978,up,0,0,1370,1520,2184,-840,-17080,39,24,-27,0
S,4099978,up,0,0,1370,1520,2168,-960,-16896,36,24,-29,0
S,4104978,up,0,0,1370,1520,2240,-840,-16928,41,22,-27,0
S,4109978,up,0,0,1370,1520,2048,-992,-16816,35,25,-29,0
S,4114978,up,0,0,1370,1520,2288,-992,-17008,34,26,-30,0
S,4119978,up,0,0,1370,1520,2208,-944,-17136,34,23,-28,0
S,4124979,up,0,0,1370,1520,2360,-936,-16936,40,24,-25,0
S,4129978,up,0,0,1370,1520,2120,-872,-17072,41,24,-29,0
S,4134978,up,0,0,1370,1520,2320,-952,-16936,36,22,-25,0
S,4139978,up,0,0,1370,1520,2256,-1016,-16944,36,17,-33,0
S,4144978,up,0,0,1370,1520,2168,-952,-16928,40,18,-30,0
S,4149978,up,0,0,1370,1520,2248,-976,-17040,42,20,-31,0
S,4154978,up,0,0,1370,1520,2200,-992,-17008,33,22,-29,0
S,4159978,up,0,0,1370,1520,2256,-1016,-17016,37,21,-26,0
S,4164978,up,0,0,1370,1520,2128,-1008,-16808,36,25,-29,0
S,4169978,up,0,0,1370,1520,2112,-984,-16896,39,20,-27,0
S,4174978,up,0,0,1370,1520,2232,-1088,-17080,38,26,-29,0
S,4179978,up,0,0,1370,1520,2184,-1064,-16992,34,23,-28,0
S,4184978,up,0,0,1370,1520,2208,-912,-17008,36,24,-27,0
S,4189978,up,0,0,1370,1520,2184,-960,-16992,35,22,-29,0
S,4194978,up,0,0,1370,1520,2240,-976,-16936,38,26,-35,0
S,4199978,up,0,0,1370,1520,2248,-1040,-16984,40,24,-30,0
S,4204978,up,0,0,1370,1520,2240,-936,-16936,37,21,-30,0
S,4209978,up,0,0,1370,1520,2128,-904,-16960,33,25,-34,0
S,4214978,up,0,0,1370,1520,2120,-968,-16888,33,26,-24,0
S,4219978,up,0,0,1370,1520,2224,-1040,-16976,34,20,-33,0
S,4224978,up,0,0,1370,1520,2200,-1096,-16936,41,27,-26,0
S,4229978,up,0,0,1370,1520,2104,-984,-16968,34,22,-26,0
S,4234978,up,0,0,1370,1520,2136,-960,-17000,43,24,-25,0
S,4239978,up,0,0,1370,1520,2280,-992,-16944,36,24,-27,0
S,4244978,up,0,0,1370,1520,2312,-872,-17000,40,22,-29,0
S,4249978,up,0,0,1370,1520,2232,-992,-16728,38,22,-28,0
S,4254978,up,0,0,1370,1520,2256,-936,-17008,36,16,-30,0
S,4259978,up,0,0,1370,1520,2184,-976,-16808,37,22,-25,0
S,4264978,up,0,0,1370,1520,2176,-912,-17016,37,30,-32,0
S,4269978,up,0,0,1370,1520,2232,-1072,-16960,31,25,-32,0
S,4274978,up,0,0,1370,1520,2184,-960,-16984,36,23,-26,0
S,4279978,up,0,0,1370,1520,2184,-952,-17056,38,21,-27,0
S,4284978,up,0,0,1370,1520,2160,-920,-16904,35,20,-37,0
S,4289979,up,0,0,1370,1520,2240,-928,-16928,40,25,-31,0
S,4294978,up,0,0,1370,1520,2288,-1024,-16944,35,25,-33,0
S,4299978,up,0,0,1370,1520,2184,-896,-16848,36,24,-30,0
S,4304978,up,0,0,1370,1520,2288,-1024,-17008,44,28,-31,0
S,4309978,up,0,0,1370,1520,2288,-1056,-17048,37,24,-28,0
S,4314978,up,0,0,1370,1520,2200,-936,-17000,35,23,-27,0
S,4319978,up,0,0,1370,1520,2168,-960,-17040,36,27,-29,0
S,4324978,up,0,0,1370,1520,2128,-1056,-16928,41,20,-29,0
S,4329978,up,0,0,1370,1520,2336,-944,-16912,34,23,-36,0
S,4334978,up,0,0,1370,1520,2168,-960,-16904,40,20,-24,0
S,4339978,up,0,0,1370,1520,2152,-1040,-16848,38,25,-31,0
S,4344978,up,0,0,1370,1520,2160,-976,-16968,40,28,-28,0
S,4349978,up,0,0,1370,1520,2216,-912,-16952,39,29,-24,0
S,4354978,up,0,0,1370,1520,2200,-824,-16912,43,25,-23,0
S,4359978,up,0,0,1370,1520,2048,-1016,-16952,31,22,-27,0
S,4364978,up,0,0,1370,1520,2208,-944,-16616,32,26,-29,0
S,4369978,up,0,0,1370,1520,2112,-1048,-17048,40,20,-30,0
S,4374978,up,0,0,1370,1520,2272,-1136,-16912,38,20,-33,0
S,4379978,up,0,0,1370,1520,2176,-968,-16760,33,18,-32,0
S,4384978,up,0,0,1370,1520,2152,-920,-17120,36,25,-29,0
S,4389978,up,0,0,1370,1520,2264,-904,-16808,41,24,-32,0
S,4394978,up,0,0,1370,1520,2136,-1064,-17128,40,24,-27,0
S,4399978,up,0,0,1370,1520,2208,-968,-16920,37,25,-28,0
S,4404978,up,0,0,1370,1520,2104,-1008,-16800,35,23,-29,0
S,4409978,up,0,0,1370,1520,2360,-992,-16856,31,23,-22,0
S,4414978,up,0,0,1370,1520,2128,-944,-17024,40,26,-28,0
S,4419978,up,0,0,1370,1520,2256,-888,-17104,36,21,-29,0
S,4424978,up,0,0,1370,1520,2192,-992,-16952,36,27,-29,0
S,4429978,up,0,0,1370,1520,2240,-1000,-16976,37,19,-28,0
S,4434978,up,0,0,1370,1520,2144,-1040,-17064,40,25,-29,0
S,4439978,up,0,0,1370,1520,2080,-928,-16856,39,21,-34,0
S,4444978,up,0,0,1370,1520,2120,-1032,-16920,39,22,-29,0
S,4449978,up,0,0,1370,1520,2168,-984,-16984,33,20,-25,0
S,4454978,up,0,0,1370,1520,2144,-1048,-16904,38,22,-22,0
S,4459978,up,0,0,1370,1520,2152,-1056,-16928,37,25,-28,0
S,4464978,up,0,0,1370,1520,2152,-1096,-16760,33,20,-22,0
S,4469978,up,0,0,1370,1520,2232,-1120,-16984,36,24,-26,0
S,4474979,up,0,0,1370,1520,2192,-992,-16904,33,24,-29,0
S,4479978,up,0,0,1370,1520,2152,-912,-16928,37,19,-31,0
S,4484978,up,0,0,1370,1520,2160,-944,-17072,40,15,-25,0
S,4489978,up,0,0,1370,1520,2168,-984,-16960,33,22,-25,0
S,4494979,up,0,0,1370,1520,2168,-976,-16976,41,22,-33,0
S,4499978,up,0,0,1370,1520,2320,-968,-16880,41,24,-34,0
S,4504978,up,0,0,1370,1520,2184,-968,-16840,38,24,-29,0
S,4509978,up,0,0,1370,1520,2176,-848,-16920,40,27,-25,0
S,4514978,up,0,0,1370,1520,2224,-960,-16912,38,23,-28,0
S,4519978,up,0,0,1370,1520,2184,-880,-16832,35,20,-25,0
E,4520078,up,1,0,1380,1520,,,,,,,0
S,4520706,up,1,0,1380,1520,2064,-944,-16968,37,21,-27,0
S,4525697,up,1,0,1380,1520,2344,-928,-16992,31,22,-30,0
S,4530696,up,1,0,1380,1520,1488,-536,-17248,34,27,-32,0
S,4535695,up,1,0,1380,1520,2808,-912,-17176,41,16,-54,0
S,4540696,up,1,0,1380,1520,1840,-304,-17424,37,11,-15,0
S,4545696,up,1,0,1380,1520,1824,-952,-16960,27,1,-32,0
S,4550695,up,1,0,1380,1520,1640,104,-17448,29,15,-17,0
S,4555695,up,1,0,1380,1520,3040,-800,-16472,36,-6,-37,0
S,4560695,up,1,0,1380,1520,2816,-624,-17368,35,-24,-55,0
S,4565695,up,1,0,1380,1520,1976,-1168,-16840,29,-21,-34,0
S,4570696,up,1,0,1380,1520,2160,-1192,-17072,23,-50,-61,0
S,4575695,up,1,0,1380,1520,2032,-600,-17160,20,-57,-57,0
S,4580696,up,1,0,1380,1520,2912,-1088,-16784,25,-56,-23,0
S,4585695,up,1,0,1380,1520,1800,-1240,-17032,25,-77,-65,0
S,4590695,up,1,0,1380,1520,2616,-744,-16856,23,-57,-21,0
S,4595695,up,1,0,1380,1520,2432,-784,-16928,26,-42,-35,0
S,4600695,up,1,0,1380,1520,2080,-1200,-16816,31,-23,-29,0
S,4605695,up,1,0,1380,1520,2568,-992,-16816,46,2,-28,0
S,4610695,up,1,0,1380,1520,2080,-992,-17128,54,41,-25,0
S,4615695,up,1,0,1380,1520,2216,-1056,-16832,63,65,-30,0
S,4620695,up,1,0,1380,1520,1944,-936,-17112,58,78,-32,0
S,4625696,up,1,0,1380,1520,2144,-816,-16544,45,85,-36,0
S,4630695,up,1,0,1380,1520,1936,-936,-17160,36,68,-31,0
S,4635695,up,1,0,1380,1520,2280,-808,-16672,26,60,-31,0
S,4640696,up,1,0,1380,1520,2024,-920,-17040,16,34,-31,0
S,4645695,up,1,0,1380,1520,2112,-1000,-16784,12,5,-30,0
S,4650695,up,1,0,1380,1520,2312,-1104,-17000,24,-6,-22,0
S,4655695,up,1,0,1380,1520,2104,-960,-16936,37,-8,-20,0
S,4660696,up,1,0,1380,1520,2360,-1064,-17048,46,-4,-22,0
S,4665695,up,1,0,1380,1520,2200,-976,-16928,60,9,-26,0
S,4670695,up,1,0,1380,1520,2200,-1008,-16984,62,21,-29,0
S,4675695,up,1,0,1380,1520,2152,-1048,-16832,55,26,-25,0
S,4680695,up,1,0,1380,1520,2032,-944,-17008,45,35,-27,0
S,4685696,up,1,0,1380,1520,2064,-904,-16800,31,41,-30,0
S,4690695,up,1,0,1380,1520,2184,-944,-17016,23,38,-30,0
S,4695696,up,1,0,1380,1520,2152,-904,-17040,21,36,-30,0
S,4700695,up,1,0,1380,1520,2000,-936,-16936,13,29,-27,0
S,4705695,up,1,0,1380,1520,2208,-1016,-16856,24,23,-26,0
S,4710695,up,1,0,1380,1520,2232,-960,-16952,34,20,-27,0
S,4715695,up,1,0,1380,1520,2032,-1000,-17136,49,14,-26,0
S,4720696,up,1,0,1380,1520,2272,-944,-17064,56,11,-27,0
S,4725696,up,1,0,1380,1520,2048,-1008,-16960,50,22,-27,0
S,4730695,up,1,0,1380,1520,2112,-984,-16976,46,17,-24,0
S,4735695,up,1,0,1380,1520,2272,-1016,-16912,39,25,-30,0
S,4740696,up,1,0,1380,1520,2136,-1048,-16912,31,20,-29,0
S,4745695,up,1,0,1380,1520,2160,-1032,-16720,27,27,-32,0
S,4750695,up,1,0,1380,1520,2120,-944,-17152,26,21,-33,0
S,4755695,up,1,0,1380,1520,2152,-1040,-17064,33,26,-27,0
S,4760696,up,1,0,1380,1520,2064,-992,-16952,35,26,-28,0
S,4765695,up,1,0,1380,1520,2184,-936,-16912,47,27,-29,0
S,4770695,up,1,0,1380,1520,2040,-944,-16848,48,24,-32,0
S,4775695,up,1,0,1380,1520,2176,-904,-16848,41,26,-28,0
S,4780695,up,1,0,1380,1520,2136,-928,-16848,47,18,-31,0
S,4785695,up,1,0,1380,1520,2120,-880,-17104,35,20,-26,0
S,4790695,up,1,0,1380,1520,2192,-1040,-17024,34,20,-32,0
S,4795696,up,1,0,1380,1520,2064,-760,-17008,34,16,-26,0
