t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785427413.9507902,idle_pre,0,1000,1000,0.0,0.0,806303,-1.7790000000000001,-0.9480000000000001,-0.34400000000000003,0.08,-0.095,-0.011,0.12865863453815285,-0.023899598393573807,0.06257028112449775,0.0036465863453814945,0.010381526104417657,-0.0013935742971887786,20,20
1785427413.9508085,idle_pre,0,1000,1000,0.0,0.0,806323,-2.007,-0.732,-0.323,0.065,-0.114,-0.012,-0.09934136546184713,0.19210040160642627,0.08357028112449777,-0.011353413654618505,-0.008618473895582346,-0.0023935742971887795,20,20
1785427413.9508214,idle_pre,0,1000,1000,0.0,0.0,806343,-1.9180000000000001,-1.082,-0.42,0.094,-0.10300000000000001,-0.014,-0.010341365461847163,-0.15789959839357381,-0.013429718875502206,0.017646586345381493,0.00238152610441765,-0.00439357429718878,20,20
1785427414.0009158,idle_pre,0,1000,1000,0.0,0.0,806363,-1.716,-0.9570000000000001,-0.304,0.075,-0.083,-0.008,0.19165863453815302,-0.032899598393573815,0.10257028112449779,-0.00135341365461851,0.022381526104417654,0.0016064257028112205,20,20
1785427414.0009317,idle_pre,0,1000,1000,0.0,0.0,806383,-1.728,-0.9560000000000001,-0.389,0.079,-0.08600000000000001,-0.011,0.179658634538153,-0.031899598393573814,0.017570281124497766,0.0026465863453814936,0.01938152610441765,-0.0013935742971887786,20,20
1785427414.0510535,idle_pre,0,1000,1000,0.0,0.0,806403,-1.988,-0.793,-0.40800000000000003,0.069,-0.115,-0.009000000000000001,-0.080341365461847,0.13110040160642622,-0.0014297188755022505,-0.007353413654618501,-0.009618473895582347,0.0006064257028112197,20,20
1785427414.051075,idle_pre,0,1000,1000,0.0,0.0,806423,-1.9020000000000001,-0.905,-0.371,0.075,-0.10300000000000001,-0.012,0.005658634538152851,0.01910040160642623,0.03557028112449778,-0.00135341365461851,0.00238152610441765,-0.0023935742971887795,20,20
1785427414.0510879,idle_pre,0,1000,1000,0.0,0.0,806443,-1.854,-1.052,-0.369,0.083,-0.097,-0.008,0.053658634538152894,-0.1278995983935738,0.037570281124497784,0.006646586345381497,0.008381526104417655,0.0016064257028112205,19,19
1785427414.1011853,idle_pre,0,1000,1000,0.0,0.0,806463,-1.7530000000000001,-0.9520000000000001,-0.395,0.079,-0.097,-0.013000000000000001,0.15465863453815287,-0.02789959839357381,0.011570281124497761,0.0026465863453814936,0.008381526104417655,-0.0033935742971887804,20,20
1785427414.101202,idle_pre,0,1000,1000,0.0,0.0,806483,-1.863,-1.061,-0.437,0.088,-0.097,-0.011,0.044658634538153,-0.13689959839357368,-0.03042971887550222,0.011646586345381488,0.008381526104417655,-0.0013935742971887786,21,21
