t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785432315.0747776,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785432315.092035,idle_pre,0,1000,1000,0.0,0.0,11.893,0.0
1785432315.111755,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785432315.1313736,idle_pre,0,1000,1000,0.0,0.0,11.95,0.0
1785432315.1520345,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785432315.174622,idle_pre,0,1000,1000,0.0,0.0,11.931,0.0
1785432315.1910522,idle_pre,0,1000,1000,0.0,0.0,11.928,0.0
1785432315.2120445,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785432315.231783,idle_pre,0,1000,1000,0.0,0.0,11.953,0.0
1785432315.2512274,idle_pre,0,1000,1000,0.0,0.0,11.932,0.0
1785432315.2747602,idle_pre,0,1000,1000,0.0,0.0,11.937,0.0
1785432315.291003,idle_pre,0,1000,1000,0.0,0.0,11.941,0.0
1785432315.3120353,idle_pre,0,1000,1000,0.0,0.0,11.929,0.0
1785432315.331726,idle_pre,0,1000,1000,0.0,0.0,11.943,0.0
1785432315.3510044,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785432315.3733413,idle_pre,0,1000,1000,0.0,0.0,11.928,0.0
1785432315.3906984,idle_pre,0,1000,1000,0.0,0.0,11.932,0.0
1785432315.4110348,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785432315.4320314,idle_pre,0,1000,1000,0.0,0.0,11.933,0.0
1785432315.452801,idle_pre,0,1000,1000,0.0,0.0,11.936,0.0
1785432315.4737923,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785432315.4931102,idle_pre,0,1000,1000,0.0,0.0,11.922,0.0
1785432315.5136886,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785432315.5322685,idle_pre,0,1000,1000,0.0,0.0,11.968,0.07
1785432315.5517294,idle_pre,0,1000,1000,0.0,0.0,11.947,0.0
1785432315.5764554,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
