# selected servo B
#META fw=tvc_char 2.1 test=A axis=1 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1310 win_hi=2040 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 sweep=up,dn,up2,dn2
#META imu_alive=1 imu_pass=0 imu_rate_hz=1908 g_mag=1.0451
#META gyro_bias_dps=2.3410,1.4072,-1.7803 gyro_noise_dps=0.1853,0.1807,0.1871 acc_noise_g=0.00391,0.00414,0.00399
#META limits_source=user axis_lo=1310 axis_hi=2040 axis_center=1520 axis_half=210
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META a_start=1310 a_end=2040 a_step=10 dwell_ms=500 log_hz=200 limits_from=measured
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,35890137,up,63,1,1520,1940,-72,-4944,-16832,39,22,-26,0
S,35895137,up,63,1,1520,1940,-280,-4776,-16360,29,27,-32,0
S,35900137,up,63,1,1520,1940,-240,-5176,-15968,35,25,-32,0
S,35905137,up,63,1,1520,1940,-304,-4960,-16408,37,22,-29,0
S,35910137,up,63,1,1520,1940,-200,-4816,-16592,33,23,-31,0
S,35915137,up,63,1,1520,1940,-272,-4824,-16512,35,23,-30,0
S,35920137,up,63,1,1520,1940,-240,-5040,-16144,41,25,-30,0
S,35925137,up,63,1,1520,1940,-208,-4784,-16488,43,26,-28,0
S,35930137,up,63,1,1520,1940,-176,-4816,-16536,41,22,-32,0
S,35935138,up,63,1,1520,1940,-256,-4920,-16176,36,26,-34,0
S,35940137,up,63,1,1520,1940,-176,-4976,-16208,47,27,-30,0
S,35945137,up,63,1,1520,1940,-328,-5016,-16536,42,16,-27,0
S,35950137,up,63,1,1520,1940,-104,-4872,-16520,46,16,-27,0
S,35955137,up,63,1,1520,1940,-288,-4792,-16352,32,18,-33,0
S,35960137,up,63,1,1520,1940,-168,-4952,-16200,38,18,-31,0
S,35965137,up,63,1,1520,1940,-240,-5000,-16408,43,23,-36,0
S,35970137,up,63,1,1520,1940,-168,-4824,-16592,31,24,-28,0
S,35975137,up,63,1,1520,1940,-48,-4928,-16432,31,22,-27,0
S,35980137,up,63,1,1520,1940,-200,-5024,-16248,37,29,-28,0
S,35985137,up,63,1,1520,1940,-192,-4880,-16416,37,25,-28,0
S,35990137,up,63,1,1520,1940,-184,-4792,-16472,35,22,-28,0
S,35995137,up,63,1,1520,1940,-224,-4840,-16496,38,25,-32,0
S,36000137,up,63,1,1520,1940,-200,-4888,-16416,40,21,-29,0
S,36005137,up,63,1,1520,1940,-160,-4872,-16496,45,19,-26,0
S,36010137,up,63,1,1520,1940,-144,-5000,-16440,39,19,-33,0
S,36015137,up,63,1,1520,1940,-184,-4928,-16392,37,27,-32,0
S,36020137,up,63,1,1520,1940,-160,-4872,-16328,35,20,-29,0
S,36025137,up,63,1,1520,1940,-232,-4848,-16352,40,20,-23,0
S,36030137,up,63,1,1520,1940,-296,-4920,-16400,42,19,-25,0
S,36035137,up,63,1,1520,1940,-192,-4968,-16368,41,23,-29,0
S,36040137,up,63,1,1520,1940,-168,-4904,-16512,31,18,-23,0
S,36045137,up,63,1,1520,1940,-240,-4976,-16432,36,23,-28,0
S,36050137,up,63,1,1520,1940,-152,-4888,-16488,36,29,-31,0
S,36055137,up,63,1,1520,1940,-280,-5040,-16432,44,20,-30,0
S,36060137,up,63,1,1520,1940,-216,-4920,-16440,40,30,-32,0
S,36065137,up,63,1,1520,1940,-184,-4800,-16432,37,24,-37,0
E,36065242,up,64,1,1520,1950,,,,,,,0
S,36065874,up,64,1,1520,1950,-184,-4800,-16432,36,27,-27,0
S,36070862,up,64,1,1520,1950,-208,-5008,-16352,39,22,-29,0
S,36075861,up,64,1,1520,1950,-200,-4896,-16440,38,25,-28,0
S,36080862,up,64,1,1520,1950,-416,-6288,-16144,46,21,-34,0
S,36085861,up,64,1,1520,1950,-1048,-3520,-15672,56,22,-6,0
S,36090861,up,64,1,1520,1950,-200,-1528,-16840,103,21,-31,0
S,36095861,up,64,1,1520,1950,-712,-4400,-16168,120,35,-43,0
S,36100861,up,64,1,1520,1950,-128,-6512,-16480,122,34,-26,0
S,36105861,up,64,1,1520,1950,-8,-5032,-16896,115,37,-4,0
S,36110861,up,64,1,1520,1950,-840,-3344,-16112,118,29,-24,0
S,36115861,up,64,1,1520,1950,-928,-3968,-16304,104,33,-46,0
S,36120861,up,64,1,1520,1950,-320,-5360,-16480,77,25,-26,0
S,36125861,up,64,1,1520,1950,120,-5400,-15960,52,15,-21,0
S,36130861,up,64,1,1520,1950,-424,-4640,-16384,32,12,-30,0
S,36135862,up,64,1,1520,1950,24,-4808,-16392,1,11,-32,0
S,36140861,up,64,1,1520,1950,-488,-5008,-16304,-4,14,-32,0
S,36145862,up,64,1,1520,1950,120,-5024,-16256,-5,15,-28,0
S,36150861,up,64,1,1520,1950,-200,-4792,-16504,3,29,-35,0
S,36155861,up,64,1,1520,1950,-16,-5024,-16552,18,31,-28,0
S,36160861,up,64,1,1520,1950,-232,-4872,-16456,34,39,-32,0
S,36165861,up,64,1,1520,1950,-144,-4768,-16544,57,40,-35,0
S,36170861,up,64,1,1520,1950,-296,-4984,-16464,70,40,-31,0
S,36175861,up,64,1,1520,1950,-192,-4864,-16376,75,39,-32,0
S,36180861,up,64,1,1520,1950,-72,-4936,-16296,70,33,-30,0
S,36185861,up,64,1,1520,1950,-136,-4872,-16408,60,14,-30,0
S,36190861,up,64,1,1520,1950,-248,-4792,-16304,47,13,-25,0
S,36195862,up,64,1,1520,1950,-288,-4992,-16256,38,0,-25,0
S,36200861,up,64,1,1520,1950,-152,-4920,-16400,24,8,-22,0
S,36205861,up,64,1,1520,1950,-256,-4952,-16344,17,2,-28,0
S,36210861,up,64,1,1520,1950,-96,-4904,-16440,15,9,-30,0
S,36215861,up,64,1,1520,1950,-256,-5008,-16416,23,14,-29,0
S,36220861,up,64,1,1520,1950,-312,-4888,-16440,29,26,-27,0
S,36225861,up,64,1,1520,1950,-88,-4912,-16512,39,34,-28,0
S,36230861,up,64,1,1520,1950,-224,-4904,-16488,51,42,-34,0
S,36235861,up,64,1,1520,1950,-208,-4896,-16296,56,47,-32,0
S,36240861,up,64,1,1520,1950,-208,-4768,-16288,56,43,-34,0
S,36245861,up,64,1,1520,1950,-224,-4944,-16384,53,35,-34,0
S,36250861,up,64,1,1520,1950,-144,-4976,-16272,47,25,-31,0
S,36255861,up,64,1,1520,1950,-168,-4904,-16496,38,16,-26,0
S,36260861,up,64,1,1520,1950,-224,-5032,-16392,32,4,-23,0
S,36265861,up,64,1,1520,1950,-80,-4992,-16384,23,9,-23,0
S,36270861,up,64,1,1520,1950,-144,-4960,-16496,28,2,-26,0
S,36275861,up,64,1,1520,1950,-248,-4960,-16432,32,7,-28,0
S,36280862,up,64,1,1520,1950,-224,-4840,-16328,32,13,-28,0
S,36285861,up,64,1,1520,1950,-232,-4848,-16496,39,24,-29,0
S,36290861,up,64,1,1520,1950,-216,-4776,-16424,46,35,-36,0
S,36295861,up,64,1,1520,1950,-192,-4912,-16424,48,38,-27,0
S,36300861,up,64,1,1520,1950,-184,-5040,-16336,47,39,-38,0
S,36305861,up,64,1,1520,1950,-288,-4984,-16384,42,39,-41,0
S,36310862,up,64,1,1520,1950,-168,-4792,-16336,40,36,-31,0
S,36315861,up,64,1,1520,1950,-264,-4920,-16408,39,29,-30,0
S,36320862,up,64,1,1520,1950,-256,-4920,-16288,33,21,-31,0
S,36325861,up,64,1,1520,1950,-112,-4960,-16456,28,12,-25,0
S,36330862,up,64,1,1520,1950,-336,-4936,-16448,32,10,-28,0
S,36335861,up,64,1,1520,1950,-168,-4896,-16416,33,11,-30,0
S,36340861,up,64,1,1520,1950,-120,-4960,-16408,36,11,-23,0
S,36345862,up,64,1,1520,1950,-40,-4992,-16336,42,19,-25,0
S,36350861,up,64,1,1520,1950,-288,-4976,-16408,47,21,-27,0
S,36355861,up,64,1,1520,1950,-200,-4992,-16472,48,27,-33,0
S,36360861,up,64,1,1520,1950,-120,-4944,-16376,51,26,-34,0
S,36365862,up,64,1,1520,1950,-280,-4776,-16384,48,32,-26,0
S,36370861,up,64,1,1520,1950,-144,-4888,-16480,43,39,-30,0
S,36375861,up,64,1,1520,1950,-136,-4856,-16376,37,28,-30,0
S,36380861,up,64,1,1520,1950,-248,-4904,-16432,35,28,-34,0
S,36385861,up,64,1,1520,1950,-288,-4960,-16432,30,28,-33,0
S,36390861,up,64,1,1520,1950,-232,-5008,-16368,33,23,-28,0
S,36395861,up,64,1,1520,1950,-112,-4944,-16576,32,13,-27,0
S,36400861,up,64,1,1520,1950,-200,-4912,-16440,36,21,-31,0
S,36405861,up,64,1,1520,1950,-288,-4928,-16520,39,17,-30,0
S,36410861,up,64,1,1520,1950,-128,-5016,-16312,43,21,-26,0
S,36415861,up,64,1,1520,1950,-152,-5008,-16408,51,19,-30,0
S,36420861,up,64,1,1520,1950,-232,-4840,-16400,40,25,-31,0
S,36425861,up,64,1,1520,1950,-176,-4912,-16376,50,28,-25,0
S,36430861,up,64,1,1520,1950,-48,-5024,-16432,44,27,-28,0
S,36435861,up,64,1,1520,1950,-168,-4992,-16432,41,26,-30,0
S,36440861,up,64,1,1520,1950,-280,-4944,-16424,35,22,-30,0
S,36445861,up,64,1,1520,1950,-168,-5008,-16440,32,22,-32,0
S,36450861,up,64,1,1520,1950,-152,-4936,-16368,28,19,-31,0
S,36455861,up,64,1,1520,1950,-120,-4960,-16472,30,23,-28,0
S,36460861,up,64,1,1520,1950,-160,-4824,-16480,37,18,-32,0
S,36465861,up,64,1,1520,1950,-184,-4904,-16336,33,22,-24,0
S,36470861,up,64,1,1520,1950,-184,-4936,-16512,39,22,-33,0
S,36475861,up,64,1,1520,1950,-144,-4920,-16456,45,21,-31,0
S,36480861,up,64,1,1520,1950,-264,-4888,-16440,40,29,-34,0
S,36485861,up,64,1,1520,1950,-200,-4856,-16320,43,22,-34,0
S,36490861,up,64,1,1520,1950,-176,-4896,-16400,41,27,-31,0
S,36495861,up,64,1,1520,1950,-192,-4920,-16320,44,29,-32,0
S,36500862,up,64,1,1520,1950,-232,-5072,-16368,42,27,-31,0
S,36505861,up,64,1,1520,1950,-168,-4968,-16304,38,26,-28,0
S,36510861,up,64,1,1520,1950,-200,-4920,-16360,35,17,-28,0
S,36515861,up,64,1,1520,1950,-200,-4912,-16368,32,26,-27,0
S,36520861,up,64,1,1520,1950,-48,-4912,-16408,35,18,-25,0
S,36525861,up,64,1,1520,1950,-184,-4840,-16360,32,20,-29,0
S,36530861,up,64,1,1520,1950,-256,-4944,-16416,35,32,-28,0
S,36535861,up,64,1,1520,1950,-80,-4848,-16376,42,29,-29,0
S,36540861,up,64,1,1520,1950,-96,-5000,-16480,42,28,-26,0
S,36545861,up,64,1,1520,1950,-224,-4952,-16376,44,32,-32,0
S,36550861,up,64,1,1520,1950,-112,-4904,-16392,42,25,-34,0
S,36555861,up,64,1,1520,1950,-224,-5000,-16384,40,24,-25,0
S,36560861,up,64,1,1520,1950,-88,-4864,-16448,39,29,-34,0
S,36565861,up,64,1,1520,1950,-216,-4920,-16360,34,20,-28,0
E,36565970,up,65,1,1520,1960,,,,,,,0
S,36566601,up,65,1,1520,1960,-96,-4936,-16416,34,20,-28,0
S,36571589,up,65,1,1520,1960,-192,-4960,-16328,38,26,-28,0
S,36576588,up,65,1,1520,1960,-328,-4912,-16528,29,23,-23,0
S,36581588,up,65,1,1520,1960,-824,-5640,-15840,24,25,-12,0
S,36586588,up,65,1,1520,1960,440,-2840,-16264,82,20,-12,0
S,36591588,up,65,1,1520,1960,-968,-4168,-17200,120,26,-15,0
S,36596588,up,65,1,1520,1960,-320,-5432,-16832,144,53,-26,0
S,36601588,up,65,1,1520,1960,-576,-3512,-16296,171,36,-37,0
S,36606588,up,65,1,1520,1960,376,-6400,-16160,193,43,-46,0
S,36611588,up,65,1,1520,1960,248,-6808,-17288,178,34,-21,0
S,36616588,up,65,1,1520,1960,992,-3360,-14912,182,16,-56,0
S,36621588,up,65,1,1520,1960,-160,-5000,-16520,171,45,-25,0
S,36626588,up,65,1,1520,1960,-664,-5240,-16400,128,9,-38,0
S,36631588,up,65,1,1520,1960,-320,-4560,-16544,96,9,-32,0
S,36636588,up,65,1,1520,1960,-104,-5168,-16024,48,-8,-35,0
S,36641588,up,65,1,1520,1960,-264,-4784,-16296,24,-3,-30,0
S,36646588,up,65,1,1520,1960,-512,-5224,-16208,-15,-6,-24,0
S,36651588,up,65,1,1520,1960,8,-4880,-16304,-18,9,-22,0
S,36656588,up,65,1,1520,1960,-376,-4784,-16480,-23,18,-32,0
S,36661588,up,65,1,1520,1960,24,-5304,-16528,-6,29,-29,0
S,36666588,up,65,1,1520,1960,-128,-4968,-16520,8,42,-30,0
S,36671588,up,65,1,1520,1960,-152,-5064,-16304,40,51,-34,0
S,36676588,up,65,1,1520,1960,-256,-4768,-16640,60,53,-38,0
S,36681588,up,65,1,1520,1960,0,-5216,-16240,73,53,-37,0
S,36686588,up,65,1,1520,1960,-376,-4912,-16656,77,45,-41,0
S,36691588,up,65,1,1520,1960,-32,-4976,-16264,76,30,-33,0
S,36696588,up,65,1,1520,1960,-304,-5008,-16224,66,17,-31,0
S,36701588,up,65,1,1520,1960,-88,-4856,-16160,49,5,-26,0
S,36706588,up,65,1,1520,1960,-304,-5128,-16144,30,-2,-21,0
S,36711588,up,65,1,1520,1960,-32,-5016,-16368,20,-14,-16,0
S,36716589,up,65,1,1520,1960,-272,-5096,-16352,19,0,-23,0
S,36721588,up,65,1,1520,1960,-216,-4952,-16496,14,2,-19,0
S,36726588,up,65,1,1520,1960,-128,-5096,-16224,19,25,-22,0
S,36731588,up,65,1,1520,1960,-384,-4968,-16512,30,26,-34,0
S,36736588,up,65,1,1520,1960,96,-4880,-16560,37,41,-34,0
S,36741588,up,65,1,1520,1960,-296,-4904,-16376,47,51,-36,0
S,36746588,up,65,1,1520,1960,-120,-5048,-16408,58,53,-40,0
S,36751588,up,65,1,1520,1960,-224,-5032,-16232,51,47,-33,0
S,36756588,up,65,1,1520,1960,-96,-4864,-16504,59,41,-34,0
S,36761588,up,65,1,1520,1960,-408,-5008,-16192,47,33,-30,0
S,36766588,up,65,1,1520,1960,40,-4992,-16296,38,15,-23,0
S,36771588,up,65,1,1520,1960,-320,-5072,-16352,31,8,-19,0
S,36776588,up,65,1,1520,1960,-200,-5032,-16536,25,0,-21,0
S,36781588,up,65,1,1520,1960,-120,-4904,-16456,20,-4,-20,0
S,36786588,up,65,1,1520,1960,-368,-5008,-16360,29,-1,-25,0
S,36791588,up,65,1,1520,1960,-48,-5168,-16416,28,7,-25,0
S,36796588,up,65,1,1520,1960,-320,-5032,-16528,41,19,-24,0
S,36801588,up,65,1,1520,1960,-128,-4904,-16464,44,29,-29,0
S,36806588,up,65,1,1520,1960,-216,-5072,-16424,54,38,-34,0
S,36811588,up,65,1,1520,1960,-272,-5144,-16424,49,41,-29,0
S,36816588,up,65,1,1520,1960,-128,-5088,-16432,51,46,-39,0
S,36821589,up,65,1,1520,1960,-176,-5016,-16296,43,36,-35,0
S,36826588,up,65,1,1520,1960,-224,-5000,-16208,40,34,-31,0
S,36831588,up,65,1,1520,1960,-192,-5024,-16352,34,26,-31,0
S,36836588,up,65,1,1520,1960,-8,-4864,-16456,32,15,-27,0
S,36841588,up,65,1,1520,1960,-360,-5128,-16392,25,10,-18,0
S,36846588,up,65,1,1520,1960,-72,-4928,-16520,27,13,-25,0
S,36851588,up,65,1,1520,1960,-208,-4992,-16408,34,11,-27,0
S,36856588,up,65,1,1520,1960,-80,-4976,-16264,38,12,-25,0
S,36861588,up,65,1,1520,1960,-240,-4960,-16424,50,17,-28,0
S,36866588,up,65,1,1520,1960,-168,-4984,-16360,45,23,-30,0
S,36871588,up,65,1,1520,1960,-168,-5016,-16224,49,29,-35,0
S,36876588,up,65,1,1520,1960,-256,-5160,-16400,46,34,-38,0
S,36881588,up,65,1,1520,1960,-128,-4976,-16336,49,27,-28,0
S,36886588,up,65,1,1520,1960,-280,-4992,-16296,35,28,-31,0
S,36891588,up,65,1,1520,1960,-72,-5032,-16392,28,32,-30,0
S,36896588,up,65,1,1520,1960,-200,-4928,-16336,28,24,-29,0
S,36901588,up,65,1,1520,1960,-200,-4952,-16416,27,21,-30,0
S,36906588,up,65,1,1520,1960,-208,-4960,-16296,26,20,-25,0
S,36911588,up,65,1,1520,1960,-200,-5048,-16416,32,25,-26,0
S,36916588,up,65,1,1520,1960,-192,-5048,-16384,41,17,-29,0
S,36921588,up,65,1,1520,1960,-152,-4952,-16464,44,17,-31,0
S,36926588,up,65,1,1520,1960,-136,-5032,-16264,45,22,-31,0
S,36931588,up,65,1,1520,1960,-232,-5016,-16424,47,21,-30,0
S,36936588,up,65,1,1520,1960,-256,-4992,-16400,48,23,-27,0
S,36941588,up,65,1,1520,1960,-224,-5040,-16304,45,25,-35,0
S,36946588,up,65,1,1520,1960,-40,-5080,-16400,40,27,-27,0
S,36951588,up,65,1,1520,1960,-344,-5048,-16360,42,22,-32,0
S,36956588,up,65,1,1520,1960,-224,-4936,-16272,31,25,-27,0
S,36961588,up,65,1,1520,1960,-176,-4976,-16432,31,27,-31,0
S,36966588,up,65,1,1520,1960,-240,-5000,-16424,30,25,-30,0
S,36971588,up,65,1,1520,1960,-88,-5048,-16352,26,25,-29,0
S,36976588,up,65,1,1520,1960,-112,-5152,-16392,34,23,-36,0
S,36981589,up,65,1,1520,1960,-160,-4976,-16384,42,24,-29,0
S,36986588,up,65,1,1520,1960,-328,-5032,-16360,39,25,-34,0
S,36991588,up,65,1,1520,1960,-216,-4960,-16440,44,30,-30,0
S,36996588,up,65,1,1520,1960,-312,-5112,-16384,42,26,-31,0
S,37001588,up,65,1,1520,1960,-104,-5080,-16352,45,26,-31,0
S,37006588,up,65,1,1520,1960,-216,-5056,-16368,44,23,-26,0
S,37011588,up,65,1,1520,1960,-128,-5160,-16440,44,20,-30,0
S,37016589,up,65,1,1520,1960,-184,-5048,-16328,34,20,-29,0
S,37021588,up,65,1,1520,1960,-128,-5064,-16480,34,26,-29,0
S,37026588,up,65,1,1520,1960,-184,-5048,-16320,34,17,-22,0
S,37031588,up,65,1,1520,1960,-168,-5000,-16376,36,21,-33,0
S,37036588,up,65,1,1520,1960,-136,-4984,-16376,35,20,-26,0
S,37041588,up,65,1,1520,1960,-224,-5048,-16400,35,21,-30,0
S,37046588,up,65,1,1520,1960,-64,-5024,-16320,39,25,-33,0
S,37051588,up,65,1,1520,1960,-184,-4976,-16384,42,28,-30,0
S,37056588,up,65,1,1520,1960,-200,-4984,-16408,45,25,-31,0
S,37061588,up,65,1,1520,1960,-232,-4984,-16368,44,27,-33,0
S,37066588,up,65,1,1520,1960,-232,-4936,-16352,37,23,-32,0
E,37066694,up,66,1,1520,1970,,,,,,,0
S,37067328,up,66,1,1520,1970,-72,-4912,-16368,44,22,-32,0
S,37072318,up,66,1,1520,1970,-136,-5208,-16240,37,21,-27,0
S,37077317,up,66,1,1520,1970,32,-5256,-16328,42,17,-24,0
S,37082317,up,66,1,1520,1970,32,-4872,-15424,66,21,-24,0
S,37087317,up,66,1,1520,1970,-64,-5816,-17464,86,23,-14,0
S,37092317,up,66,1,1520,1970,-8,-4144,-16120,108,28,-28,0
S,37097317,up,66,1,1520,1970,0,-5336,-16448,138,33,-24,0
S,37102317,up,66,1,1520,1970,632,-5456,-16512,141,34,-19,0
S,37107318,up,66,1,1520,1970,-208,-4608,-16224,133,31,-30,0
S,37112317,up,66,1,1520,1970,-280,-4960,-16328,113,32,-29,0
S,37117317,up,66,1,1520,1970,-680,-4216,-16312,92,17,-24,0
S,37122317,up,66,1,1520,1970,-328,-4440,-15520,60,10,-20,0
S,37127317,up,66,1,1520,1970,-240,-4808,-16288,46,7,-19,0
S,37132317,up,66,1,1520,1970,184,-5120,-16584,19,0,-19,0
S,37137317,up,66,1,1520,1970,-392,-4832,-16416,7,9,-30,0
S,37142317,up,66,1,1520,1970,-16,-5208,-16152,15,16,-29,0
S,37147317,up,66,1,1520,1970,-344,-5264,-16456,22,22,-31,0
S,37152317,up,66,1,1520,1970,-120,-5080,-16456,29,26,-36,0
S,37157317,up,66,1,1520,1970,-248,-5104,-16416,44,42,-36,0
S,37162317,up,66,1,1520,1970,-208,-4976,-16536,50,35,-35,0
S,37167317,up,66,1,1520,1970,0,-5152,-16392,54,41,-35,0
S,37172317,up,66,1,1520,1970,-328,-4976,-16280,55,43,-35,0
S,37177317,up,66,1,1520,1970,-240,-5136,-16280,50,34,-31,0
S,37182317,up,66,1,1520,1970,-264,-5040,-16384,40,24,-33,0
S,37187317,up,66,1,1520,1970,-128,-5120,-16240,38,15,-25,0
S,37192317,up,66,1,1520,1970,-232,-5136,-16432,31,10,-23,0
S,37197318,up,66,1,1520,1970,-136,-5024,-16280,30,9,-29,0
S,37202317,up,66,1,1520,1970,-184,-5008,-16408,33,10,-22,0
S,37207317,up,66,1,1520,1970,-120,-5072,-16416,34,14,-25,0
S,37212317,up,66,1,1520,1970,-352,-5160,-16296,41,24,-31,0
S,37217317,up,66,1,1520,1970,-120,-4968,-16448,42,31,-29,0
S,37222317,up,66,1,1520,1970,-224,-5072,-16288,48,36,-31,0
S,37227317,up,66,1,1520,1970,-168,-5000,-16520,47,38,-31,0
S,37232317,up,66,1,1520,1970,-272,-5160,-16304,48,38,-40,0
S,37237317,up,66,1,1520,1970,-184,-5024,-16312,38,29,-33,0
S,37242317,up,66,1,1520,1970,-192,-5080,-16144,40,24,-32,0
S,37247317,up,66,1,1520,1970,-320,-5008,-16360,23,21,-32,0
S,37252317,up,66,1,1520,1970,-112,-5104,-16352,35,15,-24,0
S,37257317,up,66,1,1520,1970,-144,-4984,-16296,26,9,-24,0
S,37262317,up,66,1,1520,1970,-184,-4968,-16392,37,11,-28,0
S,37267317,up,66,1,1520,1970,-192,-5080,-16272,43,12,-28,0
S,37272317,up,66,1,1520,1970,-128,-5024,-16400,41,19,-27,0
S,37277317,up,66,1,1520,1970,-312,-5048,-16432,43,24,-29,0
S,37282317,up,66,1,1520,1970,-120,-5056,-16256,48,28,-25,0
S,37287317,up,66,1,1520,1970,-136,-5200,-16344,52,25,-31,0
S,37292317,up,66,1,1520,1970,-160,-5112,-16256,38,26,-34,0
S,37297317,up,66,1,1520,1970,-288,-4936,-16296,38,25,-36,0
S,37302317,up,66,1,1520,1970,-264,-5144,-16296,31,30,-28,0
S,37307317,up,66,1,1520,1970,-144,-5136,-16376,32,26,-31,0
S,37312317,up,66,1,1520,1970,-136,-5080,-16376,30,24,-28,0
S,37317318,up,66,1,1520,1970,-232,-5016,-16360,32,18,-31,0
S,37322317,up,66,1,1520,1970,-128,-5088,-16456,34,15,-30,0
S,37327317,up,66,1,1520,1970,-120,-5024,-16320,42,18,-21,0
S,37332317,up,66,1,1520,1970,-256,-5136,-16368,41,23,-31,0
S,37337317,up,66,1,1520,1970,-232,-5024,-16192,42,23,-28,0
S,37342317,up,66,1,1520,1970,-168,-5168,-16456,40,23,-34,0
S,37347317,up,66,1,1520,1970,-256,-5080,-16328,42,26,-27,0
S,37352317,up,66,1,1520,1970,-288,-4944,-16296,42,20,-25,0
S,37357317,up,66,1,1520,1970,-160,-5080,-16344,35,23,-28,0
S,37362317,up,66,1,1520,1970,-144,-4936,-16416,34,23,-29,0
S,37367317,up,66,1,1520,1970,-232,-4976,-16328,35,22,-33,0
S,37372317,up,66,1,1520,1970,-296,-5168,-16448,28,26,-37,0
S,37377317,up,66,1,1520,1970,-200,-5016,-16392,37,26,-31,0
S,37382317,up,66,1,1520,1970,-208,-4984,-16352,35,27,-25,0
S,37387317,up,66,1,1520,1970,-272,-5184,-16400,42,25,-31,0
S,37392317,up,66,1,1520,1970,-184,-5008,-16296,43,27,-26,0
S,37397317,up,66,1,1520,1970,-72,-5152,-16312,40,22,-34,0
S,37402317,up,66,1,1520,1970,-128,-5120,-16264,43,30,-31,0
S,37407317,up,66,1,1520,1970,-272,-5016,-16200,38,21,-33,0
S,37412317,up,66,1,1520,1970,-200,-5096,-16336,42,22,-23,0
S,37417317,up,66,1,1520,1970,-112,-5200,-16456,41,20,-23,0
S,37422317,up,66,1,1520,1970,-200,-5088,-16392,42,16,-28,0
S,37427317,up,66,1,1520,1970,-56,-5208,-16296,35,18,-30,0
S,37432317,up,66,1,1520,1970,-216,-5096,-16376,34,23,-31,0
S,37437317,up,66,1,1520,1970,-144,-4992,-16344,40,20,-29,0
S,37442317,up,66,1,1520,1970,-256,-5000,-16376,33,22,-32,0
S,37447317,up,66,1,1520,1970,-248,-5088,-16376,40,25,-31,0
S,37452317,up,66,1,1520,1970,-200,-5072,-16384,39,31,-33,0
S,37457317,up,66,1,1520,1970,-296,-5056,-16456,39,23,-31,0
S,37462317,up,66,1,1520,1970,-240,-5192,-16312,42,24,-35,0
S,37467317,up,66,1,1520,1970,-128,-5056,-16392,37,23,-27,0
S,37472317,up,66,1,1520,1970,-240,-5120,-16336,44,22,-31,0
S,37477317,up,66,1,1520,1970,-240,-4848,-16408,35,23,-28,0
S,37482317,up,66,1,1520,1970,-200,-5072,-16328,35,18,-33,0
S,37487317,up,66,1,1520,1970,-184,-5096,-16128,37,26,-30,0
S,37492317,up,66,1,1520,1970,-192,-5104,-16448,41,19,-26,0
S,37497317,up,66,1,1520,1970,-96,-5208,-16656,40,19,-26,0
S,37502317,up,66,1,1520,1970,-272,-5000,-16512,34,24,-29,0
S,37507317,up,66,1,1520,1970,-168,-5104,-16152,43,25,-31,0
S,37512317,up,66,1,1520,1970,-296,-5072,-16360,39,23,-23,0
S,37517317,up,66,1,1520,1970,-168,-5088,-16496,39,24,-26,0
S,37522317,up,66,1,1520,1970,-72,-5048,-16336,37,29,-35,0
S,37527317,up,66,1,1520,1970,-160,-5016,-16200,43,28,-27,0
S,37532317,up,66,1,1520,1970,-192,-4944,-16464,41,22,-32,0
S,37537317,up,66,1,1520,1970,-248,-5072,-16408,35,24,-31,0
S,37542317,up,66,1,1520,1970,-200,-5144,-16376,35,20,-34,0
S,37547317,up,66,1,1520,1970,-136,-5056,-16352,38,23,-31,0
S,37552317,up,66,1,1520,1970,-296,-5176,-16312,41,23,-27,0
S,37557317,up,66,1,1520,1970,-176,-5184,-16408,35,19,-29,0
S,37562317,up,66,1,1520,1970,-176,-5064,-16456,37,21,-31,0
S,37567317,up,66,1,1520,1970,-224,-5096,-16192,32,19,-35,0
E,37567421,up,67,1,1520,1980,,,,,,,0
S,37568053,up,67,1,1520,1980,-192,-5040,-16288,42,18,-29,0
S,37573042,up,67,1,1520,1980,-216,-5136,-16480,43,22,-23,0
S,37578040,up,67,1,1520,1980,248,-5312,-16792,35,18,-26,0
S,37583041,up,67,1,1520,1980,296,-5248,-15552,58,14,35,0
S,37588040,up,67,1,1520,1980,-96,-5192,-17152,90,31,-3,0
S,37593041,up,67,1,1520,1980,-40,-4968,-16760,94,28,2,0
S,37598040,up,67,1,1520,1980,-88,-5312,-16512,117,38,-7,0
S,37603041,up,67,1,1520,1980,-168,-5344,-16600,135,36,0,0
S,37608041,up,67,1,1520,1980,-48,-4344,-16256,137,34,-22,0
S,37613040,up,67,1,1520,1980,-104,-5616,-16192,151,24,-16,0
S,37618040,up,67,1,1520,1980,608,-5752,-17208,116,35,-15,0
S,37623040,up,67,1,1520,1980,-560,-4568,-15544,102,21,-18,0
S,37628040,up,67,1,1520,1980,-80,-4272,-16224,83,7,-31,0
