rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,7906,health,0,-1,none,1520,1520,-272,-504,-16952,32,21,-28,2,0,5
S,9046,health,0,-1,none,1520,1520,-344,-624,-17064,36,21,-25,0,1,145
S,9966,health,0,-1,none,1520,1520,-336,-720,-17016,31,20,-32,0,2,65
S,10911,health,0,-1,none,1520,1520,-288,-576,-16984,33,17,-24,0,3,10
S,11908,health,0,-1,none,1520,1520,-232,-624,-16928,30,19,-29,0,4,7
S,12905,health,0,-1,none,1520,1520,-264,-704,-17048,29,19,-21,0,5,4
S,13904,health,0,-1,none,1520,1520,-296,-496,-17200,35,21,-22,0,6,3
S,14904,health,0,-1,none,1520,1520,-264,-576,-17160,34,23,-24,0,7,3
S,15903,health,0,-1,none,1520,1520,-336,-640,-17136,30,18,-30,0,8,2
S,16902,health,0,-1,none,1520,1520,-208,-496,-17104,35,18,-24,0,9,1
S,17902,health,0,-1,none,1520,1520,-240,-616,-16976,36,23,-26,0,10,1
S,18912,health,0,-1,none,1520,1520,-352,-656,-17128,30,24,-22,0,11,11
S,19910,health,0,-1,none,1520,1520,-352,-704,-16960,31,20,-24,0,12,9
S,20907,health,0,-1,none,1520,1520,-280,-576,-16944,32,16,-27,0,13,6
S,21906,health,0,-1,none,1520,1520,-288,-576,-17024,31,21,-24,0,14,5
S,22905,health,0,-1,none,1520,1520,-296,-544,-16968,40,22,-24,0,15,4
S,23904,health,0,-1,none,1520,1520,-200,-584,-17216,37,19,-28,0,16,3
S,24904,health,0,-1,none,1520,1520,-240,-632,-17008,35,21,-27,0,17,3
S,25903,health,0,-1,none,1520,1520,-128,-560,-17152,32,22,-26,0,18,2
S,26902,health,0,-1,none,1520,1520,-240,-576,-17056,27,18,-27,0,19,1
S,27902,health,0,-1,none,1520,1520,-320,-648,-17048,33,20,-25,0,20,1
S,28912,health,0,-1,none,1520,1520,-288,-616,-17040,30,17,-29,0,21,11
S,29909,health,0,-1,none,1520,1520,-224,-528,-17080,33,17,-29,0,22,8
S,30906,health,0,-1,none,1520,1520,-400,-624,-17152,35,13,-27,0,23,5
S,31905,health,0,-1,none,1520,1520,-288,-560,-17056,37,20,-31,0,24,4
S,32905,health,0,-1,none,1520,1520,-288,-632,-17112,37,23,-31,0,25,4
S,33904,health,0,-1,none,1520,1520,-144,-544,-17056,34,16,-24,0,26,3
S,34903,health,0,-1,none,1520,1520,-72,-616,-17080,33,19,-30,0,27,2
S,35902,health,0,-1,none,1520,1520,-304,-576,-17016,26,18,-29,0,28,1
S,36901,health,0,-1,none,1520,1520,-328,-584,-16984,28,20,-32,0,29,0
S,37912,health,0,-1,none,1520,1520,-336,-560,-17192,30,19,-29,0,30,11
