t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785431804.7213712,idle_pre,0,1000,1000,0.0,0.0,45914871,1000,1000,1000,1000,0,0,0,0
1785431804.7374501,idle_pre,0,1000,1000,0.0,0.0,45932839,1000,1000,1000,1000,0,0,0,0
1785431804.7570865,idle_pre,0,1000,1000,0.0,0.0,45955299,1000,1000,1000,1000,0,0,0,0
1785431804.7781804,idle_pre,0,1000,1000,0.0,0.0,45974769,1000,1000,1000,1000,0,0,0,0
1785431804.799067,idle_pre,0,1000,1000,0.0,0.0,45997231,1000,1000,1000,1000,0,0,0,0
1785431804.820456,idle_pre,0,1000,1000,0.0,0.0,46015197,1000,1000,1000,1000,0,0,0,0
1785431804.8400223,idle_pre,0,1000,1000,0.0,0.0,46037666,1000,1000,1000,1000,0,0,0,0
1785431804.8578064,idle_pre,0,1000,1000,0.0,0.0,46055634,1000,1000,1000,1000,0,0,0,0
1785431804.8781602,idle_pre,0,1000,1000,0.0,0.0,46075096,1000,1000,1000,1000,0,0,0,0
1785431804.8990989,idle_pre,0,1000,1000,0.0,0.0,46093067,1000,1000,1000,1000,0,0,0,0
1785431804.9213102,idle_pre,0,1000,1000,0.0,0.0,46117052,1000,1000,1000,1000,0,0,0,0
1785431804.939286,idle_pre,0,1000,1000,0.0,0.0,46136534,1000,1000,1000,1000,0,0,0,0
1785431804.958177,idle_pre,0,1000,1000,0.0,0.0,46155961,1000,1000,1000,1000,0,0,0,0
1785431804.9790754,idle_pre,0,1000,1000,0.0,0.0,46176922,1000,1000,1000,1000,0,0,0,0
1785431804.9971187,idle_pre,0,1000,1000,0.0,0.0,46193401,1000,1000,1000,1000,0,0,0,0
1785431805.0219784,idle_pre,0,1000,1000,0.0,0.0,46215852,1000,1000,1000,1000,0,0,0,0
1785431805.0400412,idle_pre,0,1000,1000,0.0,0.0,46236824,1000,1000,1000,1000,0,0,0,0
1785431805.0588477,idle_pre,0,1000,1000,0.0,0.0,46253298,1000,1000,1000,1000,0,0,0,0
1785431805.0785275,idle_pre,0,1000,1000,0.0,0.0,46275751,1000,1000,1000,1000,0,0,0,0
1785431805.0991824,idle_pre,0,1000,1000,0.0,0.0,46296720,1000,1000,1000,1000,0,0,0,0
1785431805.121008,idle_pre,0,1000,1000,0.0,0.0,46316240,1000,1000,1000,1000,0,0,0,0
1785431805.1382937,idle_pre,0,1000,1000,0.0,0.0,46334155,1000,1000,1000,1000,0,0,0,0
1785431805.1601887,idle_pre,0,1000,1000,0.0,0.0,46356622,1000,1000,1000,1000,0,0,0,0
1785431805.1790957,idle_pre,0,1000,1000,0.0,0.0,46376124,1000,1000,1000,1000,0,0,0,0
1785431805.1991315,idle_pre,0,1000,1000,0.0,0.0,46397054,1000,1000,1000,1000,0,0,0,0
1785431805.2204726,idle_pre,0,1000,1000,0.0,0.0,46413565,1000,1000,1000,1000,0,0,0,0
1785431805.2375906,idle_pre,0,1000,1000,0.0,0.0,46434482,1000,1000,1000,1000,0,0,0,0
1785431805.257284,idle_pre,0,1000,1000,0.0,0.0,46453954,1000,1000,1000,1000,0,0,0,0
1785431805.278178,idle_pre,0,1000,1000,0.0,0.0,46476409,1000,1000,1000,1000,0,0,0,0
1785431805.2971137,idle_pre,0,1000,1000,0.0,0.0,46494379,1000,1000,1000,1000,0,0,0,0
1785431805.3216717,idle_pre,0,1000,1000,0.0,0.0,46516853,1000,1000,1000,1000,0,0,0,0
1785431805.3372016,idle_pre,0,1000,1000,0.0,0.0,46533364,1000,1000,1000,1000,0,0,0,0
1785431805.3583968,idle_pre,0,1000,1000,0.0,0.0,46555816,1000,1000,1000,1000,0,0,0,0
1785431805.3794816,idle_pre,0,1000,1000,0.0,0.0,46576740,1000,1000,1000,1000,0,0,0,0
1785431805.3975005,idle_pre,0,1000,1000,0.0,0.0,46593258,1000,1000,1000,1000,0,0,0,0
1785431805.4225693,idle_pre,0,1000,1000,0.0,0.0,46614176,1000,1000,1000,1000,0,0,0,0
1785431805.441136,idle_pre,0,1000,1000,0.0,0.0,46636637,1000,1000,1000,1000,0,0,0,0
1785431805.458226,idle_pre,0,1000,1000,0.0,0.0,46656102,1000,1000,1000,1000,0,0,0,0
1785431805.4818099,idle_pre,0,1000,1000,0.0,0.0,46677071,1000,1000,1000,1000,0,0,0,0
1785431805.4973323,idle_pre,0,1000,1000,0.0,0.0,46693580,1000,1000,1000,1000,0,0,0,0
1785431805.5228198,idle_pre,0,1000,1000,0.0,0.0,46716003,1000,1000,1000,1000,0,0,0,0
1785431805.541965,idle_pre,0,1000,1000,0.0,0.0,46736971,1000,1000,1000,1000,0,0,0,0
1785431805.55744,idle_pre,0,1000,1000,0.0,0.0,46753440,1000,1000,1000,1000,0,0,0,0
1785431805.578266,idle_pre,0,1000,1000,0.0,0.0,46775899,1000,1000,1000,1000,0,0,0,0
1785431805.5999253,idle_pre,0,1000,1000,0.0,0.0,46796859,1000,1000,1000,1000,0,0,0,0
1785431805.6231008,idle_pre,0,1000,1000,0.0,0.0,46813336,1000,1000,1000,1000,0,0,0,0
1785431805.6384742,idle_pre,0,1000,1000,0.0,0.0,46835802,1000,1000,1000,1000,0,0,0,0
1785431805.6592457,idle_pre,0,1000,1000,0.0,0.0,46856756,1000,1000,1000,1000,0,0,0,0
1785431805.678321,idle_pre,0,1000,1000,0.0,0.0,46873299,1000,1000,1000,1000,0,0,0,0
1785431805.698199,idle_pre,0,1000,1000,0.0,0.0,46894245,1000,1000,1000,1000,0,0,0,0
1785431805.722524,idle_pre,0,1000,1000,0.0,0.0,46916656,1000,1000,1000,1000,0,0,0,0
1785431805.738237,idle_pre,0,1000,1000,0.0,0.0,46936129,1000,1000,1000,1000,0,0,0,0
1785431805.7592332,idle_pre,0,1000,1000,0.0,0.0,46957091,1000,1000,1000,1000,0,0,0,0
1785431805.7787006,idle_pre,0,1000,1000,0.0,0.0,46973561,1000,1000,1000,1000,0,0,0,0
1785431805.7983592,idle_pre,0,1000,1000,0.0,0.0,46996025,1000,1000,1000,1000,0,0,0,0
1785431805.8232617,idle_pre,0,1000,1000,0.0,0.0,47016986,1000,1000,1000,1000,0,0,0,0
1785431805.8379323,idle_pre,0,1000,1000,0.0,0.0,47033456,1000,1000,1000,1000,0,0,0,0
1785431805.8583434,idle_pre,0,1000,1000,0.0,0.0,47055919,1000,1000,1000,1000,0,0,0,0
1785431805.879151,idle_pre,0,1000,1000,0.0,0.0,47076904,1000,1000,1000,1000,0,0,0,0
1785431805.8977032,idle_pre,0,1000,1000,0.0,0.0,47096353,1000,1000,1000,1000,0,0,0,0
1785431805.9212058,idle_pre,0,1000,1000,0.0,0.0,47117365,1000,1000,1000,1000,0,0,0,0
1785431805.9391572,idle_pre,0,1000,1000,0.0,0.0,47135281,1000,1000,1000,1000,0,0,0,0
1785431805.9571443,idle_pre,0,1000,1000,0.0,0.0,47154797,1000,1000,1000,1000,0,0,0,0
1785431805.9778888,idle_pre,0,1000,1000,0.0,0.0,47175724,1000,1000,1000,1000,0,0,0,0
1785431805.9974658,idle_pre,0,1000,1000,0.0,0.0,47195187,1000,1000,1000,1000,0,0,0,0
1785431806.0208673,idle_pre,0,1000,1000,0.0,0.0,47214698,1000,1000,1000,1000,0,0,0,0
1785431806.0391545,idle_pre,0,1000,1000,0.0,0.0,47237152,1000,1000,1000,1000,0,0,0,0
1785431806.0572414,idle_pre,0,1000,1000,0.0,0.0,47255077,1000,1000,1000,1000,0,0,0,0
1785431806.078971,idle_pre,0,1000,1000,0.0,0.0,47274597,1000,1000,1000,1000,0,0,0,0
1785431806.0994875,idle_pre,0,1000,1000,0.0,0.0,47297058,1000,1000,1000,1000,0,0,0,0
1785431806.120829,idle_pre,0,1000,1000,0.0,0.0,47314978,1000,1000,1000,1000,0,0,0,0
1785431806.1389222,idle_pre,0,1000,1000,0.0,0.0,47335942,1000,1000,1000,1000,0,0,0,0
1785431806.15921,idle_pre,0,1000,1000,0.0,0.0,47355414,1000,1000,1000,1000,0,0,0,0
1785431806.177301,idle_pre,0,1000,1000,0.0,0.0,47374872,1000,1000,1000,1000,0,0,0,0
