rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,7958,health,0,-1,none,1520,1520,-192,-512,-17000,30,19,-25,2,0,5
S,9098,health,0,-1,none,1520,1520,-264,-568,-17008,32,20,-20,0,1,145
S,10013,health,0,-1,none,1520,1520,-200,-600,-17040,34,15,-23,0,2,60
S,10962,health,0,-1,none,1520,1520,-264,-424,-17112,33,24,-18,0,3,9
S,11961,health,0,-1,none,1520,1520,-216,-520,-16976,32,21,-28,0,4,8
S,12960,health,0,-1,none,1520,1520,-192,-536,-17024,32,21,-28,0,5,7
S,13960,health,0,-1,none,1520,1520,-360,-720,-17040,33,21,-26,0,6,7
S,14959,health,0,-1,none,1520,1520,-384,-544,-17032,32,21,-25,0,7,6
S,15959,health,0,-1,none,1520,1520,-248,-560,-16976,32,17,-30,0,8,6
S,16958,health,0,-1,none,1520,1520,-264,-592,-17040,30,15,-26,0,9,5
S,17958,health,0,-1,none,1520,1520,-304,-592,-17088,34,24,-27,0,10,5
S,18957,health,0,-1,none,1520,1520,-344,-680,-17064,34,22,-24,0,11,4
S,19957,health,0,-1,none,1520,1520,-400,-536,-17096,32,23,-22,0,12,4
S,20956,health,0,-1,none,1520,1520,-224,-488,-17016,31,24,-23,0,13,3
S,21955,health,0,-1,none,1520,1520,-192,-552,-17112,29,23,-19,0,14,2
S,22954,health,0,-1,none,1520,1520,-336,-496,-17040,29,19,-26,0,15,1
S,23954,health,0,-1,none,1520,1520,-368,-520,-17032,32,24,-27,0,16,1
S,24964,health,0,-1,none,1520,1520,-208,-632,-17000,30,19,-28,0,17,11
S,25963,health,0,-1,none,1520,1520,-328,-488,-17112,29,19,-27,0,18,10
S,26962,health,0,-1,none,1520,1520,-376,-624,-17040,30,16,-28,0,19,9
S,27961,health,0,-1,none,1520,1520,-288,-488,-17120,35,14,-29,0,20,8
S,28961,health,0,-1,none,1520,1520,-200,-616,-16960,32,26,-32,0,21,8
S,29960,health,0,-1,none,1520,1520,-256,-512,-17112,33,18,-24,0,22,7
S,30959,health,0,-1,none,1520,1520,-296,-688,-17128,36,23,-29,0,23,6
S,31958,health,0,-1,none,1520,1520,-272,-536,-17032,34,24,-26,0,24,5
S,32957,health,0,-1,none,1520,1520,-248,-632,-17168,33,19,-25,0,25,4
S,33956,health,0,-1,none,1520,1520,-296,-480,-17056,33,18,-27,0,26,3
S,34955,health,0,-1,none,1520,1520,-344,-592,-17136,31,21,-24,0,27,2
S,35955,health,0,-1,none,1520,1520,-200,-560,-17080,39,20,-21,0,28,2
S,36955,health,0,-1,none,1520,1520,-328,-440,-17016,35,20,-22,0,29,2
S,37955,health,0,-1,none,1520,1520,-168,-512,-17024,35,21,-25,0,30,2
S,38955,health,0,-1,none,1520,1520,-344,-552,-17160,31,22,-26,0,31,2
S,39955,health,0,-1,none,1520,1520,-208,-544,-17048,34,16,-23,0,32,2
S,40955,health,0,-1,none,1520,1520,-336,-656,-17032,29,14,-31,0,33,2
S,41955,health,0,-1,none,1520,1520,-264,-560,-17128,31,16,-27,0,34,2
S,42955,health,0,-1,none,1520,1520,-296,-536,-17072,34,17,-23,0,35,2
S,43954,health,0,-1,none,1520,1520,-216,-568,-17104,33,21,-24,0,36,1
S,44953,health,0,-1,none,1520,1520,-232,-576,-17064,31,17,-25,0,37,0
S,45964,health,0,-1,none,1520,1520,-168,-600,-17064,34,19,-24,0,38,11
S,46963,health,0,-1,none,1520,1520,-264,-480,-17048,35,23,-26,0,39,10
S,47962,health,0,-1,none,1520,1520,-344,-576,-17056,35,17,-25,0,40,9
S,48961,health,0,-1,none,1520,1520,-376,-600,-17032,34,16,-25,0,41,8
S,49960,health,0,-1,none,1520,1520,-336,-568,-17016,37,18,-23,0,42,7
S,50960,health,0,-1,none,1520,1520,-312,-544,-17088,25,17,-26,0,43,7
S,51959,health,0,-1,none,1520,1520,-328,-640,-17000,35,22,-23,0,44,6
S,52958,health,0,-1,none,1520,1520,-200,-576,-17112,31,21,-24,0,45,5
S,53958,health,0,-1,none,1520,1520,-360,-536,-16936,38,17,-23,0,46,5
S,54957,health,0,-1,none,1520,1520,-208,-472,-17024,30,17,-29,0,47,4
S,55956,health,0,-1,none,1520,1520,-232,-560,-17120,32,19,-19,0,48,3
S,56955,health,0,-1,none,1520,1520,-328,-464,-17016,34,20,-21,0,49,2
S,57955,health,0,-1,none,1520,1520,-328,-608,-17104,30,19,-26,0,50,2
S,58955,health,0,-1,none,1520,1520,-432,-568,-17080,30,23,-26,0,51,2
S,59955,health,0,-1,none,1520,1520,-248,-576,-17120,32,23,-24,0,52,2
S,60955,health,0,-1,none,1520,1520,-280,-432,-17152,35,20,-21,0,53,2
S,61955,health,0,-1,none,1520,1520,-224,-608,-17104,31,23,-24,0,54,2
S,62955,health,0,-1,none,1520,1520,-280,-648,-17072,34,25,-24,0,55,2
