t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
1722280,1000,572.0,0.6241,-0.2206,0.0890,0.02211,0.04441,-0.00029,0.0,
1722300,1000,572.0,0.5691,0.0544,0.1570,-0.00789,0.04441,0.00771,0.0,
1722320,1000,572.0,0.2551,0.0974,0.0620,-0.01789,0.01841,0.00871,0.0,
1722340,1000,572.0,-0.2119,0.0454,0.0040,-0.00889,-0.01359,0.00371,0.0,
1722360,1000,572.0,-0.3339,0.1624,0.0130,-0.01589,-0.02159,0.00671,0.0,
1722380,1000,572.0,-0.4559,0.1354,0.0460,-0.00189,-0.03859,0.00071,0.0,
1722400,1000,572.0,0.5241,-0.0506,0.0920,0.00811,0.03441,0.00171,0.0,
1722420,1000,572.0,-0.1059,-0.0826,0.0480,0.01011,-0.01059,-0.00329,0.0,
1722440,1000,572.0,-0.4489,0.0284,-0.0260,0.00211,-0.03459,-0.00229,0.0,
1722460,1000,572.0,0.4901,-0.2396,0.1310,0.01611,0.03841,0.00071,0.0,
1722480,1000,572.0,0.4831,-0.0476,0.1720,-0.00189,0.03741,0.00671,0.0,
1722500,1000,572.0,0.4511,-0.1616,0.1920,0.01011,0.03441,0.00271,0.0,
1722520,1000,572.0,0.5441,-0.2016,0.2870,0.01511,0.04341,0.00071,0.0,
1722540,1000,572.0,0.3051,0.0214,0.0860,-0.00689,0.03341,0.00271,0.0,
1722560,1000,572.0,-0.6049,0.1064,0.0180,-0.00689,-0.04659,0.00071,0.0,
1722580,1000,572.0,-0.3639,0.1224,0.1060,0.00011,-0.03059,-0.00329,0.0,
1722600,1000,572.0,-0.8529,0.2364,0.0430,-0.02189,-0.06759,0.00371,0.0,
1722620,1000,572.0,-0.6439,0.1984,-0.0140,-0.01289,-0.04659,0.00171,0.0,
1722640,1000,572.0,0.2181,-0.0086,0.0340,0.00811,0.01341,-0.00129,0.0,
1722660,1000,572.0,0.3561,0.0514,0.1380,-0.00589,0.02741,0.00271,0.0,
1722680,1000,572.0,0.7301,-0.1856,0.2110,0.01611,0.05441,0.00171,0.0,
1722700,1000,572.0,0.7211,-0.4376,0.0940,0.03311,0.06041,0.00071,0.0,
1722720,1000,572.0,0.2441,-0.2666,0.1410,0.02911,0.01541,-0.00329,0.0,
1722740,1000,572.0,-0.6139,0.1684,0.0150,-0.00989,-0.04959,-0.00029,0.0,
1722760,1000,572.0,-0.8169,0.2544,0.0770,-0.01889,-0.06259,0.00171,0.0,
1722780,1000,572.0,-0.1049,0.2244,-0.0250,-0.01589,-0.00959,0.00471,0.0,
1722800,1000,572.0,0.2691,-0.0016,0.2010,-0.00289,0.01741,0.00471,0.0,
1722820,1000,572.0,-0.3339,0.0394,-0.0030,-0.00189,-0.02659,0.00171,0.0,
1722840,1000,572.0,-0.0929,-0.1806,0.0270,0.01111,-0.00459,0.00171,0.0,
1722860,1000,572.0,0.2091,0.0434,0.1790,0.00111,0.01841,0.00171,0.0,
1722880,1000,572.0,-0.1509,-0.0046,0.1830,0.00011,-0.01059,0.00171,0.0,
1722900,1000,572.0,0.0741,0.0304,0.2570,0.00211,0.00341,0.00271,0.0,
1722920,1000,572.0,0.0781,-0.0866,0.1840,0.00911,0.00441,0.00271,0.0,
1722940,1000,572.0,0.0221,0.0834,0.0450,0.00211,-0.00259,0.00071,0.0,
1722960,1000,572.0,0.0241,0.1174,0.1160,-0.00889,0.00341,0.00271,0.0,
1722980,1000,572.0,-0.1189,-0.0446,0.0920,0.00011,-0.00659,0.00071,0.0,
1723000,1000,572.0,0.1171,0.3244,0.1160,-0.03689,0.00241,0.01371,0.0,
1723020,1000,572.0,-0.3159,0.3384,0.0850,-0.03489,-0.02159,0.01071,0.0,
1723040,1000,572.0,0.2141,-0.1596,0.2050,0.01211,0.01441,0.00171,0.0,
1723060,1000,572.0,-0.2309,0.0624,0.0740,-0.00489,-0.01559,0.00071,0.0,
1723080,1000,572.0,-0.0599,0.1804,0.1460,-0.01689,-0.00359,0.00671,0.0,
1723100,1000,572.0,0.1181,0.0894,0.0100,-0.00589,0.00841,0.00271,0.0,
1723120,1000,572.0,-0.4279,0.4254,0.0980,-0.03589,-0.03259,0.00671,0.0,
1723140,1000,572.0,0.0921,-0.1196,0.1700,0.01511,0.00441,-0.00229,0.0,
1723160,1000,572.0,-0.0999,-0.2746,0.1320,0.02611,-0.01159,-0.00329,0.0,
1723180,1000,572.0,-0.5629,0.1244,-0.0170,-0.00789,-0.04159,0.00271,0.0,
1723200,1000,572.0,0.3151,0.1384,0.1970,-0.01689,0.02741,0.00971,0.0,
1723220,1000,572.0,-0.4039,0.2474,0.1690,-0.01989,-0.03059,0.00571,0.0,
1723240,1000,572.0,0.5241,-0.1756,0.1020,0.01511,0.04041,0.00171,0.0,
1723260,1000,572.0,0.3661,0.0964,0.0990,-0.01389,0.02941,0.00571,0.0,
1723280,1000,572.0,0.4861,-0.0846,0.2070,-0.00589,0.04341,0.00871,0.0,
1723300,1000,572.0,0.5141,-0.1966,0.0830,0.01511,0.04141,-0.00029,0.0,
1723320,1000,572.0,-0.0859,0.0194,0.0240,0.01111,-0.00959,-0.00529,0.0,
1723340,1000,572.0,-0.5359,0.1564,-0.0230,0.00111,-0.04759,-0.00629,0.0,
1723360,1000,572.0,0.3351,-0.2466,0.0310,0.02211,0.02741,-0.00229,0.0,
1723380,1000,572.0,-0.0799,0.1574,0.1510,-0.01689,-0.00259,0.00371,0.0,
1723400,1000,572.0,-0.5639,0.1904,0.0500,-0.01689,-0.04259,0.00271,0.0,
1723420,1000,572.0,-0.6809,0.2484,-0.0010,-0.01889,-0.05259,0.00371,0.0,
1723440,1000,572.0,0.4391,-0.2126,0.1770,0.01811,0.03541,0.00071,0.0,
1723460,1000,572.0,0.2101,0.1124,0.1010,-0.00289,0.01041,0.00371,0.0,
1723480,1000,572.0,-0.6309,0.0504,0.0800,0.00211,-0.05059,-0.00229,0.0,
1723500,1000,572.0,-0.5179,0.0654,-0.1110,-0.00089,-0.04459,-0.00329,0.0,
1723520,1000,572.0,-0.6309,0.2814,0.1410,-0.02689,-0.04659,0.00471,0.0,
1723540,1000,572.0,-0.5519,0.3094,0.0310,-0.02389,-0.04759,0.00671,0.0,
1723560,1000,572.0,-0.5279,0.1794,-0.0780,-0.01889,-0.03459,0.00571,0.0,
1723580,1000,572.0,-0.5529,0.2574,0.0790,-0.01689,-0.03659,0.00671,0.0,
1723600,1000,572.0,-0.5429,0.2294,0.1090,-0.01889,-0.04059,0.00471,0.0,
1723620,1000,572.0,-0.3699,-0.0566,0.1090,0.01411,-0.03159,-0.00429,0.0,
