t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
2935112,1000,44.0,0.1845,-0.1194,0.3566,0.01647,0.00903,-0.00848,0.0,
2935132,1000,44.0,-0.6485,0.2626,0.2346,-0.01753,-0.05597,-0.00348,0.0,
2935152,1000,44.0,0.5235,-0.1394,0.3146,0.01547,0.03703,-0.00548,0.0,
2935172,1000,44.0,0.1775,0.0196,0.4076,0.00347,0.01303,-0.00548,0.0,
2935192,1000,44.0,-0.4965,0.3556,0.1466,-0.02853,-0.04197,-0.00148,0.0,
2935212,1000,44.0,-0.6485,0.1726,0.1016,-0.00953,-0.05297,-0.00448,0.0,
2935232,1000,44.0,-0.5115,-0.0364,0.0876,0.01047,-0.04797,-0.00948,0.0,
2935252,1000,44.0,-0.2635,0.1096,0.1516,-0.00453,-0.02397,-0.00248,0.0,
2935272,1000,44.0,0.6375,0.0016,0.2616,-0.00153,0.04403,-0.00148,0.0,
2935292,1000,44.0,-0.3505,0.2406,0.0806,-0.01353,-0.03097,-0.00448,0.0,
2935312,1000,44.0,0.3245,0.0456,0.3236,0.00247,0.02103,-0.00448,0.0,
2935332,1000,44.0,-0.5455,0.2336,0.1876,-0.01353,-0.04197,-0.00348,0.0,
2935352,1000,44.0,0.2225,-0.2954,0.1866,0.03047,0.01103,-0.01148,0.0,
2935372,1000,44.0,-0.5255,0.2546,0.1286,-0.00653,-0.04997,-0.00748,0.0,
2935392,1000,44.0,-0.3265,0.2926,0.1776,-0.02153,-0.02697,-0.00048,0.0,
2935412,1000,44.0,0.5765,-0.1754,0.3756,0.02047,0.03603,-0.00548,0.0,
2935432,1000,44.0,-0.3665,0.1586,0.2636,-0.00753,-0.03297,-0.00648,0.0,
2935452,1000,44.0,0.1495,0.0516,0.2076,0.00647,0.00503,-0.01048,0.0,
2935472,1000,44.0,-0.2805,0.1936,0.0416,-0.00753,-0.03097,-0.00548,0.0,
2935492,1000,44.0,0.2145,-0.2004,0.2186,0.02747,0.01103,-0.01148,0.0,
2935512,1000,44.0,-0.2425,0.2086,0.2026,-0.01853,-0.01897,0.00152,0.0,
2935532,1000,44.0,0.4465,-0.2504,0.3556,0.02847,0.03403,-0.00948,0.0,
2935552,1000,44.0,-0.5615,0.1886,0.1966,-0.00553,-0.04697,-0.00348,0.0,
2935572,1000,44.0,-0.4475,0.1786,0.1976,-0.01353,-0.03797,-0.00248,0.0,
2935592,1000,44.0,0.0475,0.1226,0.2526,-0.01353,0.00003,0.00352,0.0,
2935612,1000,44.0,-0.2965,0.1216,0.2296,0.00547,-0.02697,-0.00948,0.0,
2935632,1000,44.0,0.1695,0.0936,0.2136,-0.00353,0.00603,-0.00348,0.0,
2935652,1000,44.0,-0.1185,-0.0004,0.0996,0.00247,-0.01897,-0.00648,0.0,
2935672,1000,44.0,0.0225,0.1646,0.2926,-0.00653,0.00003,-0.00248,0.0,
2935692,1000,44.0,0.2745,-0.1674,0.3256,0.01647,0.02003,-0.00548,0.0,
2935712,1000,44.0,0.2835,0.0566,0.2216,-0.00253,0.01703,-0.00148,0.0,
2935732,1000,44.0,-0.4725,-0.0674,0.2116,0.01647,-0.04097,-0.00948,0.0,
2935752,1000,44.0,-0.5435,0.1206,0.1566,-0.00353,-0.04097,-0.00548,0.0,
2935772,1000,44.0,0.4285,-0.0884,0.1666,0.00947,0.03003,-0.00748,0.0,
2935792,1000,44.0,0.2225,-0.0014,0.0846,0.01147,0.00703,-0.00648,0.0,
2935812,1000,44.0,-0.7205,0.2066,0.1516,-0.01453,-0.05897,-0.00348,0.0,
2935832,1000,44.0,-0.4805,0.1756,0.1406,-0.01153,-0.03997,-0.00548,0.0,
2935852,1000,44.0,0.0255,-0.0674,0.1566,0.01047,-0.00097,-0.00548,0.0,
2935872,1000,44.0,0.5265,-0.1474,0.4146,0.01347,0.03803,-0.00448,0.0,
2935892,1000,44.0,-0.1895,0.0616,0.2146,0.00347,-0.02097,-0.00648,0.0,
2935912,1000,44.0,-0.4275,0.0466,0.1986,0.00747,-0.03997,-0.00848,0.0,
2935932,1000,44.0,0.0055,-0.1154,0.2146,0.02147,-0.00597,-0.00748,0.0,
2935952,1000,44.0,-0.4065,0.1416,0.1826,0.00347,-0.03497,-0.00948,0.0,
2935972,1000,44.0,-0.4485,0.0886,0.2056,-0.00153,-0.03797,-0.00448,0.0,
2935992,1000,44.0,-0.0975,0.1166,0.3636,-0.00953,-0.01797,-0.00248,0.0,
2936012,1000,44.0,0.3545,-0.2714,0.3286,0.02547,0.02303,-0.00948,0.0,
2936032,1000,44.0,-0.3545,-0.0724,0.1076,0.01947,-0.03297,-0.01048,0.0,
2936052,1000,44.0,-0.1665,0.2236,0.2876,-0.02053,-0.01697,0.00052,0.0,
2936072,1000,44.0,-0.4455,0.3316,0.1936,-0.02953,-0.03897,-0.00048,0.0,
2936092,1000,44.0,-0.5735,0.3316,0.1026,-0.03053,-0.04697,-0.00048,0.0,
2936112,1000,44.0,-0.5805,0.2566,0.1066,-0.01953,-0.04897,-0.00348,0.0,
2936132,1000,44.0,-0.3175,0.2706,0.1306,-0.02753,-0.02897,0.00152,0.0,
2936152,1000,44.0,0.1415,0.1716,0.2016,-0.01353,0.00703,-0.00248,0.0,
2936172,1000,44.0,0.7005,-0.3004,0.4016,0.02447,0.05103,-0.00748,0.0,
2936192,1000,44.0,-0.3365,0.2216,0.2266,-0.00953,-0.03097,-0.00248,0.0,
2936212,1000,44.0,0.0565,0.0376,0.2146,-0.00553,0.00603,-0.00148,0.0,
2936232,1000,44.0,0.7085,-0.2344,0.2876,0.02047,0.04603,-0.00448,0.0,
2936252,1000,44.0,0.1525,-0.2424,0.1796,0.03147,0.00903,-0.01248,0.0,
2936272,1000,44.0,-0.0745,0.1196,0.3246,-0.01453,-0.00597,-0.00148,0.0,
2936292,1000,44.0,-0.1095,0.4336,0.2146,-0.04153,-0.00797,0.00552,0.0,
2936312,1000,44.0,0.3785,0.0046,0.3476,0.00347,0.02603,-0.00548,0.0,
2936332,1000,44.0,-0.0865,0.1966,0.1676,-0.01753,-0.00597,0.00052,0.0,
2936352,1000,44.0,0.3565,-0.2774,0.3826,0.02547,0.02203,-0.00948,0.0,
2936372,1000,44.0,0.2125,0.1386,0.3686,-0.00653,0.01203,-0.00148,0.0,
2936392,1000,44.0,0.5245,-0.1594,0.3376,0.01647,0.03503,-0.00448,0.0,
2936412,1000,44.0,0.6535,-0.1694,0.3096,0.01347,0.04903,-0.00448,0.0,
2936432,1000,44.0,-0.3845,-0.0694,0.1976,0.01247,-0.03297,-0.00748,0.0,
2936452,1000,44.0,-0.4175,0.1596,0.1896,-0.01253,-0.03597,-0.00348,0.0,
2936472,1000,44.0,-0.5155,0.2006,0.0466,-0.01553,-0.04097,-0.00048,0.0,
2936492,1000,44.0,-0.2655,0.0796,0.1616,-0.00253,-0.02997,-0.00248,0.0,
2936512,1000,44.0,0.2595,0.1526,0.1996,-0.01453,0.01603,0.00352,0.0,
2936532,1000,44.0,0.3905,-0.3274,0.3016,0.03947,0.02603,-0.01148,0.0,
2936552,1000,44.0,-0.8205,0.1436,0.1796,-0.00153,-0.06597,-0.00548,0.0,
2936572,1000,44.0,-0.6895,0.2206,0.0186,-0.01653,-0.05997,-0.00148,0.0,
2936592,1000,44.0,-0.5305,0.3436,0.1156,-0.03053,-0.04897,-0.00048,0.0,
2936612,1000,44.0,0.5755,-0.1394,0.3856,0.01147,0.03603,-0.00448,0.0,
2936632,1000,44.0,-0.3035,0.0586,0.2796,-0.00153,-0.02397,-0.00948,0.0,
2936652,1000,44.0,-0.4955,0.1596,0.1706,-0.00453,-0.04297,-0.00448,0.0,
2936672,1000,44.0,0.6455,0.0386,0.2666,-0.00153,0.04703,0.00052,0.0,
2936692,1000,44.0,0.4805,-0.3194,0.3426,0.04147,0.03003,-0.01048,0.0,
2936712,1000,44.0,0.0385,-0.0424,0.2516,0.01347,-0.00297,-0.00748,0.0,
2936732,1000,44.0,-0.6615,0.2756,0.1576,-0.01753,-0.05497,-0.00348,0.0,
2936752,1000,44.0,0.6435,0.0026,0.1696,0.00047,0.04503,-0.00148,0.0,
2936772,1000,44.0,0.6965,-0.2244,0.2736,0.02047,0.04603,-0.00548,0.0,
2936792,1000,44.0,0.0085,0.0336,0.1696,-0.00153,0.00103,-0.00148,0.0,
2936812,1000,44.0,0.5855,-0.2534,0.2726,0.02047,0.04203,-0.00548,0.0,
2936832,1000,44.0,-0.3325,0.0116,0.2836,0.01347,-0.03497,-0.00948,0.0,
2936852,1000,44.0,0.2825,-0.3074,0.2246,0.03947,0.01703,-0.01448,0.0,
2936872,1000,44.0,-0.4735,0.0806,0.1516,-0.00253,-0.03697,-0.00448,0.0,
2936892,1000,44.0,-0.0485,-0.0564,0.2276,0.00547,-0.01497,-0.00748,0.0,
2936912,1000,44.0,-0.2495,0.0186,0.1176,-0.00053,-0.01997,-0.00148,0.0,
2936932,1000,44.0,-0.3415,0.1976,-0.0664,-0.01153,-0.02897,-0.00448,0.0,
2936952,1000,44.0,-0.5835,0.1596,0.1426,0.00047,-0.05097,-0.00748,0.0,
2936972,1000,44.0,0.2555,-0.1364,0.2696,0.01647,0.01703,-0.00648,0.0,
2936992,1000,44.0,0.2105,-0.0014,0.1326,0.00247,0.01503,-0.00548,0.0,
2937012,1000,44.0,-0.0935,0.0846,0.2636,-0.00353,-0.00897,-0.00148,0.0,
2937032,1000,44.0,0.2655,-0.0854,0.1346,0.01047,0.01603,-0.00648,0.0,
2937052,1000,44.0,0.4605,0.0166,0.4406,-0.00553,0.03503,0.00052,0.0,
2937072,1000,44.0,0.4995,-0.1944,0.3156,0.01747,0.03303,-0.00648,0.0,
2937092,1000,44.0,-0.2645,0.1826,0.2086,-0.01353,-0.02897,-0.00248,0.0,
2937112,1000,44.0,-0.0435,0.1946,0.1836,-0.00853,-0.00297,-0.00448,0.0,
2937132,1000,44.0,0.5415,-0.0734,0.3576,0.00947,0.04103,-0.00748,0.0,
2937152,1000,44.0,-0.5165,0.2126,0.2016,-0.01353,-0.03897,-0.00348,0.0,
2937172,1000,44.0,-0.4955,0.3116,0.2266,-0.01953,-0.04497,-0.00148,0.0,
2937192,1000,44.0,0.1855,0.0816,0.2126,-0.00653,0.00703,-0.00048,0.0,
2937212,1000,44.0,0.4495,-0.2194,0.2386,0.01847,0.03703,-0.00448,0.0,
2937232,1000,44.0,0.5425,-0.1984,0.2656,0.02247,0.03603,-0.00748,0.0,
2937252,1000,44.0,0.3505,0.1126,0.2696,-0.01353,0.02303,0.00152,0.0,
2937272,1000,44.0,0.2045,0.1086,0.1916,-0.01153,0.01003,-0.00148,0.0,
2937292,1000,44.0,0.6905,-0.2374,0.2516,0.01947,0.05103,-0.00548,0.0,
2937312,1000,44.0,-0.3455,0.4196,0.2116,-0.03853,-0.03097,0.00252,0.0,
2937332,1000,44.0,0.0255,0.0276,0.1666,0.00047,-0.00097,-0.00648,0.0,
2937352,1000,44.0,0.6575,-0.2314,0.3936,0.01647,0.04503,-0.00548,0.0,
2937372,1000,44.0,0.4245,-0.0464,0.3766,-0.00553,0.03303,0.00052,0.0,
2937392,1000,44.0,-0.4585,0.2986,0.0986,-0.02353,-0.04197,-0.00148,0.0,
2937412,1000,44.0,0.0815,-0.0474,0.2996,0.01447,0.00303,-0.00648,0.0,
2937432,1000,44.0,0.6965,-0.1064,0.4696,0.01547,0.04803,-0.00448,0.0,
2937452,1000,44.0,0.6245,-0.0184,0.3566,0.00147,0.04303,-0.00048,0.0,
2937472,1000,44.0,-0.1795,0.0666,0.2206,-0.00053,-0.01597,-0.00548,0.0,
2937492,1000,44.0,0.3925,-0.1864,0.2716,0.02247,0.02103,-0.01148,0.0,
2937512,1000,44.0,-0.2795,-0.0804,0.2156,0.02247,-0.02597,-0.01048,0.0,
2937532,1000,44.0,0.3785,-0.3064,0.4676,0.02847,0.02003,-0.00948,0.0,
2937552,1000,44.0,-0.2855,0.1636,0.1286,-0.01253,-0.02597,-0.00248,0.0,
2937572,1000,44.0,-0.4885,0.1146,0.1876,-0.00253,-0.04297,-0.00648,0.0,
2937592,1000,44.0,0.5035,-0.0604,0.3256,0.01347,0.03103,-0.00348,0.0,
2937612,1000,44.0,-0.1265,0.2586,0.4036,-0.01953,-0.01197,-0.00248,0.0,
2937632,1000,44.0,-0.3125,-0.0064,0.2456,0.01047,-0.02797,-0.01048,0.0,
2937652,1000,44.0,-0.5035,0.0856,0.1076,0.00447,-0.04297,-0.00848,0.0,
2937672,1000,44.0,-0.6505,0.3176,0.1836,-0.02253,-0.04797,-0.00348,0.0,
2937692,1000,44.0,0.2345,-0.2274,0.2526,0.03147,0.01303,-0.01348,0.0,
2937712,1000,44.0,0.1955,-0.0224,0.2526,0.00847,0.01003,-0.00748,0.0,
2937732,1000,44.0,0.1045,0.0386,0.1796,0.00047,0.00103,-0.00548,0.0,
2937752,1000,44.0,0.1835,-0.0424,0.1866,0.01647,0.00603,-0.00648,0.0,
2937772,1000,44.0,-0.0255,0.1276,0.2536,-0.00753,-0.00697,-0.00248,0.0,
2937792,1000,44.0,0.0605,0.0136,0.2386,0.00447,0.00103,-0.00448,0.0,
2937812,1000,44.0,0.1055,-0.0574,0.1916,0.01347,0.00103,-0.00948,0.0,
2937832,1000,44.0,-0.0095,0.1156,0.3806,-0.00353,0.00103,-0.00148,0.0,
2937852,1000,44.0,-0.2745,0.1956,0.1216,-0.00853,-0.02697,-0.00548,0.0,
2937872,1000,44.0,0.6015,-0.1474,0.3116,0.01547,0.04103,-0.00548,0.0,
2937892,1000,44.0,0.1665,-0.0754,0.3006,0.00947,0.00503,-0.00348,0.0,
2937912,1000,44.0,0.1305,-0.1494,0.0956,0.01847,0.00303,-0.00848,0.0,
2937932,1000,44.0,0.6705,-0.2524,0.2186,0.02247,0.04603,-0.00448,0.0,
2937952,1000,44.0,0.2415,0.0486,0.2066,0.00147,0.01403,-0.00348,0.0,
2937972,1000,44.0,-0.0955,0.2266,0.3816,-0.01053,-0.01697,-0.00448,0.0,
2937992,1000,44.0,-0.0155,0.1166,0.3166,-0.01453,-0.00397,-0.00148,0.0,
2938012,1000,44.0,0.1485,0.0416,0.2326,-0.00253,0.00803,-0.00248,0.0,
2938032,1000,44.0,0.3765,-0.0204,0.2256,0.00147,0.02903,-0.00048,0.0,
2938052,1000,44.0,-0.1365,-0.0004,0.1636,0.00647,-0.01797,-0.00648,0.0,
2938072,1000,44.0,0.7455,-0.2754,0.3626,0.02847,0.04903,-0.00748,0.0,
2938092,1000,44.0,0.7065,-0.0954,0.1976,0.01047,0.05003,-0.00448,0.0,
2938112,1000,44.0,-0.3115,0.0646,0.1496,-0.00253,-0.02797,-0.00248,0.0,
2938132,1000,44.0,0.6015,-0.2504,0.3526,0.03047,0.03903,-0.01148,0.0,
2938152,1000,44.0,-0.3235,0.1266,0.1336,-0.00953,-0.02697,-0.00548,0.0,
2938172,1000,44.0,0.3935,-0.0334,0.2586,0.00947,0.02003,-0.00348,0.0,
2938192,1000,44.0,0.0125,0.0226,0.1666,-0.00053,-0.00297,-0.00348,0.0,
2938212,1000,44.0,-0.5795,0.2986,0.1516,-0.02353,-0.04997,-0.00148,0.0,
2938232,1000,44.0,0.1875,-0.0174,0.3256,0.01047,0.01103,-0.00748,0.0,
2938252,1000,44.0,0.2855,-0.2194,0.2796,0.02147,0.01803,-0.00848,0.0,
2938272,1000,44.0,0.1885,0.0176,0.2696,0.00247,0.01003,-0.00548,0.0,
2938292,1000,44.0,-0.2735,-0.0214,0.2056,0.00447,-0.02197,-0.00548,0.0,
2938312,1000,44.0,0.5805,-0.0684,0.3826,0.00847,0.04003,-0.00448,0.0,
2938332,1000,44.0,-0.1925,0.1476,0.2576,-0.01453,-0.01597,-0.00048,0.0,
2938352,1000,44.0,-0.4805,0.1276,0.2326,-0.00153,-0.04297,-0.00748,0.0,
2938372,1000,44.0,0.3215,0.0196,0.3216,0.00147,0.01903,-0.00248,0.0,
2938392,1000,44.0,0.1735,0.1586,0.2586,-0.00853,0.00403,-0.00248,0.0,
2938412,1000,44.0,0.1565,-0.0574,0.2656,0.00847,0.00803,-0.00448,0.0,
2938432,1000,44.0,-0.1735,0.0046,0.3286,0.00847,-0.02297,-0.00948,0.0,
2938452,1000,44.0,-0.0405,0.1346,0.2366,-0.00653,-0.01197,-0.00648,0.0,
2938472,1000,44.0,0.0125,0.0526,0.2446,0.00247,-0.00397,-0.00548,0.0,
2938492,1000,44.0,0.0655,0.0416,0.2136,0.00247,-0.00397,-0.00148,0.0,
2938512,1000,44.0,0.1905,0.0046,0.3156,0.00547,0.01503,-0.00548,0.0,
2938532,1000,44.0,0.1725,-0.0044,0.1926,0.00147,0.00703,-0.00448,0.0,
2938552,1000,44.0,-0.2435,0.1456,0.0366,-0.00653,-0.02497,-0.00548,0.0,
2938572,1000,44.0,0.0515,0.0266,0.1736,0.00247,0.00303,-0.00248,0.0,
2938592,1000,44.0,0.1225,0.1536,0.1526,-0.00853,0.00603,-0.00548,0.0,
2938612,1000,44.0,-0.2605,0.0316,0.1646,0.00447,-0.02097,-0.00448,0.0,
2938632,1000,44.0,0.0945,0.0056,0.2736,0.00247,0.00403,-0.00348,0.0,
2938652,1000,44.0,0.3905,-0.1104,0.1656,0.00947,0.03003,-0.00048,0.0,
2938672,1000,44.0,0.4965,-0.2784,0.3766,0.02847,0.03403,-0.00948,0.0,
2938692,1000,44.0,0.1415,0.0266,0.2516,0.00347,0.01003,-0.00448,0.0,
2938712,1000,44.0,0.1465,-0.0084,0.1786,0.00647,0.00603,-0.00248,0.0,
2938732,1000,44.0,0.1945,0.0306,0.2106,-0.00253,0.01303,-0.00248,0.0,
2938752,1000,44.0,0.2635,-0.0944,0.3246,0.01047,0.01603,-0.00748,0.0,
2938772,1000,44.0,0.1435,0.1066,0.1286,-0.00753,0.00903,-0.00048,0.0,
