t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
2668892,1000,44.0,-0.0235,-0.1234,0.0956,0.01647,-0.00797,-0.00548,0.0,
2668912,1000,44.0,-0.1585,-0.1404,0.1396,0.02347,-0.01497,-0.00848,0.0,
2668932,1000,44.0,0.1745,-0.3414,0.0346,0.03647,0.00903,-0.00848,0.0,
2668952,1000,44.0,-0.6135,-0.0154,0.0736,0.00847,-0.04597,-0.00548,0.0,
2668972,1000,44.0,-0.2385,0.2186,0.0896,-0.01853,-0.01797,0.00252,0.0,
2668992,1000,44.0,-0.0895,-0.0384,0.0776,0.00647,-0.00897,-0.00848,0.0,
2669012,1000,44.0,-0.4765,0.1586,0.0636,-0.01453,-0.03297,0.00452,0.0,
2669032,1000,44.0,0.3165,0.1896,-0.0164,-0.02453,0.02903,0.00652,0.0,
2669052,1000,44.0,-0.0715,0.0926,0.0136,-0.00153,-0.00797,-0.00048,0.0,
2669072,1000,44.0,-0.6765,0.2136,-0.1274,-0.01253,-0.05597,-0.00048,0.0,
2669092,1000,44.0,-0.4155,0.0736,0.0156,-0.00753,-0.03297,0.00252,0.0,
2669112,1000,44.0,-0.2875,0.0536,0.0526,-0.00453,-0.02297,-0.00348,0.0,
2669132,1000,44.0,-0.1225,0.1206,-0.0094,-0.01353,-0.00297,0.00252,0.0,
2669152,1000,44.0,-0.5375,0.2296,-0.0634,-0.02153,-0.03897,0.00452,0.0,
2669172,1000,44.0,0.2195,0.2746,0.0836,-0.03753,0.02203,0.00752,0.0,
2669192,1000,44.0,0.4845,-0.0264,0.1696,-0.00453,0.03803,0.00252,0.0,
2669212,1000,44.0,-0.1395,-0.1044,-0.0324,0.01247,-0.00697,-0.00248,0.0,
2669232,1000,44.0,-0.5505,0.1076,-0.0574,-0.00253,-0.04097,-0.00448,0.0,
2669252,1000,44.0,-0.1235,-0.0434,-0.0084,0.00447,-0.01397,0.00052,0.0,
2669272,1000,44.0,0.6535,-0.1634,0.0516,0.01547,0.05003,-0.00148,0.0,
2669292,1000,44.0,0.5825,-0.1604,0.0366,0.01647,0.03903,0.00052,0.0,
2669312,1000,44.0,0.5535,-0.0984,0.1786,0.00547,0.04603,0.00252,0.0,
2669332,1000,44.0,0.5245,-0.1364,0.2316,0.00447,0.04303,0.00152,0.0,
2669352,1000,44.0,0.5835,-0.1104,0.1316,0.00547,0.04903,0.00052,0.0,
2669372,1000,44.0,0.5885,-0.2474,0.0506,0.02047,0.04603,-0.00148,0.0,
2669392,1000,44.0,-0.2585,0.1056,-0.0684,-0.00353,-0.02397,-0.00148,0.0,
2669412,1000,44.0,-0.2465,0.2566,-0.1504,-0.01953,-0.01797,0.00452,0.0,
2669432,1000,44.0,-0.6695,0.1676,-0.1784,-0.01253,-0.04997,-0.00048,0.0,
2669452,1000,44.0,0.0945,-0.0774,0.0416,0.00947,0.00103,0.00052,0.0,
2669472,1000,44.0,-0.0015,0.0156,0.0456,-0.00553,0.00103,0.00252,0.0,
2669492,1000,44.0,-0.6075,0.1796,-0.0334,-0.01653,-0.04697,0.00052,0.0,
2669512,1000,44.0,-0.4445,0.0486,-0.0374,-0.00753,-0.02897,-0.00148,0.0,
2669532,1000,44.0,0.0645,-0.1434,-0.0484,0.02347,0.00603,-0.00748,0.0,
2669552,1000,44.0,0.1005,0.0466,0.0546,-0.00553,0.01003,0.00252,0.0,
2669572,1000,44.0,-0.0495,0.0186,0.1176,-0.00253,-0.00097,0.00152,0.0,
2669592,1000,44.0,-0.1175,-0.0634,-0.1524,0.01547,-0.00897,-0.00648,0.0,
2669612,1000,44.0,0.4915,-0.3084,0.1136,0.03447,0.03503,-0.00848,0.0,
2669632,1000,44.0,0.1075,-0.2504,-0.0854,0.03047,0.00203,-0.00748,0.0,
2669652,1000,44.0,0.0125,0.0996,-0.0474,-0.01453,0.00503,0.00452,0.0,
2669672,1000,44.0,-0.5265,0.0676,0.0266,-0.00653,-0.03997,-0.00248,0.0,
2669692,1000,44.0,-0.2285,-0.0404,-0.0544,0.01047,-0.01497,-0.00748,0.0,
2669712,1000,44.0,-0.4755,-0.0904,0.0586,0.01247,-0.03897,-0.00348,0.0,
2669732,1000,44.0,0.2095,-0.2824,0.0096,0.03447,0.01603,-0.01048,0.0,
2669752,1000,44.0,-0.4325,0.1086,0.1186,-0.01153,-0.03697,0.00252,0.0,
2669772,1000,44.0,0.0095,-0.1784,0.1726,0.01947,0.00103,-0.00148,0.0,
2669792,1000,44.0,-0.2115,0.0386,-0.0024,0.00047,-0.01697,-0.00148,0.0,
2669812,1000,44.0,-0.0215,0.0886,0.0636,-0.00953,-0.00197,0.00452,0.0,
2669832,1000,44.0,-0.0835,-0.1124,-0.0124,0.01347,-0.00797,-0.00148,0.0,
2669852,1000,44.0,-0.1895,-0.0004,-0.1144,0.00347,-0.01697,-0.00448,0.0,
2669872,1000,44.0,0.3025,-0.2014,0.0786,0.02147,0.02303,-0.00248,0.0,
2669892,1000,44.0,0.5195,-0.2224,0.1956,0.01947,0.04003,-0.00148,0.0,
2669912,1000,44.0,0.5995,-0.1924,-0.0534,0.00947,0.05103,-0.00048,0.0,
2669932,1000,44.0,0.0335,-0.0214,0.1176,0.00447,0.00103,-0.00048,0.0,
2669952,1000,44.0,-0.5065,0.2146,-0.0784,-0.02353,-0.03897,0.00352,0.0,
2669972,1000,44.0,-0.6755,0.3146,-0.2004,-0.02853,-0.04997,0.00152,0.0,
2669992,1000,44.0,-0.4755,-0.0254,-0.1844,0.01047,-0.04097,-0.00848,0.0,
2670012,1000,44.0,0.4555,-0.2114,0.1206,0.01747,0.03503,-0.00148,0.0,
2670032,1000,44.0,-0.5345,0.1536,-0.0564,-0.01153,-0.03697,-0.00148,0.0,
2670052,1000,44.0,-0.5055,0.2416,-0.0334,-0.01853,-0.03797,0.00052,0.0,
2670072,1000,44.0,-0.5425,0.0556,-0.0534,-0.00253,-0.03897,-0.00048,0.0,
2670092,1000,44.0,-0.6115,0.0926,-0.0944,-0.00053,-0.04497,-0.00748,0.0,
2670112,1000,44.0,0.2115,-0.3574,0.1546,0.03547,0.01603,-0.00748,0.0,
2670132,1000,44.0,-0.0815,0.2806,-0.1234,-0.02753,-0.00497,0.00752,0.0,
2670152,1000,44.0,-0.5815,0.2826,-0.0504,-0.02253,-0.04997,0.00352,0.0,
2670172,1000,44.0,0.4845,0.0096,0.0336,-0.01053,0.03703,0.00452,0.0,
2670192,1000,44.0,-0.0505,0.3246,-0.0334,-0.04453,0.00303,0.01352,0.0,
2670212,1000,44.0,-0.4555,0.1926,-0.1574,-0.01453,-0.04097,-0.00248,0.0,
2670232,1000,44.0,0.1455,0.1236,0.0676,-0.01053,0.01603,0.00452,0.0,
2670252,1000,44.0,0.0595,-0.1054,0.0486,0.01247,0.00403,-0.00348,0.0,
2670272,1000,44.0,0.1135,0.0366,-0.0114,-0.00153,0.00903,-0.00248,0.0,
2670292,1000,44.0,-0.0575,-0.1574,-0.0164,0.01447,-0.00497,-0.00348,0.0,
2670312,1000,44.0,-0.4855,0.2266,-0.0544,-0.01753,-0.03597,0.00252,0.0,
2670332,1000,44.0,0.3775,-0.2754,0.1976,0.02647,0.02903,-0.00348,0.0,
2670352,1000,44.0,0.5535,-0.2424,0.0916,0.01947,0.04503,-0.00048,0.0,
2670372,1000,44.0,-0.4675,0.2316,0.0396,-0.01853,-0.03497,0.00152,0.0,
2670392,1000,44.0,0.2735,-0.1954,0.0676,0.02347,0.01703,-0.00348,0.0,
2670412,1000,44.0,-0.1435,0.1856,-0.1414,-0.01253,-0.01397,0.00252,0.0,
2670432,1000,44.0,-0.2585,0.2136,0.1546,-0.01653,-0.01997,0.00252,0.0,
2670452,1000,44.0,-0.1145,0.1426,-0.1024,-0.01453,-0.01497,0.00152,0.0,
2670472,1000,44.0,0.0155,-0.1354,-0.0304,0.00947,0.00103,-0.00248,0.0,
2670492,1000,44.0,0.6295,-0.0504,0.1356,0.00047,0.04803,0.00452,0.0,
2670512,1000,44.0,-0.3505,0.2226,-0.0234,-0.01853,-0.02497,0.00152,0.0,
2670532,1000,44.0,-0.2745,0.2976,0.1286,-0.03053,-0.01597,0.00452,0.0,
2670552,1000,44.0,0.0475,0.1706,0.0356,-0.01453,0.00403,0.00152,0.0,
2670572,1000,44.0,0.0835,0.3236,-0.0654,-0.03153,0.01003,0.00652,0.0,
2670592,1000,44.0,-0.7155,0.0556,-0.0764,-0.00653,-0.05297,0.00252,0.0,
2670612,1000,44.0,0.6455,-0.2454,-0.0734,0.02047,0.04903,-0.00248,0.0,
2670632,1000,44.0,-0.3325,0.3206,-0.0034,-0.02653,-0.02497,0.00252,0.0,
2670652,1000,44.0,-0.0825,0.1006,-0.0454,-0.00853,-0.00697,0.00152,0.0,
2670672,1000,44.0,0.5295,-0.2604,0.1746,0.02347,0.03803,-0.00248,0.0,
2670692,1000,44.0,0.6825,-0.1284,0.0736,0.00447,0.05703,0.00152,0.0,
2670712,1000,44.0,0.4775,-0.3154,0.0706,0.03147,0.03703,-0.00248,0.0,
2670732,1000,44.0,0.7015,-0.2244,0.0676,0.01947,0.05303,-0.00548,0.0,
2670752,1000,44.0,-0.1165,0.0496,-0.1474,-0.00453,-0.00697,0.00052,0.0,
2670772,1000,44.0,-0.7945,0.2346,-0.0984,-0.00653,-0.06697,-0.00448,0.0,
2670792,1000,44.0,0.3935,-0.2474,0.0426,0.02647,0.03003,-0.00448,0.0,
2670812,1000,44.0,0.5495,-0.0974,0.1926,0.00547,0.04103,-0.00148,0.0,
2670832,1000,44.0,-0.1005,-0.1074,-0.0884,0.00847,-0.00397,-0.00048,0.0,
2670852,1000,44.0,-0.6285,0.0746,-0.1124,0.00147,-0.05197,-0.00348,0.0,
2670872,1000,44.0,-0.4155,-0.0264,-0.0034,0.01047,-0.03097,-0.00348,0.0,
2670892,1000,44.0,0.4175,-0.3214,-0.0484,0.03247,0.03203,-0.00748,0.0,
2670912,1000,44.0,-0.2785,0.1366,-0.0814,-0.01253,-0.01997,0.00352,0.0,
2670932,1000,44.0,-0.5735,0.1606,-0.0744,-0.00853,-0.04497,-0.00148,0.0,
2670952,1000,44.0,0.0975,-0.1234,-0.0424,0.01647,0.00503,-0.00448,0.0,
2670972,1000,44.0,0.1245,0.2876,-0.0624,-0.02753,0.01103,0.00652,0.0,
2670992,1000,44.0,-0.2205,-0.0064,0.0226,0.01047,-0.01897,-0.00348,0.0,
2671012,1000,44.0,-0.3925,0.1366,0.0106,-0.00953,-0.02997,0.00152,0.0,
2671032,1000,44.0,0.2375,-0.1144,-0.0304,0.00147,0.02103,0.00452,0.0,
2671052,1000,44.0,-0.3395,0.2276,0.0296,-0.01753,-0.02797,0.00052,0.0,
2671072,1000,44.0,0.5215,-0.0144,0.1776,-0.00453,0.04103,0.00152,0.0,
2671092,1000,44.0,-0.2485,0.1066,-0.0524,-0.01053,-0.01697,0.00152,0.0,
2671112,1000,44.0,-0.2595,-0.1394,-0.0044,0.01947,-0.02097,-0.00548,0.0,
2671132,1000,44.0,-0.3065,0.1146,-0.0574,-0.01353,-0.02397,0.00552,0.0,
2671152,1000,44.0,0.0735,-0.4044,0.0886,0.04747,0.00603,-0.01048,0.0,
2671172,1000,44.0,0.5255,-0.1774,0.1176,0.01447,0.03803,-0.00148,0.0,
2671192,1000,44.0,-0.1775,0.1846,0.0166,-0.02053,-0.01397,0.00252,0.0,
2671212,1000,44.0,-0.6125,0.2846,-0.1054,-0.02253,-0.04797,0.00252,0.0,
2671232,1000,44.0,0.3575,-0.0494,-0.0014,-0.00053,0.02103,0.00452,0.0,
2671252,1000,44.0,-0.5195,-0.0074,0.1336,0.00947,-0.04397,-0.00448,0.0,
2671272,1000,44.0,-0.3085,-0.1594,0.1536,0.03047,-0.03197,-0.01148,0.0,
2671292,1000,44.0,-0.4415,-0.0264,-0.0914,0.00647,-0.03697,-0.00348,0.0,
2671312,1000,44.0,-0.4505,0.1026,-0.0654,-0.00253,-0.03497,-0.00048,0.0,
2671332,1000,44.0,-0.5735,0.1576,-0.0614,-0.01253,-0.04597,0.00352,0.0,
2671352,1000,44.0,-0.6165,0.2556,-0.0584,-0.02553,-0.04897,0.00352,0.0,
2671372,1000,44.0,0.5275,-0.0904,0.0996,0.00747,0.03803,0.00052,0.0,
2671392,1000,44.0,0.6105,-0.1764,0.0686,0.01647,0.04603,-0.00148,0.0,
2671412,1000,44.0,-0.5195,0.2306,-0.0474,-0.01853,-0.04197,0.00252,0.0,
2671432,1000,44.0,0.3135,0.1266,0.1346,-0.01253,0.02403,0.00252,0.0,
2671452,1000,44.0,-0.1635,-0.0494,0.0226,0.01647,-0.01597,-0.00148,0.0,
2671472,1000,44.0,-0.0755,0.1706,-0.0684,-0.01553,-0.00397,0.00452,0.0,
2671492,1000,44.0,0.2585,-0.0504,0.0666,-0.00053,0.02603,0.00352,0.0,
2671512,1000,44.0,0.0025,-0.2324,0.0846,0.02747,-0.00297,-0.00648,0.0,
2671532,1000,44.0,0.0435,-0.0444,-0.0084,0.00447,0.00003,-0.00048,0.0,
2671552,1000,44.0,-0.1875,0.1346,-0.0684,-0.00453,-0.01097,0.00052,0.0,
2671572,1000,44.0,0.4205,-0.2364,0.0756,0.02447,0.03003,-0.00748,0.0,
2671592,1000,44.0,0.1605,0.2446,0.0126,-0.02853,0.01503,0.00852,0.0,
2671612,1000,44.0,-0.0625,0.0136,-0.0644,0.00347,-0.00297,0.00052,0.0,
2671632,1000,44.0,-0.1275,0.0336,0.0256,0.00147,-0.01597,-0.00048,0.0,
2671652,1000,44.0,-0.4885,0.2946,-0.0184,-0.02053,-0.04097,0.00352,0.0,
2671672,1000,44.0,-0.1915,0.0466,-0.0624,0.00347,-0.01897,-0.00448,0.0,
2671692,1000,44.0,-0.4405,0.2186,0.0576,-0.01253,-0.03397,0.00052,0.0,
2671712,1000,44.0,0.4075,-0.2154,-0.0624,0.01847,0.03203,-0.00148,0.0,
2671732,1000,44.0,0.0265,-0.0464,0.0276,0.00447,-0.00097,-0.00148,0.0,
2671752,1000,44.0,0.0335,0.0036,-0.0744,0.00247,-0.00197,-0.00148,0.0,
2671772,1000,44.0,0.0465,0.0836,0.0026,-0.00753,0.00303,-0.00048,0.0,
2671792,1000,44.0,0.0325,-0.0344,0.0406,0.00347,0.00503,0.00252,0.0,
2671812,1000,44.0,-0.0165,-0.0084,0.0276,0.00547,0.00203,-0.00148,0.0,
2671832,1000,44.0,0.4045,-0.1224,0.0096,0.00247,0.02803,0.00352,0.0,
2671852,1000,44.0,-0.6115,0.2966,-0.1084,-0.03053,-0.04597,0.00552,0.0,
2671872,1000,44.0,0.1855,-0.0924,0.1066,0.00747,0.01103,0.00052,0.0,
2671892,1000,44.0,-0.5315,0.2166,-0.0634,-0.01853,-0.03697,0.00152,0.0,
2671912,1000,44.0,-0.5735,0.0056,-0.0504,0.00547,-0.04697,-0.00248,0.0,
2671932,1000,44.0,-0.1435,-0.1534,0.0806,0.01347,-0.00997,-0.00248,0.0,
2671952,1000,44.0,-0.0775,0.2006,-0.0684,-0.01353,-0.00397,0.00252,0.0,
2671972,1000,44.0,0.2715,-0.1024,-0.0924,0.01347,0.01303,-0.00348,0.0,
2671992,1000,44.0,0.2725,-0.0204,0.0516,-0.00653,0.03503,0.00652,0.0,
2672012,1000,44.0,-0.1365,0.2776,-0.0154,-0.03653,-0.00597,0.00952,0.0,
2672032,1000,44.0,-0.2575,0.2756,0.0116,-0.02653,-0.01897,0.00452,0.0,
2672052,1000,44.0,0.0465,0.0476,-0.0864,-0.00453,0.00103,0.00152,0.0,
2672072,1000,44.0,0.0735,-0.0014,-0.0304,0.00147,0.00403,0.00152,0.0,
2672092,1000,44.0,-0.3045,0.1546,0.1226,-0.00553,-0.02497,-0.00248,0.0,
2672112,1000,44.0,-0.1365,0.1846,-0.0334,-0.01053,-0.01397,0.00152,0.0,
2672132,1000,44.0,-0.1115,-0.0454,-0.0424,0.00547,-0.01097,-0.00448,0.0,
2672152,1000,44.0,0.1725,-0.0924,0.1696,0.00547,0.01503,-0.00048,0.0,
2672172,1000,44.0,0.0815,-0.0494,-0.0284,0.00647,0.00103,-0.00148,0.0,
2672192,1000,44.0,-0.0065,0.0246,0.0546,0.00047,-0.00097,0.00052,0.0,
2672212,1000,44.0,-0.1285,-0.0784,0.0486,0.01247,-0.01797,-0.00548,0.0,
2672232,1000,44.0,-0.0435,0.1106,-0.0154,-0.01053,-0.00597,0.00252,0.0,
2672252,1000,44.0,-0.1165,0.1056,0.0336,-0.00553,-0.01097,-0.00148,0.0,
2672272,1000,44.0,0.0345,0.1256,-0.0444,-0.01653,0.00603,0.00552,0.0,
2672292,1000,44.0,0.2005,-0.1154,0.0586,0.00847,0.01203,0.00052,0.0,
2672312,1000,44.0,-0.3685,0.2376,0.0236,-0.01853,-0.03297,0.00252,0.0,
2672332,1000,44.0,-0.1585,0.0496,0.1936,-0.00153,-0.01097,-0.00048,0.0,
2672352,1000,44.0,0.0865,0.0016,0.0256,-0.00353,0.00803,-0.00048,0.0,
2672372,1000,44.0,-0.0505,0.1496,-0.0784,-0.00853,-0.00297,-0.00048,0.0,
2672392,1000,44.0,-0.1205,0.0116,0.1076,-0.00253,-0.00797,0.00052,0.0,
2672412,1000,44.0,-0.3665,0.1246,-0.0124,-0.00953,-0.02797,-0.00048,0.0,
2672432,1000,44.0,0.0035,-0.0104,0.0816,-0.00453,0.00703,0.00252,0.0,
2672452,1000,44.0,-0.2165,0.1346,0.0086,-0.00553,-0.01997,0.00152,0.0,
2672472,1000,44.0,0.0325,-0.0274,0.0906,0.00447,0.00503,0.00152,0.0,
2672492,1000,44.0,0.1125,-0.0674,0.1296,0.00747,0.00403,-0.00248,0.0,
2672512,1000,44.0,-0.1585,-0.0294,-0.0064,0.00147,-0.01397,-0.00348,0.0,
2672532,1000,44.0,-0.0265,0.0936,0.1386,-0.00953,-0.00097,0.00252,0.0,
2672552,1000,44.0,-0.2115,0.1166,-0.0564,-0.00853,-0.01797,-0.00048,0.0,
2672572,1000,44.0,-0.0435,0.1266,-0.0234,-0.01053,0.00103,0.00152,0.0,
2672592,1000,44.0,0.0075,-0.1894,0.0636,0.01647,0.00203,-0.00448,0.0,
2672612,1000,44.0,0.2595,-0.0074,0.0406,0.00047,0.02103,0.00052,0.0,
2672632,1000,44.0,-0.3725,0.1266,-0.0314,-0.01453,-0.02897,0.00352,0.0,
2672652,1000,44.0,-0.0285,0.0806,-0.0124,-0.00253,-0.00097,-0.00148,0.0,
2672672,1000,44.0,0.3985,-0.3244,0.0626,0.03047,0.03603,-0.00448,0.0,
2672692,1000,44.0,-0.4445,0.0236,-0.0324,0.00347,-0.03597,-0.00348,0.0,
2672712,1000,44.0,0.3395,-0.1904,0.2756,0.01947,0.02003,-0.00648,0.0,
2672732,1000,44.0,0.4005,-0.0894,0.1256,0.00747,0.03003,0.00052,0.0,
2672752,1000,44.0,0.0165,0.0196,0.0686,0.00147,-0.00397,-0.00248,0.0,
2672772,1000,44.0,-0.3205,0.0446,0.0026,-0.00453,-0.02297,0.00052,0.0,
2672792,1000,44.0,0.5955,-0.0434,0.0746,0.00047,0.04703,0.00552,0.0,
2672812,1000,44.0,-0.4275,0.0596,-0.0234,0.00047,-0.03697,-0.00248,0.0,
2672832,1000,44.0,0.2935,-0.0764,0.1776,0.00447,0.02103,0.00152,0.0,
2672852,1000,44.0,-0.0305,-0.0664,0.0856,0.01347,-0.00397,-0.00448,0.0,
2672872,1000,44.0,0.7165,-0.2324,0.0846,0.01947,0.05303,-0.00248,0.0,
2672892,1000,44.0,-0.4345,0.0366,0.0886,-0.00353,-0.02797,-0.00048,0.0,
2672912,1000,44.0,0.0605,0.0046,0.0516,-0.00353,0.00503,0.00152,0.0,
2672932,1000,44.0,-0.0835,-0.0484,0.0716,0.00547,-0.00997,-0.00348,0.0,
2672952,1000,44.0,-0.0395,-0.0954,0.1196,0.00847,0.00003,-0.00148,0.0,
2672972,1000,44.0,-0.0105,0.0066,0.0856,0.00347,-0.00297,-0.00048,0.0,
2672992,1000,44.0,0.0925,0.0686,0.0156,-0.00953,0.01003,0.00352,0.0,
2673012,1000,44.0,-0.0545,0.1846,0.0546,-0.01153,-0.00897,0.00052,0.0,
2673032,1000,44.0,0.1515,-0.0284,0.1486,0.00347,0.01203,-0.00148,0.0,
2673052,1000,44.0,-0.1565,-0.1414,0.0516,0.01047,-0.00797,-0.00348,0.0,
