rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
E,9567,zero,-1,1,inner,1520,1520,,,,,,,0,0,0
S,509799,zero,-1,1,inner,1520,1520,-120,-504,-17112,38,19,-27,0,1,1
S,510854,zero,-1,1,inner,1520,1520,-136,-536,-17032,35,24,-27,0,2,56
S,511806,zero,-1,1,inner,1520,1520,-208,-504,-17064,38,20,-27,0,3,8
S,512806,zero,-1,1,inner,1520,1520,-216,-568,-17080,38,23,-24,0,4,8
S,513806,zero,-1,1,inner,1520,1520,-248,-616,-17032,35,23,-22,0,5,8
S,514806,zero,-1,1,inner,1520,1520,-328,-632,-16952,31,19,-31,0,6,8
S,515806,zero,-1,1,inner,1520,1520,-312,-624,-17088,34,19,-29,0,7,8
S,516806,zero,-1,1,inner,1520,1520,-248,-536,-17112,35,19,-27,0,8,8
S,517806,zero,-1,1,inner,1520,1520,-280,-624,-17144,30,18,-29,0,9,8
S,518806,zero,-1,1,inner,1520,1520,-352,-680,-17000,35,23,-28,0,10,8
S,519806,zero,-1,1,inner,1520,1520,-248,-496,-17096,34,26,-24,0,11,8
S,520806,zero,-1,1,inner,1520,1520,-184,-504,-17088,37,19,-26,0,12,8
S,521806,zero,-1,1,inner,1520,1520,-272,-568,-17128,40,23,-28,0,13,8
S,522806,zero,-1,1,inner,1520,1520,-136,-552,-17040,36,22,-24,0,14,8
S,523806,zero,-1,1,inner,1520,1520,-288,-600,-16944,33,23,-26,0,15,8
S,524806,zero,-1,1,inner,1520,1520,-224,-568,-17064,30,22,-20,0,16,8
S,525806,zero,-1,1,inner,1520,1520,-208,-576,-17072,37,25,-23,0,17,8
S,526806,zero,-1,1,inner,1520,1520,-128,-552,-17088,37,24,-28,0,18,8
S,527806,zero,-1,1,inner,1520,1520,-232,-616,-17120,31,20,-27,0,19,8
S,528806,zero,-1,1,inner,1520,1520,-168,-624,-17040,31,23,-22,0,20,8
S,529806,zero,-1,1,inner,1520,1520,-272,-624,-17048,32,22,-24,0,21,8
S,530806,zero,-1,1,inner,1520,1520,-168,-648,-17160,34,26,-24,0,22,8
S,531806,zero,-1,1,inner,1520,1520,-304,-560,-17096,30,19,-24,0,23,8
S,532806,zero,-1,1,inner,1520,1520,-208,-536,-17008,34,22,-27,0,24,8
S,533806,zero,-1,1,inner,1520,1520,-192,-600,-17136,35,23,-30,0,25,8
S,534806,zero,-1,1,inner,1520,1520,-400,-576,-16936,35,22,-31,0,26,8
S,535806,zero,-1,1,inner,1520,1520,-288,-616,-17000,33,23,-25,0,27,8
S,536806,zero,-1,1,inner,1520,1520,-240,-576,-17192,22,22,-33,0,28,8
S,537806,zero,-1,1,inner,1520,1520,-256,-464,-17112,31,18,-28,0,29,8
S,538806,zero,-1,1,inner,1520,1520,-176,-584,-17112,31,18,-28,0,30,8
S,539806,zero,-1,1,inner,1520,1520,-64,-512,-17088,29,24,-22,0,31,8
S,540806,zero,-1,1,inner,1520,1520,-176,-608,-17064,31,15,-26,0,32,8
S,541806,zero,-1,1,inner,1520,1520,-232,-696,-17032,25,21,-27,0,33,8
S,542806,zero,-1,1,inner,1520,1520,-208,-552,-17160,30,24,-25,0,34,8
S,543806,zero,-1,1,inner,1520,1520,-112,-584,-17024,27,16,-27,0,35,8
S,544806,zero,-1,1,inner,1520,1520,-352,-592,-17048,28,17,-25,0,36,8
S,545806,zero,-1,1,inner,1520,1520,-240,-656,-17064,24,19,-24,0,37,8
S,546806,zero,-1,1,inner,1520,1520,-192,-560,-17024,31,21,-25,0,38,8
S,547806,zero,-1,1,inner,1520,1520,-232,-552,-17128,32,15,-29,0,39,8
S,548806,zero,-1,1,inner,1520,1520,-272,-504,-17016,28,14,-26,0,40,8
S,549806,zero,-1,1,inner,1520,1520,-208,-568,-17072,28,20,-26,0,41,8
S,550806,zero,-1,1,inner,1520,1520,-248,-504,-17232,34,19,-26,0,42,8
S,551806,zero,-1,1,inner,1520,1520,-240,-544,-17064,27,19,-26,0,43,8
S,552806,zero,-1,1,inner,1520,1520,-184,-608,-17016,27,13,-26,0,44,8
S,553806,zero,-1,1,inner,1520,1520,-224,-624,-16936,25,17,-22,0,45,8
S,554806,zero,-1,1,inner,1520,1520,-200,-616,-17032,29,17,-25,0,46,8
S,555806,zero,-1,1,inner,1520,1520,-160,-568,-17080,34,15,-24,0,47,8
S,556806,zero,-1,1,inner,1520,1520,-144,-584,-16952,31,20,-26,0,48,8
S,557806,zero,-1,1,inner,1520,1520,-272,-528,-17104,34,23,-27,0,49,8
S,558806,zero,-1,1,inner,1520,1520,-280,-616,-17096,31,18,-25,0,50,8
S,559806,zero,-1,1,inner,1520,1520,-216,-608,-16968,37,17,-25,0,51,8
S,560806,zero,-1,1,inner,1520,1520,-272,-688,-17056,37,21,-27,0,52,8
S,561806,zero,-1,1,inner,1520,1520,-160,-656,-17056,33,20,-24,0,53,8
S,562806,zero,-1,1,inner,1520,1520,-232,-528,-16976,33,22,-26,0,54,8
S,563806,zero,-1,1,inner,1520,1520,-248,-632,-17064,43,20,-28,0,55,8
S,564806,zero,-1,1,inner,1520,1520,-224,-512,-17000,40,18,-27,0,56,8
S,565806,zero,-1,1,inner,1520,1520,-216,-632,-16960,39,24,-27,0,57,8
S,566806,zero,-1,1,inner,1520,1520,-328,-632,-17096,38,22,-25,0,58,8
S,567806,zero,-1,1,inner,1520,1520,-208,-680,-16976,36,16,-22,0,59,8
S,568805,zero,-1,1,inner,1520,1520,-400,-600,-16984,35,17,-29,0,60,7
S,569806,zero,-1,1,inner,1520,1520,-224,-632,-16992,36,12,-28,0,61,8
S,570806,zero,-1,1,inner,1520,1520,-232,-688,-16992,36,23,-29,0,62,8
S,571806,zero,-1,1,inner,1520,1520,-208,-696,-17080,38,25,-27,0,63,8
S,572806,zero,-1,1,inner,1520,1520,-200,-696,-17048,39,25,-30,0,64,8
S,573806,zero,-1,1,inner,1520,1520,-288,-600,-17048,36,21,-26,0,65,8
S,574806,zero,-1,1,inner,1520,1520,-208,-584,-17080,35,22,-27,0,66,8
S,575806,zero,-1,1,inner,1520,1520,-216,-608,-17160,34,22,-25,0,67,8
S,576806,zero,-1,1,inner,1520,1520,-208,-584,-17112,37,21,-27,0,68,8
S,577806,zero,-1,1,inner,1520,1520,-192,-520,-17128,40,20,-22,0,69,8
S,578806,zero,-1,1,inner,1520,1520,-200,-656,-17032,41,18,-21,0,70,8
S,579806,zero,-1,1,inner,1520,1520,-208,-528,-17088,31,19,-27,0,71,8
S,580806,zero,-1,1,inner,1520,1520,-168,-648,-17256,32,19,-27,0,72,8
S,581806,zero,-1,1,inner,1520,1520,-240,-528,-17080,32,19,-29,0,73,8
S,582806,zero,-1,1,inner,1520,1520,-232,-584,-17064,33,18,-27,0,74,8
S,583806,zero,-1,1,inner,1520,1520,-288,-472,-17024,31,18,-29,0,75,8
S,584806,zero,-1,1,inner,1520,1520,-192,-544,-17336,36,17,-25,0,76,8
S,585806,zero,-1,1,inner,1520,1520,-224,-656,-17112,27,16,-34,0,77,8
S,586806,zero,-1,1,inner,1520,1520,-248,-664,-17040,31,9,-30,0,78,8
S,587806,zero,-1,1,inner,1520,1520,-184,-632,-17200,29,9,-27,0,79,8
S,588806,zero,-1,1,inner,1520,1520,-248,-624,-17088,27,17,-27,0,80,8
S,589806,zero,-1,1,inner,1520,1520,-328,-568,-17088,31,20,-26,0,81,8
S,590806,zero,-1,1,inner,1520,1520,-336,-608,-17128,26,17,-26,0,82,8
S,591806,zero,-1,1,inner,1520,1520,-288,-680,-17032,30,19,-24,0,83,8
S,592806,zero,-1,1,inner,1520,1520,-216,-640,-17096,26,19,-27,0,84,8
S,593806,zero,-1,1,inner,1520,1520,-240,-744,-17176,27,20,-28,0,85,8
S,594806,zero,-1,1,inner,1520,1520,-184,-496,-17016,31,18,-27,0,86,8
S,595805,zero,-1,1,inner,1520,1520,-280,-584,-16992,33,16,-29,0,87,7
S,596806,zero,-1,1,inner,1520,1520,-216,-648,-17080,33,22,-28,0,88,8
S,597806,zero,-1,1,inner,1520,1520,-232,-640,-17016,25,17,-29,0,89,8
S,598806,zero,-1,1,inner,1520,1520,-320,-632,-17136,30,22,-32,0,90,8
S,599806,zero,-1,1,inner,1520,1520,-96,-576,-17048,29,16,-33,0,91,8
S,600806,zero,-1,1,inner,1520,1520,-216,-520,-17096,25,19,-30,0,92,8
S,601806,zero,-1,1,inner,1520,1520,-232,-688,-17120,29,13,-24,0,93,8
S,602806,zero,-1,1,inner,1520,1520,-168,-648,-17080,30,16,-27,0,94,8
S,603806,zero,-1,1,inner,1520,1520,-224,-624,-17136,24,23,-23,0,95,8
S,604806,zero,-1,1,inner,1520,1520,-192,-688,-17056,30,24,-26,0,96,8
S,605806,zero,-1,1,inner,1520,1520,-312,-664,-17056,30,23,-23,0,97,8
S,606806,zero,-1,1,inner,1520,1520,-256,-632,-16976,30,20,-27,0,98,8
S,607806,zero,-1,1,inner,1520,1520,-128,-600,-17080,27,21,-24,0,99,8
S,608806,zero,-1,1,inner,1520,1520,-200,-664,-16952,35,24,-30,0,100,8
S,609806,zero,-1,1,inner,1520,1520,-304,-576,-17104,33,18,-26,0,101,8
S,610806,zero,-1,1,inner,1520,1520,-184,-688,-17064,32,18,-24,0,102,8
S,611806,zero,-1,1,inner,1520,1520,-184,-616,-17088,33,23,-25,0,103,8
S,612806,zero,-1,1,inner,1520,1520,-320,-560,-17072,38,23,-31,0,104,8
S,613806,zero,-1,1,inner,1520,1520,-264,-592,-17024,38,22,-29,0,105,8
S,614806,zero,-1,1,inner,1520,1520,-224,-680,-17016,35,17,-21,0,106,8
S,615806,zero,-1,1,inner,1520,1520,-280,-600,-17104,36,21,-22,0,107,8
S,616806,zero,-1,1,inner,1520,1520,-288,-640,-17128,31,21,-28,0,108,8
S,617805,zero,-1,1,inner,1520,1520,-312,-664,-17104,35,20,-27,0,109,7
S,618806,zero,-1,1,inner,1520,1520,-272,-592,-17192,36,22,-24,0,110,8
S,619806,zero,-1,1,inner,1520,1520,-112,-584,-17096,37,23,-26,0,111,8
S,620806,zero,-1,1,inner,1520,1520,-192,-496,-17184,33,24,-25,0,112,8
S,621806,zero,-1,1,inner,1520,1520,-296,-472,-17184,41,21,-29,0,113,8
S,622806,zero,-1,1,inner,1520,1520,-368,-592,-17032,41,21,-27,0,114,8
S,623806,zero,-1,1,inner,1520,1520,-296,-664,-17008,41,19,-23,0,115,8
S,624806,zero,-1,1,inner,1520,1520,-232,-616,-16968,30,23,-23,0,116,8
S,625806,zero,-1,1,inner,1520,1520,-400,-640,-17064,39,18,-22,0,117,8
S,626806,zero,-1,1,inner,1520,1520,-216,-432,-17016,40,13,-21,0,118,8
S,627806,zero,-1,1,inner,1520,1520,-176,-512,-17080,37,18,-25,0,119,8
S,628806,zero,-1,1,inner,1520,1520,-192,-688,-17032,34,21,-25,0,120,8
S,629806,zero,-1,1,inner,1520,1520,-96,-536,-16952,30,20,-26,0,121,8
S,630806,zero,-1,1,inner,1520,1520,-208,-528,-17096,36,20,-28,0,122,8
S,631806,zero,-1,1,inner,1520,1520,-208,-488,-16880,37,21,-26,0,123,8
S,632806,zero,-1,1,inner,1520,1520,-256,-544,-17032,43,22,-30,0,124,8
S,633806,zero,-1,1,inner,1520,1520,-288,-632,-17056,35,17,-24,0,125,8
S,634806,zero,-1,1,inner,1520,1520,-200,-560,-17088,33,23,-25,0,126,8
S,635806,zero,-1,1,inner,1520,1520,-216,-472,-17120,34,16,-28,0,127,8
S,636806,zero,-1,1,inner,1520,1520,-312,-576,-17160,32,18,-29,0,128,8
S,637806,zero,-1,1,inner,1520,1520,-232,-624,-17112,38,19,-20,0,129,8
S,638806,zero,-1,1,inner,1520,1520,-264,-648,-17200,36,21,-26,0,130,8
S,639806,zero,-1,1,inner,1520,1520,-336,-592,-17016,31,20,-26,0,131,8
S,640806,zero,-1,1,inner,1520,1520,-312,-608,-17040,26,21,-29,0,132,8
S,641806,zero,-1,1,inner,1520,1520,-296,-584,-17112,25,18,-30,0,133,8
S,642806,zero,-1,1,inner,1520,1520,-288,-560,-17072,33,20,-26,0,134,8
S,643806,zero,-1,1,inner,1520,1520,-240,-608,-17096,30,22,-28,0,135,8
S,644806,zero,-1,1,inner,1520,1520,-208,-552,-17032,30,20,-28,0,136,8
S,645806,zero,-1,1,inner,1520,1520,-192,-680,-17056,32,15,-26,0,137,8
S,646806,zero,-1,1,inner,1520,1520,-312,-656,-17080,30,13,-23,0,138,8
S,647806,zero,-1,1,inner,1520,1520,-392,-680,-17072,30,19,-26,0,139,8
S,648806,zero,-1,1,inner,1520,1520,-248,-568,-17016,31,19,-27,0,140,8
S,649806,zero,-1,1,inner,1520,1520,-32,-592,-17080,29,18,-31,0,141,8
S,650806,zero,-1,1,inner,1520,1520,-336,-520,-17192,30,20,-28,0,142,8
S,651806,zero,-1,1,inner,1520,1520,-312,-584,-17192,26,19,-23,0,143,8
S,652806,zero,-1,1,inner,1520,1520,-184,-576,-17168,28,21,-26,0,144,8
S,653806,zero,-1,1,inner,1520,1520,-136,-520,-17072,29,21,-24,0,145,8
S,654806,zero,-1,1,inner,1520,1520,-256,-560,-17048,25,19,-25,0,146,8
S,655806,zero,-1,1,inner,1520,1520,-248,-648,-17120,27,17,-28,0,147,8
S,656806,zero,-1,1,inner,1520,1520,-224,-592,-17040,28,20,-28,0,148,8
S,657806,zero,-1,1,inner,1520,1520,-288,-512,-17024,28,20,-29,0,149,8
S,658806,zero,-1,1,inner,1520,1520,-120,-592,-17184,28,18,-29,0,150,8
S,659806,zero,-1,1,inner,1520,1520,-304,-576,-17024,34,18,-26,0,151,8
S,660806,zero,-1,1,inner,1520,1520,-296,-568,-17056,32,13,-23,0,152,8
S,661806,zero,-1,1,inner,1520,1520,-72,-544,-17000,35,16,-29,0,153,8
S,662806,zero,-1,1,inner,1520,1520,-168,-624,-17200,36,20,-30,0,154,8
S,663806,zero,-1,1,inner,1520,1520,-184,-624,-16944,33,26,-27,0,155,8
S,664806,zero,-1,1,inner,1520,1520,-208,-640,-17056,31,19,-25,0,156,8
S,665806,zero,-1,1,inner,1520,1520,-256,-720,-16984,34,19,-24,0,157,8
S,666806,zero,-1,1,inner,1520,1520,-224,-568,-17048,36,17,-33,0,158,8
S,667806,zero,-1,1,inner,1520,1520,-200,-552,-16984,37,16,-23,0,159,8
S,668806,zero,-1,1,inner,1520,1520,-200,-568,-17192,35,19,-29,0,160,8
S,669806,zero,-1,1,inner,1520,1520,-240,-616,-17152,38,20,-26,0,161,8
S,670806,zero,-1,1,inner,1520,1520,-160,-544,-17136,32,17,-27,0,162,8
S,671806,zero,-1,1,inner,1520,1520,-128,-584,-16960,33,23,-24,0,163,8
S,672806,zero,-1,1,inner,1520,1520,-296,-560,-16984,37,26,-23,0,164,8
S,673806,zero,-1,1,inner,1520,1520,-200,-544,-17064,36,21,-26,0,165,8
S,674806,zero,-1,1,inner,1520,1520,-280,-488,-17024,32,23,-27,0,166,8
S,675806,zero,-1,1,inner,1520,1520,-264,-624,-17152,33,22,-27,0,167,8
S,676806,zero,-1,1,inner,1520,1520,-168,-472,-17064,30,23,-20,0,168,8
S,677806,zero,-1,1,inner,1520,1520,-288,-552,-17104,33,23,-20,0,169,8
S,678805,zero,-1,1,inner,1520,1520,-224,-560,-17008,31,24,-25,0,170,7
S,679806,zero,-1,1,inner,1520,1520,-208,-552,-17032,38,18,-29,0,171,8
S,680806,zero,-1,1,inner,1520,1520,-152,-624,-17088,38,20,-27,0,172,8
S,681806,zero,-1,1,inner,1520,1520,-240,-568,-17136,38,16,-24,0,173,8
S,682805,zero,-1,1,inner,1520,1520,-240,-384,-17152,35,16,-23,0,174,7
S,683806,zero,-1,1,inner,1520,1520,-272,-464,-17192,36,17,-26,0,175,8
S,684806,zero,-1,1,inner,1520,1520,-184,-528,-17136,40,23,-22,0,176,8
S,685806,zero,-1,1,inner,1520,1520,-184,-520,-17016,38,23,-26,0,177,8
S,686806,zero,-1,1,inner,1520,1520,-216,-600,-17056,34,13,-24,0,178,8
S,687806,zero,-1,1,inner,1520,1520,-224,-528,-17088,32,17,-27,0,179,8
S,688806,zero,-1,1,inner,1520,1520,-272,-560,-17040,33,17,-26,0,180,8
S,689806,zero,-1,1,inner,1520,1520,-176,-600,-16976,40,26,-27,0,181,8
S,690806,zero,-1,1,inner,1520,1520,-304,-544,-17048,32,16,-26,0,182,8
S,691806,zero,-1,1,inner,1520,1520,-200,-592,-16928,29,16,-26,0,183,8
S,692806,zero,-1,1,inner,1520,1520,-240,-528,-16992,31,16,-28,0,184,8
S,693806,zero,-1,1,inner,1520,1520,-224,-608,-17040,35,19,-25,0,185,8
S,694806,zero,-1,1,inner,1520,1520,-152,-536,-17048,29,22,-25,0,186,8
S,695806,zero,-1,1,inner,1520,1520,-184,-536,-16992,35,23,-26,0,187,8
S,696806,zero,-1,1,inner,1520,1520,-176,-536,-17024,28,19,-28,0,188,8
S,697806,zero,-1,1,inner,1520,1520,-216,-528,-17008,25,17,-22,0,189,8
S,698806,zero,-1,1,inner,1520,1520,-208,-576,-17088,31,21,-29,0,190,8
S,699806,zero,-1,1,inner,1520,1520,-168,-632,-17072,28,22,-20,0,191,8
S,700806,zero,-1,1,inner,1520,1520,-136,-496,-17088,24,16,-27,0,192,8
S,701806,zero,-1,1,inner,1520,1520,-144,-432,-17104,27,17,-25,0,193,8
S,702806,zero,-1,1,inner,1520,1520,-232,-592,-17104,27,23,-25,0,194,8
S,703806,zero,-1,1,inner,1520,1520,-256,-592,-17128,27,19,-25,0,195,8
S,704806,zero,-1,1,inner,1520,1520,-248,-600,-17072,33,17,-30,0,196,8
S,705806,zero,-1,1,inner,1520,1520,-280,-520,-17136,32,18,-29,0,197,8
S,706806,zero,-1,1,inner,1520,1520,-256,-648,-17248,28,17,-23,0,198,8
S,707806,zero,-1,1,inner,1520,1520,-368,-712,-17120,35,17,-27,0,199,8
S,708806,zero,-1,1,inner,1520,1520,-272,-680,-17208,30,14,-24,0,200,8
S,709806,zero,-1,1,inner,1520,1520,-128,-664,-17184,26,15,-28,0,201,8
S,710806,zero,-1,1,inner,1520,1520,-256,-536,-17128,28,16,-27,0,202,8
S,711806,zero,-1,1,inner,1520,1520,-208,-616,-17056,27,19,-30,0,203,8
S,712806,zero,-1,1,inner,1520,1520,-216,-528,-16984,25,18,-23,0,204,8
S,713805,zero,-1,1,inner,1520,1520,-272,-664,-17104,30,25,-27,0,205,7
S,714806,zero,-1,1,inner,1520,1520,-144,-592,-17096,31,17,-28,0,206,8
S,715806,zero,-1,1,inner,1520,1520,-208,-632,-16992,32,23,-22,0,207,8
