t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785437793.1555014,idle_pre,0,1000,1000,0.0,0.0,11.069,0.0
1785437793.1769762,idle_pre,0,1000,1000,0.0,0.0,11.019,0.0
1785437793.1970172,idle_pre,0,1000,1000,0.0,0.0,11.026,0.0
1785437793.216397,idle_pre,0,1000,1000,0.0,0.0,11.03,0.0
1785437793.2369287,idle_pre,0,1000,1000,0.0,0.0,11.029,0.0
1785437793.2559516,idle_pre,0,1000,1000,0.0,0.0,11.012,0.0
1785437793.2753403,idle_pre,0,1000,1000,0.0,0.0,11.017,0.0
1785437793.2959445,idle_pre,0,1000,1000,0.0,0.0,11.006,0.0
1785437793.316953,idle_pre,0,1000,1000,0.0,0.0,11.016,0.0
1785437793.334926,idle_pre,0,1000,1000,0.0,0.0,11.034,0.0
1785437793.3564827,idle_pre,0,1000,1000,0.0,0.0,11.013,0.0
1785437793.3775253,idle_pre,0,1000,1000,0.0,0.0,11.028,0.0
1785437793.3949432,idle_pre,0,1000,1000,0.0,0.0,11.023,0.0
1785437793.416947,idle_pre,0,1000,1000,0.0,0.0,11.021,0.0
1785437793.434954,idle_pre,0,1000,1000,0.0,0.0,11.002,0.0
1785437793.4564114,idle_pre,0,1000,1000,0.0,0.0,11.016,0.0
1785437793.4766436,idle_pre,0,1000,1000,0.0,0.0,11.024,0.0
1785437793.4959342,idle_pre,0,1000,1000,0.0,0.0,10.994,0.0
1785437793.5169475,idle_pre,0,1000,1000,0.0,0.0,11.04,0.0
1785437793.5349383,idle_pre,0,1000,1000,0.0,0.0,11.025,0.0
1785437793.5565023,idle_pre,0,1000,1000,0.0,0.0,11.018,0.0
1785437793.5769444,idle_pre,0,1000,1000,0.0,0.0,11.021,0.0
1785437793.5952048,idle_pre,0,1000,1000,0.0,0.0,11.02,0.0
1785437793.6173186,idle_pre,0,1000,1000,0.0,0.0,11.013,0.0
1785437793.6349955,idle_pre,0,1000,1000,0.0,0.0,10.967,0.0
1785437793.6562948,idle_pre,0,1000,1000,0.0,0.0,11.066,0.01
1785437793.6769805,idle_pre,0,1000,1000,0.0,0.0,11.105,0.04
1785437793.6960366,idle_pre,0,1000,1000,0.0,0.0,11.046,0.0
1785437793.7160041,idle_pre,0,1000,1000,0.0,0.0,11.058,0.0
1785437793.7351587,idle_pre,0,1000,1000,0.0,0.0,11.028,0.0
1785437793.7560358,idle_pre,0,1000,1000,0.0,0.0,11.022,0.0
1785437793.77498,idle_pre,0,1000,1000,0.0,0.0,11.004,0.0
1785437793.7974265,idle_pre,0,1000,1000,0.0,0.0,11.012,0.0
1785437793.814965,idle_pre,0,1000,1000,0.0,0.0,10.982,0.0
1785437793.8369656,idle_pre,0,1000,1000,0.0,0.0,11.023,0.0
1785437793.8550606,idle_pre,0,1000,1000,0.0,0.0,11.022,0.0
1785437793.876309,idle_pre,0,1000,1000,0.0,0.0,11.08,0.0
