t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785434859.6795616,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785434859.699065,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434859.7196143,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785434859.7375236,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785434859.7616715,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785434859.7775872,idle_pre,0,1000,1000,0.0,0.0,12.002,0.0
1785434859.7986395,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785434859.8195348,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434859.8377502,idle_pre,0,1000,1000,0.0,0.0,11.995,0.0
1785434859.8625543,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434859.8795342,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785434859.9000745,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785434859.9195547,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785434859.9389517,idle_pre,0,1000,1000,0.0,0.0,11.992,0.0
1785434859.962662,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785434859.9775481,idle_pre,0,1000,1000,0.0,0.0,11.991,0.0
1785434859.9995244,idle_pre,0,1000,1000,0.0,0.0,12.002,0.0
1785434860.017531,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434860.0387568,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434860.063474,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434860.0786207,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434860.0999384,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785434860.1175468,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434860.1397202,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434860.1575446,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.1787887,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785434860.1997209,idle_pre,0,1000,1000,0.0,0.0,11.992,0.0
1785434860.218461,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785434860.237866,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.2578726,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785434860.2785554,idle_pre,0,1000,1000,0.0,0.0,11.954,0.0
1785434860.299879,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785434860.3196304,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.337556,idle_pre,0,1000,1000,0.0,0.0,12.034,0.0
1785434860.3615844,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785434860.3796463,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434860.4000008,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434860.419693,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785434860.4375675,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.4617023,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785434860.4814055,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785434860.499817,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.5199559,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785434860.5376103,idle_pre,0,1000,1000,0.0,0.0,11.99,0.0
1785434860.561611,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785434860.579703,idle_pre,0,1000,1000,0.0,0.0,11.991,0.0
1785434860.6018832,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785434860.6197326,idle_pre,0,1000,1000,0.0,0.0,12.021,0.0
1785434860.6375842,idle_pre,0,1000,1000,0.0,0.0,11.985,0.0
1785434860.6627536,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785434860.677627,idle_pre,0,1000,1000,0.0,0.0,11.99,0.0
1785434860.7008646,idle_pre,0,1000,1000,0.0,0.0,12.045,0.0
1785434860.7186272,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434860.7400937,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434860.7576213,idle_pre,0,1000,1000,0.0,0.0,11.99,0.0
1785434860.7793183,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785434860.7991316,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434860.818929,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434860.8395503,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785434860.8613858,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434860.878661,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785434860.898093,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
