t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
7.96,1784877925.84381,A1800_B1800,1,1800,1800,1800,1800,11.675,22.34,260.8195,-0.36714,-0.2993,-13.31519,0.00324,0.02832,0.02164,13.31519,0.02164,0.0
7.98,1784877925.86381,A1800_B1800,1,1800,1800,1800,1800,11.675,22.34,260.8195,-0.8172,-0.43261,-13.89387,0.02134,-0.02316,0.00459,13.89387,0.00459,0.0
8.0,1784877925.88381,A1800_B1800,1,1800,1800,1800,1800,11.71307,22.3743,262.07167,-0.90906,-0.77449,-13.30515,0.06957,-0.09285,-0.00517,13.30515,-0.00517,0.0
8.02,1784877925.90381,A1800_B1800,1,1800,1800,1800,1800,11.75582,22.41281,263.4809,-0.15795,-0.43235,-13.73276,0.04336,-0.02988,-0.00021,13.73276,-0.00021,0.0
8.04,1784877925.92381,A1800_B1800,1,1800,1800,1800,1800,11.786,22.44,264.47784,0.41923,0.21713,-13.96683,-0.04805,0.08456,0.0086,13.96683,0.0086,0.0
8.06,1784877925.94381,A1800_B1800,1,1800,1800,1800,1800,11.786,22.44,264.47784,-0.01536,-0.34224,-13.63746,-0.04271,0.02698,0.01316,13.63746,0.01316,0.0
8.08,1784877925.96381,A1800_B1800,1,1800,1800,1800,1800,11.786,22.44,264.47784,-0.97066,-0.67092,-13.2629,-0.00248,-0.06362,0.00602,13.2629,0.00602,0.0
8.1,1784877925.98381,A1800_B1800,1,1800,1800,1800,1800,11.74918,22.49162,264.25806,-0.87636,-0.20971,-13.42843,0.01409,-0.04913,0.00912,13.42843,0.00912,0.0
8.12,1784877926.00381,A1800_B1800,1,1800,1800,1800,1800,11.70538,22.55302,263.99166,0.19911,0.26675,-13.83576,0.01075,0.02099,0.00469,13.83576,0.00469,0.0
8.14,1784877926.02381,A1800_B1800,1,1800,1800,1800,1800,11.679,22.59,263.82861,-0.21248,0.05022,-14.0975,0.01011,-0.00925,0.00536,14.0975,0.00536,0.0
8.16,1784877926.04381,A1800_B1800,1,1800,1800,1800,1800,11.679,22.59,263.82861,-0.7565,-1.47357,-13.61213,0.08794,-0.04543,0.0166,13.61213,0.0166,0.0
8.18,1784877926.06381,A1800_B1800,1,1800,1800,1800,1800,11.679,22.59,263.82861,-1.23381,-1.12117,-12.64791,0.03355,-0.04424,0.01983,12.64791,0.01983,0.0
8.2,1784877926.08381,A1800_B1800,1,1800,1800,1800,1800,11.67699,22.52307,263.00176,-0.82424,0.25428,-13.89267,-0.03357,-0.01914,0.00531,13.89267,0.00531,0.0
8.22,1784877926.10381,A1800_B1800,1,1800,1800,1800,1800,11.67472,22.44733,262.06635,0.00681,-0.04571,-14.00109,0.00043,0.02767,0.00379,14.00109,0.00379,0.0
8.24,1784877926.12381,A1800_B1800,1,1800,1800,1800,1800,11.673,22.39,261.35847,0.60048,-0.30733,-13.77332,0.03828,0.04828,0.01164,13.77332,0.01164,0.0
8.26,1784877926.14381,A1800_B1800,1,1800,1800,1800,1800,11.673,22.39,261.35847,0.12882,-0.46282,-13.21777,0.01856,0.03004,0.01216,13.21777,0.01216,0.0
8.28,1784877926.16381,A1800_B1800,1,1800,1800,1800,1800,11.673,22.39,261.35847,-0.37973,-0.19839,-12.82729,-0.00863,-0.00463,0.00235,12.82729,0.00235,0.0
8.3,1784877926.18381,A1800_B1800,1,1800,1800,1800,1800,11.71746,22.42054,262.71175,-0.99673,0.0291,-14.25486,-0.01699,-0.05482,-0.00207,14.25486,-0.00207,0.0
8.32,1784877926.20381,A1800_B1800,1,1800,1800,1800,1800,11.76868,22.45574,264.27448,-1.32127,-0.66328,-14.04923,0.04962,-0.08794,0.01179,14.04923,0.01179,0.0
8.34,1784877926.22381,A1800_B1800,1,1800,1800,1800,1800,11.804,22.48,265.35392,-0.45174,-0.7696,-13.42208,0.06785,0.01258,0.01793,13.42208,0.01793,0.0
8.36,1784877926.24381,A1800_B1800,1,1800,1800,1800,1800,11.804,22.48,265.35392,-0.0009,-0.38323,-12.59663,0.02937,0.03289,0.01097,12.59663,0.01097,0.0
8.38,1784877926.26381,A1800_B1800,1,1800,1800,1800,1800,11.804,22.48,265.35392,-0.23968,-0.23923,-13.64055,-0.00591,-0.00323,0.00512,13.64055,0.00512,0.0
8.4,1784877926.28381,A1800_B1800,1,1800,1800,1800,1800,11.74975,22.43311,263.5834,0.32696,-0.52583,-13.83343,0.00242,0.0408,0.01769,13.83343,0.01769,0.0
8.42,1784877926.30381,A1800_B1800,1,1800,1800,1800,1800,11.69045,22.38187,261.65414,0.06963,0.21011,-14.45598,-0.04034,0.01738,0.01416,14.45598,0.01416,0.0
8.44,1784877926.32381,A1800_B1800,1,1800,1800,1800,1800,11.642,22.34,260.08228,-0.34825,0.71854,-13.28241,-0.04029,0.00308,-0.00022,13.28241,-0.00022,0.0
8.46,1784877926.34381,A1800_B1800,1,1800,1800,1800,1800,11.642,22.34,260.08228,-0.53599,0.25993,-12.36564,-0.03308,-0.05301,-0.02388,12.36564,-0.02388,0.0
8.48,1784877926.36381,A1800_B1800,1,1800,1800,1800,1800,11.642,22.34,260.08228,-1.05848,-1.14446,-13.3792,0.06838,-0.07013,-0.00083,13.3792,-0.00083,0.0
8.5,1784877926.38381,A1800_B1800,1,1800,1800,1800,1800,11.62719,22.36897,260.08833,-0.47395,-1.2505,-14.07047,0.05127,0.03415,0.04245,14.07047,0.04245,0.0
8.52,1784877926.40381,A1800_B1800,1,1800,1800,1800,1800,11.60856,22.40543,260.09473,0.04315,-0.01652,-14.9289,0.01491,0.06874,0.03644,14.9289,0.03644,0.0
8.54,1784877926.42381,A1800_B1800,1,1800,1800,1800,1800,11.596,22.43,260.09828,-0.08964,-0.2215,-12.87924,0.0608,-0.02031,-0.00051,12.87924,-0.00051,0.0
8.56,1784877926.44381,A1800_B1800,1,1800,1800,1800,1800,11.596,22.43,260.09828,-0.79986,-0.05562,-12.16004,0.02198,-0.09828,-0.01669,12.16004,-0.01669,0.0
8.58,1784877926.46381,A1800_B1800,1,1800,1800,1800,1800,11.596,22.43,260.09828,-0.54394,0.1262,-13.73368,-0.03553,-0.05808,-0.00121,13.73368,-0.00121,0.0
8.6,1784877926.48381,A1800_B1800,1,1800,1800,1800,1800,11.6167,22.43927,260.67029,-0.44117,-0.11719,-14.36497,-0.02943,0.03167,0.00969,14.36497,0.00969,0.0
8.62,1784877926.50381,A1800_B1800,1,1800,1800,1800,1800,11.64168,22.45045,261.36105,-0.37339,-0.42688,-14.76459,-0.00738,0.02823,0.02526,14.76459,0.02526,0.0
8.64,1784877926.52381,A1800_B1800,1,1800,1800,1800,1800,11.663,22.46,261.95098,-0.60832,-0.61257,-12.53259,0.02766,-0.01481,0.02245,12.53259,0.02245,0.0
8.66,1784877926.54381,A1800_B1800,1,1800,1800,1800,1800,11.663,22.46,261.95098,-0.54434,0.0479,-12.50493,0.00534,-0.02286,0.00307,12.50493,0.00307,0.0
8.68,1784877926.56381,A1800_B1800,1,1800,1800,1800,1800,11.663,22.46,261.95098,-0.43613,-0.22458,-13.68144,0.03066,-0.03033,-0.00878,13.68144,-0.00878,0.0
8.7,1784877926.58381,A1800_B1800,1,1800,1800,1800,1800,11.67976,22.51586,262.97976,0.05306,-0.35571,-14.2324,0.00795,0.00861,0.01479,14.2324,0.01479,0.0
8.72,1784877926.60381,A1800_B1800,1,1800,1800,1800,1800,11.70092,22.5864,264.28164,-0.46374,-0.80198,-13.6824,0.03699,-0.00491,0.02169,13.6824,0.02169,0.0
8.74,1784877926.62381,A1800_B1800,1,1800,1800,1800,1800,11.717,22.64,265.27288,-0.97564,-0.36294,-13.50209,0.0095,-0.0421,0.01378,13.50209,0.01378,0.0
8.76,1784877926.64381,A1800_B1800,1,1800,1800,1800,1800,11.717,22.64,265.27288,-1.35304,0.75886,-13.00148,-0.06066,-0.06752,-0.01369,13.00148,-0.01369,0.0
8.78,1784877926.66381,A1800_B1800,1,1800,1800,1800,1800,11.717,22.64,265.27288,-0.25113,-0.43539,-13.71783,0.01543,-0.02275,-0.01178,13.71783,-0.01178,0.0
8.8,1784877926.68381,A1800_B1800,1,1800,1800,1800,1800,11.69403,22.55276,263.73256,0.73185,-0.9971,-13.83187,0.04032,0.07228,0.01331,13.83187,0.01331,0.0
8.82,1784877926.70381,A1800_B1800,1,1800,1800,1800,1800,11.66282,22.43424,261.64646,0.04649,-0.00514,-13.43035,-0.02452,0.05712,0.02288,13.43035,0.02288,0.0
8.84,1784877926.72381,A1800_B1800,1,1800,1800,1800,1800,11.638,22.34,259.99292,-0.73129,-0.12724,-13.96637,0.00848,-0.03777,0.00488,13.96637,0.00488,0.0
8.86,1784877926.74381,A1800_B1800,1,1800,1800,1800,1800,11.638,22.34,259.99292,-1.29661,-0.67018,-13.38899,0.06443,-0.08081,0.0054,13.38899,0.0054,0.0
8.88,1784877926.76381,A1800_B1800,1,1800,1800,1800,1800,11.638,22.34,259.99292,-1.244,-0.858,-13.84154,0.07018,-0.06408,0.01488,13.84154,0.01488,0.0
8.9,1784877926.78381,A1800_B1800,1,1800,1800,1800,1800,11.62998,22.35432,259.98031,-0.03666,-0.57757,-13.3065,0.04408,0.03481,0.02535,13.3065,0.02535,0.0
8.92,1784877926.80381,A1800_B1800,1,1800,1800,1800,1800,11.61855,22.37474,259.96194,0.48045,0.37974,-13.50058,-0.03891,0.06623,0.00164,13.50058,0.00164,0.0
8.94,1784877926.82381,A1800_B1800,1,1800,1800,1800,1800,11.61,22.39,259.9479,0.02054,-0.36466,-14.10363,-0.03291,0.01,0.0054,14.10363,0.0054,0.0
8.96,1784877926.84381,A1800_B1800,1,1800,1800,1800,1800,11.61,22.39,259.9479,-0.2389,-0.50477,-13.48503,-0.01677,0.01356,0.00897,13.48503,0.00897,0.0
8.98,1784877926.86381,A1800_B1800,1,1800,1800,1800,1800,11.61,22.39,259.9479,-0.72976,-0.03391,-13.49103,-0.01928,-0.02324,0.00026,13.49103,0.00026,0.0
9.0,1784877926.88381,A1800_B1800,1,1800,1800,1800,1800,11.63681,22.41979,260.89478,-0.44363,-0.02758,-13.44463,0.01433,-0.01552,0.00374,13.44463,0.00374,0.0
9.02,1784877926.90381,A1800_B1800,1,1800,1800,1800,1800,11.67226,22.45918,262.14951,0.33432,-0.02119,-14.07867,0.01919,0.01404,0.01507,14.07867,0.01507,0.0
9.04,1784877926.92381,A1800_B1800,1,1800,1800,1800,1800,11.70772,22.49858,263.40703,-0.85509,-0.88778,-13.7224,0.04194,-0.026,0.01831,13.7224,0.01831,0.0
9.06,1784877926.94381,A1800_B1800,1,1800,1800,1800,1800,11.709,22.5,263.4525,-1.09894,-0.84295,-13.70084,0.0179,-0.02034,0.02502,13.70084,0.02502,0.0
9.08,1784877926.96381,A1800_B1800,1,1800,1800,1800,1800,11.709,22.5,263.4525,-1.07916,-0.30735,-12.82937,0.0059,-0.04672,-0.00474,12.82937,-0.00474,0.0
9.1,1784877926.98381,A1800_B1800,1,1800,1800,1800,1800,11.68645,22.48027,262.71456,-0.16192,-0.35518,-13.74242,0.02314,-0.02146,-0.00202,13.74242,-0.00202,0.0
9.12,1784877927.00381,A1800_B1800,1,1800,1800,1800,1800,11.65586,22.45351,261.71498,0.56352,0.06135,-13.78766,0.01175,0.05561,0.00759,13.78766,0.00759,0.0
9.14,1784877927.02381,A1800_B1800,1,1800,1800,1800,1800,11.629,22.43,260.83847,0.0171,0.32587,-13.56715,-0.02591,0.0058,0.01388,13.56715,0.01388,0.0
9.16,1784877927.04381,A1800_B1800,1,1800,1800,1800,1800,11.629,22.43,260.83847,-1.06563,-0.34697,-13.37075,-0.01323,-0.03519,0.0104,13.37075,0.0104,0.0
9.18,1784877927.06381,A1800_B1800,1,1800,1800,1800,1800,11.629,22.43,260.83847,-1.08441,-0.99405,-13.18229,0.03295,-0.04334,0.00021,13.18229,0.00021,0.0
9.2,1784877927.08381,A1800_B1800,1,1800,1800,1800,1800,11.63867,22.44074,261.18039,-0.70472,-0.70946,-14.44664,0.03543,-0.03899,0.00431,14.44664,0.00431,0.0
9.22,1784877927.10381,A1800_B1800,1,1800,1800,1800,1800,11.65279,22.45643,261.68012,0.23239,-0.57454,-13.7739,0.05647,0.02967,0.00355,13.7739,0.00355,0.0
9.24,1784877927.12381,A1800_B1800,1,1800,1800,1800,1800,11.665,22.47,262.11255,0.23546,-0.35969,-13.39698,0.03699,0.04513,0.01445,13.39698,0.01445,0.0
9.26,1784877927.14381,A1800_B1800,1,1800,1800,1800,1800,11.665,22.47,262.11255,-0.39555,-0.2594,-12.80716,0.00699,-0.00983,0.0134,12.80716,0.0134,0.0
9.28,1784877927.16381,A1800_B1800,1,1800,1800,1800,1800,11.665,22.47,262.11255,-1.4182,-0.32644,-14.04787,-0.0192,-0.09638,-0.0006,14.04787,-0.0006,0.0
9.3,1784877927.18381,A1800_B1800,1,1800,1800,1800,1800,11.68546,22.51459,263.09328,-1.27412,-0.09995,-14.20249,-0.01967,-0.07461,-0.01212,14.20249,-0.01212,0.0
9.32,1784877927.20381,A1800_B1800,1,1800,1800,1800,1800,11.71675,22.58278,264.59681,-0.28149,-0.20083,-13.57576,0.01786,-0.00418,-0.00588,13.57576,-0.00588,0.0
9.34,1784877927.22381,A1800_B1800,1,1800,1800,1800,1800,11.743,22.64,265.86152,0.51863,-0.70768,-12.60947,0.04505,0.08528,0.02312,12.60947,0.02312,0.0
9.36,1784877927.24381,A1800_B1800,1,1800,1800,1800,1800,11.743,22.64,265.86152,0.20205,-0.98553,-13.24386,0.06199,0.04432,0.01526,13.24386,0.01526,0.0
9.38,1784877927.26381,A1800_B1800,1,1800,1800,1800,1800,11.743,22.64,265.86152,-0.51935,-0.35404,-14.16778,0.02608,-0.01539,0.00098,14.16778,0.00098,0.0
9.4,1784877927.28381,A1800_B1800,1,1800,1800,1800,1800,11.73154,22.62472,265.42284,-1.16156,-0.02312,-13.67925,-0.01586,-0.05929,0.0064,13.67925,0.0064,0.0
9.42,1784877927.30381,A1800_B1800,1,1800,1800,1800,1800,11.71489,22.60252,264.78598,-0.90025,-0.18935,-13.92753,0.00904,-0.05442,-0.00074,13.92753,-0.00074,0.0
9.44,1784877927.32381,A1800_B1800,1,1800,1800,1800,1800,11.69824,22.58032,264.14987,-0.20212,-0.25275,-12.65561,-0.01948,0.03005,0.01631,12.65561,0.01631,0.0
9.46,1784877927.34381,A1800_B1800,1,1800,1800,1800,1800,11.698,22.58,264.14084,-0.00801,-0.21705,-13.4218,-0.01038,0.03909,0.01078,13.4218,0.01078,0.0
9.48,1784877927.36381,A1800_B1800,1,1800,1800,1800,1800,11.698,22.58,264.14084,-0.05738,-0.60122,-13.63463,0.03571,0.04276,0.0024,13.63463,0.0024,0.0
9.5,1784877927.38381,A1800_B1800,1,1800,1800,1800,1800,11.6938,22.48662,262.95397,-0.10072,-0.65559,-14.05736,0.04089,0.03104,0.00712,14.05736,0.00712,0.0
9.52,1784877927.40381,A1800_B1800,1,1800,1800,1800,1800,11.68689,22.33307,261.00413,-0.61715,-0.12445,-13.28247,-0.00186,-0.02844,0.00059,13.28247,0.00059,0.0
9.54,1784877927.42381,A1800_B1800,1,1800,1800,1800,1800,11.68,22.18,259.0624,-1.09541,-0.22678,-12.95402,0.01751,-0.08056,-0.00593,12.95402,-0.00593,0.0
9.56,1784877927.44381,A1800_B1800,1,1800,1800,1800,1800,11.68,22.18,259.0624,-0.30801,-0.06641,-14.08315,-0.02895,0.00286,0.01336,14.08315,0.01336,0.0
9.58,1784877927.46381,A1800_B1800,1,1800,1800,1800,1800,11.68,22.18,259.0624,-0.31392,-0.30646,-14.45755,-0.00172,0.03229,0.01926,14.45755,0.01926,0.0
9.6,1784877927.48381,A1800_B1800,1,1800,1800,1800,1800,11.67429,22.24202,259.65984,-0.0841,-0.63688,-13.56526,0.03086,0.0509,0.00326,13.56526,0.00326,0.0
9.62,1784877927.50381,A1800_B1800,1,1800,1800,1800,1800,11.66539,22.33882,260.59101,-0.11665,-0.99345,-12.66446,0.07299,0.02323,0.00293,12.66446,0.00293,0.0
9.64,1784877927.52381,A1800_B1800,1,1800,1800,1800,1800,11.657,22.43,261.46651,-0.36274,-0.41129,-13.26572,0.01357,-0.03472,-0.00269,13.26572,-0.00269,0.0
9.66,1784877927.54381,A1800_B1800,1,1800,1800,1800,1800,11.657,22.43,261.46651,-0.55965,-0.10521,-14.26705,0.0049,-0.02986,-0.00193,14.26705,-0.00193,0.0
9.68,1784877927.56381,A1800_B1800,1,1800,1800,1800,1800,11.657,22.43,261.46651,-0.67611,-0.10722,-14.47076,-0.02139,-0.01881,0.01659,14.47076,0.01659,0.0
9.7,1784877927.58381,A1800_B1800,1,1800,1800,1800,1800,11.65161,22.40655,261.07228,-0.42552,0.10446,-12.8091,-0.03971,0.02185,0.02307,12.8091,0.02307,0.0
9.72,1784877927.60381,A1800_B1800,1,1800,1800,1800,1800,11.64283,22.3684,260.43149,-0.68854,-1.08879,-13.15096,0.06414,-0.00486,0.02021,13.15096,0.02021,0.0
9.74,1784877927.62381,A1800_B1800,1,1800,1800,1800,1800,11.63406,22.33025,259.79137,-0.35697,-0.78982,-13.92619,0.04837,-0.00124,0.00426,13.92619,0.00426,0.0
9.76,1784877927.64381,A1800_B1800,1,1800,1800,1800,1800,11.634,22.33,259.78722,-0.21214,-0.12273,-14.42733,-0.00162,0.00137,-0.01117,14.42733,-0.01117,0.0
9.78,1784877927.66381,A1800_B1800,1,1800,1800,1800,1800,11.634,22.33,259.78722,-0.77081,-0.12524,-13.94452,0.01356,-0.04505,-0.00526,13.94452,-0.00526,0.0
9.8,1784877927.68381,A1800_B1800,1,1800,1800,1800,1800,11.6427,22.33892,260.08534,-0.35299,0.21255,-12.69482,-0.03886,-0.00443,0.01103,12.69482,0.01103,0.0
9.82,1784877927.70381,A1800_B1800,1,1800,1800,1800,1800,11.657,22.35359,260.57566,-0.21119,0.02133,-13.15614,-0.02353,0.02409,0.02559,13.15614,0.02559,0.0
9.84,1784877927.72381,A1800_B1800,1,1800,1800,1800,1800,11.67129,22.36825,261.06639,-0.24358,-0.07408,-14.0797,-0.01381,0.00523,-0.00326,14.0797,-0.00326,0.0
9.86,1784877927.74381,A1800_B1800,1,1800,1800,1800,1800,11.673,22.37,261.12501,-0.62714,-0.45334,-14.00156,0.02057,-0.01967,-0.00645,14.00156,-0.00645,0.0
9.88,1784877927.76381,A1800_B1800,1,1800,1800,1800,1800,11.673,22.37,261.12501,-0.5798,-0.78196,-13.30775,0.04857,-0.01753,0.00464,13.30775,0.00464,0.0
9.9,1784877927.78381,A1800_B1800,1,1800,1800,1800,1800,11.7131,22.41531,262.55283,-0.36691,-0.46666,-13.08334,0.03971,-0.00557,0.01126,13.08334,0.01126,0.0
9.92,1784877927.80381,A1800_B1800,1,1800,1800,1800,1800,11.77949,22.49033,264.92471,-0.09146,-0.25168,-13.53486,0.01452,0.01314,0.02564,13.53486,0.02564,0.0
9.94,1784877927.82381,A1800_B1800,1,1800,1800,1800,1800,11.84589,22.56535,267.30655,-0.69851,0.3556,-13.96345,-0.01514,-0.01914,0.01031,13.96345,0.01031,0.0
9.96,1784877927.84381,A1800_B1800,1,1800,1800,1800,1800,11.85,22.57,267.4545,-0.42731,-0.38731,-13.24031,0.0191,-0.00538,0.00593,13.24031,0.00593,0.0
9.98,1784877927.86381,A1800_B1800,1,1800,1800,1800,1800,11.85,22.57,267.4545,-0.231,-0.87267,-13.72049,0.05456,0.01471,0.00183,13.72049,0.00183,0.0
10.0,1784877927.88381,A1800_B1800,1,1800,1800,1800,1800,11.80119,22.53871,265.9835,-0.59183,-0.15586,-13.91841,-0.00705,-0.018,0.01002,13.91841,0.01002,0.0
10.02,1784877927.90381,A1800_B1800,1,1800,1800,1800,1800,11.71649,22.48441,263.43833,-0.67556,-0.53156,-13.51945,0.03728,-0.02381,0.02459,13.51945,0.02459,0.0
10.04,1784877927.92381,A1800_B1800,1,1800,1800,1800,1800,11.63179,22.43012,260.90237,-0.4964,-0.36751,-13.45265,0.01623,-0.01452,-0.00083,13.45265,-0.00083,0.0
10.06,1784877927.94381,A1800_B1800,1,1800,1800,1800,1800,11.616,22.42,260.43072,-0.13893,-0.33557,-13.10389,0.003,0.03833,0.00578,13.10389,0.00578,0.0
10.08,1784877927.96381,A1800_B1800,1,1800,1800,1800,1800,11.616,22.42,260.43072,0.08732,-0.59392,-13.30393,0.05247,0.02595,-0.00031,13.30393,-0.00031,0.0
10.1,1784877927.98381,A1800_B1800,1,1800,1800,1800,1800,11.62526,22.39684,260.36918,-0.17843,-0.04286,-13.74399,0.00452,0.02423,0.01564,13.74399,0.01564,0.0
10.12,1784877928.00381,A1800_B1800,1,1800,1800,1800,1800,11.64179,22.35551,260.2583,-1.02544,-0.42824,-13.72981,-0.00277,-0.05053,0.01483,13.72981,0.01483,0.0
10.14,1784877928.02381,A1800_B1800,1,1800,1800,1800,1800,11.65832,22.31419,260.14606,-0.87709,-0.1055,-13.20182,-0.024,-0.02618,0.00126,13.20182,0.00126,0.0
10.16,1784877928.04381,A1800_B1800,1,1800,1800,1800,1800,11.66,22.31,260.1346,0.12669,-0.45747,-13.50862,0.01338,0.056,0.00493,13.50862,0.00493,0.0
10.18,1784877928.06381,A1800_B1800,1,1800,1800,1800,1800,11.66,22.31,260.1346,0.31439,-0.86499,-13.41301,0.06405,0.05137,0.01421,13.41301,0.01421,0.0
10.2,1784877928.08381,A1800_B1800,1,1800,1800,1800,1800,11.65202,22.32294,260.10734,-0.25721,-0.68479,-13.55907,0.07432,-0.03263,0.00302,13.55907,0.00302,0.0
10.22,1784877928.10381,A1800_B1800,1,1800,1800,1800,1800,11.63733,22.34677,260.05663,-1.4131,-0.36876,-12.90872,0.01371,-0.084,0.00783,12.90872,0.00783,0.0
10.24,1784877928.12381,A1800_B1800,1,1800,1800,1800,1800,11.623,22.37,260.00651,-1.23893,0.09158,-14.12549,-0.01877,-0.05604,0.01279,14.12549,0.01279,0.0
10.26,1784877928.14381,A1800_B1800,1,1800,1800,1800,1800,11.623,22.37,260.00651,-0.47261,-0.43774,-13.96984,0.00353,0.00523,0.01588,13.96984,0.01588,0.0
10.28,1784877928.16381,A1800_B1800,1,1800,1800,1800,1800,11.623,22.37,260.00651,-0.19889,-1.05019,-13.35054,0.06518,-0.00538,-0.00098,13.35054,-0.00098,0.0
10.3,1784877928.18381,A1800_B1800,1,1800,1800,1800,1800,11.65272,22.36151,260.5724,0.3365,-0.43914,-12.55875,0.0299,0.0468,0.00402,12.55875,0.00402,0.0
10.32,1784877928.20381,A1800_B1800,1,1800,1800,1800,1800,11.70858,22.34555,261.63474,-0.33049,0.05735,-13.71724,-0.01248,0.00257,0.00864,13.71724,0.00864,0.0
10.34,1784877928.22381,A1800_B1800,1,1800,1800,1800,1800,11.763,22.33,262.66779,-0.63388,-0.24139,-14.03652,0.02281,-0.0323,0.01126,14.03652,0.01126,0.0
10.36,1784877928.24381,A1800_B1800,1,1800,1800,1800,1800,11.763,22.33,262.66779,-1.24377,-0.27816,-13.97326,0.01913,-0.0809,0.01398,13.97326,0.01398,0.0
10.38,1784877928.26381,A1800_B1800,1,1800,1800,1800,1800,11.763,22.33,262.66779,-0.76593,-0.05786,-12.97221,-0.02152,-0.00791,0.01826,12.97221,0.01826,0.0
10.4,1784877928.28381,A1800_B1800,1,1800,1800,1800,1800,11.72986,22.3183,261.79067,-0.21135,-0.63595,-13.12381,0.03423,0.01348,0.00169,13.12381,0.00169,0.0
10.42,1784877928.30381,A1800_B1800,1,1800,1800,1800,1800,11.66614,22.29581,260.10612,0.43693,-0.60361,-13.92682,0.03728,0.05837,0.00045,13.92682,0.00045,0.0
10.44,1784877928.32381,A1800_B1800,1,1800,1800,1800,1800,11.60242,22.27332,258.42443,-0.80202,-0.26722,-13.94517,0.01071,-0.05128,0.00302,13.94517,0.00302,0.0
10.46,1784877928.34381,A1800_B1800,1,1800,1800,1800,1800,11.593,22.27,258.17611,-0.43045,0.38762,-14.0893,-0.03229,-0.00148,0.00878,14.0893,0.00878,0.0
10.48,1784877928.36381,A1800_B1800,1,1800,1800,1800,1800,11.593,22.27,258.17611,-0.59342,-0.17617,-12.51281,0.00419,-0.01133,0.01702,12.51281,0.01702,0.0
10.5,1784877928.38381,A1800_B1800,1,1800,1800,1800,1800,11.59356,22.27936,258.29717,-0.42787,-0.35506,-13.54249,0.01319,0.00928,0.01631,13.54249,0.01631,0.0
10.52,1784877928.40381,A1800_B1800,1,1800,1800,1800,1800,11.59477,22.29955,258.55822,-0.43124,-0.10515,-14.48372,0.013,0.00305,-0.00355,14.48372,-0.00355,0.0
10.54,1784877928.42381,A1800_B1800,1,1800,1800,1800,1800,11.59598,22.31974,258.81933,0.17391,-0.74488,-14.07696,0.03304,0.03348,0.00036,14.07696,0.00036,0.0
10.56,1784877928.44381,A1800_B1800,1,1800,1800,1800,1800,11.596,22.32,258.82272,0.15456,-0.43637,-13.21366,0.00833,0.0449,0.0095,13.21366,0.0095,0.0
10.58,1784877928.46381,A1800_B1800,1,1800,1800,1800,1800,11.596,22.32,258.82272,-0.50303,-0.26127,-13.04686,0.02257,-0.01505,0.00593,13.04686,0.00593,0.0
10.6,1784877928.48381,A1800_B1800,1,1800,1800,1800,1800,11.62389,22.3502,259.79624,-0.75151,0.04135,-14.07232,0.00323,-0.05238,0.00259,14.07232,0.00259,0.0
10.62,1784877928.50381,A1800_B1800,1,1800,1800,1800,1800,11.68556,22.41698,261.95499,-0.59483,0.16591,-14.4406,-0.0459,0.0019,0.01078,14.4406,0.01078,0.0
10.64,1784877928.52381,A1800_B1800,1,1800,1800,1800,1800,11.74723,22.48376,264.12197,-0.71674,-0.43965,-13.18231,0.01567,-0.0201,0.01616,13.18231,0.01616,0.0
10.66,1784877928.54381,A1800_B1800,1,1800,1800,1800,1800,11.753,22.49,264.32497,-0.31386,-0.76926,-12.82795,0.04514,0.02114,0.01169,12.82795,0.01169,0.0
10.68,1784877928.56381,A1800_B1800,1,1800,1800,1800,1800,11.753,22.49,264.32497,-0.32637,-0.42606,-13.92082,0.0209,0.01661,0.0185,13.92082,0.0185,0.0
10.7,1784877928.58381,A1800_B1800,1,1800,1800,1800,1800,11.73899,22.49,264.00983,-0.81034,-0.47099,-14.43688,0.05499,-0.07181,-0.01469,14.43688,-0.01469,0.0
10.72,1784877928.60381,A1800_B1800,1,1800,1800,1800,1800,11.7093,22.49,263.34208,-0.8943,0.24626,-14.01224,-0.01991,-0.05238,0.0044,14.01224,0.0044,0.0
10.74,1784877928.62381,A1800_B1800,1,1800,1800,1800,1800,11.67961,22.49,262.67433,-0.94921,-0.10142,-12.3621,-0.01962,-0.01914,0.02688,12.3621,0.02688,0.0
10.76,1784877928.64381,A1800_B1800,1,1800,1800,1800,1800,11.674,22.49,262.54826,-0.39573,-0.2221,-13.0283,-0.00643,0.01219,0.02093,13.0283,0.02093,0.0
10.78,1784877928.66381,A1800_B1800,1,1800,1800,1800,1800,11.674,22.49,262.54826,0.016,-0.91873,-14.26865,0.0638,0.03204,-0.00226,14.26865,-0.00226,0.0
10.8,1784877928.68381,A1800_B1800,1,1800,1800,1800,1800,11.66076,22.44764,261.75656,-0.5394,-0.35202,-14.10515,0.01676,-0.00743,-0.00736,14.10515,-0.00736,0.0
10.82,1784877928.70381,A1800_B1800,1,1800,1800,1800,1800,11.63275,22.35801,260.08529,-0.25381,-0.11245,-13.18091,0.00143,-0.00601,0.00117,13.18091,0.00117,0.0
