phase,seq,pulse_us,theta_deg,theta_sd_deg,cross_deg,creep_dps,settled
dn,1310,1310,-6.713515238172162,0.2256045519006446,0.1205175635119441,0.00268125279952041,True
dn,1320,1320,-6.300443996771463,0.20402555437635306,0.11715821266466275,-0.05575043968754281,True
dn,1330,1330,-6.0420668091960215,0.245551720395354,0.11658314774285117,0.03072012301802238,True
dn,1340,1340,-5.801308133225687,0.23505689281870115,0.1364530703194701,0.1230676544417197,True
dn,1350,1350,-5.417054052049175,0.22539435159009052,0.1262957404782749,0.0005043876523015197,True
dn,1360,1360,-4.983205441176801,0.2305551968588833,0.09512385114045406,0.14211734744689353,True
dn,1370,1370,-4.485242453584248,0.2264066411301943,0.09775705330214697,-0.1516126084578468,True
dn,1380,1380,-4.1575520579305945,0.23848427398297495,0.10386492407882042,-0.08359028187913266,True
dn,1390,1390,-4.023549493191816,0.23509592731701037,0.0681647538489026,-0.07453616480101562,True
dn,1400,1400,-3.653517026699089,0.44943451089242026,0.07810749871169691,-0.26484229521163427,True
dn,1410,1410,-3.4437684224543252,0.21751834429806519,0.053789538817303875,-0.0018002703481998057,True
dn,1420,1420,-3.060347330252098,0.2381183058229364,0.07450350212576888,0.08588110139625121,True
dn,1430,1430,-2.657410008106546,0.22483480396142727,0.0446865428114325,0.10003974237900568,True
dn,1440,1440,-2.1378947439158975,0.23339192271558779,0.026214939089920394,-0.05095523422993613,True
dn,1450,1450,-1.6651180572019084,0.22942697735185016,0.08478530116868928,-0.021890404275426205,True
dn,1460,1460,-1.4061189925030135,0.2133032841362692,0.03092724485439152,-0.056146231661529586,True
dn,1470,1470,-1.0456244674779742,0.20027032722783528,0.04149223991893223,0.1671268173288905,True
dn,1480,1480,-0.6733575057416337,0.23716440399505018,0.036938745898035676,-0.03300379436779108,True
dn,1490,1490,-0.1571414099429528,0.2180898438497338,0.02052243479227832,-0.03972263767360902,True
dn,1500,1500,0.1953922588016962,0.224292178943074,0.014936964127980389,0.14037672809146887,True
dn,1510,1510,0.49890580988193256,0.7345409918910548,-0.01512043293499886,-0.027929195059847273,True
dn,1520,1520,1.0150840289245848,0.5291618674824669,-0.005066953320901746,-0.0615433946644207,True
dn,1530,1530,1.290225483594296,0.2351239251393173,-0.018167414247825774,0.04147800874629576,True
dn,1540,1540,1.7283269841722486,0.2895852779631866,0.022261142068768947,0.20106914176399332,True
dn,1550,1550,2.06357830866318,0.27508823776306185,-0.017731568420286975,0.05063936020392147,True
dn,1560,1560,2.406549633747553,0.4337776511756118,-0.04066765665512821,-0.08730579015061586,True
dn,1570,1570,2.8812204117413924,0.25188309676907694,-0.015858143267679793,-0.002489011040916483,True
dn,1580,1580,3.183256067349753,1.0435161462767195,-0.028904018660840164,-0.055814489087166276,True
dn,1590,1590,3.594666467704181,0.22113300922993667,-0.02172463374398899,0.10729890453389836,True
dn,1600,1600,3.8649576176897438,0.6965639087834002,-0.0331362779409514,-0.008559415532751202,True
dn,1610,1610,4.155375989836699,0.7499519434785504,-0.018136213907819977,0.08315922414258886,True
dn,1620,1620,4.582649162846202,0.6728318991869738,-0.02733500234855478,0.002940534312333267,True
dn,1630,1630,4.852660656969143,0.7862656649341326,-0.04170319679125157,0.048138935653737544,True
dn,1640,1640,5.336170001263521,0.6713528089826061,-0.009304358563498795,0.22291945479513056,True
dn,1650,1650,5.599834914252506,0.5711064781230802,-0.07376849276387157,-0.08592768966980686,True
dn,1660,1660,5.932038824548183,0.5475855748163455,-0.06180484411758738,-0.031149647963004637,True
dn,1670,1670,6.289553810201843,0.4182442717290099,-0.10516536663424836,0.022933712195749516,True
dn,1680,1680,6.62316348153105,0.8178384680120993,-0.08765230698151646,0.0694878858846808,True
dn,1690,1690,6.986292781559508,1.1316957209015075,-0.10829045606874263,-0.012985563291057033,True
dn,1700,1700,7.342614345445243,1.1493823216030081,-0.09557471132057953,-0.07347808533384963,True
dn,1710,1710,7.907680902419527,1.7330818592977786,0.06985482033614147,-0.504164337754089,False
dn,1720,1720,7.997671895042922,0.8998721797293977,-0.1330590622159997,0.14132745653545498,True
dn,1730,1730,8.350075197543266,0.5491811109572863,-0.08500842350211685,-0.13052867878162253,True
dn,1740,1740,8.674207823559867,1.4333986024628145,-0.13453130793274057,-0.00249803329744323,True
dn,1750,1750,8.988825737809341,0.5180303863890405,-0.1331843656757974,0.06287079458653744,True
dn,1760,1760,9.358196221286969,0.9337763233887338,-0.1293866066158061,0.27456679442265486,True
dn,1770,1770,9.576672100666837,0.8617693772400137,-0.1129024549590768,-0.07477956908617239,True
dn,1780,1780,9.790800298229527,0.4888162305218268,-0.08932141652318518,0.005929054367872952,True
dn,1790,1790,10.166172029414039,0.9827789478583572,-0.11869278035554322,-0.20837314212401875,True
dn,1800,1800,10.444354763714607,0.8443317567485704,-0.10428208153020307,-0.20979444319126514,True
dn,1810,1810,10.850339752142016,0.3276521808934496,-0.12470893192080745,0.15237935855702053,True
dn,1820,1820,11.161022093686727,1.0805689108075063,-0.11613422196969367,0.06317447454007555,True
dn,1830,1830,11.6006999886727,0.41011968290656337,-0.1192864417626651,0.052224149507879424,True
dn,1840,1840,11.910072652276797,0.6885118816426163,-0.13481386417667265,0.017269547199709766,True
dn,1850,1850,12.079703093111515,0.7197742234868229,-0.173089598474924,-0.10062332903684924,True
dn,1860,1860,12.423982296680453,1.0075894169265585,-0.13956574173479147,-0.0470975516865211,True
dn,1870,1870,12.700964814144212,0.2341254452363574,-0.15241522120345893,0.048912030339499535,True
dn,1880,1880,13.018536294085003,0.2357801727564598,-0.1433197128244711,0.06689090949774093,True
dn,1890,1890,13.23130536585384,0.5551538022381582,-0.12752226116605833,0.08089860154977564,True
dn,1900,1900,13.467418212173607,0.6194836643006743,-0.1370476086886737,-0.15663871011245906,True
dn,1910,1910,13.84682253116008,0.23808910814446257,-0.09211362599839788,0.017590096874611615,True
dn,1920,1920,14.057356247508727,0.8596031832367833,-0.09409620432017743,-0.0388108477942869,True
dn,1930,1930,14.350646755125421,0.5969968169114364,-0.10864464895327938,-0.11966969994101637,True
dn,1940,1940,14.512183852544647,0.576017307877007,-0.10396477198574143,-0.08569614409326472,True
dn,1950,1950,14.653781664245605,0.7459009950155886,-0.10460930434177726,-0.13104818988118433,True
dn,1960,1960,14.834100784627127,0.825462382335687,-0.09882425739510046,-0.06621086338340312,True
dn,1970,1970,14.905041002429925,0.40498590290397674,-0.08333294014793159,-0.06691572140203488,True
dn,1980,1980,14.991272093380674,0.23599942247132663,-0.08224347951212149,0.054552647205772714,True
dn,1990,1990,15.021721926725633,0.21882812532923956,-0.10572580385263064,-0.1789852160125296,True
dn,2000,2000,15.096029927773776,0.24000224525503097,-0.08772462519763383,-0.0615545691752017,True
dn,2010,2010,15.11860670142981,0.23017432746426644,-0.08868443932990272,-0.061106325573095206,True
dn,2020,2020,15.121550852583924,0.23216561043806497,-0.09539758373581503,0.06386337544624111,True
dn,2030,2030,15.113916465164097,0.3478119922279039,-0.10695701809840409,0.012962013139582432,True
dn,2040,2040,15.144290991750626,0.21636460691380352,-0.08817843257522032,-0.08589533571861677,True
dn2,1310,1310,-6.667581555847405,0.22925800694296652,0.1520564218363653,0.00025786587638633435,True
dn2,1320,1320,-6.339924485827552,0.23604981123582477,0.11147239412046077,-0.07429557650822832,True
dn2,1330,1330,-6.065793559636467,0.2216878704810219,0.11945701300872599,-0.07573855978748266,True
dn2,1340,1340,-5.884024213549719,0.23434114757184502,0.09232085421720876,0.05937338248331285,True
dn2,1350,1350,-5.5290927095141695,0.22740509349272356,0.10064822580462675,0.1233918701834251,True
dn2,1360,1360,-4.961108905281308,0.2517571118575449,0.11177480440653761,0.0009622626985088975,True
dn2,1370,1370,-4.627175209295514,0.24184653801148642,0.07314553092863764,0.06219501024717086,True
dn2,1380,1380,-4.196842518139039,0.22873574394393206,0.07946753580361389,0.13993937063027806,True
dn2,1390,1390,-4.0190816059909675,0.23661915902624758,0.12785817204517524,0.06147556032992901,True
dn2,1400,1400,-3.6418798139558604,0.4597250371692103,0.08653461098189229,-0.013229177136657555,True
dn2,1410,1410,-3.4784168092009686,0.22624824311854563,0.07933550738620784,0.14137833339775005,True
dn2,1420,1420,-3.0435943701620736,0.2205732823882924,0.05404227737706492,-0.0048419401552982294,True
dn2,1430,1430,-2.7571944518135347,0.22758690689641045,0.07622045068556037,-0.16270529134600384,True
dn2,1440,1440,-2.141154945190785,0.22038569280474168,0.054508863888275354,0.027962426777853464,True
dn2,1450,1450,-1.7225513590155075,0.31004913674169726,0.04513395423281611,-0.23235786625165095,True
dn2,1460,1460,-1.3658574241886412,0.22720669402487562,0.07634684108428792,-0.04767698942504324,True
dn2,1470,1470,-1.1237701311908426,0.2250440855991573,0.007211923988576871,-0.06085516991401864,True
dn2,1480,1480,-0.7127254378206996,0.25185162854864823,0.021523751135987423,-0.11583175354877873,True
dn2,1490,1490,-0.18679821447409,0.22674973115228078,0.018749140970895552,-0.0600997805260162,True
dn2,1500,1500,0.21401520989604245,0.24323442587924032,0.044838114303603335,-0.09243196962866805,True
dn2,1510,1510,0.46387930372184444,0.34793560900176135,0.03278121216775008,-0.042506224047627945,True
dn2,1520,1520,0.9886526295101082,0.5646580074178151,-0.0006751771032839428,-0.1219223760493589,True
dn2,1530,1530,1.289384978802859,0.23862562827053319,0.026819127843698425,0.059113261990840535,True
dn2,1540,1540,1.675849875584172,0.236980871739063,0.0025922567107703005,0.038939209087202865,True
dn2,1550,1550,2.0307186769867056,0.6517987096187482,0.016888100418999043,0.08548357631438674,True
dn2,1560,1560,2.4024257933640545,0.2655899996343756,0.016200622946534564,-0.1752101086427406,True
dn2,1570,1570,2.9024651809063973,0.2538277046793344,0.009122801984298235,0.015888700381926985,True
dn2,1580,1580,3.159748596740661,0.5148772856588494,-0.009816500181154651,-0.036056743689934834,True
dn2,1590,1590,3.5890868273989964,0.28579602894324335,-2.5444439873695047e-05,-0.06586379143905673,True
dn2,1600,1600,3.8870697455974956,0.6211442364355219,-0.01566734071248908,-0.02864352649445384,True
dn2,1610,1610,4.134863401494562,0.7683567346686345,-0.028113025419003974,0.17989150009335717,True
dn2,1620,1620,4.542250548201113,0.23113549765573313,-0.03785461160888809,-0.13804820494208955,True
dn2,1630,1630,4.836841620513507,0.8232078472096738,-0.037863253189892476,0.14718002660101379,True
dn2,1640,1640,5.317304993630876,1.241125929812125,-0.03892975815269437,0.012824763497373598,True
dn2,1650,1650,5.618676348079939,0.5058522200629008,-0.06946095958129098,0.1288655563424451,True
dn2,1660,1660,5.922553704438933,0.6961197060974932,-0.041426461390792216,0.30605064238929475,True
dn2,1670,1670,6.240524998921042,0.8160680520384616,-0.04386982429271774,-0.19362629869457537,True
dn2,1680,1680,6.515203527005555,1.06622095268808,-0.07588402336975172,0.14859518268321373,True
dn2,1690,1690,7.012550443325853,1.1836297393376733,-0.08030567291684122,-0.02807846735914403,True
dn2,1700,1700,7.294816210186134,1.085534829623452,-0.08957634589048535,-0.07346875825377382,True
dn2,1710,1710,7.80291801156168,0.8904038225514468,-0.10702461933978197,-0.16157248840786032,True
dn2,1720,1720,8.091532781662549,0.742090380057119,-0.025634843794301445,-0.044665406035000285,True
dn2,1730,1730,8.346873825744215,0.9714050601171045,-0.1082788156485716,0.038567676893675115,True
dn2,1740,1740,8.723630263300944,1.3321049696588707,-0.04600679335028002,-0.09702562544985115,True
dn2,1750,1750,9.02770044366501,0.45754380448690035,-0.09521836693210912,0.04973799323182382,True
dn2,1760,1760,9.312888868044997,1.0751549364086572,-0.11695084627190602,0.07320574278806861,True
dn2,1770,1770,9.51827690712814,0.9555093993337794,-0.11585950761139327,-0.16367729470035033,True
dn2,1780,1780,9.769031356714786,0.4871435723973452,-0.08756279626738507,-0.021832835970217995,True
dn2,1790,1790,10.140189899500246,1.3538414147792213,-0.10203438492910595,0.1302972283975061,True
dn2,1800,1800,10.473156031960183,0.8803867810916904,-0.08023250754113467,0.05531910908502529,True
dn2,1810,1810,10.849146195437267,0.5846611504057063,-0.11273177409388324,0.02516505889042772,True
dn2,1820,1820,11.122415480960854,1.0239101902550642,-0.1372504361713575,-0.07363891127600193,True
dn2,1830,1830,11.571260832077561,0.43680646585304655,-0.12199531360394752,0.05669050110225372,True
dn2,1840,1840,11.887060543182354,0.7500019583403862,-0.11663516596977917,-0.1759898832980964,True
dn2,1850,1850,12.1525643471579,0.7927531275516506,-0.11260306623313454,-0.1402258345406235,True
dn2,1860,1860,12.471966544309103,0.7623863741513062,-0.10644583147517118,-0.020763327429069632,True
dn2,1870,1870,12.681204725596654,0.9494353198475012,-0.11525756617057158,-0.03065286385673158,True
dn2,1880,1880,13.006929750880834,0.29003938876605856,-0.11321081095952121,0.2929572246652713,True
dn2,1890,1890,13.208381357269563,0.9256164921324692,-0.14152934561193142,0.07571822190235711,True
dn2,1900,1900,13.458657766699762,0.5400450456850852,-0.12507761452902183,-0.06612193326034554,True
dn2,1910,1910,13.855644064362284,0.23675798883766253,-0.11524801405228663,0.01898780732284527,True
dn2,1920,1920,14.066303202517235,0.9121386413318071,-0.12948747644819122,-0.21748786725562372,True
dn2,1930,1930,14.40095028504707,0.39520765479709463,-0.11913016471854758,-0.11811391769331771,True
dn2,1940,1940,14.533095193265876,0.5705527596220903,-0.10177520762094809,-0.008066913930971968,True
dn2,1950,1950,14.660109575855255,0.7093193042525618,-0.12661005197776354,0.1704876929569553,True
dn2,1960,1960,14.83384168149789,0.686856636439385,-0.08990326826450905,-0.01622200708499088,True
dn2,1970,1970,14.903859676813866,0.7410228530334936,-0.0469663093942026,0.06380498779403167,True
dn2,1980,1980,14.998097169564334,0.30685913344327576,-0.09366552549208154,0.03648312652762229,True
dn2,1990,1990,15.001888266257499,0.21398587572795089,-0.08106043615762934,0.057383918995385856,True
dn2,2000,2000,15.074465109332698,0.2291240256312826,-0.06864548677191386,0.15185029735503308,True
dn2,2010,2010,15.109850929011266,0.21517452114411517,-0.06645414647075257,-0.10090708226146457,True
dn2,2020,2020,15.095289760970811,0.22726487988138697,-0.05941513544517278,0.08532130644364322,True
dn2,2030,2030,15.164124583722327,0.30825895975895695,-0.03889587304148972,-0.04951512965307169,True
dn2,2040,2040,15.162745668116248,0.22891833202677359,-0.036003202841976244,-0.031198967610076678,True
up,1310,1310,-7.158104255088693,0.23785956007051284,0.10502525578217842,0.14638550817424392,True
up,1320,1320,-6.959329815064586,0.22553884694188384,0.11984412520665422,0.07350489655377893,True
up,1330,1330,-6.797223969528703,0.22167078948150484,0.106380294642374,-0.03103927024095354,True
up,1340,1340,-6.593779449788406,0.22707066194532155,0.08266803548627467,-0.16614875370954088,True
up,1350,1350,-6.299724799880689,0.22375130253473557,0.10981344247528034,0.003984166273002518,True
up,1360,1360,-5.83280254188712,0.22699593301822424,0.08844568695378274,0.1313479574027104,True
up,1370,1370,-5.460288065420882,0.22315038330923762,0.0712255257233208,-0.128440949066789,True
up,1380,1380,-5.128210842153678,0.22197374837601466,0.0654516317576505,0.06319484812049053,True
up,1390,1390,-4.923642039308519,0.22764114105763492,0.042062731537350885,0.04943223680427919,True
up,1400,1400,-4.585675756813298,0.22578332807460982,0.025485128663087834,-0.09572866792734504,True
up,1410,1410,-4.369898402482812,0.22993124365776765,0.03279725143001809,-0.10086235689829325,True
up,1420,1420,-3.8987960293575754,0.22338765876161593,-1.9085223566492004e-05,-0.009104112053372904,True
up,1430,1430,-3.638320161685265,0.24200170771072713,0.036151998085564796,-0.2238019322729126,True
up,1440,1440,-2.992922847748547,0.22856161806677977,0.023886684402155255,0.12319646878002768,True
up,1450,1450,-2.6722532021260124,0.2214396363684122,0.01396928867808083,0.1574817027454201,True
up,1460,1460,-2.3424913738935254,0.2279273531848066,0.01762430427493365,0.10998668899632623,True
up,1470,1470,-2.004958255501533,0.23375666294989458,0.004134048180185801,-0.14515625635508048,True
up,1480,1480,-1.6951779429750884,0.23054485241301947,-0.00012678446814624067,-0.08078517659682456,True
up,1490,1490,-1.1671565074089372,0.22766083499096235,0.006997062211111427,0.12012475537617645,True
up,1500,1500,-0.6882727065008151,0.2154900885041315,0.04719235462117632,-0.03544151244744267,True
up,1510,1510,-0.44472933150104244,0.21238960286609282,-0.023753220571084397,0.08879702164912323,True
up,1520,1520,-0.0012317935952655716,0.23967899546769716,-0.030374740456842176,0.07864615769390124,True
up,1530,1530,0.2524058086752149,0.21962488770476565,-0.04796331263328159,0.04454999613536185,True
up,1540,1540,0.7444732930689464,0.2502595750817097,-0.0023220716917009554,-0.17983455891045272,True
up,1550,1550,1.0500731884797032,0.23023377032743653,-0.02030254401606959,-0.033027000800391136,True
up,1560,1560,1.396631652402475,0.21743519335116493,-0.03989081517995771,-0.045195737136896105,True
up,1570,1570,1.886842640270708,0.23885587458951593,-0.034055622872886826,0.033218150284192054,True
up,1580,1580,2.1445831020413526,0.22690127740260058,-0.03881335601618497,-0.09869764854856436,True
up,1590,1590,2.6086271670552943,0.22288109571040052,-0.03841009777058241,0.10895963671634827,True
up,1600,1600,2.827353504188584,0.21901379540239116,-0.07219318287375064,-0.16829755840403188,True
up,1610,1610,3.0856946642658967,0.24743605781481204,-0.07158422820432953,0.06888072996770248,True
up,1620,1620,3.621810661579849,0.23125747380384576,-0.0044598369145797965,-0.04001794095882565,True
up,1630,1630,3.827494192769723,0.2393441423559482,-0.06823870628434492,-0.14440442328996192,True
up,1640,1640,4.307489417186363,0.23089905963888346,-0.029025657010370708,-0.059822135359738786,True
up,1650,1650,4.6321122953962375,0.23547059083916258,-0.05593917962053331,-0.09629066844414036,True
up,1660,1660,4.9216643684173675,0.4231546888856296,-0.06733487140694097,0.1605738074305883,True
up,1670,1670,5.203518452288234,0.22338311700523353,-0.10093904450328058,0.08429126059808133,True
up,1680,1680,5.501507155733811,0.23813649577863383,-0.08545508028106241,-0.03898375063680944,True
up,1690,1690,5.88917465873659,0.46165452864083545,-0.06470453709180538,-0.1243964695450846,True
up,1700,1700,6.195791973327376,0.23175778312633244,-0.08377870732499242,0.04282903525411036,True
up,1710,1710,6.648069134099575,0.23662027995553772,-0.07831657371612215,-0.10553328714529885,True
up,1720,1720,6.909820628281696,0.2538661838277288,-0.098738194374182,0.14026305825613375,True
up,1730,1730,7.169618442257633,0.32483322561685535,-0.0895696005253671,-0.021051547919013217,True
up,1740,1740,7.532235317303888,0.2360316769356648,-0.04740628081468657,0.020833289395859468,True
up,1750,1750,7.8576779777559524,0.22874001249872308,-0.08079382673301984,0.07845539863512434,True
up,1760,1760,8.248036366750158,0.23960351863510693,-0.08082403528277632,0.07304279561054108,True
up,1770,1770,8.92736788411405,8.28190381320382,0.48302715098610655,2.661033877314748,False
up,1780,1780,8.641609812517956,0.22402074994312754,-0.06768556057410871,0.05341192098994644,True
up,1790,1790,8.983790541697697,0.25631565707379295,-0.07346600022770752,0.08416687509679813,True
up,1800,1800,9.22661452205159,0.23463497706694775,-0.07294827701525242,0.032287141644648916,True
up,1810,1810,9.604547460963747,0.23876461372478747,-0.09716688098050515,0.14748542009183993,True
up,1820,1820,9.900224280654742,0.24029618746795844,-0.07302206796710602,-0.1114945841008711,True
up,1830,1830,10.254398743064082,0.22395558724398087,-0.09941408358560619,0.018429144983618556,True
up,1840,1840,10.62070148864577,0.2138385902411619,-0.048675208853203006,0.2037878633952955,True
up,1850,1850,10.865985352070615,0.21996861344378632,-0.09811899989038625,0.07883816220006833,True
up,1860,1860,11.25986952530717,0.2203210449546188,-0.06423725576668023,0.04371676830721482,True
up,1870,1870,11.482648640113494,0.24203166473514384,-0.09519587078472892,0.15530302962791795,True
up,1880,1880,11.780127090230879,0.22012443299631904,-0.0977646341014315,-0.10898268735765479,True
up,1890,1890,11.997825478529506,0.2376185430378272,-0.07692506459918025,0.22272247166865453,True
up,1900,1900,12.30928922699982,0.22128665240745304,-0.07503803199153293,0.046824048546999814,True
up,1910,1910,12.675285095747867,0.22122171214646147,-0.09684280117749648,-0.07763768311009533,True
