t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785433396.9639552,idle_pre,0,1000,1000,0.0,0.0,118909843,1000,1000,1000,1000,0,0,0,0
1785433396.9805725,idle_pre,0,1000,1000,0.0,0.0,118932285,1000,1000,1000,1000,0,0,0,0
1785433396.9999313,idle_pre,0,1000,1000,0.0,0.0,118950209,1000,1000,1000,1000,0,0,0,0
1785433397.0210476,idle_pre,0,1000,1000,0.0,0.0,118969720,1000,1000,1000,1000,0,0,0,0
1785433397.040576,idle_pre,0,1000,1000,0.0,0.0,118992179,1000,1000,1000,1000,0,0,0,0
1785433397.0660958,idle_pre,0,1000,1000,0.0,0.0,119010100,1000,1000,1000,1000,0,0,0,0
1785433397.0800452,idle_pre,0,1000,1000,0.0,0.0,119029611,1000,1000,1000,1000,0,0,0,0
1785433397.1011071,idle_pre,0,1000,1000,0.0,0.0,119050532,1000,1000,1000,1000,0,0,0,0
1785433397.1219065,idle_pre,0,1000,1000,0.0,0.0,119073000,1000,1000,1000,1000,0,0,0,0
1785433397.1409633,idle_pre,0,1000,1000,0.0,0.0,119089511,1000,1000,1000,1000,0,0,0,0
1785433397.16446,idle_pre,0,1000,1000,0.0,0.0,119112036,1000,1000,1000,1000,0,0,0,0
1785433397.180139,idle_pre,0,1000,1000,0.0,0.0,119129901,1000,1000,1000,1000,0,0,0,0
1785433397.2019377,idle_pre,0,1000,1000,0.0,0.0,119152352,1000,1000,1000,1000,0,0,0,0
1785433397.2199752,idle_pre,0,1000,1000,0.0,0.0,119170318,1000,1000,1000,1000,0,0,0,0
1785433397.2416975,idle_pre,0,1000,1000,0.0,0.0,119192799,1000,1000,1000,1000,0,0,0,0
1785433397.2635868,idle_pre,0,1000,1000,0.0,0.0,119210750,1000,1000,1000,1000,0,0,0,0
1785433397.2806098,idle_pre,0,1000,1000,0.0,0.0,119230220,1000,1000,1000,1000,0,0,0,0
1785433397.3013926,idle_pre,0,1000,1000,0.0,0.0,119249687,1000,1000,1000,1000,0,0,0,0
1785433397.3205833,idle_pre,0,1000,1000,0.0,0.0,119272147,1000,1000,1000,1000,0,0,0,0
1785433397.3402646,idle_pre,0,1000,1000,0.0,0.0,119290114,1000,1000,1000,1000,0,0,0,0
1785433397.3637583,idle_pre,0,1000,1000,0.0,0.0,119309590,1000,1000,1000,1000,0,0,0,0
1785433397.3807092,idle_pre,0,1000,1000,0.0,0.0,119332045,1000,1000,1000,1000,0,0,0,0
1785433397.4000025,idle_pre,0,1000,1000,0.0,0.0,119350015,1000,1000,1000,1000,0,0,0,0
1785433397.4209912,idle_pre,0,1000,1000,0.0,0.0,119369486,1000,1000,1000,1000,0,0,0,0
1785433397.4406474,idle_pre,0,1000,1000,0.0,0.0,119391939,1000,1000,1000,1000,0,0,0,0
1785433397.465252,idle_pre,0,1000,1000,0.0,0.0,119409963,1000,1000,1000,1000,0,0,0,0
1785433397.4814227,idle_pre,0,1000,1000,0.0,0.0,119429382,1000,1000,1000,1000,0,0,0,0
1785433397.500638,idle_pre,0,1000,1000,0.0,0.0,119450342,1000,1000,1000,1000,0,0,0,0
1785433397.519969,idle_pre,0,1000,1000,0.0,0.0,119469810,1000,1000,1000,1000,0,0,0,0
1785433397.540956,idle_pre,0,1000,1000,0.0,0.0,119490772,1000,1000,1000,1000,0,0,0,0
1785433397.5644042,idle_pre,0,1000,1000,0.0,0.0,119510235,1000,1000,1000,1000,0,0,0,0
1785433397.5799534,idle_pre,0,1000,1000,0.0,0.0,119529703,1000,1000,1000,1000,0,0,0,0
1785433397.6006668,idle_pre,0,1000,1000,0.0,0.0,119552160,1000,1000,1000,1000,0,0,0,0
1785433397.6200838,idle_pre,0,1000,1000,0.0,0.0,119570130,1000,1000,1000,1000,0,0,0,0
1785433397.641952,idle_pre,0,1000,1000,0.0,0.0,119592598,1000,1000,1000,1000,0,0,0,0
1785433397.665256,idle_pre,0,1000,1000,0.0,0.0,119610654,1000,1000,1000,1000,0,0,0,0
1785433397.6797898,idle_pre,0,1000,1000,0.0,0.0,119630033,1000,1000,1000,1000,0,0,0,0
1785433397.7006028,idle_pre,0,1000,1000,0.0,0.0,119652521,1000,1000,1000,1000,0,0,0,0
1785433397.7203512,idle_pre,0,1000,1000,0.0,0.0,119670474,1000,1000,1000,1000,0,0,0,0
1785433397.7409642,idle_pre,0,1000,1000,0.0,0.0,119691420,1000,1000,1000,1000,0,0,0,0
1785433397.7634654,idle_pre,0,1000,1000,0.0,0.0,119710942,1000,1000,1000,1000,0,0,0,0
