t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.38,1784820252.29599,,,,,,,,,,-0.02434,-0.02547,-0.01606,-0.00482,0.00359,0.00275,0.01606,0.00275,788.0
0.4,1784820252.31599,,,,,,,,,,-0.0301,-0.05363,-0.05575,-0.00102,0.0029,0.00245,0.05575,0.00245,788.0
0.42,1784820252.33599,,,,,,,,,,-0.36715,0.03537,0.02562,-0.00582,-0.0232,0.00145,-0.02562,0.00145,788.0
0.44,1784820252.35599,,,,,,,,,,-0.52097,0.05556,-0.03148,-0.00602,-0.03842,0.00075,0.03148,0.00075,788.0
0.46,1784820252.37599,,,,,,,,,,-0.09002,-0.10953,-0.05082,0.00277,-0.00402,0.00075,0.05082,0.00075,788.0
0.48,1784820252.39599,,,,,,,,,,0.09327,-0.14581,-0.01169,0.00659,0.01059,0.00255,0.01169,0.00255,788.0
0.5,1784820252.41599,,,,,,,,,,-0.06159,0.09367,-0.00283,-0.01602,-0.00051,0.00585,0.00283,0.00585,788.0
0.52,1784820252.43599,,,,,,,,,,-0.07372,0.01845,0.04001,-0.00303,-0.00501,0.00315,-0.04001,0.00315,788.0
0.54,1784820252.45599,,,,,,,,,,-0.15166,-0.2007,0.0208,0.01239,-0.0083,0.00205,-0.0208,0.00205,788.0
0.56,1784820252.47599,,,,,,,,,,-0.28366,0.05942,0.04957,-0.01591,-0.01442,0.00575,-0.04957,0.00575,788.0
0.58,1784820252.49599,,,,,,,,,,-0.10533,0.23837,0.04108,-0.03712,0.0008,0.01245,-0.04108,0.01245,788.0
0.6,1784820252.51599,,,,,,,,,,-0.12137,0.13519,-0.07465,-0.02424,-0.00334,0.01025,0.07465,0.01025,788.0
0.62,1784820252.53599,,,,,,,,,,0.31486,-0.16328,0.0189,0.00658,0.02672,0.00525,-0.0189,0.00525,788.0
0.64,1784820252.55599,,,,,,,,,,-0.42775,0.06402,0.03339,-0.01071,-0.02821,0.00385,-0.03339,0.00385,788.0
0.66,1784820252.57599,,,,,,,,,,-0.53928,0.18965,-0.01722,-0.02313,-0.03501,0.00635,0.01722,0.00635,788.0
0.68,1784820252.59599,,,,,,,,,,-0.20276,-0.02725,-0.12035,-0.00463,-0.00905,0.00135,0.12035,0.00135,788.0
0.7,1784820252.61599,,,,,,,,,,0.62197,-0.25908,0.05651,0.00868,0.0522,0.00305,-0.05651,0.00305,788.0
0.72,1784820252.63599,,,,,,,,,,0.38293,-0.07655,0.14001,-0.00191,0.0316,0.00435,-0.14001,0.00435,788.0
0.74,1784820252.65599,,,,,,,,,,-0.12897,0.03117,-0.04392,-0.01372,-0.00448,0.00485,0.04392,0.00485,788.0
0.76,1784820252.67599,,,,,,,,,,-0.7632,0.08909,-0.02767,-0.01082,-0.05371,0.00305,0.02767,0.00305,788.0
0.78,1784820252.69599,,,,,,,,,,-0.77708,0.11918,-0.07521,-0.01282,-0.05731,0.00375,0.07521,0.00375,788.0
0.8,1784820252.71599,,,,,,,,,,-0.73451,0.14411,-0.0588,-0.01602,-0.05452,0.00435,0.0588,0.00435,788.0
0.82,1784820252.73599,,,,,,,,,,-0.33983,0.07517,0.02449,-0.01692,-0.02243,0.00515,-0.02449,0.00515,788.0
0.84,1784820252.75599,,,,,,,,,,0.05316,-0.10065,0.18525,-0.00203,0.0131,0.00285,-0.18525,0.00285,788.0
0.86,1784820252.77599,,,,,,,,,,-0.12762,-0.09382,0.04195,0.00369,-0.0042,0.00285,-0.04195,0.00285,788.0
0.88,1784820252.79599,,,,,,,,,,-0.21948,0.13121,-0.0576,-0.02192,-0.01351,0.00715,0.0576,0.00715,788.0
0.9,1784820252.81599,,,,,,,,,,-0.07968,0.09014,-0.0696,-0.01882,-0.00431,0.00545,0.0696,0.00545,788.0
0.92,1784820252.83599,,,,,,,,,,-0.11061,-0.02164,-0.05912,-0.00813,-0.00231,0.00505,0.05912,0.00505,788.0
0.94,1784820252.85599,,,,,,,,,,-0.0093,-0.10822,-0.02219,0.00228,0.00078,0.00515,0.02219,0.00515,788.0
0.96,1784820252.87599,,,,,,,,,,0.12417,-0.0595,-0.02881,-0.00182,0.0102,0.00375,0.02881,0.00375,788.0
0.98,1784820252.89599,,,,,,,,,,-0.05593,-0.02913,-0.0011,-0.00412,-0.00471,0.00345,0.0011,0.00345,788.0
1.0,1784820252.91599,,,,,,,,,,-0.0191,0.01431,0.011,-0.00712,0.00517,0.00395,-0.011,0.00395,788.0
1.02,1784820252.93599,,,,,,,,,,0.34372,-0.07081,0.04586,-0.00383,0.03289,0.00555,-0.04586,0.00555,788.0
1.04,1784820252.95599,,,,,,,,,,0.1521,-0.15241,0.05857,0.00279,0.01901,0.00305,-0.05857,0.00305,788.0
1.06,1784820252.97599,,,,,,,,,,-0.0538,0.03321,-0.02745,-0.01242,0.00047,0.00555,0.02745,0.00555,788.0
1.08,1784820252.99599,,,,,,,,,,0.4023,-0.07179,0.07837,-0.00413,0.03488,0.00675,-0.07837,0.00675,788.0
1.1,1784820253.01599,,,,,,,,,,0.55384,-0.26241,0.07387,0.01729,0.04639,0.00095,-0.07387,0.00095,788.0
1.12,1784820253.03599,,,,,,,,,,0.44135,-0.25788,0.01612,0.01097,0.03859,0.00255,-0.01612,0.00255,788.0
1.14,1784820253.05599,,,,,,,,,,0.16713,-0.2197,0.04585,0.01539,0.01731,5e-05,-0.04585,5e-05,788.0
1.16,1784820253.07599,,,,,,,,,,-0.13754,-0.05358,-0.14571,-0.00201,-0.00322,0.00345,0.14571,0.00345,788.0
1.18,1784820253.09599,,,,,,,,,,0.02882,-0.0071,0.0612,-0.01442,0.0102,0.00855,-0.0612,0.00855,788.0
1.2,1784820253.11599,,,,,,,,,,-0.17872,0.06245,0.0606,-0.00793,-0.01081,0.00485,-0.0606,0.00485,788.0
1.22,1784820253.13599,,,,,,,,,,-0.31477,-0.05419,0.02855,0.00239,-0.02399,0.00215,-0.02855,0.00215,788.0
1.24,1784820253.15599,,,,,,,,,,-0.42628,0.19791,-0.0657,-0.01913,-0.03174,0.00255,0.0657,0.00255,788.0
1.26,1784820253.17599,,,,,,,,,,0.03559,0.04415,-0.05302,-0.01201,0.00571,0.00705,0.05302,0.00705,788.0
1.28,1784820253.19599,,,,,,,,,,-0.24971,0.07039,-0.05886,-0.01423,-0.01633,0.00655,0.05886,0.00655,788.0
1.3,1784820253.21599,,,,,,,,,,0.13892,-0.01669,-0.13021,-0.00071,0.012,0.00525,0.13021,0.00525,788.0
1.32,1784820253.23599,,,,,,,,,,-0.26129,0.13771,-0.08593,-0.01522,-0.01331,0.00635,0.08593,0.00635,788.0
1.34,1784820253.25599,,,,,,,,,,-0.06738,0.06868,-0.02919,-0.00732,-0.00093,0.00225,0.02919,0.00225,788.0
1.36,1784820253.27599,,,,,,,,,,0.46726,-0.13192,0.0413,-0.00013,0.03859,0.00455,-0.0413,0.00455,788.0
1.38,1784820253.29599,,,,,,,,,,0.28604,-0.11371,0.16878,-0.0011,0.02502,0.00325,-0.16878,0.00325,788.0
1.4,1784820253.31599,,,,,,,,,,-0.03378,0.13287,0.07174,-0.02313,0.00416,0.00675,-0.07174,0.00675,788.0
1.42,1784820253.33599,,,,,,,,,,0.57848,-0.1622,0.15572,-0.00542,0.0533,0.00765,-0.15572,0.00765,788.0
1.44,1784820253.35599,,,,,,,,,,0.29149,-0.16809,0.08364,-0.00193,0.0267,0.00645,-0.08364,0.00645,788.0
1.46,1784820253.37599,,,,,,,,,,-0.17551,-0.10961,-0.04402,0.00409,-0.0074,0.00115,0.04402,0.00115,788.0
1.48,1784820253.39599,,,,,,,,,,-0.16765,-0.02187,-0.13856,-0.00693,-0.00734,0.00645,0.13856,0.00645,788.0
1.5,1784820253.41599,,,,,,,,,,0.33648,-0.21564,0.00075,0.01358,0.02572,0.00485,-0.00075,0.00485,788.0
1.52,1784820253.43599,,,,,,,,,,-0.26647,-0.14979,0.08241,0.00958,-0.01502,0.00215,-0.08241,0.00215,788.0
1.54,1784820253.45599,,,,,,,,,,-0.32836,-0.07413,0.03734,-0.00011,-0.01999,0.00135,-0.03734,0.00135,788.0
1.56,1784820253.47599,,,,,,,,,,-0.41384,0.10785,-0.04309,-0.01562,-0.03145,0.00395,0.04309,0.00395,788.0
1.58,1784820253.49599,,,,,,,,,,0.44318,-0.059,-0.03485,-0.00733,0.03708,0.00615,0.03485,0.00615,788.0
1.6,1784820253.51599,,,,,,,,,,0.41842,-0.17727,0.00485,0.00608,0.03611,0.00325,-0.00485,0.00325,788.0
1.62,1784820253.53599,,,,,,,,,,-0.07688,-0.08337,-0.02579,0.00128,0.00068,0.00155,0.02579,0.00155,788.0
1.64,1784820253.55599,,,,,,,,,,0.0637,-0.14948,0.13009,0.00598,0.00999,0.00455,-0.13009,0.00455,788.0
1.66,1784820253.57599,,,,,,,,,,0.23228,-0.20917,0.12383,0.01058,0.01917,0.00235,-0.12383,0.00235,788.0
1.68,1784820253.59599,,,,,,,,,,0.60421,-0.26079,0.10664,0.01448,0.04839,0.00315,-0.10664,0.00315,788.0
1.7,1784820253.61599,,,,,,,,,,0.45449,-0.29078,0.15816,0.01588,0.03981,0.00085,-0.15816,0.00085,788.0
1.72,1784820253.63599,,,,,,,,,,-0.04696,-0.18101,0.01655,0.0082,0.00151,0.00145,-0.01655,0.00145,788.0
1.74,1784820253.65599,,,,,,,,,,-0.37821,0.06874,-0.04842,-0.01133,-0.02192,0.00505,0.04842,0.00505,788.0
1.76,1784820253.67599,,,,,,,,,,-0.08456,-0.14304,0.01736,0.00489,-0.00232,0.00145,-0.01736,0.00145,788.0
1.78,1784820253.69599,,,,,,,,,,0.28776,-0.13772,0.07851,-0.00373,0.02788,0.00685,-0.07851,0.00685,788.0
1.8,1784820253.71599,,,,,,,,,,0.23431,-0.20169,0.0607,0.00959,0.01872,0.00295,-0.0607,0.00295,788.0
1.82,1784820253.73599,,,,,,,,,,-0.35674,-0.06018,0.06629,0.00308,-0.02662,-0.00125,-0.06629,-0.00125,788.0
1.84,1784820253.75599,,,,,,,,,,-0.24873,-0.01522,0.07051,0.00089,-0.0185,0.00145,-0.07051,0.00145,788.0
1.86,1784820253.77599,,,,,,,,,,-0.22653,0.05458,0.05109,-0.01353,-0.01364,0.00685,-0.05109,0.00685,788.0
1.88,1784820253.79599,,,,,,,,,,0.55772,-0.24869,0.06779,0.00858,0.04879,0.00355,-0.06779,0.00355,788.0
1.9,1784820253.81599,,,,,,,,,,0.4795,-0.23853,0.10087,0.01278,0.04041,-0.00045,-0.10087,-0.00045,788.0
1.92,1784820253.83599,,,,,,,,,,-0.11987,-0.09442,0.09119,0.00289,-0.0042,-0.00025,-0.09119,-0.00025,788.0
1.94,1784820253.85599,,,,,,,,,,-0.18641,0.05328,-0.02554,-0.01603,-0.00513,0.00585,0.02554,0.00585,788.0
1.96,1784820253.87599,,,,,,,,,,0.07552,-0.00669,0.02741,-0.01161,0.0141,0.00555,-0.02741,0.00555,788.0
1.98,1784820253.89599,,,,,,,,,,0.04316,0.04934,0.04316,-0.01433,0.00987,0.00735,-0.04316,0.00735,788.0
2.0,1784820253.91599,,,,,,,,,,0.4421,-0.14314,0.09143,0.00429,0.04149,0.00295,-0.09143,0.00295,788.0
2.02,1784820253.93599,A1300_B1000,1,1300,1000,1300,1000,11.91981,0.0,0.0,0.15261,-0.0691,0.01573,-0.00382,0.01392,0.00575,-0.01573,0.00575,788.0
2.04,1784820253.95599,A1300_B1000,1,1300,1000,1300,1000,11.91862,0.0,0.0,-0.32278,-0.06769,-0.0258,0.00208,-0.02083,0.00545,0.0258,0.00545,788.0
2.06,1784820253.97599,A1300_B1000,1,1300,1000,1300,1000,11.918,0.0,0.0,-0.08777,-0.0108,-0.06614,-0.00441,-0.00229,0.00475,0.06614,0.00475,788.0
2.08,1784820253.99599,A1300_B1000,1,1300,1000,1300,1000,11.918,0.0,0.0,-0.32474,0.03887,-0.06335,-0.01133,-0.01804,0.00415,0.06335,0.00415,788.0
2.1,1784820254.01599,A1300_B1000,1,1300,1000,1300,1000,11.918,0.0,0.0,0.07914,-0.166,0.09272,0.00789,0.01122,0.00185,-0.09272,0.00185,788.0
2.12,1784820254.03599,A1300_B1000,1,1300,1000,1300,1000,11.87962,1.50564,17.88643,-0.53926,0.02436,-0.05657,-0.00691,-0.03432,0.00095,0.05657,0.00095,788.0
2.14,1784820254.05599,A1300_B1000,1,1300,1000,1300,1000,11.83794,3.14091,37.18195,-0.37677,0.10048,0.06091,-0.01962,-0.02059,0.00345,-0.06091,0.00345,788.0
2.16,1784820254.07599,A1300_B1000,1,1300,1000,1300,1000,11.814,4.08,48.20112,-0.48316,0.08128,0.05289,-0.01313,-0.03712,0.00455,-0.05289,0.00455,788.0
2.18,1784820254.09599,A1300_B1000,1,1300,1000,1300,1000,11.814,4.08,48.20112,-0.09109,-0.10941,0.07278,0.00297,-0.00782,-0.01372,-0.07278,-0.01372,788.0
2.2,1784820254.11599,A1300_B1000,1,1300,1000,1300,1000,11.814,4.08,48.20112,-0.06189,-0.25699,-0.01374,0.01667,-0.01916,-0.101,0.01374,-0.101,788.0
2.22,1784820254.13599,A1300_B1000,1,1300,1000,1300,1000,11.83945,3.12165,36.95859,-0.5059,-0.44296,-0.26062,0.03057,-0.07234,-0.16937,0.26062,-0.16937,788.0
2.24,1784820254.15599,A1300_B1000,1,1300,1000,1300,1000,11.86494,2.16181,25.64972,-0.04746,-0.74242,-0.19764,0.04208,-0.02311,-0.12727,0.19764,-0.12727,788.0
2.26,1784820254.17599,A1300_B1000,1,1300,1000,1300,1000,11.878,1.67,19.83626,-0.3114,-0.30576,-0.29855,0.02121,-0.04788,-0.09536,0.29855,-0.09536,788.0
2.28,1784820254.19599,A1300_B1000,1,1300,1000,1300,1000,11.878,1.67,19.83626,-0.81147,0.27658,-0.94124,-0.03042,-0.0923,-0.08325,0.94124,-0.08325,788.0
2.3,1784820254.21599,A1300_B1000,1,1300,1000,1300,1000,11.87784,1.66828,19.81552,-0.75764,0.27565,-1.34775,-0.02693,-0.08334,-0.07086,1.34775,-0.07086,788.0
2.32,1784820254.23599,A1300_B1000,1,1300,1000,1300,1000,11.87312,1.6171,19.20006,-0.46809,-0.01989,-1.02629,-0.00533,-0.03511,-0.05106,1.02629,-0.05106,788.0
2.34,1784820254.25599,A1300_B1000,1,1300,1000,1300,1000,11.86839,1.56593,18.58508,-0.3958,-0.25887,-1.24553,0.00119,-0.0366,-0.03335,1.24553,-0.03335,788.0
2.36,1784820254.27599,A1300_B1000,1,1300,1000,1300,1000,11.866,1.54,18.27364,-0.19243,0.05641,-1.30347,-0.01103,-0.02306,-0.03365,1.30347,-0.03365,788.0
2.38,1784820254.29599,A1300_B1000,1,1300,1000,1300,1000,11.866,1.54,18.27364,0.30522,-0.42246,-1.32301,0.01578,0.01944,-0.03835,1.32301,-0.03835,788.0
2.4,1784820254.31599,A1300_B1000,1,1300,1000,1300,1000,11.86921,1.5369,18.24182,-0.39579,-0.1327,-1.58577,0.01799,-0.03564,-0.03505,1.58577,-0.03505,788.0
2.42,1784820254.33599,A1300_B1000,1,1300,1000,1300,1000,11.92656,1.48152,17.66949,-0.19035,-0.28384,-1.40021,0.00768,-0.00519,-0.03315,1.40021,-0.03315,788.0
2.44,1784820254.35599,A1300_B1000,1,1300,1000,1300,1000,11.98392,1.42615,17.09081,-0.44348,0.00353,-1.43759,0.00049,-0.0427,-0.03315,1.43759,-0.03315,788.0
2.46,1784820254.37599,A1300_B1000,1,1300,1000,1300,1000,12.011,1.4,16.8154,-0.24564,-0.12422,-1.57642,-0.01373,-0.02036,-0.02885,1.57642,-0.02885,788.0
2.48,1784820254.39599,A1300_B1000,1,1300,1000,1300,1000,12.011,1.4,16.8154,-0.12298,-0.03935,-1.17668,0.00348,0.00376,-0.03115,1.17668,-0.03115,788.0
2.5,1784820254.41599,A1300_B1000,1,1300,1000,1300,1000,12.011,1.4,16.8154,-0.67881,-0.21628,-1.86681,0.00158,-0.06089,-0.03145,1.86681,-0.03145,788.0
2.52,1784820254.43599,A1300_B1000,1,1300,1000,1300,1000,11.95229,1.42854,17.07431,0.18093,-0.0291,-1.31947,0.00208,0.03872,-0.02965,1.31947,-0.02965,788.0
2.54,1784820254.45599,A1300_B1000,1,1300,1000,1300,1000,11.89347,1.45713,17.33036,-0.25654,-0.02528,-1.70152,0.00708,-0.03257,-0.03405,1.70152,-0.03405,788.0
2.56,1784820254.47599,A1300_B1000,1,1300,1000,1300,1000,11.867,1.47,17.44449,-0.50847,-0.26287,-1.81877,0.00288,-0.04878,-0.03275,1.81877,-0.03275,788.0
2.58,1784820254.49599,A1300_B1000,1,1300,1000,1300,1000,11.867,1.47,17.44449,0.12244,-0.00829,-1.33592,0.00598,0.03622,-0.03266,1.33592,-0.03266,788.0
2.6,1784820254.51599,A1300_B1000,1,1300,1000,1300,1000,11.86706,1.47008,17.44553,-0.18157,-0.11056,-1.94327,0.00238,-0.01779,-0.02635,1.94327,-0.02635,788.0
2.62,1784820254.53599,A1300_B1000,1,1300,1000,1300,1000,11.87306,1.47808,17.54938,-0.06968,-0.19211,-1.62624,0.00438,-0.00417,-0.03065,1.62624,-0.03065,788.0
2.64,1784820254.55599,A1300_B1000,1,1300,1000,1300,1000,11.87907,1.48609,17.65333,0.35219,0.0574,-1.21695,0.00608,0.05425,-0.02895,1.21695,-0.02895,788.0
2.66,1784820254.57599,A1300_B1000,1,1300,1000,1300,1000,11.882,1.49,17.70418,-0.50316,-0.06456,-2.1596,-0.0076,-0.0464,-0.02765,2.1596,-0.02765,788.0
2.68,1784820254.59599,A1300_B1000,1,1300,1000,1300,1000,11.882,1.49,17.70418,-0.57133,0.0906,-1.81629,-0.03074,-0.04125,-0.02805,1.81629,-0.02805,788.0
2.7,1784820254.61599,A1300_B1000,1,1300,1000,1300,1000,11.88193,1.48981,17.70183,-0.20723,-0.04267,-1.6441,0.00996,0.00881,-0.03225,1.6441,-0.03225,788.0
2.72,1784820254.63599,A1300_B1000,1,1300,1000,1300,1000,11.87453,1.47034,17.45956,-0.28282,-0.56041,-2.16444,0.03101,-0.02451,-0.03255,2.16444,-0.03255,788.0
2.74,1784820254.65599,A1300_B1000,1,1300,1000,1300,1000,11.86713,1.45086,17.21757,-0.17209,-0.23862,-1.65715,0.00436,0.00315,-0.03235,1.65715,-0.03235,788.0
2.76,1784820254.67599,A1300_B1000,1,1300,1000,1300,1000,11.863,1.44,17.08272,0.35936,-0.21849,-1.40204,0.03019,0.03144,-0.03145,1.40204,-0.03145,788.0
2.78,1784820254.69599,A1300_B1000,1,1300,1000,1300,1000,11.863,1.44,17.08272,-0.18317,-0.3604,-2.02757,0.02448,-0.02225,-0.03365,2.02757,-0.03365,788.0
2.8,1784820254.71599,A1300_B1000,1,1300,1000,1300,1000,11.86284,1.43954,17.07697,0.57623,-0.51882,-1.15911,0.03288,0.05357,-0.03225,1.15911,-0.03225,788.0
2.82,1784820254.73599,A1300_B1000,1,1300,1000,1300,1000,11.86007,1.43163,16.97927,0.42778,-0.13916,-1.45781,0.024,0.05024,-0.02925,1.45781,-0.02925,788.0
2.84,1784820254.75599,A1300_B1000,1,1300,1000,1300,1000,11.85731,1.42373,16.88161,-0.04397,-0.20466,-2.17273,-0.00223,-0.01352,-0.02495,2.17273,-0.02495,788.0
2.86,1784820254.77599,A1300_B1000,1,1300,1000,1300,1000,11.856,1.42,16.83552,0.22887,-0.41424,-1.94058,0.01178,0.01946,-0.03095,1.94058,-0.03095,788.0
2.88,1784820254.79599,A1300_B1000,1,1300,1000,1300,1000,11.856,1.42,16.83552,-0.03364,-0.14175,-1.63531,0.01987,0.02265,-0.03205,1.63531,-0.03205,788.0
2.9,1784820254.81599,A1300_B1000,1,1300,1000,1300,1000,11.856,1.42,16.83552,-0.5471,-0.35532,-1.97082,0.0241,-0.05723,-0.03355,1.97082,-0.03355,788.0
2.92,1784820254.83599,A1300_B1000,1,1300,1000,1300,1000,11.86332,1.42385,16.89163,0.21769,-0.33977,-1.68255,0.00296,0.01682,-0.02965,1.68255,-0.02965,788.0
2.94,1784820254.85599,A1300_B1000,1,1300,1000,1300,1000,11.87068,1.42773,16.94809,0.45341,-0.17822,-1.106,0.0191,0.05799,-0.03345,1.106,-0.03345,788.0
2.96,1784820254.87599,A1300_B1000,1,1300,1000,1300,1000,11.875,1.43,16.98125,-0.52594,0.07625,-2.03145,-0.00773,-0.06195,-0.03075,2.03145,-0.03075,788.0
2.98,1784820254.89599,A1300_B1000,1,1300,1000,1300,1000,11.875,1.43,16.98125,-0.08809,-0.27865,-1.81517,0.00678,0.00529,-0.03395,1.81517,-0.03395,788.0
3.0,1784820254.91599,A1300_B1000,1,1300,1000,1300,1000,11.875,1.43,16.98125,-0.47843,0.15,-1.42382,-0.00232,-0.01527,-0.03235,1.42382,-0.03235,788.0
3.02,1784820254.93599,A1300_B1000,1,1300,1000,1300,1000,11.87134,1.4178,16.83121,-0.92636,0.08105,-2.18202,-0.00542,-0.07421,-0.02875,2.18202,-0.02875,788.0
3.04,1784820254.95599,A1300_B1000,1,1300,1000,1300,1000,11.86767,1.40555,16.68063,-0.34425,-0.30151,-1.87307,-0.00422,-0.02399,-0.02765,1.87307,-0.02765,788.0
3.06,1784820254.97599,A1300_B1000,1,1300,1000,1300,1000,11.866,1.4,16.6124,0.36935,-0.00978,-1.12531,-0.00463,0.06743,-0.03115,1.12531,-0.03115,788.0
3.08,1784820254.99599,A1300_B1000,1,1300,1000,1300,1000,11.866,1.4,16.6124,-0.18906,-0.12607,-1.91088,0.00808,-0.02535,-0.02565,1.91088,-0.02565,788.0
3.1,1784820255.01599,A1300_B1000,1,1300,1000,1300,1000,11.86595,1.3999,16.61111,-0.49477,-0.28226,-2.16086,0.00178,-0.0579,-0.02635,2.16086,-0.02635,788.0
3.12,1784820255.03599,A1300_B1000,1,1300,1000,1300,1000,11.86052,1.38825,16.46536,0.49703,-0.17833,-1.60254,0.00957,0.06661,-0.03095,1.60254,-0.03095,788.0
3.14,1784820255.05599,A1300_B1000,1,1300,1000,1300,1000,11.85508,1.3766,16.31975,-0.24466,-0.11863,-1.87139,0.0179,-0.01684,-0.02995,1.87139,-0.02995,788.0
3.16,1784820255.07599,A1300_B1000,1,1300,1000,1300,1000,11.852,1.37,16.23724,-0.63219,-0.09456,-2.15335,-0.00672,-0.0681,-0.02895,2.15335,-0.02895,788.0
3.18,1784820255.09599,A1300_B1000,1,1300,1000,1300,1000,11.852,1.37,16.23724,0.52554,-0.11735,-1.20086,-0.00513,0.0623,-0.02675,1.20086,-0.02675,788.0
3.2,1784820255.11599,A1300_B1000,1,1300,1000,1300,1000,11.85045,1.36663,16.19519,-0.3059,-0.14614,-1.94425,0.01487,-0.01281,-0.02595,1.94425,-0.02595,788.0
3.22,1784820255.13599,A1300_B1000,1,1300,1000,1300,1000,11.82353,1.3081,15.46639,-1.01172,-0.33646,-2.50372,0.0215,-0.10618,-0.03165,2.50372,-0.03165,788.0
3.24,1784820255.15599,A1300_B1000,1,1300,1000,1300,1000,11.7966,1.24958,14.74074,-0.04559,-0.07239,-1.50477,-0.01111,0.00508,-0.02755,1.50477,-0.02755,788.0
3.26,1784820255.17599,A1300_B1000,1,1300,1000,1300,1000,11.783,1.22,14.37526,-0.18502,0.23329,-1.46546,-0.01243,-0.00397,-0.02454,1.46546,-0.02454,788.0
3.28,1784820255.19599,A1300_B1000,1,1300,1000,1300,1000,11.783,1.22,14.37526,0.05855,-0.19634,-1.84049,0.00728,-0.02986,-0.03075,1.84049,-0.03075,788.0
3.3,1784820255.21599,A1300_B1000,1,1300,1000,1300,1000,11.78375,1.22199,14.3996,0.69119,-0.48803,-1.51098,0.01407,0.06636,-0.02875,1.51098,-0.02875,788.0
3.32,1784820255.23599,A1300_B1000,1,1300,1000,1300,1000,11.79697,1.25697,14.82845,0.64657,-0.25886,-1.71867,0.02268,0.07106,-0.03105,1.71867,-0.03105,788.0
3.34,1784820255.25599,A1300_B1000,1,1300,1000,1300,1000,11.81018,1.29196,15.25823,-0.26186,-0.25487,-2.31387,0.02238,-0.03389,-0.03214,2.31387,-0.03214,788.0
3.36,1784820255.27599,A1300_B1000,1,1300,1000,1300,1000,11.817,1.31,15.48027,-0.15858,-0.4463,-1.60742,0.02277,-0.02117,-0.04035,1.60742,-0.04035,788.0
3.38,1784820255.29599,A1300_B1000,1,1300,1000,1300,1000,11.817,1.31,15.48027,0.03582,-0.3268,-1.20613,0.03648,0.02277,-0.03705,1.20613,-0.03705,788.0
3.4,1784820255.31599,A1300_B1000,1,1300,1000,1300,1000,11.817,1.31,15.48027,-0.99703,-0.1014,-2.14941,0.0244,-0.08551,-0.03125,2.14941,-0.03125,788.0
