t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785432864.6126933,idle_pre,0,1000,1000,0.0,0.0,6274659,-2.146,-1.475,-1.051,0.12,-0.115,-0.02,-0.5244839999999988,-0.07218200000000063,-0.10291800000000006,0.012878000000000042,-0.0401259999999999,-0.0041820000000000294,20,20
1785432864.6127148,idle_pre,0,1000,1000,0.0,0.0,6274679,-1.339,-1.723,-0.911,0.138,-0.058,-0.023,0.2825160000000011,-0.32018200000000063,0.03708199999999984,0.030878000000000058,0.016874000000000104,-0.007182000000000029,20,19
1785432864.662948,idle_pre,0,1000,1000,0.0,0.0,6274699,-1.137,-1.5210000000000001,-0.909,0.109,-0.037,-0.014,0.48451600000000106,-0.11818200000000068,0.03908199999999984,0.0018780000000000463,0.03787400000000011,0.0018179999999999707,20,21
1785432864.6629813,idle_pre,0,1000,1000,0.0,0.0,6274719,-2.209,-1.295,-0.99,0.10300000000000001,-0.121,-0.019,-0.587483999999999,0.10781799999999953,-0.04191800000000012,-0.004121999999999945,-0.04612599999999989,-0.0031820000000000286,19,19
1785432864.6630006,idle_pre,0,1000,1000,0.0,0.0,6274739,-1.0130000000000001,-1.682,-0.9400000000000001,0.128,-0.027,-0.017,0.608516000000001,-0.2791820000000005,0.008081999999999812,0.02087800000000005,0.04787400000000011,-0.0011820000000000302,20,20
1785432864.7131267,idle_pre,0,1000,1000,0.0,0.0,6274759,-1.713,-1.31,-0.854,0.098,-0.079,-0.016,-0.09148399999999901,0.0928179999999994,0.09408199999999989,-0.00912199999999995,-0.004125999999999894,-0.00018200000000002936,21,21
1785432864.7131484,idle_pre,0,1000,1000,0.0,0.0,6274779,-1.691,-1.189,-1.024,0.08700000000000001,-0.085,-0.012,-0.06948399999999899,0.2138179999999994,-0.07591800000000015,-0.020121999999999945,-0.010125999999999899,0.0038179999999999707,19,19
1785432864.7632477,idle_pre,0,1000,1000,0.0,0.0,6274799,-1.541,-1.405,-0.886,0.108,-0.068,-0.014,0.08051600000000114,-0.0021820000000005724,0.06208199999999986,0.0008780000000000454,0.006874000000000102,0.0018179999999999707,20,20
1785432864.7632673,idle_pre,0,1000,1000,0.0,0.0,6274819,-1.747,-1.408,-0.976,0.10400000000000001,-0.08700000000000001,-0.016,-0.12548399999999904,-0.005182000000000464,-0.02791800000000011,-0.0031219999999999443,-0.0121259999999999,-0.00018200000000002936,21,21
1785432864.7632804,idle_pre,0,1000,1000,0.0,0.0,6274839,-1.307,-1.569,-0.908,0.112,-0.053,-0.015,0.31451600000000113,-0.1661820000000005,0.04008199999999984,0.004878000000000049,0.02187400000000011,0.0008179999999999715,19,19
1785432864.8133752,idle_pre,0,1000,1000,0.0,0.0,6274859,-1.686,-1.364,-0.968,0.108,-0.08,-0.019,-0.06448399999999888,0.03881799999999935,-0.019918000000000102,0.0008780000000000454,-0.0051259999999998945,-0.0031820000000000286,20,20
1785432864.813393,idle_pre,0,1000,1000,0.0,0.0,6274879,-1.673,-1.3760000000000001,-1.252,0.10400000000000001,-0.074,-0.015,-0.051483999999998975,0.026817999999999342,-0.30391800000000013,-0.0031219999999999443,0.0008740000000001108,0.0008179999999999715,21,20
