# selected servo A
#META fw=tvc_char 2.1 test=K axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 deadband
#META imu_alive=1 imu_pass=0 imu_rate_hz=1908 g_mag=1.0451
#META gyro_bias_dps=2.3410,1.4072,-1.7803 gyro_noise_dps=0.1853,0.1807,0.1871 acc_noise_g=0.00391,0.00414,0.00399
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META k_span=40 dwell_ms=250 log_hz=100
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
#META deadband_center=1520 idx=0
E,16446,hold,0,0,1480,1520,,,,,,,0
E,1216374,kup,0,0,1480,1520,,,,,,,0
S,1217036,kup,0,0,1480,1520,296,-1016,-17032,39,22,-33,0
S,1226990,kup,0,0,1480,1520,240,-872,-16976,46,24,-32,0
S,1236989,kup,0,0,1480,1520,240,-1096,-17024,38,25,-30,0
S,1246989,kup,0,0,1480,1520,280,-984,-17096,37,22,-29,0
S,1256989,kup,0,0,1480,1520,168,-1008,-17064,35,23,-33,0
S,1266989,kup,0,0,1480,1520,168,-984,-16960,39,24,-34,0
S,1276989,kup,0,0,1480,1520,296,-1032,-17032,40,26,-28,0
S,1286989,kup,0,0,1480,1520,336,-1008,-17056,36,24,-30,0
S,1296989,kup,0,0,1480,1520,304,-1016,-17152,41,23,-31,0
S,1306989,kup,0,0,1480,1520,336,-1048,-17048,38,25,-32,0
S,1316989,kup,0,0,1480,1520,208,-1040,-17168,40,22,-31,0
S,1326989,kup,0,0,1480,1520,256,-944,-17216,43,22,-28,0
S,1336989,kup,0,0,1480,1520,312,-952,-17072,37,22,-31,0
S,1346989,kup,0,0,1480,1520,256,-1024,-17160,33,20,-28,0
S,1356989,kup,0,0,1480,1520,248,-1024,-17088,36,21,-37,0
S,1366990,kup,0,0,1480,1520,272,-904,-17176,32,23,-29,0
S,1376989,kup,0,0,1480,1520,328,-960,-17056,32,15,-27,0
S,1386989,kup,0,0,1480,1520,272,-1032,-17192,39,26,-27,0
S,1396989,kup,0,0,1480,1520,248,-952,-17136,34,19,-24,0
S,1406989,kup,0,0,1480,1520,296,-944,-16928,36,26,-24,0
S,1416989,kup,0,0,1480,1520,280,-992,-17040,38,24,-27,0
S,1426989,kup,0,0,1480,1520,336,-872,-17096,38,23,-25,0
S,1436989,kup,0,0,1480,1520,296,-928,-17048,34,22,-24,0
S,1446989,kup,0,0,1480,1520,304,-1040,-17024,43,20,-27,0
S,1456989,kup,0,0,1480,1520,304,-1016,-17136,34,21,-33,0
S,1466990,kup,0,0,1480,1520,336,-1056,-17288,42,27,-31,0
E,1467090,kup,1,0,1481,1520,,,,,,,0
S,1467719,kup,1,0,1481,1520,336,-1056,-17288,42,27,-31,0
S,1477709,kup,1,0,1481,1520,200,-1080,-17032,34,21,-32,0
S,1487708,kup,1,0,1481,1520,1264,-936,-17160,29,-11,-21,0
S,1497708,kup,1,0,1481,1520,-224,-640,-17032,25,-13,-16,0
S,1507708,kup,1,0,1481,1520,136,-880,-17024,41,-9,-24,0
S,1517708,kup,1,0,1481,1520,80,-752,-17040,51,-1,-31,0
S,1527708,kup,1,0,1481,1520,320,-816,-17224,46,8,-28,0
S,1537708,kup,1,0,1481,1520,208,-1088,-17144,35,30,-27,0
S,1547708,kup,1,0,1481,1520,488,-928,-16624,29,36,-30,0
S,1557708,kup,1,0,1481,1520,272,-984,-17000,30,31,-26,0
S,1567708,kup,1,0,1481,1520,256,-888,-17080,42,24,-24,0
S,1577708,kup,1,0,1481,1520,280,-1032,-17200,44,18,-30,0
S,1587708,kup,1,0,1481,1520,344,-936,-17016,35,25,-31,0
S,1597708,kup,1,0,1481,1520,-8,-872,-17088,32,24,-30,0
S,1607708,kup,1,0,1481,1520,248,-984,-17224,33,21,-33,0
S,1617708,kup,1,0,1481,1520,184,-1096,-17328,40,10,-31,0
S,1627708,kup,1,0,1481,1520,296,-960,-17240,48,16,-27,0
S,1637708,kup,1,0,1481,1520,312,-832,-16856,40,24,-28,0
S,1647708,kup,1,0,1481,1520,440,-928,-16928,31,27,-31,0
S,1657708,kup,1,0,1481,1520,312,-1016,-16976,31,39,-29,0
S,1667708,kup,1,0,1481,1520,136,-792,-17304,38,27,-28,0
S,1677708,kup,1,0,1481,1520,264,-960,-17088,49,14,-29,0
S,1687708,kup,1,0,1481,1520,288,-872,-16896,42,15,-30,0
S,1697708,kup,1,0,1481,1520,272,-936,-16960,32,23,-29,0
S,1707708,kup,1,0,1481,1520,224,-1008,-17248,37,24,-28,0
S,1717708,kup,1,0,1481,1520,256,-1000,-17136,37,29,-30,0
E,1717808,kup,2,0,1482,1520,,,,,,,0
S,1718435,kup,2,0,1482,1520,232,-944,-17176,39,28,-30,0
S,1728426,kup,2,0,1482,1520,232,-1032,-17088,40,26,-34,0
S,1738425,kup,2,0,1482,1520,104,-1016,-17168,43,21,-32,0
S,1748425,kup,2,0,1482,1520,280,-960,-17128,34,22,-31,0
S,1758424,kup,2,0,1482,1520,344,-1000,-16912,35,28,-31,0
S,1768424,kup,2,0,1482,1520,304,-896,-17056,33,23,-28,0
S,1778424,kup,2,0,1482,1520,328,-1040,-17184,49,27,-29,0
S,1788424,kup,2,0,1482,1520,168,-968,-17312,43,17,-30,0
S,1798424,kup,2,0,1482,1520,168,-912,-17080,33,19,-32,0
S,1808424,kup,2,0,1482,1520,328,-920,-16856,35,25,-28,0
S,1818424,kup,2,0,1482,1520,200,-968,-17088,34,26,-30,0
S,1828424,kup,2,0,1482,1520,240,-1008,-17168,41,30,-29,0
S,1838424,kup,2,0,1482,1520,152,-984,-17144,38,23,-27,0
S,1848424,kup,2,0,1482,1520,264,-888,-17136,37,20,-28,0
S,1858424,kup,2,0,1482,1520,144,-1008,-17016,41,16,-32,0
S,1868424,kup,2,0,1482,1520,248,-944,-17104,34,27,-28,0
S,1878424,kup,2,0,1482,1520,192,-976,-17152,38,27,-30,0
S,1888424,kup,2,0,1482,1520,240,-928,-17064,41,29,-29,0
S,1898424,kup,2,0,1482,1520,232,-928,-17120,39,23,-32,0
S,1908424,kup,2,0,1482,1520,288,-1000,-17016,37,22,-31,0
S,1918424,kup,2,0,1482,1520,168,-1016,-17104,38,21,-36,0
S,1928424,kup,2,0,1482,1520,248,-1080,-17152,35,24,-31,0
S,1938424,kup,2,0,1482,1520,264,-1032,-17104,43,20,-24,0
S,1948424,kup,2,0,1482,1520,128,-960,-17056,33,27,-26,0
S,1958424,kup,2,0,1482,1520,288,-872,-17128,35,22,-29,0
S,1968424,kup,2,0,1482,1520,248,-1048,-17152,35,30,-26,0
E,1968524,kup,3,0,1483,1520,,,,,,,0
S,1969151,kup,3,0,1483,1520,248,-1048,-17152,41,23,-28,0
S,1979143,kup,3,0,1483,1520,152,-904,-17080,38,24,-31,0
S,1989141,kup,3,0,1483,1520,184,-952,-17128,38,21,-27,0
S,1999141,kup,3,0,1483,1520,168,-984,-17176,39,26,-27,0
S,2009141,kup,3,0,1483,1520,144,-1112,-17064,36,28,-27,0
S,2019141,kup,3,0,1483,1520,208,-928,-17008,41,17,-27,0
S,2029141,kup,3,0,1483,1520,96,-1056,-17168,35,25,-28,0
S,2039141,kup,3,0,1483,1520,248,-1000,-17152,40,21,-27,0
S,2049141,kup,3,0,1483,1520,80,-960,-17192,38,22,-30,0
S,2059141,kup,3,0,1483,1520,160,-984,-17024,36,25,-27,0
S,2069141,kup,3,0,1483,1520,200,-1040,-17072,38,23,-30,0
S,2079141,kup,3,0,1483,1520,240,-976,-17184,42,29,-31,0
S,2089141,kup,3,0,1483,1520,288,-1024,-17136,37,22,-30,0
S,2099141,kup,3,0,1483,1520,192,-944,-17112,40,25,-28,0
S,2109141,kup,3,0,1483,1520,304,-1096,-17120,38,20,-27,0
S,2119141,kup,3,0,1483,1520,368,-1024,-17072,38,20,-27,0
S,2129141,kup,3,0,1483,1520,200,-912,-17136,36,24,-35,0
S,2139141,kup,3,0,1483,1520,224,-1040,-17144,40,26,-33,0
S,2149141,kup,3,0,1483,1520,256,-944,-16976,40,21,-30,0
S,2159141,kup,3,0,1483,1520,328,-1080,-16952,39,25,-25,0
S,2169142,kup,3,0,1483,1520,216,-928,-17120,35,18,-23,0
S,2179141,kup,3,0,1483,1520,256,-984,-17008,38,19,-23,0
S,2189141,kup,3,0,1483,1520,192,-1024,-17088,31,27,-30,0
S,2199141,kup,3,0,1483,1520,240,-1088,-17168,40,20,-33,0
S,2209141,kup,3,0,1483,1520,184,-880,-17048,34,22,-28,0
S,2219141,kup,3,0,1483,1520,200,-1064,-17168,34,24,-25,0
E,2219246,kup,4,0,1484,1520,,,,,,,0
S,2219877,kup,4,0,1484,1520,272,-888,-17024,37,22,-26,0
S,2229868,kup,4,0,1484,1520,80,-976,-17056,40,25,-28,0
S,2239867,kup,4,0,1484,1520,224,-968,-17064,40,21,-32,0
S,2249867,kup,4,0,1484,1520,312,-872,-17064,39,22,-27,0
S,2259867,kup,4,0,1484,1520,200,-800,-17024,36,20,-25,0
S,2269867,kup,4,0,1484,1520,264,-896,-17152,39,21,-28,0
S,2279867,kup,4,0,1484,1520,232,-896,-17056,38,18,-30,0
S,2289867,kup,4,0,1484,1520,280,-1040,-16952,37,27,-28,0
S,2299867,kup,4,0,1484,1520,160,-992,-17152,41,25,-30,0
S,2309867,kup,4,0,1484,1520,328,-912,-17104,33,25,-27,0
S,2319867,kup,4,0,1484,1520,200,-1040,-17000,36,25,-30,0
S,2329867,kup,4,0,1484,1520,168,-1024,-17120,42,22,-29,0
S,2339867,kup,4,0,1484,1520,264,-1008,-17016,37,22,-31,0
S,2349867,kup,4,0,1484,1520,232,-864,-17048,37,23,-32,0
S,2359867,kup,4,0,1484,1520,176,-840,-16984,36,25,-29,0
S,2369867,kup,4,0,1484,1520,160,-1032,-16944,43,21,-32,0
S,2379867,kup,4,0,1484,1520,336,-928,-17616,41,22,-26,0
S,2389867,kup,4,0,1484,1520,-456,-920,-18744,35,24,-30,0
S,2399867,kup,4,0,1484,1520,-368,-1192,-17192,39,22,-39,0
S,2409867,kup,4,0,1484,1520,1256,-816,-16136,34,6,-31,0
S,2419867,kup,4,0,1484,1520,552,-1136,-17392,40,14,-20,0
S,2429867,kup,4,0,1484,1520,-872,-840,-17816,41,27,-34,0
S,2439867,kup,4,0,1484,1520,-256,-880,-17616,32,35,-38,0
S,2449867,kup,4,0,1484,1520,664,-968,-16672,42,17,-33,0
S,2459867,kup,4,0,1484,1520,256,-1064,-16760,35,19,-29,0
S,2469867,kup,4,0,1484,1520,-32,-1152,-17424,44,15,-24,0
E,2469967,kup,5,0,1485,1520,,,,,,,0
S,2470593,kup,5,0,1485,1520,-32,-1152,-17424,44,15,-23,0
S,2480584,kup,5,0,1485,1520,8,-1016,-17112,33,24,-27,0
S,2490584,kup,5,0,1485,1520,0,-1048,-17136,32,32,-30,0
S,2500583,kup,5,0,1485,1520,248,-1056,-16752,34,33,-25,0
S,2510583,kup,5,0,1485,1520,344,-928,-17088,32,22,-30,0
S,2520583,kup,5,0,1485,1520,304,-1120,-17008,39,19,-33,0
S,2530583,kup,5,0,1485,1520,232,-928,-16792,41,19,-34,0
S,2540583,kup,5,0,1485,1520,256,-944,-17064,36,22,-34,0
S,2550583,kup,5,0,1485,1520,208,-1152,-16944,36,23,-26,0
S,2560583,kup,5,0,1485,1520,40,-1032,-17112,34,26,-25,0
S,2570583,kup,5,0,1485,1520,72,-1048,-17112,43,21,-30,0
S,2580583,kup,5,0,1485,1520,152,-992,-17128,42,20,-28,0
S,2590583,kup,5,0,1485,1520,384,-928,-16872,39,23,-26,0
S,2600583,kup,5,0,1485,1520,432,-1024,-16928,35,26,-28,0
S,2610583,kup,5,0,1485,1520,248,-912,-17168,32,30,-24,0
S,2620583,kup,5,0,1485,1520,256,-1136,-17224,43,29,-28,0
S,2630583,kup,5,0,1485,1520,56,-1056,-17120,47,18,-31,0
S,2640583,kup,5,0,1485,1520,176,-912,-16984,39,13,-29,0
S,2650583,kup,5,0,1485,1520,344,-912,-16872,34,19,-30,0
S,2660583,kup,5,0,1485,1520,232,-904,-17136,37,30,-30,0
S,2670584,kup,5,0,1485,1520,160,-960,-17320,39,28,-30,0
S,2680583,kup,5,0,1485,1520,56,-968,-17048,38,15,-32,0
S,2690583,kup,5,0,1485,1520,256,-1080,-16912,38,15,-31,0
S,2700583,kup,5,0,1485,1520,360,-1064,-17064,31,20,-31,0
S,2710583,kup,5,0,1485,1520,192,-968,-17112,34,26,-26,0
S,2720583,kup,5,0,1485,1520,208,-1096,-17232,37,24,-32,0
E,2720683,kup,6,0,1486,1520,,,,,,,0
S,2721312,kup,6,0,1486,1520,336,-912,-17240,36,27,-31,0
S,2731303,kup,6,0,1486,1520,112,-864,-17168,47,19,-26,0
S,2741302,kup,6,0,1486,1520,256,-1080,-17032,34,13,-32,0
S,2751302,kup,6,0,1486,1520,360,-920,-16968,30,24,-26,0
S,2761302,kup,6,0,1486,1520,240,-1024,-17024,39,26,-26,0
S,2771303,kup,6,0,1486,1520,312,-896,-17096,41,25,-33,0
S,2781302,kup,6,0,1486,1520,296,-872,-17032,30,17,-29,0
S,2791302,kup,6,0,1486,1520,144,-1096,-17144,43,19,-23,0
S,2801302,kup,6,0,1486,1520,272,-952,-17232,35,24,-32,0
S,2811302,kup,6,0,1486,1520,192,-976,-16984,38,23,-32,0
S,2821302,kup,6,0,1486,1520,368,-968,-17072,37,25,-28,0
S,2831302,kup,6,0,1486,1520,208,-864,-17136,34,25,-28,0
S,2841303,kup,6,0,1486,1520,232,-1056,-17136,39,19,-30,0
S,2851302,kup,6,0,1486,1520,160,-896,-17008,33,22,-24,0
S,2861303,kup,6,0,1486,1520,272,-904,-17136,42,22,-25,0
S,2871302,kup,6,0,1486,1520,160,-1040,-17184,35,26,-31,0
S,2881302,kup,6,0,1486,1520,176,-1016,-17128,31,26,-30,0
S,2891302,kup,6,0,1486,1520,256,-1064,-17040,34,22,-29,0
S,2901302,kup,6,0,1486,1520,248,-984,-17080,42,20,-28,0
S,2911302,kup,6,0,1486,1520,176,-840,-17040,34,19,-27,0
S,2921302,kup,6,0,1486,1520,224,-960,-16992,41,20,-35,0
S,2931302,kup,6,0,1486,1520,200,-872,-17176,34,22,-27,0
S,2941302,kup,6,0,1486,1520,272,-856,-17072,40,19,-30,0
S,2951302,kup,6,0,1486,1520,256,-968,-16968,39,23,-31,0
S,2961302,kup,6,0,1486,1520,168,-1120,-17032,35,30,-23,0
S,2971302,kup,6,0,1486,1520,264,-1048,-17168,38,24,-30,0
E,2971407,kup,7,0,1487,1520,,,,,,,0
S,2972033,kup,7,0,1487,1520,232,-928,-17232,37,20,-27,0
S,2982024,kup,7,0,1487,1520,184,-960,-17160,38,24,-27,0
S,2992023,kup,7,0,1487,1520,-1872,-1480,-17504,33,20,-27,0
S,3002023,kup,7,0,1487,1520,808,-936,-17032,43,8,-30,0
S,3012023,kup,7,0,1487,1520,1016,-1248,-17056,38,2,-31,0
S,3022023,kup,7,0,1487,1520,16,-1368,-17168,32,10,-26,0
S,3032023,kup,7,0,1487,1520,176,-960,-17184,41,25,-25,0
S,3042023,kup,7,0,1487,1520,224,-816,-17216,40,30,-28,0
S,3052023,kup,7,0,1487,1520,112,-776,-17048,36,30,-32,0
S,3062023,kup,7,0,1487,1520,320,-968,-16880,24,26,-32,0
S,3072024,kup,7,0,1487,1520,240,-1088,-17088,39,23,-30,0
S,3082023,kup,7,0,1487,1520,160,-1000,-17120,40,17,-24,0
S,3092023,kup,7,0,1487,1520,160,-856,-16968,37,18,-30,0
S,3102023,kup,7,0,1487,1520,272,-1016,-17072,33,14,-23,0
S,3112023,kup,7,0,1487,1520,288,-968,-17096,36,25,-33,0
S,3122024,kup,7,0,1487,1520,192,-976,-17104,38,27,-29,0
S,3132023,kup,7,0,1487,1520,184,-776,-17160,44,33,-31,0
S,3142023,kup,7,0,1487,1520,112,-1016,-17096,41,27,-29,0
S,3152023,kup,7,0,1487,1520,208,-912,-17120,39,23,-27,0
S,3162023,kup,7,0,1487,1520,248,-936,-17024,39,14,-30,0
S,3172024,kup,7,0,1487,1520,216,-1016,-17032,38,21,-28,0
S,3182023,kup,7,0,1487,1520,176,-864,-17184,43,24,-23,0
S,3192023,kup,7,0,1487,1520,136,-992,-17008,37,29,-32,0
S,3202023,kup,7,0,1487,1520,256,-1032,-17128,36,26,-29,0
S,3212023,kup,7,0,1487,1520,240,-1040,-17064,33,25,-30,0
S,3222024,kup,7,0,1487,1520,272,-944,-17040,31,30,-27,0
E,3222123,kup,8,0,1488,1520,,,,,,,0
S,3222751,kup,8,0,1488,1520,208,-1024,-17200,37,27,-30,0
S,3232741,kup,8,0,1488,1520,216,-984,-17104,42,20,-31,0
S,3242740,kup,8,0,1488,1520,320,-1024,-17144,40,21,-25,0
S,3252740,kup,8,0,1488,1520,216,-880,-17112,31,20,-28,0
S,3262740,kup,8,0,1488,1520,176,-920,-17048,34,23,-31,0
S,3272740,kup,8,0,1488,1520,136,-960,-17024,34,25,-27,0
S,3282740,kup,8,0,1488,1520,344,-1080,-17048,36,25,-27,0
S,3292740,kup,8,0,1488,1520,264,-984,-17072,41,27,-26,0
S,3302740,kup,8,0,1488,1520,280,-832,-17136,38,17,-31,0
S,3312740,kup,8,0,1488,1520,192,-992,-17016,35,26,-33,0
S,3322740,kup,8,0,1488,1520,352,-1024,-17080,41,18,-30,0
S,3332740,kup,8,0,1488,1520,32,-1000,-17112,40,22,-26,0
S,3342740,kup,8,0,1488,1520,88,-904,-17168,41,28,-31,0
S,3352740,kup,8,0,1488,1520,288,-1000,-17040,36,29,-28,0
S,3362740,kup,8,0,1488,1520,272,-1032,-17192,40,24,-29,0
S,3372740,kup,8,0,1488,1520,272,-880,-17064,35,25,-33,0
S,3382740,kup,8,0,1488,1520,176,-992,-17176,41,22,-24,0
S,3392740,kup,8,0,1488,1520,200,-928,-17072,38,27,-28,0
S,3402740,kup,8,0,1488,1520,368,-1056,-17032,35,17,-30,0
S,3412740,kup,8,0,1488,1520,192,-928,-17072,38,20,-27,0
S,3422740,kup,8,0,1488,1520,232,-984,-17048,37,19,-30,0
S,3432740,kup,8,0,1488,1520,304,-1040,-16952,40,20,-29,0
S,3442740,kup,8,0,1488,1520,368,-992,-17160,37,30,-33,0
S,3452740,kup,8,0,1488,1520,304,-1024,-16968,31,24,-30,0
S,3462740,kup,8,0,1488,1520,208,-976,-17048,34,21,-29,0
S,3472740,kup,8,0,1488,1520,232,-1008,-17152,39,21,-29,0
E,3472840,kup,9,0,1489,1520,,,,,,,0
S,3473470,kup,9,0,1489,1520,176,-936,-17000,39,23,-24,0
S,3483461,kup,9,0,1489,1520,224,-1040,-17080,35,27,-34,0
S,3493459,kup,9,0,1489,1520,216,-976,-17072,35,23,-29,0
S,3503460,kup,9,0,1489,1520,256,-784,-17184,33,26,-24,0
S,3513459,kup,9,0,1489,1520,232,-992,-16928,38,26,-34,0
S,3523460,kup,9,0,1489,1520,224,-944,-17056,35,23,-26,0
S,3533459,kup,9,0,1489,1520,192,-816,-16984,40,24,-28,0
S,3543459,kup,9,0,1489,1520,256,-1040,-17216,38,19,-29,0
S,3553459,kup,9,0,1489,1520,176,-1056,-17128,36,18,-32,0
S,3563460,kup,9,0,1489,1520,272,-976,-17136,36,26,-32,0
S,3573459,kup,9,0,1489,1520,128,-944,-17120,33,21,-27,0
S,3583459,kup,9,0,1489,1520,176,-904,-17184,40,26,-21,0
S,3593460,kup,9,0,1489,1520,120,-984,-17160,37,27,-30,0
S,3603459,kup,9,0,1489,1520,176,-856,-17216,32,22,-31,0
S,3613459,kup,9,0,1489,1520,176,-896,-17048,37,17,-34,0
S,3623459,kup,9,0,1489,1520,184,-984,-17112,42,23,-36,0
S,3633460,kup,9,0,1489,1520,272,-984,-17128,41,25,-27,0
S,3643459,kup,9,0,1489,1520,232,-968,-17056,40,26,-25,0
S,3653459,kup,9,0,1489,1520,80,-1032,-17064,31,23,-31,0
S,3663459,kup,9,0,1489,1520,200,-944,-17168,41,22,-31,0
S,3673460,kup,9,0,1489,1520,184,-1000,-17160,34,28,-29,0
S,3683459,kup,9,0,1489,1520,168,-984,-17064,36,21,-33,0
S,3693459,kup,9,0,1489,1520,232,-1088,-17080,40,23,-32,0
S,3703459,kup,9,0,1489,1520,208,-880,-16984,40,19,-30,0
S,3713459,kup,9,0,1489,1520,144,-920,-17152,40,25,-29,0
S,3723459,kup,9,0,1489,1520,248,-880,-17160,35,21,-28,0
E,3723559,kup,10,0,1490,1520,,,,,,,0
S,3724187,kup,10,0,1490,1520,232,-1024,-17048,39,21,-25,0
S,3734178,kup,10,0,1490,1520,-352,-1024,-17120,38,18,-32,0
S,3744177,kup,10,0,1490,1520,-3152,-1248,-17552,34,-20,-22,0
S,3754177,kup,10,0,1490,1520,-1680,-2152,-16584,28,-55,-71,0
S,3764177,kup,10,0,1490,1520,472,-672,-17000,30,-75,-17,0
S,3774177,kup,10,0,1490,1520,448,-1008,-16920,38,-75,-9,0
S,3784177,kup,10,0,1490,1520,320,-960,-17176,53,-53,-15,0
S,3794177,kup,10,0,1490,1520,16,-1056,-16984,54,-11,-26,0
S,3804178,kup,10,0,1490,1520,280,-1176,-17064,38,39,-30,0
S,3814177,kup,10,0,1490,1520,240,-824,-17096,28,71,-32,0
S,3824177,kup,10,0,1490,1520,144,-832,-17216,19,65,-30,0
S,3834177,kup,10,0,1490,1520,176,-944,-17128,29,46,-31,0
S,3844177,kup,10,0,1490,1520,128,-1080,-17208,49,10,-29,0
S,3854177,kup,10,0,1490,1520,72,-984,-17048,54,-6,-28,0
S,3864177,kup,10,0,1490,1520,160,-992,-17120,47,-6,-30,0
S,3874177,kup,10,0,1490,1520,184,-856,-17128,41,5,-29,0
S,3884177,kup,10,0,1490,1520,160,-1136,-17128,32,29,-25,0
S,3894177,kup,10,0,1490,1520,184,-936,-17048,35,51,-33,0
S,3904177,kup,10,0,1490,1520,248,-968,-17144,32,35,-39,0
S,3914177,kup,10,0,1490,1520,168,-1104,-17120,35,34,-28,0
S,3924177,kup,10,0,1490,1520,160,-992,-17112,37,17,-29,0
S,3934177,kup,10,0,1490,1520,296,-1040,-17120,38,6,-25,0
S,3944177,kup,10,0,1490,1520,216,-1064,-17024,39,9,-31,0
S,3954177,kup,10,0,1490,1520,264,-1032,-17080,48,15,-24,0
S,3964177,kup,10,0,1490,1520,112,-808,-17184,36,31,-27,0
S,3974177,kup,10,0,1490,1520,152,-936,-17048,31,38,-24,0
E,3974278,kup,11,0,1491,1520,,,,,,,0
S,3974911,kup,11,0,1491,1520,24,-920,-17168,34,36,-27,0
S,3984902,kup,11,0,1491,1520,96,-976,-17240,38,31,-27,0
S,3994900,kup,11,0,1491,1520,216,-1000,-17104,39,26,-32,0
S,4004900,kup,11,0,1491,1520,160,-952,-17056,41,21,-31,0
S,4014900,kup,11,0,1491,1520,168,-944,-17096,44,12,-34,0
S,4024901,kup,11,0,1491,1520,208,-960,-17080,41,16,-27,0
S,4034900,kup,11,0,1491,1520,128,-968,-17184,36,29,-28,0
S,4044900,kup,11,0,1491,1520,0,-1048,-17216,35,28,-27,0
S,4054900,kup,11,0,1491,1520,312,-1056,-17080,37,27,-25,0
S,4064901,kup,11,0,1491,1520,104,-1016,-17152,38,31,-29,0
S,4074900,kup,11,0,1491,1520,80,-944,-17184,37,16,-29,0
S,4084901,kup,11,0,1491,1520,96,-984,-17200,44,18,-30,0
S,4094901,kup,11,0,1491,1520,96,-960,-17088,45,23,-30,0
S,4104900,kup,11,0,1491,1520,192,-992,-17160,33,23,-22,0
S,4114900,kup,11,0,1491,1520,104,-1000,-17088,38,26,-31,0
S,4124900,kup,11,0,1491,1520,80,-920,-17032,33,30,-27,0
S,4134900,kup,11,0,1491,1520,192,-944,-17280,36,27,-29,0
S,4144900,kup,11,0,1491,1520,224,-960,-17144,39,24,-30,0
S,4154901,kup,11,0,1491,1520,192,-992,-17112,36,22,-27,0
S,4164900,kup,11,0,1491,1520,16,-968,-17112,41,19,-29,0
S,4174900,kup,11,0,1491,1520,184,-960,-17144,47,23,-32,0
S,4184901,kup,11,0,1491,1520,160,-1024,-17120,40,23,-27,0
S,4194901,kup,11,0,1491,1520,88,-1000,-17112,28,25,-26,0
S,4204900,kup,11,0,1491,1520,152,-944,-17056,35,26,-25,0
S,4214900,kup,11,0,1491,1520,120,-968,-17008,36,22,-32,0
S,4224900,kup,11,0,1491,1520,200,-944,-17088,38,25,-24,0
E,4225001,kup,12,0,1492,1520,,,,,,,0
S,4225630,kup,12,0,1492,1520,176,-896,-17032,34,24,-32,0
S,4235620,kup,12,0,1492,1520,248,-888,-17064,42,14,-25,0
S,4245620,kup,12,0,1492,1520,96,-896,-17096,34,17,-30,0
S,4255619,kup,12,0,1492,1520,144,-1104,-17128,41,21,-28,0
S,4265619,kup,12,0,1492,1520,216,-960,-17104,40,26,-30,0
S,4275620,kup,12,0,1492,1520,120,-1008,-17080,41,21,-30,0
S,4285619,kup,12,0,1492,1520,184,-920,-16872,31,19,-32,0
S,4295619,kup,12,0,1492,1520,80,-864,-17112,38,15,-30,0
S,4305619,kup,12,0,1492,1520,32,-944,-17232,36,18,-28,0
S,4315619,kup,12,0,1492,1520,216,-1024,-17208,37,19,-31,0
S,4325619,kup,12,0,1492,1520,88,-936,-17008,36,18,-30,0
S,4335619,kup,12,0,1492,1520,176,-880,-17128,41,23,-29,0
S,4345619,kup,12,0,1492,1520,208,-1048,-17008,30,23,-28,0
S,4355619,kup,12,0,1492,1520,112,-968,-17008,43,24,-25,0
S,4365619,kup,12,0,1492,1520,160,-1024,-17096,36,22,-27,0
S,4375619,kup,12,0,1492,1520,128,-928,-17120,41,19,-26,0
S,4385619,kup,12,0,1492,1520,56,-1032,-17088,40,22,-30,0
S,4395619,kup,12,0,1492,1520,184,-904,-17088,37,23,-25,0
S,4405619,kup,12,0,1492,1520,64,-1016,-17080,40,25,-35,0
S,4415619,kup,12,0,1492,1520,200,-1080,-17152,36,25,-32,0
S,4425619,kup,12,0,1492,1520,48,-944,-17144,36,24,-28,0
S,4435619,kup,12,0,1492,1520,120,-984,-17024,35,23,-24,0
S,4445619,kup,12,0,1492,1520,248,-808,-16992,35,20,-28,0
S,4455619,kup,12,0,1492,1520,256,-896,-17032,36,23,-32,0
S,4465620,kup,12,0,1492,1520,280,-920,-16984,36,20,-28,0
S,4475620,kup,12,0,1492,1520,120,-904,-17040,36,24,-26,0
E,4475720,kup,13,0,1493,1520,,,,,,,0
S,4476349,kup,13,0,1493,1520,128,-928,-17160,34,25,-24,0
S,4486339,kup,13,0,1493,1520,-640,-1000,-17128,38,23,-30,0
S,4496338,kup,13,0,1493,1520,504,-1032,-17112,31,3,-27,0
S,4506338,kup,13,0,1493,1520,144,-1032,-17104,25,-3,-29,0
S,4516338,kup,13,0,1493,1520,200,-952,-17064,45,-4,-25,0
S,4526338,kup,13,0,1493,1520,168,-1008,-17040,52,7,-25,0
S,4536338,kup,13,0,1493,1520,176,-880,-17096,48,26,-32,0
S,4546338,kup,13,0,1493,1520,272,-904,-17200,31,36,-28,0
S,4556338,kup,13,0,1493,1520,184,-952,-16928,23,36,-33,0
S,4566338,kup,13,0,1493,1520,208,-1040,-17176,29,25,-30,0
S,4576338,kup,13,0,1493,1520,184,-992,-17040,44,25,-30,0
