t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785433396.963102,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433396.9790869,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433396.9997542,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433397.0208826,idle_pre,0,1000,1000,0.0,0.0,12.1,0.08
1785433397.0391746,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433397.0650141,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785433397.0798683,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433397.100927,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785433397.11968,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433397.1407979,idle_pre,0,1000,1000,0.0,0.0,12.01,0.0
1785433397.1635907,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433397.17997,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433397.2017741,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433397.2198124,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785433397.2391553,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433397.262506,idle_pre,0,1000,1000,0.0,0.0,11.995,0.0
1785433397.2791166,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785433397.301217,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785433397.319161,idle_pre,0,1000,1000,0.0,0.0,12.009,0.0
1785433397.3400717,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433397.3629205,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433397.3791442,idle_pre,0,1000,1000,0.0,0.0,11.893,0.0
1785433397.3998244,idle_pre,0,1000,1000,0.0,0.0,12.008,0.0
1785433397.4208286,idle_pre,0,1000,1000,0.0,0.0,12.005,0.0
1785433397.4391458,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785433397.464152,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433397.4809446,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433397.4991543,idle_pre,0,1000,1000,0.0,0.0,11.994,0.0
1785433397.519797,idle_pre,0,1000,1000,0.0,0.0,11.887,0.0
1785433397.540781,idle_pre,0,1000,1000,0.0,0.0,12.041,0.0
1785433397.5635464,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433397.5797758,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433397.5991673,idle_pre,0,1000,1000,0.0,0.0,12.005,0.0
1785433397.6199055,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433397.6418269,idle_pre,0,1000,1000,0.0,0.0,12.008,0.0
1785433397.6642637,idle_pre,0,1000,1000,0.0,0.0,12.005,0.0
1785433397.678893,idle_pre,0,1000,1000,0.0,0.0,11.996,0.0
1785433397.6991467,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433397.7201736,idle_pre,0,1000,1000,0.0,0.0,12.09,0.0
1785433397.7407775,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785433397.7626014,idle_pre,0,1000,1000,0.0,0.0,12.036,0.0
1785433397.7795506,idle_pre,0,1000,1000,0.0,0.0,11.97,0.0
1785433397.7997785,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433397.8209283,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433397.839124,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433397.8643079,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433397.8791873,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433397.9005368,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433397.9208431,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433397.9406803,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433397.9647772,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785433397.9808621,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433397.9991288,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433398.0197775,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785433398.0399294,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433398.0635388,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785433398.0797777,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785433398.100795,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433398.119119,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433398.1391935,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433398.1625679,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433398.1799357,idle_pre,0,1000,1000,0.0,0.0,12.002,0.0
1785433398.2008584,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785433398.2191415,idle_pre,0,1000,1000,0.0,0.0,12.08,0.0
1785433398.241627,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785433398.2642572,idle_pre,0,1000,1000,0.0,0.0,11.945,0.01
1785433398.2808924,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433398.3000364,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433398.3209755,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433398.3391883,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433398.3642116,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433398.3810425,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433398.3992503,idle_pre,0,1000,1000,0.0,0.0,12.008,0.0
1785433398.4199553,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433398.440846,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433398.4640484,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433398.4798455,idle_pre,0,1000,1000,0.0,0.0,12.009,0.0
1785433398.5008261,idle_pre,0,1000,1000,0.0,0.0,12.016,0.0
1785433398.5204828,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433398.540903,idle_pre,0,1000,1000,0.0,0.0,12.016,0.0
1785433398.5639637,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785433398.5798128,idle_pre,0,1000,1000,0.0,0.0,12.008,0.0
1785433398.6008077,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433398.619274,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785433398.6398392,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433398.6636324,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785433398.6798713,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
