t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.8,1784878219.79316,,,,,,,,,,0.068,-0.12719,0.07892,0.01356,0.00234,-0.00256,-0.07892,-0.00256,0.0
0.82,1784878219.81316,,,,,,,,,,-0.06807,0.0349,-0.03019,-0.00227,-0.00695,0.00202,0.03019,0.00202,0.0
0.84,1784878219.83316,,,,,,,,,,0.44338,-0.14308,0.0089,0.00983,0.04149,-0.00035,-0.0089,-0.00035,0.0
0.86,1784878219.85316,,,,,,,,,,-0.02341,0.01652,0.02136,0.0012,0.00058,0.00033,-0.02136,0.00033,0.0
0.88,1784878219.87316,,,,,,,,,,0.56856,-0.1966,0.14886,0.01504,0.04586,-0.00114,-0.14886,-0.00114,0.0
0.9,1784878219.89316,,,,,,,,,,-0.06451,0.05163,0.02612,-0.00143,-0.00364,-0.00324,-0.02612,-0.00324,0.0
0.92,1784878219.91316,,,,,,,,,,0.2717,-0.02754,0.08205,-0.0008,0.02114,0.00222,-0.08205,0.00222,0.0
0.94,1784878219.93316,,,,,,,,,,-0.00495,-0.10526,0.18541,0.01398,-0.0015,-0.00404,-0.18541,-0.00404,0.0
0.96,1784878219.95316,,,,,,,,,,-0.39272,0.0362,-0.04028,0.00383,-0.0318,-0.00104,0.04028,-0.00104,0.0
0.98,1784878219.97316,,,,,,,,,,-0.00315,-0.08634,0.07796,0.00978,-0.00233,0.0007,-0.07796,0.0007,0.0
1.0,1784878219.99316,,,,,,,,,,0.18344,-0.17872,0.05901,0.0154,0.01335,-0.0024,-0.05901,-0.0024,0.0
1.02,1784878220.01316,,,,,,,,,,0.24829,-0.00116,-0.10168,-0.00364,0.01771,0.00349,0.10168,0.00349,0.0
1.04,1784878220.03316,,,,,,,,,,-0.20846,-0.07774,-0.08243,-6e-05,-0.01585,0.00286,0.08243,0.00286,0.0
1.06,1784878220.05316,,,,,,,,,,0.08352,-0.09522,0.04229,0.00688,0.00808,-0.00051,-0.04229,-0.00051,0.0
1.08,1784878220.07316,,,,,,,,,,-0.2485,0.12313,-0.03715,-0.00569,-0.02253,-4e-05,0.03715,-4e-05,0.0
1.1,1784878220.09316,,,,,,,,,,0.46361,-0.22833,0.14849,0.01546,0.03602,0.0017,-0.14849,0.0017,0.0
1.12,1784878220.11316,,,,,,,,,,-0.02232,-0.12856,0.01448,0.00751,0.00225,-0.00251,-0.01448,-0.00251,0.0
1.14,1784878220.13316,,,,,,,,,,0.25788,-0.07695,0.19096,0.00403,0.02208,-0.00093,-0.19096,-0.00093,0.0
1.16,1784878220.15316,,,,,,,,,,0.16101,0.22832,0.05809,-0.02701,0.0132,0.00733,-0.05809,0.00733,0.0
1.18,1784878220.17316,,,,,,,,,,0.33721,0.12475,0.16853,-0.01469,0.02509,0.00523,-0.16853,0.00523,0.0
1.2,1784878220.19316,,,,,,,,,,0.46674,-0.25485,0.14341,0.0223,0.03235,-0.00135,-0.14341,-0.00135,0.0
1.22,1784878220.21316,,,,,,,,,,0.45355,-0.1279,0.06378,0.01178,0.03291,-0.00146,-0.06378,-0.00146,0.0
1.24,1784878220.23316,,,,,,,,,,-0.29604,0.0337,0.00608,0.00077,-0.02417,-0.00477,-0.00608,-0.00477,0.0
1.26,1784878220.25316,,,,,,,,,,-0.11397,0.20888,0.08339,-0.01911,-0.01002,0.00354,-0.08339,0.00354,0.0
1.28,1784878220.27316,,,,,,,,,,-0.04913,0.07926,0.12855,-0.0038,-0.00738,-0.00088,-0.12855,-0.00088,0.0
1.3,1784878220.29316,,,,,,,,,,0.13597,0.00296,0.01158,-0.00264,0.0094,0.00233,-0.01158,0.00233,0.0
1.32,1784878220.31316,,,,,,,,,,-0.08034,-0.0174,-0.01116,0.00015,-0.00318,0.0007,0.01116,0.0007,0.0
1.34,1784878220.33316,,,,,,,,,,-0.16945,-0.00442,-0.0528,0.00604,-0.01375,-0.00288,0.0528,-0.00288,0.0
1.36,1784878220.35316,,,,,,,,,,0.18903,-0.04078,-0.11434,0.00367,0.01797,0.00081,0.11434,0.00081,0.0
1.38,1784878220.37316,,,,,,,,,,-0.08451,0.12094,-0.00344,-0.00817,-0.00664,0.00249,0.00344,0.00249,0.0
1.4,1784878220.39316,,,,,,,,,,0.44292,0.0113,0.1138,-0.00254,0.03176,0.00202,-0.1138,0.00202,0.0
1.42,1784878220.41316,,,,,,,,,,-0.00015,-0.05635,0.08943,0.00314,-0.00129,-0.00035,-0.08943,-0.00035,0.0
1.44,1784878220.43316,,,,,,,,,,-0.21775,0.12866,-0.08414,-0.00522,-0.02059,2e-05,0.08414,2e-05,0.0
1.46,1784878220.45316,,,,,,,,,,0.0128,-0.04777,-0.02794,0.00483,-0.00181,-0.00235,0.02794,-0.00235,0.0
1.48,1784878220.47316,,,,,,,,,,-0.20149,-0.06896,-0.00952,0.01015,-0.01812,-0.00151,0.00952,-0.00151,0.0
1.5,1784878220.49316,,,,,,,,,,0.04873,-0.15502,-0.01438,0.01493,0.00556,-0.00135,0.01438,-0.00135,0.0
1.52,1784878220.51316,,,,,,,,,,-0.05276,-0.09315,-0.05632,0.00999,-0.0027,-0.00083,0.05632,-0.00083,0.0
1.54,1784878220.53316,,,,,,,,,,-0.02338,-0.12244,0.05659,0.01283,-0.00297,-0.00251,-0.05659,-0.00251,0.0
1.56,1784878220.55316,,,,,,,,,,-0.11827,-0.04311,-0.12901,0.0023,-0.00649,-0.00219,0.12901,-0.00219,0.0
1.58,1784878220.57316,,,,,,,,,,-0.00182,-0.09552,0.02811,0.00683,0.00456,-4e-05,-0.02811,-4e-05,0.0
1.6,1784878220.59316,,,,,,,,,,0.01953,0.06611,0.02615,-0.00496,-0.00101,0.00249,-0.02615,0.00249,0.0
1.62,1784878220.61316,,,,,,,,,,0.16332,0.02728,-0.02544,-0.00433,0.01335,0.00217,0.02544,0.00217,0.0
1.64,1784878220.63316,,,,,,,,,,0.03461,0.03032,0.08626,-0.00064,0.00345,-0.00062,-0.08626,-0.00062,0.0
1.66,1784878220.65316,,,,,,,,,,-0.29,0.01862,0.07797,-7e-05,-0.02164,-0.00477,-0.07797,-0.00477,0.0
1.68,1784878220.67316,,,,,,,,,,0.02316,0.09684,0.10117,-0.00612,0.00219,0.00386,-0.10117,0.00386,0.0
1.7,1784878220.69316,,,,,,,,,,-0.2374,0.05299,-0.07282,-0.00854,-0.01665,0.00096,0.07282,0.00096,0.0
1.72,1784878220.71316,,,,,,,,,,-0.03673,0.14637,0.02228,-0.01538,-0.00533,0.00302,-0.02228,0.00302,0.0
1.74,1784878220.73316,,,,,,,,,,-0.06841,0.08927,0.06484,-0.00554,-0.00565,0.00017,-0.06484,0.00017,0.0
1.76,1784878220.75316,,,,,,,,,,0.11466,0.03041,0.06734,0.00315,0.0063,-0.00151,-0.06734,-0.00151,0.0
1.78,1784878220.77316,,,,,,,,,,0.13034,-0.07768,0.1302,0.00983,0.00761,-0.00135,-0.1302,-0.00135,0.0
1.8,1784878220.79316,,,,,,,,,,0.12509,-0.09855,0.07236,0.01278,0.0084,-0.00051,-0.07236,-0.00051,0.0
1.82,1784878220.81316,,,,,,,,,,-0.04151,-0.0554,-0.00491,0.00588,-0.00118,-0.00083,0.00491,-0.00083,0.0
1.84,1784878220.83316,,,,,,,,,,-0.05297,-0.04577,-0.06697,0.00472,-0.00239,-0.00219,0.06697,-0.00219,0.0
1.86,1784878220.85316,,,,,,,,,,0.02774,-0.0483,0.06355,0.00383,0.00172,-0.00067,-0.06355,-0.00067,0.0
1.88,1784878220.87316,,,,,,,,,,0.14137,-0.04846,0.10592,0.00709,0.00903,-0.00151,-0.10592,-0.00151,0.0
1.9,1784878220.89316,,,,,,,,,,0.03518,-0.03239,-0.05097,0.00172,0.0033,-0.00135,0.05097,-0.00135,0.0
1.92,1784878220.91316,,,,,,,,,,0.00977,0.08204,-0.15613,-0.00233,0.00208,-0.00019,0.15613,-0.00019,0.0
1.94,1784878220.93316,,,,,,,,,,-0.16882,0.1725,-0.04258,-0.01227,-0.00981,0.00117,0.04258,0.00117,0.0
1.96,1784878220.95316,,,,,,,,,,-0.10365,-0.02966,-0.03865,0.00093,-0.01043,-0.00035,0.03865,-0.00035,0.0
1.98,1784878220.97316,,,,,,,,,,0.14833,-0.00631,0.05656,-0.0037,0.01014,0.00017,-0.05656,0.00017,0.0
2.0,1784878220.99316,,,,,,,,,,-0.11292,-0.06556,-0.05113,0.00351,-0.0057,-0.00151,0.05113,-0.00151,0.0
2.02,1784878221.01316,A1850_B1850,1,1850,1850,1850,1850,12.48722,0.0,0.0,-0.06275,-0.04204,0.07286,0.00572,-0.00344,-0.00104,-0.07286,-0.00104,0.0
2.04,1784878221.03316,A1850_B1850,1,1850,1850,1850,1850,12.48645,0.0,0.0,0.02076,-0.03549,0.0903,0.00214,0.0043,0.00149,-0.0903,0.00149,0.0
2.06,1784878221.05316,A1850_B1850,1,1850,1850,1850,1850,12.486,0.0,0.0,0.04515,0.03289,-0.02501,-0.00606,0.00625,-9e-05,0.02501,-9e-05,0.0
2.08,1784878221.07316,A1850_B1850,1,1850,1850,1850,1850,12.486,0.0,0.0,0.1374,-0.05636,-0.06192,0.00436,0.00945,-0.0093,0.06192,-0.0093,0.0
2.1,1784878221.09316,A1850_B1850,1,1850,1850,1850,1850,12.486,0.0,0.0,-0.0062,-0.04694,0.02055,0.00493,-0.00075,-0.00561,-0.02055,-0.00561,0.0
2.12,1784878221.11316,A1850_B1850,1,1850,1850,1850,1850,12.40626,4.37636,54.29421,0.14894,0.08679,-0.09795,0.0052,0.01766,0.03586,0.09795,0.03586,0.0
2.14,1784878221.13316,A1850_B1850,1,1850,1850,1850,1850,12.32257,8.9692,110.52359,0.01637,-0.19847,0.06867,0.0344,-0.00118,0.03391,-0.06867,0.03391,0.0
2.16,1784878221.15316,A1850_B1850,1,1850,1850,1850,1850,12.275,11.58,142.1445,-0.05864,-0.07963,-0.368,0.01868,-0.00318,0.02442,0.368,0.02442,0.0
2.18,1784878221.17316,A1850_B1850,1,1850,1850,1850,1850,12.275,11.58,142.1445,0.00752,-0.37073,-0.9687,0.03377,-0.00723,-0.0605,0.9687,-0.0605,0.0
2.2,1784878221.19316,A1850_B1850,1,1850,1850,1850,1850,12.27493,11.57929,142.13502,-0.14449,-0.15854,-1.50893,0.0074,-0.02097,-0.0274,1.50893,-0.0274,0.0
2.22,1784878221.21316,A1850_B1850,1,1850,1850,1850,1850,12.21453,10.97525,134.05751,-0.28075,0.02008,-2.62141,-0.01054,-0.02955,-0.02183,2.62141,-0.02183,0.0
2.24,1784878221.23316,A1850_B1850,1,1850,1850,1850,1850,12.15412,10.37121,126.05297,-0.07897,0.24967,-3.3002,-0.00391,-0.02236,-0.02288,3.3002,-0.02288,0.0
2.26,1784878221.25316,A1850_B1850,1,1850,1850,1850,1850,12.117,10.0,121.17,0.27407,-0.13981,-2.09725,-0.00532,0.06116,-0.01319,2.09725,-0.01319,0.0
2.28,1784878221.27316,A1850_B1850,1,1850,1850,1850,1850,12.117,10.0,121.17,-0.62415,-0.10709,-3.89833,0.01167,-0.08363,0.02065,3.89833,0.02065,0.0
2.3,1784878221.29316,A1850_B1850,1,1850,1850,1850,1850,12.117,10.0,121.17,0.12899,-0.23194,-4.34439,-0.00776,0.03362,0.01959,4.34439,0.01959,0.0
2.32,1784878221.31316,A1850_B1850,1,1850,1850,1850,1850,11.96708,18.22377,218.08533,0.33966,0.36049,-4.96205,-0.03052,0.06422,0.01202,4.96205,0.01202,0.0
2.34,1784878221.33316,A1850_B1850,1,1850,1850,1850,1850,11.80027,27.37454,323.02696,-0.70222,-0.54169,-6.55588,0.04436,-0.05419,0.01743,6.55588,0.01743,0.0
2.36,1784878221.35316,A1850_B1850,1,1850,1850,1850,1850,11.701,32.82,384.02682,-0.86633,-0.86316,-9.54335,0.05556,-0.11543,-0.02172,9.54335,-0.02172,0.0
2.38,1784878221.37316,A1850_B1850,1,1850,1850,1850,1850,11.701,32.82,384.02682,-0.8099,-0.17455,-11.22643,0.00602,-0.06151,-0.00072,11.22643,-0.00072,0.0
2.4,1784878221.39316,A1850_B1850,1,1850,1850,1850,1850,11.701,32.82,384.02682,0.21768,0.96301,-10.93159,-0.06732,0.07232,0.00033,10.93159,0.00033,0.0
2.42,1784878221.41316,A1850_B1850,1,1850,1850,1850,1850,11.65694,32.64945,380.59265,-0.73998,-0.4405,-13.30713,-0.01805,-0.0708,-0.01936,13.30713,-0.01936,0.0
2.44,1784878221.43316,A1850_B1850,1,1850,1850,1850,1850,11.61038,32.46923,376.98024,-0.82873,-0.61433,-14.18996,0.05225,-0.0516,-0.03356,14.18996,-0.03356,0.0
2.46,1784878221.45316,A1850_B1850,1,1850,1850,1850,1850,11.577,32.34,374.40018,-1.05649,-0.57558,-15.48403,0.03394,-0.08211,-0.02614,15.48403,-0.02614,0.0
2.48,1784878221.47316,A1850_B1850,1,1850,1850,1850,1850,11.577,32.34,374.40018,-0.45515,-0.77722,-16.25192,0.03661,-0.02249,-0.01066,16.25192,-0.01066,0.0
2.5,1784878221.49316,A1850_B1850,1,1850,1850,1850,1850,11.577,32.34,374.40018,-0.50797,-0.10864,-16.39141,4e-05,-0.01049,0.00417,16.39141,0.00417,0.0
2.52,1784878221.51316,A1850_B1850,1,1850,1850,1850,1850,11.62815,31.32456,364.24661,-0.42292,-0.32665,-16.15259,0.01841,-0.00564,0.00249,16.15259,0.00249,0.0
2.54,1784878221.53316,A1850_B1850,1,1850,1850,1850,1850,11.67998,30.29549,353.85079,-0.19544,-0.69615,-15.30269,0.02077,0.02787,0.0047,15.30269,0.0047,0.0
2.56,1784878221.55316,A1850_B1850,1,1850,1850,1850,1850,11.713,29.64,347.17332,-0.68747,-0.16852,-16.29689,-0.02448,-0.02654,0.01459,16.29689,0.01459,0.0
2.58,1784878221.57316,A1850_B1850,1,1850,1850,1850,1850,11.713,29.64,347.17332,-0.50543,-0.21471,-16.52412,0.02098,-0.02217,0.00338,16.52412,0.00338,0.0
2.6,1784878221.59316,A1850_B1850,1,1850,1850,1850,1850,11.713,29.64,347.17332,-0.67875,-0.2218,-15.95341,-0.00422,-0.00533,0.00255,15.95341,0.00255,0.0
2.62,1784878221.61316,A1850_B1850,1,1850,1850,1850,1850,11.68183,29.26962,341.9227,-0.51191,-0.66758,-15.48112,0.01294,0.00735,0.02506,15.48112,0.02506,0.0
2.64,1784878221.63316,A1850_B1850,1,1850,1850,1850,1850,11.64887,28.87802,336.39642,-0.36735,-0.62351,-16.36461,0.04224,-0.01172,0.0026,16.36461,0.0026,0.0
2.66,1784878221.65316,A1850_B1850,1,1850,1850,1850,1850,11.628,28.63,332.90964,-1.26426,0.14998,-17.05373,-0.02232,-0.06858,0.0077,17.05373,0.0077,0.0
2.68,1784878221.67316,A1850_B1850,1,1850,1850,1850,1850,11.628,28.63,332.90964,-0.01479,-0.39798,-15.03645,-0.00106,0.04208,0.00396,15.03645,0.00396,0.0
2.7,1784878221.69316,A1850_B1850,1,1850,1850,1850,1850,11.628,28.63,332.90964,-0.39171,-0.51174,-15.38191,0.00256,0.00262,0.00728,15.38191,0.00728,0.0
2.72,1784878221.71316,A1850_B1850,1,1850,1850,1850,1850,11.64575,28.52859,332.23674,-0.34508,0.15607,-16.41689,-0.02358,0.01482,0.00928,16.41689,0.00928,0.0
2.74,1784878221.73316,A1850_B1850,1,1850,1850,1850,1850,11.66557,28.41534,331.48102,-0.366,-0.53868,-16.60125,0.02831,-0.01854,-0.00125,16.60125,-0.00125,0.0
2.76,1784878221.75316,A1850_B1850,1,1850,1850,1850,1850,11.677,28.35,331.04295,-0.43409,-1.01445,-15.77962,0.05187,-0.00769,0.00691,15.77962,0.00691,0.0
2.78,1784878221.77316,A1850_B1850,1,1850,1850,1850,1850,11.677,28.35,331.04295,-0.24517,-0.08897,-14.81625,-0.02153,0.03134,0.01259,14.81625,0.01259,0.0
2.8,1784878221.79316,A1850_B1850,1,1850,1850,1850,1850,11.677,28.35,331.04295,-0.71866,0.01767,-16.00273,0.00856,-0.01786,0.00407,16.00273,0.00407,0.0
2.82,1784878221.81316,A1850_B1850,1,1850,1850,1850,1850,11.70635,28.1272,329.26695,-0.60206,0.03928,-16.27089,-0.03406,0.00019,0.01202,16.27089,0.01202,0.0
2.84,1784878221.83316,A1850_B1850,1,1850,1850,1850,1850,11.73748,27.89092,327.36917,-0.15965,-0.64122,-15.93904,0.01594,0.00972,0.01123,15.93904,0.01123,0.0
2.86,1784878221.85316,A1850_B1850,1,1850,1850,1850,1850,11.76,27.72,325.9872,-0.51029,-1.09134,-15.74656,0.05851,-0.00861,0.01828,15.74656,0.01828,0.0
2.88,1784878221.87316,A1850_B1850,1,1850,1850,1850,1850,11.76,27.72,325.9872,-1.14389,-0.82792,-15.1944,0.04761,-0.06902,0.00602,15.1944,0.00602,0.0
2.9,1784878221.89316,A1850_B1850,1,1850,1850,1850,1850,11.76,27.72,325.9872,-1.16674,0.21023,-16.0047,-0.02507,-0.0729,0.00444,16.0047,0.00444,0.0
2.92,1784878221.91316,A1850_B1850,1,1850,1850,1850,1850,11.75015,27.6356,324.72256,-0.54122,0.12382,-15.68853,-0.02243,0.0091,0.00933,15.68853,0.00933,0.0
2.94,1784878221.93316,A1850_B1850,1,1850,1850,1850,1850,11.74024,27.55062,323.45081,0.15104,-0.43216,-15.17944,0.02446,0.07024,0.01023,15.17944,0.01023,0.0
2.96,1784878221.95316,A1850_B1850,1,1850,1850,1850,1850,11.732,27.48,322.39536,-0.12394,-0.45468,-15.5889,0.01971,0.0234,0.01933,15.5889,0.01933,0.0
2.98,1784878221.97316,A1850_B1850,1,1850,1850,1850,1850,11.732,27.48,322.39536,-0.54766,0.09274,-15.3274,-0.04612,-0.01008,0.01675,15.3274,0.01675,0.0
3.0,1784878221.99316,A1850_B1850,1,1850,1850,1850,1850,11.732,27.48,322.39536,-0.84151,-0.03205,-15.20051,-0.0359,-0.05102,0.0086,15.20051,0.0086,0.0
3.02,1784878222.01316,A1850_B1850,1,1850,1850,1850,1850,11.72217,27.45352,321.81478,-0.79378,-0.54452,-15.24058,0.03363,-0.02938,0.01165,15.24058,0.01165,0.0
3.04,1784878222.03316,A1850_B1850,1,1850,1850,1850,1850,11.71223,27.42677,321.22853,-0.22648,-1.14823,-15.88907,0.08182,0.0083,-0.00082,15.88907,-0.00082,0.0
3.06,1784878222.05316,A1850_B1850,1,1850,1850,1850,1850,11.706,27.41,320.86146,-0.05221,-0.60177,-15.67703,0.03124,0.02862,0.0146,15.67703,0.0146,0.0
3.08,1784878222.07316,A1850_B1850,1,1850,1850,1850,1850,11.706,27.41,320.86146,0.0589,-0.21174,-15.55604,-0.00717,0.0405,0.02002,15.55604,0.02002,0.0
3.1,1784878222.09316,A1850_B1850,1,1850,1850,1850,1850,11.706,27.41,320.86146,-0.48812,0.00204,-15.4702,-0.01864,-0.00561,0.01575,15.4702,0.01575,0.0
3.12,1784878222.11316,A1850_B1850,1,1850,1850,1850,1850,11.73086,27.2911,320.14813,-1.02793,0.13138,-15.29943,-0.01475,-0.05591,0.00428,15.29943,0.00428,0.0
3.14,1784878222.13316,A1850_B1850,1,1850,1850,1850,1850,11.75878,27.15757,319.33989,-0.71043,0.03978,-14.70842,0.00083,-0.01823,-0.00814,14.70842,-0.00814,0.0
3.16,1784878222.15316,A1850_B1850,1,1850,1850,1850,1850,11.775,27.08,318.867,-0.65724,-0.47802,-14.88199,0.02294,-0.01834,-0.00898,14.88199,-0.00898,0.0
3.18,1784878222.17316,A1850_B1850,1,1850,1850,1850,1850,11.775,27.08,318.867,-0.8536,-0.70152,-15.51871,0.03604,-0.02722,0.00654,15.51871,0.00654,0.0
3.2,1784878222.19316,A1850_B1850,1,1850,1850,1850,1850,11.775,27.08,318.867,-0.02561,-0.69169,-15.5921,0.04414,0.02983,0.0167,15.5921,0.0167,0.0
3.22,1784878222.21316,A1850_B1850,1,1850,1850,1850,1850,11.73035,27.07634,317.61483,0.14068,-0.13134,-16.60854,-1e-05,0.04908,0.01581,16.60854,0.01581,0.0
3.24,1784878222.23316,A1850_B1850,1,1850,1850,1850,1850,11.68281,27.07244,316.28216,-0.619,-0.06807,-16.31192,-0.00954,-0.00164,0.03017,16.31192,0.03017,0.0
3.26,1784878222.25316,A1850_B1850,1,1850,1850,1850,1850,11.653,27.07,315.44671,-0.18899,-0.24354,-15.81851,-0.00496,0.02665,0.01217,15.81851,0.01217,0.0
3.28,1784878222.27316,A1850_B1850,1,1850,1850,1850,1850,11.653,27.07,315.44671,-1.0285,-0.22972,-15.61565,-0.00769,-0.05712,0.01239,15.61565,0.01239,0.0
3.3,1784878222.29316,A1850_B1850,1,1850,1850,1850,1850,11.653,27.07,315.44671,-1.2482,-0.84274,-14.6594,0.05956,-0.06117,0.01996,14.6594,0.01996,0.0
3.32,1784878222.31316,A1850_B1850,1,1850,1850,1850,1850,11.68254,27.11219,316.73916,-0.90571,-0.65286,-14.29809,0.04057,-0.04718,0.00839,14.29809,0.00839,0.0
3.34,1784878222.33316,A1850_B1850,1,1850,1850,1850,1850,11.71693,27.16133,318.24748,-0.80477,-0.93348,-15.03469,0.03915,-0.04159,0.01675,15.03469,0.01675,0.0
3.36,1784878222.35316,A1850_B1850,1,1850,1850,1850,1850,11.737,27.19,319.12903,-0.35413,-1.07056,-15.48014,0.04694,0.00299,0.00591,15.48014,0.00591,0.0
3.38,1784878222.37316,A1850_B1850,1,1850,1850,1850,1850,11.737,27.19,319.12903,-0.02587,-0.89452,-15.38151,0.05056,0.02387,-0.00204,15.38151,-0.00204,0.0
3.4,1784878222.39316,A1850_B1850,1,1850,1850,1850,1850,11.737,27.19,319.12903,-0.44876,-0.0984,-15.24937,0.01209,-0.0307,0.0016,15.24937,0.0016,0.0
3.42,1784878222.41316,A1850_B1850,1,1850,1850,1850,1850,11.67854,27.14449,317.00789,-0.77992,0.33329,-15.02986,-0.0118,-0.03286,0.00686,15.02986,0.00686,0.0
