t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785436449.0931695,idle_pre,0,1000,1000,0.0,0.0,11.793,0.0
1785436449.1113443,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436449.1322336,idle_pre,0,1000,1000,0.0,0.0,11.789,0.0
1785436449.150775,idle_pre,0,1000,1000,0.0,0.0,11.84,0.0
1785436449.1711795,idle_pre,0,1000,1000,0.0,0.0,11.783,0.0
1785436449.1932557,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436449.2111552,idle_pre,0,1000,1000,0.0,0.0,11.803,0.0
1785436449.2321274,idle_pre,0,1000,1000,0.0,0.0,11.767,0.0
1785436449.2531722,idle_pre,0,1000,1000,0.0,0.0,11.799,0.0
1785436449.2711565,idle_pre,0,1000,1000,0.0,0.0,11.796,0.0
1785436449.292397,idle_pre,0,1000,1000,0.0,0.0,11.787,0.0
1785436449.3111277,idle_pre,0,1000,1000,0.0,0.0,11.819,0.0
1785436449.3321986,idle_pre,0,1000,1000,0.0,0.0,11.782,0.0
1785436449.3532057,idle_pre,0,1000,1000,0.0,0.0,11.799,0.0
1785436449.371292,idle_pre,0,1000,1000,0.0,0.0,11.784,0.0
1785436449.3932667,idle_pre,0,1000,1000,0.0,0.0,11.798,0.0
1785436449.4111621,idle_pre,0,1000,1000,0.0,0.0,11.779,0.0
1785436449.4322135,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436449.4521992,idle_pre,0,1000,1000,0.0,0.0,11.78,0.0
1785436449.4733732,idle_pre,0,1000,1000,0.0,0.0,11.796,0.0
1785436449.4912066,idle_pre,0,1000,1000,0.0,0.0,11.795,0.0
1785436449.51245,idle_pre,0,1000,1000,0.0,0.0,11.771,0.0
1785436449.5334358,idle_pre,0,1000,1000,0.0,0.0,11.788,0.0
1785436449.5530348,idle_pre,0,1000,1000,0.0,0.0,11.788,0.0
1785436449.573875,idle_pre,0,1000,1000,0.0,0.0,11.81,0.0
1785436449.5913403,idle_pre,0,1000,1000,0.0,0.0,11.801,0.0
1785436449.6123729,idle_pre,0,1000,1000,0.0,0.0,11.783,0.0
1785436449.6335194,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436449.6532762,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436449.6740057,idle_pre,0,1000,1000,0.0,0.0,11.779,0.0
1785436449.691817,idle_pre,0,1000,1000,0.0,0.0,11.8,0.0
1785436449.7123456,idle_pre,0,1000,1000,0.0,0.0,11.787,0.0
1785436449.731397,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436449.7522967,idle_pre,0,1000,1000,0.0,0.0,11.79,0.0
1785436449.7734857,idle_pre,0,1000,1000,0.0,0.0,11.787,0.0
1785436449.7913356,idle_pre,0,1000,1000,0.0,0.0,11.794,0.0
1785436449.8123329,idle_pre,0,1000,1000,0.0,0.0,11.786,0.0
1785436449.8332322,idle_pre,0,1000,1000,0.0,0.0,11.773,0.0
1785436449.853457,idle_pre,0,1000,1000,0.0,0.0,11.779,0.0
1785436449.8723059,idle_pre,0,1000,1000,0.0,0.0,11.797,0.0
1785436449.8934963,idle_pre,0,1000,1000,0.0,0.0,11.873,0.0
1785436449.912173,idle_pre,0,1000,1000,0.0,0.0,11.775,0.0
1785436449.933209,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436449.9511964,idle_pre,0,1000,1000,0.0,0.0,11.773,0.0
1785436449.9722137,idle_pre,0,1000,1000,0.0,0.0,11.866,0.0
1785436449.9911807,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436450.0121424,idle_pre,0,1000,1000,0.0,0.0,11.777,0.0
1785436450.033148,idle_pre,0,1000,1000,0.0,0.0,11.803,0.0
1785436450.051149,idle_pre,0,1000,1000,0.0,0.0,11.778,0.0
1785436450.0721507,idle_pre,0,1000,1000,0.0,0.0,11.717,0.0
1785436450.0934694,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.1121817,idle_pre,0,1000,1000,0.0,0.0,11.797,0.0
1785436450.133267,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.1511667,idle_pre,0,1000,1000,0.0,0.0,11.789,0.0
1785436450.1721842,idle_pre,0,1000,1000,0.0,0.0,11.79,0.0
1785436450.1911902,idle_pre,0,1000,1000,0.0,0.0,11.779,0.0
1785436450.2121935,idle_pre,0,1000,1000,0.0,0.0,11.761,0.0
1785436450.23353,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.2511532,idle_pre,0,1000,1000,0.0,0.0,11.8,0.0
1785436450.272169,idle_pre,0,1000,1000,0.0,0.0,11.757,0.0
1785436450.2933762,idle_pre,0,1000,1000,0.0,0.0,11.788,0.0
1785436450.313168,idle_pre,0,1000,1000,0.0,0.0,11.798,0.0
1785436450.3331778,idle_pre,0,1000,1000,0.0,0.0,11.783,0.0
1785436450.3521402,idle_pre,0,1000,1000,0.0,0.0,11.802,0.0
1785436450.3716948,idle_pre,0,1000,1000,0.0,0.0,11.792,0.0
1785436450.3933618,idle_pre,0,1000,1000,0.0,0.0,11.784,0.0
1785436450.4109654,idle_pre,0,1000,1000,0.0,0.0,11.803,0.0
1785436450.4315135,idle_pre,0,1000,1000,0.0,0.0,11.76,0.0
1785436450.4512167,idle_pre,0,1000,1000,0.0,0.0,11.802,0.0
1785436450.472349,idle_pre,0,1000,1000,0.0,0.0,11.746,0.0
1785436450.4938252,idle_pre,0,1000,1000,0.0,0.0,11.754,0.0
1785436450.5113082,idle_pre,0,1000,1000,0.0,0.0,11.797,0.0
1785436450.5325623,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.5534005,idle_pre,0,1000,1000,0.0,0.0,11.79,0.0
1785436450.572308,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436450.5932913,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.6112382,idle_pre,0,1000,1000,0.0,0.0,11.786,0.0
1785436450.6322947,idle_pre,0,1000,1000,0.0,0.0,11.752,0.0
1785436450.6512308,idle_pre,0,1000,1000,0.0,0.0,11.789,0.0
1785436450.672317,idle_pre,0,1000,1000,0.0,0.0,11.781,0.0
1785436450.6936834,idle_pre,0,1000,1000,0.0,0.0,11.804,0.0
1785436450.7112765,idle_pre,0,1000,1000,0.0,0.0,11.791,0.0
1785436450.7332082,idle_pre,0,1000,1000,0.0,0.0,11.78,0.0
1785436450.752315,idle_pre,0,1000,1000,0.0,0.0,11.738,0.0
1785436450.7732253,idle_pre,0,1000,1000,0.0,0.0,11.787,0.0
1785436450.792251,idle_pre,0,1000,1000,0.0,0.0,11.769,0.0
1785436450.8132348,idle_pre,0,1000,1000,0.0,0.0,11.794,0.0
1785436450.8312366,idle_pre,0,1000,1000,0.0,0.0,11.785,0.0
1785436450.852598,idle_pre,0,1000,1000,0.0,0.0,11.796,0.0
1785436450.8746488,idle_pre,0,1000,1000,0.0,0.0,11.795,0.0
1785436450.8935769,idle_pre,0,1000,1000,0.0,0.0,11.796,0.0
1785436450.9112215,idle_pre,0,1000,1000,0.0,0.0,11.779,0.0
1785436450.933274,idle_pre,0,1000,1000,0.0,0.0,11.798,0.0
1785436450.9534645,idle_pre,0,1000,1000,0.0,0.0,11.777,0.0
