t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785437347.1454306,idle_pre,0,1000,1000,0.0,0.0,11.263,0.0
1785437347.1625931,idle_pre,0,1000,1000,0.0,0.0,11.259,0.0
1785437347.1805465,idle_pre,0,1000,1000,0.0,0.0,11.322,0.0
1785437347.2014062,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437347.2224233,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437347.2415094,idle_pre,0,1000,1000,0.0,0.0,11.184,0.0
1785437347.2625635,idle_pre,0,1000,1000,0.0,0.0,11.215,0.0
1785437347.281416,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437347.300454,idle_pre,0,1000,1000,0.0,0.0,11.244,0.0
1785437347.3215063,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437347.3460248,idle_pre,0,1000,1000,0.0,0.0,11.257,0.0
1785437347.3603907,idle_pre,0,1000,1000,0.0,0.0,11.252,0.0
1785437347.3800247,idle_pre,0,1000,1000,0.0,0.0,11.258,0.0
1785437347.4004066,idle_pre,0,1000,1000,0.0,0.0,11.245,0.0
1785437347.4218817,idle_pre,0,1000,1000,0.0,0.0,11.258,0.0
1785437347.4454327,idle_pre,0,1000,1000,0.0,0.0,11.247,0.0
1785437347.461473,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437347.4809644,idle_pre,0,1000,1000,0.0,0.0,11.246,0.0
1785437347.5014153,idle_pre,0,1000,1000,0.0,0.0,11.249,0.0
1785437347.5205462,idle_pre,0,1000,1000,0.0,0.0,11.247,0.0
1785437347.541404,idle_pre,0,1000,1000,0.0,0.0,11.232,0.0
1785437347.5606925,idle_pre,0,1000,1000,0.0,0.0,11.236,0.0
1785437347.581553,idle_pre,0,1000,1000,0.0,0.0,11.238,0.0
1785437347.6005251,idle_pre,0,1000,1000,0.0,0.0,11.221,0.0
1785437347.6224377,idle_pre,0,1000,1000,0.0,0.0,11.26,0.0
1785437347.640495,idle_pre,0,1000,1000,0.0,0.0,11.245,0.0
1785437347.6614814,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437347.6828434,idle_pre,0,1000,1000,0.0,0.0,11.308,0.0
1785437347.7014518,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437347.7224524,idle_pre,0,1000,1000,0.0,0.0,11.238,0.0
1785437347.740433,idle_pre,0,1000,1000,0.0,0.0,11.249,0.0
1785437347.7614112,idle_pre,0,1000,1000,0.0,0.0,11.239,0.0
1785437347.780472,idle_pre,0,1000,1000,0.0,0.0,11.254,0.0
1785437347.8024073,idle_pre,0,1000,1000,0.0,0.0,11.252,0.0
1785437347.820451,idle_pre,0,1000,1000,0.0,0.0,11.255,0.0
1785437347.8454866,idle_pre,0,1000,1000,0.0,0.0,11.199,0.0
1785437347.8604047,idle_pre,0,1000,1000,0.0,0.0,11.24,0.0
1785437347.881405,idle_pre,0,1000,1000,0.0,0.0,11.123,0.0
1785437347.902454,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437347.9214225,idle_pre,0,1000,1000,0.0,0.0,11.249,0.0
1785437347.9404173,idle_pre,0,1000,1000,0.0,0.0,11.252,0.0
1785437347.96141,idle_pre,0,1000,1000,0.0,0.0,11.256,0.0
1785437347.9804401,idle_pre,0,1000,1000,0.0,0.0,11.244,0.0
1785437348.001462,idle_pre,0,1000,1000,0.0,0.0,11.255,0.0
1785437348.0227554,idle_pre,0,1000,1000,0.0,0.0,11.246,0.0
1785437348.040434,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437348.0624707,idle_pre,0,1000,1000,0.0,0.0,11.244,0.0
1785437348.0818694,idle_pre,0,1000,1000,0.0,0.0,11.24,0.0
1785437348.1024106,idle_pre,0,1000,1000,0.0,0.0,11.246,0.0
1785437348.1204352,idle_pre,0,1000,1000,0.0,0.0,11.246,0.0
1785437348.1414936,idle_pre,0,1000,1000,0.0,0.0,11.253,0.0
1785437348.1606543,idle_pre,0,1000,1000,0.0,0.0,11.268,0.0
1785437348.1814492,idle_pre,0,1000,1000,0.0,0.0,11.247,0.0
1785437348.203442,idle_pre,0,1000,1000,0.0,0.0,11.252,0.0
1785437348.2214572,idle_pre,0,1000,1000,0.0,0.0,11.25,0.0
1785437348.2402184,idle_pre,0,1000,1000,0.0,0.0,11.255,0.0
1785437348.2604544,idle_pre,0,1000,1000,0.0,0.0,11.365,0.0
1785437348.282427,idle_pre,0,1000,1000,0.0,0.0,11.242,0.0
1785437348.3005116,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
1785437348.3217282,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437348.345564,idle_pre,0,1000,1000,0.0,0.0,11.241,0.0
1785437348.3614428,idle_pre,0,1000,1000,0.0,0.0,11.251,0.0
1785437348.3824291,idle_pre,0,1000,1000,0.0,0.0,11.232,0.0
1785437348.4004397,idle_pre,0,1000,1000,0.0,0.0,11.24,0.0
1785437348.421482,idle_pre,0,1000,1000,0.0,0.0,11.19,0.0
1785437348.4455998,idle_pre,0,1000,1000,0.0,0.0,11.256,0.0
1785437348.4604723,idle_pre,0,1000,1000,0.0,0.0,11.238,0.0
1785437348.482438,idle_pre,0,1000,1000,0.0,0.0,11.246,0.0
1785437348.5004256,idle_pre,0,1000,1000,0.0,0.0,11.28,0.06
1785437348.521425,idle_pre,0,1000,1000,0.0,0.0,11.314,0.0
1785437348.545554,idle_pre,0,1000,1000,0.0,0.0,11.164,0.0
1785437348.5615335,idle_pre,0,1000,1000,0.0,0.0,11.342,0.0
1785437348.5825963,idle_pre,0,1000,1000,0.0,0.0,11.165,0.0
1785437348.6004727,idle_pre,0,1000,1000,0.0,0.0,11.238,0.0
1785437348.6216357,idle_pre,0,1000,1000,0.0,0.0,11.248,0.0
