t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785437347.1311917,idle_pre,0,1000,1000,0.0,0.0,1038899009,1000,1000,1000,1000,0,0,0,0
1785437347.153736,idle_pre,0,1000,1000,0.0,0.0,1038921161,1000,1000,1000,1000,0,0,0,0
1785437347.1718373,idle_pre,0,1000,1000,0.0,0.0,1038940864,1000,1000,1000,1000,0,0,0,0
1785437347.1925955,idle_pre,0,1000,1000,0.0,0.0,1038961793,1000,1000,1000,1000,0,0,0,0
1785437347.2136254,idle_pre,0,1000,1000,0.0,0.0,1038979034,1000,1000,1000,1000,0,0,0,0
1785437347.2315571,idle_pre,0,1000,1000,0.0,0.0,1038998734,1000,1000,1000,1000,0,0,0,0
1785437347.2518528,idle_pre,0,1000,1000,0.0,0.0,1039018443,1000,1000,1000,1000,0,0,0,0
1785437347.2715876,idle_pre,0,1000,1000,0.0,0.0,1039040607,1000,1000,1000,1000,0,0,0,0
1785437347.2905383,idle_pre,0,1000,1000,0.0,0.0,1039059075,1000,1000,1000,1000,0,0,0,0
1785437347.3134253,idle_pre,0,1000,1000,0.0,0.0,1039081237,1000,1000,1000,1000,0,0,0,0
1785437347.3310103,idle_pre,0,1000,1000,0.0,0.0,1039098485,1000,1000,1000,1000,0,0,0,0
1785437347.3523042,idle_pre,0,1000,1000,0.0,0.0,1039120642,1000,1000,1000,1000,0,0,0,0
1785437347.3739448,idle_pre,0,1000,1000,0.0,0.0,1039141576,1000,1000,1000,1000,0,0,0,0
1785437347.3915606,idle_pre,0,1000,1000,0.0,0.0,1039158857,1000,1000,1000,1000,0,0,0,0
1785437347.4128923,idle_pre,0,1000,1000,0.0,0.0,1039180985,1000,1000,1000,1000,0,0,0,0
1785437347.4305403,idle_pre,0,1000,1000,0.0,0.0,1039198218,1000,1000,1000,1000,0,0,0,0
1785437347.4547482,idle_pre,0,1000,1000,0.0,0.0,1039221624,1000,1000,1000,1000,0,0,0,0
1785437347.4717636,idle_pre,0,1000,1000,0.0,0.0,1039238857,1000,1000,1000,1000,0,0,0,0
1785437347.49255,idle_pre,0,1000,1000,0.0,0.0,1039261023,1000,1000,1000,1000,0,0,0,0
1785437347.514495,idle_pre,0,1000,1000,0.0,0.0,1039280729,1000,1000,1000,1000,0,0,0,0
1785437347.532554,idle_pre,0,1000,1000,0.0,0.0,1039301656,1000,1000,1000,1000,0,0,0,0
1785437347.5513,idle_pre,0,1000,1000,0.0,0.0,1039318897,1000,1000,1000,1000,0,0,0,0
1785437347.572603,idle_pre,0,1000,1000,0.0,0.0,1039341058,1000,1000,1000,1000,0,0,0,0
1785437347.5906422,idle_pre,0,1000,1000,0.0,0.0,1039358300,1000,1000,1000,1000,0,0,0,0
1785437347.6134324,idle_pre,0,1000,1000,0.0,0.0,1039381695,1000,1000,1000,1000,0,0,0,0
1785437347.631577,idle_pre,0,1000,1000,0.0,0.0,1039398943,1000,1000,1000,1000,0,0,0,0
1785437347.653975,idle_pre,0,1000,1000,0.0,0.0,1039421097,1000,1000,1000,1000,0,0,0,0
1785437347.6706338,idle_pre,0,1000,1000,0.0,0.0,1039438359,1000,1000,1000,1000,0,0,0,0
1785437347.691594,idle_pre,0,1000,1000,0.0,0.0,1039459275,1000,1000,1000,1000,0,0,0,0
1785437347.7144396,idle_pre,0,1000,1000,0.0,0.0,1039478977,1000,1000,1000,1000,0,0,0,0
1785437347.7316012,idle_pre,0,1000,1000,0.0,0.0,1039498679,1000,1000,1000,1000,0,0,0,0
1785437347.7537901,idle_pre,0,1000,1000,0.0,0.0,1039520843,1000,1000,1000,1000,0,0,0,0
1785437347.7706075,idle_pre,0,1000,1000,0.0,0.0,1039539317,1000,1000,1000,1000,0,0,0,0
1785437347.7926142,idle_pre,0,1000,1000,0.0,0.0,1039561475,1000,1000,1000,1000,0,0,0,0
1785437347.8124366,idle_pre,0,1000,1000,0.0,0.0,1039578744,1000,1000,1000,1000,0,0,0,0
1785437347.8328006,idle_pre,0,1000,1000,0.0,0.0,1039600891,1000,1000,1000,1000,0,0,0,0
1785437347.8524845,idle_pre,0,1000,1000,0.0,0.0,1039620632,1000,1000,1000,1000,0,0,0,0
1785437347.872559,idle_pre,0,1000,1000,0.0,0.0,1039641515,1000,1000,1000,1000,0,0,0,0
1785437347.8906212,idle_pre,0,1000,1000,0.0,0.0,1039658757,1000,1000,1000,1000,0,0,0,0
1785437347.91253,idle_pre,0,1000,1000,0.0,0.0,1039678460,1000,1000,1000,1000,0,0,0,0
1785437347.9306934,idle_pre,0,1000,1000,0.0,0.0,1039698159,1000,1000,1000,1000,0,0,0,0
1785437347.9537413,idle_pre,0,1000,1000,0.0,0.0,1039721586,1000,1000,1000,1000,0,0,0,0
1785437347.9706535,idle_pre,0,1000,1000,0.0,0.0,1039738801,1000,1000,1000,1000,0,0,0,0
1785437347.9925559,idle_pre,0,1000,1000,0.0,0.0,1039760970,1000,1000,1000,1000,0,0,0,0
1785437348.0136602,idle_pre,0,1000,1000,0.0,0.0,1039778220,1000,1000,1000,1000,0,0,0,0
1785437348.0315962,idle_pre,0,1000,1000,0.0,0.0,1039799137,1000,1000,1000,1000,0,0,0,0
1785437348.0566838,idle_pre,0,1000,1000,0.0,0.0,1039821301,1000,1000,1000,1000,0,0,0,0
1785437348.0728931,idle_pre,0,1000,1000,0.0,0.0,1039841011,1000,1000,1000,1000,0,0,0,0
