t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.84,1784877656.67803,,,,,,,,,,0.28678,-0.25074,0.14663,0.01386,0.03467,0.01461,-0.14663,0.01461,0.0
0.86,1784877656.69803,,,,,,,,,,0.23096,-0.02104,-0.02742,-0.00812,0.02774,0.01972,0.02742,0.01972,0.0
0.88,1784877656.71803,,,,,,,,,,-0.02903,-0.01574,0.04917,-0.00537,0.00552,0.01851,-0.04917,0.01851,0.0
0.9,1784877656.73803,,,,,,,,,,0.04788,-0.07149,0.09396,-0.00117,0.01137,0.01651,-0.09396,0.01651,0.0
0.92,1784877656.75803,,,,,,,,,,-0.13013,-0.00698,-0.0736,-0.00529,-0.00487,0.01721,0.0736,0.01721,0.0
0.94,1784877656.77803,,,,,,,,,,0.05386,-0.08224,0.03753,-0.00668,0.0185,0.01551,-0.03753,0.01551,0.0
0.96,1784877656.79803,,,,,,,,,,0.26733,-0.33743,0.04178,0.02027,0.02757,0.01621,-0.04178,0.01621,0.0
0.98,1784877656.81803,,,,,,,,,,-0.02555,0.01526,0.01275,-0.01194,0.00482,0.02082,-0.01275,0.02082,0.0
1.0,1784877656.83803,,,,,,,,,,-0.05619,-0.09386,0.08092,-0.00226,0.00316,0.01861,-0.08092,0.01861,0.0
1.02,1784877656.85803,,,,,,,,,,0.15697,-0.14817,0.04092,0.00643,0.02309,0.01741,-0.04092,0.01741,0.0
1.04,1784877656.87803,,,,,,,,,,-0.11191,0.10014,0.06906,-0.01983,-0.00269,0.01821,-0.06906,0.01821,0.0
1.06,1784877656.89803,,,,,,,,,,0.0861,-0.03098,0.05377,-0.00114,0.01049,0.01561,-0.05377,0.01561,0.0
1.08,1784877656.91803,,,,,,,,,,-0.04117,-0.06723,0.07153,-0.00058,0.00595,0.01801,-0.07153,0.01801,0.0
1.1,1784877656.93803,,,,,,,,,,0.20185,-0.34338,0.01149,0.02086,0.02509,0.0138,-0.01149,0.0138,0.0
1.12,1784877656.95803,,,,,,,,,,0.21037,-0.10914,0.0633,-0.00022,0.02546,0.02052,-0.0633,0.02052,0.0
1.14,1784877656.97803,,,,,,,,,,0.02068,-0.05055,0.08412,-0.00729,0.00633,0.01861,-0.08412,0.01861,0.0
1.16,1784877656.99803,,,,,,,,,,-0.46861,-0.01394,0.00546,-0.00508,-0.02459,0.01651,-0.00546,0.01651,0.0
1.18,1784877657.01803,,,,,,,,,,0.04457,0.07264,0.00121,-0.01109,0.01193,0.01631,-0.00121,0.01631,0.0
1.2,1784877657.03803,,,,,,,,,,0.16931,-0.04181,0.07653,-0.00817,0.02257,0.01811,-0.07653,0.01811,0.0
1.22,1784877657.05803,,,,,,,,,,0.34118,-0.13824,0.18117,-0.00237,0.03137,0.02011,-0.18117,0.02011,0.0
1.24,1784877657.07803,,,,,,,,,,-0.1069,0.02219,-0.00574,-0.00989,0.00071,0.01761,0.00574,0.01761,0.0
1.26,1784877657.09803,,,,,,,,,,0.24339,-0.14051,0.13768,0.00094,0.02521,0.01641,-0.13768,0.01641,0.0
1.28,1784877657.11803,,,,,,,,,,0.08615,-0.17112,0.1548,0.00312,0.01654,0.01721,-0.1548,0.01721,0.0
1.3,1784877657.13803,,,,,,,,,,0.27336,-0.07944,0.11864,-0.00399,0.02968,0.02092,-0.11864,0.02092,0.0
1.32,1784877657.15803,,,,,,,,,,0.13482,-0.02783,-0.09987,-0.00298,0.01593,0.0168,0.09987,0.0168,0.0
1.34,1784877657.17803,,,,,,,,,,-0.20375,-0.11165,-0.00069,-0.00188,-0.00648,0.01541,0.00069,0.01541,0.0
1.36,1784877657.19803,,,,,,,,,,-0.04226,-0.03926,-0.05672,-0.00448,0.00568,0.01531,0.05672,0.01531,0.0
1.38,1784877657.21803,,,,,,,,,,-0.04063,-0.05284,-0.0066,-0.00478,0.00546,0.01711,0.0066,0.01711,0.0
1.4,1784877657.23803,,,,,,,,,,-0.54586,0.1169,0.16378,-0.02371,-0.02629,0.02092,-0.16378,0.02092,0.0
1.42,1784877657.25803,,,,,,,,,,0.28993,-0.0978,0.10056,-0.00054,0.03066,0.0177,-0.10056,0.0177,0.0
1.44,1784877657.27803,,,,,,,,,,-0.03653,-0.08544,-0.01468,0.00132,0.0039,0.01911,0.01468,0.01911,0.0
1.46,1784877657.29803,,,,,,,,,,0.08579,0.05123,0.06476,-0.0078,0.01198,0.01931,-0.06476,0.01931,0.0
1.48,1784877657.31803,,,,,,,,,,0.12403,-0.1705,0.08101,0.00564,0.01957,0.0157,-0.08101,0.0157,0.0
1.5,1784877657.33803,,,,,,,,,,0.08022,-0.13499,-0.05624,0.00992,0.01665,0.01351,0.05624,0.01351,0.0
1.52,1784877657.35803,,,,,,,,,,0.27174,-0.19682,0.22351,0.01202,0.02708,0.01601,-0.22351,0.01601,0.0
1.54,1784877657.37803,,,,,,,,,,0.20485,-0.21512,0.12948,0.02033,0.02105,0.01361,-0.12948,0.01361,0.0
1.56,1784877657.39803,,,,,,,,,,-0.10231,-0.01345,0.12381,-0.00492,0.00043,0.01872,-0.12381,0.01872,0.0
1.58,1784877657.41803,,,,,,,,,,0.10321,-0.20677,0.16617,0.00664,0.0217,0.01751,-0.16617,0.01751,0.0
1.6,1784877657.43803,,,,,,,,,,0.38163,-0.05089,0.05891,-0.0026,0.03508,0.01911,-0.05891,0.01911,0.0
1.62,1784877657.45803,,,,,,,,,,0.05039,-0.13768,0.11071,0.00433,0.01372,0.01661,-0.11071,0.01661,0.0
1.64,1784877657.47803,,,,,,,,,,0.10947,0.00847,0.12581,-0.0083,0.01757,0.01901,-0.12581,0.01901,0.0
1.66,1784877657.49803,,,,,,,,,,-0.07183,-0.08609,0.02212,-0.00076,0.00384,0.0157,-0.02212,0.0157,0.0
1.68,1784877657.51803,,,,,,,,,,0.04694,-0.03339,0.00709,-0.00429,0.01398,0.01441,-0.00709,0.01441,0.0
1.7,1784877657.53803,,,,,,,,,,-0.12171,-0.05695,-0.00772,-0.00568,-7e-05,0.01972,0.00772,0.01972,0.0
1.72,1784877657.55803,,,,,,,,,,0.08629,-0.12791,0.13134,0.00504,0.01719,0.0158,-0.13134,0.0158,0.0
1.74,1784877657.57803,,,,,,,,,,0.23832,-0.11276,0.2044,-0.00189,0.03008,0.01982,-0.2044,0.01982,0.0
1.76,1784877657.59803,,,,,,,,,,-0.04891,0.06279,0.01597,-0.0127,0.00061,0.02031,-0.01597,0.02031,0.0
1.78,1784877657.61803,,,,,,,,,,0.14989,-0.18515,0.12632,0.01236,0.01529,0.014,-0.12632,0.014,0.0
1.8,1784877657.63803,,,,,,,,,,0.06702,-0.07366,0.17316,-0.00191,0.01185,0.01962,-0.17316,0.01962,0.0
1.82,1784877657.65803,,,,,,,,,,0.19764,-0.04388,0.0586,-0.00378,0.02208,0.01761,-0.0586,0.01761,0.0
1.84,1784877657.67803,,,,,,,,,,-0.0239,0.10916,0.14577,-0.0182,0.00974,0.02092,-0.14577,0.02092,0.0
1.86,1784877657.69803,,,,,,,,,,0.1855,-0.13574,0.00795,0.00546,0.02359,0.0141,-0.00795,0.0141,0.0
1.88,1784877657.71803,,,,,,,,,,0.0363,-0.12553,0.13144,0.00281,0.01264,0.01601,-0.13144,0.01601,0.0
1.9,1784877657.73803,,,,,,,,,,0.28495,-0.19703,0.10433,0.00673,0.03019,0.01721,-0.10433,0.01721,0.0
1.92,1784877657.75803,,,,,,,,,,-0.00314,-0.09892,0.03659,0.00632,0.00341,0.0137,-0.03659,0.0137,0.0
1.94,1784877657.77803,,,,,,,,,,0.07669,0.00556,0.11985,-0.01361,0.01649,0.01782,-0.11985,0.01782,0.0
1.96,1784877657.79803,,,,,,,,,,-0.01177,-0.161,0.10536,0.01127,0.00654,0.0111,-0.10536,0.0111,0.0
1.98,1784877657.81803,,,,,,,,,,0.22061,0.00181,0.05131,-0.01283,0.02509,0.02203,-0.05131,0.02203,0.0
2.0,1784877657.83803,,,,,,,,,,-0.14406,-0.02698,0.02497,0.00045,-0.00249,0.01429,-0.02497,0.01429,0.0
2.02,1784877657.85803,A1700_B1700,1,1700,1700,1700,1700,12.60646,0.0,0.0,0.11701,-0.22613,0.11015,0.00763,0.02221,0.01601,-0.11015,0.01601,0.0
2.04,1784877657.87803,A1700_B1700,1,1700,1700,1700,1700,12.60391,0.0,0.0,0.01407,-0.14002,-0.01102,0.00011,0.01174,0.01541,0.01102,0.01541,0.0
2.06,1784877657.89803,A1700_B1700,1,1700,1700,1700,1700,12.603,0.0,0.0,-0.04678,-0.04897,0.00896,-0.00348,0.00936,0.01711,-0.00896,0.01711,0.0
2.08,1784877657.91803,A1700_B1700,1,1700,1700,1700,1700,12.603,0.0,0.0,0.08613,0.05797,-0.03238,-0.0146,0.01196,0.01551,0.03238,0.01551,0.0
2.1,1784877657.93803,A1700_B1700,1,1700,1700,1700,1700,12.603,0.0,0.0,0.2788,-0.23061,0.22144,0.00676,0.03209,0.01441,-0.22144,0.01441,0.0
2.12,1784877657.95803,A1700_B1700,1,1700,1700,1700,1700,12.49679,6.28942,78.59762,-0.14535,-0.00637,0.02702,-0.01602,-0.01713,-0.01905,-0.02702,-0.01905,0.0
2.14,1784877657.97803,A1700_B1700,1,1700,1700,1700,1700,12.38944,12.6469,156.68802,-0.12078,-0.68418,0.11539,0.04703,-0.03626,-0.12456,-0.11539,-0.12456,0.0
2.16,1784877657.99803,A1700_B1700,1,1700,1700,1700,1700,12.334,15.93,196.48062,-0.61855,-0.27629,-0.07514,0.01546,-0.08732,-0.11946,0.07514,-0.11946,0.0
2.18,1784877658.01803,A1700_B1700,1,1700,1700,1700,1700,12.334,15.93,196.48062,0.03028,0.68091,-0.77704,-0.05729,0.01544,0.08695,0.77704,0.08695,0.0
2.2,1784877658.03803,A1700_B1700,1,1700,1700,1700,1700,12.33384,15.75725,194.34739,0.37044,-0.13173,-0.73951,-0.00438,0.06602,0.06964,0.73951,0.06964,0.0
2.22,1784877658.05803,A1700_B1700,1,1700,1700,1700,1700,12.331,12.70194,156.62762,-0.25079,-0.68296,-2.13275,0.01304,-0.01358,0.03466,2.13275,0.03466,0.0
2.24,1784877658.07803,A1700_B1700,1,1700,1700,1700,1700,12.32815,9.64664,118.92523,0.19657,0.14216,-2.26196,-0.00561,0.04938,0.02861,2.26196,0.02861,0.0
2.26,1784877658.09803,A1700_B1700,1,1700,1700,1700,1700,12.327,8.41,103.67007,-0.10109,-0.34648,-3.43847,-0.00237,-0.01757,0.03462,3.43847,0.03462,0.0
2.28,1784877658.11803,A1700_B1700,1,1700,1700,1700,1700,12.327,8.41,103.67007,0.53813,-0.04519,-2.70546,-0.00629,0.09055,-0.01427,2.70546,-0.01427,0.0
2.3,1784877658.13803,A1700_B1700,1,1700,1700,1700,1700,12.32181,8.83963,108.92023,-0.32267,0.21647,-3.85358,-0.0194,-0.00312,-0.02961,3.85358,-0.02961,0.0
2.32,1784877658.15803,A1700_B1700,1,1700,1700,1700,1700,12.23222,16.25374,198.81932,-0.84671,-0.31824,-5.04046,0.00987,-0.06252,-0.0388,5.04046,-0.0388,0.0
2.34,1784877658.17803,A1700_B1700,1,1700,1700,1700,1700,12.14264,23.66784,287.39002,1.09322,0.37526,-6.7672,-0.04358,0.10805,-0.02076,6.7672,-0.02076,0.0
2.36,1784877658.19803,A1700_B1700,1,1700,1700,1700,1700,12.106,26.7,323.2302,0.91714,0.29723,-9.47474,-0.04798,0.0335,-0.02861,9.47474,-0.02861,0.0
2.38,1784877658.21803,A1700_B1700,1,1700,1700,1700,1700,12.106,26.7,323.2302,-0.70795,-0.29456,-9.49978,0.08745,-0.05607,0.0235,9.49978,0.0235,0.0
2.4,1784877658.23803,A1700_B1700,1,1700,1700,1700,1700,12.106,26.7,323.2302,-0.01807,-0.26895,-9.63908,-0.05374,0.05155,0.03562,9.63908,0.03562,0.0
2.42,1784877658.25803,A1700_B1700,1,1700,1700,1700,1700,12.09104,23.39736,282.89852,-0.7054,-0.3819,-11.03659,0.00224,-0.02769,0.01558,11.03659,0.01558,0.0
2.44,1784877658.27803,A1700_B1700,1,1700,1700,1700,1700,12.07544,19.95225,240.9323,0.09717,-0.30154,-10.63288,0.00121,0.03168,0.01511,10.63288,0.01511,0.0
2.46,1784877658.29803,A1700_B1700,1,1700,1700,1700,1700,12.07,18.75,226.3125,-0.06814,-0.37694,-11.22949,0.00202,0.03385,0.0117,11.22949,0.0117,0.0
2.48,1784877658.31803,A1700_B1700,1,1700,1700,1700,1700,12.07,18.75,226.3125,-0.19326,-0.36737,-11.661,-0.01491,0.01072,0.01762,11.661,0.01762,0.0
2.5,1784877658.33803,A1700_B1700,1,1700,1700,1700,1700,12.07,18.74634,226.26836,-0.2065,-0.29498,-10.98271,0.01117,0.01277,0.0111,10.98271,0.0111,0.0
2.52,1784877658.35803,A1700_B1700,1,1700,1700,1700,1700,12.0704,18.39313,222.01247,-0.29875,-0.39007,-11.60116,-0.01102,-0.00116,0.01932,11.60116,0.01932,0.0
2.54,1784877658.37803,A1700_B1700,1,1700,1700,1700,1700,12.0708,18.03993,217.75629,0.09146,-0.57078,-11.3131,0.03129,0.03783,0.0131,11.3131,0.0131,0.0
2.56,1784877658.39803,A1700_B1700,1,1700,1700,1700,1700,12.071,17.86,215.58806,-0.23622,-0.13585,-11.34181,-0.01156,-0.00191,0.0087,11.34181,0.0087,0.0
2.58,1784877658.41803,A1700_B1700,1,1700,1700,1700,1700,12.071,17.86,215.58806,-0.275,-0.36126,-11.90102,0.02829,0.03383,0.02724,11.90102,0.02724,0.0
2.6,1784877658.43803,A1700_B1700,1,1700,1700,1700,1700,12.0721,17.84901,215.47504,-0.07377,-0.15962,-10.89663,-0.01817,-0.01132,0.00136,10.89663,0.00136,0.0
2.62,1784877658.45803,A1700_B1700,1,1700,1700,1700,1700,12.08812,17.68879,213.82428,-0.20145,-0.58685,-11.43569,0.01048,0.02653,0.02085,11.43569,0.02085,0.0
2.64,1784877658.47803,A1700_B1700,1,1700,1700,1700,1700,12.10414,17.52858,212.16839,-0.40351,-0.40732,-11.32971,0.01963,-0.003,0.0152,11.32971,0.0152,0.0
2.66,1784877658.49803,A1700_B1700,1,1700,1700,1700,1700,12.112,17.45,211.3544,0.12791,-0.29756,-11.12099,0.01211,0.05456,0.0089,11.12099,0.0089,0.0
2.68,1784877658.51803,A1700_B1700,1,1700,1700,1700,1700,12.112,17.45,211.3544,-0.52848,-0.48482,-11.60964,0.02384,-0.01717,0.02003,11.60964,0.02003,0.0
2.7,1784877658.53803,A1700_B1700,1,1700,1700,1700,1700,12.10971,17.44628,211.26946,-0.01452,0.29151,-11.04868,-0.04239,0.02655,0.00959,11.04868,0.00959,0.0
2.72,1784877658.55803,A1700_B1700,1,1700,1700,1700,1700,12.07725,17.39353,210.06606,-0.40235,-0.42903,-11.18774,0.02054,0.00431,0.01552,11.18774,0.01552,0.0
2.74,1784877658.57803,A1700_B1700,1,1700,1700,1700,1700,12.04479,17.34078,208.86609,-0.18857,-0.02599,-11.37437,-0.02316,0.01839,0.01992,11.37437,0.01992,0.0
2.76,1784877658.59803,A1700_B1700,1,1700,1700,1700,1700,12.032,17.32,208.39424,0.15031,-0.58711,-10.96319,0.0199,0.05001,0.0131,10.96319,0.0131,0.0
2.78,1784877658.61803,A1700_B1700,1,1700,1700,1700,1700,12.032,17.32,208.39424,-0.76597,-0.43163,-11.79345,0.0153,-0.05852,0.01231,11.79345,0.01231,0.0
2.8,1784877658.63803,A1700_B1700,1,1700,1700,1700,1700,12.032,17.32,208.39424,-0.00888,-0.29461,-10.88234,0.00881,0.02211,0.02132,10.88234,0.02132,0.0
2.82,1784877658.65803,A1700_B1700,1,1700,1700,1700,1700,12.07568,17.236,208.13641,-0.12394,0.10624,-11.23025,-0.02874,0.02505,0.01059,11.23025,0.01059,0.0
2.84,1784877658.67803,A1700_B1700,1,1700,1700,1700,1700,12.12079,17.14926,207.86248,-0.40823,-0.38498,-11.53903,0.0159,-0.03884,0.01201,11.53903,0.01201,0.0
2.86,1784877658.69803,A1700_B1700,1,1700,1700,1700,1700,12.136,17.12,207.76832,-0.18438,-0.38831,-10.97502,0.01491,0.00384,0.01231,10.97502,0.01231,0.0
2.88,1784877658.71803,A1700_B1700,1,1700,1700,1700,1700,12.136,17.12,207.76832,-0.12254,-0.28764,-11.56748,0.0016,0.01647,0.01141,11.56748,0.01141,0.0
2.9,1784877658.73803,A1700_B1700,1,1700,1700,1700,1700,12.13625,17.12,207.77257,-0.14584,-0.25116,-10.95869,-0.00789,0.04701,-0.00221,10.95869,-0.00221,0.0
2.92,1784877658.75803,A1700_B1700,1,1700,1700,1700,1700,12.15003,17.12,208.00848,-0.47784,-0.42679,-10.95101,0.02908,-0.02727,0.02155,10.95101,0.02155,0.0
2.94,1784877658.77803,A1700_B1700,1,1700,1700,1700,1700,12.16381,17.12,208.24438,1.00068,-0.42106,-11.30447,-0.00464,0.1139,0.01439,11.30447,0.01439,0.0
2.96,1784877658.79803,A1700_B1700,1,1700,1700,1700,1700,12.17,17.12,208.3504,-0.58176,-0.34348,-11.07186,0.01826,0.00586,0.02503,11.07186,0.02503,0.0
2.98,1784877658.81803,A1700_B1700,1,1700,1700,1700,1700,12.17,17.12,208.3504,-0.24364,-0.32899,-10.98821,-0.00042,0.02742,0.01189,10.98821,0.01189,0.0
3.0,1784877658.83803,A1700_B1700,1,1700,1700,1700,1700,12.17,17.12,208.3504,-0.32102,-0.3869,-11.45648,0.02156,-0.00119,0.01211,11.45648,0.01211,0.0
3.02,1784877658.85803,A1700_B1700,1,1700,1700,1700,1700,12.11591,16.99323,205.88843,-0.89111,-0.08139,-11.5705,-0.01995,-0.05432,0.03214,11.5705,0.03214,0.0
3.04,1784877658.87803,A1700_B1700,1,1700,1700,1700,1700,12.06039,16.86311,203.37566,-0.37846,-0.38716,-11.35914,0.00948,-0.00836,0.00636,11.35914,0.00636,0.0
3.06,1784877658.89803,A1700_B1700,1,1700,1700,1700,1700,12.042,16.82,202.54644,-0.15714,0.02463,-11.05765,-0.01202,0.00718,0.00061,11.05765,0.00061,0.0
3.08,1784877658.91803,A1700_B1700,1,1700,1700,1700,1700,12.042,16.82,202.54644,0.17031,-0.69976,-11.25537,0.033,0.0299,0.02104,11.25537,0.02104,0.0
3.1,1784877658.93803,A1700_B1700,1,1700,1700,1700,1700,12.04284,16.82097,202.57232,-0.37455,-0.07033,-11.17483,-0.01947,-0.00831,0.00889,11.17483,0.00889,0.0
3.12,1784877658.95803,A1700_B1700,1,1700,1700,1700,1700,12.05339,16.83315,202.89651,-0.14392,-0.42591,-11.07045,0.00487,0.01881,0.02173,11.07045,0.02173,0.0
3.14,1784877658.97803,A1700_B1700,1,1700,1700,1700,1700,12.06394,16.84532,203.22095,0.1974,-0.70498,-10.73667,0.02986,0.04029,0.01159,10.73667,0.01159,0.0
3.16,1784877658.99803,A1700_B1700,1,1700,1700,1700,1700,12.068,16.85,203.3458,-0.24567,-0.47609,-11.1962,0.0169,0.00981,0.01211,11.1962,0.01211,0.0
3.18,1784877659.01803,A1700_B1700,1,1700,1700,1700,1700,12.068,16.85,203.3458,0.25209,-0.55557,-10.96003,-0.0001,0.06215,0.02313,10.96003,0.02313,0.0
3.2,1784877659.03803,A1700_B1700,1,1700,1700,1700,1700,12.068,16.85,203.3458,-0.37742,-0.11747,-10.82553,0.00363,0.00335,0.01349,10.82553,0.01349,0.0
3.22,1784877659.05803,A1700_B1700,1,1700,1700,1700,1700,12.04806,16.86697,203.2143,-0.20219,-0.254,-11.12801,0.01414,0.0179,0.01321,11.12801,0.01321,0.0
3.24,1784877659.07803,A1700_B1700,1,1700,1700,1700,1700,12.02766,16.88433,203.07901,-0.46507,-0.74937,-11.01356,0.03956,-0.00228,0.02503,11.01356,0.02503,0.0
3.26,1784877659.09803,A1700_B1700,1,1700,1700,1700,1700,12.021,16.89,203.03469,-0.03615,0.08033,-11.23799,-0.02539,0.0223,0.0182,11.23799,0.0182,0.0
3.28,1784877659.11803,A1700_B1700,1,1700,1700,1700,1700,12.021,16.89,203.03469,-0.21207,-0.43449,-11.02541,0.00959,0.00272,0.02092,11.02541,0.02092,0.0
3.3,1784877659.13803,A1700_B1700,1,1700,1700,1700,1700,12.01948,16.88433,202.94086,-0.12051,-0.21644,-10.90915,-0.00201,0.03091,0.02131,10.90915,0.02131,0.0
3.32,1784877659.15803,A1700_B1700,1,1700,1700,1700,1700,11.96819,16.69361,199.79236,-0.21958,-0.23308,-11.93959,-0.00108,-0.0036,0.00869,11.93959,0.00869,0.0
3.34,1784877659.17803,A1700_B1700,1,1700,1700,1700,1700,11.91691,16.50289,196.66343,-0.7258,-0.30861,-10.73897,-0.00619,-0.03839,0.00821,10.73897,0.00821,0.0
3.36,1784877659.19803,A1700_B1700,1,1700,1700,1700,1700,11.9,16.44,195.636,-0.14697,-0.33433,-11.0893,0.00043,0.02226,0.01462,11.0893,0.01462,0.0
3.38,1784877659.21803,A1700_B1700,1,1700,1700,1700,1700,11.9,16.44,195.636,0.64427,-0.47422,-11.15141,0.03457,0.08785,0.0099,11.15141,0.0099,0.0
3.4,1784877659.23803,A1700_B1700,1,1700,1700,1700,1700,11.9017,16.44178,195.68525,-0.03582,-0.08996,-11.01348,-0.02037,0.02575,0.02103,11.01348,0.02103,0.0
3.42,1784877659.25803,A1700_B1700,1,1700,1700,1700,1700,12.023,16.56863,199.20468,-0.49741,-0.64216,-10.87751,0.01288,0.02818,0.0178,10.87751,0.0178,0.0
3.44,1784877659.27803,A1700_B1700,1,1700,1700,1700,1700,12.1443,16.69548,202.75488,-0.15118,0.21669,-11.38083,-0.01072,-0.0095,0.0101,11.38083,0.0101,0.0
