t_rel_s,t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,servo1_raw,servo2_raw,voltage_v,current_a,power_w,Fx,Fy,Fz,Tx,Ty,Tz,thrust_N,torque_Nm,rpm
0.56,1784879071.50381,,,,,,,,,,0.02916,-0.03909,0.0531,0.00678,3e-05,-0.00234,-0.0531,-0.00234,572.0
0.58,1784879071.52381,,,,,,,,,,0.21151,0.0196,0.04628,0.0013,0.01294,0.00095,-0.04628,0.00095,572.0
0.6,1784879071.54381,,,,,,,,,,-0.00499,-0.01505,0.12933,-0.00056,0.00051,-0.00134,-0.12933,-0.00134,572.0
0.62,1784879071.56381,,,,,,,,,,-0.05367,0.11769,0.13163,-0.01075,-0.00645,0.00214,-0.13163,0.00214,572.0
0.64,1784879071.58381,,,,,,,,,,-0.00228,0.10387,0.07412,-0.00779,-0.00121,0.00104,-0.07412,0.00104,572.0
0.66,1784879071.60381,,,,,,,,,,0.09153,0.0852,0.19324,-0.00999,0.00688,0.00538,-0.19324,0.00538,572.0
0.68,1784879071.62381,,,,,,,,,,0.33544,-0.16456,0.17528,0.0134,0.02794,-0.00067,-0.17528,-0.00067,572.0
0.7,1784879071.64381,,,,,,,,,,0.04471,-0.11253,0.19166,0.00935,0.00612,-0.0021,-0.19166,-0.0021,572.0
0.72,1784879071.66381,,,,,,,,,,0.22813,-0.16193,0.1905,0.01759,0.01461,-0.00186,-0.1905,-0.00186,572.0
0.74,1784879071.68381,,,,,,,,,,-0.57798,0.16035,0.06976,-0.00855,-0.0484,-0.00258,-0.06976,-0.00258,572.0
0.76,1784879071.70381,,,,,,,,,,-0.21794,0.13654,0.10142,-0.01475,-0.02031,0.00395,-0.10142,0.00395,572.0
0.78,1784879071.72381,,,,,,,,,,0.3502,-0.16981,0.14486,0.01282,0.0236,-0.00062,-0.14486,-0.00062,572.0
0.8,1784879071.74381,,,,,,,,,,0.36336,-0.31877,0.14546,0.03349,0.02707,-0.00534,-0.14546,-0.00534,572.0
0.82,1784879071.76381,,,,,,,,,,0.33479,-0.09731,0.2113,0.0105,0.02394,-0.00034,-0.2113,-0.00034,572.0
0.84,1784879071.78381,,,,,,,,,,-0.41018,0.17633,0.09471,-0.0177,-0.03207,0.00295,-0.09471,0.00295,572.0
0.86,1784879071.80381,,,,,,,,,,-0.04024,0.01706,0.12306,0.00049,-0.00345,-0.00086,-0.12306,-0.00086,572.0
0.88,1784879071.82381,,,,,,,,,,0.20882,0.04477,0.07428,-0.00055,0.01289,-0.00272,-0.07428,-0.00272,572.0
0.9,1784879071.84381,,,,,,,,,,-0.13709,0.09575,0.09015,-0.01018,-0.0104,-0.00029,-0.09015,-0.00029,572.0
0.92,1784879071.86381,,,,,,,,,,-0.07585,-0.00701,0.05199,-0.00118,-0.00483,-0.0001,-0.05199,-0.0001,572.0
0.94,1784879071.88381,,,,,,,,,,0.10435,-0.08814,0.09628,0.00535,0.00837,0.00052,-0.09628,0.00052,572.0
0.96,1784879071.90381,,,,,,,,,,-0.14321,-0.03853,0.18454,0.00325,-0.01341,0.00047,-0.18454,0.00047,572.0
0.98,1784879071.92381,,,,,,,,,,0.28427,-0.11116,0.35344,0.00468,0.01855,0.0039,-0.35344,0.0039,572.0
1.0,1784879071.94381,,,,,,,,,,0.09403,0.10207,0.22984,-0.00951,0.00413,0.00395,-0.22984,0.00395,572.0
1.02,1784879071.96381,,,,,,,,,,-0.04569,0.06157,0.08057,-0.00561,-0.00254,0.00071,-0.08057,0.00071,572.0
1.04,1784879071.98381,,,,,,,,,,0.14185,-0.09897,0.11827,0.0062,0.01231,0.00052,-0.11827,0.00052,572.0
1.06,1784879072.00381,,,,,,,,,,0.16234,-0.08784,0.15298,0.00959,0.01432,9e-05,-0.15298,9e-05,572.0
1.08,1784879072.02381,,,,,,,,,,-0.04862,0.14248,-0.00392,-0.01065,-0.00512,0.00133,0.00392,0.00133,572.0
1.1,1784879072.04381,,,,,,,,,,0.18969,-0.00343,0.09272,-0.00051,0.01556,0.00028,-0.09272,0.00028,572.0
1.12,1784879072.06381,,,,,,,,,,-0.20175,0.14876,0.04589,-0.01665,-0.01587,0.0029,-0.04589,0.0029,572.0
1.14,1784879072.08381,,,,,,,,,,-0.17723,0.24871,0.1187,-0.01742,-0.02007,0.00295,-0.1187,0.00295,572.0
1.16,1784879072.10381,,,,,,,,,,0.12971,0.03092,0.1848,-0.00346,0.00931,9e-05,-0.1848,9e-05,572.0
1.18,1784879072.12381,,,,,,,,,,0.35371,-0.15574,0.18222,0.00806,0.02527,0.00133,-0.18222,0.00133,572.0
1.2,1784879072.14381,,,,,,,,,,-0.05823,0.07593,0.07016,-0.00394,-0.00864,-0.0001,-0.07016,-0.0001,572.0
1.22,1784879072.16381,,,,,,,,,,0.23925,-0.00939,0.23872,0.0003,0.01698,0.0009,-0.23872,0.0009,572.0
1.24,1784879072.18381,,,,,,,,,,0.33586,-0.09556,0.22082,0.00149,0.02708,0.00171,-0.22082,0.00171,572.0
1.26,1784879072.20381,,,,,,,,,,-0.19956,0.00304,0.18219,-0.0007,-0.01373,0.00228,-0.18219,0.00228,572.0
1.28,1784879072.22381,,,,,,,,,,-0.18654,0.12223,0.16562,-0.01384,-0.0165,0.00414,-0.16562,0.00414,572.0
1.3,1784879072.24381,,,,,,,,,,-0.01895,-0.01816,0.15372,0.00025,-0.00131,0.00171,-0.15372,0.00171,572.0
1.32,1784879072.26381,,,,,,,,,,0.16574,-0.07153,0.12504,0.0034,0.01646,0.00133,-0.12504,0.00133,572.0
1.34,1784879072.28381,,,,,,,,,,-0.08923,0.03134,0.21755,-0.00218,-0.01188,-0.0001,-0.21755,-0.0001,572.0
1.36,1784879072.30381,,,,,,,,,,0.31117,-0.10268,0.27962,0.00283,0.02161,0.00071,-0.27962,0.00071,572.0
1.38,1784879072.32381,,,,,,,,,,-0.07692,0.08821,0.02015,-0.00689,-0.00969,0.00014,-0.02015,0.00014,572.0
1.4,1784879072.34381,,,,,,,,,,0.0553,0.0579,0.01593,-0.00365,0.00374,-0.00248,-0.01593,-0.00248,572.0
1.42,1784879072.36381,,,,,,,,,,0.20814,-0.04743,0.10887,0.00649,0.02184,-0.00272,-0.10887,-0.00272,572.0
1.44,1784879072.38381,,,,,,,,,,-0.03263,0.02774,0.06156,-0.00604,-0.00197,-0.00029,-0.06156,-0.00029,572.0
1.46,1784879072.40381,,,,,,,,,,-0.05929,-0.03568,0.11304,0.00478,-0.00955,0.00123,-0.11304,0.00123,572.0
1.48,1784879072.42381,,,,,,,,,,0.37848,-0.05589,0.15397,-0.00241,0.02866,0.006,-0.15397,0.006,572.0
1.5,1784879072.44381,,,,,,,,,,-0.20748,0.22099,0.05676,-0.01346,-0.01658,-0.00034,-0.05676,-0.00034,572.0
1.52,1784879072.46381,,,,,,,,,,-0.47718,0.27667,0.0855,-0.02337,-0.03708,0.002,-0.0855,0.002,572.0
1.54,1784879072.48381,,,,,,,,,,0.22582,-0.07731,0.1782,0.01045,0.01965,-0.00358,-0.1782,-0.00358,572.0
1.56,1784879072.50381,,,,,,,,,,0.14391,0.13132,0.12661,-0.01465,0.01013,0.00295,-0.12661,0.00295,572.0
1.58,1784879072.52381,,,,,,,,,,-0.07777,0.078,0.1812,-0.00432,-0.01374,0.00066,-0.1812,0.00066,572.0
1.6,1784879072.54381,,,,,,,,,,0.01255,0.15404,0.13842,-0.0168,0.00184,0.00433,-0.13842,0.00433,572.0
1.62,1784879072.56381,,,,,,,,,,0.13721,0.01824,0.16962,-0.00427,0.01394,0.00176,-0.16962,0.00176,572.0
1.64,1784879072.58381,,,,,,,,,,0.01308,-0.09805,0.15753,0.00978,0.00132,-0.00248,-0.15753,-0.00248,572.0
1.66,1784879072.60381,,,,,,,,,,-0.06809,-0.01954,0.11034,0.00468,-0.00474,-0.00291,-0.11034,-0.00291,572.0
1.68,1784879072.62381,,,,,,,,,,0.14353,-0.06635,0.10528,0.00768,0.00703,-0.00091,-0.10528,-0.00091,572.0
1.7,1784879072.64381,,,,,,,,,,0.1515,-0.06116,0.12857,0.00707,0.00788,0.0009,-0.12857,0.0009,572.0
1.72,1784879072.66381,,,,,,,,,,0.25154,0.07791,0.13265,-0.00399,0.01727,0.00133,-0.13265,0.00133,572.0
1.74,1784879072.68381,,,,,,,,,,0.15274,-0.08642,0.19563,0.00316,0.00994,0.00028,-0.19563,0.00028,572.0
1.76,1784879072.70381,,,,,,,,,,0.00146,-0.01995,0.14789,-0.00165,-0.0023,0.00252,-0.14789,0.00252,572.0
1.78,1784879072.72381,,,,,,,,,,-0.13556,0.02489,0.20256,-0.00204,-0.00978,0.00114,-0.20256,0.00114,572.0
1.8,1784879072.74381,,,,,,,,,,-0.10757,-0.06387,0.06621,0.01049,-0.00755,-0.00091,-0.06621,-0.00091,572.0
1.82,1784879072.76381,,,,,,,,,,0.06625,-0.08654,0.19646,0.0083,0.00198,0.00071,-0.19646,0.00071,572.0
1.84,1784879072.78381,,,,,,,,,,-0.17336,0.08587,0.21708,-0.00922,-0.01069,0.00147,-0.21708,0.00147,572.0
1.86,1784879072.80381,,,,,,,,,,-0.04334,0.12869,0.05004,-0.01394,-0.00583,0.00395,-0.05004,0.00395,572.0
1.88,1784879072.82381,,,,,,,,,,-0.19688,0.10123,0.07201,-0.00761,-0.01674,0.0009,-0.07201,0.0009,572.0
1.9,1784879072.84381,,,,,,,,,,-0.02652,-0.0002,0.05265,0.00192,-0.0004,0.0019,-0.05265,0.0019,572.0
1.92,1784879072.86381,,,,,,,,,,0.20682,-0.06317,0.12832,0.00187,0.01684,0.00176,-0.12832,0.00176,572.0
1.94,1784879072.88381,,,,,,,,,,0.16171,-0.0642,0.16102,0.00587,0.01156,-0.00172,-0.16102,-0.00172,572.0
1.96,1784879072.90381,,,,,,,,,,-0.00831,-0.10263,0.0885,0.00664,-0.00173,0.0009,-0.0885,0.0009,572.0
1.98,1784879072.92381,,,,,,,,,,-0.09166,0.01983,0.20296,-0.00465,-0.0064,0.0019,-0.20296,0.0019,572.0
2.0,1784879072.94381,,,,,,,,,,-0.10993,0.06466,0.12156,-0.00884,-0.00768,0.00214,-0.12156,0.00214,572.0
2.02,1784879072.96381,A1850_B1850,1,1850,1850,1369,1369,11.652,0.0,0.0,-0.10482,0.16295,0.00526,-0.01175,-0.01031,9e-05,-0.00526,9e-05,572.0
2.04,1784879072.98381,A1850_B1850,1,1850,1850,1738,1738,11.652,0.0,0.0,0.12592,0.02769,0.13305,-0.00632,0.01089,0.00114,-0.13305,0.00114,572.0
2.06,1784879073.00381,A1850_B1850,1,1850,1850,1850,1850,11.63932,0.24018,2.79558,-0.10865,-0.00269,0.13756,-0.0018,-0.00916,-0.0011,-0.13756,-0.0011,572.0
2.08,1784879073.02381,A1850_B1850,1,1850,1850,1850,1850,11.62112,0.58475,6.79543,0.09324,-0.00234,0.19455,0.00273,0.01017,0.00637,-0.19455,0.00637,572.0
2.1,1784879073.04381,A1850_B1850,1,1850,1850,1850,1850,11.605,0.89,10.32845,0.12278,0.0683,0.26449,-0.00885,0.00948,0.01149,-0.26449,0.01149,572.0
2.12,1784879073.06381,A1850_B1850,1,1850,1850,1850,1850,11.605,0.89,10.32845,-0.67256,-0.09632,0.10209,0.01864,-0.06893,-0.07073,-0.10209,-0.07073,572.0
2.14,1784879073.08381,A1850_B1850,1,1850,1850,1850,1850,11.605,0.89,10.32845,-0.17252,-0.02653,-0.41871,0.00488,-0.01522,-0.00295,0.41871,-0.00295,572.0
2.16,1784879073.10381,A1850_B1850,1,1850,1850,1850,1850,11.56334,3.09949,35.84048,0.12254,-0.00903,-1.11207,-0.00242,0.00842,-0.01296,1.11207,-0.01296,572.0
2.18,1784879073.12381,A1850_B1850,1,1850,1850,1850,1850,11.5021,6.34695,73.0033,-0.27096,-0.45398,-1.42769,0.03006,-0.03669,-0.0071,1.42769,-0.0071,572.0
2.2,1784879073.14381,A1850_B1850,1,1850,1850,1850,1850,11.45,9.11,104.3095,0.04309,-0.43811,-1.59611,0.03646,-0.00131,-0.00686,1.59611,-0.00686,572.0
2.22,1784879073.16381,A1850_B1850,1,1850,1850,1850,1850,11.45,9.11,104.3095,0.21551,0.36733,-2.1354,-0.02208,0.02852,-0.00967,2.1354,-0.00967,572.0
2.24,1784879073.18381,A1850_B1850,1,1850,1850,1850,1850,11.45,9.11,104.3095,-0.06124,-0.05226,-2.94944,-0.00589,-0.0167,-0.00882,2.94944,-0.00882,572.0
2.26,1784879073.20381,A1850_B1850,1,1850,1850,1850,1850,11.39411,10.00836,114.03636,0.07678,0.22299,-2.73468,-0.00208,0.02357,0.00095,2.73468,0.00095,572.0
2.28,1784879073.22381,A1850_B1850,1,1850,1850,1850,1850,11.31178,11.33168,128.18137,-0.19323,-0.20765,-3.59618,0.00916,-0.02957,-0.00267,3.59618,-0.00267,572.0
2.3,1784879073.24381,A1850_B1850,1,1850,1850,1850,1850,11.231,12.63,141.84753,0.46238,0.17971,-3.54827,-0.01931,0.08027,-0.00676,3.54827,-0.00676,572.0
2.32,1784879073.26381,A1850_B1850,1,1850,1850,1850,1850,11.231,12.63,141.84753,-0.28032,0.16433,-5.4096,0.00581,0.02035,-0.01501,5.4096,-0.01501,572.0
2.34,1784879073.28381,A1850_B1850,1,1850,1850,1850,1850,11.231,12.63,141.84753,-0.98808,-2.33852,-7.76741,0.1944,-0.14292,-0.00872,7.76741,-0.00872,572.0
2.36,1784879073.30381,A1850_B1850,1,1850,1850,1850,1850,11.16464,18.87976,210.78579,-0.93202,0.05607,-7.69063,-0.016,-0.10673,-0.01967,7.69063,-0.01967,572.0
2.38,1784879073.32381,A1850_B1850,1,1850,1850,1850,1850,11.07373,27.44258,303.8917,0.31379,-0.21315,-9.84179,0.03283,0.04934,-0.01038,9.84179,-0.01038,572.0
2.4,1784879073.34381,A1850_B1850,1,1850,1850,1850,1850,10.992,35.14,386.25888,-0.12182,-0.39627,-10.96073,-0.01355,-0.04801,-0.03287,10.96073,-0.03287,572.0
2.42,1784879073.36381,A1850_B1850,1,1850,1850,1850,1850,10.992,35.14,386.25888,-0.70911,-0.06551,-12.42053,-0.01652,-0.05003,-0.01506,12.42053,-0.01506,572.0
2.44,1784879073.38381,A1850_B1850,1,1850,1850,1850,1850,10.992,35.14,386.25888,-0.28694,-0.30163,-14.00874,0.01968,0.00569,-0.00395,14.00874,-0.00395,572.0
2.46,1784879073.40381,A1850_B1850,1,1850,1850,1850,1850,11.02927,33.4707,369.15723,-0.51504,-0.55247,-13.96846,0.02002,-0.00324,-0.01339,13.96846,-0.01339,572.0
2.48,1784879073.42381,A1850_B1850,1,1850,1850,1850,1850,11.08831,30.82601,341.80822,-1.09658,-0.52457,-14.98851,0.01625,-0.06642,-0.00586,14.98851,-0.00586,572.0
2.5,1784879073.44381,A1850_B1850,1,1850,1850,1850,1850,11.138,28.6,318.5468,-0.39174,-0.54085,-15.04517,0.03012,-0.00159,-0.00487,15.04517,-0.00487,572.0
2.52,1784879073.46381,A1850_B1850,1,1850,1850,1850,1850,11.138,28.6,318.5468,-0.78665,-0.09523,-15.0807,-0.00617,-0.02049,0.00914,15.0807,0.00914,572.0
2.54,1784879073.48381,A1850_B1850,1,1850,1850,1850,1850,11.138,28.6,318.5468,-0.79312,-0.03886,-14.99855,-0.01532,-0.04457,0.00728,14.99855,0.00728,572.0
2.56,1784879073.50381,A1850_B1850,1,1850,1850,1850,1850,11.1329,28.2025,313.97575,-1.29344,0.06995,-15.25048,-0.01517,-0.09432,0.01199,15.25048,0.01199,572.0
2.58,1784879073.52381,A1850_B1850,1,1850,1850,1850,1850,11.12484,27.57329,306.74837,-0.63565,0.30581,-15.15857,-0.03935,-0.0145,0.01676,15.15857,0.01676,572.0
2.6,1784879073.54381,A1850_B1850,1,1850,1850,1850,1850,11.118,27.04,300.63072,-0.64504,0.79489,-14.93218,-0.08871,-0.02481,-0.00296,14.93218,-0.00296,572.0
2.62,1784879073.56381,A1850_B1850,1,1850,1850,1850,1850,11.118,27.04,300.63072,-1.05766,-0.00396,-15.47966,-0.02015,-0.08794,0.00271,15.47966,0.00271,572.0
2.64,1784879073.58381,A1850_B1850,1,1850,1850,1850,1850,11.118,27.04,300.63072,-0.24702,-0.73679,-15.20114,0.04483,0.00625,0.00138,15.20114,0.00138,572.0
2.66,1784879073.60381,A1850_B1850,1,1850,1850,1850,1850,11.09501,26.79391,297.27876,-0.07421,-0.38986,-14.74021,0.01963,0.05438,-0.00391,14.74021,-0.00391,572.0
2.68,1784879073.62381,A1850_B1850,1,1850,1850,1850,1850,11.06119,26.43183,292.36761,-0.64518,-0.55112,-15.03608,0.03372,-0.02348,-0.00248,15.03608,-0.00248,572.0
2.7,1784879073.64381,A1850_B1850,1,1850,1850,1850,1850,11.033,26.13,288.29229,-0.98491,-0.84305,-15.03759,0.06135,-0.06337,-0.00177,15.03759,-0.00177,572.0
2.72,1784879073.66381,A1850_B1850,1,1850,1850,1850,1850,11.033,26.13,288.29229,-0.23802,-0.5022,-14.77054,0.03084,0.00623,0.00338,14.77054,0.00338,572.0
2.74,1784879073.68381,A1850_B1850,1,1850,1850,1850,1850,11.033,26.13,288.29229,-0.94885,-0.31961,-14.69371,-0.00433,-0.04388,0.00209,14.69371,0.00209,572.0
2.76,1784879073.70381,A1850_B1850,1,1850,1850,1850,1850,11.0408,25.9852,286.89728,-0.72459,-0.83396,-14.72136,0.03782,-0.04534,0.01881,14.72136,0.01881,572.0
2.78,1784879073.72381,A1850_B1850,1,1850,1850,1850,1850,11.05145,25.78735,284.98763,-1.24029,-0.82712,-14.84263,0.05336,-0.08716,0.00995,14.84263,0.00995,572.0
2.8,1784879073.74381,A1850_B1850,1,1850,1850,1850,1850,11.061,25.61,283.27221,-1.4123,-0.46983,-14.96051,0.01135,-0.09479,0.00728,14.96051,0.00728,572.0
2.82,1784879073.76381,A1850_B1850,1,1850,1850,1850,1850,11.061,25.61,283.27221,-0.81536,-0.35248,-14.9697,-0.00604,-0.05011,0.01047,14.9697,0.01047,572.0
2.84,1784879073.78381,A1850_B1850,1,1850,1850,1850,1850,11.061,25.61,283.27221,-0.94546,-0.44211,-15.51161,0.0063,-0.07226,0.01409,15.51161,0.01409,572.0
2.86,1784879073.80381,A1850_B1850,1,1850,1850,1850,1850,11.05472,25.47695,281.64064,-1.02582,-0.4136,-15.27811,0.00121,-0.05137,0.01495,15.27811,0.01495,572.0
2.88,1784879073.82381,A1850_B1850,1,1850,1850,1850,1850,11.04477,25.26589,279.05588,-0.53359,-0.06739,-14.73961,-0.0237,-0.00181,0.01247,14.73961,0.01247,572.0
2.9,1784879073.84381,A1850_B1850,1,1850,1850,1850,1850,11.036,25.08,276.78288,-0.93507,-0.23055,-14.22066,-0.01243,-0.05841,0.01609,14.22066,0.01609,572.0
2.92,1784879073.86381,A1850_B1850,1,1850,1850,1850,1850,11.036,25.08,276.78288,-0.72071,-0.49336,-14.05763,0.02469,-0.01484,0.01714,14.05763,0.01714,572.0
2.94,1784879073.88381,A1850_B1850,1,1850,1850,1850,1850,11.036,25.08,276.78288,-0.23731,-0.11901,-14.04083,-0.01031,0.01975,0.01262,14.04083,0.01262,572.0
2.96,1784879073.90381,A1850_B1850,1,1850,1850,1850,1850,11.04555,25.02611,276.42724,-0.27094,0.03801,-14.27377,-0.01348,0.00746,0.00238,14.27377,0.00238,572.0
2.98,1784879073.9238,A1850_B1850,1,1850,1850,1850,1850,11.06062,24.94111,275.86418,-0.23839,-0.37776,-14.94169,0.02959,0.00037,-0.00101,14.94169,-0.00101,572.0
3.0,1784879073.9438,A1850_B1850,1,1850,1850,1850,1850,11.075,24.86,275.3245,-0.68689,-0.11994,-14.63518,0.00211,-0.01506,0.00833,14.63518,0.00833,572.0
3.02,1784879073.9638,A1850_B1850,1,1850,1850,1850,1850,11.075,24.86,275.3245,-0.61189,-0.09016,-13.1719,-0.00709,-0.01646,0.00557,13.1719,0.00557,572.0
3.04,1784879073.9838,A1850_B1850,1,1850,1850,1850,1850,11.075,24.86,275.3245,-0.16046,-0.75788,-13.9449,0.02858,0.01841,0.0009,13.9449,0.0009,572.0
3.06,1784879074.0038,A1850_B1850,1,1850,1850,1850,1850,11.09016,24.73413,274.30537,-0.16425,-0.59501,-14.29287,0.04082,0.00731,0.00076,14.29287,0.00076,572.0
3.08,1784879074.0238,A1850_B1850,1,1850,1850,1850,1850,11.11232,24.55007,272.80821,-0.00826,-0.44704,-14.15146,0.03727,0.02651,-0.00082,14.15146,-0.00082,572.0
3.1,1784879074.0438,A1850_B1850,1,1850,1850,1850,1850,11.134,24.37,271.33558,-0.26235,-0.33573,-13.6408,-0.00204,0.00331,0.00876,13.6408,0.00876,572.0
3.12,1784879074.0638,A1850_B1850,1,1850,1850,1850,1850,11.134,24.37,271.33558,-0.31788,-0.69392,-13.32177,0.02768,0.00589,0.00414,13.32177,0.00414,572.0
3.14,1784879074.0838,A1850_B1850,1,1850,1850,1850,1850,11.134,24.37,271.33558,-0.35516,-0.52651,-13.50432,0.02764,-0.02463,0.00171,13.50432,0.00171,572.0
3.16,1784879074.1038,A1850_B1850,1,1850,1850,1850,1850,11.12965,24.42978,271.89492,-0.94079,-0.27893,-14.49827,0.01445,-0.05516,0.0038,14.49827,0.0038,572.0
3.18,1784879074.1238,A1850_B1850,1,1850,1850,1850,1850,11.1235,24.51434,272.6853,-0.84041,0.16033,-14.96217,-0.0123,-0.04218,0.01214,14.96217,0.01214,572.0
3.2,1784879074.1438,A1850_B1850,1,1850,1850,1850,1850,11.118,24.59,273.39162,-0.24436,0.57053,-14.09925,-0.06572,0.01694,0.00857,14.09925,0.00857,572.0
3.22,1784879074.1638,A1850_B1850,1,1850,1850,1850,1850,11.118,24.59,273.39162,-0.20368,-0.02029,-14.32692,-0.01674,-0.00336,0.0039,14.32692,0.0039,572.0
3.24,1784879074.1838,A1850_B1850,1,1850,1850,1850,1850,11.118,24.59,273.39162,-0.04179,-0.01318,-14.50222,-0.02318,0.01562,0.00947,14.50222,0.00947,572.0
3.26,1784879074.2038,A1850_B1850,1,1850,1850,1850,1850,11.1253,24.51134,272.69615,-0.78124,-0.29869,-13.23076,-0.0006,-0.0266,0.02572,13.23076,0.02572,572.0
3.28,1784879074.2238,A1850_B1850,1,1850,1850,1850,1850,11.13525,24.40421,271.74706,-0.27216,-0.34336,-12.3732,-0.00256,0.0095,0.00966,12.3732,0.00966,572.0
3.3,1784879074.2438,A1850_B1850,1,1850,1850,1850,1850,11.144,24.31,270.91064,-0.18663,-0.4859,-13.0787,0.01726,0.01594,0.01314,13.0787,0.01314,572.0
3.32,1784879074.2638,A1850_B1850,1,1850,1850,1850,1850,11.144,24.31,270.91064,-0.20123,-0.45259,-14.31991,0.01063,0.0018,0.00976,14.31991,0.00976,572.0
3.34,1784879074.2838,A1850_B1850,1,1850,1850,1850,1850,11.144,24.31,270.91064,-0.63756,-0.52674,-14.53336,0.03639,-0.02215,0.0059,14.53336,0.0059,572.0
3.36,1784879074.3038,A1850_B1850,1,1850,1850,1850,1850,11.13268,24.36248,271.21956,-1.05343,-0.71282,-14.09981,0.04288,-0.05421,0.00557,14.09981,0.00557,572.0
3.38,1784879074.3238,A1850_B1850,1,1850,1850,1850,1850,11.11703,24.43496,271.64432,-0.73247,-0.78673,-14.09032,0.03291,-0.03464,-0.00119,14.09032,-0.00119,572.0
3.4,1784879074.3438,A1850_B1850,1,1850,1850,1850,1850,11.103,24.5,272.0235,-0.69388,-0.74133,-14.80394,0.03998,-0.02526,-0.00568,14.80394,-0.00568,572.0
3.42,1784879074.3638,A1850_B1850,1,1850,1850,1850,1850,11.103,24.5,272.0235,-0.40182,-0.42083,-14.71004,0.01214,0.00464,0.00667,14.71004,0.00667,572.0
