t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785433359.951169,idle_pre,0,1000,1000,0.0,0.0,6771726,-1.77,-1.577,-1.281,0.127,-0.08600000000000001,-0.02,-0.43182634730538894,0.1054590818363279,-0.14043712574850264,0.009267465069860231,-0.039387225548902234,-0.005660678642714603,21,21
1785433359.9511917,idle_pre,0,1000,1000,0.0,0.0,6771746,-1.983,-1.4000000000000001,-1.169,0.095,-0.10200000000000001,-0.01,-0.644826347305389,0.28245908183632773,-0.028437125748502767,-0.02273253493013977,-0.055387225548902234,0.004339321357285398,19,19
1785433360.0014815,idle_pre,0,1000,1000,0.0,0.0,6771766,-1.9000000000000001,-1.6340000000000001,-1.228,0.115,-0.093,-0.016,-0.561826347305389,0.048459081836327744,-0.08743712574850271,-0.0027325349301397656,-0.046387225548902226,-0.0016606786427146025,20,20
1785433360.0015454,idle_pre,0,1000,1000,0.0,0.0,6771786,-1.424,-1.739,-1.133,0.132,-0.059000000000000004,-0.022,-0.08582634730538885,-0.05654091816367224,0.007562874251497265,0.014267465069860236,-0.012387225548902231,-0.007660678642714601,21,20
1785433360.0015726,idle_pre,0,1000,1000,0.0,0.0,6771806,-1.82,-1.608,-1.178,0.114,-0.076,-0.016,-0.481826347305389,0.07445908183632777,-0.037437125748502664,-0.0037325349301397664,-0.029387225548902225,-0.0016606786427146025,19,20
1785433360.0516918,idle_pre,0,1000,1000,0.0,0.0,6771826,-1.143,-1.9120000000000001,-1.057,0.14,-0.032,-0.018000000000000002,0.19517365269461107,-0.22954091816367228,0.08356287425149733,0.022267465069860243,0.014612774451097772,-0.0036606786427146043,20,20
1785433360.0517118,idle_pre,0,1000,1000,0.0,0.0,6771846,-1.5050000000000001,-1.522,-1.168,0.10200000000000001,-0.056,-0.013000000000000001,-0.16682634730538903,0.16045908183632784,-0.027437125748502655,-0.015732534930139763,-0.009387225548902228,0.0013393213572853967,20,20
1785433360.1018007,idle_pre,0,1000,1000,0.0,0.0,6771866,-1.945,-1.337,-1.17,0.082,-0.089,-0.009000000000000001,-0.606826347305389,0.3454590818363279,-0.029437125748502657,-0.03573253493013977,-0.04238722554890222,0.005339321357285397,20,20
1785433360.1018157,idle_pre,0,1000,1000,0.0,0.0,6771886,-0.882,-1.818,-1.078,0.127,-0.012,-0.014,0.4561736526946111,-0.1355409181636722,0.0625628742514972,0.009267465069860231,0.03461277445109777,0.0003393213572853975,20,20
1785433360.1018274,idle_pre,0,1000,1000,0.0,0.0,6771906,-0.5670000000000001,-1.907,-1.057,0.136,0.008,-0.014,0.771173652694611,-0.22454091816367217,0.08356287425149733,0.01826746506986024,0.05461277445109777,0.0003393213572853975,20,20
1785433360.1519127,idle_pre,0,1000,1000,0.0,0.0,6771926,-1.0230000000000001,-1.459,-1.249,0.094,-0.019,-0.008,0.31517365269461095,0.2234590818363278,-0.10843712574850284,-0.02373253493013977,0.027612774451097773,0.006339321357285398,20,20
1785433360.151927,idle_pre,0,1000,1000,0.0,0.0,6771946,-1.129,-1.442,-1.087,0.095,-0.039,-0.007,0.20917365269461108,0.24045908183632791,0.053562874251497306,-0.02273253493013977,0.007612774451097773,0.007339321357285398,20,19
1785433360.2020268,idle_pre,0,1000,1000,0.0,0.0,6771966,-1.619,-1.5130000000000001,-1.232,0.112,-0.06,-0.01,-0.2808263473053889,0.16945908183632774,-0.09143712574850271,-0.005732534930139768,-0.013387225548902225,0.004339321357285398,20,21
1785433360.2020454,idle_pre,0,1000,1000,0.0,0.0,6771986,-1.058,-1.735,-1.112,0.12,-0.026000000000000002,-0.016,0.28017365269461103,-0.052540918163672234,0.028562874251497172,0.002267465069860225,0.02061277445109777,-0.0016606786427146025,19,19
1785433360.2020578,idle_pre,0,1000,1000,0.0,0.0,6772006,-1.123,-1.71,-1.266,0.11800000000000001,-0.032,-0.013000000000000001,0.21517365269461108,-0.0275409181636721,-0.12543712574850274,0.0002674650698602371,0.014612774451097772,0.0013393213572853967,20,20
1785433360.2521508,idle_pre,0,1000,1000,0.0,0.0,6772026,-0.877,-1.924,-1.162,0.145,-0.013000000000000001,-0.019,0.4611736526946111,-0.24154091816367207,-0.02143712574850265,0.02726746506986022,0.03361277445109777,-0.004660678642714602,21,21
1785433360.2521682,idle_pre,0,1000,1000,0.0,0.0,6772046,-1.538,-1.554,-1.131,0.106,-0.061,-0.012,-0.19982634730538895,0.12845908183632782,0.009562874251497266,-0.011732534930139774,-0.014387225548902226,0.0023393213572853976,19,19
1785433360.3022556,idle_pre,0,1000,1000,0.0,0.0,6772066,-0.919,-1.921,-1.194,0.132,-0.019,-0.012,0.41917365269461104,-0.23854091816367218,-0.05343712574850268,0.014267465069860236,0.027612774451097773,0.0023393213572853976,20,20
1785433360.302271,idle_pre,0,1000,1000,0.0,0.0,6772086,-1.416,-1.676,-1.12,0.11900000000000001,-0.053,-0.012,-0.07782634730538884,0.006459081836327929,0.020562874251497165,0.001267465069860238,-0.006387225548902226,0.0023393213572853976,21,20
1785433360.3022828,idle_pre,0,1000,1000,0.0,0.0,6772106,-1.3860000000000001,-1.718,-1.1480000000000001,0.114,-0.053,-0.011,-0.04782634730538904,-0.03554091816367211,-0.00743712574850286,-0.0037325349301397664,-0.006387225548902226,0.0033393213572853984,19,20
1785433360.3523653,idle_pre,0,1000,1000,0.0,0.0,6772126,-1.254,-1.5350000000000001,-1.234,0.10200000000000001,-0.044,-0.01,0.08417365269461108,0.14745908183632772,-0.09343712574850271,-0.015732534930139763,0.0026127744510977755,0.004339321357285398,20,20
1785433360.3523796,idle_pre,0,1000,1000,0.0,0.0,6772146,-1.424,-1.798,-1.179,0.129,-0.056,-0.018000000000000002,-0.08582634730538885,-0.11554091816367218,-0.038437125748502776,0.011267465069860233,-0.009387225548902228,-0.0036606786427146043,20,20
1785433360.4024634,idle_pre,0,1000,1000,0.0,0.0,6772166,-1.08,-2.025,-1.139,0.14300000000000002,-0.031,-0.011,0.258173652694611,-0.34254091816367205,0.0015628742514972593,0.025267465069860245,0.015612774451097773,0.0033393213572853984,20,20
1785433360.4024775,idle_pre,0,1000,1000,0.0,0.0,6772186,-1.349,-1.733,-1.031,0.124,-0.05,-0.013000000000000001,-0.010826347305388895,-0.05054091816367223,0.10956287425149736,0.0062674650698602286,-0.00338722554890223,0.0013393213572853967,20,20
1785433360.4024894,idle_pre,0,1000,1000,0.0,0.0,6772206,-0.87,-1.895,-1.018,0.138,-0.013000000000000001,-0.02,0.4681736526946111,-0.21254091816367215,0.12256287425149726,0.02026746506986024,0.03361277445109777,-0.005660678642714603,20,20
1785433360.4525702,idle_pre,0,1000,1000,0.0,0.0,6772226,-1.677,-1.46,-1.276,0.101,-0.078,-0.015,-0.33882634730538896,0.2224590818363279,-0.13543712574850275,-0.016732534930139764,-0.03138722554890223,-0.0006606786427146016,20,19
1785433360.4525843,idle_pre,0,1000,1000,0.0,0.0,6772246,-1.534,-1.556,-1.193,0.114,-0.059000000000000004,-0.016,-0.19582634730538895,0.1264590818363278,-0.05243712574850279,-0.0037325349301397664,-0.012387225548902231,-0.0016606786427146025,20,20
1785433360.502687,idle_pre,0,1000,1000,0.0,0.0,6772266,-1.266,-1.5210000000000001,-1.122,0.108,-0.047,-0.013000000000000001,0.07217365269461107,0.16145908183632773,0.018562874251497163,-0.009732534930139772,-0.0003872255489022272,0.0013393213572853967,20,21
1785433360.5027072,idle_pre,0,1000,1000,0.0,0.0,6772286,-1.187,-1.697,-0.975,0.117,-0.036000000000000004,-0.012,0.15117365269461103,-0.0145409181636722,0.1655628742514973,-0.0007325349301397638,0.010612774451097769,0.0023393213572853976,19,19
