t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785433359.9630904,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785433359.9798477,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433359.9981978,idle_pre,0,1000,1000,0.0,0.0,12.02,0.0
1785433360.0198684,idle_pre,0,1000,1000,0.0,0.0,12.005,0.0
1785433360.0380168,idle_pre,0,1000,1000,0.0,0.0,12.009,0.0
1785433360.0614865,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785433360.0786726,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433360.0991824,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785433360.1207032,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433360.1386683,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785433360.161511,idle_pre,0,1000,1000,0.0,0.0,12.017,0.0
1785433360.1783311,idle_pre,0,1000,1000,0.0,0.0,11.997,0.0
1785433360.1986854,idle_pre,0,1000,1000,0.0,0.0,12.008,0.0
1785433360.2198083,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433360.2380397,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785433360.262987,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433360.2797196,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433360.2981532,idle_pre,0,1000,1000,0.0,0.0,12.017,0.0
1785433360.3192434,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433360.3396885,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785433360.3624291,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785433360.3796766,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785433360.3987586,idle_pre,0,1000,1000,0.0,0.0,11.99,0.0
1785433360.420556,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433360.4386783,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785433360.46183,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433360.478726,idle_pre,0,1000,1000,0.0,0.0,12.009,0.0
1785433360.4997058,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.518272,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433360.5387018,idle_pre,0,1000,1000,0.0,0.0,12.04,0.01
1785433360.5616193,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785433360.578034,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433360.5986922,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433360.6196897,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.6380992,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.6633968,idle_pre,0,1000,1000,0.0,0.0,12.019,0.0
1785433360.6780438,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785433360.6985228,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433360.7196937,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785433360.73869,idle_pre,0,1000,1000,0.0,0.0,11.999,0.0
1785433360.761509,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.7796886,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433360.7980633,idle_pre,0,1000,1000,0.0,0.0,12.01,0.0
1785433360.8187044,idle_pre,0,1000,1000,0.0,0.0,12.001,0.0
1785433360.8402545,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.8626611,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
1785433360.8787162,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785433360.8997724,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.9204626,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785433360.939747,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785433360.9625044,idle_pre,0,1000,1000,0.0,0.0,12.011,0.0
1785433360.9797957,idle_pre,0,1000,1000,0.0,0.0,12.026,0.0
1785433360.9980454,idle_pre,0,1000,1000,0.0,0.0,12.003,0.0
