t_mono,dev_t,seg_id,voltage_v,current_a,remaining_pct
342868.856694,,5,12.517,1.834,99
342868.96151,,5,12.501,2.19,99
342869.067119,,5,12.49,2.438,99
342869.172315,,6,12.541,1.292,99
342869.224769,,6,12.557,0.942,99
342869.329925,,6,12.577,0.5,99
342869.435355,,6,12.588,0.266,99
342869.541345,,6,12.593,0.141,99
342869.646033,,7,12.569,0.685,99
342869.751017,,7,12.539,1.334,99
342869.856475,,7,12.517,1.836,99
342869.96189,,7,12.501,2.194,99
342870.066691,,7,12.49,2.439,99
342870.172385,,8,12.541,1.288,99
342870.225061,,8,12.557,0.938,99
342870.329895,,8,12.577,0.499,99
342870.435528,,8,12.587,0.265,99
342870.54109,,8,12.593,0.14,99
342870.645744,,9,12.515,1.877,99
342870.751201,,9,12.365,5.199,99
342870.856198,,9,12.241,7.96,99
342870.961614,,9,12.148,10.016,99
342871.067034,,9,12.083,11.464,99
342871.119434,,9,12.058,12.005,99
342871.224766,,9,12.021,12.822,99
342871.330386,,9,11.996,13.372,99
342871.435303,,9,11.979,13.736,99
342871.540549,,9,11.968,13.978,99
342871.646117,,9,11.961,14.138,99
342871.751188,,9,11.955,14.243,99
342871.856327,,9,11.952,14.313,99
342871.961853,,9,11.95,14.359,99
342872.066975,,9,11.948,14.389,99
342872.119921,,9,11.947,14.401,99
342872.225005,,9,11.946,14.417,99
342872.330184,,9,11.945,14.428,99
342872.43531,,9,11.945,14.435,99
342872.540354,,9,11.944,14.44,99
342872.645993,,9,11.944,14.443,99
342872.751306,,9,11.943,14.446,99
342872.856715,,9,11.943,14.447,99
342872.961559,,9,11.942,14.449,99
342873.06684,,9,11.942,14.45,99
342873.119725,,9,11.942,14.45,99
342873.224826,,9,11.941,14.451,99
342873.330047,,9,11.941,14.451,99
342873.435397,,9,11.941,14.452,99
342873.540566,,9,11.94,14.453,99
342873.64566,,9,11.94,14.453,99
342873.751065,,9,11.939,14.454,99
342873.856541,,9,11.939,14.454,99
342873.961576,,9,11.939,14.454,99
342874.066903,,9,11.938,14.455,99
342874.172383,,9,11.938,14.455,99
342874.225018,,9,11.938,14.456,99
342874.330364,,9,11.937,14.456,99
342874.435385,,9,11.937,14.456,99
342874.540853,,9,11.937,14.457,99
342874.645631,,10,12.079,11.285,99
342874.750946,,10,12.222,8.104,99
342874.856366,,10,12.306,6.243,99
342874.961351,,10,12.356,5.127,99
342875.067519,,10,12.387,4.432,99
342875.119844,,10,12.398,4.193,99
342875.225028,,10,12.413,3.849,99
342875.330169,,10,12.423,3.629,99
342875.435278,,10,12.429,3.487,99
342875.540718,,10,12.433,3.395,99
342875.64615,,10,12.436,3.335,99
342875.751039,,10,12.437,3.296,99
342875.856431,,10,12.439,3.27,99
342875.961661,,10,12.439,3.253,99
342876.066621,,10,12.44,3.242,99
342876.119683,,10,12.44,3.238,99
342876.225043,,10,12.44,3.233,99
342876.329832,,10,12.44,3.229,99
342876.435317,,10,12.44,3.226,99
342876.540302,,10,12.44,3.225,99
342876.645935,,10,12.44,3.224,99
342876.751224,,10,12.44,3.223,99
342876.8566,,10,12.44,3.222,99
342876.961857,,10,12.44,3.222,99
342877.067109,,10,12.44,3.222,99
342877.172273,,10,12.44,3.222,99
342877.224848,,10,12.44,3.222,99
342877.329934,,10,12.44,3.222,99
342877.435228,,10,12.44,3.222,99
342877.540428,,10,12.439,3.222,99
342877.645752,,10,12.439,3.222,99
342877.751059,,10,12.439,3.222,99
342877.856367,,10,12.439,3.222,99
342877.961348,,10,12.439,3.222,99
342878.066762,,10,12.439,3.222,99
342878.119787,,10,12.439,3.222,99
342878.224967,,10,12.439,3.222,99
342878.330085,,10,12.439,3.222,99
342878.43507,,10,12.439,3.222,99
342878.540497,,10,12.439,3.222,99
342878.645833,,11,12.448,3.006,99
342878.751349,,11,12.462,2.699,99
342878.856398,,11,12.471,2.504,99
342878.961537,,11,12.476,2.379,99
342879.067182,,11,12.48,2.298,99
342879.119959,,11,12.481,2.269,99
342879.225015,,11,12.483,2.226,99
342879.330049,,11,12.484,2.199,99
342879.436161,,11,12.485,2.181,99
342879.540529,,11,12.486,2.169,99
342879.645573,,11,12.486,2.161,99
342879.750907,,11,12.486,2.156,99
342879.856589,,11,12.486,2.153,99
342879.961656,,11,12.486,2.15,99
342880.066986,,11,12.486,2.149,99
342880.119677,,11,12.486,2.149,99
342880.225076,,11,12.486,2.148,99
342880.329887,,11,12.486,2.147,99
342880.435263,,11,12.486,2.147,99
342880.541158,,11,12.486,2.147,99
342880.646279,,11,12.486,2.147,99
342880.750897,,11,12.486,2.147,99
342880.856693,,11,12.486,2.146,99
342880.961488,,11,12.486,2.146,99
342881.067158,,11,12.486,2.146,99
342881.119684,,11,12.486,2.146,99
342881.225041,,11,12.486,2.146,99
342881.32991,,11,12.486,2.146,99
342881.435317,,11,12.486,2.146,99
342881.540498,,11,12.486,2.146,99
342881.64571,,11,12.486,2.146,99
342881.751696,,11,12.485,2.146,99
342881.856272,,11,12.485,2.146,98
342881.961704,,11,12.485,2.146,98
342882.067251,,11,12.485,2.146,98
342882.119587,,11,12.485,2.146,98
342882.22502,,11,12.485,2.146,98
342882.32993,,11,12.485,2.146,98
342882.43566,,11,12.485,2.146,98
342882.540641,,11,12.485,2.146,98
342882.646055,,12,12.477,2.319,98
342882.751022,,12,12.464,2.617,98
342882.856104,,12,12.455,2.82,98
342882.961944,,12,12.448,2.957,98
342883.066956,,12,12.444,3.047,98
342883.172014,,12,12.441,3.107,98
342883.224762,,12,12.44,3.129,98
342883.330189,,12,12.439,3.161,98
342883.435668,,12,12.438,3.182,98
342883.540645,,12,12.437,3.196,98
342883.646412,,12,12.437,3.205,98
342883.752606,,12,12.436,3.211,98
342883.856179,,12,12.436,3.215,98
342883.961643,,12,12.436,3.218,98
342884.066613,,12,12.436,3.219,98
342884.17223,,12,12.436,3.221,98
342884.22496,,12,12.436,3.221,98
342884.330049,,12,12.435,3.222,98
342884.435185,,12,12.435,3.222,98
342884.540662,,12,12.435,3.222,98
342884.645563,,12,12.435,3.222,98
342884.750934,,12,12.435,3.223,98
342884.856295,,12,12.435,3.223,98
342884.961863,,12,12.435,3.223,98
342885.066724,,12,12.435,3.223,98
342885.172329,,12,12.435,3.223,98
342885.22452,,12,12.435,3.223,98
342885.330052,,12,12.435,3.223,98
342885.43519,,12,12.435,3.223,98
342885.540736,,12,12.435,3.223,98
342885.645927,,12,12.434,3.223,98
342885.751247,,12,12.434,3.223,98
342885.856209,,12,12.434,3.223,98
342885.961712,,12,12.434,3.223,98
342886.066858,,12,12.434,3.223,98
342886.119619,,12,12.434,3.223,98
342886.225169,,12,12.434,3.223,98
342886.330238,,12,12.434,3.223,98
342886.435336,,12,12.434,3.223,98
342886.540807,,12,12.434,3.223,98
342886.646062,,13,12.373,4.569,98
342886.750866,,13,12.257,7.14,98
342886.856409,,13,12.17,9.066,98
342886.961643,,13,12.109,10.422,98
342887.067123,,13,12.067,11.354,98
342887.11978,,13,12.051,11.699,98
342887.224658,,13,12.028,12.211,98
342887.330015,,13,12.012,12.554,98
342887.435374,,13,12.002,12.782,98
342887.540551,,13,11.995,12.932,98
342887.645864,,13,11.99,13.031,98
342887.751167,,13,11.987,13.096,98
342887.856174,,13,11.984,13.139,98
342887.961829,,13,11.983,13.168,98
342888.067051,,13,11.982,13.186,98
342888.119744,,13,11.981,13.193,98
342888.224633,,13,11.98,13.203,98
342888.330102,,13,11.98,13.21,98
342888.435482,,13,11.979,13.215,98
342888.540463,,13,11.979,13.218,98
342888.645698,,13,11.978,13.22,98
342888.751381,,13,11.978,13.222,98
342888.856273,,13,11.978,13.223,98
342888.961863,,13,11.977,13.224,98
342889.06671,,13,11.977,13.224,98
342889.119727,,13,11.977,13.225,98
342889.225186,,13,11.976,13.225,98
342889.330115,,13,11.976,13.226,98
342889.435222,,13,11.976,13.226,98
342889.540385,,13,11.975,13.227,98
342889.646569,,13,11.975,13.227,98
342889.75117,,13,11.975,13.227,98
342889.85619,,13,11.974,13.228,98
342889.961421,,13,11.974,13.228,98
342890.066961,,13,11.974,13.229,98
342890.119564,,13,11.974,13.229,98
342890.224846,,13,11.973,13.229,98
342890.330125,,13,11.973,13.229,98
342890.435145,,13,11.973,13.23,98
342890.540507,,13,11.972,13.23,98
342890.645653,,14,12.106,10.259,98
342890.751356,,14,12.299,5.951,98
342890.856215,,14,12.403,3.642,98
342890.96138,,14,12.461,2.354,98
342891.067019,,14,12.494,1.618,98
342891.119682,,14,12.505,1.376,98
342891.225188,,14,12.52,1.046,98
342891.329892,,14,12.529,0.848,98
342891.435407,,14,12.534,0.725,98
342891.540336,,14,12.538,0.648,98
342891.646036,,14,12.54,0.599,98
342891.751239,,14,12.541,0.568,98
342891.856421,,14,12.542,0.548,98
342891.961794,,14,12.543,0.534,98
342892.067376,,14,12.543,0.526,98
342892.120032,,14,12.543,0.523,98
342892.224998,,14,12.543,0.518,98
342892.329954,,14,12.543,0.515,98
342892.435114,,14,12.544,0.513,98
342892.540991,,14,12.544,0.512,98
342892.645915,,14,12.544,0.511,98
342892.750867,,14,12.544,0.511,98
342892.856202,,14,12.544,0.51,98
342892.961373,,14,12.544,0.51,98
342893.066791,,14,12.544,0.51,98
342893.119449,,14,12.544,0.51,98
342893.224986,,14,12.544,0.51,98
342893.330191,,14,12.544,0.51,98
342893.435129,,14,12.544,0.51,98
342893.540385,,14,12.544,0.51,98
342893.646129,,14,12.544,0.51,98
342893.751065,,14,12.544,0.51,98
342893.856408,,14,12.544,0.51,98
342893.961842,,14,12.544,0.51,98
342894.066664,,14,12.544,0.51,98
342894.172025,,14,12.544,0.51,98
342894.224889,,14,12.543,0.51,98
342894.32995,,14,12.543,0.51,98
342894.435222,,14,12.543,0.51,98
342894.540751,,14,12.543,0.51,98
342894.646097,,15,12.51,1.245,98
342894.751078,,15,12.363,4.517,98
342894.856503,,15,12.234,7.383,98
342894.961547,,15,12.137,9.531,98
342895.067011,,15,12.068,11.061,98
342895.119535,,15,12.042,11.637,98
342895.224936,,15,12.003,12.505,98
342895.330203,,15,11.976,13.088,98
342895.435067,,15,11.958,13.475,98
342895.540474,,15,11.946,13.734,98
342895.645802,,15,11.938,13.905,97
342895.751047,,15,11.933,14.017,97
342895.856189,,15,11.929,14.092,97
342895.961492,,15,11.927,14.141,97
342896.067165,,15,11.925,14.173,97
342896.119647,,15,11.924,14.185,97
342896.225024,,15,11.923,14.202,97
342896.330283,,15,11.922,14.214,97
342896.435251,,15,11.922,14.222,97
342896.540586,,15,11.921,14.227,97
342896.645809,,15,11.92,14.23,97
342896.751044,,15,11.92,14.233,97
342896.856135,,15,11.92,14.235,97
342896.961714,,15,11.919,14.236,97
342897.066922,,15,11.919,14.237,97
342897.119567,,15,11.919,14.238,97
342897.225095,,15,11.918,14.238,97
342897.330214,,15,11.918,14.239,97
342897.435655,,15,11.917,14.239,97
342897.540782,,15,11.917,14.24,97
342897.646282,,15,11.917,14.24,97
342897.751079,,15,11.916,14.241,97
342897.856173,,15,11.916,14.241,97
342897.961771,,15,11.916,14.242,97
342898.06678,,15,11.915,14.242,97
342898.172154,,15,11.915,14.243,97
342898.224609,,15,11.915,14.243,97
342898.330235,,15,11.914,14.243,97
342898.435283,,15,11.914,14.244,97
342898.540412,,15,11.914,14.244,97
342898.645566,,16,11.963,13.151,97
342898.750944,,16,12.105,9.988,97
342898.856571,,16,12.189,8.102,97
342898.961492,,16,12.241,6.957,97
342899.066603,,16,12.273,6.239,97
342899.119509,,16,12.284,5.985,97
342899.224971,,16,12.3,5.62,97
342899.330135,,16,12.311,5.386,97
342899.435482,,16,12.317,5.234,97
342899.540738,,16,12.322,5.136,97
342899.645568,,16,12.325,5.071,97
342899.751101,,16,12.326,5.029,97
342899.856534,,16,12.327,5.002,97
342899.96178,,16,12.328,4.984,97
342900.067014,,16,12.329,4.972,97
342900.17231,,16,12.329,4.964,97
342900.224707,,16,12.329,4.961,97
342900.333147,,16,12.329,4.957,97
342900.435157,,16,12.329,4.954,97
342900.540366,,16,12.329,4.953,97
342900.645974,,16,12.329,4.952,97
342900.751488,,16,12.329,4.951,97
342900.856249,,16,12.329,4.95,97
342900.961528,,16,12.329,4.95,97
342901.066725,,16,12.328,4.95,97
342901.172149,,16,12.328,4.95,97
342901.224876,,16,12.328,4.95,97
342901.330201,,16,12.328,4.95,97
342901.435547,,16,12.328,4.95,97
342901.540574,,16,12.328,4.95,97
342901.646008,,16,12.328,4.95,97
342901.751483,,16,12.328,4.95,97
342901.856237,,16,12.328,4.95,97
342901.961816,,16,12.327,4.95,97
342902.067445,,16,12.327,4.95,97
342902.11961,,16,12.327,4.95,97
342902.224673,,16,12.327,4.95,97
342902.330143,,16,12.327,4.95,97
342902.43536,,16,12.327,4.95,97
342902.540297,,16,12.327,4.95,97
342902.645739,,17,12.323,5.036,97
342902.750918,,17,12.311,5.299,97
342902.856617,,17,12.303,5.476,97
342902.961895,,17,12.297,5.592,97
342903.067027,,17,12.294,5.669,97
342903.119832,,17,12.292,5.697,97
342903.224636,,17,12.29,5.738,97
342903.330238,,17,12.289,5.765,97
342903.435384,,17,12.288,5.783,97
342903.540759,,17,12.287,5.794,97
342903.645724,,17,12.287,5.802,97
342903.751141,,17,12.287,5.807,97
342903.856488,,17,12.286,5.811,97
342903.961508,,17,12.286,5.813,97
342904.066765,,17,12.286,5.814,97
342904.119736,,17,12.286,5.815,97
342904.22501,,17,12.286,5.816,97
342904.330216,,17,12.285,5.816,97
342904.436006,,17,12.285,5.817,97
342904.541028,,17,12.285,5.817,97
342904.645992,,17,12.285,5.817,97
342904.750955,,17,12.285,5.817,97
342904.856545,,17,12.285,5.817,97
342904.961377,,17,12.285,5.818,97
342905.066984,,17,12.284,5.818,97
342905.11973,,17,12.284,5.818,97
342905.224957,,17,12.284,5.818,97
342905.330102,,17,12.284,5.818,96
342905.435503,,17,12.284,5.818,96
342905.5405,,17,12.284,5.818,96
342905.645604,,17,12.284,5.818,96
342905.751274,,17,12.284,5.818,96
342905.85627,,17,12.283,5.818,96
342905.961552,,17,12.283,5.818,96
342906.067109,,17,12.283,5.818,96
342906.119679,,17,12.283,5.818,96
342906.224659,,17,12.283,5.818,96
342906.329816,,17,12.283,5.819,96
342906.435096,,17,12.283,5.819,96
342906.54079,,17,12.282,5.819,96
342906.64601,,18,12.302,5.382,96
342906.751018,,18,12.357,4.149,96
342906.856197,,18,12.391,3.403,96
342906.961821,,18,12.412,2.94,96
342907.067227,,18,12.425,2.651,96
342907.171941,,18,12.433,2.468,96
342907.224997,,18,12.436,2.402,96
342907.329874,,18,12.44,2.307,96
342907.435474,,18,12.443,2.245,96
342907.540594,,18,12.444,2.205,96
342907.645872,,18,12.445,2.179,96
342907.751393,,18,12.446,2.162,96
342907.856751,,18,12.447,2.15,96
342907.961758,,18,12.447,2.143,96
342908.067112,,18,12.447,2.138,96
342908.119585,,18,12.447,2.136,96
342908.224751,,18,12.447,2.134,96
342908.330231,,18,12.447,2.132,96
342908.435488,,18,12.447,2.131,96
342908.54085,,18,12.447,2.13,96
342908.645644,,18,12.447,2.13,96
342908.751578,,18,12.447,2.13,96
342908.856372,,18,12.447,2.129,96
342908.961572,,18,12.447,2.129,96
342909.066622,,18,12.447,2.129,96
342909.119749,,18,12.447,2.129,96
342909.224848,,18,12.447,2.129,96
342909.330525,,18,12.447,2.129,96
342909.435226,,18,12.447,2.129,96
342909.540726,,18,12.447,2.129,96
342909.64604,,18,12.447,2.129,96
342909.751297,,18,12.447,2.129,96
342909.856311,,18,12.447,2.129,96
342909.961951,,18,12.447,2.129,96
342910.066994,,18,12.447,2.129,96
342910.119694,,18,12.446,2.129,96
342910.224525,,18,12.446,2.129,96
342910.33019,,18,12.446,2.129,96
342910.4352,,18,12.446,2.129,96
342910.54081,,18,12.446,2.129,96
342910.645745,,19,12.447,2.102,96
342910.75147,,19,12.463,1.745,96
342910.856341,,19,12.473,1.526,96
342910.961552,,19,12.48,1.387,96
342911.067051,,19,12.483,1.298,96
342911.119618,,19,12.485,1.266,96
342911.224903,,19,12.487,1.221,96
342911.330263,,19,12.488,1.191,96
342911.435539,,19,12.489,1.171,96
342911.540627,,19,12.49,1.158,96
342911.645649,,19,12.49,1.15,96
342911.751456,,19,12.49,1.145,96
342911.856261,,19,12.49,1.141,96
342911.961359,,19,12.49,1.139,96
342912.066921,,19,12.49,1.137,96
342912.119491,,19,12.49,1.137,96
342912.224548,,19,12.49,1.136,96
342912.330175,,19,12.49,1.135,96
342912.435571,,19,12.49,1.135,96
342912.540338,,19,12.49,1.135,96
342912.646093,,19,12.49,1.135,96
342912.751221,,19,12.49,1.135,96
342912.856428,,19,12.49,1.135,96
342912.961566,,19,12.49,1.134,96
342913.067092,,19,12.49,1.134,96
342913.119599,,19,12.49,1.134,96
342913.224976,,19,12.49,1.134,96
342913.32986,,19,12.49,1.134,96
342913.435522,,19,12.49,1.134,96
342913.540962,,19,12.49,1.134,96
342913.645596,,19,12.49,1.134,96
342913.7509,,19,12.49,1.134,96
342913.856598,,19,12.49,1.134,96
342913.961903,,19,12.49,1.134,96
342914.066611,,19,12.49,1.134,96
342914.119538,,19,12.49,1.134,96
342914.22489,,19,12.49,1.134,96
342914.330151,,19,12.49,1.134,96
342914.435282,,19,12.49,1.134,96
342914.540368,,19,12.49,1.134,96
342914.645677,,20,12.49,1.134,96
342914.75098,,20,12.44,2.232,96
342914.856442,,20,12.402,3.083,96
342914.961684,,20,12.375,3.69,96
342915.067004,,20,12.356,4.109,96
342915.172194,,20,12.343,4.393,96
342915.225046,,20,12.338,4.498,96
342915.330261,,20,12.331,4.653,96
342915.435257,,20,12.326,4.755,96
342915.540344,,20,12.323,4.823,96
342915.646174,,20,12.321,4.868,96
342915.751223,,20,12.32,4.898,96
342915.856108,,20,12.319,4.917,96
342915.961746,,20,12.318,4.93,96
342916.067044,,20,12.317,4.938,96
342916.172027,,20,12.317,4.944,96
342916.224802,,20,12.317,4.946,96
342916.32988,,20,12.317,4.949,96
342916.435032,,20,12.316,4.951,96
342916.540495,,20,12.316,4.952,96
342916.645873,,20,12.316,4.953,96
342916.750872,,20,12.316,4.954,96
342916.856268,,20,12.316,4.954,96
342916.961879,,20,12.316,4.954,96
342917.06787,,20,12.316,4.954,96
342917.119635,,20,12.315,4.955,96
342917.224601,,20,12.315,4.955,96
342917.330272,,20,12.315,4.955,96
342917.435198,,20,12.315,4.955,96
342917.540514,,20,12.315,4.955,96
342917.646193,,20,12.315,4.955,96
342917.750959,,20,12.315,4.955,96
342917.856504,,20,12.315,4.955,96
342917.961671,,20,12.314,4.955,96
342918.066847,,20,12.314,4.955,96
342918.119448,,20,12.314,4.955,96
342918.224762,,20,12.314,4.955,96
342918.330007,,20,12.314,4.955,96
342918.435177,,20,12.314,4.955,96
342918.540603,,20,12.314,4.955,96
342918.645696,,20,12.314,4.955,96
342918.750886,,21,12.147,8.658,96
342918.856151,,21,11.995,12.039,96
342918.961685,,21,11.883,14.505,96
342919.066611,,21,11.806,16.22,96
342919.119622,,21,11.776,16.869,96
342919.224516,,21,11.733,17.831,96
342919.330084,,21,11.703,18.481,96
342919.435327,,21,11.683,18.912,96
342919.540704,,21,11.67,19.198,96
342919.645649,,21,11.661,19.386,96
342919.751239,,21,11.655,19.511,96
342919.856537,,21,11.651,19.593,96
342919.961618,,21,11.648,19.648,96
342920.067055,,21,11.646,19.684,96
342920.119769,,21,11.645,19.697,96
342920.224824,,21,11.643,19.716,96
342920.329942,,21,11.642,19.73,96
342920.435032,,21,11.641,19.738,96
342920.540676,,21,11.641,19.745,96
342920.645578,,21,11.64,19.749,96
342920.75119,,21,11.639,19.752,96
342920.8563,,21,11.639,19.754,95
342920.961814,,21,11.638,19.756,95
342921.067161,,21,11.638,19.758,95
342921.119444,,21,11.637,19.759,95
342921.224807,,21,11.637,19.76,95
342921.330185,,21,11.636,19.761,95
342921.4354,,21,11.636,19.762,95
342921.540956,,21,11.635,19.763,95
342921.645928,,21,11.635,19.764,95
342921.751114,,21,11.634,19.765,95
342921.856647,,21,11.634,19.766,95
342921.961358,,21,11.633,19.767,95
342922.067023,,21,11.633,19.767,95
342922.119561,,21,11.633,19.768,95
342922.225032,,21,11.632,19.769,95
342922.330298,,21,11.632,19.77,95
342922.435465,,21,11.631,19.77,95
342922.540532,,21,11.63,19.771,95
342922.646099,,21,11.63,19.772,95
342922.750903,,22,11.563,21.243,95
342922.856484,,22,11.51,22.423,95
342922.961508,,22,11.474,23.21,95
342923.066922,,22,11.449,23.736,95
342923.119743,,22,11.44,23.929,95
342923.225012,,22,11.427,24.213,95
342923.3298,,22,11.418,24.399,95
342923.435148,,22,11.412,24.524,95
342923.540548,,22,11.408,24.606,95
342923.645846,,22,11.405,24.66,95
342923.751074,,22,11.402,24.697,95
342923.856389,,22,11.401,24.721,95
342923.961833,,22,11.399,24.738,95
342924.067418,,22,11.398,24.749,95
342924.119591,,22,11.398,24.753,95
342924.224666,,22,11.397,24.76,95
342924.330048,,22,11.396,24.764,95
342924.435468,,22,11.395,24.768,94
342924.540324,,22,11.395,24.771,94
342924.645907,,22,11.394,24.774,94
342924.750941,,22,11.393,24.776,94
342924.856245,,22,11.393,24.777,94
342924.961591,,22,11.392,24.779,94
342925.066798,,22,11.391,24.781,94
342925.119791,,22,11.391,24.782,94
342925.224635,,22,11.39,24.783,94
342925.330066,,22,11.39,24.784,94
342925.435377,,22,11.389,24.786,94
342925.540601,,22,11.388,24.787,94
342925.646,,22,11.388,24.789,94
342925.751094,,22,11.387,24.79,94
342925.856242,,22,11.386,24.792,94
342925.961477,,22,11.386,24.793,94
342926.067467,,22,11.385,24.795,94
342926.11975,,22,11.385,24.795,94
342926.224759,,22,11.384,24.797,94
342926.330159,,22,11.383,24.798,94
342926.435138,,22,11.383,24.799,94
342926.540693,,22,11.382,24.801,94
342926.646048,,22,11.381,24.802,94
342926.751022,,23,11.601,19.921,94
342926.856432,,23,11.755,16.474,94
342926.961575,,23,11.849,14.378,94
342927.067249,,23,11.908,13.063,94
342927.119624,,23,11.929,12.604,94
342927.225022,,23,11.958,11.939,94
342927.330007,,23,11.977,11.512,94
342927.435228,,23,11.989,11.234,94
342927.540324,,23,11.997,11.054,94
342927.645812,,23,12.002,10.936,94
342927.751322,,23,12.005,10.859,94
342927.856411,,23,12.007,10.808,94
342927.961598,,23,12.009,10.776,94
342928.06757,,23,12.009,10.754,94
342928.171975,,23,12.01,10.74,94
342928.22509,,23,12.01,10.735,94
342928.33039,,23,12.01,10.728,94
342928.43512,,23,12.01,10.723,94
342928.540722,,23,12.01,10.72,94
342928.646076,,23,12.01,10.718,93
342928.75105,,23,12.009,10.717,93
342928.856169,,23,12.009,10.716,93
342928.961705,,23,12.009,10.716,93
342929.066761,,23,12.009,10.716,93
342929.119721,,23,12.009,10.716,93
342929.224923,,23,12.008,10.716,93
342929.329961,,23,12.008,10.716,93
342929.435309,,23,12.008,10.716,93
342929.540771,,23,12.007,10.716,93
342929.645558,,23,12.007,10.716,93
342929.751299,,23,12.007,10.716,93
342929.856235,,23,12.007,10.717,93
342929.961549,,23,12.006,10.717,93
342930.06736,,23,12.006,10.717,93
342930.119649,,23,12.006,10.717,93
342930.224845,,23,12.006,10.717,93
342930.329919,,23,12.005,10.718,93
342930.435777,,23,12.005,10.718,93
342930.540601,,23,12.005,10.718,93
342930.645634,,23,12.005,10.718,93
342930.751244,,24,12.088,8.854,93
342930.856519,,24,12.167,7.093,93
342930.961523,,24,12.215,6.022,93
342931.06708,,24,12.245,5.352,93
342931.119438,,24,12.256,5.118,93
342931.224673,,24,12.271,4.78,93
342931.330219,,24,12.281,4.562,93
342931.435387,,24,12.287,4.422,93
342931.540692,,24,12.291,4.331,93
342931.646112,,24,12.293,4.271,93
342931.751349,,24,12.295,4.232,93
342931.856481,,24,12.296,4.207,93
342931.961569,,24,12.297,4.19,93
342932.067316,,24,12.297,4.179,93
342932.11954,,24,12.297,4.175,93
342932.224854,,24,12.298,4.169,93
342932.330107,,24,12.298,4.166,93
342932.435638,,24,12.298,4.163,93
342932.540538,,24,12.298,4.162,93
342932.646599,,24,12.298,4.16,93
342932.751053,,24,12.297,4.16,93
342932.856537,,24,12.297,4.159,93
342932.961369,,24,12.297,4.159,93
342933.067087,,24,12.297,4.159,93
342933.172227,,24,12.297,4.159,93
342933.224955,,24,12.297,4.159,93
342933.330134,,24,12.297,4.159,93
342933.435577,,24,12.297,4.159,93
342933.540691,,24,12.297,4.159,93
342933.645688,,24,12.297,4.159,93
342933.750911,,24,12.297,4.159,93
342933.856305,,24,12.296,4.159,93
342933.961798,,24,12.296,4.159,93
342934.066705,,24,12.296,4.159,93
342934.119584,,24,12.296,4.159,93
342934.225154,,24,12.296,4.159,93
342934.330066,,24,12.296,4.159,93
342934.435179,,24,12.296,4.159,93
342934.54073,,24,12.296,4.159,93
342934.645841,,24,12.296,4.159,93
342934.751338,,25,12.315,3.731,93
342934.85632,,25,12.334,3.309,93
342934.961659,,25,12.346,3.041,93
342935.067003,,25,12.353,2.87,93
342935.172277,,25,12.358,2.759,93
342935.224937,,25,12.36,2.72,93
342935.330081,,25,12.363,2.662,93
342935.435348,,25,12.364,2.624,93
342935.540489,,25,12.365,2.6,93
342935.645693,,25,12.366,2.583,93
342935.751158,,25,12.366,2.573,93
342935.856838,,25,12.367,2.566,93
342935.961675,,25,12.367,2.561,93
342936.066933,,25,12.367,2.558,93
342936.119754,,25,12.367,2.557,93
342936.224815,,25,12.367,2.556,93
342936.330271,,25,12.367,2.555,93
342936.435567,,25,12.367,2.554,93
342936.540784,,25,12.367,2.554,93
342936.645587,,25,12.367,2.553,93
342936.750839,,25,12.367,2.553,93
342936.856337,,25,12.367,2.553,93
342936.961412,,25,12.367,2.553,93
342937.067003,,25,12.366,2.553,93
342937.172132,,25,12.366,2.553,93
342937.224635,,25,12.366,2.553,93
342937.329991,,25,12.366,2.553,93
342937.435508,,25,12.366,2.553,93
342937.540422,,25,12.366,2.553,93
342937.645789,,25,12.366,2.553,93
342937.750942,,25,12.366,2.553,93
342937.856266,,25,12.366,2.553,93
342937.96183,,25,12.366,2.553,93
342938.067232,,25,12.366,2.553,93
342938.172479,,25,12.366,2.553,93
342938.224649,,25,12.366,2.553,93
342938.330212,,25,12.366,2.553,93
342938.43513,,25,12.366,2.553,93
342938.540457,,25,12.366,2.553,93
342938.645841,,25,12.366,2.553,93
342938.75097,,26,12.333,3.283,93
342938.856162,,26,12.296,4.105,93
342938.961615,,26,12.27,4.68,93
342939.066942,,26,12.252,5.071,93
342939.11968,,26,12.245,5.216,93
342939.224952,,26,12.235,5.431,93
342939.330219,,26,12.229,5.574,93
342939.435393,,26,12.225,5.668,93
342939.540805,,26,12.222,5.731,93
342939.645782,,26,12.22,5.772,93
342939.751144,,26,12.218,5.799,93
342939.856372,,26,12.217,5.817,93
342939.961952,,26,12.217,5.828,93
342940.067064,,26,12.216,5.836,93
342940.172299,,26,12.216,5.841,93
342940.224664,,26,12.216,5.843,93
342940.32989,,26,12.215,5.846,93
342940.435842,,26,12.215,5.847,93
342940.540325,,26,12.215,5.849,93
342940.645869,,26,12.215,5.85,93
342940.751503,,26,12.215,5.85,93
342940.856486,,26,12.214,5.85,93
342940.961762,,26,12.214,5.851,93
342941.066713,,26,12.214,5.851,93
342941.11948,,26,12.214,5.851,93
342941.224859,,26,12.214,5.851,93
342941.330116,,26,12.214,5.851,93
342941.435275,,26,12.214,5.851,93
342941.540522,,26,12.213,5.852,93
342941.645715,,26,12.213,5.852,93
342941.751175,,26,12.213,5.852,93
342941.856534,,26,12.213,5.852,93
342941.96184,,26,12.213,5.852,93
342942.067139,,26,12.213,5.852,93
342942.119737,,26,12.213,5.852,93
342942.22495,,26,12.213,5.852,93
