rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,7941,health,0,-1,none,1520,1520,-304,-616,-17136,34,21,-27,0,0,5
S,9042,health,0,-1,none,1520,1520,-312,-552,-17040,37,21,-28,0,1,106
S,9961,health,0,-1,none,1520,1520,-208,-544,-17072,36,18,-29,0,2,25
S,10946,health,0,-1,none,1520,1520,-344,-600,-17144,41,19,-25,0,3,10
S,11940,health,0,-1,none,1520,1520,-248,-560,-17032,34,18,-27,0,4,4
S,12945,health,0,-1,none,1520,1520,-264,-552,-17064,33,20,-19,0,5,9
S,13939,health,0,-1,none,1520,1520,-344,-576,-17080,36,25,-29,0,6,3
S,14944,health,0,-1,none,1520,1520,-400,-544,-17104,35,18,-24,0,7,8
S,15938,health,0,-1,none,1520,1520,-368,-624,-17112,32,20,-27,0,8,2
S,16942,health,0,-1,none,1520,1520,-344,-592,-17056,33,21,-25,0,9,6
S,17947,health,0,-1,none,1520,1520,-296,-584,-17016,37,24,-30,0,10,11
S,18941,health,0,-1,none,1520,1520,-232,-568,-17008,35,22,-28,0,11,5
S,19946,health,0,-1,none,1520,1520,-360,-520,-17040,30,20,-23,0,12,10
S,20940,health,0,-1,none,1520,1520,-200,-600,-17088,36,19,-22,0,13,4
S,21945,health,0,-1,none,1520,1520,-280,-568,-17160,33,21,-27,0,14,9
S,22939,health,0,-1,none,1520,1520,-264,-536,-17144,31,16,-26,0,15,3
S,23943,health,0,-1,none,1520,1520,-408,-632,-17064,33,15,-30,0,16,7
S,24937,health,0,-1,none,1520,1520,-256,-528,-16976,31,15,-26,0,17,1
S,25942,health,0,-1,none,1520,1520,-304,-496,-17064,36,19,-26,0,18,6
S,26947,health,0,-1,none,1520,1520,-232,-552,-17008,38,20,-29,0,19,11
S,27941,health,0,-1,none,1520,1520,-320,-336,-17032,39,23,-24,0,20,5
S,28946,health,0,-1,none,1520,1520,-400,-600,-16960,33,20,-31,0,21,10
S,29940,health,0,-1,none,1520,1520,-264,-552,-17104,26,16,-30,0,22,4
S,30944,health,0,-1,none,1520,1520,-360,-600,-17048,29,17,-28,0,23,8
S,31937,health,0,-1,none,1520,1520,-256,-664,-17088,32,17,-31,0,24,1
S,32941,health,0,-1,none,1520,1520,-328,-552,-17096,34,23,-28,0,25,5
S,33946,health,0,-1,none,1520,1520,-248,-504,-17008,30,22,-27,0,26,10
S,34940,health,0,-1,none,1520,1520,-320,-520,-17144,30,19,-27,0,27,4
S,35945,health,0,-1,none,1520,1520,-192,-520,-17032,32,18,-30,0,28,9
S,36939,health,0,-1,none,1520,1520,-288,-536,-17024,36,20,-24,0,29,3
S,37943,health,0,-1,none,1520,1520,-264,-456,-17128,38,19,-26,0,30,7
S,38937,health,0,-1,none,1520,1520,-200,-536,-17000,38,19,-25,0,31,1
S,39941,health,0,-1,none,1520,1520,-264,-632,-17064,36,14,-24,0,32,5
S,40946,health,0,-1,none,1520,1520,-368,-440,-17112,34,19,-28,0,33,10
S,41940,health,0,-1,none,1520,1520,-368,-520,-17024,36,19,-25,0,34,4
S,42944,health,0,-1,none,1520,1520,-360,-624,-17032,27,21,-28,0,35,8
S,43938,health,0,-1,none,1520,1520,-224,-672,-17104,35,22,-26,0,36,2
S,44942,health,0,-1,none,1520,1520,-208,-584,-16992,33,18,-29,0,37,6
S,45947,health,0,-1,none,1520,1520,-232,-688,-17032,30,19,-32,0,38,11
S,46941,health,0,-1,none,1520,1520,-416,-544,-16944,33,18,-29,0,39,5
S,47946,health,0,-1,none,1520,1520,-328,-488,-17024,36,17,-26,0,40,10
S,48940,health,0,-1,none,1520,1520,-256,-552,-17120,36,15,-30,0,41,4
S,49945,health,0,-1,none,1520,1520,-448,-640,-17008,37,19,-21,0,42,9
S,50939,health,0,-1,none,1520,1520,-256,-672,-17136,34,21,-26,0,43,3
S,51943,health,0,-1,none,1520,1520,-256,-480,-17024,30,17,-30,0,44,7
S,52937,health,0,-1,none,1520,1520,-272,-464,-17016,36,18,-31,0,45,1
S,53941,health,0,-1,none,1520,1520,-296,-672,-16992,30,17,-25,0,46,5
S,54946,health,0,-1,none,1520,1520,-224,-536,-17088,35,15,-24,0,47,10
S,55939,health,0,-1,none,1520,1520,-352,-568,-17112,38,22,-1,0,48,3
S,56944,health,0,-1,none,1520,1520,-448,-536,-16984,35,23,-30,0,49,8
S,57938,health,0,-1,none,1520,1520,-448,-584,-17048,34,19,-23,0,50,2
S,58942,health,0,-1,none,1520,1520,-408,-608,-16944,34,19,-24,0,51,6
S,59947,health,0,-1,none,1520,1520,-304,-472,-17096,32,26,-22,0,52,11
S,60941,health,0,-1,none,1520,1520,-256,-592,-16992,32,25,-26,0,53,5
S,61946,health,0,-1,none,1520,1520,-328,-608,-17112,37,18,-22,0,54,10
S,62940,health,0,-1,none,1520,1520,-336,-568,-17016,29,20,-25,0,55,4
S,63945,health,0,-1,none,1520,1520,-320,-456,-17144,33,22,-24,0,56,9
S,64939,health,0,-1,none,1520,1520,-368,-464,-16984,30,24,-27,0,57,3
S,65943,health,0,-1,none,1520,1520,-312,-576,-17080,33,21,-26,0,58,7
S,66937,health,0,-1,none,1520,1520,-360,-520,-17256,32,24,-27,0,59,1
S,67942,health,0,-1,none,1520,1520,-272,-432,-17000,33,18,-22,0,60,6
