t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785436187.3275883,idle_pre,0,1000,1000,0.0,0.0,9608606,-1.792,-1.8800000000000001,-1.838,0.133,-0.1,-0.023,-0.12614371257485035,-0.08436327345309369,0.04869660678642607,0.011628742514970189,-0.01447704590818355,-0.00012974051896210564,20,20
1785436187.3276093,idle_pre,0,1000,1000,0.0,0.0,9608626,-1.418,-1.819,-1.867,0.127,-0.07100000000000001,-0.023,0.24785628742514976,-0.023363273453093525,0.019696606786426152,0.005628742514970184,0.014522954091816448,-0.00012974051896210564,20,20
1785436187.377696,idle_pre,0,1000,1000,0.0,0.0,9608646,-1.7650000000000001,-1.6420000000000001,-1.815,0.112,-0.09,-0.022,-0.09914371257485044,0.1536367265469063,0.0716966067864262,-0.009371257485029816,-0.004477045908183541,0.0008702594810378952,20,20
1785436187.3777108,idle_pre,0,1000,1000,0.0,0.0,9608666,-1.542,-1.808,-2.001,0.11900000000000001,-0.075,-0.023,0.12385628742514965,-0.012363273453093626,-0.11430339321357375,-0.0023712574850298096,0.010522954091816458,-0.00012974051896210564,20,20
1785436187.3777235,idle_pre,0,1000,1000,0.0,0.0,9608686,-1.857,-1.669,-1.999,0.111,-0.109,-0.019,-0.1911437125748503,0.1266367265469064,-0.11230339321357397,-0.010371257485029817,-0.023477045908183544,0.0038702594810378944,20,20
1785436187.4278128,idle_pre,0,1000,1000,0.0,0.0,9608706,-1.836,-1.814,-1.961,0.122,-0.10400000000000001,-0.021,-0.1701437125748504,-0.01836327345309363,-0.07430339321357393,0.0006287425149701792,-0.018477045908183554,0.0018702594810378927,20,20
1785436187.427829,idle_pre,0,1000,1000,0.0,0.0,9608726,-1.401,-1.845,-1.8820000000000001,0.126,-0.069,-0.024,0.26485628742514966,-0.04936327345309355,0.0046966067864260275,0.004628742514970183,0.01652295409181645,-0.0011297405189621065,20,19
1785436187.4779317,idle_pre,0,1000,1000,0.0,0.0,9608746,-2.095,-1.864,-2.053,0.132,-0.112,-0.026000000000000002,-0.4291437125748505,-0.06836327345309368,-0.1663033932135738,0.010628742514970188,-0.026477045908183547,-0.0031297405189621083,19,20
1785436187.4779515,idle_pre,0,1000,1000,0.0,0.0,9608766,-1.52,-1.964,-1.82,0.135,-0.07200000000000001,-0.025,0.14585628742514967,-0.16836327345309354,0.06669660678642608,0.01362874251497019,0.013522954091816447,-0.0021297405189621074,21,21
1785436187.477965,idle_pre,0,1000,1000,0.0,0.0,9608786,-1.532,-1.729,-1.849,0.11800000000000001,-0.075,-0.027,0.13385628742514966,0.06663672654690633,0.03769660678642617,-0.0033712574850298105,0.010522954091816458,-0.004129740518962106,19,19
1785436187.5280662,idle_pre,0,1000,1000,0.0,0.0,9608806,-1.5210000000000001,-1.813,-1.899,0.129,-0.08,-0.024,0.14485628742514955,-0.01736327345309352,-0.012303393213573877,0.007628742514970185,0.005522954091816454,-0.0011297405189621065,20,20
1785436187.528085,idle_pre,0,1000,1000,0.0,0.0,9608826,-1.788,-1.922,-1.881,0.132,-0.094,-0.026000000000000002,-0.12214371257485035,-0.1263632734530935,0.005696606786426139,0.010628742514970188,-0.008477045908183545,-0.0031297405189621083,21,21
1785436187.578172,idle_pre,0,1000,1000,0.0,0.0,9608846,-1.5130000000000001,-1.746,-1.937,0.11800000000000001,-0.07200000000000001,-0.021,0.15285628742514956,0.04963672654690643,-0.05030339321357391,-0.0033712574850298105,0.013522954091816447,0.0018702594810378927,19,19
1785436187.5781875,idle_pre,0,1000,1000,0.0,0.0,9608866,-1.477,-1.829,-1.845,0.121,-0.07,-0.02,0.1888562874251496,-0.033363273453093534,0.04169660678642617,-0.0003712574850298217,0.015522954091816449,0.0028702594810378936,20,20
1785436187.5782,idle_pre,0,1000,1000,0.0,0.0,9608886,-1.506,-1.739,-1.98,0.117,-0.074,-0.026000000000000002,0.15985628742514968,0.056636726546906324,-0.09330339321357384,-0.004371257485029811,0.011522954091816459,-0.0031297405189621083,20,20
1785436187.628283,idle_pre,0,1000,1000,0.0,0.0,9608906,-1.672,-1.814,-1.8820000000000001,0.123,-0.08700000000000001,-0.021,-0.006143712574850246,-0.01836327345309363,0.0046966067864260275,0.00162874251497018,-0.0014770459081835524,0.0018702594810378927,20,20
1785436187.6282973,idle_pre,0,1000,1000,0.0,0.0,9608926,-1.593,-1.743,-1.812,0.11900000000000001,-0.085,-0.026000000000000002,0.07285628742514971,0.05263672654690632,0.07469660678642609,-0.0023712574850298096,0.0005229540918164494,-0.0031297405189621083,20,20
1785436187.678428,idle_pre,0,1000,1000,0.0,0.0,9608946,-1.854,-1.665,-1.962,0.107,-0.097,-0.023,-0.1881437125748504,0.1306367265469064,-0.07530339321357382,-0.01437125748502982,-0.011477045908183547,-0.00012974051896210564,20,20
1785436187.6784523,idle_pre,0,1000,1000,0.0,0.0,9608966,-1.431,-1.816,-1.84,0.116,-0.066,-0.02,0.23485628742514963,-0.020363273453093633,0.046696606786426065,-0.005371257485029812,0.019522954091816452,0.0028702594810378936,20,20
