t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785436187.309813,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785436187.3328466,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785436187.3498259,idle_pre,0,1000,1000,0.0,0.0,12.029,0.0
1785436187.3724856,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785436187.3918116,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785436187.411673,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785436187.4318516,idle_pre,0,1000,1000,0.0,0.0,12.01,0.0
1785436187.450828,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785436187.4719102,idle_pre,0,1000,1000,0.0,0.0,12.017,0.0
1785436187.4898796,idle_pre,0,1000,1000,0.0,0.0,12.006,0.0
1785436187.5118306,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785436187.5298164,idle_pre,0,1000,1000,0.0,0.0,12.009,0.0
1785436187.550812,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785436187.5718284,idle_pre,0,1000,1000,0.0,0.0,12.022,0.0
1785436187.59084,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785436187.6118147,idle_pre,0,1000,1000,0.0,0.0,12.075,0.0
1785436187.6298585,idle_pre,0,1000,1000,0.0,0.0,12.004,0.0
1785436187.6508167,idle_pre,0,1000,1000,0.0,0.0,12.007,0.0
1785436187.672122,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785436187.68986,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785436187.711257,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785436187.7318232,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785436187.7498212,idle_pre,0,1000,1000,0.0,0.0,12.018,0.0
1785436187.770822,idle_pre,0,1000,1000,0.0,0.0,12.017,0.0
1785436187.791821,idle_pre,0,1000,1000,0.0,0.0,12.032,0.0
1785436187.8098214,idle_pre,0,1000,1000,0.0,0.0,12.018,0.0
1785436187.8308241,idle_pre,0,1000,1000,0.0,0.0,12.018,0.0
1785436187.8518238,idle_pre,0,1000,1000,0.0,0.0,12.022,0.0
1785436187.8698707,idle_pre,0,1000,1000,0.0,0.0,12.036,0.0
1785436187.8910263,idle_pre,0,1000,1000,0.0,0.0,12.015,0.0
1785436187.9118233,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785436187.9298675,idle_pre,0,1000,1000,0.0,0.0,12.02,0.0
1785436187.9524136,idle_pre,0,1000,1000,0.0,0.0,12.012,0.0
1785436187.9708514,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
