t_epoch,t_fc_us,phase,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,voltage_v,current_a,sweep_idx
1784878914.0011733,1438846560,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.884,0.0,1
1784878914.0538342,1438897466,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.839,0.86,1
1784878914.1011267,1438943942,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.839,0.86,1
1784878914.1559837,1438997798,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.6,9.33,1
1784878914.20109,1439044274,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.6,9.33,1
1784878914.2558346,1439096686,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.572,13.01,1
1784878914.302505,1439147551,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.572,13.01,1
1784878914.354384,1439196981,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.164,35.92,1
1784878914.4035306,1439246441,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.164,35.92,1
1784878914.4568114,1439297340,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.16,28.99,1
1784878914.502582,1439346728,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.16,28.99,1
1784878914.5555654,1439397640,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.218,27.23,1
1784878914.6024973,1439447061,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.218,27.23,1
1784878914.655375,1439496478,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.267,26.78,1
1784878914.7011201,1439544405,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.267,26.78,1
1784878914.7541413,1439596808,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.265,26.08,1
1784878914.8035007,1439647732,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.265,26.08,1
1784878914.8538609,1439697146,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.268,25.84,1
1784878914.9035127,1439746563,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.268,25.84,1
1784878914.9560833,1439797479,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.317,25.5,1
1784878915.0047827,1439848408,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.317,25.5,1
1784878915.0557942,1439897862,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.273,25.14,1
1784878915.101167,1439945733,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.273,25.14,1
1784878915.1544993,1439998154,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.294,25.15,1
1784878915.20251,1440046071,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.294,25.15,1
1784878915.256483,1440098482,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,25.02,1
1784878915.3030322,1440147903,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,25.02,1
1784878915.3527095,1440195823,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.201,25.09,1
1784878915.402559,1440245239,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.201,25.09,1
1784878915.4524353,1440296158,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.359,25.0,1
1784878915.502571,1440345575,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.359,25.0,1
1784878915.5560415,1440397993,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.206,25.27,1
1784878915.6011326,1440445905,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.206,25.27,1
1784878915.6538613,1440495326,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.255,25.06,1
1784878915.701164,1440546246,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.255,25.06,1
1784878915.7527397,1440595662,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.18,24.78,1
1784878915.8035378,1440648123,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.18,24.78,1
1784878915.8524241,1440696005,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.168,25.0,1
1784878915.9025803,1440745414,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.168,25.0,1
1784878915.9580007,1440797828,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.357,25.06,1
1784878916.001162,1440844253,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.357,25.06,1
1784878916.0541098,1440896663,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.274,24.89,1
1784878916.1011474,1440944588,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.274,24.89,1
1784878916.154194,1440996998,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.299,25.44,1
1784878916.2011867,1441044927,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.299,25.44,1
1784878916.253893,1441097335,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.257,24.79,1
1784878916.3035457,1441146815,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.257,24.79,1
1784878916.3541937,1441197661,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.279,24.81,1
1784878916.4013247,1441244101,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.279,24.81,1
1784878916.4558408,1441298050,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.73,1
1784878916.501345,1441344425,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.73,1
1784878916.5560637,1441396838,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.178,24.94,1
1784878916.6011539,1441444814,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.178,24.94,1
1784878916.6538892,1441497170,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.222,24.99,1
1784878916.7035472,1441546596,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.222,24.99,1
1784878916.7527485,1441594520,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.222,24.91,1
1784878916.8025577,1441646927,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.222,24.91,1
1784878916.855521,1441697840,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.199,24.93,1
1784878916.9035528,1441747302,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.199,24.93,1
1784878916.9561965,1441796673,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.153,24.8,1
1784878917.0012474,1441846099,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.153,24.8,1
1784878917.0542088,1441898511,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.223,24.85,1
1784878917.1035616,1441947943,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.223,24.85,1
1784878917.1528163,1441995848,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,24.8,1
1784878917.202601,1442046808,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,24.8,1
1784878917.252458,1442096187,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.179,24.87,1
1784878917.3026056,1442145601,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.179,24.87,1
1784878917.356087,1442198043,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.304,24.73,1
1784878917.4011664,1442245934,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.304,24.73,1
1784878917.4540334,1442295356,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.16,24.59,1
1784878917.5036402,1442346318,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.16,24.59,1
1784878917.5542321,1442395688,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.84,1
1784878917.6035872,1442448101,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.84,1
1784878917.6563416,1442499025,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.134,24.61,1
1784878917.7030952,1442545446,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.134,24.61,1
1784878917.756109,1442597855,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.167,24.64,1
1784878917.8012443,1442645816,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.167,24.64,1
1784878917.8525472,1442696696,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.139,24.67,1
1784878917.9012024,1442746109,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.139,24.67,1
1784878917.9565003,1442795589,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.251,24.93,1
1784878918.003627,1442847990,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.251,24.93,1
1784878918.0524888,1442894370,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.18,24.7,1
1784878918.1026914,1442946773,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.18,24.7,1
1784878918.156348,1442999192,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.207,24.83,1
1784878918.2027316,1443047112,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.207,24.83,1
1784878918.2558873,1443098036,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.177,24.54,1
1784878918.3011901,1443144451,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.177,24.54,1
1784878918.3544536,1443196890,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.138,24.68,1
1784878918.4035993,1443247788,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.138,24.68,1
1784878918.453089,1443297245,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.122,24.57,1
1784878918.5036452,1443348115,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.122,24.57,1
1784878918.55281,1443394582,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.226,24.44,1
1784878918.6027598,1443446999,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.226,24.44,1
1784878918.6559212,1443497867,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.103,24.43,1
1784878918.7026253,1443547286,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.103,24.43,1
1784878918.7568176,1443599704,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.203,24.68,1
1784878918.8039036,1443647681,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.203,24.68,1
1784878918.8539748,1443697042,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.68,1
1784878918.9038472,1443747954,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.175,24.68,1
1784878918.9547634,1443794379,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,24.51,1
1784878919.002703,1443846791,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.141,24.51,1
1784878919.0559216,1443896259,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.218,24.77,1
1784878919.1026402,1443945664,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.218,24.77,1
1784878919.1561234,1443998039,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.116,24.51,1
1784878919.2012906,1444046009,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.116,24.51,1
1784878919.2542312,1444096879,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.197,24.64,1
1784878919.3036194,1444146380,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.197,24.64,1
1784878919.3528142,1444195757,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.102,24.35,1
1784878919.4036381,1444248213,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.102,24.35,1
1784878919.4525216,1444296054,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.162,24.61,1
1784878919.5026703,1444346962,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.162,24.61,1
1784878919.5561428,1444396381,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.073,24.47,1
1784878919.6012585,1444445801,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.073,24.47,1
1784878919.6559417,1444498214,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.108,24.57,1
1784878919.702803,1444546134,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.108,24.57,1
1784878919.7542713,1444595558,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.193,24.42,1
1784878919.8036475,1444646476,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.193,24.42,1
1784878919.853101,1444695890,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.158,24.53,1
