t_epoch,t_fc_us,phase,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,voltage_v,current_a,sweep_idx
1784878220.9931636,745845632,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.488,0.0,1
1784878221.0447593,745895053,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.486,0.0,1
1784878221.0941043,745947470,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.486,0.0,1
1784878221.1445305,745996880,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.275,11.58,1
1784878221.1931381,746044804,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.275,11.58,1
1784878221.2454524,746097211,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.117,10.0,1
1784878221.2951875,746148196,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,12.117,10.0,1
1784878221.345063,746194555,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.701,32.82,1
1784878221.3942337,746246968,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.701,32.82,1
1784878221.4475029,746297879,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.577,32.34,1
1784878221.493426,746345851,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.577,32.34,1
1784878221.5459006,746395228,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.713,29.64,1
1784878221.5942447,746447636,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.713,29.64,1
1784878221.6458282,746497058,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.628,28.63,1
1784878221.6952522,746546474,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.628,28.63,1
1784878221.7447002,746595889,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.677,28.35,1
1784878221.7943022,746646870,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.677,28.35,1
1784878221.8476284,746696225,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.76,27.72,1
1784878221.8932989,746744170,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.76,27.72,1
1784878221.9497793,746796564,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.732,27.48,1
1784878221.9933717,746845982,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.732,27.48,1
1784878222.0456927,746896898,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.706,27.41,1
1784878222.0953536,746946317,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.706,27.41,1
1784878222.1447778,746995727,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.775,27.08,1
1784878222.1943736,747046642,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.775,27.08,1
1784878222.2457013,747096071,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.653,27.07,1
1784878222.2959871,747148475,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.653,27.07,1
1784878222.3448288,747196397,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.737,27.19,1
1784878222.3944263,747245820,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.737,27.19,1
1784878222.4479392,747298252,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.57,27.06,1
1784878222.4951282,747346159,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.57,27.06,1
1784878222.5481007,747398567,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.591,27.15,1
1784878222.5955226,747446532,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.591,27.15,1
1784878222.6448112,747495901,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.578,27.14,1
1784878222.6945488,747546819,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.578,27.14,1
1784878222.748018,747597732,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.675,27.02,1
1784878222.7946835,747647154,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.675,27.02,1
1784878222.8456504,747695078,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.727,26.86,1
1784878222.894583,747747486,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.727,26.86,1
1784878222.9481437,747798450,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.595,26.97,1
1784878222.9982398,747847821,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.595,26.97,1
1784878223.0477874,747897242,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.679,27.19,1
1784878223.0957983,747948199,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.679,27.19,1
1784878223.1450696,747994582,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.586,26.87,1
1784878223.1947055,748045541,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.586,26.87,1
1784878223.248059,748097961,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.773,26.95,1
1784878223.293695,748145827,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.773,26.95,1
1784878223.348454,748198253,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.676,27.06,1
1784878223.3947225,748247709,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.676,27.06,1
1784878223.4480813,748297076,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.577,27.03,1
1784878223.49648,748347996,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.577,27.03,1
1784878223.5451777,748395917,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.709,26.88,1
1784878223.5947428,748445333,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.709,26.88,1
1784878223.6480947,748497763,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.564,26.79,1
1784878223.6941183,748545671,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.564,26.79,1
1784878223.745188,748596582,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.613,26.95,1
1784878223.7937822,748645999,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.613,26.95,1
1784878223.8461072,748696966,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.55,26.76,1
1784878223.8948045,748746355,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.55,26.76,1
1784878223.9476194,748794344,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.563,26.79,1
1784878223.9965415,748846717,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.563,26.79,1
1784878224.0463603,748896086,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.524,26.64,1
1784878224.0958693,748948498,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.524,26.64,1
1784878224.145325,748996467,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.585,26.87,1
1784878224.1948702,749045836,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.585,26.87,1
1784878224.2452195,749096759,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.511,26.56,1
1784878224.293899,749146217,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.511,26.56,1
1784878224.3484209,749198637,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.532,26.81,1
1784878224.3963952,749246513,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.532,26.81,1
1784878224.4452438,749295979,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.505,26.63,1
1784878224.4950411,749346837,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.505,26.63,1
1784878224.5484943,749396266,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.595,26.67,1
1784878224.5948913,749447183,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.595,26.67,1
1784878224.6482878,749496594,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.451,26.39,1
1784878224.6966686,749549012,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.451,26.39,1
1784878224.7464447,749595480,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.535,26.59,1
1784878224.796483,749647906,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.535,26.59,1
1784878224.8453436,749695766,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.616,26.44,1
1784878224.895069,749745232,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.616,26.44,1
1784878224.9506042,749797645,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.509,26.53,1
1784878224.9965765,749848511,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.509,26.53,1
1784878225.0453973,749894985,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.592,26.44,1
1784878225.096117,749947398,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.592,26.44,1
1784878225.1465144,749995277,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.699,26.78,1
1784878225.1963317,750047683,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.699,26.78,1
1784878225.246851,750095603,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.623,26.6,1
1784878225.2961254,750148014,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.623,26.6,1
1784878225.3466039,750197434,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.518,26.46,1
1784878225.3951585,750245356,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.518,26.46,1
1784878225.4484723,750297810,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.661,26.47,1
1784878225.4941914,750345689,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.661,26.47,1
1784878225.5497859,750398103,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.696,26.61,1
1784878225.5955737,750447520,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.696,26.61,1
1784878225.646549,750495443,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.491,26.51,1
1784878225.6962528,750547889,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.491,26.51,1
1784878225.7456663,750595804,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.61,26.24,1
1784878225.7962441,750648188,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.61,26.24,1
1784878225.8460927,750696161,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.481,26.3,1
1784878225.8953125,750745555,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.481,26.3,1
1784878225.95083,750796545,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.591,26.12,1
1784878225.9957736,750845904,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.591,26.12,1
1784878226.0485983,750898323,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.466,26.37,1
1784878226.0943809,750946200,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.466,26.37,1
1784878226.1468332,750995661,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.433,26.01,1
1784878226.1957004,751048076,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.433,26.01,1
1784878226.2466745,751095953,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.49,26.43,1
1784878226.2963665,751148366,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.49,26.43,1
1784878226.3467498,751196281,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.449,26.1,1
1784878226.3945906,751245696,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.449,26.1,1
1784878226.4466896,751296619,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.454,26.45,1
1784878226.4955277,751346041,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.454,26.45,1
1784878226.548921,751398454,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.465,26.13,1
1784878226.5950854,751446374,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.465,26.13,1
1784878226.6457672,751495790,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.597,26.27,1
1784878226.6954405,751546704,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.597,26.27,1
1784878226.748951,751597618,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.498,26.24,1
1784878226.7954524,751647085,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.498,26.24,1
