t_epoch,t_fc_us,phase,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,voltage_v,current_a,sweep_idx
1784822654.5301192,30882619,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.612,0.0,1
1784822654.585174,30931992,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.603,0.0,1
1784822654.6301973,30982906,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.603,0.0,1
1784822654.6849625,31030823,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.518,4.63,1
1784822654.7291334,31083235,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.518,4.63,1
1784822654.783482,31134191,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.538,3.18,1
1784822654.828137,31182211,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.538,3.18,1
1784822654.8857,31231480,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.483,2.54,1
1784822654.9301322,31283891,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.483,2.54,1
1784822654.9844847,31331855,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.427,2.55,1
1784822655.029173,31381229,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.427,2.55,1
1784822655.083751,31433636,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.503,2.49,1
1784822655.1293836,31481603,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.503,2.49,1
1784822655.1859558,31534019,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.455,2.48,1
1784822655.2284167,31581887,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.455,2.48,1
1784822655.2858021,31631353,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.456,2.5,1
1784822655.330371,31683759,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.456,2.5,1
1784822655.3845017,31733135,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.412,2.34,1
1784822655.4301412,31784052,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.412,2.34,1
1784822655.486702,31831973,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.515,2.58,1
1784822655.5292284,31881388,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.515,2.58,1
1784822655.5836132,31933798,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.643,2.54,1
1784822655.6281624,31981714,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.643,2.54,1
1784822655.6857297,32032625,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.544,2.57,1
1784822655.7281625,32082042,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.544,2.57,1
1784822655.78656,32134452,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.529,2.52,1
1784822655.829321,32182369,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.529,2.52,1
1784822655.8837304,32234787,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.491,2.42,1
1784822655.9282563,32282747,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.491,2.42,1
1784822655.9855316,32332216,A1400_B1000,1400,1000,0.4,0.0,1400,1000,1000,1000,0,0,0,0,11.468,2.36,1
