t_epoch,t_fc_us,phase,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,voltage_v,current_a,sweep_idx
1784879856.9854827,2381846765,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.398,0.0,1
1784879857.0387146,2381897724,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.368,0.95,1
1784879857.0856729,2381947096,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.368,0.95,1
1784879857.136207,2381995061,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.153,8.97,1
1784879857.1867633,2382047480,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.153,8.97,1
1784879857.235795,2382095353,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.129,10.39,1
1784879857.2864552,2382147779,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.129,10.39,1
1784879857.3360934,2382195698,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.7,32.05,1
1784879857.386447,2382248101,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.7,32.05,1
1784879857.4358344,2382294572,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.757,27.67,1
1784879857.485658,2382346988,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.757,27.67,1
1784879857.5389366,2382396358,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.819,25.65,1
1784879857.5845191,2382445777,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.819,25.65,1
1784879857.6387522,2382498200,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.891,25.07,1
1784879857.6844716,2382546112,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.891,25.07,1
1784879857.7371294,2382595597,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.847,24.49,1
1784879857.7864504,2382646497,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.847,24.49,1
1784879857.8360064,2382695866,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.852,23.91,1
1784879857.8854744,2382746784,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.852,23.91,1
1784879857.9382725,2382796306,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.823,23.7,1
1784879857.9864874,2382848664,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.823,23.7,1
1784879858.0358543,2382896542,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.943,23.68,1
1784879858.087944,2382949010,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.943,23.68,1
1784879858.1370754,2382996873,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.911,23.37,1
1784879858.1865034,2383046294,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.911,23.37,1
1784879858.2358346,2383095752,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.822,23.37,1
1784879858.2864943,2383148178,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.822,23.37,1
1784879858.336101,2383196092,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.764,23.33,1
1784879858.3864808,2383248456,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.764,23.33,1
1784879858.4359436,2383296379,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.799,23.24,1
1784879858.4845166,2383345802,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.799,23.24,1
1784879858.5370708,2383395265,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.797,23.29,1
1784879858.5845008,2383444636,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.797,23.29,1
1784879858.6367621,2383497056,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.943,23.63,1
1784879858.6864753,2383547968,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.943,23.63,1
1784879858.736084,2383595892,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.801,23.32,1
1784879858.786462,2383648302,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.801,23.32,1
1784879858.8361712,2383694773,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.867,23.27,1
1784879858.885572,2383747196,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.867,23.27,1
1784879858.9406617,2383798056,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.759,23.19,1
