t_epoch,t_fc_us,phase,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,voltage_v,current_a,sweep_idx
1784879072.9438078,1597797096,A1850_B1850,1850,1850,0.85,0.85,1000,1000,1000,1000,0,0,0,0,11.652,0.0,1
1784879072.9898646,1597845020,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.652,0.0,1
1784879073.041524,1597897435,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.605,0.89,1
1784879073.0901983,1597945398,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.605,0.89,1
1784879073.1408224,1597994773,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.45,9.11,1
1784879073.1902282,1598047185,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.45,9.11,1
1784879073.243428,1598098102,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.231,12.63,1
1784879073.2892082,1598146021,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.231,12.63,1
1784879073.3417842,1598195442,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.992,35.14,1
1784879073.3911817,1598247856,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,10.992,35.14,1
1784879073.4406393,1598295770,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.138,28.6,1
1784879073.4911706,1598348182,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.138,28.6,1
1784879073.5407565,1598396103,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.118,27.04,1
1784879073.5902119,1598445525,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.118,27.04,1
1784879073.6404777,1598496438,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.033,26.13,1
1784879073.689167,1598545855,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.033,26.13,1
1784879073.7417336,1598596822,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.061,25.61,1
1784879073.7911973,1598646191,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.061,25.61,1
1784879073.8414197,1598695613,A1850_B1850,1850,1850,0.85,0.85,1850,1850,1000,1000,0,0,0,0,11.036,25.08,1
