# selected servo A
#META fw=tvc_char 2.1 test=B axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 buffered=1
#META imu_alive=1 imu_pass=0 imu_rate_hz=1907 g_mag=1.0454
#META gyro_bias_dps=2.3306,1.3877,-1.7717 gyro_noise_dps=0.1920,0.1828,0.1872 acc_noise_g=0.00390,0.00427,0.00414
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META log_hz=1000 pre_ms=200 post_ms=2000 n=2200 arm_ms=1800 center_us=1520 half_travel_us=150
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,833000,post,0,0,1527,1520,-440,-1032,-16952,43,23,-28,0
S,834000,post,0,0,1527,1520,-424,-976,-17056,39,22,-26,0
S,835000,post,0,0,1527,1520,-408,-928,-17056,40,24,-31,0
S,836000,post,0,0,1527,1520,-408,-992,-17056,40,25,-26,0
S,837000,post,0,0,1527,1520,-328,-952,-17112,36,23,-26,0
S,838000,post,0,0,1527,1520,-296,-848,-17184,33,26,-29,0
S,839000,post,0,0,1527,1520,-512,-1008,-17104,34,23,-32,0
S,840000,post,0,0,1527,1520,-328,-920,-17232,38,21,-28,0
S,841000,post,0,0,1527,1520,-464,-984,-17104,36,22,-32,0
S,842000,post,0,0,1527,1520,-408,-912,-17136,39,19,-34,0
S,843000,post,0,0,1527,1520,-424,-936,-17216,37,22,-34,0
S,844000,post,0,0,1527,1520,-336,-1016,-17168,41,26,-27,0
S,845000,post,0,0,1527,1520,-304,-992,-17104,42,22,-26,0
S,846001,post,0,0,1527,1520,-360,-808,-17184,42,20,-25,0
S,847000,post,0,0,1527,1520,-392,-1008,-17160,37,22,-32,0
S,848000,post,0,0,1527,1520,-336,-984,-17040,37,25,-27,0
S,849000,post,0,0,1527,1520,-272,-936,-17096,40,20,-32,0
S,850000,post,0,0,1527,1520,-256,-928,-17104,40,19,-26,0
S,851000,post,0,0,1527,1520,-384,-880,-17016,38,19,-33,0
S,852000,post,0,0,1527,1520,-408,-896,-17056,37,24,-31,0
S,853000,post,0,0,1527,1520,-392,-920,-17096,34,18,-24,0
S,854000,post,0,0,1527,1520,-336,-1016,-17112,38,20,-28,0
S,855000,post,0,0,1527,1520,-464,-888,-17104,39,27,-29,0
S,856000,post,0,0,1527,1520,-400,-944,-17056,41,24,-29,0
S,857000,post,0,0,1527,1520,-424,-976,-17160,42,20,-32,0
S,858000,post,0,0,1527,1520,-384,-840,-17128,40,21,-27,0
S,859000,post,0,0,1527,1520,-496,-1056,-16992,34,22,-22,0
S,860000,post,0,0,1527,1520,-416,-1088,-17224,34,26,-30,0
S,861000,post,0,0,1527,1520,-416,-944,-16968,36,20,-29,0
S,862000,post,0,0,1527,1520,-512,-912,-17064,38,26,-27,0
S,863000,post,0,0,1527,1520,-464,-872,-17032,32,24,-35,0
S,864000,post,0,0,1527,1520,-320,-920,-17064,30,27,-38,0
S,865000,post,0,0,1527,1520,-432,-1008,-17056,36,18,-32,0
S,866000,post,0,0,1527,1520,-496,-888,-17112,36,19,-28,0
S,867001,post,0,0,1527,1520,-432,-904,-17136,42,21,-31,0
S,868001,post,0,0,1527,1520,-488,-1016,-17112,40,25,-31,0
S,869000,post,0,0,1527,1520,-264,-992,-17112,37,21,-24,0
S,870000,post,0,0,1527,1520,-400,-888,-17048,41,27,-29,0
S,871000,post,0,0,1527,1520,-440,-792,-17120,40,25,-33,0
S,872001,post,0,0,1527,1520,-448,-896,-17176,40,25,-33,0
S,873000,post,0,0,1527,1520,-288,-928,-16976,40,24,-25,0
S,874000,post,0,0,1527,1520,-400,-928,-17040,40,22,-31,0
S,875000,post,0,0,1527,1520,-336,-832,-17136,35,23,-28,0
S,876000,post,0,0,1527,1520,-352,-1032,-17024,42,28,-23,0
S,877000,post,0,0,1527,1520,-384,-968,-17192,38,20,-28,0
S,878000,post,0,0,1527,1520,-296,-912,-17248,34,21,-31,0
S,879000,post,0,0,1527,1520,-376,-1000,-17144,34,26,-29,0
S,880001,post,0,0,1527,1520,-432,-1000,-17176,38,22,-35,0
S,881000,post,0,0,1527,1520,-472,-944,-17104,41,29,-32,0
S,882000,post,0,0,1527,1520,-360,-984,-16928,42,22,-28,0
S,883000,post,0,0,1527,1520,-352,-960,-16992,35,21,-29,0
S,884000,post,0,0,1527,1520,-352,-1048,-17128,37,28,-26,0
S,885000,post,0,0,1527,1520,-392,-952,-17032,38,23,-28,0
S,886000,post,0,0,1527,1520,-384,-984,-17056,37,24,-29,0
S,887000,post,0,0,1527,1520,-512,-1000,-17112,43,22,-28,0
S,888000,post,0,0,1527,1520,-424,-1032,-17088,38,21,-28,0
S,889000,post,0,0,1527,1520,-296,-968,-17112,34,26,-30,0
S,890000,post,0,0,1527,1520,-208,-912,-17136,43,22,-30,0
S,891000,post,0,0,1527,1520,-464,-912,-17144,39,24,-28,0
S,892001,post,0,0,1527,1520,-368,-992,-17056,42,23,-25,0
S,893000,post,0,0,1527,1520,-432,-1008,-17120,39,17,-30,0
S,894000,post,0,0,1527,1520,-424,-920,-17064,38,25,-30,0
S,895001,post,0,0,1527,1520,-496,-920,-17136,39,23,-31,0
S,896000,post,0,0,1527,1520,-344,-1000,-17168,39,23,-27,0
S,897000,post,0,0,1527,1520,-392,-904,-17104,43,23,-27,0
S,898000,post,0,0,1527,1520,-448,-928,-17216,39,27,-28,0
S,899000,post,0,0,1527,1520,-272,-904,-17056,41,32,-30,0
S,900000,post,0,0,1527,1520,-408,-1000,-17024,41,26,-28,0
S,901001,post,0,0,1527,1520,-384,-952,-17144,40,21,-26,0
S,902000,post,0,0,1527,1520,-208,-928,-17136,38,26,-28,0
S,903000,post,0,0,1527,1520,-336,-944,-17144,37,25,-31,0
S,904000,post,0,0,1527,1520,-360,-928,-17192,43,23,-28,0
S,905000,post,0,0,1527,1520,-528,-864,-17176,41,32,-32,0
S,906000,post,0,0,1527,1520,-304,-984,-17000,39,18,-25,0
S,907000,post,0,0,1527,1520,-384,-904,-17120,39,17,-26,0
S,908000,post,0,0,1527,1520,-440,-1096,-17112,39,20,-32,0
S,909000,post,0,0,1527,1520,-512,-984,-17088,41,22,-30,0
S,910000,post,0,0,1527,1520,-456,-952,-17120,43,22,-23,0
S,911000,post,0,0,1527,1520,-400,-1000,-17176,42,26,-31,0
S,912000,post,0,0,1527,1520,-368,-920,-17064,35,25,-31,0
S,913000,post,0,0,1527,1520,-472,-992,-17112,38,24,-31,0
S,914001,post,0,0,1527,1520,-336,-1056,-17032,37,23,-32,0
S,915000,post,0,0,1527,1520,-448,-968,-17088,37,29,-30,0
S,916000,post,0,0,1527,1520,-440,-968,-17096,39,25,-31,0
S,917000,post,0,0,1527,1520,-376,-984,-17120,40,18,-26,0
S,918000,post,0,0,1527,1520,-280,-792,-17136,39,20,-29,0
S,919000,post,0,0,1527,1520,-520,-976,-17144,39,31,-27,0
S,920000,post,0,0,1527,1520,-448,-904,-17144,42,27,-31,0
S,921000,post,0,0,1527,1520,-472,-888,-17192,38,19,-31,0
S,922000,post,0,0,1527,1520,-320,-872,-17216,41,17,-33,0
S,923000,post,0,0,1527,1520,-336,-800,-17136,42,22,-33,0
S,924000,post,0,0,1527,1520,-392,-904,-17224,39,13,-23,0
S,925000,post,0,0,1527,1520,-368,-952,-16952,35,15,-27,0
S,926000,post,0,0,1527,1520,-384,-872,-17064,37,26,-29,0
S,927000,post,0,0,1527,1520,-496,-928,-17208,43,28,-33,0
S,928000,post,0,0,1527,1520,-448,-1016,-17144,39,26,-29,0
S,929000,post,0,0,1527,1520,-400,-984,-17184,35,29,-31,0
S,930000,post,0,0,1527,1520,-376,-944,-17072,41,25,-28,0
S,931000,post,0,0,1527,1520,-344,-872,-17280,38,21,-29,0
S,932000,post,0,0,1527,1520,-280,-920,-17120,36,20,-32,0
S,933000,post,0,0,1527,1520,-296,-960,-17120,38,25,-29,0
S,934000,post,0,0,1527,1520,-392,-1064,-16968,35,28,-32,0
S,935000,post,0,0,1527,1520,-320,-872,-17080,37,19,-34,0
S,936000,post,0,0,1527,1520,-448,-960,-17104,34,21,-28,0
S,937000,post,0,0,1527,1520,-368,-984,-17176,39,26,-28,0
S,938000,post,0,0,1527,1520,-440,-1048,-17080,34,24,-26,0
S,939000,post,0,0,1527,1520,-312,-992,-17128,41,20,-31,0
S,940001,post,0,0,1527,1520,-336,-1000,-17104,42,17,-29,0
S,941000,post,0,0,1527,1520,-352,-1048,-17080,36,22,-27,0
S,942000,post,0,0,1527,1520,-400,-1016,-17104,35,24,-30,0
S,943000,post,0,0,1527,1520,-328,-1048,-17112,45,24,-27,0
S,944000,post,0,0,1527,1520,-448,-1016,-17088,36,24,-32,0
S,945000,post,0,0,1527,1520,-392,-1056,-17152,36,24,-35,0
S,946000,post,0,0,1527,1520,-448,-928,-17120,38,23,-29,0
S,947001,post,0,0,1527,1520,-296,-888,-17088,44,21,-32,0
S,948000,post,0,0,1527,1520,-288,-936,-17136,39,19,-31,0
S,949000,post,0,0,1527,1520,-304,-1008,-17040,37,22,-34,0
S,950001,post,0,0,1527,1520,-504,-968,-17024,40,21,-24,0
S,951000,post,0,0,1527,1520,-344,-912,-17096,36,25,-29,0
S,952000,post,0,0,1527,1520,-368,-864,-17072,34,23,-28,0
S,953000,post,0,0,1527,1520,-312,-888,-17224,35,23,-33,0
S,954000,post,0,0,1527,1520,-400,-896,-17128,42,22,-28,0
S,955000,post,0,0,1527,1520,-400,-888,-17016,34,24,-25,0
S,956000,post,0,0,1527,1520,-376,-944,-17080,39,20,-24,0
S,957000,post,0,0,1527,1520,-472,-880,-17096,40,25,-27,0
S,958000,post,0,0,1527,1520,-392,-952,-17120,38,27,-30,0
S,959000,post,0,0,1527,1520,-520,-960,-17104,37,27,-32,0
S,960000,post,0,0,1527,1520,-424,-1016,-17128,36,27,-29,0
S,961000,post,0,0,1527,1520,-272,-968,-17064,36,24,-31,0
S,962001,post,0,0,1527,1520,-248,-912,-16976,39,22,-23,0
S,963000,post,0,0,1527,1520,-472,-856,-17056,34,24,-28,0
S,964000,post,0,0,1527,1520,-440,-944,-17032,37,28,-33,0
S,965000,post,0,0,1527,1520,-440,-896,-17192,33,26,-34,0
S,966000,post,0,0,1527,1520,-304,-944,-17104,36,21,-27,0
S,967000,post,0,0,1527,1520,-440,-1048,-17184,39,18,-30,0
S,968000,post,0,0,1527,1520,-408,-920,-17272,40,20,-30,0
S,969001,post,0,0,1527,1520,-288,-976,-17176,40,25,-28,0
S,970000,post,0,0,1527,1520,-336,-1048,-16968,38,26,-28,0
S,971000,post,0,0,1527,1520,-384,-856,-17024,35,24,-27,0
S,972000,post,0,0,1527,1520,-416,-872,-16992,34,20,-21,0
S,973000,post,0,0,1527,1520,-472,-856,-17160,37,22,-33,0
S,974000,post,0,0,1527,1520,-392,-1024,-17088,37,23,-30,0
S,975000,post,0,0,1527,1520,-576,-1000,-17128,42,24,-29,0
S,976000,post,0,0,1527,1520,-232,-952,-16960,37,20,-28,0
S,977000,post,0,0,1527,1520,-304,-1016,-17120,36,23,-31,0
S,978000,post,0,0,1527,1520,-392,-920,-17016,37,25,-31,0
S,979000,post,0,0,1527,1520,-312,-848,-17208,40,25,-24,0
S,980000,post,0,0,1527,1520,-376,-920,-17152,42,24,-29,0
S,981000,post,0,0,1527,1520,-496,-1072,-17040,39,21,-27,0
S,982000,post,0,0,1527,1520,-448,-888,-17104,39,21,-27,0
S,983000,post,0,0,1527,1520,-256,-992,-17152,41,19,-25,0
S,984000,post,0,0,1527,1520,-512,-960,-17024,36,18,-32,0
S,985000,post,0,0,1527,1520,-376,-792,-17088,38,24,-26,0
S,986000,post,0,0,1527,1520,-288,-976,-16920,41,23,-32,0
S,987000,post,0,0,1527,1520,-376,-808,-17176,39,16,-25,0
S,988000,post,0,0,1527,1520,-392,-888,-17216,41,18,-25,0
S,989000,post,0,0,1527,1520,-496,-832,-17016,38,19,-31,0
S,990000,post,0,0,1527,1520,-320,-968,-17112,33,20,-35,0
S,991001,post,0,0,1527,1520,-264,-832,-17120,39,25,-31,0
S,992000,post,0,0,1527,1520,-472,-856,-17056,37,21,-28,0
S,993000,post,0,0,1527,1520,-272,-936,-17032,35,21,-32,0
S,994000,post,0,0,1527,1520,-400,-1064,-17144,38,18,-29,0
S,995000,post,0,0,1527,1520,-360,-896,-17080,38,25,-32,0
S,996000,post,0,0,1527,1520,-456,-936,-17048,37,28,-31,0
S,997000,post,0,0,1527,1520,-416,-960,-17160,37,27,-30,0
S,998001,post,0,0,1527,1520,-384,-976,-17096,38,29,-31,0
S,999000,post,0,0,1527,1520,-376,-936,-17152,39,23,-28,0
S,1000000,post,0,0,1527,1520,-368,-792,-17048,37,20,-32,0
S,1001000,post,0,0,1527,1520,-368,-1000,-17096,42,20,-37,0
S,1002000,post,0,0,1527,1520,-376,-872,-17152,42,23,-28,0
S,1003000,post,0,0,1527,1520,-384,-920,-17016,45,26,-29,0
S,1004000,post,0,0,1527,1520,-304,-1000,-17000,40,20,-26,0
S,1005000,post,0,0,1527,1520,-400,-888,-17152,40,24,-24,0
S,1006000,post,0,0,1527,1520,-248,-1032,-17048,39,27,-32,0
S,1007000,post,0,0,1527,1520,-248,-792,-17112,41,23,-32,0
S,1008001,post,0,0,1527,1520,-432,-864,-17080,38,25,-30,0
S,1009000,post,0,0,1527,1520,-392,-952,-17096,36,22,-33,0
S,1010000,post,0,0,1527,1520,-376,-904,-17144,36,25,-33,0
S,1011000,post,0,0,1527,1520,-408,-888,-17168,41,22,-32,0
S,1012000,post,0,0,1527,1520,-392,-976,-17112,36,23,-36,0
S,1013000,post,0,0,1527,1520,-320,-992,-17048,35,22,-33,0
S,1014000,post,0,0,1527,1520,-448,-952,-17144,38,23,-27,0
S,1015000,post,0,0,1527,1520,-480,-888,-17104,37,28,-32,0
S,1016001,post,0,0,1527,1520,-408,-1032,-17272,37,27,-33,0
S,1017000,post,0,0,1527,1520,-344,-968,-17048,38,21,-32,0
S,1018000,post,0,0,1527,1520,-408,-920,-17256,38,23,-33,0
S,1019000,post,0,0,1527,1520,-392,-880,-17120,38,26,-30,0
S,1020000,post,0,0,1527,1520,-416,-1024,-16960,37,25,-24,0
S,1021000,post,0,0,1527,1520,-520,-872,-17080,36,22,-29,0
S,1022000,post,0,0,1527,1520,-456,-896,-16992,39,23,-30,0
S,1023001,post,0,0,1527,1520,-344,-944,-17200,41,20,-33,0
S,1024000,post,0,0,1527,1520,-320,-992,-17040,45,26,-29,0
S,1025000,post,0,0,1527,1520,-272,-976,-17160,40,21,-29,0
S,1026000,post,0,0,1527,1520,-440,-848,-17096,36,21,-30,0
S,1027000,post,0,0,1527,1520,-360,-944,-17008,33,18,-27,0
S,1028000,post,0,0,1527,1520,-416,-960,-17072,40,27,-28,0
S,1029000,post,0,0,1527,1520,-440,-968,-17128,34,27,-26,0
S,1030000,post,0,0,1527,1520,-472,-912,-17120,31,26,-23,0
S,1031000,post,0,0,1527,1520,-416,-912,-17136,35,27,-26,0
S,1032000,post,0,0,1527,1520,-352,-1024,-17144,38,25,-30,0
S,1033000,post,0,0,1527,1520,-288,-896,-17024,36,21,-26,0
S,1034000,post,0,0,1527,1520,-440,-920,-17072,34,24,-28,0
S,1035000,post,0,0,1527,1520,-272,-864,-17064,40,25,-28,0
S,1036000,post,0,0,1527,1520,-320,-1056,-17032,38,31,-27,0
S,1037000,post,0,0,1527,1520,-312,-888,-17024,41,24,-27,0
S,1038000,post,0,0,1527,1520,-400,-848,-17136,40,19,-27,0
S,1039000,post,0,0,1527,1520,-320,-960,-17088,34,19,-29,0
S,1040000,post,0,0,1527,1520,-504,-912,-17088,40,20,-32,0
S,1041000,post,0,0,1527,1520,-520,-944,-17112,36,21,-29,0
S,1042000,post,0,0,1527,1520,-424,-1080,-17104,38,18,-30,0
S,1043000,post,0,0,1527,1520,-344,-992,-17056,43,23,-31,0
S,1044000,post,0,0,1527,1520,-392,-968,-16992,37,21,-33,0
S,1045000,post,0,0,1527,1520,-288,-928,-16992,43,21,-30,0
S,1046000,post,0,0,1527,1520,-416,-984,-17032,36,26,-32,0
S,1047000,post,0,0,1527,1520,-368,-952,-17048,38,24,-29,0
S,1048000,post,0,0,1527,1520,-368,-928,-17160,37,20,-31,0
S,1049000,post,0,0,1527,1520,-440,-1048,-17152,36,17,-27,0
S,1050000,post,0,0,1527,1520,-344,-960,-17168,35,23,-31,0
S,1051000,post,0,0,1527,1520,-416,-1016,-17200,42,24,-33,0
S,1052000,post,0,0,1527,1520,-248,-904,-17160,40,23,-32,0
S,1053000,post,0,0,1527,1520,-264,-952,-17056,41,23,-29,0
S,1054000,post,0,0,1527,1520,-504,-912,-17112,36,20,-33,0
S,1055000,post,0,0,1527,1520,-416,-1000,-17112,36,24,-25,0
S,1056000,post,0,0,1527,1520,-392,-952,-17120,42,24,-26,0
S,1057000,post,0,0,1527,1520,-480,-872,-17048,39,26,-30,0
S,1058000,post,0,0,1527,1520,-480,-848,-17064,36,21,-27,0
S,1059000,post,0,0,1527,1520,-472,-888,-17152,39,25,-27,0
S,1060000,post,0,0,1527,1520,-488,-888,-17024,38,28,-29,0
S,1061000,post,0,0,1527,1520,-440,-816,-17016,41,23,-30,0
S,1062000,post,0,0,1527,1520,-408,-784,-16984,43,24,-30,0
S,1063000,post,0,0,1527,1520,-376,-864,-17048,40,23,-21,0
S,1064001,post,0,0,1527,1520,-168,-1040,-17136,34,25,-31,0
S,1065000,post,0,0,1527,1520,-440,-904,-17160,42,30,-29,0
S,1066000,post,0,0,1527,1520,-392,-912,-17096,41,27,-30,0
S,1067000,post,0,0,1527,1520,-288,-1064,-17104,38,23,-30,0
S,1068000,post,0,0,1527,1520,-392,-920,-17048,40,27,-33,0
S,1069000,post,0,0,1527,1520,-416,-1040,-17160,38,26,-30,0
S,1070000,post,0,0,1527,1520,-392,-1080,-17216,42,24,-28,0
S,1071000,post,0,0,1527,1520,-328,-936,-17128,41,26,-28,0
S,1072000,post,0,0,1527,1520,-456,-960,-17176,36,26,-28,0
S,1073000,post,0,0,1527,1520,-424,-904,-17208,38,24,-31,0
S,1074000,post,0,0,1527,1520,-584,-944,-17072,43,23,-29,0
S,1075000,post,0,0,1527,1520,-352,-936,-17032,45,23,-29,0
S,1076000,post,0,0,1527,1520,-280,-880,-17056,35,25,-32,0
S,1077000,post,0,0,1527,1520,-288,-960,-16976,40,25,-32,0
S,1078000,post,0,0,1527,1520,-344,-888,-17088,41,22,-32,0
S,1079000,post,0,0,1527,1520,-336,-848,-16992,36,24,-31,0
S,1080000,post,0,0,1527,1520,-416,-896,-17112,37,26,-26,0
S,1081000,post,0,0,1527,1520,-400,-960,-17128,45,26,-29,0
S,1082000,post,0,0,1527,1520,-448,-904,-17040,39,20,-31,0
S,1083000,post,0,0,1527,1520,-376,-944,-16920,39,26,-25,0
S,1084000,post,0,0,1527,1520,-368,-720,-17128,38,24,-29,0
S,1085000,post,0,0,1527,1520,-368,-952,-17120,39,21,-27,0
S,1086000,post,0,0,1527,1520,-384,-1016,-17184,40,24,-24,0
S,1087000,post,0,0,1527,1520,-304,-904,-17224,40,21,-29,0
S,1088000,post,0,0,1527,1520,-368,-928,-17072,39,24,-30,0
S,1089000,post,0,0,1527,1520,-432,-800,-17088,40,20,-28,0
S,1090000,post,0,0,1527,1520,-424,-920,-17128,39,22,-29,0
S,1091000,post,0,0,1527,1520,-328,-864,-17184,39,19,-29,0
S,1092001,post,0,0,1527,1520,-344,-1016,-17056,36,22,-30,0
S,1093000,post,0,0,1527,1520,-312,-920,-17104,37,25,-31,0
S,1094000,post,0,0,1527,1520,-368,-968,-17120,40,21,-30,0
S,1095000,post,0,0,1527,1520,-424,-960,-17128,38,24,-27,0
S,1096000,post,0,0,1527,1520,-312,-928,-17104,37,25,-23,0
S,1097000,post,0,0,1527,1520,-280,-984,-17176,41,23,-28,0
S,1098000,post,0,0,1527,1520,-336,-968,-17024,41,18,-30,0
S,1099001,post,0,0,1527,1520,-384,-888,-17120,37,23,-35,0
S,1100000,post,0,0,1527,1520,-248,-944,-17032,38,19,-36,0
S,1101000,post,0,0,1527,1520,-408,-936,-17152,37,26,-30,0
S,1102000,post,0,0,1527,1520,-312,-1008,-16936,38,20,-27,0
S,1103000,post,0,0,1527,1520,-504,-1040,-17168,41,21,-30,0
S,1104000,post,0,0,1527,1520,-320,-928,-17152,39,20,-32,0
S,1105000,post,0,0,1527,1520,-400,-936,-17160,42,20,-26,0
S,1106000,post,0,0,1527,1520,-288,-888,-17016,38,20,-31,0
S,1107000,post,0,0,1527,1520,-456,-872,-17152,42,23,-27,0
S,1108001,post,0,0,1527,1520,-368,-984,-17088,37,22,-28,0
S,1109000,post,0,0,1527,1520,-416,-944,-17136,41,21,-26,0
S,1110000,post,0,0,1527,1520,-360,-888,-17200,38,18,-29,0
S,1111000,post,0,0,1527,1520,-392,-1008,-17128,41,20,-23,0
S,1112000,post,0,0,1527,1520,-368,-1048,-17112,40,19,-25,0
S,1113000,post,0,0,1527,1520,-368,-1056,-17088,37,25,-26,0
S,1114000,post,0,0,1527,1520,-440,-1032,-17096,39,25,-26,0
S,1115001,post,0,0,1527,1520,-360,-1000,-17088,35,22,-33,0
S,1116000,post,0,0,1527,1520,-376,-952,-17112,34,30,-30,0
S,1117001,post,0,0,1527,1520,-232,-928,-17056,32,22,-31,0
S,1118000,post,0,0,1527,1520,-360,-1048,-17240,35,24,-31,0
S,1119000,post,0,0,1527,1520,-288,-1008,-17064,38,20,-32,0
S,1120000,post,0,0,1527,1520,-336,-920,-17096,30,26,-26,0
S,1121000,post,0,0,1527,1520,-408,-1024,-17120,35,23,-26,0
S,1122000,post,0,0,1527,1520,-368,-928,-17016,38,25,-29,0
S,1123000,post,0,0,1527,1520,-232,-1000,-17024,37,22,-31,0
S,1124000,post,0,0,1527,1520,-392,-1000,-17128,39,20,-33,0
S,1125000,post,0,0,1527,1520,-328,-960,-17088,36,23,-30,0
S,1126000,post,0,0,1527,1520,-408,-984,-17096,37,24,-32,0
S,1127000,post,0,0,1527,1520,-288,-904,-17040,43,21,-29,0
S,1128000,post,0,0,1527,1520,-312,-864,-17024,37,23,-28,0
S,1129000,post,0,0,1527,1520,-352,-808,-17112,41,17,-28,0
S,1130000,post,0,0,1527,1520,-432,-1024,-17112,36,23,-26,0
S,1131000,post,0,0,1527,1520,-328,-936,-17024,34,25,-31,0
S,1132001,post,0,0,1527,1520,-376,-800,-17008,40,26,-30,0
S,1133000,post,0,0,1527,1520,-464,-760,-17112,40,21,-33,0
S,1134000,post,0,0,1527,1520,-288,-1000,-17016,38,21,-33,0
S,1135000,post,0,0,1527,1520,-464,-856,-17088,37,22,-30,0
S,1136000,post,0,0,1527,1520,-240,-968,-17072,36,22,-32,0
S,1137001,post,0,0,1527,1520,-288,-968,-17040,40,18,-25,0
S,1138000,post,0,0,1527,1520,-336,-976,-17128,43,21,-36,0
S,1139001,post,0,0,1527,1520,-304,-1000,-17072,38,25,-29,0
S,1140000,post,0,0,1527,1520,-472,-912,-17200,41,19,-27,0
S,1141000,post,0,0,1527,1520,-456,-936,-16968,40,19,-31,0
S,1142000,post,0,0,1527,1520,-416,-952,-17088,37,21,-27,0
S,1143000,post,0,0,1527,1520,-432,-1056,-17144,44,19,-34,0
S,1144000,post,0,0,1527,1520,-280,-1080,-17048,44,21,-30,0
S,1145000,post,0,0,1527,1520,-328,-1040,-17072,43,20,-29,0
S,1146000,post,0,0,1527,1520,-464,-984,-17072,38,21,-27,0
S,1147000,post,0,0,1527,1520,-408,-920,-17184,40,20,-27,0
S,1148000,post,0,0,1527,1520,-440,-952,-17064,39,19,-30,0
S,1149000,post,0,0,1527,1520,-376,-968,-17208,37,21,-27,0
S,1150000,post,0,0,1527,1520,-336,-856,-17248,41,23,-36,0
S,1151001,post,0,0,1527,1520,-304,-1008,-17040,41,25,-36,0
S,1152000,post,0,0,1527,1520,-408,-968,-17144,40,23,-33,0
S,1153000,post,0,0,1527,1520,-352,-792,-17048,36,19,-31,0
S,1154000,post,0,0,1527,1520,-384,-888,-17112,38,26,-27,0
S,1155000,post,0,0,1527,1520,-480,-848,-17040,36,23,-34,0
S,1156000,post,0,0,1527,1520,-496,-936,-17152,37,23,-26,0
S,1157000,post,0,0,1527,1520,-440,-896,-17192,40,19,-28,0
S,1158000,post,0,0,1527,1520,-376,-952,-17080,45,25,-25,0
S,1159000,post,0,0,1527,1520,-296,-992,-17224,42,23,-27,0
S,1160000,post,0,0,1527,1520,-392,-1160,-17072,38,24,-27,0
S,1161000,post,0,0,1527,1520,-464,-960,-17032,37,23,-26,0
S,1162000,post,0,0,1527,1520,-376,-1008,-17040,33,23,-23,0
S,1163000,post,0,0,1527,1520,-368,-984,-17088,41,19,-28,0
S,1164000,post,0,0,1527,1520,-416,-1080,-17080,41,22,-30,0
S,1165000,post,0,0,1527,1520,-368,-912,-17120,44,20,-27,0
S,1166000,post,0,0,1527,1520,-336,-872,-17024,36,29,-28,0
S,1167000,post,0,0,1527,1520,-240,-920,-17200,35,29,-33,0
S,1168000,post,0,0,1527,1520,-296,-1056,-17072,35,21,-28,0
S,1169000,post,0,0,1527,1520,-288,-944,-17064,37,20,-29,0
S,1170000,post,0,0,1527,1520,-360,-1032,-17008,38,22,-30,0
S,1171000,post,0,0,1527,1520,-264,-960,-16944,35,19,-28,0
S,1172001,post,0,0,1527,1520,-432,-872,-17168,41,22,-34,0
S,1173000,post,0,0,1527,1520,-416,-920,-17144,39,23,-32,0
S,1174000,post,0,0,1527,1520,-512,-1008,-17064,40,30,-24,0
S,1175000,post,0,0,1527,1520,-288,-1072,-17232,37,28,-25,0
S,1176000,post,0,0,1527,1520,-336,-912,-17144,42,26,-31,0
S,1177000,post,0,0,1527,1520,-544,-984,-17064,44,24,-32,0
S,1178000,post,0,0,1527,1520,-448,-848,-17184,42,24,-26,0
S,1179000,post,0,0,1527,1520,-368,-824,-17136,40,25,-22,0
S,1180000,post,0,0,1527,1520,-464,-960,-17056,38,24,-30,0
S,1181000,post,0,0,1527,1520,-376,-872,-17168,32,20,-31,0
S,1182000,post,0,0,1527,1520,-344,-896,-17192,39,25,-31,0
S,1183000,post,0,0,1527,1520,-376,-1096,-16992,39,23,-31,0
S,1184000,post,0,0,1527,1520,-320,-912,-17240,43,19,-33,0
S,1185000,post,0,0,1527,1520,-408,-896,-17120,36,22,-27,0
S,1186000,post,0,0,1527,1520,-400,-832,-17176,37,21,-30,0
S,1187000,post,0,0,1527,1520,-256,-912,-16968,39,24,-30,0
S,1188000,post,0,0,1527,1520,-424,-912,-17104,37,23,-28,0
S,1189000,post,0,0,1527,1520,-456,-960,-17120,35,21,-27,0
S,1190000,post,0,0,1527,1520,-408,-768,-17224,40,21,-34,0
S,1191000,post,0,0,1527,1520,-504,-920,-17016,36,20,-27,0
S,1192000,post,0,0,1527,1520,-424,-848,-17080,38,21,-26,0
S,1193000,post,0,0,1527,1520,-312,-896,-17064,37,20,-27,0
S,1194000,post,0,0,1527,1520,-456,-976,-17168,40,21,-26,0
S,1195000,post,0,0,1527,1520,-544,-1008,-17120,42,27,-27,0
S,1196000,post,0,0,1527,1520,-392,-984,-17152,40,21,-32,0
S,1197000,post,0,0,1527,1520,-248,-960,-17112,38,23,-25,0
S,1198000,post,0,0,1527,1520,-480,-976,-17096,40,25,-25,0
S,1199000,post,0,0,1527,1520,-488,-912,-17112,35,25,-26,0
