t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785436187.3009439,idle_pre,0,1000,1000,0.0,0.0,53902538,1000,1000,1000,1000,0,0,0,0
1785436187.3290403,idle_pre,0,1000,1000,0.0,0.0,53924970,1000,1000,1000,1000,0,0,0,0
1785436187.3404975,idle_pre,0,1000,1000,0.0,0.0,53944426,1000,1000,1000,1000,0,0,0,0
1785436187.3643818,idle_pre,0,1000,1000,0.0,0.0,53966936,1000,1000,1000,1000,0,0,0,0
1785436187.3840432,idle_pre,0,1000,1000,0.0,0.0,53984872,1000,1000,1000,1000,0,0,0,0
1785436187.4025588,idle_pre,0,1000,1000,0.0,0.0,54004323,1000,1000,1000,1000,0,0,0,0
1785436187.426306,idle_pre,0,1000,1000,0.0,0.0,54026789,1000,1000,1000,1000,0,0,0,0
1785436187.440542,idle_pre,0,1000,1000,0.0,0.0,54044755,1000,1000,1000,1000,0,0,0,0
1785436187.460246,idle_pre,0,1000,1000,0.0,0.0,54064217,1000,1000,1000,1000,0,0,0,0
1785436187.4805489,idle_pre,0,1000,1000,0.0,0.0,54082184,1000,1000,1000,1000,0,0,0,0
1785436187.5027978,idle_pre,0,1000,1000,0.0,0.0,54104645,1000,1000,1000,1000,0,0,0,0
1785436187.525568,idle_pre,0,1000,1000,0.0,0.0,54124113,1000,1000,1000,1000,0,0,0,0
1785436187.5415819,idle_pre,0,1000,1000,0.0,0.0,54145111,1000,1000,1000,1000,0,0,0,0
1785436187.5600731,idle_pre,0,1000,1000,0.0,0.0,54160088,1000,1000,1000,1000,0,0,0,0
1785436187.5805035,idle_pre,0,1000,1000,0.0,0.0,54184000,1000,1000,1000,1000,0,0,0,0
1785436187.604854,idle_pre,0,1000,1000,0.0,0.0,54206463,1000,1000,1000,1000,0,0,0,0
1785436187.625786,idle_pre,0,1000,1000,0.0,0.0,54223011,1000,1000,1000,1000,0,0,0,0
1785436187.6415467,idle_pre,0,1000,1000,0.0,0.0,54245385,1000,1000,1000,1000,0,0,0,0
1785436187.6648226,idle_pre,0,1000,1000,0.0,0.0,54266355,1000,1000,1000,1000,0,0,0,0
1785436187.680614,idle_pre,0,1000,1000,0.0,0.0,54282824,1000,1000,1000,1000,0,0,0,0
1785436187.701529,idle_pre,0,1000,1000,0.0,0.0,54303820,1000,1000,1000,1000,0,0,0,0
1785436187.7263472,idle_pre,0,1000,1000,0.0,0.0,54326252,1000,1000,1000,1000,0,0,0,0
1785436187.7412233,idle_pre,0,1000,1000,0.0,0.0,54344215,1000,1000,1000,1000,0,0,0,0
1785436187.7615492,idle_pre,0,1000,1000,0.0,0.0,54363722,1000,1000,1000,1000,0,0,0,0
1785436187.7841752,idle_pre,0,1000,1000,0.0,0.0,54386137,1000,1000,1000,1000,0,0,0,0
1785436187.8005326,idle_pre,0,1000,1000,0.0,0.0,54404106,1000,1000,1000,1000,0,0,0,0
1785436187.8275785,idle_pre,0,1000,1000,0.0,0.0,54426570,1000,1000,1000,1000,0,0,0,0
1785436187.8441997,idle_pre,0,1000,1000,0.0,0.0,54446036,1000,1000,1000,1000,0,0,0,0
1785436187.8605287,idle_pre,0,1000,1000,0.0,0.0,54464004,1000,1000,1000,1000,0,0,0,0
1785436187.881512,idle_pre,0,1000,1000,0.0,0.0,54483461,1000,1000,1000,1000,0,0,0,0
1785436187.9041743,idle_pre,0,1000,1000,0.0,0.0,54505923,1000,1000,1000,1000,0,0,0,0
1785436187.9261966,idle_pre,0,1000,1000,0.0,0.0,54523905,1000,1000,1000,1000,0,0,0,0
1785436187.9443102,idle_pre,0,1000,1000,0.0,0.0,54546346,1000,1000,1000,1000,0,0,0,0
1785436187.9615295,idle_pre,0,1000,1000,0.0,0.0,54562821,1000,1000,1000,1000,0,0,0,0
1785436187.9805164,idle_pre,0,1000,1000,0.0,0.0,54583785,1000,1000,1000,1000,0,0,0,0
1785436188.002686,idle_pre,0,1000,1000,0.0,0.0,54603248,1000,1000,1000,1000,0,0,0,0
1785436188.026345,idle_pre,0,1000,1000,0.0,0.0,54625711,1000,1000,1000,1000,0,0,0,0
1785436188.0405676,idle_pre,0,1000,1000,0.0,0.0,54643677,1000,1000,1000,1000,0,0,0,0
1785436188.0627477,idle_pre,0,1000,1000,0.0,0.0,54663140,1000,1000,1000,1000,0,0,0,0
1785436188.084244,idle_pre,0,1000,1000,0.0,0.0,54685606,1000,1000,1000,1000,0,0,0,0
1785436188.1006,idle_pre,0,1000,1000,0.0,0.0,54703572,1000,1000,1000,1000,0,0,0,0
1785436188.1266742,idle_pre,0,1000,1000,0.0,0.0,54726024,1000,1000,1000,1000,0,0,0,0
1785436188.1405199,idle_pre,0,1000,1000,0.0,0.0,54744041,1000,1000,1000,1000,0,0,0,0
1785436188.1616576,idle_pre,0,1000,1000,0.0,0.0,54763491,1000,1000,1000,1000,0,0,0,0
1785436188.1859028,idle_pre,0,1000,1000,0.0,0.0,54785915,1000,1000,1000,1000,0,0,0,0
1785436188.2011116,idle_pre,0,1000,1000,0.0,0.0,54803936,1000,1000,1000,1000,0,0,0,0
1785436188.2265444,idle_pre,0,1000,1000,0.0,0.0,54823360,1000,1000,1000,1000,0,0,0,0
1785436188.2442324,idle_pre,0,1000,1000,0.0,0.0,54845817,1000,1000,1000,1000,0,0,0,0
1785436188.2605507,idle_pre,0,1000,1000,0.0,0.0,54863823,1000,1000,1000,1000,0,0,0,0
1785436188.282587,idle_pre,0,1000,1000,0.0,0.0,54883243,1000,1000,1000,1000,0,0,0,0
1785436188.3042266,idle_pre,0,1000,1000,0.0,0.0,54905727,1000,1000,1000,1000,0,0,0,0
1785436188.3268511,idle_pre,0,1000,1000,0.0,0.0,54923724,1000,1000,1000,1000,0,0,0,0
1785436188.3442285,idle_pre,0,1000,1000,0.0,0.0,54946174,1000,1000,1000,1000,0,0,0,0
1785436188.360563,idle_pre,0,1000,1000,0.0,0.0,54964152,1000,1000,1000,1000,0,0,0,0
1785436188.3841968,idle_pre,0,1000,1000,0.0,0.0,54986562,1000,1000,1000,1000,0,0,0,0
1785436188.4005303,idle_pre,0,1000,1000,0.0,0.0,55003034,1000,1000,1000,1000,0,0,0,0
1785436188.424531,idle_pre,0,1000,1000,0.0,0.0,55025491,1000,1000,1000,1000,0,0,0,0
1785436188.4441946,idle_pre,0,1000,1000,0.0,0.0,55046454,1000,1000,1000,1000,0,0,0,0
1785436188.4605582,idle_pre,0,1000,1000,0.0,0.0,55062953,1000,1000,1000,1000,0,0,0,0
1785436188.4815702,idle_pre,0,1000,1000,0.0,0.0,55085379,1000,1000,1000,1000,0,0,0,0
1785436188.501563,idle_pre,0,1000,1000,0.0,0.0,55103394,1000,1000,1000,1000,0,0,0,0
1785436188.5255938,idle_pre,0,1000,1000,0.0,0.0,55122817,1000,1000,1000,1000,0,0,0,0
1785436188.5442212,idle_pre,0,1000,1000,0.0,0.0,55146773,1000,1000,1000,1000,0,0,0,0
1785436188.5615487,idle_pre,0,1000,1000,0.0,0.0,55163288,1000,1000,1000,1000,0,0,0,0
1785436188.5848808,idle_pre,0,1000,1000,0.0,0.0,55187199,1000,1000,1000,1000,0,0,0,0
1785436188.6005785,idle_pre,0,1000,1000,0.0,0.0,55202182,1000,1000,1000,1000,0,0,0,0
1785436188.6263838,idle_pre,0,1000,1000,0.0,0.0,55224632,1000,1000,1000,1000,0,0,0,0
1785436188.645205,idle_pre,0,1000,1000,0.0,0.0,55247088,1000,1000,1000,1000,0,0,0,0
1785436188.6638489,idle_pre,0,1000,1000,0.0,0.0,55265054,1000,1000,1000,1000,0,0,0,0
1785436188.6806223,idle_pre,0,1000,1000,0.0,0.0,55284528,1000,1000,1000,1000,0,0,0,0
1785436188.7025883,idle_pre,0,1000,1000,0.0,0.0,55303991,1000,1000,1000,1000,0,0,0,0
1785436188.7252388,idle_pre,0,1000,1000,0.0,0.0,55324957,1000,1000,1000,1000,0,0,0,0
1785436188.741549,idle_pre,0,1000,1000,0.0,0.0,55344418,1000,1000,1000,1000,0,0,0,0
1785436188.7642763,idle_pre,0,1000,1000,0.0,0.0,55366872,1000,1000,1000,1000,0,0,0,0
1785436188.7815645,idle_pre,0,1000,1000,0.0,0.0,55384848,1000,1000,1000,1000,0,0,0,0
