rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,79916,health,0,-1,none,1520,1520,-136,-600,-16960,34,21,-23,0,72,4
S,80920,health,0,-1,none,1520,1520,-128,-544,-17080,32,17,-25,0,73,8
S,81913,health,0,-1,none,1520,1520,-264,-512,-17016,32,23,-24,0,74,1
S,82919,health,0,-1,none,1520,1520,-200,-648,-17064,32,18,-28,0,75,7
S,83923,health,0,-1,none,1520,1520,-192,-688,-16920,31,16,-24,0,76,11
S,84916,health,0,-1,none,1520,1520,-248,-560,-17112,32,17,-34,0,77,4
S,85920,health,0,-1,none,1520,1520,-216,-464,-17136,38,16,-31,0,78,8
S,86913,health,0,-1,none,1520,1520,-200,-560,-17096,35,17,-24,0,79,1
S,87919,health,0,-1,none,1520,1520,-192,-608,-17056,33,24,-28,0,80,7
S,88923,health,0,-1,none,1520,1520,-208,-576,-17128,37,24,-34,0,81,11
S,89916,health,0,-1,none,1520,1520,-272,-488,-17080,37,16,-34,0,82,4
S,90920,health,0,-1,none,1520,1520,-248,-664,-17008,33,16,-28,0,83,8
S,91913,health,0,-1,none,1520,1520,-296,-616,-17008,34,19,-32,0,84,1
S,92919,health,0,-1,none,1520,1520,-248,-688,-16976,34,17,-27,0,85,7
S,93912,health,0,-1,none,1520,1520,-216,-616,-17048,36,22,-29,0,86,0
S,94918,health,0,-1,none,1520,1520,-280,-680,-17160,38,19,-27,0,87,6
S,95921,health,0,-1,none,1520,1520,-312,-672,-16984,36,19,-27,0,88,9
S,96914,health,0,-1,none,1520,1520,-224,-712,-16952,39,22,-28,0,89,2
S,97920,health,0,-1,none,1520,1520,-216,-632,-17032,31,23,-28,0,90,8
S,98913,health,0,-1,none,1520,1520,-232,-592,-17064,31,17,-25,0,91,1
S,99919,health,0,-1,none,1520,1520,-192,-648,-17160,34,19,-19,0,92,7
S,100923,health,0,-1,none,1520,1520,-120,-640,-16920,35,22,-21,0,93,11
S,101916,health,0,-1,none,1520,1520,-200,-616,-16952,36,20,-23,0,94,4
S,102921,health,0,-1,none,1520,1520,-288,-576,-17040,37,20,-23,0,95,9
S,103914,health,0,-1,none,1520,1520,-184,-728,-17056,35,22,-21,0,96,2
S,104920,health,0,-1,none,1520,1520,-208,-576,-16976,31,23,-24,0,97,8
S,105913,health,0,-1,none,1520,1520,-288,-688,-16984,40,16,-27,0,98,1
S,106919,health,0,-1,none,1520,1520,-200,-472,-17040,37,19,-25,0,99,7
S,107922,health,0,-1,none,1520,1520,-200,-664,-17064,32,22,-28,0,100,10
S,108915,health,0,-1,none,1520,1520,-200,-416,-17008,34,26,-26,0,101,3
S,109921,health,0,-1,none,1520,1520,-168,-488,-16968,32,22,-26,0,102,9
S,110914,health,0,-1,none,1520,1520,-224,-584,-17048,33,19,-26,0,103,2
S,111920,health,0,-1,none,1520,1520,-232,-552,-16904,36,20,-24,0,104,8
S,112913,health,0,-1,none,1520,1520,-176,-640,-16968,36,19,-33,0,105,1
S,113919,health,0,-1,none,1520,1520,-280,-464,-17104,36,16,-32,0,106,7
S,114912,health,0,-1,none,1520,1520,-216,-464,-17088,30,10,-32,0,107,0
S,115918,health,0,-1,none,1520,1520,-192,-488,-17088,29,14,-30,0,108,6
S,116922,health,0,-1,none,1520,1520,-216,-520,-17000,28,18,-26,0,109,10
S,117915,health,0,-1,none,1520,1520,-264,-648,-16968,34,16,-29,0,110,3
S,118920,health,0,-1,none,1520,1520,-344,-688,-17072,29,17,-24,0,111,8
S,119913,health,0,-1,none,1520,1520,-272,-488,-16992,33,14,-28,0,112,1
S,120919,health,0,-1,none,1520,1520,-184,-568,-17040,32,16,-29,0,113,7
S,121923,health,0,-1,none,1520,1520,-264,-592,-17016,33,24,-32,0,114,11
S,122916,health,0,-1,none,1520,1520,-208,-672,-17008,40,21,-26,0,115,4
S,123920,health,0,-1,none,1520,1520,-224,-656,-17000,34,15,-25,0,116,8
S,124913,health,0,-1,none,1520,1520,-368,-648,-17136,30,22,-31,0,117,1
S,125919,health,0,-1,none,1520,1520,-256,-552,-17072,32,19,-29,0,118,7
S,126923,health,0,-1,none,1520,1520,-248,-696,-17048,31,24,-22,0,119,11
S,127916,health,0,-1,none,1520,1520,-240,-736,-17000,38,23,-29,0,120,4
S,128920,health,0,-1,none,1520,1520,-208,-592,-17016,29,21,-27,0,121,8
S,129913,health,0,-1,none,1520,1520,-280,-592,-17064,33,13,-28,0,122,1
S,130919,health,0,-1,none,1520,1520,-256,-672,-17032,36,18,-26,0,123,7
S,131912,health,0,-1,none,1520,1520,-248,-672,-17040,32,22,-27,0,124,0
S,132918,health,0,-1,none,1520,1520,-224,-600,-17048,36,10,-30,0,125,6
S,133922,health,0,-1,none,1520,1520,-144,-592,-17048,36,21,-24,0,126,10
S,134915,health,0,-1,none,1520,1520,-304,-624,-17112,28,17,-30,0,127,3
S,135921,health,0,-1,none,1520,1520,-264,-824,-17008,36,20,-26,0,128,9
S,136914,health,0,-1,none,1520,1520,-328,-656,-16984,35,18,-24,0,129,2
S,137920,health,0,-1,none,1520,1520,-256,-560,-16952,40,17,-26,0,130,8
S,138913,health,0,-1,none,1520,1520,-264,-656,-16896,37,16,-24,0,131,1
S,139919,health,0,-1,none,1520,1520,-256,-536,-17064,35,17,-26,0,132,7
S,140923,health,0,-1,none,1520,1520,-200,-736,-17080,41,20,-23,0,133,11
S,141916,health,0,-1,none,1520,1520,-344,-608,-17056,35,16,-34,0,134,4
S,142920,health,0,-1,none,1520,1520,-192,-504,-17088,37,19,-22,0,135,8
S,143913,health,0,-1,none,1520,1520,-184,-560,-16984,31,25,-22,0,136,1
S,144919,health,0,-1,none,1520,1520,-264,-608,-16968,33,21,-23,0,137,7
S,145923,health,0,-1,none,1520,1520,-184,-584,-17160,31,17,-23,0,138,11
S,146916,health,0,-1,none,1520,1520,-208,-640,-17000,37,22,-24,0,139,4
S,147920,health,0,-1,none,1520,1520,-264,-624,-17008,29,15,-22,0,140,8
S,148913,health,0,-1,none,1520,1520,-352,-696,-17136,33,17,-25,0,141,1
S,149919,health,0,-1,none,1520,1520,-240,-624,-17008,40,21,-22,0,142,7
S,150923,health,0,-1,none,1520,1520,-216,-576,-17104,34,22,-24,0,143,11
S,151916,health,0,-1,none,1520,1520,-216,-544,-17032,38,24,-26,0,144,4
S,152920,health,0,-1,none,1520,1520,-288,-592,-17168,34,18,-26,0,145,8
S,153913,health,0,-1,none,1520,1520,-224,-464,-17032,34,18,-26,0,146,1
S,154919,health,0,-1,none,1520,1520,-144,-696,-17064,32,22,-23,0,147,7
S,155912,health,0,-1,none,1520,1520,-248,-544,-17096,28,18,-26,0,148,0
S,156918,health,0,-1,none,1520,1520,-344,-560,-17176,32,17,-28,0,149,6
S,157922,health,0,-1,none,1520,1520,-240,-608,-16976,37,16,-28,0,150,10
S,158915,health,0,-1,none,1520,1520,-200,-640,-16992,36,16,-33,0,151,3
S,159921,health,0,-1,none,1520,1520,-304,-560,-17032,32,17,-34,0,152,9
S,160914,health,0,-1,none,1520,1520,-304,-600,-17000,39,23,-26,0,153,2
S,161920,health,0,-1,none,1520,1520,-184,-536,-17016,37,22,-25,0,154,8
S,162913,health,0,-1,none,1520,1520,-144,-504,-17048,32,21,-27,0,155,1
S,163919,health,0,-1,none,1520,1520,-168,-480,-17144,34,20,-29,0,156,7
S,164923,health,0,-1,none,1520,1520,-136,-544,-17120,32,20,-29,0,157,11
S,165916,health,0,-1,none,1520,1520,-200,-632,-17136,39,19,-30,0,158,4
S,166920,health,0,-1,none,1520,1520,-176,-664,-17064,38,15,-35,0,159,8
S,167913,health,0,-1,none,1520,1520,-160,-592,-16984,33,19,-28,0,160,1
S,168919,health,0,-1,none,1520,1520,-248,-488,-17024,32,20,-28,0,161,7
S,169912,health,0,-1,none,1520,1520,-152,-600,-17072,31,26,-27,0,162,0
S,170918,health,0,-1,none,1520,1520,-320,-648,-17088,29,23,-31,0,163,6
S,171922,health,0,-1,none,1520,1520,-264,-472,-17064,28,21,-35,0,164,10
S,172915,health,0,-1,none,1520,1520,-320,-568,-17072,32,17,-33,0,165,3
S,173921,health,0,-1,none,1520,1520,-352,-728,-17160,35,23,-29,0,166,9
S,174914,health,0,-1,none,1520,1520,-192,-528,-17080,40,18,-25,0,167,2
S,175920,health,0,-1,none,1520,1520,-288,-688,-17048,36,19,-22,0,168,8
S,176913,health,0,-1,none,1520,1520,-248,-720,-17040,38,16,-27,0,169,1
S,177919,health,0,-1,none,1520,1520,-200,-712,-17120,38,17,-27,0,170,7
S,178923,health,0,-1,none,1520,1520,-208,-624,-17088,35,22,-34,0,171,11
S,179916,health,0,-1,none,1520,1520,-296,-568,-17096,38,20,-34,0,172,4
S,180920,health,0,-1,none,1520,1520,-192,-648,-17072,30,20,-28,0,173,8
S,181913,health,0,-1,none,1520,1520,-344,-576,-16992,31,19,-23,0,174,1
S,182919,health,0,-1,none,1520,1520,-184,-656,-17072,26,18,-25,0,175,7
S,183923,health,0,-1,none,1520,1520,-360,-584,-17000,32,15,-25,0,176,11
S,184916,health,0,-1,none,1520,1520,-312,-568,-17032,32,18,-29,0,177,4
S,185920,health,0,-1,none,1520,1520,-184,-584,-17136,35,19,-28,0,178,8
S,186913,health,0,-1,none,1520,1520,-232,-552,-17048,36,23,-28,0,179,1
S,187919,health,0,-1,none,1520,1520,-160,-544,-16960,30,20,-27,0,180,7
S,188923,health,0,-1,none,1520,1520,-368,-744,-16928,33,16,-23,0,181,11
S,189916,health,0,-1,none,1520,1520,-184,-632,-16984,38,25,-27,0,182,4
S,190920,health,0,-1,none,1520,1520,-288,-544,-17120,37,22,-29,0,183,8
S,191913,health,0,-1,none,1520,1520,-136,-616,-17040,32,21,-27,0,184,1
S,192919,health,0,-1,none,1520,1520,-184,-528,-17048,36,19,-24,0,185,7
S,193923,health,0,-1,none,1520,1520,-304,-576,-16992,33,17,-24,0,186,11
S,194916,health,0,-1,none,1520,1520,-144,-600,-17120,30,17,-29,0,187,4
S,195920,health,0,-1,none,1520,1520,-360,-584,-16928,28,20,-24,0,188,8
S,196913,health,0,-1,none,1520,1520,-216,-568,-17088,35,22,-31,0,189,1
S,197919,health,0,-1,none,1520,1520,-256,-640,-17088,35,17,-31,0,190,7
S,198923,health,0,-1,none,1520,1520,-264,-552,-17104,33,19,-31,0,191,11
S,199916,health,0,-1,none,1520,1520,-344,-736,-17088,27,19,-29,0,192,4
S,200920,health,0,-1,none,1520,1520,-336,-568,-17104,33,16,-31,0,193,8
S,201913,health,0,-1,none,1520,1520,-176,-520,-17152,32,15,-26,0,194,1
S,202919,health,0,-1,none,1520,1520,-272,-688,-17128,34,19,-22,0,195,7
S,203923,health,0,-1,none,1520,1520,-216,-584,-17080,35,28,-31,0,196,11
S,204916,health,0,-1,none,1520,1520,-288,-584,-16976,34,21,-27,0,197,4
S,205920,health,0,-1,none,1520,1520,-248,-608,-17112,33,14,-26,0,198,8
S,206913,health,0,-1,none,1520,1520,-120,-504,-17096,35,17,-28,0,199,1
S,207919,health,0,-1,none,1520,1520,-320,-640,-17120,26,16,-22,0,200,7
S,208923,health,0,-1,none,1520,1520,-280,-584,-17040,38,15,-26,0,201,11
S,209916,health,0,-1,none,1520,1520,-264,-488,-17024,42,21,-17,0,202,4
S,210920,health,0,-1,none,1520,1520,-312,-584,-17096,38,23,-26,0,203,8
S,211913,health,0,-1,none,1520,1520,-248,-616,-17072,35,22,-27,0,204,1
S,212919,health,0,-1,none,1520,1520,-296,-616,-16912,35,18,-25,0,205,7
S,213923,health,0,-1,none,1520,1520,-216,-656,-17008,34,21,-28,0,206,11
S,214916,health,0,-1,none,1520,1520,-248,-592,-17056,37,21,-25,0,207,4
S,215920,health,0,-1,none,1520,1520,-216,-616,-16960,34,18,-33,0,208,8
S,216913,health,0,-1,none,1520,1520,-200,-488,-17048,39,23,-34,0,209,1
S,217919,health,0,-1,none,1520,1520,-280,-712,-16992,37,22,-25,0,210,7
S,218923,health,0,-1,none,1520,1520,-256,-616,-17120,34,25,-25,0,211,11
S,219916,health,0,-1,none,1520,1520,-168,-632,-17056,32,18,-24,0,212,4
S,220920,health,0,-1,none,1520,1520,-128,-480,-17016,34,23,-26,0,213,8
S,221913,health,0,-1,none,1520,1520,-56,-520,-17008,29,19,-26,0,214,1
S,222919,health,0,-1,none,1520,1520,-240,-512,-17032,30,23,-24,0,215,7
S,223923,health,0,-1,none,1520,1520,-128,-704,-17056,36,27,-30,0,216,11
S,224916,health,0,-1,none,1520,1520,-224,-768,-17128,32,21,-27,0,217,4
S,225920,health,0,-1,none,1520,1520,-264,-584,-17032,33,14,-26,0,218,8
S,226913,health,0,-1,none,1520,1520,-280,-560,-17072,31,11,-31,0,219,1
S,227919,health,0,-1,none,1520,1520,-192,-576,-16952,33,21,-26,0,220,7
S,228912,health,0,-1,none,1520,1520,-200,-544,-17184,31,23,-27,0,221,0
S,229918,health,0,-1,none,1520,1520,-288,-640,-17144,33,23,-26,0,222,6
S,230922,health,0,-1,none,1520,1520,-232,-552,-17176,26,21,-22,0,223,10
S,231915,health,0,-1,none,1520,1520,-160,-432,-16992,31,22,-25,0,224,3
S,232920,health,0,-1,none,1520,1520,-288,-616,-17136,31,22,-24,0,225,8
S,233913,health,0,-1,none,1520,1520,-272,-616,-17048,31,15,-30,0,226,1
S,234919,health,0,-1,none,1520,1520,-256,-664,-17136,32,18,-26,0,227,7
S,235923,health,0,-1,none,1520,1520,-40,-672,-17080,33,23,-24,0,228,11
S,236916,health,0,-1,none,1520,1520,-256,-632,-16984,30,20,-26,0,229,4
S,237920,health,0,-1,none,1520,1520,-72,-608,-16936,33,20,-32,0,230,8
S,238913,health,0,-1,none,1520,1520,-280,-576,-17016,36,15,-21,0,231,1
S,239919,health,0,-1,none,1520,1520,-288,-560,-17048,33,20,-29,0,232,7
S,240923,health,0,-1,none,1520,1520,-320,-656,-17016,29,18,-26,0,233,11
S,241916,health,0,-1,none,1520,1520,-112,-600,-17048,32,14,-27,0,234,4
S,242920,health,0,-1,none,1520,1520,-312,-544,-17032,36,14,-26,0,235,8
S,243913,health,0,-1,none,1520,1520,-280,-576,-16984,34,20,-24,0,236,1
S,244919,health,0,-1,none,1520,1520,-256,-560,-17064,34,17,-22,0,237,7
S,245923,health,0,-1,none,1520,1520,-176,-616,-17008,34,21,-26,0,238,11
S,246916,health,0,-1,none,1520,1520,-224,-760,-17160,32,21,-26,0,239,4
S,247920,health,0,-1,none,1520,1520,-240,-608,-17024,36,19,-23,0,240,8
S,248913,health,0,-1,none,1520,1520,-224,-656,-17144,33,18,-28,0,241,1
S,249919,health,0,-1,none,1520,1520,-384,-600,-17024,36,16,-28,0,242,7
S,250912,health,0,-1,none,1520,1520,-296,-624,-17056,34,21,-29,0,243,0
S,251918,health,0,-1,none,1520,1520,-184,-544,-17064,33,21,-24,0,244,6
S,252922,health,0,-1,none,1520,1520,-216,-632,-16992,33,19,-26,0,245,10
S,253915,health,0,-1,none,1520,1520,-344,-632,-17040,40,18,-27,0,246,3
S,254920,health,0,-1,none,1520,1520,-208,-664,-17208,33,17,-30,0,247,8
S,255913,health,0,-1,none,1520,1520,-256,-528,-17000,30,19,-24,0,248,1
S,256919,health,0,-1,none,1520,1520,-224,-648,-17016,29,24,-22,0,249,7
S,257923,health,0,-1,none,1520,1520,-256,-544,-17048,34,20,-27,0,250,11
S,258916,health,0,-1,none,1520,1520,-248,-536,-16944,30,15,-22,0,251,4
S,259920,health,0,-1,none,1520,1520,-120,-640,-16952,40,18,-25,0,252,8
S,260913,health,0,-1,none,1520,1520,-232,-584,-16880,40,21,-26,0,253,1
S,261919,health,0,-1,none,1520,1520,-256,-624,-16968,37,26,-26,0,254,7
S,262923,health,0,-1,none,1520,1520,-320,-688,-17032,35,25,-28,0,255,11
S,263916,health,0,-1,none,1520,1520,-256,-696,-17128,32,21,-29,0,256,4
S,264920,health,0,-1,none,1520,1520,-272,-632,-17080,32,17,-27,0,257,8
S,265913,health,0,-1,none,1520,1520,-240,-648,-16968,28,13,-23,0,258,1
S,266919,health,0,-1,none,1520,1520,-208,-656,-17016,25,18,-29,0,259,7
S,267923,health,0,-1,none,1520,1520,-184,-648,-16960,29,27,-25,0,260,11
S,268916,health,0,-1,none,1520,1520,-160,-440,-16968,35,21,-28,0,261,4
S,269920,health,0,-1,none,1520,1520,-272,-624,-17128,35,19,-27,0,262,8
S,270913,health,0,-1,none,1520,1520,-184,-584,-17120,36,19,-28,0,263,1
S,271919,health,0,-1,none,1520,1520,-344,-728,-17136,28,20,-29,0,264,7
S,272923,health,0,-1,none,1520,1520,-296,-600,-17032,33,20,-27,0,265,11
S,273916,health,0,-1,none,1520,1520,-232,-664,-17152,35,19,-20,0,266,4
S,274920,health,0,-1,none,1520,1520,-312,-696,-17136,30,16,-28,0,267,8
S,275913,health,0,-1,none,1520,1520,-168,-528,-17016,29,19,-25,0,268,1
S,276919,health,0,-1,none,1520,1520,-240,-536,-17088,32,18,-28,0,269,7
S,277923,health,0,-1,none,1520,1520,-232,-632,-17104,32,21,-24,0,270,11
S,278916,health,0,-1,none,1520,1520,-192,-584,-17072,26,27,-31,0,271,4
S,279920,health,0,-1,none,1520,1520,-216,-768,-17056,33,19,-29,0,272,8
S,280913,health,0,-1,none,1520,1520,-304,-480,-17088,42,16,-26,0,273,1
S,281919,health,0,-1,none,1520,1520,-168,-576,-17048,32,22,-23,0,274,7
S,282923,health,0,-1,none,1520,1520,-232,-592,-16992,38,18,-25,0,275,11
S,283916,health,0,-1,none,1520,1520,-320,-648,-16984,29,20,-29,0,276,4
S,284920,health,0,-1,none,1520,1520,-208,-648,-17112,34,20,-29,0,277,8
S,285913,health,0,-1,none,1520,1520,-248,-584,-17024,34,19,-23,0,278,1
S,286919,health,0,-1,none,1520,1520,-312,-608,-17128,28,22,-21,0,279,7
S,287923,health,0,-1,none,1520,1520,-344,-560,-17088,36,23,-27,0,280,11
S,288916,health,0,-1,none,1520,1520,-248,-640,-17024,29,20,-27,0,281,4
S,289920,health,0,-1,none,1520,1520,-256,-592,-17056,37,22,-28,0,282,8
S,290913,health,0,-1,none,1520,1520,-184,-704,-17104,35,22,-28,0,283,1
S,291919,health,0,-1,none,1520,1520,-152,-528,-17040,36,21,-26,0,284,7
S,292923,health,0,-1,none,1520,1520,-176,-472,-17056,37,22,-27,0,285,11
S,293916,health,0,-1,none,1520,1520,-248,-664,-17112,33,21,-25,0,286,4
S,294920,health,0,-1,none,1520,1520,-248,-768,-17072,34,23,-22,0,287,8
