t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_fc_us,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
1785430747.1553838,idle_pre,0,1000,1000,0.0,0.0,520924908,1000,1000,1000,1000,0,0,0,0
1785430747.171898,idle_pre,0,1000,1000,0.0,0.0,520944432,1000,1000,1000,1000,0,0,0,0
1785430747.1927617,idle_pre,0,1000,1000,0.0,0.0,520966887,1000,1000,1000,1000,0,0,0,0
1785430747.213269,idle_pre,0,1000,1000,0.0,0.0,520984814,1000,1000,1000,1000,0,0,0,0
1785430747.23297,idle_pre,0,1000,1000,0.0,0.0,521007278,1000,1000,1000,1000,0,0,0,0
1785430747.252912,idle_pre,0,1000,1000,0.0,0.0,521025249,1000,1000,1000,1000,0,0,0,0
1785430747.273026,idle_pre,0,1000,1000,0.0,0.0,521044721,1000,1000,1000,1000,0,0,0,0
1785430747.2929273,idle_pre,0,1000,1000,0.0,0.0,521067183,1000,1000,1000,1000,0,0,0,0
1785430747.3127272,idle_pre,0,1000,1000,0.0,0.0,521086696,1000,1000,1000,1000,0,0,0,0
1785430747.3317235,idle_pre,0,1000,1000,0.0,0.0,521104621,1000,1000,1000,1000,0,0,0,0
1785430747.3535693,idle_pre,0,1000,1000,0.0,0.0,521124153,1000,1000,1000,1000,0,0,0,0
1785430747.3717136,idle_pre,0,1000,1000,0.0,0.0,521145062,1000,1000,1000,1000,0,0,0,0
1785430747.3919315,idle_pre,0,1000,1000,0.0,0.0,521164530,1000,1000,1000,1000,0,0,0,0
1785430747.4117594,idle_pre,0,1000,1000,0.0,0.0,521184050,1000,1000,1000,1000,0,0,0,0
1785430747.4330187,idle_pre,0,1000,1000,0.0,0.0,521206506,1000,1000,1000,1000,0,0,0,0
1785430747.4537768,idle_pre,0,1000,1000,0.0,0.0,521224436,1000,1000,1000,1000,0,0,0,0
1785430747.4746406,idle_pre,0,1000,1000,0.0,0.0,521246897,1000,1000,1000,1000,0,0,0,0
1785430747.4927495,idle_pre,0,1000,1000,0.0,0.0,521264872,1000,1000,1000,1000,0,0,0,0
1785430747.513019,idle_pre,0,1000,1000,0.0,0.0,521287340,1000,1000,1000,1000,0,0,0,0
1785430747.531699,idle_pre,0,1000,1000,0.0,0.0,521305305,1000,1000,1000,1000,0,0,0,0
1785430747.5542269,idle_pre,0,1000,1000,0.0,0.0,521324775,1000,1000,1000,1000,0,0,0,0
1785430747.5717428,idle_pre,0,1000,1000,0.0,0.0,521344245,1000,1000,1000,1000,0,0,0,0
1785430747.5930402,idle_pre,0,1000,1000,0.0,0.0,521366709,1000,1000,1000,1000,0,0,0,0
1785430747.6117337,idle_pre,0,1000,1000,0.0,0.0,521384676,1000,1000,1000,1000,0,0,0,0
1785430747.632025,idle_pre,0,1000,1000,0.0,0.0,521404161,1000,1000,1000,1000,0,0,0,0
1785430747.654176,idle_pre,0,1000,1000,0.0,0.0,521426613,1000,1000,1000,1000,0,0,0,0
1785430747.6718752,idle_pre,0,1000,1000,0.0,0.0,521444583,1000,1000,1000,1000,0,0,0,0
1785430747.6927865,idle_pre,0,1000,1000,0.0,0.0,521464060,1000,1000,1000,1000,0,0,0,0
1785430747.7130167,idle_pre,0,1000,1000,0.0,0.0,521486537,1000,1000,1000,1000,0,0,0,0
1785430747.731975,idle_pre,0,1000,1000,0.0,0.0,521504491,1000,1000,1000,1000,0,0,0,0
1785430747.756572,idle_pre,0,1000,1000,0.0,0.0,521526970,1000,1000,1000,1000,0,0,0,0
1785430747.7717335,idle_pre,0,1000,1000,0.0,0.0,521544970,1000,1000,1000,1000,0,0,0,0
1785430747.7927263,idle_pre,0,1000,1000,0.0,0.0,521564393,1000,1000,1000,1000,0,0,0,0
1785430747.8129766,idle_pre,0,1000,1000,0.0,0.0,521586856,1000,1000,1000,1000,0,0,0,0
1785430747.8317583,idle_pre,0,1000,1000,0.0,0.0,521604868,1000,1000,1000,1000,0,0,0,0
1785430747.8538966,idle_pre,0,1000,1000,0.0,0.0,521624302,1000,1000,1000,1000,0,0,0,0
1785430747.873108,idle_pre,0,1000,1000,0.0,0.0,521646763,1000,1000,1000,1000,0,0,0,0
1785430747.891695,idle_pre,0,1000,1000,0.0,0.0,521664734,1000,1000,1000,1000,0,0,0,0
1785430747.9132633,idle_pre,0,1000,1000,0.0,0.0,521687210,1000,1000,1000,1000,0,0,0,0
1785430747.9316926,idle_pre,0,1000,1000,0.0,0.0,521705174,1000,1000,1000,1000,0,0,0,0
1785430747.9540284,idle_pre,0,1000,1000,0.0,0.0,521726143,1000,1000,1000,1000,0,0,0,0
1785430747.9729574,idle_pre,0,1000,1000,0.0,0.0,521745656,1000,1000,1000,1000,0,0,0,0
1785430747.9936008,idle_pre,0,1000,1000,0.0,0.0,521766575,1000,1000,1000,1000,0,0,0,0
1785430748.013408,idle_pre,0,1000,1000,0.0,0.0,521786045,1000,1000,1000,1000,0,0,0,0
1785430748.0329788,idle_pre,0,1000,1000,0.0,0.0,521805601,1000,1000,1000,1000,0,0,0,0
1785430748.054764,idle_pre,0,1000,1000,0.0,0.0,521823481,1000,1000,1000,1000,0,0,0,0
1785430748.072152,idle_pre,0,1000,1000,0.0,0.0,521845944,1000,1000,1000,1000,0,0,0,0
1785430748.0929568,idle_pre,0,1000,1000,0.0,0.0,521865464,1000,1000,1000,1000,0,0,0,0
1785430748.1117132,idle_pre,0,1000,1000,0.0,0.0,521883389,1000,1000,1000,1000,0,0,0,0
1785430748.132718,idle_pre,0,1000,1000,0.0,0.0,521905848,1000,1000,1000,1000,0,0,0,0
1785430748.1558652,idle_pre,0,1000,1000,0.0,0.0,521928319,1000,1000,1000,1000,0,0,0,0
1785430748.1720567,idle_pre,0,1000,1000,0.0,0.0,521946288,1000,1000,1000,1000,0,0,0,0
1785430748.19303,idle_pre,0,1000,1000,0.0,0.0,521965763,1000,1000,1000,1000,0,0,0,0
1785430748.211731,idle_pre,0,1000,1000,0.0,0.0,521983731,1000,1000,1000,1000,0,0,0,0
1785430748.2346985,idle_pre,0,1000,1000,0.0,0.0,522006194,1000,1000,1000,1000,0,0,0,0
1785430748.2538288,idle_pre,0,1000,1000,0.0,0.0,522025660,1000,1000,1000,1000,0,0,0,0
1785430748.271849,idle_pre,0,1000,1000,0.0,0.0,522043636,1000,1000,1000,1000,0,0,0,0
1785430748.2927134,idle_pre,0,1000,1000,0.0,0.0,522066098,1000,1000,1000,1000,0,0,0,0
1785430748.3133602,idle_pre,0,1000,1000,0.0,0.0,522085568,1000,1000,1000,1000,0,0,0,0
1785430748.331738,idle_pre,0,1000,1000,0.0,0.0,522103608,1000,1000,1000,1000,0,0,0,0
1785430748.3535788,idle_pre,0,1000,1000,0.0,0.0,522126004,1000,1000,1000,1000,0,0,0,0
1785430748.373137,idle_pre,0,1000,1000,0.0,0.0,522145482,1000,1000,1000,1000,0,0,0,0
1785430748.3917224,idle_pre,0,1000,1000,0.0,0.0,522163445,1000,1000,1000,1000,0,0,0,0
1785430748.4127624,idle_pre,0,1000,1000,0.0,0.0,522185907,1000,1000,1000,1000,0,0,0,0
1785430748.4329948,idle_pre,0,1000,1000,0.0,0.0,522205377,1000,1000,1000,1000,0,0,0,0
1785430748.4534142,idle_pre,0,1000,1000,0.0,0.0,522223393,1000,1000,1000,1000,0,0,0,0
1785430748.4727376,idle_pre,0,1000,1000,0.0,0.0,522245809,1000,1000,1000,1000,0,0,0,0
1785430748.4930053,idle_pre,0,1000,1000,0.0,0.0,522266778,1000,1000,1000,1000,0,0,0,0
1785430748.5118601,idle_pre,0,1000,1000,0.0,0.0,522283257,1000,1000,1000,1000,0,0,0,0
1785430748.5317762,idle_pre,0,1000,1000,0.0,0.0,522305719,1000,1000,1000,1000,0,0,0,0
1785430748.555925,idle_pre,0,1000,1000,0.0,0.0,522326683,1000,1000,1000,1000,0,0,0,0
1785430748.5742664,idle_pre,0,1000,1000,0.0,0.0,522346212,1000,1000,1000,1000,0,0,0,0
1785430748.5922217,idle_pre,0,1000,1000,0.0,0.0,522365622,1000,1000,1000,1000,0,0,0,0
1785430748.614789,idle_pre,0,1000,1000,0.0,0.0,522388092,1000,1000,1000,1000,0,0,0,0
1785430748.6320934,idle_pre,0,1000,1000,0.0,0.0,522406061,1000,1000,1000,1000,0,0,0,0
1785430748.6560483,idle_pre,0,1000,1000,0.0,0.0,522425529,1000,1000,1000,1000,0,0,0,0
1785430748.6723046,idle_pre,0,1000,1000,0.0,0.0,522443498,1000,1000,1000,1000,0,0,0,0
1785430748.6920388,idle_pre,0,1000,1000,0.0,0.0,522465969,1000,1000,1000,1000,0,0,0,0
1785430748.713058,idle_pre,0,1000,1000,0.0,0.0,522485432,1000,1000,1000,1000,0,0,0,0
1785430748.73174,idle_pre,0,1000,1000,0.0,0.0,522503404,1000,1000,1000,1000,0,0,0,0
1785430748.7537868,idle_pre,0,1000,1000,0.0,0.0,522525870,1000,1000,1000,1000,0,0,0,0
1785430748.7735882,idle_pre,0,1000,1000,0.0,0.0,522548334,1000,1000,1000,1000,0,0,0,0
1785430748.7917278,idle_pre,0,1000,1000,0.0,0.0,522563310,1000,1000,1000,1000,0,0,0,0
1785430748.812992,idle_pre,0,1000,1000,0.0,0.0,522585808,1000,1000,1000,1000,0,0,0,0
1785430748.8317976,idle_pre,0,1000,1000,0.0,0.0,522603746,1000,1000,1000,1000,0,0,0,0
1785430748.8563442,idle_pre,0,1000,1000,0.0,0.0,522626210,1000,1000,1000,1000,0,0,0,0
1785430748.8721433,idle_pre,0,1000,1000,0.0,0.0,522645682,1000,1000,1000,1000,0,0,0,0
1785430748.8932776,idle_pre,0,1000,1000,0.0,0.0,522666694,1000,1000,1000,1000,0,0,0,0
1785430748.9133503,idle_pre,0,1000,1000,0.0,0.0,522686114,1000,1000,1000,1000,0,0,0,0
1785430748.9322293,idle_pre,0,1000,1000,0.0,0.0,522705587,1000,1000,1000,1000,0,0,0,0
1785430748.9537642,idle_pre,0,1000,1000,0.0,0.0,522725060,1000,1000,1000,1000,0,0,0,0
1785430748.9729958,idle_pre,0,1000,1000,0.0,0.0,522747525,1000,1000,1000,1000,0,0,0,0
1785430748.9920897,idle_pre,0,1000,1000,0.0,0.0,522765492,1000,1000,1000,1000,0,0,0,0
1785430749.0120525,idle_pre,0,1000,1000,0.0,0.0,522784964,1000,1000,1000,1000,0,0,0,0
1785430749.0330143,idle_pre,0,1000,1000,0.0,0.0,522807423,1000,1000,1000,1000,0,0,0,0
1785430749.0550086,idle_pre,0,1000,1000,0.0,0.0,522825396,1000,1000,1000,1000,0,0,0,0
1785430749.0720487,idle_pre,0,1000,1000,0.0,0.0,522844942,1000,1000,1000,1000,0,0,0,0
1785430749.0930314,idle_pre,0,1000,1000,0.0,0.0,522867327,1000,1000,1000,1000,0,0,0,0
1785430749.11175,idle_pre,0,1000,1000,0.0,0.0,522885300,1000,1000,1000,1000,0,0,0,0
1785430749.1320102,idle_pre,0,1000,1000,0.0,0.0,522904769,1000,1000,1000,1000,0,0,0,0
1785430749.1526656,idle_pre,0,1000,1000,0.0,0.0,522925757,1000,1000,1000,1000,0,0,0,0
1785430749.1734862,idle_pre,0,1000,1000,0.0,0.0,522945209,1000,1000,1000,1000,0,0,0,0
1785430749.1917582,idle_pre,0,1000,1000,0.0,0.0,522964671,1000,1000,1000,1000,0,0,0,0
