t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785430747.1406696,idle_pre,0,1000,1000,0.0,0.0,11.957,0.0
1785430747.159707,idle_pre,0,1000,1000,0.0,0.0,11.931,0.0
1785430747.1807365,idle_pre,0,1000,1000,0.0,0.0,11.949,0.0
1785430747.200679,idle_pre,0,1000,1000,0.0,0.0,11.936,0.0
1785430747.218698,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430747.2396734,idle_pre,0,1000,1000,0.0,0.0,11.958,0.0
1785430747.2606742,idle_pre,0,1000,1000,0.0,0.0,11.93,0.0
1785430747.2782757,idle_pre,0,1000,1000,0.0,0.0,11.956,0.0
1785430747.2997286,idle_pre,0,1000,1000,0.0,0.0,11.874,0.0
1785430747.3191094,idle_pre,0,1000,1000,0.0,0.0,11.952,0.0
1785430747.3413026,idle_pre,0,1000,1000,0.0,0.0,11.952,0.0
1785430747.3583276,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430747.380668,idle_pre,0,1000,1000,0.0,0.0,11.876,0.0
1785430747.3997061,idle_pre,0,1000,1000,0.0,0.0,11.952,0.0
1785430747.4191225,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430747.439792,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430747.4582822,idle_pre,0,1000,1000,0.0,0.0,11.875,0.0
1785430747.4807987,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430747.4983578,idle_pre,0,1000,1000,0.0,0.0,11.948,0.0
1785430747.5208294,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430747.540794,idle_pre,0,1000,1000,0.0,0.0,11.905,0.0
1785430747.559729,idle_pre,0,1000,1000,0.0,0.0,11.941,0.0
1785430747.5782957,idle_pre,0,1000,1000,0.0,0.0,11.937,0.0
1785430747.5997279,idle_pre,0,1000,1000,0.0,0.0,11.94,0.0
1785430747.621007,idle_pre,0,1000,1000,0.0,0.0,11.949,0.0
1785430747.63831,idle_pre,0,1000,1000,0.0,0.0,11.934,0.0
1785430747.6597161,idle_pre,0,1000,1000,0.0,0.0,12.055,0.0
1785430747.6808345,idle_pre,0,1000,1000,0.0,0.0,11.985,0.0
1785430747.6983821,idle_pre,0,1000,1000,0.0,0.0,11.926,0.0
1785430747.7215457,idle_pre,0,1000,1000,0.0,0.0,11.947,0.0
1785430747.7382846,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785430747.7597206,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430747.7810216,idle_pre,0,1000,1000,0.0,0.0,11.937,0.0
1785430747.7984498,idle_pre,0,1000,1000,0.0,0.0,11.951,0.0
1785430747.8206038,idle_pre,0,1000,1000,0.0,0.0,11.94,0.0
1785430747.8407235,idle_pre,0,1000,1000,0.0,0.0,11.94,0.0
1785430747.8583002,idle_pre,0,1000,1000,0.0,0.0,11.951,0.0
1785430747.8797798,idle_pre,0,1000,1000,0.0,0.0,12.014,0.0
1785430747.900755,idle_pre,0,1000,1000,0.0,0.0,11.945,0.0
1785430747.9205892,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430747.9407434,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430747.958282,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430747.980819,idle_pre,0,1000,1000,0.0,0.0,11.934,0.0
1785430747.9998243,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430748.0187495,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785430748.0397186,idle_pre,0,1000,1000,0.0,0.0,11.943,0.0
1785430748.0607417,idle_pre,0,1000,1000,0.0,0.0,11.924,0.0
1785430748.0783093,idle_pre,0,1000,1000,0.0,0.0,11.927,0.0
1785430748.0997064,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430748.1207054,idle_pre,0,1000,1000,0.0,0.0,11.94,0.0
1785430748.1385381,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430748.1612358,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430748.1784358,idle_pre,0,1000,1000,0.0,0.0,11.948,0.0
1785430748.1997197,idle_pre,0,1000,1000,0.0,0.0,11.952,0.0
1785430748.2212453,idle_pre,0,1000,1000,0.0,0.0,11.957,0.0
1785430748.2407284,idle_pre,0,1000,1000,0.0,0.0,11.94,0.0
1785430748.259723,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430748.2807178,idle_pre,0,1000,1000,0.0,0.0,11.949,0.0
1785430748.2983768,idle_pre,0,1000,1000,0.0,0.0,11.949,0.0
1785430748.3202355,idle_pre,0,1000,1000,0.0,0.0,11.951,0.0
1785430748.3407502,idle_pre,0,1000,1000,0.0,0.0,11.95,0.0
1785430748.3588617,idle_pre,0,1000,1000,0.0,0.0,11.936,0.0
1785430748.3805566,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430748.4007459,idle_pre,0,1000,1000,0.0,0.0,11.946,0.0
1785430748.4187412,idle_pre,0,1000,1000,0.0,0.0,11.954,0.0
1785430748.4397194,idle_pre,0,1000,1000,0.0,0.0,11.945,0.0
1785430748.4607215,idle_pre,0,1000,1000,0.0,0.0,11.921,0.0
1785430748.4784636,idle_pre,0,1000,1000,0.0,0.0,11.943,0.0
1785430748.4997993,idle_pre,0,1000,1000,0.0,0.0,11.934,0.0
1785430748.5225291,idle_pre,0,1000,1000,0.0,0.0,11.948,0.0
1785430748.5383687,idle_pre,0,1000,1000,0.0,0.0,11.915,0.0
1785430748.5608022,idle_pre,0,1000,1000,0.0,0.0,11.945,0.0
1785430748.5808656,idle_pre,0,1000,1000,0.0,0.0,11.932,0.0
1785430748.598602,idle_pre,0,1000,1000,0.0,0.0,11.847,0.0
1785430748.6212585,idle_pre,0,1000,1000,0.0,0.0,11.937,0.0
1785430748.6383502,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430748.6600223,idle_pre,0,1000,1000,0.0,0.0,11.929,0.0
1785430748.6809924,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430748.6983726,idle_pre,0,1000,1000,0.0,0.0,11.931,0.0
1785430748.720272,idle_pre,0,1000,1000,0.0,0.0,11.943,0.0
1785430748.7407646,idle_pre,0,1000,1000,0.0,0.0,11.948,0.0
1785430748.758337,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430748.779881,idle_pre,0,1000,1000,0.0,0.0,11.942,0.0
1785430748.8009303,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430748.82025,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785430748.8417573,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430748.8607717,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430748.8783314,idle_pre,0,1000,1000,0.0,0.0,11.952,0.0
1785430748.8999846,idle_pre,0,1000,1000,0.0,0.0,11.933,0.0
1785430748.9204013,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430748.9407394,idle_pre,0,1000,1000,0.0,0.0,11.893,0.0
1785430748.9583206,idle_pre,0,1000,1000,0.0,0.0,11.915,0.03
1785430748.9798663,idle_pre,0,1000,1000,0.0,0.0,11.922,0.0
1785430749.0008936,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785430749.0187597,idle_pre,0,1000,1000,0.0,0.0,11.955,0.0
1785430749.0402365,idle_pre,0,1000,1000,0.0,0.0,11.804,0.0
1785430749.0607867,idle_pre,0,1000,1000,0.0,0.0,11.953,0.0
1785430749.0783496,idle_pre,0,1000,1000,0.0,0.0,11.937,0.0
1785430749.0998518,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430749.1212652,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430749.1385772,idle_pre,0,1000,1000,0.0,0.0,11.95,0.0
1785430749.1618488,idle_pre,0,1000,1000,0.0,0.0,11.941,0.0
1785430749.180494,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785430749.2007782,idle_pre,0,1000,1000,0.0,0.0,11.932,0.0
1785430749.2203097,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430749.2407525,idle_pre,0,1000,1000,0.0,0.0,11.943,0.0
1785430749.2583377,idle_pre,0,1000,1000,0.0,0.0,11.941,0.0
1785430749.2798908,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785430749.3007715,idle_pre,0,1000,1000,0.0,0.0,11.938,0.0
1785430749.3194273,idle_pre,0,1000,1000,0.0,0.0,11.951,0.0
1785430749.339866,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
