t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
1785430747.1415045,idle_pre,0,1000,1000,0.0,0.0,4150164,-1.793,-1.449,-0.525,0.109,-0.106,-0.022,0.008661999999998837,-0.3019520000000002,-0.04107600000000011,0.018859999999999946,-0.004390000000000033,-0.0011500000000000225,20,19
1785430747.1415205,idle_pre,0,1000,1000,0.0,0.0,4150184,-2.025,-1.201,-0.511,0.097,-0.123,-0.021,-0.22333800000000115,-0.05395200000000022,-0.0270760000000001,0.0068599999999999495,-0.021390000000000034,-0.0001500000000000251,19,20
1785430747.1415322,idle_pre,0,1000,1000,0.0,0.0,4150204,-1.6280000000000001,-1.201,-0.451,0.092,-0.08700000000000001,-0.022,0.17366199999999865,-0.05395200000000022,0.0329239999999999,0.001859999999999945,0.014609999999999956,-0.0011500000000000225,21,21
1785430747.1916482,idle_pre,0,1000,1000,0.0,0.0,4150224,-1.815,-1.114,-0.561,0.083,-0.101,-0.02,-0.013338000000001182,0.033047999999999744,-0.07707600000000014,-0.007140000000000049,0.0006099999999999578,0.0008499999999999758,19,19
1785430747.1916695,idle_pre,0,1000,1000,0.0,0.0,4150244,-1.694,-1.262,-0.5670000000000001,0.098,-0.091,-0.018000000000000002,0.10766199999999881,-0.11495200000000017,-0.08307600000000015,0.00785999999999995,0.010609999999999967,0.002849999999999974,20,20
1785430747.2417653,idle_pre,0,1000,1000,0.0,0.0,4150264,-1.837,-1.196,-0.58,0.096,-0.10400000000000001,-0.018000000000000002,-0.0353380000000012,-0.04895200000000011,-0.09607600000000005,0.005859999999999949,-0.002390000000000045,0.002849999999999974,21,21
1785430747.2417836,idle_pre,0,1000,1000,0.0,0.0,4150284,-1.806,-1.151,-0.452,0.088,-0.106,-0.021,-0.004338000000001285,-0.003952000000000178,0.0319239999999999,-0.0021400000000000585,-0.004390000000000033,-0.0001500000000000251,19,19
1785430747.241796,idle_pre,0,1000,1000,0.0,0.0,4150304,-1.835,-1.199,-0.5630000000000001,0.092,-0.105,-0.02,-0.0333380000000012,-0.05195200000000022,-0.07907600000000015,0.001859999999999945,-0.003390000000000032,0.0008499999999999758,20,20
1785430747.2918835,idle_pre,0,1000,1000,0.0,0.0,4150324,-1.982,-1.155,-0.511,0.094,-0.122,-0.025,-0.18033800000000122,-0.007952000000000181,-0.0270760000000001,0.003859999999999947,-0.020390000000000033,-0.004150000000000025,21,21
1785430747.2918992,idle_pre,0,1000,1000,0.0,0.0,4150344,-1.819,-1.121,-0.506,0.089,-0.10300000000000001,-0.018000000000000002,-0.017338000000001186,0.02604799999999985,-0.022076000000000096,-0.0011400000000000576,-0.001390000000000044,0.002849999999999974,19,19
1785430747.3419876,idle_pre,0,1000,1000,0.0,0.0,4150364,-1.565,-1.262,-0.428,0.10200000000000001,-0.083,-0.023,0.23666199999999882,-0.11495200000000017,0.05592399999999992,0.011859999999999954,0.01860999999999996,-0.0021500000000000234,20,20
1785430747.342004,idle_pre,0,1000,1000,0.0,0.0,4150384,-1.891,-1.0030000000000001,-0.663,0.078,-0.11,-0.02,-0.08933800000000125,0.14404799999999973,-0.17907600000000012,-0.012140000000000054,-0.008390000000000036,0.0008499999999999758,20,20
1785430747.3420162,idle_pre,0,1000,1000,0.0,0.0,4150404,-1.689,-1.044,-0.352,0.085,-0.098,-0.021,0.11266199999999871,0.1030479999999998,0.13192399999999993,-0.005140000000000047,0.0036099999999999605,-0.0001500000000000251,20,20
1785430747.392109,idle_pre,0,1000,1000,0.0,0.0,4150424,-1.778,-0.994,-0.459,0.073,-0.097,-0.021,0.02366199999999874,0.15304799999999985,0.02492399999999989,-0.017140000000000058,0.004609999999999961,-0.0001500000000000251,20,20
1785430747.3921242,idle_pre,0,1000,1000,0.0,0.0,4150444,-1.843,-1.073,-0.536,0.081,-0.111,-0.019,-0.04133800000000121,0.07404799999999989,-0.05207600000000012,-0.00914000000000005,-0.009390000000000037,0.0018499999999999767,20,20
