t_epoch,phase,sweep_idx,a_cmd_us,b_cmd_us,a_cmd_norm,b_cmd_norm,voltage_v,current_a
1785434364.265958,idle_pre,0,1000,1000,0.0,0.0,12.05,0.0
1785434364.286181,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434364.3058884,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434364.327039,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434364.3444793,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434364.365912,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434364.3873453,idle_pre,0,1000,1000,0.0,0.0,12.07,0.0
1785434364.4059036,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434364.4270165,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434364.4444606,idle_pre,0,1000,1000,0.0,0.0,11.951,0.0
1785434364.4660504,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434364.4861174,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785434364.504472,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434364.5282056,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434364.5461366,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434364.5659878,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434364.584622,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434364.6061368,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434364.6276317,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434364.6451182,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434364.667,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434364.6851811,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434364.7044854,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434364.7293885,idle_pre,0,1000,1000,0.0,0.0,11.932,0.0
1785434364.745946,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785434364.7661648,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434364.784543,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434364.805205,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785434364.8270352,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434364.8445346,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434364.8665805,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434364.8861496,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434364.9044945,idle_pre,0,1000,1000,0.0,0.0,11.993,0.0
1785434364.9282038,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434364.9459186,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434364.9663286,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434364.9861498,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.0046806,idle_pre,0,1000,1000,0.0,0.0,11.972,0.02
1785434365.0290263,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434365.0445173,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.067747,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434365.0860834,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434365.1061928,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434365.127631,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.1459534,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434365.1680086,idle_pre,0,1000,1000,0.0,0.0,12.054,0.0
1785434365.1859665,idle_pre,0,1000,1000,0.0,0.0,11.967,0.0
1785434365.206178,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434365.227614,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434365.2451727,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434365.2665634,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434365.285963,idle_pre,0,1000,1000,0.0,0.0,12.049,0.0
1785434365.3043842,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.3282151,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434365.347339,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434365.3659198,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434365.3861356,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434365.4045312,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434365.4291642,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434365.4461918,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434365.4649572,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.4861913,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434365.5045557,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434365.5274663,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434365.5462024,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.5645602,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434365.5860448,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434365.606269,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434365.6276562,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434365.645977,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.6663785,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434365.6845472,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.7063997,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.7271776,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434365.744582,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434365.7662883,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434365.786178,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434365.8059301,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434365.828114,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434365.8459554,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785434365.8648975,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434365.8846068,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434365.9059732,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434365.9270556,idle_pre,0,1000,1000,0.0,0.0,11.97,0.0
1785434365.9446754,idle_pre,0,1000,1000,0.0,0.0,12.0,0.0
1785434365.9662657,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434365.9859507,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434366.0061562,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434366.028196,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434366.046201,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434366.0647893,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434366.086053,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434366.1062293,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434366.1278143,idle_pre,0,1000,1000,0.0,0.0,11.935,0.0
1785434366.1453648,idle_pre,0,1000,1000,0.0,0.0,11.946,0.0
1785434366.1678028,idle_pre,0,1000,1000,0.0,0.0,11.985,0.0
1785434366.1846886,idle_pre,0,1000,1000,0.0,0.0,11.908,0.0
1785434366.207598,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434366.2270455,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434366.2445726,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434366.2660544,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434366.2862198,idle_pre,0,1000,1000,0.0,0.0,11.964,0.0
1785434366.304539,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434366.3291783,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434366.344572,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434366.3662856,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785434366.3861945,idle_pre,0,1000,1000,0.0,0.0,11.963,0.0
1785434366.404542,idle_pre,0,1000,1000,0.0,0.0,11.873,0.0
1785434366.429284,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434366.44624,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434366.466273,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434366.486555,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434366.5045657,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434366.5292397,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785434366.546229,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434366.5645206,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434366.5862541,idle_pre,0,1000,1000,0.0,0.0,11.97,0.0
1785434366.6061716,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434366.6276476,idle_pre,0,1000,1000,0.0,0.0,11.966,0.0
1785434366.6461112,idle_pre,0,1000,1000,0.0,0.0,11.939,0.0
1785434366.6663597,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434366.6845899,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434366.7061033,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434366.727198,idle_pre,0,1000,1000,0.0,0.0,11.983,0.0
1785434366.7445416,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434366.7660682,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434366.786176,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434366.8046038,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434366.8292172,idle_pre,0,1000,1000,0.0,0.0,11.974,0.0
1785434366.8461857,idle_pre,0,1000,1000,0.0,0.0,11.931,0.0
1785434366.8660684,idle_pre,0,1000,1000,0.0,0.0,11.995,0.0
1785434366.8861997,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434366.9045827,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434366.9292305,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434366.9461977,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434366.9645958,idle_pre,0,1000,1000,0.0,0.0,11.85,0.0
1785434366.9861062,idle_pre,0,1000,1000,0.0,0.0,11.99,0.0
1785434367.0064347,idle_pre,0,1000,1000,0.0,0.0,11.989,0.0
1785434367.0278735,idle_pre,0,1000,1000,0.0,0.0,11.967,0.0
1785434367.0461025,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434367.0661962,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434367.0845377,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434367.1061783,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434367.1271234,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434367.1455433,idle_pre,0,1000,1000,0.0,0.0,11.991,0.0
1785434367.167698,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434367.1862838,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434367.2060385,idle_pre,0,1000,1000,0.0,0.0,11.988,0.0
1785434367.227138,idle_pre,0,1000,1000,0.0,0.0,11.985,0.0
1785434367.2446113,idle_pre,0,1000,1000,0.0,0.0,12.002,0.0
1785434367.2653403,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434367.2862508,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434367.3045819,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785434367.3292022,idle_pre,0,1000,1000,0.0,0.0,11.885,0.0
1785434367.346302,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785434367.364622,idle_pre,0,1000,1000,0.0,0.0,11.955,0.0
1785434367.3862774,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434367.406243,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434367.4276996,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434367.4461973,idle_pre,0,1000,1000,0.0,0.0,11.991,0.0
1785434367.4650211,idle_pre,0,1000,1000,0.0,0.0,11.991,0.0
1785434367.4860861,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434367.5062132,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434367.5272868,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434367.5448055,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434367.5662658,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434367.5845532,idle_pre,0,1000,1000,0.0,0.0,11.981,0.0
1785434367.6060808,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434367.6277108,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434367.6469958,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434367.666212,idle_pre,0,1000,1000,0.0,0.0,11.986,0.0
1785434367.6846023,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434367.7060158,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434367.727718,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434367.746228,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434367.7647398,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434367.7870321,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434367.8046114,idle_pre,0,1000,1000,0.0,0.0,12.033,0.0
1785434367.8282468,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434367.8463876,idle_pre,0,1000,1000,0.0,0.0,11.973,0.0
1785434367.864596,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434367.8861644,idle_pre,0,1000,1000,0.0,0.0,11.944,0.0
1785434367.9062135,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434367.927686,idle_pre,0,1000,1000,0.0,0.0,11.961,0.0
1785434367.9460518,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434367.966216,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434367.984657,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434368.0060163,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434368.0271509,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434368.0461097,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434368.066312,idle_pre,0,1000,1000,0.0,0.0,12.05,0.0
1785434368.0850773,idle_pre,0,1000,1000,0.0,0.0,12.018,0.0
1785434368.106684,idle_pre,0,1000,1000,0.0,0.0,11.97,0.0
1785434368.1271577,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434368.1446972,idle_pre,0,1000,1000,0.0,0.0,12.013,0.0
1785434368.1669836,idle_pre,0,1000,1000,0.0,0.0,11.985,0.0
1785434368.186411,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434368.2046864,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434368.2291622,idle_pre,0,1000,1000,0.0,0.0,11.998,0.0
1785434368.246297,idle_pre,0,1000,1000,0.0,0.0,11.98,0.0
1785434368.2646787,idle_pre,0,1000,1000,0.0,0.0,11.987,0.0
1785434368.2860909,idle_pre,0,1000,1000,0.0,0.0,11.963,0.07
1785434368.30703,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434368.329303,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
1785434368.34628,idle_pre,0,1000,1000,0.0,0.0,11.969,0.0
1785434368.3645856,idle_pre,0,1000,1000,0.0,0.0,11.86,0.0
1785434368.3853698,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434368.4062338,idle_pre,0,1000,1000,0.0,0.0,11.982,0.0
1785434368.4277778,idle_pre,0,1000,1000,0.0,0.0,11.978,0.0
1785434368.4465904,idle_pre,0,1000,1000,0.0,0.0,11.963,0.0
1785434368.4660988,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434368.4845898,idle_pre,0,1000,1000,0.0,0.0,11.972,0.0
1785434368.5060384,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434368.527618,idle_pre,0,1000,1000,0.0,0.0,11.977,0.0
1785434368.5447133,idle_pre,0,1000,1000,0.0,0.0,11.976,0.0
1785434368.5662642,idle_pre,0,1000,1000,0.0,0.0,11.971,0.0
1785434368.584596,idle_pre,0,1000,1000,0.0,0.0,11.975,0.0
1785434368.606052,idle_pre,0,1000,1000,0.0,0.0,11.984,0.0
1785434368.627733,idle_pre,0,1000,1000,0.0,0.0,11.979,0.0
1785434368.6460454,idle_pre,0,1000,1000,0.0,0.0,11.962,0.0
1785434368.6650536,idle_pre,0,1000,1000,0.0,0.0,11.965,0.0
1785434368.6863258,idle_pre,0,1000,1000,0.0,0.0,11.968,0.0
