rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,79979,health,0,-1,none,1520,1520,-296,-744,-17120,30,22,-25,0,72,9
S,80978,health,0,-1,none,1520,1520,-280,-664,-17064,33,16,-28,0,73,8
S,81977,health,0,-1,none,1520,1520,-384,-760,-16976,30,21,-30,0,74,7
S,82976,health,0,-1,none,1520,1520,-320,-624,-17088,31,24,-24,0,75,6
S,83975,health,0,-1,none,1520,1520,-192,-584,-17048,27,17,-24,0,76,5
S,84974,health,0,-1,none,1520,1520,-192,-616,-17056,30,16,-32,0,77,4
S,85973,health,0,-1,none,1520,1520,-256,-624,-17192,35,16,-30,0,78,3
S,86973,health,0,-1,none,1520,1520,-296,-552,-17008,33,15,-27,0,79,3
S,87972,health,0,-1,none,1520,1520,-208,-560,-17056,28,18,-27,0,80,2
S,88971,health,0,-1,none,1520,1520,-312,-448,-17016,34,23,-27,0,81,1
S,89981,health,0,-1,none,1520,1520,-288,-528,-17048,37,22,-29,0,82,11
S,90980,health,0,-1,none,1520,1520,-248,-632,-17024,34,16,-30,0,83,10
S,91979,health,0,-1,none,1520,1520,-296,-624,-17064,40,17,-22,0,84,9
S,92978,health,0,-1,none,1520,1520,-192,-584,-17064,33,19,-27,0,85,8
S,93977,health,0,-1,none,1520,1520,-224,-784,-17040,34,17,-29,0,86,7
S,94976,health,0,-1,none,1520,1520,-272,-736,-17152,30,22,-23,0,87,6
S,95975,health,0,-1,none,1520,1520,-320,-536,-17192,27,17,-22,0,88,5
S,96974,health,0,-1,none,1520,1520,-216,-712,-16992,31,21,-27,0,89,4
S,97973,health,0,-1,none,1520,1520,-256,-616,-16992,31,16,-29,0,90,3
S,98973,health,0,-1,none,1520,1520,-160,-680,-17000,30,18,-25,0,91,3
S,99972,health,0,-1,none,1520,1520,-280,-728,-17000,35,22,-26,0,92,2
S,100971,health,0,-1,none,1520,1520,-336,-600,-17016,32,15,-26,0,93,1
S,101981,health,0,-1,none,1520,1520,-392,-656,-17200,31,17,-22,0,94,11
S,102981,health,0,-1,none,1520,1520,-264,-592,-17160,31,20,-31,0,95,11
S,103980,health,0,-1,none,1520,1520,-248,-616,-17216,33,15,-27,0,96,10
S,104979,health,0,-1,none,1520,1520,-184,-720,-17008,31,12,-28,0,97,9
S,105978,health,0,-1,none,1520,1520,-224,-584,-17064,30,15,-21,0,98,8
S,106977,health,0,-1,none,1520,1520,-392,-648,-17032,36,22,-24,0,99,7
S,107976,health,0,-1,none,1520,1520,-296,-672,-17040,28,17,-21,0,100,6
S,108975,health,0,-1,none,1520,1520,-296,-592,-17008,34,22,-29,0,101,5
S,109974,health,0,-1,none,1520,1520,-184,-704,-17016,32,22,-25,0,102,4
S,110973,health,0,-1,none,1520,1520,-304,-664,-16984,34,17,-27,0,103,3
S,111972,health,0,-1,none,1520,1520,-256,-528,-17032,31,20,-30,0,104,2
S,112971,health,0,-1,none,1520,1520,-384,-584,-17032,34,17,-25,0,105,1
S,113981,health,0,-1,none,1520,1520,-336,-512,-16928,34,18,-24,0,106,11
S,114980,health,0,-1,none,1520,1520,-264,-624,-17064,33,18,-23,0,107,10
S,115979,health,0,-1,none,1520,1520,-232,-664,-16984,36,21,-28,0,108,9
S,116978,health,0,-1,none,1520,1520,-312,-672,-17096,31,12,-28,0,109,8
S,117977,health,0,-1,none,1520,1520,-256,-664,-17120,31,15,-25,0,110,7
S,118976,health,0,-1,none,1520,1520,-280,-504,-17104,37,19,-27,0,111,6
S,119975,health,0,-1,none,1520,1520,-256,-568,-17112,35,15,-27,0,112,5
S,120974,health,0,-1,none,1520,1520,-384,-472,-17128,33,20,-33,0,113,4
S,121973,health,0,-1,none,1520,1520,-256,-664,-17176,30,16,-29,0,114,3
S,122972,health,0,-1,none,1520,1520,-312,-704,-17152,28,17,-25,0,115,2
S,123971,health,0,-1,none,1520,1520,-296,-640,-17032,29,20,-28,0,116,1
S,124970,health,0,-1,none,1520,1520,-320,-584,-17064,26,18,-24,0,117,0
S,125981,health,0,-1,none,1520,1520,-360,-608,-16928,31,24,-24,0,118,11
S,126980,health,0,-1,none,1520,1520,-376,-624,-16976,27,19,-25,0,119,10
S,127979,health,0,-1,none,1520,1520,-344,-600,-17200,28,17,-25,0,120,9
S,128978,health,0,-1,none,1520,1520,-176,-624,-17056,31,21,-29,0,121,8
S,129977,health,0,-1,none,1520,1520,-264,-704,-16984,40,23,-25,0,122,7
S,130976,health,0,-1,none,1520,1520,-296,-592,-17064,32,19,-26,0,123,6
S,131975,health,0,-1,none,1520,1520,-264,-624,-17064,30,22,-24,0,124,5
S,132974,health,0,-1,none,1520,1520,-376,-584,-17080,32,21,-26,0,125,4
S,133973,health,0,-1,none,1520,1520,-200,-544,-17160,31,19,-25,0,126,3
S,134972,health,0,-1,none,1520,1520,-64,-576,-17056,31,23,-28,0,127,2
S,135971,health,0,-1,none,1520,1520,-248,-624,-17056,35,20,-23,0,128,1
S,136970,health,0,-1,none,1520,1520,-312,-496,-17168,31,19,-24,0,129,0
S,137980,health,0,-1,none,1520,1520,-216,-680,-17040,32,22,-32,0,130,10
S,138979,health,0,-1,none,1520,1520,-240,-792,-17280,32,21,-25,0,131,9
S,139978,health,0,-1,none,1520,1520,-280,-640,-17088,31,20,-23,0,132,8
S,140977,health,0,-1,none,1520,1520,-288,-640,-17112,27,20,-27,0,133,7
S,141976,health,0,-1,none,1520,1520,-136,-688,-16952,29,17,-26,0,134,6
S,142975,health,0,-1,none,1520,1520,-264,-632,-17056,32,17,-26,0,135,5
S,143974,health,0,-1,none,1520,1520,-400,-608,-17144,30,18,-23,0,136,4
S,144973,health,0,-1,none,1520,1520,-240,-552,-17064,29,19,-26,0,137,3
S,145972,health,0,-1,none,1520,1520,-352,-624,-17128,36,13,-26,0,138,2
S,146971,health,0,-1,none,1520,1520,-376,-672,-17128,33,17,-28,0,139,1
S,147981,health,0,-1,none,1520,1520,-360,-608,-17128,32,20,-26,0,140,11
S,148980,health,0,-1,none,1520,1520,-344,-560,-17144,31,16,-29,0,141,10
S,149979,health,0,-1,none,1520,1520,-296,-552,-17176,30,20,-23,0,142,9
S,150978,health,0,-1,none,1520,1520,-320,-512,-17088,32,19,-33,0,143,8
S,151977,health,0,-1,none,1520,1520,-288,-640,-17120,34,19,-32,0,144,7
S,152976,health,0,-1,none,1520,1520,-256,-592,-17200,41,16,-29,0,145,6
S,153975,health,0,-1,none,1520,1520,-280,-656,-17152,38,16,-28,0,146,5
S,154974,health,0,-1,none,1520,1520,-304,-616,-17088,32,19,-28,0,147,4
S,155973,health,0,-1,none,1520,1520,-248,-552,-17136,29,18,-24,0,148,3
S,156972,health,0,-1,none,1520,1520,-248,-616,-17128,30,16,-28,0,149,2
S,157971,health,0,-1,none,1520,1520,-272,-600,-17208,32,23,-33,0,150,1
S,158981,health,0,-1,none,1520,1520,-352,-688,-17048,30,13,-26,0,151,11
S,159970,health,0,-1,none,1520,1520,-352,-640,-17096,30,23,-25,0,152,0
S,160980,health,0,-1,none,1520,1520,-336,-656,-17120,26,23,-25,0,153,10
S,161979,health,0,-1,none,1520,1520,-256,-560,-17104,36,18,-23,0,154,9
S,162978,health,0,-1,none,1520,1520,-344,-648,-17152,35,15,-23,0,155,8
S,163977,health,0,-1,none,1520,1520,-304,-552,-17072,25,19,-28,0,156,7
S,164977,health,0,-1,none,1520,1520,-440,-624,-17104,29,17,-29,0,157,7
S,165976,health,0,-1,none,1520,1520,-240,-656,-17032,30,18,-25,0,158,6
S,166975,health,0,-1,none,1520,1520,-176,-712,-17088,29,18,-25,0,159,5
