rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,130960,health,0,-1,none,1520,1520,-312,-520,-17056,33,22,-30,0,123,3
S,131960,health,0,-1,none,1520,1520,-272,-528,-17032,32,17,-27,0,124,3
S,132959,health,0,-1,none,1520,1520,-296,-656,-17184,28,17,-30,0,125,2
S,133959,health,0,-1,none,1520,1520,-240,-536,-17240,27,20,-26,0,126,2
S,134958,health,0,-1,none,1520,1520,-408,-576,-16944,27,22,-20,0,127,1
S,135968,health,0,-1,none,1520,1520,-232,-640,-17096,30,25,-23,0,128,11
S,136967,health,0,-1,none,1520,1520,-232,-592,-17112,33,19,-23,0,129,10
S,137966,health,0,-1,none,1520,1520,-168,-584,-17048,32,19,-30,0,130,9
S,138965,health,0,-1,none,1520,1520,-256,-600,-17096,32,22,-28,0,131,8
S,139964,health,0,-1,none,1520,1520,-384,-624,-16912,27,17,-23,0,132,7
S,140963,health,0,-1,none,1520,1520,-208,-536,-17160,30,17,-27,0,133,6
S,141962,health,0,-1,none,1520,1520,-376,-536,-17128,34,17,-31,0,134,5
S,142961,health,0,-1,none,1520,1520,-144,-672,-17064,31,19,-33,0,135,4
S,143961,health,0,-1,none,1520,1520,-280,-528,-16976,37,22,-32,0,136,4
S,144960,health,0,-1,none,1520,1520,-272,-512,-17024,32,27,-35,0,137,3
S,145959,health,0,-1,none,1520,1520,-328,-496,-16944,33,17,-32,0,138,2
S,146959,health,0,-1,none,1520,1520,-184,-592,-17096,31,13,-25,0,139,2
S,147958,health,0,-1,none,1520,1520,-272,-520,-17048,32,22,-29,0,140,1
S,148968,health,0,-1,none,1520,1520,-280,-616,-17128,30,14,-25,0,141,11
S,149967,health,0,-1,none,1520,1520,-272,-488,-17064,31,17,-24,0,142,10
S,150966,health,0,-1,none,1520,1520,-264,-568,-17136,32,20,-30,0,143,9
S,151965,health,0,-1,none,1520,1520,-224,-552,-16944,33,23,-21,0,144,8
S,152964,health,0,-1,none,1520,1520,-304,-560,-17120,38,19,-24,0,145,7
S,153963,health,0,-1,none,1520,1520,-312,-688,-17016,38,20,-32,0,146,6
S,154962,health,0,-1,none,1520,1520,-232,-544,-16992,32,12,-28,0,147,5
S,155961,health,0,-1,none,1520,1520,-168,-576,-17056,36,17,-24,0,148,4
S,156961,health,0,-1,none,1520,1520,-376,-504,-17112,37,14,-22,0,149,4
S,157960,health,0,-1,none,1520,1520,-336,-552,-17064,33,20,-22,0,150,3
S,158959,health,0,-1,none,1520,1520,-440,-584,-17096,37,17,-30,0,151,2
S,159958,health,0,-1,none,1520,1520,-264,-616,-17016,33,17,-24,0,152,1
S,160968,health,0,-1,none,1520,1520,-312,-624,-16968,34,19,-27,0,153,11
S,161967,health,0,-1,none,1520,1520,-352,-688,-17048,31,17,-27,0,154,10
S,162966,health,0,-1,none,1520,1520,-296,-520,-17104,33,18,-28,0,155,9
S,163965,health,0,-1,none,1520,1520,-272,-632,-17056,31,20,-23,0,156,8
S,164964,health,0,-1,none,1520,1520,-216,-576,-17048,26,15,-26,0,157,7
S,165963,health,0,-1,none,1520,1520,-280,-608,-17128,24,23,-32,0,158,6
S,166962,health,0,-1,none,1520,1520,-296,-560,-17040,32,20,-29,0,159,5
S,167961,health,0,-1,none,1520,1520,-304,-552,-17024,29,18,-25,0,160,4
S,168960,health,0,-1,none,1520,1520,-304,-512,-17064,30,18,-33,0,161,3
S,169960,health,0,-1,none,1520,1520,-368,-608,-16976,32,16,-26,0,162,3
S,170959,health,0,-1,none,1520,1520,-240,-560,-17112,33,19,-24,0,163,2
S,171958,health,0,-1,none,1520,1520,-88,-680,-16880,29,17,-25,0,164,1
S,172968,health,0,-1,none,1520,1520,-224,-584,-17128,29,19,-26,0,165,11
S,173967,health,0,-1,none,1520,1520,-272,-536,-17088,32,20,-29,0,166,10
S,174966,health,0,-1,none,1520,1520,-264,-584,-17048,27,18,-25,0,167,9
S,175965,health,0,-1,none,1520,1520,-240,-664,-17024,40,21,-25,0,168,8
S,176964,health,0,-1,none,1520,1520,-256,-624,-17056,34,19,-26,0,169,7
S,177963,health,0,-1,none,1520,1520,-224,-592,-17032,33,18,-23,0,170,6
S,178962,health,0,-1,none,1520,1520,-264,-592,-17088,33,19,-27,0,171,5
S,179961,health,0,-1,none,1520,1520,-232,-520,-17032,35,20,-22,0,172,4
S,180960,health,0,-1,none,1520,1520,-296,-568,-17112,33,22,-27,0,173,3
S,181960,health,0,-1,none,1520,1520,-360,-544,-17104,31,20,-30,0,174,3
S,182959,health,0,-1,none,1520,1520,-312,-592,-16968,32,19,-28,0,175,2
S,183959,health,0,-1,none,1520,1520,-376,-512,-17072,34,19,-21,0,176,2
S,184959,health,0,-1,none,1520,1520,-208,-624,-17160,33,20,-25,0,177,2
S,185958,health,0,-1,none,1520,1520,-272,-680,-17048,32,21,-24,0,178,1
S,186968,health,0,-1,none,1520,1520,-248,-568,-17024,31,22,-28,0,179,11
S,187967,health,0,-1,none,1520,1520,-272,-640,-17064,34,17,-25,0,180,10
S,188966,health,0,-1,none,1520,1520,-344,-608,-17056,28,21,-26,0,181,9
S,189965,health,0,-1,none,1520,1520,-128,-552,-17112,32,16,-23,0,182,8
S,190964,health,0,-1,none,1520,1520,-208,-616,-16992,34,22,-24,0,183,7
S,191963,health,0,-1,none,1520,1520,-192,-656,-17008,32,20,-28,0,184,6
S,192962,health,0,-1,none,1520,1520,-288,-592,-17016,30,20,-25,0,185,5
S,193961,health,0,-1,none,1520,1520,-256,-616,-17000,27,18,-27,0,186,4
S,194960,health,0,-1,none,1520,1520,-288,-672,-16992,33,19,-28,0,187,3
S,195959,health,0,-1,none,1520,1520,-352,-624,-17104,36,18,-24,0,188,2
S,196959,health,0,-1,none,1520,1520,-304,-648,-17128,34,20,-23,0,189,2
S,197958,health,0,-1,none,1520,1520,-232,-584,-17008,29,18,-25,0,190,1
S,198968,health,0,-1,none,1520,1520,-176,-536,-17000,34,20,-29,0,191,11
S,199967,health,0,-1,none,1520,1520,-360,-688,-17000,32,18,-28,0,192,10
S,200966,health,0,-1,none,1520,1520,-416,-656,-17064,31,19,-29,0,193,9
S,201965,health,0,-1,none,1520,1520,-272,-608,-17136,34,21,-27,0,194,8
S,202964,health,0,-1,none,1520,1520,-296,-552,-17104,29,23,-33,0,195,7
S,203963,health,0,-1,none,1520,1520,-424,-656,-16992,29,19,-32,0,196,6
S,204962,health,0,-1,none,1520,1520,-200,-656,-16952,39,22,-27,0,197,5
S,205961,health,0,-1,none,1520,1520,-328,-664,-17104,35,27,-27,0,198,4
S,206960,health,0,-1,none,1520,1520,-320,-584,-17080,31,18,-30,0,199,3
S,207959,health,0,-1,none,1520,1520,-224,-616,-17120,29,16,-27,0,200,2
S,208958,health,0,-1,none,1520,1520,-232,-616,-17032,35,21,-28,0,201,1
S,209968,health,0,-1,none,1520,1520,-408,-568,-17160,29,18,-23,0,202,11
S,210967,health,0,-1,none,1520,1520,-320,-592,-17128,30,27,-19,0,203,10
S,211966,health,0,-1,none,1520,1520,-256,-632,-17072,29,20,-29,0,204,9
S,212965,health,0,-1,none,1520,1520,-328,-712,-17072,32,22,-29,0,205,8
S,213964,health,0,-1,none,1520,1520,-320,-696,-16984,29,27,-25,0,206,7
S,214963,health,0,-1,none,1520,1520,-280,-480,-17024,35,20,-25,0,207,6
S,215962,health,0,-1,none,1520,1520,-248,-688,-17120,34,15,-26,0,208,5
S,216961,health,0,-1,none,1520,1520,-248,-600,-17016,34,19,-30,0,209,4
S,217960,health,0,-1,none,1520,1520,-272,-552,-17024,32,22,-28,0,210,3
S,218960,health,0,-1,none,1520,1520,-320,-608,-17176,33,15,-24,0,211,3
S,219959,health,0,-1,none,1520,1520,-264,-536,-17096,32,18,-24,0,212,2
S,220958,health,0,-1,none,1520,1520,-336,-552,-17096,35,18,-24,0,213,1
S,221968,health,0,-1,none,1520,1520,-320,-632,-17032,27,22,-26,0,214,11
S,222967,health,0,-1,none,1520,1520,-200,-680,-17000,32,22,-25,0,215,10
S,223966,health,0,-1,none,1520,1520,-312,-600,-16968,35,18,-32,0,216,9
S,224965,health,0,-1,none,1520,1520,-216,-496,-17008,29,19,-31,0,217,8
S,225964,health,0,-1,none,1520,1520,-328,-520,-17008,27,14,-27,0,218,7
S,226963,health,0,-1,none,1520,1520,-216,-600,-17072,32,12,-26,0,219,6
