# selected servo A
#META fw=tvc_char 2.1 test=P axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 repeatability
#META imu_alive=1 imu_pass=0 imu_rate_hz=1908 g_mag=1.0451
#META gyro_bias_dps=2.3410,1.4072,-1.7803 gyro_noise_dps=0.1853,0.1807,0.1871 acc_noise_g=0.00391,0.00414,0.00399
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META reps=20 approach_us=75 dwell_ms=400 log_hz=100 center_us=1520
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
#META repeat_target=1520 idx=0
S,33016875,fromabove,29,0,1520,1520,-536,-1128,-16928,22,36,-25,0
E,33716256,frombelow,30,0,1520,1520,,,,,,,0
S,33716886,frombelow,30,0,1520,1520,1080,-1056,-17080,44,32,-25,0
S,33726874,frombelow,30,0,1520,1520,1424,-24,-16160,48,11,-56,0
S,33736873,frombelow,30,0,1520,1520,-1712,-2248,-22552,84,-279,-255,0
S,33746873,frombelow,30,0,1520,1520,-936,13296,-14288,-33,-457,475,0
S,33756873,frombelow,30,0,1520,1520,-9944,9416,-16360,43,-1031,65,0
S,33766873,frombelow,30,0,1520,1520,-2728,-696,-16488,29,-1562,40,0
S,33776873,frombelow,30,0,1520,1520,-528,-2320,-11360,100,-1789,-56,0
S,33786873,frombelow,30,0,1520,1520,144,-7352,-21744,61,-1723,284,0
S,33796873,frombelow,30,0,1520,1520,936,-2544,-20200,43,-1583,253,0
S,33806873,frombelow,30,0,1520,1520,-4896,-3728,-17328,-28,-1219,-157,0
S,33816873,frombelow,30,0,1520,1520,-1456,-3808,-18344,138,-574,-10,0
S,33826873,frombelow,30,0,1520,1520,-1240,-2168,-17336,178,204,-33,0
S,33836873,frombelow,30,0,1520,1520,1800,-664,-18800,146,827,-46,0
S,33846873,frombelow,30,0,1520,1520,568,-1160,-16976,-60,1069,-41,0
S,33856873,frombelow,30,0,1520,1520,-1408,-2888,-18480,-140,921,-345,0
S,33866873,frombelow,30,0,1520,1520,-3624,-72,-16048,-199,997,-77,0
S,33876873,frombelow,30,0,1520,1520,-2960,-232,-17504,-95,750,-157,0
S,33886873,frombelow,30,0,1520,1520,-3352,-1352,-18856,24,510,-90,0
S,33896873,frombelow,30,0,1520,1520,936,1872,-14544,20,158,101,0
S,33906873,frombelow,30,0,1520,1520,-872,64,-16504,115,-199,-142,0
S,33916873,frombelow,30,0,1520,1520,-8,-832,-16304,106,-466,-45,0
S,33926873,frombelow,30,0,1520,1520,-2216,296,-18208,105,-600,91,0
S,33936873,frombelow,30,0,1520,1520,192,-544,-17720,78,-590,122,0
S,33946873,frombelow,30,0,1520,1520,-2376,-2176,-17264,52,-592,-41,0
S,33956873,frombelow,30,0,1520,1520,792,-1376,-18072,34,-500,-19,0
S,33966873,frombelow,30,0,1520,1520,-424,-856,-16920,17,-282,32,0
S,33976873,frombelow,30,0,1520,1520,-864,-2944,-16608,56,-67,4,0
S,33986873,frombelow,30,0,1520,1520,-1296,-464,-16704,81,194,-35,0
S,33996873,frombelow,30,0,1520,1520,816,-744,-17504,64,317,-51,0
S,34006873,frombelow,30,0,1520,1520,-1368,-904,-16736,11,318,-86,0
S,34016873,frombelow,30,0,1520,1520,312,-1096,-17824,-16,274,-41,0
S,34026873,frombelow,30,0,1520,1520,-104,-760,-17032,9,177,-31,0
S,34036873,frombelow,30,0,1520,1520,-496,-1064,-16872,54,75,-34,0
S,34046873,frombelow,30,0,1520,1520,-352,-840,-16896,77,-23,-24,0
S,34056873,frombelow,30,0,1520,1520,-456,-712,-17176,68,-82,-26,0
S,34066873,frombelow,30,0,1520,1520,248,-808,-17024,47,-112,-20,0
S,34076873,frombelow,30,0,1520,1520,-728,-944,-16824,24,-85,-22,0
S,34086873,frombelow,30,0,1520,1520,136,-976,-17192,19,-20,-20,0
S,34096873,frombelow,30,0,1520,1520,-176,-960,-17192,40,38,-26,0
S,34106873,frombelow,30,0,1520,1520,-360,-928,-17072,48,74,-32,0
S,34116873,frombelow,30,0,1520,1520,-648,-1064,-16848,30,81,-34,0
E,34816256,fromabove,31,0,1520,1520,,,,,,,0
S,34816887,fromabove,31,0,1520,1520,-1656,-1008,-17080,41,25,-27,0
S,34826877,fromabove,31,0,1520,1520,984,-1816,-17288,34,111,12,0
S,34836875,fromabove,31,0,1520,1520,-5440,4216,-18368,73,291,-38,0
S,34846876,fromabove,31,0,1520,1520,-248,-2824,-17208,162,721,-151,0
S,34856875,fromabove,31,0,1520,1520,-2912,-792,-15848,253,1073,-84,0
S,34866875,fromabove,31,0,1520,1520,-1696,1704,-16896,205,1458,-115,0
S,34876875,fromabove,31,0,1520,1520,-568,-440,-17008,139,1495,-127,0
S,34886875,fromabove,31,0,1520,1520,-488,-1544,-19632,-2,1323,-372,0
S,34896875,fromabove,31,0,1520,1520,2400,-3168,-15736,-147,1336,-119,0
S,34906876,fromabove,31,0,1520,1520,-752,1400,-18248,-133,1008,-131,0
S,34916875,fromabove,31,0,1520,1520,-1368,-696,-19280,-102,666,-90,0
S,34926875,fromabove,31,0,1520,1520,-720,-5416,-13592,-90,219,40,0
S,34936875,fromabove,31,0,1520,1520,368,-2776,-16696,0,-175,-5,0
S,34946875,fromabove,31,0,1520,1520,-472,-872,-15496,111,-456,-127,0
S,34956875,fromabove,31,0,1520,1520,712,-616,-20848,127,-598,118,0
S,34966875,fromabove,31,0,1520,1520,4328,-1928,-16344,119,-630,108,0
S,34976875,fromabove,31,0,1520,1520,-3688,-2120,-16712,76,-636,-1,0
S,34986876,fromabove,31,0,1520,1520,3560,320,-17920,46,-558,-32,0
S,34996875,fromabove,31,0,1520,1520,-4304,-1936,-16208,11,-348,-45,0
S,35006875,fromabove,31,0,1520,1520,-1880,32,-17728,40,-20,-9,0
S,35016875,fromabove,31,0,1520,1520,-1104,-1640,-17344,89,251,-35,0
S,35026876,fromabove,31,0,1520,1520,-544,-304,-16720,64,408,-50,0
S,35036875,fromabove,31,0,1520,1520,-304,-632,-16696,-1,388,-83,0
S,35046876,fromabove,31,0,1520,1520,512,-1336,-17816,-33,299,-104,0
S,35056875,fromabove,31,0,1520,1520,-416,-552,-17216,-10,214,-33,0
S,35066876,fromabove,31,0,1520,1520,-352,-1384,-17376,36,96,-23,0
S,35076875,fromabove,31,0,1520,1520,-520,-824,-17088,80,-9,-27,0
S,35086876,fromabove,31,0,1520,1520,-376,-1056,-17216,86,-84,-32,0
S,35096875,fromabove,31,0,1520,1520,-480,-480,-17064,61,-108,-7,0
S,35106875,fromabove,31,0,1520,1520,-1000,-440,-17000,26,-105,-15,0
S,35116875,fromabove,31,0,1520,1520,-352,-840,-17064,17,-43,-27,0
S,35126875,fromabove,31,0,1520,1520,-104,-904,-17192,30,19,-22,0
S,35136876,fromabove,31,0,1520,1520,-408,-1024,-17120,51,66,-31,0
S,35146875,fromabove,31,0,1520,1520,-688,-1008,-17112,51,88,-39,0
S,35156876,fromabove,31,0,1520,1520,-536,-1048,-17096,29,64,-28,0
S,35166875,fromabove,31,0,1520,1520,-136,-1056,-17224,21,15,-29,0
S,35176875,fromabove,31,0,1520,1520,-352,-1056,-17136,31,-5,-25,0
S,35186875,fromabove,31,0,1520,1520,-512,-1024,-16968,56,-6,-26,0
S,35196875,fromabove,31,0,1520,1520,-344,-1008,-17224,64,16,-23,0
S,35206875,fromabove,31,0,1520,1520,-32,-848,-17160,55,33,-32,0
S,35216876,fromabove,31,0,1520,1520,-464,-880,-17016,27,38,-33,0
E,35916256,frombelow,32,0,1520,1520,,,,,,,0
S,35916886,frombelow,32,0,1520,1520,832,-960,-17200,46,28,-29,0
S,35926874,frombelow,32,0,1520,1520,-632,-1056,-17192,41,9,-21,0
S,35936873,frombelow,32,0,1520,1520,-9952,-2232,-19440,43,-246,-586,0
S,35946873,frombelow,32,0,1520,1520,5904,256,-19672,105,-389,-162,0
S,35956874,frombelow,32,0,1520,1520,-56,-4352,-17784,55,-808,63,0
S,35966873,frombelow,32,0,1520,1520,-4216,2512,-14312,42,-1462,54,0
S,35976873,frombelow,32,0,1520,1520,1840,-1808,-13576,83,-1743,-18,0
S,35986873,frombelow,32,0,1520,1520,1304,-7336,-28248,-24,-1728,323,0
S,35996873,frombelow,32,0,1520,1520,3744,-1512,-16104,13,-1660,154,0
S,36006873,frombelow,32,0,1520,1520,536,-56,-18672,-70,-1219,-287,0
S,36016873,frombelow,32,0,1520,1520,-13504,-10712,-16352,144,-705,-21,0
S,36026873,frombelow,32,0,1520,1520,-2592,-808,-17264,138,146,-29,0
S,36036873,frombelow,32,0,1520,1520,576,-2712,-17992,151,663,-22,0
S,36046873,frombelow,32,0,1520,1520,-480,-1000,-16640,-14,992,-15,0
S,36056873,frombelow,32,0,1520,1520,-3296,-1544,-16272,-131,913,-235,0
S,36066873,frombelow,32,0,1520,1520,1640,2120,-14984,-180,948,-95,0
S,36076873,frombelow,32,0,1520,1520,-3720,1072,-16752,-79,779,-97,0
S,36086873,frombelow,32,0,1520,1520,912,-1232,-17032,37,563,-85,0
S,36096873,frombelow,32,0,1520,1520,2224,-1856,-16960,79,190,-110,0
S,36106873,frombelow,32,0,1520,1520,-880,-3216,-14208,76,-116,13,0
S,36116873,frombelow,32,0,1520,1520,1112,712,-16856,76,-416,89,0
S,36126873,frombelow,32,0,1520,1520,-2288,1360,-17216,109,-525,56,0
S,36136873,frombelow,32,0,1520,1520,-504,-192,-17688,57,-559,96,0
S,36146873,frombelow,32,0,1520,1520,-3760,-448,-18656,27,-512,67,0
S,36156873,frombelow,32,0,1520,1520,-1104,-1096,-18616,18,-481,-12,0
S,36166873,frombelow,32,0,1520,1520,1608,-1232,-17032,8,-293,83,0
S,36176873,frombelow,32,0,1520,1520,-744,-840,-16680,47,-70,14,0
S,36186873,frombelow,32,0,1520,1520,-424,-840,-17056,95,141,-38,0
S,36196873,frombelow,32,0,1520,1520,248,-584,-17112,78,293,-51,0
S,36206873,frombelow,32,0,1520,1520,-1112,-1000,-16856,18,318,-63,0
S,36216873,frombelow,32,0,1520,1520,240,-1184,-17840,-15,250,-71,0
S,36226873,frombelow,32,0,1520,1520,-376,-1344,-17216,-10,176,-46,0
S,36236873,frombelow,32,0,1520,1520,-696,-1104,-16976,43,68,-29,0
S,36246873,frombelow,32,0,1520,1520,-464,-992,-16904,80,-30,-21,0
S,36256873,frombelow,32,0,1520,1520,-192,-816,-17104,83,-86,-29,0
S,36266873,frombelow,32,0,1520,1520,-640,-984,-16936,61,-106,-18,0
S,36276873,frombelow,32,0,1520,1520,-456,-1064,-16904,27,-80,-10,0
S,36286873,frombelow,32,0,1520,1520,-88,-944,-17288,20,-14,-19,0
S,36296873,frombelow,32,0,1520,1520,-112,-840,-17048,26,45,-28,0
S,36306873,frombelow,32,0,1520,1520,-536,-952,-16984,42,82,-37,0
S,36316873,frombelow,32,0,1520,1520,-728,-912,-16952,38,82,-36,0
E,37016256,fromabove,33,0,1520,1520,,,,,,,0
S,37016887,fromabove,33,0,1520,1520,-1576,-992,-17032,33,21,-27,0
S,37026876,fromabove,33,0,1520,1520,-6776,-704,-17680,32,37,-34,0
S,37036875,fromabove,33,0,1520,1520,-2000,-3200,-17744,53,270,129,0
S,37046876,fromabove,33,0,1520,1520,-184,912,-13616,171,562,84,0
S,37056876,fromabove,33,0,1520,1520,-1168,-4848,-16040,229,1019,-44,0
S,37066876,fromabove,33,0,1520,1520,688,-640,-16968,222,1349,-63,0
S,37076875,fromabove,33,0,1520,1520,-232,-1000,-17360,144,1527,-55,0
S,37086876,fromabove,33,0,1520,1520,-3952,24,-16440,32,1406,-273,0
S,37096875,fromabove,33,0,1520,1520,2464,-1080,-13400,-149,1373,-95,0
S,37106876,fromabove,33,0,1520,1520,-2288,-1024,-18696,-170,1040,-181,0
S,37116875,fromabove,33,0,1520,1520,-3288,-3072,-19248,-139,713,-62,0
S,37126875,fromabove,33,0,1520,1520,1072,-7544,-13256,-105,264,-97,0
S,37136875,fromabove,33,0,1520,1520,1072,-1976,-16064,-9,-150,-37,0
S,37146876,fromabove,33,0,1520,1520,-1432,-1760,-15568,95,-476,-134,0
S,37156876,fromabove,33,0,1520,1520,368,-4368,-21880,91,-620,95,0
S,37166876,fromabove,33,0,1520,1520,4776,-2224,-15744,97,-646,165,0
S,37176876,fromabove,33,0,1520,1520,-2824,-1024,-17176,91,-669,-71,0
S,37186875,fromabove,33,0,1520,1520,1312,944,-18824,50,-522,-3,0
S,37196876,fromabove,33,0,1520,1520,-1560,-2336,-16256,24,-282,-33,0
S,37206875,fromabove,33,0,1520,1520,2544,-1992,-17432,63,57,-12,0
S,37216875,fromabove,33,0,1520,1520,-1192,-1544,-16672,87,299,-35,0
S,37226875,fromabove,33,0,1520,1520,-672,-712,-16736,33,425,-55,0
S,37236875,fromabove,33,0,1520,1520,-1400,-136,-17008,-18,379,-107,0
S,37246875,fromabove,33,0,1520,1520,448,-848,-17288,-29,312,-23,0
S,37256875,fromabove,33,0,1520,1520,-472,-928,-17328,2,203,-28,0
S,37266876,fromabove,33,0,1520,1520,-432,-928,-16912,65,76,-24,0
S,37276875,fromabove,33,0,1520,1520,-632,-800,-16896,87,-18,-25,0
S,37286875,fromabove,33,0,1520,1520,-280,-1048,-17008,74,-89,-24,0
S,37296875,fromabove,33,0,1520,1520,-56,-1624,-17000,34,-111,-13,0
S,37306876,fromabove,33,0,1520,1520,688,-1128,-16904,23,-104,-26,0
S,37316875,fromabove,33,0,1520,1520,-280,-464,-17104,18,-40,-23,0
S,37326875,fromabove,33,0,1520,1520,-128,-1072,-17216,39,16,-25,0
S,37336875,fromabove,33,0,1520,1520,-424,-1184,-16936,58,72,-28,0
S,37346876,fromabove,33,0,1520,1520,-696,-960,-17072,35,83,-29,0
S,37356876,fromabove,33,0,1520,1520,-344,-872,-17288,15,51,-26,0
S,37366875,fromabove,33,0,1520,1520,-208,-888,-17112,17,17,-25,0
S,37376875,fromabove,33,0,1520,1520,-456,-1088,-17048,39,-3,-29,0
S,37386875,fromabove,33,0,1520,1520,-408,-1000,-17128,60,3,-21,0
S,37396875,fromabove,33,0,1520,1520,-392,-944,-17240,56,9,-35,0
S,37406875,fromabove,33,0,1520,1520,-368,-960,-17056,37,22,-38,0
S,37416875,fromabove,33,0,1520,1520,-480,-1000,-17016,25,31,-30,0
E,38116256,frombelow,34,0,1520,1520,,,,,,,0
S,38116886,frombelow,34,0,1520,1520,856,-984,-17064,39,19,-32,0
S,38126874,frombelow,34,0,1520,1520,-1304,-296,-16640,40,4,-39,0
S,38136873,frombelow,34,0,1520,1520,6104,-7464,-21544,66,-285,-382,0
S,38146873,frombelow,34,0,1520,1520,-1960,11080,-19368,62,-447,181,0
S,38156874,frombelow,34,0,1520,1520,-5760,-760,-17888,56,-952,119,0
S,38166873,frombelow,34,0,1520,1520,-1936,-304,-15568,36,-1522,23,0
S,38176873,frombelow,34,0,1520,1520,-1048,-1544,-12344,118,-1740,-86,0
S,38186873,frombelow,34,0,1520,1520,4784,-1416,-19264,102,-1744,109,0
S,38196873,frombelow,34,0,1520,1520,11176,-2600,-18624,51,-1591,189,0
S,38206873,frombelow,34,0,1520,1520,-5296,-3632,-16712,-21,-1246,-203,0
S,38216873,frombelow,34,0,1520,1520,-344,-1328,-15936,105,-627,-34,0
S,38226874,frombelow,34,0,1520,1520,-464,-1912,-15848,173,129,-32,0
S,38236873,frombelow,34,0,1520,1520,2080,-1496,-17936,145,756,-26,0
S,38246873,frombelow,34,0,1520,1520,2048,-464,-17136,-2,999,-20,0
S,38256873,frombelow,34,0,1520,1520,-3112,-2488,-16680,-152,922,-245,0
S,38266873,frombelow,34,0,1520,1520,3528,-544,-14744,-200,978,-120,0
S,38276873,frombelow,34,0,1520,1520,-2880,1336,-17416,-92,787,-122,0
S,38286873,frombelow,34,0,1520,1520,-1368,-1744,-17304,15,583,-88,0
S,38296873,frombelow,34,0,1520,1520,1584,-1952,-16520,73,186,-136,0
S,38306873,frombelow,34,0,1520,1520,-1112,-4640,-14968,86,-132,-26,0
S,38316874,frombelow,34,0,1520,1520,216,368,-16320,114,-410,5,0
S,38326873,frombelow,34,0,1520,1520,-616,-224,-17920,147,-536,88,0
S,38336873,frombelow,34,0,1520,1520,56,-552,-18304,109,-565,86,0
S,38346873,frombelow,34,0,1520,1520,-4144,-560,-18536,61,-527,41,0
S,38356873,frombelow,34,0,1520,1520,296,-616,-17968,35,-491,1,0
S,38366873,frombelow,34,0,1520,1520,776,-1776,-17720,-19,-287,75,0
S,38376873,frombelow,34,0,1520,1520,-1208,-2272,-16768,-12,-81,-4,0
S,38386873,frombelow,34,0,1520,1520,-584,-424,-17464,28,159,-27,0
S,38396873,frombelow,34,0,1520,1520,656,-384,-17096,53,294,-46,0
S,38406873,frombelow,34,0,1520,1520,-1184,-1168,-16752,24,316,-82,0
S,38416873,frombelow,34,0,1520,1520,488,-1208,-18016,5,264,-63,0
S,38426873,frombelow,34,0,1520,1520,-360,-872,-17160,24,177,-43,0
S,38436873,frombelow,34,0,1520,1520,-576,-936,-16808,51,75,-25,0
S,38446873,frombelow,34,0,1520,1520,-360,-1088,-17032,61,-27,-29,0
S,38456873,frombelow,34,0,1520,1520,144,-896,-16984,52,-86,-24,0
S,38466873,frombelow,34,0,1520,1520,-216,-1096,-16976,45,-96,-16,0
S,38476873,frombelow,34,0,1520,1520,-176,-872,-17128,34,-61,-26,0
S,38486873,frombelow,34,0,1520,1520,-488,-888,-17280,33,-18,-26,0
S,38496873,frombelow,34,0,1520,1520,-232,-992,-17232,39,31,-29,0
S,38506873,frombelow,34,0,1520,1520,-552,-968,-16888,39,62,-34,0
S,38516873,frombelow,34,0,1520,1520,-744,-856,-16856,30,68,-31,0
E,39216256,fromabove,35,0,1520,1520,,,,,,,0
S,39216887,fromabove,35,0,1520,1520,-1632,-840,-17080,34,18,-26,0
S,39226877,fromabove,35,0,1520,1520,2784,176,-17112,40,38,-28,0
S,39236875,fromabove,35,0,1520,1520,-2016,-1104,-18416,50,264,161,0
S,39246876,fromabove,35,0,1520,1520,-2856,1936,-13376,182,575,32,0
S,39256876,fromabove,35,0,1520,1520,-3680,-4672,-15360,217,1008,-54,0
S,39266876,fromabove,35,0,1520,1520,-1704,-384,-16984,238,1398,-58,0
S,39276875,fromabove,35,0,1520,1520,696,200,-17840,164,1540,-2,0
S,39286875,fromabove,35,0,1520,1520,-3856,552,-17592,55,1406,-300,0
S,39296875,fromabove,35,0,1520,1520,4040,-1880,-13624,-108,1383,-66,0
S,39306875,fromabove,35,0,1520,1520,4024,-4680,-17184,-99,1080,-174,0
S,39316875,fromabove,35,0,1520,1520,-1336,88,-19256,-62,753,-135,0
S,39326875,fromabove,35,0,1520,1520,-2384,-10680,-12496,-67,280,-56,0
S,39336876,fromabove,35,0,1520,1520,-872,-3216,-16256,20,-168,-27,0
S,39346876,fromabove,35,0,1520,1520,-112,-2016,-14704,113,-478,-120,0
S,39356875,fromabove,35,0,1520,1520,3056,-8776,-20936,74,-641,224,0
S,39366875,fromabove,35,0,1520,1520,5448,-3256,-14848,105,-715,61,0
S,39376875,fromabove,35,0,1520,1520,-4968,256,-17504,71,-706,-72,0
S,39386875,fromabove,35,0,1520,1520,2448,296,-18888,32,-585,13,0
S,39396875,fromabove,35,0,1520,1520,2240,-3120,-15960,25,-301,-22,0
S,39406875,fromabove,35,0,1520,1520,1208,-2784,-17600,55,36,-9,0
S,39416875,fromabove,35,0,1520,1520,-552,-144,-17360,98,294,-38,0
S,39426876,fromabove,35,0,1520,1520,-712,-576,-16488,46,435,-57,0
S,39436875,fromabove,35,0,1520,1520,-864,-656,-16744,-29,392,-106,0
S,39446875,fromabove,35,0,1520,1520,632,-984,-17536,-42,317,-29,0
S,39456875,fromabove,35,0,1520,1520,-328,-760,-17080,-4,205,-40,0
S,39466875,fromabove,35,0,1520,1520,-672,-1080,-16872,59,95,-31,0
S,39476875,fromabove,35,0,1520,1520,-560,-1360,-16952,96,-18,-30,0
S,39486875,fromabove,35,0,1520,1520,-464,-808,-16888,87,-87,-25,0
S,39496876,fromabove,35,0,1520,1520,-384,-672,-17088,48,-115,-9,0
S,39506876,fromabove,35,0,1520,1520,-792,-704,-16992,17,-105,-31,0
S,39516875,fromabove,35,0,1520,1520,-512,-552,-17024,11,-60,-26,0
S,39526876,fromabove,35,0,1520,1520,-184,-880,-17112,37,8,-24,0
S,39536876,fromabove,35,0,1520,1520,-736,-1216,-16992,57,63,-31,0
S,39546876,fromabove,35,0,1520,1520,-472,-936,-17096,50,83,-34,0
S,39556875,fromabove,35,0,1520,1520,-384,-736,-17080,30,56,-25,0
S,39566875,fromabove,35,0,1520,1520,-240,-968,-17144,12,22,-29,0
S,39576876,fromabove,35,0,1520,1520,-528,-1000,-17112,28,2,-27,0
S,39586875,fromabove,35,0,1520,1520,-344,-896,-17064,54,-5,-27,0
S,39596875,fromabove,35,0,1520,1520,-264,-976,-17112,65,11,-29,0
S,39606876,fromabove,35,0,1520,1520,-400,-944,-17072,41,23,-33,0
S,39616876,fromabove,35,0,1520,1520,-528,-1000,-17104,18,39,-34,0
E,40316256,frombelow,36,0,1520,1520,,,,,,,0
S,40316886,frombelow,36,0,1520,1520,960,-944,-17080,43,30,-32,0
S,40326874,frombelow,36,0,1520,1520,1584,-1112,-16984,39,5,-68,0
S,40336873,frombelow,36,0,1520,1520,13888,-2808,-20600,72,-301,-180,0
S,40346873,frombelow,36,0,1520,1520,-8264,-13040,-6936,-65,-554,478,0
S,40356873,frombelow,36,0,1520,1520,-2880,-7288,-17136,-7,-1142,6,0
S,40366873,frombelow,36,0,1520,1520,2296,-1976,-17648,25,-1604,120,0
S,40376873,frombelow,36,0,1520,1520,4336,-1056,-11904,118,-1744,-59,0
S,40386873,frombelow,36,0,1520,1520,-136,2896,-17024,108,-1685,-29,0
S,40396873,frombelow,36,0,1520,1520,1816,448,-20720,41,-1544,249,0
S,40406873,frombelow,36,0,1520,1520,-1616,-664,-17328,-10,-1139,-171,0
S,40416873,frombelow,36,0,1520,1520,472,-5400,-17440,129,-532,-18,0
S,40426873,frombelow,36,0,1520,1520,-16,-2200,-16832,181,250,-25,0
S,40436873,frombelow,36,0,1520,1520,1488,-1328,-18512,139,787,-63,0
S,40446873,frombelow,36,0,1520,1520,-384,-2304,-17008,-43,1015,-47,0
S,40456873,frombelow,36,0,1520,1520,-672,-3776,-18200,-143,881,-320,0
S,40466873,frombelow,36,0,1520,1520,-408,-56,-17064,-200,924,-40,0
S,40476873,frombelow,36,0,1520,1520,-4736,304,-16976,-100,742,-130,0
S,40486873,frombelow,36,0,1520,1520,-3344,-360,-18392,38,490,-80,0
S,40496873,frombelow,36,0,1520,1520,1176,-1040,-16184,73,158,-88,0
S,40506873,frombelow,36,0,1520,1520,296,-2152,-15840,116,-160,-123,0
S,40516874,frombelow,36,0,1520,1520,96,-2048,-18576,82,-421,68,0
S,40526873,frombelow,36,0,1520,1520,-1248,-344,-18048,86,-553,96,0
S,40536874,frombelow,36,0,1520,1520,784,-1288,-16976,64,-546,100,0
S,40546873,frombelow,36,0,1520,1520,-3216,-1544,-18200,46,-532,-54,0
S,40556873,frombelow,36,0,1520,1520,640,-1304,-18472,29,-441,-27,0
S,40566873,frombelow,36,0,1520,1520,272,-2040,-17432,15,-257,88,0
S,40576873,frombelow,36,0,1520,1520,-1872,-1488,-16480,50,-44,-3,0
S,40586873,frombelow,36,0,1520,1520,-616,-744,-16840,76,165,-21,0
S,40596873,frombelow,36,0,1520,1520,560,-872,-17424,67,288,-48,0
S,40606873,frombelow,36,0,1520,1520,-960,-1072,-16832,10,282,-79,0
S,40616873,frombelow,36,0,1520,1520,312,-832,-17656,-18,238,-37,0
S,40626873,frombelow,36,0,1520,1520,-152,-944,-17504,3,145,-42,0
S,40636873,frombelow,36,0,1520,1520,-408,-1064,-17120,54,46,-27,0
S,40646873,frombelow,36,0,1520,1520,-560,-968,-16904,85,-37,-30,0
S,40656873,frombelow,36,0,1520,1520,-408,-896,-17016,69,-91,-25,0
S,40666873,frombelow,36,0,1520,1520,-56,-744,-17136,49,-99,-10,0
S,40676873,frombelow,36,0,1520,1520,-336,-992,-17000,27,-54,-18,0
S,40686873,frombelow,36,0,1520,1520,-616,-1008,-17056,27,8,-26,0
S,40696873,frombelow,36,0,1520,1520,-360,-816,-17360,35,69,-33,0
S,40706873,frombelow,36,0,1520,1520,-256,-1064,-17280,45,85,-32,0
S,40716873,frombelow,36,0,1520,1520,-584,-888,-16912,35,70,-29,0
E,41416256,fromabove,37,0,1520,1520,,,,,,,0
S,41416887,fromabove,37,0,1520,1520,-1584,-952,-17136,32,28,-31,0
S,41426877,fromabove,37,0,1520,1520,-8240,-1584,-17360,31,28,-37,0
S,41436876,fromabove,37,0,1520,1520,-7488,-88,-18360,60,250,149,0
S,41446876,fromabove,37,0,1520,1520,5120,2488,-12360,167,553,102,0
S,41456875,fromabove,37,0,1520,1520,-2424,-4568,-15992,229,1000,-51,0
S,41466876,fromabove,37,0,1520,1520,-1616,-2160,-16528,243,1353,-74,0
S,41476875,fromabove,37,0,1520,1520,-1448,-288,-18096,166,1520,-30,0
S,41486875,fromabove,37,0,1520,1520,-2040,416,-16600,52,1414,-263,0
S,41496875,fromabove,37,0,1520,1520,5032,88,-13680,-148,1359,-103,0
S,41506875,fromabove,37,0,1520,1520,208,2272,-18912,-172,1038,-184,0
S,41516876,fromabove,37,0,1520,1520,24,1880,-19832,-132,734,-134,0
S,41526875,fromabove,37,0,1520,1520,-3304,-10536,-12712,-142,307,4,0
S,41536875,fromabove,37,0,1520,1520,-528,-2280,-16384,-31,-123,-34,0
S,41546876,fromabove,37,0,1520,1520,408,-2760,-15416,89,-474,-135,0
S,41556875,fromabove,37,0,1520,1520,-1736,-6112,-19512,41,-631,264,0
S,41566875,fromabove,37,0,1520,1520,3584,0,-14856,103,-711,104,0
S,41576876,fromabove,37,0,1520,1520,-4272,-2408,-17288,85,-689,-91,0
S,41586875,fromabove,37,0,1520,1520,3944,-424,-18744,62,-553,44,0
S,41596876,fromabove,37,0,1520,1520,-5744,-4088,-16000,43,-310,-31,0
S,41606875,fromabove,37,0,1520,1520,-448,-248,-17064,63,64,-24,0
S,41616875,fromabove,37,0,1520,1520,880,-1216,-16784,84,296,-29,0
S,41626876,fromabove,37,0,1520,1520,-248,-984,-16472,30,442,-45,0
S,41636875,fromabove,37,0,1520,1520,-1000,-688,-16976,-20,410,-112,0
S,41646875,fromabove,37,0,1520,1520,904,-632,-17800,-34,328,-31,0
S,41656875,fromabove,37,0,1520,1520,-648,-1224,-17480,-9,229,-35,0
S,41666875,fromabove,37,0,1520,1520,-888,-1320,-17328,63,103,-23,0
S,41676875,fromabove,37,0,1520,1520,-800,-1024,-16944,91,-4,-21,0
S,41686875,fromabove,37,0,1520,1520,-384,-824,-17040,86,-85,-24,0
S,41696875,fromabove,37,0,1520,1520,-496,-864,-17096,52,-121,-18,0
S,41706875,fromabove,37,0,1520,1520,-1080,-960,-17080,21,-117,-10,0
S,41716875,fromabove,37,0,1520,1520,200,-1096,-17424,18,-73,-20,0
S,41726875,fromabove,37,0,1520,1520,-728,-1016,-17120,35,-13,-22,0
S,41736875,fromabove,37,0,1520,1520,-472,-1400,-17016,52,59,-31,0
S,41746876,fromabove,37,0,1520,1520,-520,-920,-16936,50,84,-30,0
